,dates,mex0499-0000,mex0499-0001,mex0499-0002,mex0499-0003,mex0499-0004,mex0499-0005,mex0499-0006,mex0499-0007,mex0499-0008,mex0499-0009,mex0499-0010,mex0499-0011,mex0499-0012,mex0499-0013,mex0499-0014,mex0499-0015,mex0499-0036,mex0499-0037,mex0499-0038,mex0499-0039,mex0499-0040,mex0499-0041,mex0499-0042,mex0499-0043,mex0499-0044,mex0499-0045,mex0499-0046,mex0499-0047,mex0499-0048,mex0499-0049,mex0499-0050,mex0499-0051,mex0499-0052,mex0499-0053,mex0499-0054,mex0499-0055,mex0499-0056,mex0499-0057,mex0499-0058,mex0499-0059,mex0499-0060,mex0499-0061,mex0499-0062,mex0499-0063,mex0499-0064,mex0499-0065,mex0499-0066,mex0499-0067,mex0499-0068,mex0499-0069,mex0499-0087,mex0499-0088,mex0499-0089,mex0499-0090,mex0499-0091,mex0499-0092,mex0499-0093,mex0499-0094,mex0499-0095,mex0499-0096,mex0499-0097,mex0499-0098,mex0499-0099,mex0499-0100,mex0499-0101,mex0499-0102,mex0499-0103,mex0499-0104,mex0499-0105,mex0499-0106,mex0499-0107,mex0499-0108,mex0499-0109,mex0499-0110,mex0499-0111,mex0499-0112,mex0499-0113,mex0499-0114,mex0499-0115,mex0499-0116,mex0499-0117,mex0499-0118,mex0499-0119,mex0499-0120,mex0499-0121,mex0499-0122,mex0499-0123,mex0499-0124,mex0499-0125,mex0499-0126,mex0499-0127,mex0499-0128,mex0499-0129,mex0499-0130,mex0499-0131,mex0499-0132,mex0499-0133,mex0499-0134,mex0499-0135,mex0499-0136,mex0499-0137,mex0499-0138,mex0499-0139,mex0499-0140,mex0499-0141,mex0499-0142,mex0499-0143,mex0499-0144,mex0499-0145,mex0499-0146,mex0499-0147,mex0499-0148,mex0499-0149,mex0499-0150
10,1994-04-11 17:25:44+00:00,,,,,,,,,,,,,,,,,370.8789998402318,374.6275438189663,385.21849535621277,391.4411102875784,395.9302903983686,381.8899042531338,347.451826781855,333.2761923119429,337.34873984377384,355.60885978970293,361.1290799985685,360.91490029457617,353.2703804995157,345.71350280897485,330.5570402941467,326.7887136438568,332.96662420539207,341.6483845761036,344.7068105372004,352.86170070790035,366.92766599171546,388.8641563587196,401.35537776305534,,,,,,,,,,,,361.5373539695131,345.62472430029356,322.7090552395036,316.82553302680657,305.55954006182463,293.68616727994157,281.60528547371115,276.1114743185146,277.7974318838769,270.86659032162385,267.83508437705666,252.90349387261335,245.17038397307823,242.3194919039631,238.551617964975,248.15516759390016,253.37279841431342,258.7703333517728,263.4073945258032,264.79573484781446,251.27115611423625,232.67732317185437,216.11655485594116,213.8099102717867,221.46095919796807,221.15546451290885,229.64926169251217,241.83051825233466,253.32927334312845,244.466102250476,237.6397897024677,236.33695886404735,238.75760273786315,242.72783095259058,255.69585852067198,263.96038059897296,268.7128060670039,278.615905655666,287.13001631988095,279.72520136264836,259.73188580275837,246.1307902633705,234.75271240401673,234.7730554065812,232.74321087885318,233.64712789639327,238.3328563823392,234.5682000360131,241.76174768718792,261.47217038035853,285.62208156796225,305.7861854587637,335.5461523559466,361.39847505483505,378.9363209136155,397.98868946904497,392.64894497709827,374.5780676858378,356.05713132971874,343.40136540687666,347.2485912234985,362.1009488638594,380.63580593545805,
11,1994-04-27 17:25:26+00:00,,,,,,,,,,,,,,,,,352.3574634545669,357.9995232219657,371.5181040621471,378.0013468269546,382.0150040423958,366.32414576893143,343.5001327892063,324.8093798603769,330.4887748136315,338.3992994978723,352.8367350902335,342.01108497540434,334.7917466068924,332.6900500272847,321.9366685966446,315.8825566868638,320.16925122934794,321.90488307973914,331.1579342000126,341.2329254144091,353.430136562511,374.72862237194965,388.0763343112382,402.75301531055044,,,,,,,,,,,350.924401618957,336.7341017220736,320.1114928384125,314.72654712233856,304.3736843975865,297.30168532793624,285.92735402034594,274.41396690835717,265.28108060023504,264.7610465658381,260.97940753357074,246.95158422759792,240.58865727401323,233.21237799721226,239.94880799771698,244.1386376071026,248.10488537238342,258.25632642095087,258.26895019417117,259.13449791080944,243.18088070413353,225.978091766485,214.0065792849259,210.32131008166613,213.99354799456611,215.27795373238504,230.52077083352756,235.76648115422415,248.92866260750822,244.55553860928345,233.06426089780763,231.4970360923882,232.73613933307402,241.19997045452416,242.8204986423042,252.9064201145034,258.13118076630525,271.4650289952092,271.8160640931407,270.98327086123845,253.8220423802478,228.5417898995411,221.3977417980016,218.24910626466234,222.1618086929487,223.9857531215887,229.171343595126,231.3178657795361,240.98078234151552,259.0909120478444,279.0556945117303,304.61591229721586,321.8314542671653,349.79605869642177,367.94788379942963,380.54095607806363,377.7548473915531,363.85845286454395,350.23416480811375,344.26093683342623,347.9504310918569,359.4555968085049,381.72040453216545,
12,1994-06-30 17:24:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0995290233322,364.6930739728874,357.25312486862725,354.67448884634496,359.2324665487535,345.4627588108916,356.2700240335838,384.1848807468754,380.8716613266962,386.94343479404085,,,,,,,,,,,,,,373.9927858324337,363.920469264088,349.9315415111175,348.07595060243347,350.6413572381301,341.58935044700127,334.32879204422886,326.6987330482426,308.00725384178645,297.58331071291883,293.54280166487774,279.9283926115392,271.75212324727875,,273.240950973393,275.64516139191005,277.41628661591955,291.88695146905684,286.4895388037699,271.09064541106255,268.5786808564007,257.174332185918,247.6734639686327,248.36649187662852,251.3296040878003,251.35117888998758,,260.37808439852995,269.85437876432184,272.86909268616455,264.3380885434074,,,,,274.110540764944,282.5749251925202,291.23940636083626,294.9046968268891,289.983745946775,,286.99354747469175,263.85216746411123,256.45769345611365,251.64545429172927,255.23864658524514,254.92177976546594,259.9747691967047,,283.68717251572474,292.96080037324185,,347.9126258446792,378.07449389805333,,,,,,,,,,
13,1994-08-17 17:22:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3803796498101,366.62270544894,353.7241269268097,359.5429666977215,355.94785097979303,347.89931736404503,353.15757668016346,366.69732087003274,370.56406853675605,388.8492667908149,,,,,,,,,,,,,,380.50736960817187,365.4126084508022,343.16261561493326,335.64676164508916,336.87494459362233,326.8150811379658,320.8992909712986,301.8247440760404,295.1984373542584,294.0810532696369,286.6579614519006,278.2971699907898,268.3753240284474,,269.1174935054277,270.21541631033995,273.46576650614804,283.4731906194182,277.52851811355157,266.8852052286832,260.0104878701753,249.62919490606976,240.408854519376,237.96723594120596,236.74400757220556,,,,,,,252.61944436780016,,262.1601736690456,,282.31990867765643,277.97144482756124,284.4869528963205,285.2834455244121,281.62074149362644,,257.8604851675226,245.50907961556425,240.91405998980994,245.22954865552404,246.93260043573076,248.44968979920787,257.0389724695054,,281.876556681408,295.91304296237155,321.63066446959743,341.03310998777323,370.12958285984274,383.8473128108173,381.9873181420931,389.03800527769806,391.2056612315318,,,,,,
14,1994-09-18 17:22:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,339.11705527956724,345.8623842203995,364.0876482731162,363.2260816019468,356.6764541691353,345.32522293362524,341.69651719188874,,,,,,,,,,,,,,,,,,,,360.39171643568113,339.2278033733844,325.7650518501797,314.92203885649394,308.84223127386383,306.3338199055589,308.8185997857675,304.6671202483881,285.28278325028435,283.83401683795114,272.6933303253496,,,246.30680202620147,250.17263806748443,255.53922808615567,259.46160762891765,263.1691037461717,254.7864072960972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.4050512462969,357.1245247748748,371.5310053280966,379.66033313304877,363.17270979212066,348.2800274535627,,,,,
15,1994-10-20 17:21:05+00:00,,,,,,,,,,,,,,,,,387.69206069676665,383.21831178600286,400.68900564287395,415.18586955694906,409.95381014517073,396.6318756008006,380.8907976694541,350.8746711804163,353.0057147796942,363.9948965814201,377.6351340463274,381.30027835280237,375.8238873819571,366.6007425402362,360.4968692353182,357.7895135753067,356.9111061433439,354.37909715650954,356.7166924787662,358.07122243913915,370.6958674788436,407.1051298980871,,,,,,,,,,,,,375.1133666958198,361.2551078755485,346.47199414499613,324.9426871539404,308.762003394209,304.4080020988061,296.93284592790747,290.08264127442095,289.65799754060265,288.2909571230722,287.31769991867503,276.648488028749,265.61405076182547,257.93180931891953,253.43597695572132,256.29733337049043,261.09732344199386,268.8921616680531,267.3454078551087,274.3117568840825,,,,,,,,,,,,,,,,,,278.08769334855407,283.8259851125888,279.3347317464629,266.3489771840033,252.72675423780257,245.70731787018585,,,,,,254.81331803163002,269.97198503100515,286.21556666306145,303.6075137552551,333.57770770442704,359.6841503035582,365.0182606687205,381.83076905165086,384.35459872935775,374.6448505582773,373.9986692318507,360.66414034705224,366.8795756933184,380.392029729104,392.1404287133467,
16,1995-01-08 17:18:25+00:00,,,,,,,,,,,,,,,,,351.9659903296307,352.8354452975352,357.09125785617255,,,370.6475528313948,315.45489645913113,309.75358097981956,322.97996937117216,336.82146225075576,333.1165959288142,346.89841298267083,336.0131961896805,305.8106762030947,281.03759782004937,290.5493659292056,287.9522596150827,286.8742670087705,288.64901499529316,294.7648501631175,,,327.76577658520375,370.4174970798752,391.1950924569549,,,,,,,,,,361.03706823438483,334.681880564818,305.66296360955374,307.0965471399679,304.02340190038694,297.68991612434024,290.1337044251956,282.2828232761891,268.38464592414056,256.97756231283023,250.34031290720122,219.85291545646663,214.62495290817344,214.98895406691386,222.66658755639327,,231.6239970571803,242.49068170495602,242.2076613142626,249.16501027189753,244.94573162580494,211.4680654917839,200.54290026460308,197.87852598676358,203.71984325099032,236.33431601044012,,254.20230931021746,250.48463742936656,240.86288799496793,230.03348116508272,205.41119582928036,194.6101266347635,197.67610871635483,214.27880671802427,247.1834962180077,261.6731827740286,276.1713868292603,262.9762148575288,262.82000028479763,,,225.7735980272186,217.10781478369884,248.99589041503657,240.02975097933037,228.78178492343568,212.79670050577036,211.2523396221553,211.60303416325684,243.19370439269468,280.86018253158136,309.40938574203255,336.4946277562589,,,,,,,,,,
17,1995-02-09 17:17:10+00:00,,,,,,,,,,,,,,,,,351.21625170327707,361.92248649525334,366.7029964653777,370.13539844629173,360.6619881087583,353.2704283852993,353.08311508079845,338.93120258193426,327.2760094352039,333.0636805714562,347.3431580267127,330.7716403850603,321.8651462415836,322.1113880218882,317.647973181643,307.45412182130065,290.73780771806764,288.364238853705,310.76005693728604,325.27785266546454,331.23550959913956,340.7899308823196,348.5793510575223,363.36961595220345,,,,,,,,,,,355.7128694101885,333.4071288432104,308.1096642541077,300.09928402146045,301.5302483959618,290.7287069380781,286.767223965943,270.69785126119154,261.2230127792028,257.758758743588,246.46881458036583,234.4428834846282,234.2851365651707,230.49193791614206,226.47965663432817,226.33833982854537,230.3183206463593,243.86397783025976,249.66603575160755,243.43387940478272,224.56639257361886,194.0651930673743,184.53277217641184,191.87530745320376,199.30359594862367,200.75818834068954,206.49601776218412,215.97739600732018,224.74372879873587,225.075402814018,212.84907163402372,212.22247043691206,207.50255510262704,215.52854065721388,231.27302048912523,237.79972608867567,248.10099698093055,256.0367974938944,260.2378148118404,271.6303345256769,258.2149842119453,228.21197059921536,209.65592955671292,199.86751187649648,206.8397691718935,212.59754739946553,216.39893017371895,218.65688931833407,232.0875855746698,245.4271570486103,262.6416851345967,289.75147801458473,307.95642534605463,334.80246332099244,378.69003486534285,,385.53547146951274,377.84183747455006,359.50436523271907,344.7028276815015,340.7799357103497,350.5652178851312,383.7357007147935,
18,1995-03-13 17:15:54+00:00,,,,,,,,,,,,,,,,,345.23549884963495,353.4213802496146,358.4948978495214,361.2123402284682,350.7724434305218,342.68370146414514,338.2504423028573,316.3458697641301,314.07005513157367,317.9064760499318,333.2728677563662,327.0448258486171,320.3058492076444,306.32765961067327,288.40631483972294,295.48733989004086,284.2203480517819,279.6413555329665,288.9269022038884,293.8024848737779,312.6509186999506,324.8595027826057,340.07264615656845,361.26850734229197,390.4672559892993,,,,,,,,,,350.78535174225743,331.61246548257594,316.6706225764631,298.3451865798788,292.352326023169,289.99465437431115,283.3673011284805,272.67709795252046,269.47639624865525,262.9135267985585,249.0843648951404,239.0874784631282,236.24241629506827,233.94157037969043,235.03794859396223,233.4625319714296,237.17816884793393,246.6801481293034,254.57160830650548,250.91224060739427,232.43992280723108,207.74878340349818,196.1948762420427,193.70258600389718,201.8700613030143,211.2560211315039,215.9497296060391,228.77090926929168,228.51256711175085,228.0487509436146,225.89308389166285,221.04356336070154,225.28997663529802,229.71200859735652,237.52489867809186,245.97450541239192,258.2430235225845,258.128023297907,264.07865006078987,266.8921826850188,253.80273665114538,230.3961927047255,221.50210277458766,217.23393893247535,221.6781909379657,220.31695873457494,230.71101959411382,229.43276613649218,230.98495346032692,246.13319999383194,264.0062615005485,284.48877485980813,308.4568017226917,339.7004603002562,372.378536628051,388.5415902144807,383.2264756696677,368.59997480433,352.4661252310928,336.36193220415856,332.2690100940263,340.5849986002652,359.7331730641492,394.64305172563263
19,1995-04-30 17:13:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.19113414304053,274.2259584674268,261.7205074140859,241.73391508753255,237.90767429856623,,,,,,246.15099427767663,263.28516946783793,291.7511659204693,313.88043500223546,335.89428104337634,372.123001383163,389.6155202387277,,404.650520401771,385.1324322921182,370.0837599749743,347.2732159386172,349.16070496331247,359.50843106300835,378.89471424112645,
