,dates,jap0129-0000,jap0129-0001,jap0129-0002,jap0129-0003,jap0129-0004,jap0129-0005,jap0129-0006,jap0129-0007,jap0129-0008,jap0129-0009,jap0129-0010,jap0129-0011,jap0129-0012,jap0129-0013,jap0129-0014,jap0129-0015,jap0129-0016,jap0129-0017,jap0129-0018,jap0129-0019,jap0129-0020,jap0129-0021,jap0129-0022,jap0129-0023,jap0129-0024,jap0129-0025,jap0129-0026,jap0129-0027,jap0129-0028,jap0129-0029,jap0129-0030
0,1984-07-31 00:45:05+00:00,225.83408944666073,218.53580741208634,209.4476060364893,208.2315209263647,212.7265274766077,217.5019881753509,215.81839970536632,218.22426763481104,221.85724441394603,236.6555844477903,233.6917582791942,232.94744831041274,231.21371623646894,227.38916841285422,227.08838950866735,219.7908783916067,211.90596443314567,213.7348234904288,206.63295699544122,199.85900198795107,,200.94314010775975,201.27578726356495,190.64739861482087,197.1073770618615,206.05185687465053,186.21919684758447,182.75750015437143,173.35988382752964,189.88576836517393,217.15553883749942
1,1984-08-16 00:45:13+00:00,233.42795335127465,227.68881360739707,223.88130766182417,220.8516264409568,219.55106978246442,221.3039406362851,226.8088379196883,224.05967790550935,225.99960736454338,232.10320592147337,243.2455041109288,248.39501271472864,249.6135350118813,247.19595129852547,245.58432040926232,227.3799520841845,219.2145309934198,211.9959765204534,214.82171857104927,205.59936640706698,204.54047784194964,206.74494728148403,212.40176136912112,207.50570605036842,207.30619007133524,215.9981115891218,210.90238583190666,187.7147166439142,193.47827320095593,210.9411523150282,224.01658087292964
2,1984-11-04 00:45:22+00:00,251.36570251684392,231.0876042630528,222.00756554541942,216.59106190601915,228.90058803665138,234.02691252642313,239.10354019551215,222.51629175856482,231.8782046123896,237.60755794715095,233.3658573868126,,259.6079535832312,241.71140894054577,222.52676853225586,240.3096897900947,231.56196963949859,229.68840749122813,222.3054665942778,180.64312152278296,175.6654280749618,173.25561926664602,208.72945490303934,190.30534067222868,,185.81841168997175,,,,,
3,1985-01-07 00:46:06+00:00,257.4362085406453,246.4255538091489,229.98119436121357,230.01455025015974,239.59580697849415,228.92020264690532,,241.74297028804796,252.73633316811276,237.84501746737286,252.0408110233508,253.93442280619766,241.67452326991358,237.8850343169899,237.11045493724978,238.94662228015338,230.02286617710612,219.00233754501957,221.47391391791965,212.5560146606696,215.70015502901774,207.18638530858522,213.75502879825498,217.21190769565084,225.57442150814725,239.4497359813242,229.77260320796086,207.06989628127565,202.17093402352933,210.36688194728467,228.06879283536202
4,1985-05-15 00:45:56+00:00,240.55328456024273,244.52450474287116,232.5450312952355,215.82548500731338,210.40348919571812,204.29059224459266,226.83118389585428,227.84089212122777,225.22801668064278,218.29354634253752,217.0734875748715,245.163404760471,247.61275501257273,235.42287660633215,221.51730918283093,228.01624275457934,199.1842614292805,207.96546573743996,208.94466873458123,200.24586695988478,195.59246479058118,187.10683121244568,,212.55862205232893,226.15176296652115,227.075697120323,217.20535782977018,183.60430647162272,169.02708702556208,195.90672897414285,
5,1985-08-19 00:45:02+00:00,,215.47410076808035,203.83650049368188,205.62919720494654,201.18332163721635,198.6187622115736,202.15704008988155,201.97830279011902,211.78296152479237,217.1911572277187,216.20645155044454,210.47992762817563,201.8530432250414,213.14278217726368,205.38885270733638,203.6423347803674,196.1243545844604,201.32416123653275,199.519532131127,194.07064260466555,185.34428547176688,194.84704452298627,199.22263982329832,197.41111457817837,202.37437500113123,218.51087717502037,206.99745666705383,190.5501459914677,199.36268064736524,214.44759804647242,222.7876448282647
6,1985-09-04 00:44:51+00:00,232.0191971619978,219.0304047701744,214.48132448426836,214.22972149407343,213.47153393559336,200.26385401298634,201.31798259778972,204.07432150850033,209.5461125481066,210.7877676199302,215.3553484442149,,219.24493673070972,216.78372119510487,215.737020828969,,,209.08070287401586,201.32303778643472,202.50314966207878,191.79095454897657,195.58339974546317,201.53054359498168,,211.75379672972412,214.86110772080548,216.7813248516503,196.8883639631098,204.78018826120953,213.7011629206998,216.51591955944187
7,1985-12-09 00:43:30+00:00,223.20943341138775,226.5170773693289,229.807892440461,204.35239205419438,208.67184619287278,215.58502290113458,199.2819275116727,195.16261651707754,213.36222286750066,222.7893940120268,,232.72715151086868,228.6146180834409,231.05002929819034,216.80045458892013,201.09822460908867,,212.2340505386073,206.6826389505291,199.17847765231767,184.4696534218689,192.31369845694928,205.6242733396034,203.14388138390444,208.13957143512474,219.02434487392478,211.42877098631666,192.05624200163942,201.54281622102332,205.02698785611736,223.12630622377122
8,1986-01-10 00:43:19+00:00,245.541052119899,235.62920901958907,230.87431855803203,226.87610543812642,226.6768073073178,215.8388533499636,212.506076030394,228.92604415657527,231.18359589815236,,240.40677413586096,247.4932395969148,251.44791936915252,236.3516703459526,223.38151505897574,218.4961707951102,219.13791224543493,,213.614755881258,206.15896285728996,208.624601261317,206.5815751194647,212.84525438691995,217.58545604629145,216.651781754931,220.9513897583134,218.96261106649382,215.25193486900795,203.88824752599615,217.16468430200283,231.97749267057802
9,1986-04-16 00:40:50+00:00,222.99745743853882,204.93172129682324,185.71379638044573,179.65523868268042,199.4353591986242,200.51431327462473,202.28749274875983,202.69404356846664,213.64278666406656,210.21785478925136,202.68535899911353,214.1984068992801,219.1481604617124,222.69310513183405,227.22092089232981,221.51808826867082,217.84510740473314,192.67247097224717,,180.69343813129404,179.29923926318742,172.28088689490187,,180.53076186361895,,208.30120908460938,207.64923293085707,186.95407919719167,166.88412554474698,186.38736149031223,194.9828460200616
10,1986-10-09 00:35:13+00:00,194.4463501778234,185.67304969192332,183.2701388609547,181.36377274913838,180.65552032664047,175.93316859651844,169.90535445542076,181.2500705790633,,188.70168602139674,193.0835085805588,197.68148612945086,202.23822214837332,204.53439502856563,202.76439030528124,192.99006488185205,181.18444805769505,170.44255246654612,,169.69321697247554,162.36398573748323,165.67714975733776,,,200.04116097688035,186.41071762594095,,165.19705956400313,187.08359515048699,203.2282605086792,209.79869644065093
11,1987-02-14 00:36:34+00:00,219.1660767174523,219.27828296169335,211.96762743490052,208.95766699959358,211.38538271652948,203.24006760777758,211.46781073864472,212.16391445279993,218.5519210209734,217.5612425515889,217.16763133039657,,220.91659513850823,,225.4839556550578,224.1291903208345,219.59208267578566,212.18687038620618,219.35326412247144,,201.07486341373587,204.08647307339615,210.6904533958955,221.80075278893327,226.81435904598314,232.93544472843777,219.62058932013267,193.84163192158638,186.46738294636305,217.35201368337846,232.50997463075194
12,1987-03-02 00:36:47+00:00,,208.87535359297934,208.4347576909407,207.1410686518078,200.7520073801177,201.23956625800037,212.23984133516132,208.17870965729222,214.45689687584107,213.10250393133245,216.57213877359987,201.6245577352297,,225.50005374621267,220.49276797781073,221.86787262441388,217.66069196519484,203.49069091639208,202.8913716799763,204.48274182435128,192.68522255104827,180.8623467781615,203.727048135613,224.17390664070416,221.45358598899583,227.64898968056985,211.78151595194797,193.70538932708268,193.5226094212351,212.77959913622456,227.94139931449536
13,1987-05-05 00:39:21+00:00,214.59619582958675,220.91848242033305,203.69592677582455,204.79490082433009,205.04515079659546,202.76900957592932,198.53537514148354,198.07133805067605,199.7652254128779,211.13317438627328,217.47005841404976,,215.46974278468667,217.17317377277197,222.08796190873875,197.37846668038338,200.7135859900475,212.2864564184204,,194.97814380028254,187.30363182861194,207.67289519518226,197.42483983492662,206.58722341490093,215.49165253848395,227.96894564570124,211.84506938524962,206.51575568572534,198.89442598364437,203.51454573327865,207.39852536202423
14,1987-05-21 00:39:47+00:00,236.93073290816002,232.7989221352756,232.53793981370276,225.8437025701896,228.36429486156894,223.18195020682492,221.62814367298313,214.32111507185078,228.36501580343239,,241.12864063737175,232.6200832242321,,245.3906235139457,228.12927485773986,,228.7679690770628,224.0600418338237,231.4081097069162,213.62434819902907,,212.30707459272165,212.52724613137062,224.76630320607674,220.78585027714627,231.8061404717186,236.30020091889438,225.40152985390577,217.6785218677261,216.75664764909206,228.15783380849854
15,1987-06-06 00:40:10+00:00,217.11617354130593,230.15415416638962,230.38742068581223,214.68437558388496,215.95076743532255,214.88762339878514,208.94232262928463,220.1202631700757,219.45916676082902,221.63657049386234,222.81864586925454,,,228.69333968650744,213.79044284058602,220.02418041993093,221.9097961241854,220.74566808871495,221.9961155443213,221.49310133311064,202.64086448207848,209.60019011641725,211.39449207209807,210.93093995027542,222.3987648636716,231.78633064129167,225.14485559387774,219.62561476792,195.6829567145261,200.616673121632,
16,1987-06-22 00:40:08+00:00,226.3006382409528,218.5592758108939,215.33043766849224,211.06280816119633,206.09531657753942,212.64751655669656,226.5169952394932,225.8442531041067,218.07400037778132,219.19134153479303,234.09789973729121,235.16371422734488,,226.13664064008086,228.14476746528686,222.59558858924717,217.6300460720314,219.80040411984828,221.39116442486107,214.16837160555895,196.14804804295605,198.02838685615305,206.71510420821096,209.7417309744575,219.22754169171762,222.22019542879252,218.06339972656744,214.86180990499102,209.36513140711494,222.22699579175466,235.79493641892628
17,1987-07-24 00:41:10+00:00,230.24309049066105,217.71702059779923,212.1806992781433,208.39778506720347,212.33008413439606,221.25060806926376,217.01567063857306,,224.52689193307117,231.58517724377575,227.35129278448997,219.4429923864982,223.02429037188887,221.6797414113677,221.54417652674658,216.9571333479049,219.67413550589563,222.04450733512633,219.0003468282011,211.00005720380665,207.34908480673843,204.34668188043278,208.9343289947029,206.96112944953782,211.1707020517415,227.1867872933527,205.6892778376234,210.90560672548162,212.11617255459933,227.4989263179747,244.025427636653
18,1987-08-09 00:41:41+00:00,,,,205.25644452006358,203.7039533130455,211.92386869932506,217.6279302622885,217.31695591664868,217.5854271043619,217.24073734705843,208.19216115174055,216.55278676279056,212.96995546180221,211.92345942706953,,215.34244056749887,213.55403971449587,,219.67135690329707,207.80073005620036,205.23201846485037,199.4759572199314,199.37646272746224,200.35843960873552,207.33133322336923,221.88534509455684,208.05719886138988,205.18626959675856,207.7103833961274,215.43376396409946,226.18745963678353
19,1988-02-01 00:45:12+00:00,237.8305245578013,232.87265691445256,222.8158741615095,,,,,,,,240.01146503494908,243.35750368821527,247.90342978911056,251.6678508877837,237.4703581001939,231.2961306891692,223.21068362198136,221.71755677611233,216.33662651360214,212.04908879620587,,214.51485431959773,220.71818463257196,224.5248918336778,236.47785778384574,,225.82647141503756,,,,
20,1988-11-15 00:46:25+00:00,224.31564043086317,193.33535827424984,187.7089451177892,193.9797124882112,188.61367762658116,191.2555653917434,,211.17894556256184,219.13614457125001,212.39135534070022,217.96949848676394,,223.13853733961759,225.3485305111497,,,,,,,,,,215.05313275681027,219.59496710317336,235.26468219744962,223.14795752859925,198.30953082782213,186.2190254858607,204.60846231064,225.46064832599455
21,1988-12-01 00:46:24+00:00,205.04171394164678,198.54570964270874,193.2965673900161,174.3332574536813,166.707071044524,182.56603279520135,178.80259901485047,183.26401905275418,197.6933825766194,197.12139041195144,210.82533273490515,207.46327473465874,205.18261859635018,206.50877845277014,,,215.04619721567263,194.7484990059304,172.914944269518,176.32135714937766,171.62754895633606,184.14634719688024,184.2482042898987,195.57307038691513,219.85067261729463,233.3807774622428,203.85756049304638,,143.57692417356128,179.53416741017304,207.8855450759374
22,1988-12-17 00:45:46+00:00,,,,,,,,,,,210.80182727485322,234.37591965022145,227.83683949071272,,232.01517520285034,223.98802828055082,217.36198880395406,212.43030178044475,191.7559036917993,187.90808019411654,183.63858035693912,189.34755440700548,191.40562061808674,,,,,171.3378783402703,178.77081341916784,205.10071287676482,229.4826998516932
