,dates,per0124-0000,per0124-0001,per0124-0002,per0124-0003,per0124-0004,per0124-0005,per0124-0006,per0124-0007,per0124-0008,per0124-0009,per0124-0010,per0124-0011,per0124-0012,per0124-0013
0,1986-04-10 14:42:40+00:00,189.30169293782524,194.0765315569809,202.2174327099798,222.3472868235527,198.6616747627233,195.3085059962775,198.5792761771095,200.20547263916092,187.7808734211432,178.88917108409285,209.02881568292182,209.16428199293716,188.1486611572372,193.5717359975138
1,1987-04-29 14:40:30+00:00,176.7497429683706,182.66174696606555,195.1265228855784,209.19486431598904,197.29183893368463,194.4674062460845,191.31017575515082,191.48234192598184,186.2546773860304,176.1657008024763,195.93249439871187,181.62421962508935,167.89394320246316,158.77091967895717
2,1988-01-26 14:46:24+00:00,,173.0500479522235,184.43167871536255,200.18414652364564,194.56827786265333,,,,195.1916423705711,193.2611890511345,201.2625635530182,208.07262299549356,205.8013421360872,198.10889744171138
3,1988-03-30 14:47:10+00:00,172.84634988710428,179.62126152004095,208.30481433844537,216.64122519253215,206.4753868717403,,,207.01007317832614,202.8372240893462,201.68985219999055,210.6200033150296,206.95474224121384,204.5679524463242,204.57785807884744
4,1988-11-25 14:47:44+00:00,174.88865917181673,172.28903460245334,187.0426011834165,195.6677042233601,187.7081748438989,184.10685325207362,189.14735206848474,195.12079420339984,195.7698131956951,196.1882699291476,214.0476044032747,211.46039555915252,202.40517032891157,201.84782335854405
5,1989-03-01 14:46:53+00:00,186.06699398777172,186.04898859152914,195.73752761850167,205.8660248389054,195.62375229903802,191.48451092445245,202.59261616362042,208.4041387665941,200.23950571153503,208.1834864575738,214.86284059665468,219.61072646004718,218.0524470793307,224.79226908130275
6,1993-03-12 14:39:18+00:00,178.04056229018107,186.5329254929715,195.3730107595829,208.74899016701812,198.12460988754543,196.08499618860512,202.76337894618206,205.38449554456608,200.6807852192252,203.26878487704985,209.90437175422184,214.56079570322504,219.75719554749,221.81504734802917
7,1993-09-20 14:39:26+00:00,165.68545668337663,166.32131950908916,180.80398394450924,193.8255709456636,189.15412666873377,198.2765991127979,208.8262741181876,213.47357607206018,219.00987291392843,219.2889620211448,220.86790461416138,219.14048291483934,229.44289561706628,233.46779247677378
8,1993-10-06 14:39:23+00:00,159.02736095514882,160.68969632660543,176.061916997862,196.2828978218692,195.01035239316425,195.24510227689555,213.28979187935556,222.40490197467253,223.0938284892409,221.88114742508972,238.7524189165268,239.7922857553116,246.46347503063967,251.66207349136056
9,1995-04-03 14:26:34+00:00,206.48899618007047,201.900107183113,206.57179265034446,224.5114242297657,215.72645810589665,217.66102036276914,221.13272568089292,221.8383765631189,211.59684354402702,211.86756972848912,209.68125596792143,215.15759406529406,219.87682678427169,227.4402056091617
10,1995-04-19 14:25:53+00:00,206.05191463257722,208.63277306977693,203.3451939022113,222.51819962935122,211.75484850864294,215.01075048148007,222.33833309568635,225.18445271873088,221.96019610479829,225.15002692766902,223.38524993191393,233.90425111921581,236.80566012364187,239.4866742412873
11,1995-12-31 14:19:22+00:00,161.43646016183104,158.58234628576858,175.73939767183074,194.5484549963821,186.44906394670252,187.25694618110344,197.6641998474639,196.2609270548759,190.25852132460818,191.80528367352832,205.30777486475256,208.80972405859984,203.1167116221299,209.91787268541717
12,1996-02-01 14:21:38+00:00,205.24179099822476,206.5810761420957,220.80347642960464,229.54189848401856,220.475003612552,220.05259330637008,217.01815432290925,218.56141271596874,214.82036665497472,208.2266949778395,224.1405705189228,230.78324183235011,233.36727114544794,236.9691598122835
13,1996-02-17 14:22:43+00:00,171.03030444564567,173.60592196671044,194.78327910337705,205.73689520988015,196.18272078966984,193.3186308746544,188.77833048024422,198.05744786246444,185.67712142806798,183.7193667077192,195.95275097531365,202.68854686779494,183.69772656807146,189.8674072751322
