,dates,usa_CA_0278-0000,usa_CA_0278-0001,usa_CA_0278-0002,usa_CA_0278-0003,usa_CA_0278-0004,usa_CA_0278-0005,usa_CA_0278-0006,usa_CA_0278-0007,usa_CA_0278-0008,usa_CA_0278-0009,usa_CA_0278-0010,usa_CA_0278-0011,usa_CA_0278-0012,usa_CA_0278-0013,usa_CA_0278-0014,usa_CA_0278-0015,usa_CA_0278-0016,usa_CA_0278-0017,usa_CA_0278-0018,usa_CA_0278-0019
0,1984-04-14 18:24:49+00:00,216.97956004129045,216.17264317041554,227.3703714478251,230.17310115536162,231.49115872069095,221.99971537522146,227.38824174342827,223.72825554990854,222.1125975616395,223.0180434345988,214.80133167849505,208.24271281649555,201.02265609839242,199.57876549148122,215.79264136588384,204.520531699081,196.2741730306779,196.65730696562687,193.69285956909806,206.70386260378913
1,1984-05-25 18:19:21+00:00,212.80920181276508,226.53239561756473,235.44022194641013,234.93489541290356,233.52615237893608,223.58619779717847,215.48188848352663,215.64800693133904,219.5578008668803,223.18479235048918,205.1808602967983,206.80838347609694,203.99113760107375,198.15443488036172,204.19268439629414,194.30218515485592,189.15384278425216,195.4148916081669,193.55804350652835,193.56293252504332
2,1984-06-10 18:19:41+00:00,241.1196114468307,244.49823773115287,242.96716952937913,247.39498508586985,237.8985865231251,228.59408958116944,216.76313972909762,216.20757477486723,211.23300455316948,208.2514825676656,196.1985656672279,201.35622716139008,198.9216691150443,197.30481527354414,203.07510725015015,197.96547754314733,197.47943445616633,192.44806788329413,189.5464319550005,196.55408575369685
3,1984-06-17 18:25:59+00:00,250.434393161961,238.89828300782887,231.913562120773,235.44556291185773,220.87234022487152,210.5381004851606,203.2943866571663,203.78490927685192,210.44859791261464,193.5974332908102,192.9007143945493,198.95342006168715,195.22905500929633,191.01946142668152,195.57803230287644,,,,,
4,1984-06-26 18:19:55+00:00,242.33918828502962,246.50106688002023,226.22235731178884,224.3084818401045,232.9653594486191,234.24454947355687,226.31570575589055,219.8687682479929,212.25744639661787,213.83473862053924,207.0814443494249,195.9217867034562,196.76592272322668,196.37359525140272,201.48982187847807,189.83200095670045,189.5464458159232,187.27646969096378,187.53432566080733,198.74985846962858
5,1984-07-03 18:26:10+00:00,219.90737469655332,235.8472284174193,230.00660634601135,234.41703716220417,228.5100367559452,212.92323887622214,204.6854013148618,202.42624392712472,202.84725145564965,189.67653518081954,180.3730231268147,179.2258886489888,188.80042569756696,185.71852559711297,193.4240440247232,192.20601294174236,189.1397945901649,190.2739755487879,176.71696413763843,188.18963834760024
6,1984-07-28 18:20:39+00:00,271.77638569534116,260.4264934740026,254.06108671713537,255.17569687951618,245.07938154738488,221.70040364453112,210.45080048048771,210.70966086133933,208.41517670077138,203.9075335103381,197.5926798914442,207.34204895601297,202.29960286222808,197.87886789062543,203.1430802061886,198.28344959449845,194.90157210705692,192.24298577127576,190.7099390099445,197.32804328266906
7,1984-08-04 18:27:04+00:00,268.7323520309109,264.0004104319019,253.35592168317208,249.32025862413573,239.82510008941085,221.81646333396125,215.94592555158704,210.42666831067532,206.33206139259428,200.78990029594547,187.0073769021833,196.18760350499647,205.32273825044945,198.4917829545778,204.86973690201103,197.52828772577442,200.08980316129225,197.58813331803717,188.93867438485591,195.4042442333329
8,1984-09-21 18:27:45+00:00,260.62043768009113,257.23851780471335,255.88238029559596,247.86679740541152,247.07579704412808,229.51432965136505,220.04839841056568,212.4166243436112,209.6794613751301,203.41903518167942,201.27052766525065,205.81170547238364,201.3683399217837,197.0970068927286,211.68734439006067,202.21901192079608,204.74090962845384,192.98919490085578,187.42384524391784,207.49764659463486
9,1984-10-23 18:27:40+00:00,247.2837701107197,246.51702437717046,253.42537897953147,247.9036288739837,246.3151352259518,241.4811386686211,233.59395105388785,230.9083932344246,229.1266853295055,225.25483232570923,217.76502399862682,212.51500569052226,209.2734887820775,206.8914336828563,217.8714866378749,211.48624204861972,206.05979348556295,191.0351963150959,187.41073901273037,213.19431344350255
