dates,satname,nzd0588-0000,nzd0588-0001,nzd0588-0002,nzd0588-0003
2013-11-19 22:22:49+00:00,L8,299.51,226.39,190.05,205.21
2013-11-27 22:17:28+00:00,L7,308.82,177.19,177.91,199.72
2013-12-04 22:23:18+00:00,L7,306.68,182.67,187.40,206.28
2013-12-12 22:28:56+00:00,L8,309.58,170.05,178.40,187.85
2013-12-28 22:28:23+00:00,L8,313.82,160.91,164.03,188.52
2014-01-13 22:28:33+00:00,L8,315.75,170.43,176.87,189.43
2014-01-30 22:18:02+00:00,L7,300.74,178.34,182.99,195.65
2014-02-06 22:23:51+00:00,L7,,,,216.74
2014-02-22 22:23:40+00:00,L7,311.57,182.33,186.06,199.30
2014-02-23 22:21:55+00:00,L8,302.80,177.79,172.43,202.42
2014-03-11 22:21:43+00:00,L8,303.63,177.24,186.46,236.82
2014-05-05 22:26:59+00:00,L8,,,,
2014-05-13 22:24:40+00:00,L7,308.24,188.75,189.93,241.94
2014-05-21 22:26:52+00:00,L8,,335.00,172.40,182.03
2014-06-22 22:27:05+00:00,L8,125.34,162.73,178.59,239.90
2014-06-30 22:24:52+00:00,L7,,,313.67,267.73
2014-07-01 22:20:58+00:00,L8,114.26,147.58,180.84,234.60
2014-07-16 22:24:53+00:00,L7,309.68,165.60,,
2014-07-17 22:21:03+00:00,L8,119.42,182.45,184.93,235.73
2014-08-02 22:21:10+00:00,L8,129.06,186.11,190.56,209.83
2014-08-18 22:21:15+00:00,L8,300.52,178.88,184.29,234.68
2014-08-25 22:27:02+00:00,L8,189.71,196.00,203.29,225.19
2014-09-10 22:27:07+00:00,L8,316.79,192.28,196.61,221.72
2014-09-19 22:21:18+00:00,L8,303.73,176.26,166.44,234.49
2014-10-05 22:21:22+00:00,L8,,221.34,168.87,191.98
2014-10-20 22:25:01+00:00,L7,309.12,170.42,175.01,238.09
2014-11-29 22:27:33+00:00,L8,271.73,175.58,182.16,207.66
2014-12-07 22:25:45+00:00,L7,289.57,177.05,177.25,195.86
2014-12-15 22:27:04+00:00,L8,315.58,188.80,184.20,210.45
2014-12-23 22:25:54+00:00,L7,,188.85,191.94,208.10
2015-01-01 22:19:42+00:00,L7,,,178.27,204.32
2015-01-08 22:25:32+00:00,L7,,,184.14,206.47
2015-01-16 22:27:23+00:00,L8,313.09,171.33,178.45,191.89
2015-01-24 22:25:58+00:00,L7,309.92,187.27,189.96,205.91
2015-02-02 22:19:52+00:00,L7,307.05,180.13,190.40,234.87
2015-04-06 22:26:44+00:00,L8,310.05,195.30,197.04,214.57
2015-04-14 22:26:11+00:00,L7,,,170.52,164.99
2015-05-09 22:20:34+00:00,L7,301.35,190.10,190.12,234.68
2015-05-17 22:20:13+00:00,L8,297.96,186.96,188.45,235.85
2015-07-04 22:20:38+00:00,L8,250.38,148.71,166.14,227.93
2015-07-11 22:26:29+00:00,L8,310.26,301.46,178.20,224.86
2015-07-12 22:20:55+00:00,L7,299.56,169.03,175.88,196.99
2015-07-19 22:27:07+00:00,L7,249.65,203.35,380.33,360.17
2015-07-27 22:26:34+00:00,L8,309.64,163.37,172.29,238.46
2015-08-04 22:26:46+00:00,L7,,,,234.61
2015-08-21 22:20:57+00:00,L8,302.45,187.84,189.92,233.40
2015-09-21 22:27:19+00:00,L7,,,175.07,190.51
2015-10-07 22:27:25+00:00,L7,316.26,171.64,176.90,229.86
2015-10-16 22:21:25+00:00,L7,177.76,175.70,178.84,197.66
2015-11-24 22:28:13+00:00,L7,314.78,179.60,,
2015-12-26 22:28:17+00:00,L7,306.75,187.82,188.21,206.34
2016-02-28 22:29:18+00:00,L7,311.59,186.77,190.74,210.42
2016-03-08 22:23:13+00:00,L7,171.69,177.01,177.83,196.30
2016-04-01 22:20:50+00:00,L8,,358.26,345.12,418.57
2016-05-02 22:29:20+00:00,L7,310.72,171.56,176.40,241.29
2016-05-03 22:20:48+00:00,L8,300.37,181.70,180.50,233.34
2016-05-10 22:26:55+00:00,L8,309.42,198.39,203.11,226.24
2016-05-11 22:23:35+00:00,L7,,,,
2016-05-18 22:29:22+00:00,L7,,251.41,323.99,217.65
2016-06-11 22:27:03+00:00,L8,309.13,164.89,175.24,237.73
2016-06-28 22:23:45+00:00,L7,,-57.88,-17.74,20.08
2016-07-06 22:21:05+00:00,L8,104.01,158.10,195.04,213.80
2016-07-13 22:26:54+00:00,L8,306.74,334.77,146.11,171.50
2016-07-14 22:23:44+00:00,L7,,162.99,182.92,249.74
2016-07-21 22:29:57+00:00,L7,313.53,192.21,206.66,267.07
2016-07-22 22:21:10+00:00,L8,,,,
2016-07-30 22:23:48+00:00,L7,243.05,209.02,255.14,426.97
2016-09-07 22:29:40+00:00,L7,,11.44,,
2016-09-08 22:21:24+00:00,L8,302.95,183.02,188.57,205.09
2016-10-18 22:23:55+00:00,L7,305.08,194.97,,
2016-11-02 22:27:19+00:00,L8,314.85,188.85,180.42,203.84
2016-11-11 22:21:31+00:00,L8,297.89,186.93,187.82,201.83
2016-11-18 22:27:42+00:00,L8,306.60,178.51,179.26,188.15
2016-11-27 22:21:31+00:00,L8,,,,
2016-12-04 22:27:17+00:00,L8,316.97,187.99,192.83,214.70
2017-02-06 22:26:57+00:00,L8,273.58,177.89,171.18,187.41
2017-02-15 22:21:07+00:00,L8,306.27,190.27,194.13,221.65
2017-02-22 22:26:52+00:00,L8,313.27,179.65,177.16,204.22
2017-02-23 22:23:13+00:00,L7,,,187.97,236.87
2017-03-02 22:29:03+00:00,L7,203.34,183.04,,
2017-04-04 22:20:44+00:00,L8,301.21,183.29,174.17,204.50
2017-04-20 22:20:35+00:00,L8,303.39,168.26,186.02,199.33
2017-05-21 22:29:28+00:00,L7,150.11,169.87,,
2017-05-22 22:20:42+00:00,L8,146.94,172.15,167.81,236.33
2017-06-07 22:20:50+00:00,L8,301.96,261.83,194.39,247.88
2017-06-15 22:23:48+00:00,L7,194.64,346.55,342.59,234.98
2017-06-23 22:20:56+00:00,L8,124.34,157.91,183.63,251.79
2017-07-09 22:20:59+00:00,L8,302.61,187.67,197.78,215.29
2017-07-16 22:27:12+00:00,L8,318.73,168.06,383.01,272.99
2017-07-17 22:23:50+00:00,L7,303.13,,,
2017-07-24 22:30:01+00:00,L7,,,350.66,226.75
2017-08-02 22:23:49+00:00,L7,,,252.70,406.26
2017-09-03 22:23:48+00:00,L7,301.08,166.81,180.33,248.36
2017-09-10 22:29:34+00:00,L7,305.43,198.83,200.02,223.93
2017-09-18 22:27:06+00:00,L8,310.29,174.99,177.30,188.87
2017-09-19 22:23:45+00:00,L7,300.31,177.70,,
2017-09-26 22:29:57+00:00,L7,,,,227.79
2017-09-27 22:21:24+00:00,L8,304.90,180.40,185.94,198.29
2017-10-04 22:27:37+00:00,L8,313.63,181.75,191.21,237.07
2017-10-20 22:27:40+00:00,L8,313.60,192.95,198.99,218.61
2017-11-14 22:21:26+00:00,L8,307.23,188.25,190.87,212.47
2017-11-21 22:27:10+00:00,L8,319.01,196.80,197.56,219.82
2017-12-15 22:29:43+00:00,L7,,,,224.66
2018-01-01 22:21:20+00:00,L8,300.44,182.92,189.25,236.21
2018-01-08 22:27:04+00:00,L8,,,,
2018-03-05 22:28:41+00:00,L7,318.37,192.24,193.27,264.41
2018-03-06 22:20:50+00:00,L8,307.13,189.50,193.17,236.30
2018-03-14 22:22:23+00:00,L7,299.27,175.02,395.98,280.80
2018-03-30 22:22:10+00:00,L7,305.64,186.06,,
2018-04-23 22:20:25+00:00,L8,300.85,179.06,177.80,236.01
2018-05-17 22:21:22+00:00,L7,34.78,,,
2018-05-24 22:27:02+00:00,L7,140.46,,,270.84
2018-06-02 22:21:06+00:00,L7,,,,
2018-06-09 22:26:46+00:00,L7,,285.79,302.31,
2018-06-26 22:20:12+00:00,L8,182.99,185.09,194.49,236.97
2018-07-11 22:26:08+00:00,L7,,,,
2018-07-28 22:20:27+00:00,L8,310.85,237.20,168.39,
2018-08-05 22:19:56+00:00,L7,162.03,,,
2018-08-20 22:26:26+00:00,L8,311.66,171.97,175.71,188.81
2018-09-05 22:26:33+00:00,L8,309.41,169.53,176.68,228.81
2018-09-06 22:19:17+00:00,L7,,165.84,175.92,220.29
2018-12-02 22:23:25+00:00,L7,,,,
2019-01-27 22:27:09+00:00,L8,189.07,172.03,177.44,198.03
2019-02-04 22:21:06+00:00,L7,,,180.90,205.28
2019-02-05 22:20:57+00:00,L8,306.07,187.15,187.32,232.60
2019-02-12 22:26:43+00:00,L8,313.28,171.19,176.54,187.97
2019-03-16 22:26:57+00:00,L8,,,,228.99
2019-04-17 22:26:48+00:00,L8,309.64,177.53,185.92,241.41
2019-04-25 22:18:51+00:00,L7,317.09,183.74,227.03,224.46
2019-04-26 22:20:34+00:00,L8,,328.11,173.59,235.64
2019-05-12 22:20:44+00:00,L8,301.62,176.78,186.23,235.34
2019-06-04 22:27:07+00:00,L8,294.07,208.25,416.27,395.79
2019-06-20 22:27:13+00:00,L8,122.01,170.82,195.24,223.00
2019-07-30 22:15:12+00:00,L7,311.16,174.62,181.07,239.10
2019-07-31 22:21:14+00:00,L8,300.70,185.03,191.86,233.63
2019-08-15 22:14:33+00:00,L7,307.85,170.90,174.50,365.51
2019-09-16 22:13:10+00:00,L7,203.32,191.40,291.77,471.58
2019-10-02 22:12:29+00:00,L7,182.07,185.28,187.03,206.14
2019-10-27 22:05:14+00:00,L7,298.39,184.03,179.71,324.46
2019-11-03 22:10:42+00:00,L7,,,178.10,190.54
2019-11-19 22:10:22+00:00,L7,309.32,169.88,186.19,193.34
2019-11-28 22:03:46+00:00,L7,300.47,172.30,174.11,192.37
2020-01-15 22:01:20+00:00,L7,306.60,189.02,191.98,
2020-01-22 22:06:46+00:00,L7,178.69,160.64,165.66,
2020-02-07 22:05:57+00:00,L7,311.07,190.49,197.30,246.16
2020-03-02 22:27:19+00:00,L8,312.49,170.60,173.92,229.23
2020-04-27 22:01:31+00:00,L7,253.38,182.17,176.14,225.97
2020-05-14 22:20:36+00:00,L8,301.52,181.58,187.17,247.69
2020-05-30 22:20:40+00:00,L8,122.78,192.42,185.85,234.13
2020-06-06 22:26:32+00:00,L8,,161.83,174.27,433.20
2020-06-22 22:26:41+00:00,L8,92.60,168.98,197.41,237.34
2020-07-09 21:51:22+00:00,L7,,,,
2020-07-25 21:50:24+00:00,L7,299.34,191.28,191.24,234.00
2020-08-01 21:55:44+00:00,L7,,,378.60,
2020-08-10 21:49:23+00:00,L7,,,,289.80
2020-08-17 21:54:43+00:00,L7,,,200.59,247.78
2020-08-26 21:48:22+00:00,L7,171.21,169.28,181.22,
2020-09-10 22:27:11+00:00,L8,323.72,204.44,193.17,213.28
2020-09-18 21:53:01+00:00,L7,181.82,190.97,356.37,325.12
2020-10-04 21:51:36+00:00,L7,310.00,,,411.48
2020-10-12 22:27:42+00:00,L8,313.60,170.38,174.57,195.08
2020-12-07 21:47:37+00:00,L7,312.70,175.94,185.02,
2020-12-16 21:40:45+00:00,L7,,,194.78,223.11
2021-01-17 21:38:29+00:00,L7,,,,
2021-01-25 22:21:19+00:00,L8,306.29,182.47,186.42,236.66
2021-02-18 21:36:07+00:00,L7,303.63,188.37,191.42,
2021-02-25 21:41:22+00:00,L7,312.43,,,226.62
2021-03-05 22:26:54+00:00,L8,316.22,172.77,178.49,189.31
2021-03-13 21:40:07+00:00,L7,186.19,184.74,190.45,
2021-03-21 22:27:10+00:00,L8,312.79,188.92,191.76,209.32
2021-03-29 21:38:50+00:00,L7,308.51,207.19,214.71,245.71
2021-04-23 21:30:57+00:00,L7,280.98,225.41,394.66,360.69
2021-04-30 21:36:09+00:00,L7,,200.19,216.46,275.57
2021-05-09 21:29:37+00:00,L7,89.76,176.33,,
2021-05-16 21:35:13+00:00,L7,224.38,282.90,181.37,227.45
2021-05-17 22:20:48+00:00,L8,280.89,187.30,190.43,218.57
2021-05-24 22:26:39+00:00,L8,308.99,192.80,190.06,247.03
2021-06-01 21:33:26+00:00,L7,122.90,137.54,,
2021-06-09 22:27:10+00:00,L8,305.83,194.56,200.68,224.13
2021-06-17 21:32:08+00:00,L7,314.86,,,253.47
2021-06-18 22:21:02+00:00,L8,124.24,158.72,180.82,247.72
2021-06-25 22:27:15+00:00,L8,35.26,307.90,356.36,384.59
2021-08-12 22:27:06+00:00,L8,306.52,197.58,202.18,226.10
2021-08-20 21:27:01+00:00,L7,196.32,193.74,203.59,247.60
2021-08-28 22:27:34+00:00,L8,183.34,179.29,195.39,246.76
2021-10-15 22:27:47+00:00,L8,,,,
2021-11-17 21:12:49+00:00,L7,300.28,177.32,,
2021-12-19 21:09:46+00:00,L7,,184.11,190.92,200.74
2021-12-26 21:15:15+00:00,L7,,184.37,184.64,210.55
2022-01-27 21:11:45+00:00,L7,307.84,193.44,,
2022-01-27 22:27:38+00:00,L9,312.24,180.37,182.47,208.26
2022-02-05 21:05:04+00:00,L7,303.20,,,
2022-02-05 22:21:27+00:00,L9,303.33,190.94,193.88,215.17
2022-02-13 22:21:16+00:00,L8,298.85,179.61,184.21,196.26
2022-02-20 22:26:59+00:00,L8,314.19,198.47,206.52,225.31
2022-02-28 21:08:58+00:00,L7,307.22,,,263.69
2022-03-01 22:21:12+00:00,L8,302.86,282.46,305.02,305.33
2022-04-09 22:27:10+00:00,L8,308.12,192.67,191.07,239.57
2022-04-10 22:21:04+00:00,L9,301.64,178.62,191.36,235.27
2022-04-17 22:26:46+00:00,L9,309.55,199.22,204.73,225.36
2022-05-03 22:26:41+00:00,L9,306.00,194.63,204.47,224.38
2022-05-20 22:21:08+00:00,L8,-24.32,202.77,240.20,431.63
2022-06-05 22:21:15+00:00,L8,119.75,166.24,192.96,247.49
2022-06-13 22:20:47+00:00,L9,310.14,168.17,177.85,191.34
2022-06-21 22:21:24+00:00,L8,105.55,154.41,191.92,247.93
2022-06-28 22:27:12+00:00,L8,323.51,282.94,327.53,368.10
2022-07-06 22:26:49+00:00,L9,81.37,177.56,183.13,218.17
