,dates,aus0120-0000,aus0120-0001,aus0120-0002,aus0120-0003,aus0120-0004,aus0120-0005,aus0120-0006,aus0120-0007,aus0120-0008,aus0120-0009,aus0120-0010,aus0120-0011,aus0120-0012,aus0120-0013,aus0120-0014,aus0120-0015,aus0120-0016,aus0120-0017,aus0120-0018,aus0120-0019,aus0120-0020,aus0120-0021,aus0120-0022,aus0120-0023,aus0120-0024,aus0120-0025,aus0120-0026,aus0120-0027,aus0120-0028,aus0120-0029,aus0120-0030,aus0120-0031,aus0120-0032,aus0120-0033,aus0120-0034,aus0120-0035,aus0120-0036,aus0120-0037,aus0120-0038,aus0120-0039,aus0120-0040,aus0120-0041,aus0120-0042,aus0120-0043,aus0120-0044,aus0120-0045,aus0120-0046,aus0120-0047,aus0120-0048,aus0120-0049,aus0120-0050
0,1987-05-22 23:06:56+00:00,169.9303276134289,171.16381892340135,166.35281138070405,183.9979773452545,195.01375097786587,194.40202966569382,191.0207262765452,193.77511527561643,191.13607897895957,187.40397877343858,189.05903292021102,171.8143274919877,179.8143415094762,183.7493669595998,184.63035803995982,191.15128438813375,171.8336115439633,187.03530642620694,196.7805832321722,176.00284555382706,199.3948522875716,190.12349975706377,197.9390616425332,179.36428897779453,181.2885181495329,185.67991513850595,201.90242777733238,205.8231170130527,208.01498714436747,195.46041184665228,189.88804356130512,182.0023877509028,181.59157707534354,186.16431780114397,190.6684133206859,189.08736974199007,188.15409859982225,184.2061121143729,190.64020538321208,179.49653493239094,182.3077997107226,176.40224052904222,170.5872872856906,170.98724316693065,148.5740649712863,155.2614692507627,177.90588280747014,189.7223406086251,196.10466989334958,204.2514522663174,229.2507535616162
1,1987-09-11 23:09:41+00:00,184.3179178782073,172.50690410246926,172.25180441294566,187.40574667382154,211.1415847792607,206.3515170202813,197.62812541838184,205.4585657696797,199.2532945238941,189.288913597886,182.62211706263346,178.9225475543796,181.5436258787681,187.49882650676759,193.0306728652976,192.5486149030597,188.0378851767432,190.5555732122503,189.31011444434301,,198.55253250015224,200.69034355078176,189.61235868715056,183.72189909366256,185.58576205884665,197.6835806836894,216.36105453424807,217.129625566294,214.147350813439,201.7609619525353,199.89062255320036,191.51514466397506,182.18693579207314,191.98049097052055,192.89766234511055,192.73912984840084,192.598614194678,190.22938743630547,188.7439922442759,196.3502490294538,192.6590634727901,177.15572616268003,177.3936357454001,169.6580832298797,154.38351143136848,159.33558946228217,178.61083893753687,190.3438323064771,203.0100403882018,213.56074475123143,230.0980050310506
2,1987-09-27 23:10:03+00:00,214.0015083685801,201.2908852203278,195.90568809252366,199.09990191261406,220.70927015462985,217.2245902288198,214.12404396435525,220.15778655776447,208.8085487992321,192.79786702671896,187.28967189972818,190.87572749790937,189.5028457318711,196.83945082067018,208.60701106462434,208.1466966378538,205.0828081674956,202.60325825888768,200.96380042954607,200.50093781432912,212.3695557524547,204.82586845877452,195.1319538348631,185.24666882473807,185.73468850564478,202.44565934961028,228.1860536709286,238.834677099642,232.14401866121904,205.36835708182113,202.10445064525277,197.572348673442,196.7245712208809,201.85744996428767,203.13943205788718,192.5973349074558,191.3402455826313,191.1683822295058,194.13302315416465,198.89173265661887,197.95467850579683,187.8240154911382,178.25274211566366,175.96513882637717,159.10062294110978,161.26771606517372,179.42549628694886,193.97599652296554,210.27625469613463,220.0657850139918,235.29251782540615
3,1987-10-06 23:04:03+00:00,197.73138940761942,193.43584571749759,186.44847611091237,201.16612351734852,218.61952932112044,211.4968091137283,206.19094781351234,211.92198299397114,208.71579192113225,195.29282528219596,184.4636840706386,180.42707474694404,186.00168380945092,194.233017660326,198.54551087574222,204.81330027105554,195.76596067923032,194.23889800687047,202.24983613426394,195.96595200023546,201.46164233707026,199.9692590138499,190.73956603310305,183.03904078838445,183.15999832260104,192.42771035061497,212.8251155953164,229.29759323646906,218.26266604462623,209.62698902029717,199.01258818100206,188.9971671819339,187.06993397077053,194.33038369136605,197.24943567276526,198.94476680181697,192.27264736313435,190.40460050361466,195.43887220822873,194.92075111444714,190.40207632152078,179.33309443726068,174.42994036166886,169.57953672981313,158.07918191599992,157.8695452041026,169.57290422871222,189.19849822160532,201.16879464723303,213.04150989732946,220.08448399304842
4,1987-11-14 23:10:59+00:00,196.04436259542237,186.0776405463055,180.10472338969177,193.7473712158093,214.3524431939667,205.3889528305325,198.47814778311724,201.94489416945405,196.91472580946652,178.52699787017926,174.86412629200524,171.483097970537,177.04343384761737,184.22958063894092,193.08208174317343,186.24199562400972,189.35359819383714,192.52193737847898,192.3048707187648,188.39461198593378,200.77098918350066,185.94251365045432,179.54011731014438,174.12899695059835,173.6155644191172,182.5872620358129,207.9649555775674,217.36710163439042,205.18410281888512,188.7730364044071,189.43419630102366,182.91253934035396,180.6837325025539,181.82348918148503,187.52273483148576,183.24422237869686,184.240738795789,169.76640744376033,180.02781959507556,180.10410177899954,183.34779979899565,165.27831263610048,167.94720620015607,159.32661733743114,148.1601670442847,146.36365969575925,166.57599746449824,181.96201414570652,195.84029419485793,203.21669391923137,218.26014159329534
5,1987-12-16 23:11:29+00:00,209.2156757663908,212.14827603509625,196.63556752731495,203.58058604340803,223.7845575759936,216.33568391563225,207.5149175531982,213.35795732469694,219.48660951376908,199.5323600742602,193.89539780633962,186.68729290069427,193.42966188362604,204.59604937593798,200.4451487036333,201.24022913607683,196.9700561968876,202.33040441486193,217.3145067494935,214.5003318745543,220.69784029460408,208.69300665081977,198.6821366542775,190.18911066567765,185.61272933843003,197.78454890574045,213.652923575826,227.65406987117785,219.8854252966141,215.81376747092156,200.5684690439715,195.21703858129555,201.00640614311288,199.93185446175494,191.0286211580596,197.53594401788533,189.95199728193688,188.14930059844826,189.83826120846487,195.85021906772462,196.45252110573583,184.8737322947327,184.94312752338814,179.14231019605526,165.0613780061926,165.2628841615584,175.92571165740793,185.1995875894967,208.52775336481557,218.67578701550045,236.94945224373186
6,1988-01-17 23:12:02+00:00,159.7169168543594,166.74920989631136,167.43127861302474,171.91038853500214,189.48565397037095,194.30650282135423,190.7349441115983,196.42869385791812,181.85001186104594,166.65751258580175,167.16323328249058,163.9629339562149,170.54000439318264,179.7698129193293,181.87105370517762,181.24039272775138,177.5459411344191,176.959837233303,171.12954711320666,,,186.04496444706268,172.30171908550966,173.09775688239603,172.77203105585235,179.0771193084178,195.247478465411,201.36153279209273,192.3162065073073,184.39341785553987,172.84665678768968,164.33801323307395,160.96085436144097,183.6751188481711,179.97345349603128,174.14931696442608,171.54492979533978,168.52924244351246,170.65825882017444,168.58393731775394,,,149.58217991469476,160.19971944100365,145.65935115294633,147.38451985782496,156.01853743294933,176.25763169165964,194.20859957752418,195.35134643078584,208.42096523815215
7,1988-02-18 23:12:35+00:00,169.637761523143,156.49636499102064,151.6189202696172,168.56208137269266,197.3237424208774,198.48931022297302,185.3421670354888,189.47653861638693,189.47842796831694,184.03454609903514,172.62698537860007,166.78445983425274,166.57401661142632,183.39774770377227,182.99470791431133,179.85429745393407,171.087517948328,165.77062068287586,172.62937994079533,,,190.2203476503172,178.87658267926594,175.54295126945874,171.39894510324223,180.82051716890402,200.40120302974674,203.27466756079264,191.11579362450004,185.54701108262353,176.79366688037948,173.83724409540503,164.78768036427317,167.05952451846724,171.74792368033832,179.79891372075633,187.8412370397533,184.2649457314894,183.2347983931665,170.77893012234375,,,159.2278486903445,148.99627641269095,152.31649597246718,154.11161760885514,168.52868452835187,189.31091059686662,203.606361493437,209.14764868990028,214.27275924098856
8,1988-05-08 23:13:14+00:00,150.22926510081086,150.95763474951022,157.97751018682146,174.63384928439962,195.11756138313876,185.43125601175657,180.01351396782584,190.28680197148398,188.61827885612945,184.3851650482267,189.5087742528779,183.44447869728737,181.92072650587804,189.02271021013956,170.41955107705496,164.75581102197802,152.00901128895686,165.5860105504374,169.75284588801568,182.71078777838548,198.71902455631636,197.67020244993927,184.66809179039353,181.88456561722077,167.99157057777106,166.3890734037563,170.21775607606082,188.08498315822638,181.5591306670399,185.04427577587452,173.06693064572596,171.66525574170723,159.38141316273243,172.5669647771484,178.6335224031567,184.6575675171637,178.9901699112065,177.74558827624818,168.43223541490985,168.65360462433208,189.31827285463646,176.19066088710466,159.68800643944056,166.35619637850328,161.02832969830143,163.33374393817581,196.12974743139776,195.82542300822772,191.33527226067855,198.85648724432116,217.75380378573166
9,1988-06-09 23:13:27+00:00,157.1908328334927,153.0399691020031,143.13808513313919,154.24997470468034,182.91147611651638,187.05943913477248,177.44399518954103,185.22413933295016,181.4581919022344,172.0869883956416,175.8742099509448,171.96038311543154,175.40618223171532,176.93505567610757,170.33405233827094,161.46029027295106,161.34364546685975,168.57723878832093,166.0486842615385,167.48733200238502,181.8399720148603,199.14605052422502,184.50766997699296,172.8861864516135,168.31187235087063,169.3005244075969,176.87530438724903,191.3753511831272,188.72669967282334,173.94235773604035,168.22734220620777,167.4665718477739,158.4425001057761,170.91229772125246,178.1536519137118,172.85859116712945,169.10160918107067,167.58817164017455,173.5857818207667,178.10039391662428,177.5679685562035,161.5796101660749,168.7843175231144,169.78049163528547,165.0239780774818,157.50795343022645,164.1858597485043,182.74024769087907,190.07464020019918,194.61159035229113,205.64627675492753
