dates,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104,satname
2006-02-09 22:11:13+00:00,332.58,327.12,328.15,330.33,332.97,336.14,336.61,335.44,335.51,336.75,337.85,339.90,336.41,334.36,333.20,336.97,331.97,328.32,327.76,329.35,332.03,337.77,339.58,336.87,338.33,338.46,335.93,338.29,340.44,335.63,334.49,328.95,321.99,321.67,318.03,314.96,311.61,312.56,309.63,314.15,320.83,329.58,333.75,332.35,326.99,321.42,307.06,303.02,301.52,301.84,305.54,307.77,310.77,312.94,312.64,316.61,320.85,326.16,340.06,345.91,355.17,359.07,362.76,365.81,369.10,374.60,372.88,371.47,375.08,372.95,369.19,371.04,373.33,372.13,366.77,355.25,346.54,347.89,346.93,345.60,346.11,348.04,359.12,355.32,350.30,354.17,353.33,342.66,342.80,339.34,339.22,338.58,336.45,335.13,334.60,336.91,341.45,342.12,340.70,333.55,337.69,343.31,349.86,361.50,359.19,L7
2006-03-12 22:18:01+00:00,335.75,331.26,331.88,332.51,334.05,337.85,340.51,339.20,340.65,340.81,341.92,344.27,340.17,336.32,336.20,339.95,333.49,331.37,330.43,332.46,335.12,340.11,342.17,339.05,341.32,343.69,343.64,344.36,347.56,343.20,341.17,336.00,329.25,325.51,324.51,320.43,315.12,318.56,314.33,320.14,327.60,335.75,339.30,337.74,331.85,325.10,309.63,305.23,302.25,304.00,305.76,308.56,311.83,313.71,313.11,314.93,321.12,323.35,340.48,346.86,356.31,360.96,362.95,364.94,367.05,371.50,369.22,368.52,372.12,370.45,366.67,370.24,371.78,372.10,361.88,349.73,343.44,344.41,342.41,342.17,345.99,345.07,358.18,352.76,346.56,350.96,351.26,340.47,339.54,337.08,335.86,335.45,332.76,332.10,332.36,334.16,337.52,338.96,339.18,330.95,334.32,340.10,350.22,359.96,360.00,L5
2006-03-29 22:10:52+00:00,340.86,335.38,336.43,337.01,338.31,342.50,345.88,344.48,345.39,345.57,346.08,348.43,343.43,339.16,339.41,343.30,336.57,335.13,334.20,337.70,340.32,344.17,346.80,344.36,347.89,350.19,350.42,350.73,354.69,349.89,348.76,343.04,336.24,332.80,330.27,327.07,321.09,330.03,325.61,326.94,335.24,340.89,344.45,343.71,337.63,330.24,316.35,312.67,307.43,309.16,311.15,315.38,317.77,319.13,320.69,324.24,330.41,334.75,343.85,349.89,358.85,363.12,364.49,366.61,368.83,371.16,371.96,368.47,371.20,371.35,368.13,372.09,373.58,374.60,364.13,351.18,345.79,346.53,344.74,344.53,348.38,348.11,362.93,356.72,349.36,355.81,354.55,343.70,347.25,341.71,340.45,340.57,337.49,337.53,338.49,340.17,342.73,348.41,347.48,338.48,344.16,353.75,352.10,359.96,360.00,L7
2006-04-13 22:18:38+00:00,342.93,336.20,338.69,338.75,340.14,342.12,344.46,344.15,345.48,345.31,345.89,349.34,343.61,340.22,339.11,342.46,336.63,336.61,335.11,339.28,341.68,344.48,347.50,343.86,346.77,350.08,349.62,349.81,351.78,348.25,346.31,340.93,334.91,331.74,328.38,325.81,319.54,324.69,321.30,324.35,330.27,339.54,342.98,340.07,334.11,326.64,313.55,308.48,304.49,306.42,309.34,315.71,317.24,316.95,318.87,322.52,328.59,334.31,344.92,351.31,359.34,362.33,365.73,367.86,369.44,372.87,373.31,368.56,372.46,372.00,368.87,371.72,372.98,374.75,365.66,353.07,346.53,345.97,345.21,345.00,348.36,347.80,364.94,356.42,350.10,357.56,356.82,345.75,349.02,342.02,339.91,341.22,337.89,337.94,338.66,339.35,342.88,348.59,344.89,337.20,345.99,354.24,352.47,360.39,359.58,L5
2006-05-23 22:17:02+00:00,341.15,335.95,336.78,336.98,338.96,341.38,344.86,343.69,345.03,344.92,345.56,347.94,342.60,339.77,338.31,341.75,336.87,335.36,333.32,337.19,339.26,343.15,345.84,341.78,344.30,346.84,346.06,346.72,348.28,347.03,346.78,340.91,333.89,332.22,330.02,327.45,322.74,328.03,324.21,326.99,332.55,341.04,345.04,341.76,335.19,327.18,314.98,311.73,302.41,306.42,309.34,315.71,317.24,316.95,318.87,322.52,328.59,334.31,344.92,351.31,359.34,362.33,365.73,367.86,369.44,372.87,373.31,368.56,372.46,372.00,368.87,371.72,372.98,374.75,365.66,353.07,346.53,345.97,345.21,345.00,348.36,347.80,364.94,356.42,350.10,357.56,356.82,345.75,349.02,342.02,339.91,341.22,337.89,337.94,338.66,339.77,343.67,349.50,346.71,338.08,348.77,356.97,354.01,362.60,360.98,L7
2006-05-31 22:19:19+00:00,343.27,339.06,338.04,339.61,341.48,343.18,346.30,345.71,346.81,346.79,347.71,350.79,344.42,341.14,340.24,343.41,339.01,338.17,336.31,338.90,341.85,344.52,346.41,344.01,347.64,348.47,346.19,348.25,350.04,348.48,348.25,342.68,335.28,334.36,331.56,330.28,325.31,328.63,324.81,330.09,335.56,344.46,348.26,344.45,336.19,327.94,315.36,311.01,302.25,306.46,310.34,316.60,317.10,319.19,321.81,325.02,331.37,336.97,347.17,353.77,360.07,363.31,365.98,370.16,371.89,375.58,373.89,371.29,374.78,374.21,371.45,373.12,374.58,376.33,367.19,354.44,346.41,348.35,346.03,345.57,348.36,347.80,364.94,356.42,350.10,357.56,356.82,345.75,349.02,342.02,341.30,341.95,339.87,340.54,340.81,341.41,345.08,350.06,347.65,340.41,349.30,358.61,356.00,364.97,361.79,L5
2006-06-01 22:10:50+00:00,343.27,339.06,338.04,339.61,341.48,343.18,346.30,345.71,346.81,346.79,347.71,350.79,344.42,341.14,340.24,342.28,338.05,336.70,335.55,338.39,340.51,344.25,346.31,343.97,347.81,348.17,345.64,346.93,349.88,347.44,347.83,342.65,335.20,335.44,331.20,330.36,325.18,328.91,325.40,329.73,335.69,344.81,348.81,345.34,336.12,327.94,315.36,311.01,302.25,306.46,310.34,316.60,317.10,319.19,321.81,325.02,331.37,336.97,347.17,353.77,360.07,363.31,365.98,370.16,373.06,375.58,374.98,372.58,375.40,376.40,371.53,374.95,375.07,375.20,367.32,353.70,346.35,347.51,346.17,345.20,348.36,347.80,364.94,356.42,350.10,357.56,356.82,345.75,349.02,342.02,341.30,341.95,339.87,340.54,340.81,341.41,344.36,350.40,348.38,340.89,349.14,359.13,356.40,365.23,363.62,L7
2006-06-16 22:19:34+00:00,343.27,339.06,338.04,339.61,341.48,343.18,346.30,345.71,346.81,346.79,347.71,350.79,344.42,341.14,340.24,342.28,338.05,336.70,335.55,338.39,340.51,344.25,346.31,343.97,347.81,348.17,345.64,346.93,349.88,347.44,347.83,342.65,335.20,335.44,331.20,330.36,325.18,328.91,325.40,329.73,335.69,344.81,348.81,345.34,331.70,323.87,312.03,307.98,299.92,302.75,305.41,311.78,313.17,315.77,318.28,319.95,327.42,333.06,343.37,350.03,356.89,360.58,363.75,367.93,372.31,374.85,373.53,371.46,374.14,374.76,369.74,373.62,372.75,372.44,364.70,350.60,342.32,343.86,342.05,341.22,344.36,345.39,364.94,356.42,350.10,357.56,356.82,345.75,349.02,342.02,341.30,341.95,339.32,340.04,339.62,340.84,344.44,350.81,347.55,339.84,347.90,356.62,355.14,362.61,362.40,L5
2006-06-25 22:13:31+00:00,343.39,338.93,336.04,337.57,340.55,344.26,346.74,346.53,347.01,346.57,349.21,351.17,346.22,341.48,341.14,344.56,339.17,337.45,336.90,338.80,339.84,343.40,345.53,343.13,347.17,347.36,343.82,345.81,348.48,346.53,346.02,341.21,333.42,334.43,331.51,329.47,325.96,327.01,324.80,328.86,335.26,344.00,348.92,344.84,331.67,322.96,311.41,306.01,298.86,299.90,304.19,311.19,312.73,314.59,317.47,318.88,328.47,331.42,343.04,351.21,357.60,361.16,364.88,369.16,373.29,375.50,373.73,372.26,374.61,375.84,370.53,373.61,373.84,373.12,366.14,351.15,342.71,344.60,342.96,342.32,344.59,346.83,363.76,357.68,354.25,359.62,359.04,348.13,350.92,343.77,342.16,343.82,339.70,340.59,340.65,341.96,345.46,351.18,347.17,340.26,347.50,356.48,354.69,362.62,362.42,L5
2006-07-19 22:10:56+00:00,338.74,335.07,332.89,335.40,337.68,341.48,346.74,348.04,345.00,343.71,346.04,347.17,343.45,338.42,338.45,343.17,336.74,335.33,336.90,337.00,338.20,341.30,343.73,342.00,344.42,344.53,340.83,342.77,345.77,344.99,346.02,339.89,332.06,332.40,330.49,328.14,325.96,327.01,327.69,328.86,335.26,344.00,348.92,343.29,330.17,323.44,311.01,306.91,298.91,299.90,304.19,311.19,317.40,314.59,316.91,321.69,328.47,331.42,343.04,351.21,357.60,361.16,364.88,369.16,373.29,375.50,373.73,372.26,374.61,375.84,370.53,373.61,372.93,373.26,366.37,351.92,343.44,344.60,342.96,342.32,345.96,348.45,364.48,360.75,354.57,356.42,359.04,348.13,350.92,343.77,342.16,343.82,339.70,340.59,340.65,341.96,345.46,353.66,347.17,340.26,347.50,356.48,354.69,362.62,362.42,L7
2006-07-27 22:14:22+00:00,336.01,332.64,330.20,333.01,334.97,338.99,344.95,346.92,342.85,342.62,345.50,344.87,341.93,336.45,336.44,341.49,336.07,334.44,336.38,336.43,337.14,340.49,342.23,341.16,342.86,342.65,338.98,340.74,343.62,343.68,344.71,338.76,331.02,331.50,330.21,327.51,326.00,325.68,327.30,328.39,333.51,341.80,347.91,341.25,327.69,320.24,308.12,305.19,297.02,297.14,301.16,308.25,315.79,313.88,315.68,320.62,327.23,330.59,341.37,350.65,356.49,360.28,363.42,368.12,373.02,374.02,372.62,370.80,373.20,374.64,369.47,371.55,371.09,371.44,364.85,350.30,342.25,342.72,340.55,340.66,344.28,347.17,362.61,358.96,352.10,354.29,357.16,346.24,349.69,342.06,340.79,342.43,338.92,339.60,339.60,341.23,344.42,352.92,345.49,339.43,346.27,355.36,353.72,361.55,362.23,L5
2006-08-04 22:10:28+00:00,338.46,335.16,331.44,334.86,336.35,339.34,344.84,346.55,343.14,343.47,346.01,345.87,342.74,337.32,337.94,342.15,336.55,335.04,337.15,336.43,337.14,340.49,342.23,341.16,342.86,342.65,338.98,340.74,343.62,343.68,344.71,338.76,331.02,331.50,330.21,327.51,326.00,325.68,327.30,328.39,333.51,341.80,347.91,341.25,328.24,320.61,308.08,305.37,297.66,298.18,301.99,308.47,315.45,314.20,315.79,321.11,326.80,331.36,342.73,350.74,356.93,361.17,363.78,369.27,373.71,374.21,373.11,370.78,374.23,375.18,370.44,372.15,371.91,372.03,364.72,350.62,342.92,344.00,341.51,340.87,344.75,348.06,363.38,359.05,353.58,355.84,357.16,345.61,349.53,341.35,340.66,342.48,338.87,339.59,339.48,341.51,344.53,352.92,345.49,339.43,346.27,355.36,354.03,361.52,361.95,L7
2006-08-28 22:14:23+00:00,337.64,335.67,331.24,334.29,336.22,339.62,345.68,347.47,343.57,343.72,346.03,345.91,343.53,337.68,338.27,342.54,336.47,334.85,337.58,335.84,336.57,339.56,341.20,340.41,342.21,341.89,336.83,339.17,341.85,342.10,342.91,337.79,329.89,330.90,329.18,327.44,326.44,324.09,326.44,326.56,332.11,340.41,346.34,339.22,325.78,317.41,305.03,304.13,296.54,296.38,300.72,306.98,314.63,313.01,315.41,321.01,326.79,330.28,343.36,350.48,355.50,360.25,363.33,367.71,372.88,374.05,372.30,370.87,373.48,374.51,370.04,370.95,371.41,370.85,364.67,350.14,342.81,343.91,341.35,338.95,343.02,347.62,364.68,364.63,360.70,358.36,358.99,347.66,351.64,343.00,340.64,341.84,337.78,338.71,338.38,340.76,344.29,353.05,345.39,339.09,345.80,355.30,356.19,362.58,362.94,L5
2006-09-28 22:16:24+00:00,339.09,336.55,331.46,335.31,337.63,340.43,345.94,348.04,344.62,344.72,346.71,345.90,343.82,338.49,339.33,342.89,336.97,335.26,338.77,335.78,336.61,339.60,341.68,340.82,342.69,341.69,336.03,338.80,341.31,342.54,344.38,338.32,329.96,332.19,330.60,328.68,328.89,324.09,326.44,326.27,331.81,340.22,346.63,339.13,324.68,316.15,304.19,303.50,296.95,297.20,301.79,307.18,314.74,313.08,315.34,319.82,325.07,328.83,342.54,349.56,354.49,359.70,363.17,370.75,374.71,378.68,374.16,374.05,377.55,376.90,371.24,372.31,373.26,371.73,367.54,353.73,344.51,345.88,344.66,342.36,344.38,352.17,364.39,365.35,362.73,360.92,366.08,351.92,351.90,345.26,342.60,343.96,339.05,340.82,339.27,341.95,346.08,353.02,345.50,339.21,345.88,355.29,356.01,362.58,362.94,L7
2006-11-08 22:10:38+00:00,339.42,337.25,331.31,335.18,337.91,341.00,345.71,347.43,343.54,344.21,346.80,345.49,343.16,338.37,339.62,343.59,337.14,335.32,339.56,336.21,336.84,339.48,341.35,340.65,341.75,335.83,329.12,328.94,333.36,342.39,345.73,339.06,329.77,332.92,332.18,330.00,332.38,325.77,328.40,328.05,333.93,340.04,346.25,339.81,325.02,315.96,304.26,303.46,297.13,297.10,301.33,306.05,314.00,312.78,314.63,319.03,324.54,327.93,339.79,346.24,352.27,358.62,361.56,368.98,373.73,377.52,373.19,374.02,376.54,375.83,369.87,370.80,372.05,370.19,365.51,351.77,341.71,343.28,342.32,340.61,341.40,351.14,361.25,360.18,355.63,355.37,366.08,351.92,351.90,345.26,343.94,344.17,338.80,341.39,336.05,340.65,344.22,351.68,345.25,339.01,346.47,355.23,356.27,362.69,361.46,L7
2006-11-24 22:11:13+00:00,340.19,337.58,331.61,335.93,338.44,341.36,345.56,348.36,343.59,344.34,347.17,346.01,344.10,338.51,340.51,344.35,336.98,336.57,336.73,334.18,334.85,336.62,338.26,338.08,338.33,336.23,328.58,327.86,333.17,342.45,344.75,338.62,329.76,332.62,331.08,329.00,331.34,316.39,320.73,326.91,327.29,333.86,339.87,334.49,321.11,311.43,299.20,298.00,294.91,294.25,298.00,302.22,310.98,309.43,311.69,315.27,320.09,323.58,335.85,341.81,347.79,354.12,357.18,363.39,369.93,372.75,369.85,370.00,372.31,371.83,366.28,367.54,369.12,366.34,362.06,348.53,339.12,340.03,338.72,337.04,337.61,347.74,357.64,355.73,351.62,353.38,355.46,343.56,345.16,339.54,338.83,337.93,334.34,337.01,333.86,337.51,341.58,348.64,340.77,338.68,344.56,353.12,355.50,361.44,357.13,L7
2007-01-02 22:17:11+00:00,337.21,335.05,331.47,335.34,337.63,339.06,342.26,346.09,340.56,342.04,342.85,341.49,339.79,336.37,338.50,340.74,333.74,332.58,332.54,330.55,332.83,333.94,335.82,335.27,330.26,329.76,324.03,317.82,322.43,341.88,346.01,337.05,329.42,325.60,328.15,322.40,325.93,312.03,318.58,324.00,323.20,329.47,334.44,329.87,320.74,312.56,299.33,300.25,297.77,298.10,301.50,303.16,312.81,308.42,309.73,315.90,315.16,321.18,333.04,336.25,343.29,350.82,353.42,358.63,363.39,368.48,366.32,364.48,368.32,365.55,361.55,361.17,365.40,362.90,359.02,348.39,339.80,337.74,337.28,335.10,338.59,349.08,357.12,354.59,348.61,350.49,350.34,338.85,341.82,336.29,333.79,331.09,327.62,330.36,329.22,332.97,337.15,344.76,336.09,334.18,341.27,346.23,350.31,356.72,350.66,L7
2007-01-26 22:21:54+00:00,344.46,340.59,336.97,339.04,341.95,342.16,342.91,343.33,343.53,344.75,345.39,347.75,344.76,342.75,342.65,343.80,339.03,338.64,333.30,334.44,336.42,338.58,339.85,338.65,338.36,338.80,335.43,327.23,332.00,351.44,348.50,343.17,337.88,334.00,332.60,326.57,324.52,312.13,308.96,323.48,323.79,331.69,334.79,330.91,322.26,311.13,300.02,299.52,299.97,300.80,304.63,306.66,308.52,309.27,311.52,312.85,317.71,324.12,335.34,338.78,346.30,352.92,355.94,360.46,365.32,369.75,368.13,365.71,370.54,367.44,363.23,362.78,367.07,363.40,358.91,348.69,338.52,339.33,339.57,337.52,337.10,348.13,356.69,352.33,346.86,353.09,355.24,340.43,343.78,336.79,334.71,333.11,330.09,330.65,327.96,331.44,335.96,339.38,336.79,334.57,339.74,347.46,349.43,356.23,348.69,L5
2007-02-03 22:17:19+00:00,344.95,341.17,340.44,341.41,344.28,345.56,347.29,348.53,346.41,347.53,348.67,351.43,349.04,346.74,344.70,347.54,343.61,344.15,337.39,339.33,341.34,338.58,339.85,338.65,338.36,338.80,335.43,327.23,332.00,351.44,348.50,343.17,337.88,334.00,332.60,326.57,324.52,312.13,308.96,323.48,323.79,335.56,338.53,335.05,324.31,312.98,302.34,301.45,302.09,302.73,306.88,309.15,311.89,311.79,314.53,313.93,320.55,325.80,335.82,339.38,346.70,353.32,356.97,361.13,365.84,372.07,368.65,368.41,371.31,368.91,364.24,364.33,367.47,363.51,362.06,351.72,340.00,340.98,342.26,340.47,339.32,350.03,359.32,357.11,350.38,350.46,359.43,344.29,345.24,340.45,337.91,334.09,331.93,332.61,329.28,328.87,334.00,339.38,338.78,336.29,341.70,347.46,346.85,354.53,346.54,L7
2007-02-04 22:16:09+00:00,346.13,342.83,341.39,342.77,345.83,346.71,349.08,349.84,348.19,349.67,350.62,352.98,350.08,347.99,345.98,348.70,344.48,345.44,339.21,340.77,343.44,342.67,342.78,341.95,342.34,343.86,340.71,335.34,338.96,353.15,349.66,344.59,338.30,333.54,331.58,325.59,324.05,313.66,311.36,324.39,325.39,336.16,339.62,335.71,324.56,313.41,303.78,303.09,303.19,304.02,308.46,309.83,312.98,313.12,315.11,314.50,320.04,325.74,335.06,339.29,346.95,353.40,357.79,361.73,366.09,372.06,368.64,368.31,371.39,370.06,365.37,365.45,368.00,364.11,362.60,352.05,341.13,342.07,342.82,341.22,339.82,351.27,359.97,357.96,353.34,353.26,358.85,345.41,346.01,341.04,338.25,334.28,333.36,332.89,329.93,330.24,334.89,339.96,338.88,335.82,341.60,347.84,348.43,355.42,346.67,L5
2007-02-19 22:17:25+00:00,346.28,343.47,340.94,342.71,345.82,347.41,350.02,350.21,348.43,350.31,351.97,352.83,350.19,348.04,347.05,349.97,346.07,345.58,340.55,341.60,344.63,344.57,344.56,344.09,345.14,345.67,343.12,339.38,343.83,353.31,350.06,345.46,338.36,334.73,332.45,327.23,325.08,315.40,314.50,324.71,326.85,336.51,340.18,336.73,325.91,314.73,304.73,303.49,303.82,304.37,309.09,310.70,313.69,314.13,315.95,314.59,318.93,325.74,335.06,339.29,346.95,353.40,357.79,361.73,366.09,372.06,368.64,368.31,371.39,370.06,365.37,365.45,368.00,364.11,362.60,352.05,341.13,342.07,342.82,341.22,339.82,351.27,359.97,357.96,353.34,353.26,358.85,345.41,346.01,339.60,337.16,334.37,333.02,333.00,329.73,330.50,335.33,340.22,339.05,335.02,340.75,346.68,347.78,354.64,346.61,L7
2007-03-23 22:17:30+00:00,347.37,344.44,341.92,344.49,347.52,348.49,350.02,350.21,348.43,350.31,351.97,352.83,350.19,348.04,345.78,349.97,346.07,345.58,340.55,341.60,344.63,344.57,344.56,344.09,345.14,345.67,343.12,339.38,343.83,353.31,350.06,343.63,336.31,333.01,331.32,326.00,323.57,314.90,314.50,324.40,327.12,337.46,341.04,338.36,327.14,316.35,305.46,304.30,304.98,306.03,309.97,311.48,314.13,314.80,314.45,313.81,318.10,325.62,333.94,338.37,346.32,352.63,357.43,361.74,366.21,371.25,368.22,367.71,371.36,370.14,365.19,365.88,367.99,364.24,362.29,352.60,341.47,342.07,342.82,341.22,339.82,351.27,359.97,357.96,353.34,353.26,358.85,345.41,345.78,339.12,337.26,332.28,333.37,332.38,328.80,330.24,335.45,340.19,338.72,334.85,340.46,346.22,345.82,352.17,345.12,L7
2007-07-06 22:11:01+00:00,347.30,343.58,343.15,346.55,348.21,348.56,353.68,352.84,350.07,352.85,355.15,354.13,351.84,349.88,344.97,353.28,348.19,345.82,345.72,347.05,350.68,352.24,352.03,350.46,353.80,350.85,349.28,350.69,353.46,348.47,348.07,340.39,331.95,329.47,326.18,323.46,321.55,318.85,319.12,320.23,330.40,342.51,344.17,342.81,332.11,320.83,311.37,309.59,309.79,307.96,314.43,315.50,321.42,322.64,319.89,321.81,324.96,336.78,343.71,348.34,357.24,362.09,367.90,372.09,374.99,379.17,375.29,375.46,380.21,380.54,375.69,376.21,375.91,374.13,371.98,362.11,352.83,354.67,352.33,349.84,349.86,358.76,369.35,369.10,364.12,358.94,364.53,351.19,352.54,342.47,341.17,335.12,334.14,332.36,331.26,329.07,334.33,342.17,340.88,333.95,337.48,345.40,347.40,353.17,349.40,L7
2007-08-07 22:10:52+00:00,333.01,330.25,328.96,333.64,336.97,339.76,343.84,342.01,342.91,344.25,347.43,342.85,339.21,336.88,336.59,343.21,338.91,332.88,333.99,336.20,339.67,343.15,344.14,343.59,344.73,343.22,340.41,344.30,347.78,343.14,343.47,337.38,327.81,327.59,324.54,323.10,320.51,318.24,319.81,317.22,329.01,339.27,339.73,341.63,330.77,316.61,305.03,300.10,302.43,299.37,305.71,307.35,313.09,316.22,311.14,313.60,315.26,323.69,333.80,347.38,349.41,355.09,361.34,359.98,367.88,368.11,361.15,361.28,364.21,370.47,366.52,372.19,374.99,373.34,367.96,355.15,344.98,345.31,337.92,338.59,344.47,345.58,351.84,352.41,349.66,342.88,339.37,325.19,328.14,328.45,329.18,326.02,325.27,326.27,324.29,324.92,329.23,336.27,333.26,326.04,330.70,340.95,344.37,350.50,348.86,L7
2007-08-14 22:17:00+00:00,336.96,334.15,334.40,336.45,341.91,345.01,348.20,346.12,348.09,348.40,351.51,348.82,343.48,342.69,341.29,348.03,344.55,339.72,340.08,341.81,345.57,347.90,349.20,347.81,348.94,347.49,344.82,348.38,352.55,348.56,346.79,340.57,332.13,330.38,327.23,324.89,322.21,320.19,321.58,321.40,330.53,342.72,343.93,343.85,330.35,316.15,305.32,301.24,303.68,302.20,308.75,309.19,316.77,316.22,311.14,313.60,315.26,323.69,333.80,347.38,349.41,355.09,361.34,359.98,367.88,368.11,361.15,361.28,364.21,370.47,366.52,372.19,374.99,373.34,367.96,355.15,344.98,345.31,337.92,338.59,344.47,345.58,351.84,352.41,349.66,342.88,339.37,325.19,328.14,328.45,329.18,326.02,325.27,327.51,328.97,328.41,332.72,338.91,337.07,329.62,334.86,345.40,347.47,354.86,350.71,L7
2007-10-02 22:13:42+00:00,331.99,328.99,330.85,331.98,337.46,339.57,342.47,342.45,344.71,342.72,345.28,344.75,338.46,337.84,335.00,341.24,337.12,334.09,333.06,334.94,338.20,341.63,343.00,340.81,340.39,342.07,338.17,342.32,346.22,343.86,343.68,337.22,330.42,327.67,323.40,320.98,319.01,318.43,316.86,318.90,327.94,339.71,340.13,337.32,322.38,309.27,299.74,296.28,297.46,296.03,301.97,303.90,314.06,310.24,310.26,311.46,315.13,322.01,332.02,339.97,345.39,352.34,355.08,354.09,362.05,364.25,359.36,355.96,360.80,363.99,361.51,363.78,364.09,363.05,367.96,355.15,344.98,345.31,337.92,338.59,344.47,345.58,351.84,352.41,349.66,342.88,339.37,325.19,328.14,325.92,321.35,319.68,319.52,324.38,325.76,322.53,325.48,332.05,331.78,325.23,329.76,338.50,338.32,350.76,349.88,L5
2007-12-04 22:17:13+00:00,331.99,328.99,330.85,331.98,337.46,339.57,342.47,342.45,344.71,342.72,345.28,344.75,338.46,337.84,335.00,341.24,337.12,334.09,333.06,334.94,338.20,341.63,343.00,340.81,340.39,342.07,338.17,342.32,346.22,343.86,343.68,337.22,330.42,327.67,323.40,320.98,319.01,318.43,316.86,318.90,327.94,339.71,340.13,337.32,322.38,309.27,299.74,296.28,297.46,296.03,301.97,308.99,317.74,318.84,319.36,322.00,325.55,331.19,342.07,348.69,356.40,361.31,364.12,362.17,370.55,372.42,367.53,363.33,369.08,372.51,368.79,369.91,370.74,372.07,372.94,366.50,353.15,352.56,347.22,347.08,355.17,353.24,361.54,362.31,360.33,352.66,353.01,335.50,342.67,338.56,330.04,327.70,325.10,326.70,325.76,322.53,325.48,332.05,331.78,325.23,329.76,340.39,339.55,350.83,348.91,L7
2008-03-18 22:10:55+00:00,327.42,327.27,323.58,324.46,327.98,330.53,332.71,337.71,336.35,331.43,335.17,335.62,330.79,328.97,323.92,330.41,325.90,323.75,320.55,319.92,323.48,330.88,330.49,326.78,324.92,331.26,326.18,331.31,337.98,334.96,338.84,330.38,327.69,323.23,319.31,312.70,310.71,310.60,307.95,309.96,321.88,325.47,326.83,317.27,304.95,304.20,290.49,289.50,288.41,290.19,287.05,313.12,317.81,322.03,323.61,327.03,328.62,334.93,346.21,349.34,359.90,364.43,365.51,363.26,371.89,374.57,370.71,364.36,371.52,373.53,369.92,368.77,368.62,371.44,377.93,377.84,361.32,359.80,356.52,355.57,365.86,360.90,371.25,372.21,370.99,362.45,366.65,345.82,357.20,351.21,331.20,328.21,329.42,326.50,316.40,317.96,322.89,325.21,324.79,317.21,319.62,331.99,328.99,341.48,341.05,L7
2008-03-25 22:17:07+00:00,327.42,327.27,323.58,324.46,327.98,330.53,332.71,337.71,336.35,331.43,335.17,335.62,330.79,328.97,323.92,330.41,325.90,323.75,320.55,319.92,323.48,330.88,330.49,326.78,324.92,331.26,326.18,331.31,337.98,334.96,338.84,330.38,327.69,323.23,319.31,312.70,310.71,310.60,307.95,311.97,322.38,328.81,326.83,317.27,304.95,304.20,290.49,289.50,288.41,290.19,287.05,313.12,317.81,322.03,323.61,325.91,327.37,331.35,344.63,345.92,358.61,361.88,363.18,362.83,369.07,373.57,368.28,363.37,369.46,371.69,367.33,366.87,366.07,369.10,368.78,363.95,348.82,359.80,356.52,355.57,365.86,360.90,371.25,372.21,370.99,362.45,366.65,345.82,349.71,343.12,328.81,325.36,329.42,326.50,316.40,317.96,322.89,325.21,324.79,315.80,321.56,333.37,331.05,341.56,341.47,L7
