dates,nzd0526-0000,nzd0526-0001,nzd0526-0002,nzd0526-0003,nzd0526-0004,nzd0526-0005,nzd0526-0006,nzd0526-0007,nzd0526-0008,nzd0526-0009,nzd0526-0010,nzd0526-0011,nzd0526-0012,nzd0526-0013,nzd0526-0014,nzd0526-0015,nzd0526-0016,satname
2007-08-07 22:10:52+00:00,315.53,297.79,293.04,289.99,289.54,299.31,299.19,289.63,270.36,276.07,270.93,285.56,277.82,,,,,L7
2007-09-01 22:04:31+00:00,321.01,307.27,304.93,,,,,,,,,295.74,311.25,326.69,320.41,306.29,312.33,L7
2007-09-08 22:10:38+00:00,323.00,312.11,303.34,306.07,304.71,312.90,,,,,,,293.14,314.31,308.29,301.93,303.06,L7
2007-09-09 22:07:45+00:00,325.73,314.15,307.51,305.27,302.29,317.61,316.01,308.13,307.90,295.13,289.53,295.57,306.85,314.33,306.83,301.34,304.42,L5
2008-03-11 22:04:44+00:00,332.22,322.64,323.18,328.27,318.41,324.43,318.00,311.39,306.01,277.07,272.39,,,,,,,L7
2008-03-18 22:10:55+00:00,,,317.62,321.00,318.17,319.22,318.78,316.38,315.12,300.03,294.12,315.95,321.23,328.48,322.80,323.37,322.46,L7
2008-04-12 22:04:44+00:00,311.84,302.25,,,,,,,,290.77,286.47,293.36,309.71,317.99,319.64,312.80,315.67,L7
2008-04-19 22:10:54+00:00,,,,328.66,331.96,337.60,329.70,329.31,325.42,320.76,319.70,327.89,332.33,339.04,337.10,333.64,338.87,L7
2008-05-05 22:10:50+00:00,319.38,320.34,315.66,,,,,,,,315.75,327.79,328.18,342.22,339.52,335.67,342.37,L7
2008-06-15 22:04:20+00:00,,,287.94,298.41,293.98,298.88,294.64,288.46,,,272.27,,,336.76,327.21,327.01,,L7
2008-07-17 22:03:58+00:00,,293.70,298.92,299.53,297.92,327.85,,,316.25,318.81,309.23,317.59,322.32,339.93,,,,L7
2008-07-24 22:10:04+00:00,,,,,,,,283.73,,288.90,,,286.86,304.58,302.19,287.01,332.22,L7
2008-08-09 22:09:59+00:00,300.22,291.70,298.01,297.32,297.23,302.61,303.33,287.90,306.61,314.18,290.26,304.67,318.25,330.97,324.22,,,L7
2008-08-18 22:03:44+00:00,,,,,,,331.96,338.66,344.23,323.69,323.20,329.25,335.06,350.95,342.92,330.62,341.13,L7
2008-09-19 22:03:28+00:00,319.81,309.66,311.96,316.28,324.42,332.88,326.84,326.47,324.47,317.75,317.44,322.63,330.99,,,,,L7
2008-10-28 22:09:41+00:00,323.23,320.67,323.58,330.45,328.63,335.76,339.33,336.28,328.97,322.65,322.15,324.04,329.10,,,,,L7
2008-10-29 21:58:12+00:00,325.69,328.44,330.42,329.54,316.13,320.69,332.51,338.02,336.08,330.61,329.00,323.26,324.60,323.91,316.68,309.78,312.51,L5
2008-11-22 22:03:51+00:00,,329.50,333.73,331.76,335.81,339.65,339.77,335.48,334.00,322.57,317.05,328.00,330.99,328.31,317.44,308.01,,L7
2008-12-31 22:10:25+00:00,,,,334.66,337.65,341.29,341.07,342.35,330.89,323.33,325.21,328.49,333.90,338.03,332.70,330.61,332.75,L7
2009-01-17 21:59:44+00:00,330.17,323.48,317.68,318.25,323.25,326.11,332.23,325.36,316.25,313.46,307.15,316.64,329.11,330.42,323.08,325.99,324.30,L5
2009-02-09 22:06:31+00:00,331.07,331.16,330.63,336.12,341.77,340.50,335.79,332.64,326.25,319.15,317.50,316.34,322.64,337.57,326.44,320.13,327.18,L5
2009-02-10 22:04:28+00:00,332.14,337.95,335.78,340.24,346.55,354.79,,,,,,,,,327.70,331.73,330.99,L7
2009-03-30 22:04:52+00:00,331.04,333.69,336.18,339.33,345.45,346.13,344.46,,,,,,,,314.55,321.84,332.77,L7
2009-04-06 22:11:05+00:00,318.06,329.26,320.63,315.39,317.54,,,,,,,322.01,330.90,336.26,333.00,328.27,332.07,L7
2009-05-01 22:05:01+00:00,317.86,318.61,321.67,308.07,308.51,322.88,312.01,308.95,324.44,311.39,291.01,302.55,323.76,330.42,327.56,,,L7
2009-07-20 22:04:54+00:00,,,,,,310.30,323.19,310.53,341.38,326.68,315.52,317.63,312.04,322.94,323.21,304.92,311.32,L7
2009-08-05 22:04:48+00:00,333.80,335.31,326.64,324.60,334.54,345.24,348.08,347.62,,,,,,,,,329.14,L7
2009-08-28 22:10:57+00:00,,,297.93,295.99,297.84,306.91,306.75,314.67,311.43,299.89,295.44,296.63,313.60,319.69,310.03,308.12,311.44,L7
2009-12-18 22:11:51+00:00,,,,,,,326.37,333.05,326.52,315.14,315.96,320.97,330.91,340.45,327.63,320.69,322.75,L7
2010-01-27 22:11:38+00:00,357.79,348.03,,,,343.51,345.21,343.19,335.85,322.97,324.53,331.40,334.36,325.47,310.80,307.68,300.43,L5
2010-04-09 22:13:00+00:00,333.21,,,,,,,,329.65,315.59,303.51,314.88,323.42,327.99,323.89,320.94,317.85,L7
2010-05-04 22:06:46+00:00,308.97,295.14,298.63,291.85,292.54,305.65,299.94,318.43,310.52,292.47,269.61,278.87,,,,,,L7
2010-05-11 22:12:55+00:00,311.04,,,,,,,328.31,324.77,312.71,303.04,308.68,,329.39,320.43,313.27,317.62,L7
2010-06-21 22:06:46+00:00,317.10,306.11,299.32,301.38,291.53,310.28,287.07,289.01,,263.22,270.56,263.99,,,,,,L7
2010-07-07 22:06:49+00:00,,,,,,,,,,279.09,267.61,274.24,,294.72,284.42,275.67,295.12,L7
2010-07-23 22:06:50+00:00,,,,,,,,,,305.40,,303.55,320.38,326.22,316.76,315.40,322.96,L7
2010-08-08 22:06:48+00:00,330.33,323.37,,,,,,,,,,319.99,317.97,,306.38,319.32,,L7
2010-08-15 22:13:00+00:00,312.80,300.71,,,,,,,285.38,296.63,304.96,310.12,315.76,316.80,310.94,307.27,309.43,L7
2010-08-24 22:06:52+00:00,,,,,,,,,,,,344.74,329.05,,,,324.32,L7
2010-08-31 22:13:03+00:00,,,,,,319.60,312.35,317.55,317.71,309.42,305.22,306.17,323.37,324.39,311.78,309.10,311.15,L7
2010-09-16 22:13:04+00:00,315.54,297.85,300.80,299.45,303.92,308.18,306.63,303.85,302.09,295.89,295.15,306.98,316.03,314.74,,,,L7
2011-02-08 22:04:35+00:00,322.20,319.29,321.60,319.49,323.10,328.61,327.16,326.23,324.13,312.31,312.98,315.90,325.12,335.43,327.35,324.85,328.00,L5
2011-02-23 22:14:17+00:00,315.26,305.31,310.71,316.64,322.61,321.24,322.83,327.39,320.88,302.16,301.24,316.07,,,,,,L7
2011-04-12 22:14:24+00:00,315.03,299.33,306.97,307.14,303.41,310.96,311.64,310.75,308.49,299.22,291.95,298.93,309.78,313.44,,,,L7
2011-04-21 22:08:12+00:00,303.80,315.28,314.64,321.12,327.99,335.03,331.25,325.26,324.00,319.99,318.54,322.92,,,,,,L7
2011-04-28 22:14:24+00:00,309.68,309.58,315.35,315.89,326.27,329.74,313.66,323.53,326.61,314.97,310.23,,,,,,309.45,L7
2011-05-14 22:14:21+00:00,301.30,294.70,293.16,295.97,294.05,300.91,295.48,292.03,291.22,287.24,,,278.01,,,,,L7
2011-06-08 22:08:12+00:00,312.80,302.26,306.48,302.69,302.92,307.56,,,,,,,,336.53,315.68,,314.02,L7
2011-06-15 22:14:22+00:00,296.75,282.71,300.40,286.22,282.02,296.27,284.71,,,,,,,329.64,330.29,321.96,322.40,L7
2011-07-01 22:14:18+00:00,287.22,270.20,274.75,274.44,273.64,284.74,275.45,263.05,,,,,,,,,309.70,L7
2011-07-10 22:08:07+00:00,313.79,297.54,303.83,301.09,,,,,,,,,274.05,295.74,,283.29,299.23,L7
2011-08-27 22:07:59+00:00,318.80,335.68,340.84,339.40,343.68,,,,,,,,,338.06,338.96,329.35,330.69,L7
2011-11-06 22:14:15+00:00,331.13,,,,,,,,,,,,,,,,,L7
2012-02-19 22:08:44+00:00,337.72,341.13,342.37,341.06,344.08,348.30,,,,,,,,,339.03,338.61,340.74,L7
2012-04-23 22:08:52+00:00,323.25,344.28,346.46,353.54,355.31,,,,,,,,342.15,347.49,340.27,338.81,336.29,L7
2012-05-16 22:15:31+00:00,,,317.63,323.46,324.84,328.67,312.32,321.56,321.95,315.44,312.88,321.49,329.03,330.67,325.43,323.08,,L7
2012-07-03 22:15:24+00:00,,,,,,,353.59,360.42,358.14,339.98,334.38,341.44,342.27,347.12,342.94,335.78,343.07,L7
2012-08-29 22:09:52+00:00,,,,,,332.55,337.44,338.14,334.10,328.04,321.64,331.97,341.23,358.25,353.80,348.94,345.00,L7
2012-09-05 22:16:09+00:00,306.67,302.12,301.32,305.08,313.09,,,,,,,326.31,332.89,340.26,332.94,325.89,327.18,L7
2012-09-21 22:16:17+00:00,326.58,314.19,314.18,325.12,339.12,348.14,349.36,348.46,,,,,,,340.64,336.35,333.21,L7
2012-11-24 22:16:46+00:00,328.02,326.32,325.09,323.80,334.20,339.89,342.54,343.83,340.74,330.94,332.42,336.46,333.65,336.28,324.87,314.81,,L7
2012-12-26 22:16:56+00:00,,,,,,,342.81,348.80,340.86,330.41,327.56,331.60,335.40,335.34,327.42,318.75,322.27,L7
2013-02-12 22:16:59+00:00,,,,,,,,352.01,340.98,325.16,326.77,331.45,337.51,335.46,328.37,320.95,323.44,L7
2013-02-21 22:10:46+00:00,347.63,336.21,333.23,335.09,336.78,344.33,343.84,343.44,334.06,324.84,318.38,325.44,331.42,,,,,L7
2013-04-01 22:16:50+00:00,,,,,,338.64,345.00,341.80,333.34,323.18,325.02,326.51,330.13,333.10,319.56,314.41,310.81,L7
2013-04-10 22:10:38+00:00,,,,356.60,357.00,361.75,361.61,359.56,350.83,331.20,332.08,336.52,336.00,338.30,324.43,316.17,317.82,L7
2013-04-17 22:16:45+00:00,342.48,343.84,343.17,338.01,,,,,,,318.58,325.20,327.15,328.66,317.57,306.09,307.81,L7
2013-05-03 22:16:41+00:00,,,,324.38,333.62,337.31,334.10,328.45,322.97,314.84,316.71,315.91,313.12,312.85,301.35,292.88,291.60,L7
2013-05-11 22:22:42+00:00,354.49,354.69,351.66,354.83,354.18,363.35,363.54,354.57,354.25,340.69,335.51,332.63,335.10,335.39,328.02,317.08,327.97,L8
2013-05-12 22:10:28+00:00,350.65,342.39,340.12,347.86,344.28,348.53,348.18,341.26,342.28,,,,,,,,321.80,L7
2013-05-28 22:10:23+00:00,349.16,348.06,345.90,,,,,,,,,308.79,320.12,333.88,328.20,321.98,320.05,L7
2013-06-04 22:16:28+00:00,352.45,346.74,349.15,340.87,,,,,,,312.40,,,337.38,316.43,296.14,313.84,L7
2013-06-05 22:16:38+00:00,351.48,352.36,344.93,334.78,332.97,343.44,348.03,348.96,344.37,326.18,312.71,312.45,,328.67,318.90,316.24,317.44,L8
2013-06-13 22:10:16+00:00,356.67,341.76,343.70,336.06,,,,,,,,,327.74,335.01,329.81,,325.85,L7
2013-07-07 22:16:35+00:00,350.01,348.20,342.44,349.24,349.75,351.01,346.18,340.50,344.09,326.06,329.51,335.88,328.12,335.36,321.44,312.34,321.84,L8
2013-07-15 22:09:59+00:00,347.86,347.76,,,,,,,,,315.00,324.08,324.30,330.64,319.33,307.23,309.96,L7
2013-07-22 22:16:07+00:00,,,,,,,349.82,355.07,342.08,335.56,333.37,332.30,339.89,341.04,330.61,317.88,325.99,L7
2013-07-23 22:16:34+00:00,357.82,351.15,348.88,352.23,353.80,358.04,357.40,359.98,356.68,338.87,338.46,341.45,346.46,350.19,339.38,321.54,330.88,L8
2013-09-08 22:16:22+00:00,334.60,323.25,325.56,326.67,335.37,344.44,349.66,346.99,337.81,334.23,,,,,,,333.64,L7
2013-10-02 22:22:40+00:00,329.88,324.62,326.50,324.78,333.44,346.69,348.47,345.95,347.88,332.41,334.63,340.14,344.77,343.19,338.02,334.54,333.69,L8
2013-10-11 22:16:29+00:00,322.85,320.68,320.00,315.57,327.34,335.73,339.85,340.53,337.38,328.96,323.83,332.96,340.19,344.38,336.45,329.87,324.52,L8
2013-11-19 22:22:25+00:00,343.96,342.35,338.32,342.33,349.74,357.48,362.12,365.12,357.91,346.15,345.63,351.84,352.91,354.09,343.02,336.46,333.43,L8
2014-04-13 22:11:39+00:00,343.77,335.85,330.24,334.53,,,,,,,,,343.98,349.23,338.38,337.40,343.63,L7
