dates,satname,nzd0526-0000,nzd0526-0001,nzd0526-0002,nzd0526-0003,nzd0526-0004,nzd0526-0005,nzd0526-0006,nzd0526-0007,nzd0526-0008,nzd0526-0009,nzd0526-0010,nzd0526-0011,nzd0526-0012,nzd0526-0013,nzd0526-0014,nzd0526-0015,nzd0526-0016
2003-12-26 21:59:30+00:00,L5,335.82,326.52,321.07,316.65,319.70,332.16,332.75,312.60,308.38,302.81,292.75,300.74,311.05,316.19,310.17,307.17,304.21
2003-12-27 22:03:30+00:00,L7,,,,,,,,321.53,317.86,302.82,299.89,311.80,317.95,322.13,313.51,310.76,310.12
2004-01-04 21:53:21+00:00,L5,338.94,331.85,329.51,328.37,322.58,329.41,327.09,323.37,321.53,306.72,303.56,322.19,323.65,328.26,323.23,312.77,310.74
2004-02-05 21:53:28+00:00,L5,349.82,333.15,326.18,325.75,330.82,344.43,343.86,345.44,338.51,323.72,321.19,322.04,324.19,327.44,318.50,315.02,316.02
2004-03-23 22:10:04+00:00,L7,331.84,332.78,329.18,330.41,334.54,339.24,325.02,322.68,320.22,305.35,304.66,310.94,322.37,321.56,313.10,305.23,
2004-03-31 21:59:59+00:00,L5,318.41,319.57,319.45,320.11,301.29,305.84,304.11,298.88,293.52,289.30,282.03,284.04,295.76,305.77,296.40,290.17,298.40
2004-04-08 22:10:00+00:00,L7,344.21,343.37,341.73,329.31,315.71,330.38,326.50,,,,,,,334.11,317.53,322.06,320.81
2004-04-24 22:09:55+00:00,L7,,,,298.40,292.46,308.77,320.78,330.95,327.08,310.27,313.55,321.92,323.03,334.57,325.74,323.55,325.68
2004-04-25 21:54:35+00:00,L5,,,,608.78,617.47,572.53,532.46,,282.77,,119.13,,,,,,
2004-05-02 22:00:57+00:00,L5,,471.81,,,,,,320.81,305.17,297.45,287.33,280.67,273.31,278.39,287.69,285.75,300.97
2004-05-03 22:03:47+00:00,L7,335.00,329.52,325.58,318.84,,316.17,310.01,325.09,,,,,,,,310.31,316.94
2004-05-18 22:01:26+00:00,L5,347.41,345.72,335.61,331.67,328.54,343.85,338.19,344.71,336.37,329.80,323.01,326.66,336.08,339.67,335.84,327.81,324.17
2004-05-26 22:09:57+00:00,L7,305.15,293.55,297.34,294.87,292.95,298.41,298.04,275.66,262.56,269.63,266.33,277.08,269.10,,,,
2004-06-04 22:03:43+00:00,L7,308.49,286.98,294.05,302.22,285.69,,,,,,,,,,325.19,322.75,324.48
2004-06-12 21:55:59+00:00,L5,301.18,296.14,297.87,300.89,295.46,311.58,304.00,280.88,269.54,277.96,276.79,277.94,274.25,290.94,288.31,276.70,309.03
2004-06-27 22:09:48+00:00,L7,,,291.49,294.53,283.25,296.86,294.51,285.70,261.19,261.05,260.53,269.25,262.77,277.44,268.91,264.05,
2004-07-06 22:03:36+00:00,L7,307.61,292.46,301.10,303.40,291.21,300.69,294.50,286.46,265.16,271.49,267.25,272.48,265.74,,,,
2004-07-21 22:03:15+00:00,L5,301.91,301.46,298.12,304.42,301.05,327.89,316.77,312.83,294.02,309.37,309.10,311.05,314.78,336.36,334.95,346.95,315.79
2004-07-29 22:09:38+00:00,L7,307.63,294.46,299.21,291.78,286.64,292.88,288.25,,,,,,,324.73,303.59,294.13,312.35
2004-08-15 21:57:37+00:00,L5,,,,,,,,,,,,,,,,,
2004-09-08 22:03:17+00:00,L7,317.50,313.59,312.81,309.97,305.05,311.50,309.94,306.69,309.49,294.81,,,,,,,
2004-09-24 22:03:12+00:00,L7,311.54,306.24,300.36,302.47,,,,,,,,293.92,293.74,303.29,302.32,298.91,296.20
2004-10-10 22:03:07+00:00,L7,319.43,307.20,304.34,307.80,,,,,,,,293.11,305.48,312.20,303.52,298.44,305.52
2004-10-17 22:09:26+00:00,L7,343.22,339.74,335.69,328.44,331.93,337.05,338.43,333.45,329.28,,,,,,,312.75,
2004-11-19 21:59:42+00:00,L5,,584.48,,,,,,,,,,,,,,,
2005-02-14 22:07:21+00:00,L5,319.73,311.44,309.76,308.28,311.29,317.43,317.88,317.15,313.60,306.63,300.31,308.53,316.11,314.88,292.16,292.58,298.50
2005-03-03 22:04:17+00:00,L7,317.55,306.36,300.27,304.21,306.68,312.08,309.96,303.75,302.90,296.02,,,,,,,
2005-03-10 22:10:29+00:00,L7,,,,,,,,,,,,,318.31,320.38,314.59,309.52,304.69
2005-03-18 22:07:46+00:00,L5,,,,,,,,,,,,,,,,281.51,296.09
2005-04-04 22:04:14+00:00,L7,306.49,294.69,294.66,293.60,295.65,300.30,299.45,292.29,286.17,281.06,274.93,278.47,283.05,,,,
2005-04-19 22:07:55+00:00,L5,306.79,298.91,291.61,295.85,293.60,303.09,297.49,286.89,280.78,279.30,278.17,279.42,281.50,290.69,280.42,276.78,282.23
2005-04-27 22:10:21+00:00,L7,,,,,,,,301.85,307.50,297.43,284.79,287.99,,319.12,310.88,300.32,311.29
2005-05-22 22:04:12+00:00,L7,,294.31,306.50,295.48,290.18,306.45,301.37,286.83,269.61,,,,,,,,322.38
2005-06-14 22:10:13+00:00,L7,311.44,288.17,301.56,297.18,287.11,317.11,300.62,290.12,264.13,269.39,,141.51,138.55,,,,
2005-06-15 22:02:10+00:00,L5,314.55,294.83,297.45,296.82,298.15,296.94,303.93,279.65,264.34,269.43,266.82,276.55,273.30,284.05,281.30,272.62,
2005-06-22 22:08:22+00:00,L5,320.04,294.38,300.10,296.62,295.53,302.50,303.85,285.19,269.60,271.97,268.96,281.32,273.26,335.40,,285.36,
2005-06-23 22:04:01+00:00,L7,310.34,289.63,288.40,290.49,290.36,305.46,296.23,275.65,254.45,258.53,254.11,257.42,,,,,
2005-07-08 22:08:27+00:00,L5,321.13,303.81,301.99,299.57,296.48,303.61,306.74,277.85,275.55,262.10,269.96,273.29,272.74,296.08,298.24,284.73,
2005-07-09 22:04:02+00:00,L7,311.54,281.31,296.06,289.75,285.56,298.83,292.37,275.50,266.71,260.30,262.16,,,,,,
2005-07-16 22:10:12+00:00,L7,,,,,289.01,298.87,294.25,280.77,265.90,268.56,263.17,268.73,263.32,283.10,279.42,268.19,285.35
2005-08-09 22:08:46+00:00,L5,313.00,292.42,295.87,295.18,294.18,307.48,302.48,296.44,281.72,294.82,292.08,286.84,283.34,317.62,314.12,309.83,318.28
2005-08-17 22:10:06+00:00,L7,311.60,301.11,300.26,289.30,287.48,303.72,296.71,290.09,286.57,283.26,264.60,279.30,287.87,304.88,297.01,286.05,
2005-08-25 22:08:52+00:00,L5,303.23,293.98,294.35,292.48,292.89,300.33,301.65,292.78,272.36,270.33,275.88,277.23,274.69,291.01,279.28,275.68,280.89
2005-08-26 22:03:51+00:00,L7,305.87,291.67,292.18,288.06,290.33,299.44,294.28,287.28,266.69,,,,,,,,288.01
2005-09-10 22:08:55+00:00,L5,312.74,301.04,296.92,295.33,295.86,307.51,302.40,295.75,287.43,284.45,282.07,286.14,293.55,306.73,299.63,296.49,296.10
2005-09-27 22:03:40+00:00,L7,308.83,293.46,291.71,293.97,295.66,300.38,299.44,,,,,,,,,287.30,298.73
2006-01-01 22:04:22+00:00,L7,,321.80,318.87,313.49,315.22,324.01,319.09,317.49,312.69,311.12,312.75,317.18,321.26,322.93,320.67,315.91,
2006-02-17 22:11:22+00:00,L5,,,,,,,,,,,,311.88,316.21,323.47,311.47,306.12,314.69
2006-03-22 22:04:42+00:00,L7,,,,,,,299.00,290.70,273.13,276.56,272.56,279.21,285.02,292.10,285.39,282.99,290.23
2006-03-29 22:10:52+00:00,L7,357.16,329.28,326.15,324.83,322.32,328.56,324.64,325.16,327.70,310.46,305.65,310.46,327.38,331.85,,,
2006-04-22 22:12:36+00:00,L5,313.54,300.46,301.56,302.48,304.50,307.62,300.93,288.01,270.94,267.04,269.06,275.13,268.88,284.78,278.71,276.23,284.54
2006-06-01 22:10:50+00:00,L7,,,,,291.34,302.34,301.27,288.09,269.27,271.33,267.27,273.99,267.02,289.22,276.49,272.33,298.78
2006-06-25 22:13:31+00:00,L5,327.77,293.49,302.14,304.34,293.94,302.11,302.38,287.70,274.67,279.52,276.67,289.17,271.55,309.40,,283.66,333.35
2006-06-26 22:04:32+00:00,L7,,293.84,307.69,295.53,290.47,305.68,295.08,280.12,268.93,269.54,264.01,279.82,270.83,,,,
2006-07-03 22:10:40+00:00,L7,295.22,278.36,283.67,286.79,279.77,290.58,287.69,276.63,248.60,250.04,254.43,258.88,253.75,269.90,264.97,256.06,
2006-07-12 22:04:25+00:00,L7,,,295.14,298.32,295.90,304.13,306.10,288.63,272.20,277.71,267.04,280.03,270.77,319.06,306.03,310.97,
2006-07-27 22:13:58+00:00,L5,323.34,299.67,300.38,303.09,309.60,321.85,309.54,295.74,281.92,296.26,283.61,286.90,278.71,317.18,314.89,294.91,306.25
2006-08-04 22:10:28+00:00,L7,306.71,295.14,297.63,299.69,295.55,306.82,300.03,,,,,,,,275.90,275.81,283.83
2006-08-05 22:07:55+00:00,L5,308.85,296.58,298.90,297.86,295.26,305.28,301.25,293.55,277.78,278.17,274.24,283.40,283.45,301.26,291.04,279.53,302.22
2006-08-20 22:10:26+00:00,L7,,,,,,303.70,301.52,294.07,279.31,277.97,268.17,273.12,275.87,289.52,287.47,282.66,291.08
2006-08-28 22:14:23+00:00,L5,314.11,301.88,302.25,303.62,300.27,304.32,303.17,304.84,291.94,288.75,282.49,287.05,295.96,311.38,299.82,297.39,310.50
2006-09-13 22:14:35+00:00,L5,307.60,297.21,296.47,304.65,300.95,304.57,300.30,299.20,279.21,280.94,278.06,284.66,285.70,291.92,290.79,272.65,277.75
2006-09-21 22:10:16+00:00,L7,341.62,328.39,,,,,,,,306.88,305.87,304.04,315.76,318.80,312.72,312.06,314.49
2006-10-08 22:08:40+00:00,L5,338.86,324.26,319.09,312.74,322.82,334.51,335.06,323.33,328.16,308.79,304.27,302.58,313.04,324.49,314.22,318.52,322.33
2007-03-09 22:05:07+00:00,L7,321.15,315.70,317.15,315.48,313.73,311.77,308.60,302.27,291.34,289.61,,,,,,,
2007-03-16 22:11:19+00:00,L7,316.25,314.80,315.70,313.83,308.60,309.53,303.00,300.73,296.93,,,,,,,,303.70
2007-05-19 22:11:07+00:00,L7,,,,,,311.34,306.57,297.39,304.80,284.44,269.60,278.37,,327.51,313.88,302.03,318.56
2007-07-06 22:11:01+00:00,L7,,,,293.34,297.27,304.57,293.50,281.70,266.72,270.01,269.50,273.73,271.04,290.68,279.20,279.86,307.25
2007-07-15 22:04:48+00:00,L7,,290.76,,,,,,,316.91,306.40,,281.25,276.95,342.47,332.66,327.17,336.82
2007-08-07 22:10:52+00:00,L7,306.53,292.73,286.81,285.94,285.49,295.05,293.79,285.58,264.96,270.67,266.02,278.52,270.11,,,,
2007-09-01 22:04:31+00:00,L7,324.12,309.02,307.08,,,,,,,,,298.17,313.92,329.02,322.84,308.84,314.08
2007-09-08 22:10:38+00:00,L7,321.89,311.48,302.57,305.57,304.21,312.37,,,,,,,292.19,313.48,307.42,301.02,302.44
2007-09-09 22:07:45+00:00,L5,328.29,315.59,309.28,306.42,303.44,318.82,317.54,309.28,309.43,296.66,290.92,297.57,309.04,316.25,308.83,303.43,305.86
2008-03-11 22:04:44+00:00,L7,336.22,324.89,325.95,330.07,320.21,326.32,320.40,313.19,308.41,279.47,274.57,,,,,,
2008-03-18 22:10:55+00:00,L7,,,317.70,321.05,318.22,319.27,318.85,316.43,315.19,300.10,294.18,316.04,321.33,328.56,322.89,323.46,322.52
2008-04-12 22:04:44+00:00,L7,305.28,298.56,,,,,,,,286.84,282.89,288.23,304.09,313.07,314.51,307.44,311.98
2008-04-19 22:10:54+00:00,L7,,,,331.61,334.91,340.71,333.63,332.26,329.35,324.69,323.28,333.02,337.95,343.96,342.23,339.00,342.56
2008-05-05 22:10:50+00:00,L7,329.27,325.90,322.51,,,,,,,,321.14,335.53,336.66,349.64,347.26,343.76,347.93
2008-06-15 22:04:20+00:00,L7,,,288.25,298.61,294.18,299.09,294.91,288.66,268.02,272.20,272.51,273.18,270.17,337.09,327.56,327.37,
2008-07-17 22:03:58+00:00,L7,,297.14,303.15,302.28,300.67,330.74,,,319.92,322.48,312.56,322.37,327.56,344.51,,,
2008-07-24 22:10:04+00:00,L7,54.29,87.88,,,,,,282.68,254.08,287.50,,,284.86,302.83,300.36,285.10,330.91
2008-08-09 22:09:59+00:00,L7,293.66,288.01,293.47,294.37,294.28,299.50,299.40,284.95,302.68,310.25,286.68,299.54,312.63,326.05,319.09,,
2008-08-18 22:03:44+00:00,L7,,,,,,,337.56,342.86,349.83,329.29,328.29,336.55,343.06,357.95,350.22,338.26,346.38
2008-09-19 22:03:28+00:00,L7,322.92,311.41,314.11,317.68,325.82,334.35,328.71,327.87,326.34,319.62,319.14,325.06,333.66,,,,
2008-10-28 22:09:41+00:00,L7,329.79,324.36,328.12,333.40,331.58,338.87,343.26,339.23,332.90,326.58,325.73,329.17,334.72,,,,
2008-10-29 21:58:12+00:00,L5,333.80,333.00,336.04,333.19,319.78,324.53,337.38,341.67,340.95,335.48,333.42,329.61,331.55,329.99,323.03,316.42,317.07
2008-11-22 22:03:51+00:00,L7,,325.88,329.27,328.86,332.91,336.60,335.90,332.58,330.13,318.70,313.53,322.96,325.47,323.48,312.40,302.74,
2008-12-31 22:10:25+00:00,L7,,,,336.41,339.40,343.13,343.40,344.10,333.22,325.66,327.33,331.53,337.23,340.95,335.74,333.79,334.94
2009-01-17 21:59:44+00:00,L5,324.28,320.17,313.60,315.60,320.60,323.32,328.70,322.71,312.72,309.93,303.94,312.03,324.06,326.00,318.47,321.17,320.99
2009-02-09 22:06:31+00:00,L5,341.74,337.16,338.01,340.92,346.57,345.55,342.19,337.44,332.65,325.55,323.32,324.69,331.78,345.57,334.79,328.86,333.18
2009-02-10 22:04:28+00:00,L7,344.14,344.70,344.09,345.64,351.95,360.47,,,,,,,,,337.09,341.55,337.74
2009-03-30 22:04:52+00:00,L7,335.26,336.07,339.10,341.23,347.35,348.13,346.99,,,,,,,,317.85,325.29,335.15
2009-04-06 22:11:05+00:00,L7,317.06,328.70,319.94,314.94,317.09,,,,,,,321.23,330.04,335.51,332.22,327.45,331.51
2009-05-01 22:05:01+00:00,L7,311.42,314.98,317.21,305.17,305.61,319.83,308.14,306.05,320.57,307.52,287.49,297.51,318.24,325.59,322.52,,
2009-07-20 22:04:54+00:00,L7,,,,,,311.88,325.19,312.03,343.38,328.68,317.34,320.24,314.90,325.44,325.82,307.65,313.20
2009-08-05 22:04:48+00:00,L7,340.69,339.19,331.41,327.70,337.64,348.50,352.21,350.72,,,,,,,,,333.02
2009-08-28 22:10:57+00:00,L7,,287.99,292.85,292.69,294.54,303.44,302.35,311.37,307.03,295.49,291.44,290.89,307.31,314.19,304.29,302.12,307.31
2009-12-18 22:11:51+00:00,L7,,,,,,,331.10,336.60,331.25,319.87,320.26,327.14,337.67,346.37,333.80,327.14,327.19
2010-01-27 22:11:38+00:00,L5,356.57,347.34,339.56,338.55,339.26,342.93,344.48,342.64,335.12,322.24,323.86,330.44,333.31,324.55,309.84,306.68,299.74
2010-04-09 22:13:00+00:00,L7,329.88,,,,,,,,327.65,313.59,301.69,312.27,320.56,325.49,321.28,318.21,315.97
2010-05-04 22:06:46+00:00,L7,306.08,293.52,296.63,290.55,291.24,304.28,298.21,317.13,308.79,290.74,268.03,276.61,,,,,
2010-05-11 22:12:55+00:00,L7,311.93,,,,,,,328.71,325.30,313.24,303.52,309.38,,330.06,321.13,314.00,318.12
2010-06-21 22:06:46+00:00,L7,309.32,301.73,293.94,297.88,288.03,306.60,282.40,285.51,258.95,258.55,266.32,257.90,252.23,,,,
2010-07-07 22:06:49+00:00,L7,,,,,,,,,253.46,275.42,264.28,269.46,267.76,290.14,279.64,270.67,291.68
2010-07-23 22:06:50+00:00,L7,,,,,,,,,,306.00,,304.33,321.24,326.97,317.54,316.22,323.52
2010-08-08 22:06:48+00:00,L7,332.55,324.62,,,,,,,,,,321.73,319.87,,308.12,321.14,
2010-08-15 22:13:00+00:00,L7,309.36,298.77,,,,,,,283.31,294.56,303.08,307.42,312.81,314.22,308.24,304.45,307.49
2010-08-24 22:06:52+00:00,L7,,,,,,,,393.63,366.40,,,350.31,335.15,,,,328.32
2010-08-31 22:13:03+00:00,L7,,,,,,318.28,310.68,316.30,316.04,307.75,303.70,304.00,320.99,322.31,309.61,306.83,309.59
2010-09-16 22:13:04+00:00,L7,307.32,293.22,295.11,295.75,300.22,304.29,301.70,300.15,297.16,290.96,290.67,300.55,308.98,308.57,,,
2011-02-08 22:04:35+00:00,L5,322.31,319.35,321.68,319.54,323.15,328.66,327.23,326.28,324.20,312.38,313.04,315.99,325.22,335.51,327.44,324.94,328.06
2011-02-23 22:14:17+00:00,L7,312.93,304.00,309.09,315.59,321.56,320.13,321.43,326.34,319.48,300.76,299.97,314.24,,,,,
2011-04-12 22:14:24+00:00,L7,307.59,295.14,301.82,303.79,300.06,307.43,307.17,307.40,304.02,294.75,287.89,293.10,303.40,307.86,,,
2011-04-21 22:08:12+00:00,L7,309.58,318.53,318.64,323.72,330.59,337.77,334.72,327.86,327.47,323.46,321.69,327.44,,,,,
2011-04-28 22:14:24+00:00,L7,306.35,307.71,313.04,314.39,324.77,328.16,311.66,322.03,324.61,312.97,308.41,,,,,,307.58
2011-05-14 22:14:21+00:00,L7,297.86,292.76,290.78,294.42,292.50,299.28,293.41,290.48,289.15,285.17,263.77,278.43,275.06,,,,
2011-06-08 22:08:12+00:00,L7,307.13,299.07,302.56,300.14,300.37,304.88,,,,,,,,332.28,311.25,,310.83
2011-06-15 22:14:22+00:00,L7,305.19,287.46,306.25,290.02,285.82,300.27,289.78,,,,,,,335.97,336.90,328.87,327.15
2011-07-01 22:14:18+00:00,L7,295.44,274.83,280.44,278.14,277.34,288.63,280.38,266.75,245.68,251.09,247.42,248.43,232.17,,,,314.33
2011-07-10 22:08:07+00:00,L7,305.23,292.73,297.91,297.24,,,,,,,,,266.72,289.32,276.39,276.29,294.42
2011-08-27 22:07:59+00:00,L7,321.13,336.99,342.46,340.45,344.73,,,,,,,,,339.81,340.79,331.26,332.00
2011-11-06 22:14:15+00:00,L7,327.24,,,,,,,,,,,,,,,,
2012-02-19 22:08:44+00:00,L7,340.39,342.63,344.22,342.26,345.28,349.56,356.24,,,,,,,,341.12,340.79,342.24
2012-04-23 22:08:52+00:00,L7,330.69,348.47,351.61,356.89,358.66,,,,,,,,348.53,353.07,346.10,344.90,340.48
2012-05-16 22:15:31+00:00,L7,,,314.86,321.66,323.04,326.78,309.92,319.76,319.55,313.04,310.70,318.36,325.60,327.67,322.30,319.81,
2012-07-03 22:15:24+00:00,L7,,,,,,,358.72,364.27,363.27,345.11,339.05,348.14,349.60,353.54,349.64,342.78,347.88
2012-08-29 22:09:52+00:00,L7,,,,,,333.29,338.37,338.84,335.03,328.97,322.49,333.19,342.56,359.42,355.02,350.21,345.88
2012-09-05 22:16:09+00:00,L7,308.67,303.25,302.70,305.98,313.99,,,,,,,327.88,334.60,341.76,334.51,327.53,328.30
2012-09-21 22:16:17+00:00,L7,324.14,312.82,312.49,324.02,338.02,346.98,347.89,347.36,,,,,,,338.73,334.35,331.84
2012-11-24 22:16:46+00:00,L7,324.13,324.13,322.40,322.05,332.45,338.05,340.21,342.08,338.41,328.61,330.30,333.42,330.32,333.36,321.83,311.63,
2012-12-26 22:16:56+00:00,L7,,,,,,,344.88,350.35,342.93,332.48,329.44,334.30,338.35,337.92,330.12,321.57,324.21
2013-02-12 22:16:59+00:00,L7,,,,,,,,356.66,347.18,331.36,332.41,339.54,346.37,343.21,336.46,329.40,329.25
2013-02-21 22:10:46+00:00,L7,345.63,335.09,331.85,334.19,335.88,343.38,342.64,342.54,332.86,323.64,317.29,323.87,329.71,,,,
2013-04-01 22:16:50+00:00,L7,,,,,,338.32,344.60,341.50,332.94,322.78,324.66,325.99,329.56,332.60,319.04,313.86,310.43
2013-04-10 22:10:38+00:00,L7,,,,360.75,361.15,366.12,367.14,363.71,356.36,336.73,337.11,343.74,343.90,345.22,331.65,323.72,323.01
2013-04-17 22:16:45+00:00,L7,339.04,341.90,340.79,336.46,,,,,,,316.70,322.50,324.20,326.08,314.87,303.27,305.87
2013-05-03 22:16:41+00:00,L7,,,,320.43,329.67,333.15,328.83,324.50,317.70,309.57,311.92,309.04,305.60,306.27,294.48,285.70,286.66
2013-05-11 22:22:42+00:00,L8,363.05,359.50,357.58,358.68,358.03,367.40,368.67,358.42,359.38,345.82,340.18,339.33,342.43,341.81,334.72,324.08,332.78
2013-05-12 22:10:28+00:00,L7,357.98,346.52,345.20,351.16,347.58,352.00,352.58,344.56,346.68,,,,,,,,325.92
2013-05-28 22:10:23+00:00,L7,355.38,351.56,350.21,,,,,,,,,313.66,325.45,338.55,333.07,327.07,323.55
2013-06-04 22:16:28+00:00,L7,348.45,344.49,346.38,339.07,,,,,,,310.22,,,334.38,313.30,292.87,311.59
2013-06-05 22:16:38+00:00,L8,350.59,351.86,344.31,334.38,332.57,343.02,347.50,348.56,343.84,325.65,312.23,311.75,,328.00,318.20,315.51,316.94
2013-06-13 22:10:16+00:00,L7,358.67,342.89,345.08,336.96,,,,,,,,,329.45,336.51,331.38,,326.97
2013-07-07 22:16:35+00:00,L8,355.68,351.39,346.36,351.79,352.30,353.69,349.58,343.05,347.49,329.46,332.60,340.31,332.98,339.61,325.87,316.98,325.03
2013-07-15 22:09:59+00:00,L7,343.19,345.14,,,,,,,,,312.45,320.43,320.30,327.14,315.68,303.41,307.34
2013-07-22 22:16:07+00:00,L7,,,,,,,355.15,359.07,347.41,340.89,338.22,339.26,347.51,347.71,337.57,325.15,330.99
2013-07-23 22:16:34+00:00,L8,369.93,357.96,357.26,357.68,359.25,363.78,364.67,365.43,363.95,346.14,345.07,350.93,356.84,359.27,348.86,331.45,337.69
2013-09-08 22:16:22+00:00,L7,342.82,327.88,331.25,330.37,339.07,348.33,354.59,350.69,342.74,339.16,,,,,,,338.27
