dates,nzd0461-0000,nzd0461-0001,nzd0461-0002,nzd0461-0003,nzd0461-0004,nzd0461-0005,nzd0461-0006,nzd0461-0007,nzd0461-0008,nzd0461-0009,nzd0461-0010,nzd0461-0011,satname
2003-01-14 22:21:10+00:00,389.53,377.62,375.38,383.43,389.16,378.26,375.69,375.08,367.16,368.19,369.40,382.83,L7
2003-02-24 22:15:13+00:00,385.88,379.06,370.98,372.15,386.96,391.84,384.61,379.96,376.80,376.03,376.69,386.64,L7
2003-03-12 22:15:18+00:00,,,379.33,379.43,381.75,374.69,373.30,371.10,366.55,363.55,370.65,384.47,L7
2003-05-15 22:15:16+00:00,387.49,376.02,375.66,381.06,386.92,371.27,,,,,344.16,,L7
2003-08-03 22:14:58+00:00,426.05,,,,,,,,,,,,L7
2003-09-20 22:14:46+00:00,362.99,360.35,354.86,358.49,358.25,344.52,346.75,320.84,317.30,331.94,,,L7
2003-10-13 22:20:53+00:00,383.30,374.56,368.85,377.93,387.77,376.90,,,,,,,L7
2003-11-07 22:15:01+00:00,,,368.59,366.22,373.84,352.65,336.99,334.94,326.65,335.39,351.31,366.63,L7
2003-11-14 22:21:19+00:00,,349.75,347.86,357.00,366.92,355.64,350.79,347.51,344.48,,,,L7
2003-11-23 22:15:14+00:00,363.63,355.56,356.38,367.31,369.14,353.24,347.17,350.35,342.93,346.61,358.02,368.02,L7
2003-12-01 22:05:04+00:00,360.10,352.97,355.96,356.93,356.35,345.67,338.14,335.60,330.33,322.08,339.12,365.62,L5
2003-12-08 22:11:15+00:00,381.09,379.31,377.79,389.50,395.33,383.84,374.22,371.37,355.62,360.02,364.71,377.03,L5
2003-12-16 22:21:32+00:00,,,,,380.19,374.07,367.44,358.78,355.49,349.53,355.29,373.87,L7
2004-01-18 22:05:21+00:00,,,343.01,,356.52,351.59,350.98,358.98,352.56,354.01,361.10,365.23,L5
2004-01-25 22:11:35+00:00,,,,,,,,,,,373.71,,L5
2004-01-26 22:15:37+00:00,383.91,371.62,368.80,380.98,389.97,,,,362.39,358.16,370.72,383.14,L7
2004-04-06 22:21:59+00:00,376.87,,,,,,,,338.29,336.49,354.69,370.53,L7
2004-04-07 22:06:01+00:00,386.71,386.09,,,,,,,,,365.65,388.33,L5
2004-04-23 22:06:29+00:00,378.74,369.45,363.84,369.10,371.69,351.39,337.03,336.18,,,338.46,,L5
2004-05-17 22:15:45+00:00,,,,359.70,,,,,,,,,L7
2004-09-05 22:16:20+00:00,364.47,353.77,345.42,362.78,365.34,357.64,359.08,353.11,337.67,347.50,352.66,364.00,L5
2004-09-30 22:10:46+00:00,361.81,357.51,363.05,360.51,366.78,346.50,338.24,333.32,327.34,332.06,336.25,358.49,L5
2004-10-07 22:17:05+00:00,383.43,381.22,378.56,376.68,389.49,377.60,368.42,366.06,362.75,356.73,362.43,374.56,L5
2004-10-31 22:21:36+00:00,,,,,,,374.19,367.31,357.30,351.78,360.51,375.91,L7
2004-11-25 22:15:38+00:00,,,369.97,370.47,383.86,368.63,354.35,353.36,332.96,339.83,353.95,356.71,L7
2004-12-18 22:21:59+00:00,356.12,353.04,365.40,375.15,381.41,366.58,362.47,356.58,,,,,L7
2005-01-27 22:19:02+00:00,379.11,376.31,380.65,392.77,399.20,391.73,376.03,370.84,359.83,344.30,352.66,364.83,L5
2005-01-28 22:15:59+00:00,384.51,376.97,378.54,388.46,393.03,383.76,380.71,,,,371.90,379.81,L7
2005-03-16 22:19:43+00:00,361.50,351.26,352.10,367.30,373.92,368.91,366.35,356.03,346.38,336.82,346.55,351.93,L5
2005-03-17 22:16:16+00:00,377.40,367.41,370.66,376.76,382.79,375.65,372.59,367.88,,,,364.65,L7
2005-04-02 22:16:13+00:00,,,,,350.96,,,,322.22,316.10,330.48,341.69,L7
2005-05-28 22:13:59+00:00,,,,,,,,,,312.88,333.64,364.29,L5
2005-08-24 22:15:50+00:00,,,356.78,,,,,,,,,340.94,L7
2005-09-17 22:14:42+00:00,373.87,370.80,367.03,370.26,378.67,367.74,363.60,355.94,355.36,355.58,373.82,383.88,L5
2005-09-24 22:20:52+00:00,368.96,362.82,,377.51,377.33,367.85,364.38,355.90,351.11,336.59,343.85,351.67,L5
2005-09-25 22:15:38+00:00,359.04,353.00,352.37,361.43,370.86,366.24,363.16,357.95,351.97,,,373.49,L7
2005-10-10 22:20:47+00:00,356.94,351.95,346.32,351.78,361.69,360.44,356.35,346.18,340.02,341.46,349.31,372.18,L5
2005-10-18 22:21:55+00:00,,,,,,,370.60,366.33,357.03,355.95,370.53,386.82,L7
2005-11-28 22:16:08+00:00,361.69,353.90,351.96,359.67,366.66,,,,340.54,337.21,,,L7
2005-12-30 22:16:19+00:00,,,,366.55,376.41,356.90,350.15,343.19,333.12,338.89,359.46,370.43,L7
2006-01-31 22:16:34+00:00,383.25,371.24,367.74,372.89,379.61,368.51,360.00,,,347.62,351.38,376.26,L7
2006-02-08 22:16:57+00:00,360.68,364.14,353.54,350.22,360.78,358.56,353.12,348.08,345.03,336.58,343.76,358.93,L5
2006-02-16 22:16:38+00:00,,,371.79,377.24,385.91,370.80,368.42,363.66,354.70,349.83,363.38,368.35,L7
2006-03-20 22:16:39+00:00,365.42,354.95,355.06,,,,363.71,358.11,350.18,345.64,355.18,364.88,L7
2006-04-13 22:18:14+00:00,,317.14,,,,,,,,,,330.62,L5
2006-09-12 22:16:07+00:00,370.78,361.27,,,,,359.31,350.39,342.86,336.69,344.14,356.90,L7
2006-10-05 22:22:03+00:00,,,,,,,360.70,361.47,350.97,352.26,362.82,369.89,L7
2006-10-30 22:16:18+00:00,375.94,367.97,360.46,368.92,,,,344.73,336.69,335.24,343.14,367.88,L7
2006-11-30 22:27:18+00:00,349.16,347.61,330.37,346.73,355.11,351.85,343.75,342.07,328.24,328.88,334.87,357.34,L5
2006-12-08 22:22:53+00:00,357.98,353.59,,,,,,,333.07,330.06,346.15,351.88,L7
2006-12-09 22:21:12+00:00,355.18,346.47,347.60,344.09,354.39,342.20,331.84,327.32,310.51,308.28,323.16,339.87,L5
2006-12-16 22:27:27+00:00,362.91,361.85,338.51,371.16,359.54,350.24,333.70,327.55,312.85,312.69,325.18,350.37,L5
2006-12-17 22:16:45+00:00,,,367.95,378.41,380.48,368.87,355.43,340.96,334.97,340.80,351.41,365.22,L7
2007-01-01 22:27:33+00:00,376.43,374.41,373.50,386.70,390.90,381.85,374.23,369.82,359.04,365.38,375.50,383.77,L5
2007-01-02 22:16:47+00:00,375.65,360.81,369.89,365.63,376.63,364.35,356.90,354.85,348.31,347.72,355.92,368.69,L7
2007-01-25 22:23:02+00:00,370.24,352.68,340.79,341.62,,,,,,,343.83,365.48,L7
2007-01-26 22:21:31+00:00,373.46,359.37,352.66,360.60,350.04,356.45,352.48,346.97,334.71,326.96,331.50,354.53,L5
2007-02-11 22:21:32+00:00,403.55,362.16,364.30,373.77,382.86,372.09,367.57,363.44,353.84,347.12,347.20,363.59,L5
2007-02-19 22:17:01+00:00,,,,369.13,385.17,375.27,369.25,367.24,359.69,355.85,361.50,372.19,L7
2007-02-27 22:21:32+00:00,412.72,360.90,353.97,358.43,368.65,368.01,359.28,349.96,346.41,344.59,351.82,359.27,L5
2007-04-08 22:17:05+00:00,408.26,385.29,370.80,372.89,380.64,371.27,361.28,348.73,343.34,336.40,339.11,353.72,L7
2007-09-23 22:19:35+00:00,389.20,376.12,366.73,368.63,375.18,358.60,336.22,331.90,324.01,328.93,342.73,353.50,L5
2007-10-08 22:22:26+00:00,,,,,,,,343.86,337.33,337.09,357.59,374.10,L7
2007-10-17 22:16:23+00:00,365.46,,,,369.08,360.12,358.90,348.31,338.54,335.87,342.98,362.90,L7
2007-11-09 22:22:49+00:00,385.68,369.34,369.26,374.69,376.16,363.23,353.06,350.84,,,,,L7
2007-11-18 22:16:43+00:00,382.86,372.98,365.34,379.41,388.40,371.95,372.91,,,349.62,364.27,373.27,L7
2008-01-28 22:23:05+00:00,358.65,339.91,337.86,343.70,357.72,351.60,345.53,340.84,334.58,,,,L7
2008-02-14 22:17:09+00:00,369.76,352.62,339.45,353.15,365.14,357.67,351.94,347.73,341.64,338.62,344.92,351.87,L5
2008-03-09 22:16:42+00:00,380.21,368.40,359.46,364.77,,,,352.78,343.12,341.32,350.41,357.83,L7
2008-03-25 22:16:43+00:00,,,,366.02,377.90,370.91,365.27,357.05,341.17,341.96,352.58,361.96,L7
2008-04-10 22:16:42+00:00,378.07,365.66,365.81,,,,,365.50,357.66,351.89,367.25,377.53,L7
2008-09-17 22:15:27+00:00,345.03,341.02,340.07,344.88,356.66,332.83,,,318.68,329.65,341.20,354.58,L7
2008-12-22 22:16:07+00:00,376.59,370.97,373.34,377.25,384.27,376.92,375.48,375.97,366.50,,,366.75,L7
2009-01-23 22:16:18+00:00,358.84,349.02,359.00,362.83,366.80,351.57,349.42,355.77,343.41,345.36,361.48,,L7
2009-02-24 22:16:34+00:00,378.64,373.17,373.39,383.84,392.09,382.91,384.60,383.52,,,386.02,392.96,L7
2009-03-12 22:16:42+00:00,,357.94,361.17,368.03,377.80,376.40,369.84,369.88,355.67,353.59,361.65,370.32,L7
2009-04-13 22:16:54+00:00,391.06,373.29,358.47,374.52,385.73,379.14,371.17,362.37,360.26,353.03,361.93,376.06,L7
2009-08-03 22:16:47+00:00,,,,347.15,384.37,417.54,,,,,,,L7
2009-09-04 22:16:44+00:00,333.86,354.68,368.01,372.26,379.22,365.83,351.18,352.11,347.55,358.15,371.77,388.88,L7
2009-10-22 22:16:50+00:00,370.92,366.88,362.77,374.73,379.52,373.26,364.50,,,,359.49,372.50,L7
2009-10-29 22:23:07+00:00,361.91,357.85,359.36,369.47,379.26,364.56,361.55,356.93,337.84,,,,L7
2009-11-23 22:17:17+00:00,352.86,346.68,343.54,364.07,367.94,,,350.65,346.93,347.89,356.79,369.62,L7
2009-12-09 22:17:27+00:00,,,,373.97,377.95,372.87,359.86,358.34,355.90,349.88,362.21,369.18,L7
2010-01-10 22:18:01+00:00,,,,,,353.69,343.81,348.58,341.96,341.43,351.37,361.78,L7
2010-02-11 22:18:26+00:00,,,380.96,,,,373.38,369.02,359.19,359.30,377.09,389.88,L7
2010-11-01 22:25:16+00:00,341.73,323.70,322.22,,,,,,,,,,L7
2010-12-28 22:19:42+00:00,371.00,349.48,350.02,369.87,370.62,366.08,358.02,359.48,356.56,352.75,,,L7
2011-01-12 22:22:41+00:00,380.74,370.91,366.15,373.67,376.29,362.67,358.90,362.36,359.26,354.78,365.23,376.06,L5
2011-01-13 22:19:51+00:00,,,,382.98,393.01,378.22,371.02,372.83,375.39,374.42,378.77,381.31,L7
2011-01-21 22:16:30+00:00,391.83,385.72,383.13,386.28,397.73,380.72,379.11,384.10,372.90,370.77,385.21,396.70,L5
2011-02-14 22:20:00+00:00,385.70,383.58,380.22,383.99,388.81,377.15,370.30,370.14,364.32,,,,L7
2011-07-15 22:26:16+00:00,361.14,352.45,349.83,350.63,366.97,338.14,,,,,,,L7
2011-11-13 22:20:07+00:00,358.43,361.53,357.38,357.63,,,,341.33,343.16,350.98,358.75,360.23,L7
2011-11-29 22:20:17+00:00,366.81,,,,373.00,364.75,359.19,347.47,343.82,341.27,,,L7
2011-12-06 22:26:31+00:00,373.16,371.49,374.08,379.62,385.47,376.82,369.16,366.86,357.97,,,,L7
2011-12-22 22:26:40+00:00,376.65,368.34,382.06,385.67,391.62,373.38,361.14,361.52,356.59,,,,L7
2012-01-16 22:20:35+00:00,378.40,366.78,367.84,374.63,382.77,383.25,371.67,,,,367.50,378.13,L7
2012-03-20 22:20:41+00:00,381.11,370.85,373.29,,,,370.04,369.00,364.51,364.76,378.01,384.61,L7
2012-03-27 22:26:52+00:00,353.73,346.25,353.27,,,,,,332.21,335.33,345.69,361.04,L7
2012-04-05 22:20:39+00:00,347.55,343.96,349.07,348.59,366.87,353.34,342.98,334.40,329.80,,,,L7
2012-10-14 22:22:17+00:00,370.48,372.32,367.49,368.48,382.12,357.28,353.32,,,359.95,369.43,383.87,L7
2012-10-21 22:28:33+00:00,365.46,351.40,347.49,350.74,364.40,358.92,356.66,346.92,,,,,L7
2012-11-06 22:28:35+00:00,381.35,376.83,381.43,,401.26,,,,,,381.76,394.60,L7
2012-11-15 22:22:31+00:00,372.21,363.97,371.05,372.49,377.85,366.59,359.99,350.68,343.50,340.98,351.40,,L7
2013-09-23 22:28:28+00:00,359.23,352.39,346.82,359.32,369.57,356.47,348.49,342.03,340.28,325.17,342.38,356.35,L8
2013-10-08 22:28:40+00:00,352.48,351.74,350.42,361.91,366.60,354.53,334.97,,,,,,L7
2013-11-10 22:28:18+00:00,356.46,345.35,343.38,353.80,360.29,363.19,351.86,351.43,339.54,346.78,351.90,364.71,L8
2013-11-17 22:34:25+00:00,373.85,364.86,359.32,369.64,373.78,358.21,347.82,347.79,343.10,344.37,356.18,362.83,L8
2013-11-18 22:22:44+00:00,,,,376.63,384.04,370.83,365.66,359.37,346.07,353.63,365.64,367.82,L7
2013-11-25 22:29:00+00:00,368.37,352.18,350.28,367.05,376.39,371.19,359.56,366.67,,,,,L7
2013-11-26 22:28:10+00:00,377.06,366.57,361.38,371.41,378.21,372.83,365.96,369.25,363.77,360.76,368.09,370.39,L8
2013-12-03 22:34:22+00:00,374.58,364.43,359.77,367.23,372.90,360.88,350.06,347.48,344.84,345.65,359.98,366.22,L8
2013-12-27 22:29:10+00:00,,,351.24,359.80,362.61,348.42,344.43,339.50,332.48,330.41,346.83,,L7
2013-12-28 22:27:59+00:00,361.13,351.61,353.70,358.56,360.91,346.01,338.10,338.78,332.23,326.75,349.14,358.95,L8
2014-01-05 22:23:00+00:00,,,,,,308.60,,,,,,,L7
2014-01-13 22:27:45+00:00,362.58,347.11,340.46,344.74,344.90,331.48,316.93,313.61,307.67,312.02,325.88,341.65,L8
2014-02-05 22:33:44+00:00,361.67,348.57,350.08,360.24,368.84,358.82,,,345.50,339.96,349.33,359.45,L8
2014-02-06 22:23:27+00:00,381.36,,,,374.26,368.80,,,357.25,348.36,354.41,369.19,L7
2014-03-02 22:27:09+00:00,330.94,333.23,318.35,326.97,343.37,326.77,316.30,316.98,310.58,313.92,329.27,340.90,L8
2014-03-25 22:33:02+00:00,352.34,343.57,345.09,353.90,361.22,353.39,348.52,340.37,333.75,332.60,344.86,351.86,L8
2014-03-26 22:23:30+00:00,373.97,363.58,354.86,368.84,380.12,365.49,358.35,355.31,341.03,339.72,349.54,,L7
2014-04-10 22:32:49+00:00,355.66,361.46,357.79,367.42,373.05,362.38,360.19,360.32,356.30,349.27,362.38,369.46,L8
2014-04-11 22:23:35+00:00,366.28,368.47,365.83,377.06,383.94,365.68,362.02,355.87,,,,363.24,L7
2014-06-22 22:26:17+00:00,359.12,354.70,352.15,354.16,370.92,358.50,,,,,,,L8
2014-09-01 22:32:51+00:00,363.86,343.42,345.75,359.57,367.02,356.81,346.09,344.45,339.49,333.56,353.38,366.40,L8
2014-09-26 22:26:40+00:00,330.34,337.37,334.15,352.53,369.50,359.66,356.04,351.36,343.21,347.55,350.04,354.85,L8
2014-10-03 22:32:56+00:00,309.36,317.21,312.72,323.04,,,301.70,308.23,304.81,299.23,310.07,324.37,L8
2014-10-20 22:24:37+00:00,353.34,349.66,352.51,359.85,367.89,349.52,,,,331.95,345.95,362.15,L7
2014-10-28 22:26:44+00:00,331.01,318.73,325.70,329.13,358.83,338.91,341.62,336.08,330.02,330.95,340.79,350.31,L8
2014-11-04 22:32:58+00:00,343.70,349.69,346.28,354.81,366.32,346.11,337.23,340.03,332.47,341.88,358.00,376.63,L8
2014-11-05 22:24:47+00:00,358.71,359.74,356.50,364.74,386.30,372.03,363.00,360.86,347.60,349.21,,,L7
2014-11-13 22:26:47+00:00,349.22,341.51,343.34,353.98,359.79,357.95,356.07,344.64,339.26,337.45,349.95,361.44,L8
2014-12-06 22:32:53+00:00,,,,,358.07,345.30,339.78,331.55,323.21,323.53,337.16,356.62,L8
2014-12-14 22:31:13+00:00,,358.85,359.99,368.24,374.15,367.66,362.19,358.31,356.65,350.14,,,L7
2014-12-22 22:32:52+00:00,369.27,355.01,351.01,357.99,369.59,355.89,349.10,346.63,341.95,340.79,353.57,360.60,L8
2014-12-31 22:26:35+00:00,339.97,329.63,320.48,,330.13,329.95,331.05,319.26,318.68,309.45,336.72,350.12,L8
2015-01-23 22:32:41+00:00,362.67,349.75,357.21,365.61,371.69,363.70,355.65,352.28,344.64,342.85,355.08,369.93,L8
2015-02-08 22:32:38+00:00,362.19,351.06,345.56,355.96,362.63,352.41,346.81,340.33,336.16,335.26,348.95,358.54,L8
2015-02-09 22:25:15+00:00,373.47,357.95,358.78,363.32,371.13,359.62,351.24,337.24,335.33,,,,L7
2015-02-25 22:25:24+00:00,,,,353.93,365.33,361.18,351.33,347.03,332.87,333.19,333.68,344.49,L7
2015-03-04 22:31:37+00:00,377.63,367.16,366.94,366.95,368.31,,,,,,348.04,356.61,L7
2015-03-13 22:25:30+00:00,357.78,345.80,341.06,344.46,348.29,355.47,354.35,351.11,339.50,332.52,341.69,,L7
2015-06-01 22:26:05+00:00,344.68,338.53,346.91,318.77,343.81,330.92,,,,,,,L7
2015-09-05 22:26:26+00:00,366.14,,,,,,,,,,,,L7
2015-09-13 22:26:29+00:00,348.03,352.11,351.22,358.06,357.40,339.72,332.05,324.77,317.47,324.13,332.85,338.21,L8
2015-09-20 22:32:43+00:00,351.73,347.18,348.37,356.42,366.18,358.02,354.46,345.84,342.68,335.63,344.18,355.63,L8
2015-09-21 22:26:31+00:00,368.05,361.09,359.90,366.43,,,,361.24,352.64,344.32,346.80,359.27,L7
2015-12-18 22:26:42+00:00,361.48,339.87,340.99,355.49,363.97,356.34,353.10,347.72,342.16,340.06,343.80,357.98,L8
2016-01-02 22:34:11+00:00,,,,,,,352.67,345.43,341.21,336.64,345.50,352.74,L7
2016-01-03 22:26:39+00:00,367.74,355.77,351.95,364.33,367.84,358.13,355.28,350.68,348.03,341.43,343.21,354.76,L8
2016-01-10 22:32:49+00:00,361.15,345.62,347.88,356.68,360.01,345.73,339.08,332.25,323.07,319.49,328.95,351.25,L8
2016-02-12 22:28:26+00:00,,,,362.55,370.17,365.67,360.09,357.50,348.78,338.79,344.89,362.09,L7
2016-02-20 22:26:27+00:00,347.16,325.24,337.16,349.42,363.37,348.09,333.69,322.15,311.37,312.32,322.62,337.89,L8
2016-02-28 22:28:30+00:00,373.15,340.62,334.60,349.90,355.79,352.24,348.56,342.14,333.69,,,,L7
2016-03-15 22:28:40+00:00,368.55,352.61,347.41,353.95,362.69,354.06,348.35,338.63,333.49,323.93,,,L7
2016-09-07 22:29:16+00:00,,,,360.42,368.77,354.95,348.18,331.02,326.65,323.81,339.49,349.60,L7
2016-09-22 22:32:59+00:00,356.80,349.90,351.40,354.25,361.15,351.12,351.01,343.95,341.89,344.75,353.71,366.89,L8
2016-09-23 22:29:18+00:00,368.24,364.88,362.29,371.19,378.70,368.90,355.72,346.37,346.94,,,,L7
2016-10-08 22:33:02+00:00,337.64,335.43,348.64,357.88,359.46,352.31,350.53,343.71,335.51,332.93,343.11,346.92,L8
2016-11-09 22:33:04+00:00,352.78,344.48,333.03,346.78,358.01,346.96,339.33,331.64,326.64,333.90,347.45,355.83,L8
2016-11-18 22:26:54+00:00,358.38,347.62,351.31,359.05,367.93,357.42,351.17,356.25,347.53,346.83,355.04,365.23,L8
2016-12-04 22:26:53+00:00,364.33,351.45,349.91,354.76,366.92,360.58,354.14,348.57,340.23,342.17,346.23,364.60,L8
2016-12-11 22:33:02+00:00,366.09,355.70,354.90,353.41,364.99,347.20,341.63,339.84,330.90,338.75,356.10,361.67,L8
2016-12-19 22:35:09+00:00,357.66,343.63,339.98,344.87,350.16,342.87,,,,,,,L7
2016-12-28 22:28:54+00:00,,,,362.40,362.99,346.72,340.49,339.50,332.53,334.69,350.36,367.63,L7
2017-01-29 22:28:34+00:00,390.08,365.52,358.70,364.92,369.62,,,339.95,336.21,337.11,350.65,362.65,L7
2017-02-21 22:34:46+00:00,375.68,353.17,351.09,355.63,357.15,351.93,,,,,,356.01,L7
2017-02-22 22:26:28+00:00,373.57,365.23,352.09,363.56,362.20,349.23,337.30,335.68,329.19,332.71,350.43,361.21,L8
2017-03-01 22:32:36+00:00,381.38,373.23,376.88,364.54,373.87,367.35,359.20,353.54,346.45,340.03,349.23,360.76,L8
2017-03-09 22:34:53+00:00,389.77,389.75,,,,,,,356.33,353.49,363.99,375.54,L7
2017-03-17 22:32:26+00:00,366.11,355.50,352.00,355.13,364.84,361.41,358.36,351.94,342.57,341.20,345.49,358.25,L8
2017-03-26 22:26:10+00:00,387.17,370.67,370.40,371.22,376.22,364.71,353.29,353.08,342.28,349.58,353.10,358.28,L8
2017-09-01 22:35:21+00:00,406.02,,,,,,,361.17,352.40,353.44,372.70,370.50,L7
2017-09-02 22:26:40+00:00,381.60,370.91,367.74,381.64,387.77,379.17,368.55,364.61,358.38,353.30,365.08,376.85,L8
2017-09-10 22:29:10+00:00,379.34,368.19,356.73,367.52,365.51,363.25,,,,348.72,358.84,365.31,L7
2017-09-18 22:26:42+00:00,366.99,361.63,364.06,366.37,377.27,364.57,348.12,347.53,343.62,348.27,358.00,373.50,L8
2017-10-04 22:26:49+00:00,370.15,360.23,361.61,360.84,365.60,351.49,339.33,340.48,329.35,335.79,346.08,367.00,L8
2017-10-11 22:33:02+00:00,355.99,351.68,353.04,362.55,368.74,368.25,364.85,355.34,349.11,340.54,355.39,365.26,L8
2017-10-20 22:26:52+00:00,367.02,361.82,359.50,368.86,371.22,360.71,356.67,345.45,337.74,339.88,355.98,367.11,L8
2017-10-27 22:33:03+00:00,363.92,356.54,361.50,369.38,379.85,368.40,367.09,360.56,353.20,350.73,357.46,369.29,L8
2017-11-05 22:26:51+00:00,359.23,348.76,354.34,358.58,355.94,343.04,329.47,323.61,318.73,332.02,352.87,355.65,L8
2017-11-12 22:33:00+00:00,366.97,353.40,358.72,367.23,373.60,366.78,360.19,358.36,349.47,341.93,352.77,360.83,L8
2017-11-13 22:29:10+00:00,,,,374.82,380.87,369.91,358.50,354.76,343.00,342.55,359.18,369.11,L7
2017-11-28 22:32:54+00:00,360.72,347.18,352.63,359.76,368.15,363.03,352.98,347.69,339.62,338.98,352.67,356.06,L8
2017-11-29 22:29:04+00:00,370.20,360.92,361.85,374.44,385.99,373.81,375.12,369.58,361.83,,,371.62,L7
2017-12-22 22:35:01+00:00,,,,,,351.06,346.34,339.08,331.50,332.08,348.17,358.90,L7
2017-12-23 22:26:45+00:00,355.24,353.15,350.95,355.78,361.76,357.72,356.66,347.31,346.29,349.78,354.72,364.64,L8
2017-12-31 22:28:44+00:00,346.57,346.99,344.90,352.20,,,,337.58,332.75,334.16,344.38,352.25,L7
2018-02-25 22:26:18+00:00,354.68,343.84,351.75,359.45,364.45,352.44,349.22,349.26,348.43,348.95,353.17,359.86,L8
2018-03-04 22:32:25+00:00,364.00,359.42,364.75,368.75,374.33,360.80,362.43,357.54,352.45,350.56,357.08,365.94,L8
2018-06-25 22:26:04+00:00,,,,,,,,,,300.86,,,L7
2018-07-27 22:25:28+00:00,,333.11,341.01,,,,,,,,,,L7
2018-09-04 22:30:53+00:00,,,,,,365.22,357.53,348.25,346.52,340.33,363.55,370.61,L7
2018-09-05 22:26:09+00:00,378.50,384.60,378.55,382.91,389.31,377.88,366.14,357.02,353.16,353.95,360.21,374.33,L8
2018-09-20 22:30:32+00:00,348.79,345.48,351.85,349.27,356.12,,,,,,343.19,352.74,L7
2018-09-21 22:26:13+00:00,368.97,364.25,361.19,367.13,371.49,360.78,348.82,345.88,337.46,344.17,355.53,361.19,L8
2018-10-14 22:32:35+00:00,362.19,358.12,359.15,365.95,375.52,369.20,358.11,351.95,345.82,344.61,354.31,359.90,L8
2018-10-15 22:23:44+00:00,379.07,379.12,379.60,,,,,373.19,366.70,365.93,366.73,370.94,L7
2018-10-31 22:23:24+00:00,365.64,355.74,354.95,364.36,371.72,366.67,362.53,,,,361.95,370.06,L7
2018-12-02 22:22:37+00:00,,,,,386.17,373.18,370.32,366.94,362.40,353.63,361.81,367.23,L7
2018-12-25 22:28:09+00:00,359.47,361.77,361.38,363.05,369.42,354.98,,,,,,,L7
2019-01-11 22:26:25+00:00,362.15,355.77,354.11,364.60,373.03,361.44,356.25,348.08,346.72,345.98,355.47,366.99,L8
