,dates,mex0314-0000,mex0314-0001,mex0314-0002,mex0314-0003,mex0314-0004,mex0314-0005,mex0314-0006,mex0314-0007,mex0314-0008,mex0314-0009,mex0314-0010,mex0314-0011,mex0314-0012,mex0314-0013,mex0314-0014,mex0314-0015,mex0314-0016,mex0314-0017,mex0314-0018,mex0314-0019,mex0314-0020,mex0314-0021,mex0314-0022,mex0314-0023,mex0314-0024,mex0314-0025,mex0314-0026,mex0314-0027
0,1985-09-24 16:53:30+00:00,,,,,,,,,,194.55826795411946,192.61410709763143,193.5768296973144,198.8777846018598,199.29091170433824,207.82175656864675,210.88183854120808,,,,,,,,,180.60474073629393,160.49771513251943,172.87379934395193,
1,1986-03-19 16:50:19+00:00,335.4824358154332,321.7667688709317,308.00687889507395,294.28600512921184,287.12599985649695,271.31190195548965,265.3168676191909,247.3572853446806,232.75768041122228,212.40860804417503,206.02150003118356,193.7165945316813,197.82840862111354,188.11736340745827,185.56984814626088,170.9298669564899,164.2764635158972,151.3222542610979,142.62580089744762,125.8520972703191,110.10475172004202,105.75730607730797,137.05925439470968,166.622228750653,179.14932558556595,166.81821564104075,148.73973341799055,125.69537523137444
2,1986-04-20 16:49:38+00:00,326.27520606765745,323.14073507235037,314.25716315954077,299.0890119508417,284.771305044205,268.47629167390375,261.3492018490252,256.10953886423397,244.61654215002338,227.67185250031554,215.40744392450034,195.39603748864923,206.13717059801695,205.61042379065452,191.57343869846062,176.20893086963488,164.41268239708768,148.64920897666133,131.9207783918995,132.391581709074,127.1953803604831,128.95180337133226,141.26960227068756,155.98237905438535,158.09886945299695,138.8535458923218,142.32710111948572,133.35743361689305
3,1987-09-14 16:51:10+00:00,,,,170.03494111486984,172.31595319999107,179.3047886262821,191.7748281988415,213.14050203706498,219.4763839940122,214.66837519431738,203.6802499522474,200.0679080194336,207.37979824778503,210.14800966570576,206.80356227972513,203.98218840992868,196.50378258877632,197.82899141018632,196.47528453807146,200.2141065492704,206.66604729006306,203.87735673769066,219.0892260486897,224.83315408417317,164.25993745982862,141.154628367894,162.0577628864785,187.61093923627976
4,1990-02-10 16:45:58+00:00,247.82623361216304,215.3193862535191,215.4691264706532,202.81338159310553,186.69793040033485,188.01717782005693,191.08256047649576,184.4601613495622,196.1937412251481,191.5615937830406,193.54198911603567,188.49900489673382,195.46046130733646,204.13112291642247,206.15276709732922,200.2264204317641,211.25568609201247,,,197.032447049101,193.33533873260112,195.5370260161034,223.44438539368315,244.0840233825776,226.53281887209624,215.97622893361697,214.7763683743009,195.20581662039157
5,1990-04-15 16:44:33+00:00,244.11520010554145,218.13043649887896,223.5893880322545,211.80840385961721,201.2572979639838,185.2573256022497,185.30776639337765,195.64519996706673,203.9399610200073,208.0068851146073,197.98193664770267,194.40882444422732,195.21485483910803,207.41169695357857,202.88487461326324,202.32129300425115,207.427062081774,205.94078536321908,205.66346627541046,204.54304882881874,195.9411877308598,191.30237572138714,204.10097324548073,215.6225458237084,204.77027812466136,201.9212245664005,202.83437880008168,193.9406901511758
6,1993-01-17 16:45:59+00:00,238.5101174797034,213.7625073634098,210.12962489548545,201.3344423160575,194.57155197271032,185.0581753772105,192.44411639210603,193.13170395104117,199.49953622400844,185.44764228121355,189.13445182835022,192.40805187311014,195.94977380505912,209.53376800787026,204.01459049813877,205.25826814990995,211.9798531619129,202.93131415553032,197.2620627240091,199.6208649969612,177.35115717549473,180.67984294957603,213.3696434397883,242.04696300459864,222.70398813906013,207.28372123436162,199.57460480324605,184.47316215186794
7,1993-02-02 16:46:10+00:00,254.4786740644752,245.4816184203058,232.40713171139768,224.14626792454422,207.18814738131493,197.23061567648594,198.35894454684345,206.21792479544507,207.75482332311967,204.59930898610207,197.10248150879445,201.98057857218194,212.20164253754612,219.75033141841365,221.56140919687726,212.31695297516254,207.32449198596967,205.78379515935646,193.84508912120484,190.79080978430437,182.06493315505878,178.86580680004377,211.6071303185117,245.24582774913324,223.17146488747204,202.60268117446986,189.75897765984615,176.43688826561458
8,1993-02-18 16:46:17+00:00,253.9237473285253,240.05474166623833,210.9305473530311,208.8613123193479,207.09085363665378,205.99636346129333,203.38854450122665,211.0314674038947,210.69705560454966,206.45983115914746,196.8585837894648,206.88931591552472,208.79347102405242,214.3865706351837,216.23225188437868,210.30895899417848,206.43618794675618,200.16442615001665,195.07304349143877,188.22808881901665,183.0952273918866,185.15742175003902,189.7386375325271,210.17728405101266,200.52133967643735,198.96667710474844,186.25749288328174,176.60261499229347
9,1993-03-22 16:46:29+00:00,266.7608359796961,241.3761299253084,235.65419357616238,225.1087004082165,212.7903512244891,196.58083158279115,203.05067169007762,204.2845834277633,205.6489010923755,190.76790969597855,192.15265119015095,192.6292876137477,199.83108731516316,194.86904226571576,185.45005127700432,187.23130256773945,182.44965331643638,186.76388069374227,185.61024580756344,184.75299533021092,175.3201990845601,170.0371898354739,168.46263750046842,193.31597013478233,184.9285352529984,171.52203964925977,163.60106678536806,148.54466335974857
10,1993-04-07 16:46:35+00:00,269.3822587879137,258.98680914504536,242.4102616485941,236.87909969233928,218.14053912937914,203.06195405230332,219.27202464377672,216.0248085749708,218.10998420159572,211.6575577628454,197.36990140613744,186.1096552035587,194.9450639939898,203.04928672656706,193.93325956803838,193.66687772356633,200.00182586138163,194.41575329366137,194.6545705947901,182.92610444526602,178.50151359531918,176.44204072510067,184.6302986158852,193.10663257979587,185.13394169634356,168.81350619987404,166.5765844704176,143.09435379484086
11,1993-04-23 16:46:44+00:00,284.71039201113615,253.40306271231088,246.20151634357214,233.06698742219348,218.8503049002522,215.62299408640163,206.69383604417206,208.25448317525974,210.04564672368798,214.34870396011766,199.96958881827553,202.61724952282768,199.35828747031124,197.47814591474943,189.63796990884728,185.14027340502903,183.58629265067646,185.6932440394606,168.50048639234063,164.61279416798862,170.7081719945013,167.74903464820088,183.0745715057469,193.4716054520052,186.96770278456296,167.50697690292816,153.75460888889114,135.37975431914066
12,1993-05-09 16:46:47+00:00,256.40090665029226,248.47419533414103,239.32851378190827,231.7023247998432,231.31556910549145,219.38513482707356,221.88382894529994,224.50956265653886,214.728717509623,206.1079916072722,199.58479984983,197.68202533689418,201.22644912723237,195.87763899814786,193.91489979794733,196.047369529023,189.49246645402187,176.40451554080437,174.4780724613241,169.11094051076887,172.2089308785085,163.78401976033737,174.10172781415287,187.09923435585517,176.09690152449355,158.71458750344647,158.99538997821088,138.23011404026724
13,1993-05-25 16:46:51+00:00,,,,,,,,,,219.45827875575534,207.74131977201426,,,215.6544109156475,212.39705745129555,207.58457709838024,201.46168107063122,195.13961179259815,193.59965631293855,190.7363905777187,179.75085886367572,177.2168242638715,185.7941672891519,194.03980238448554,175.50592751320684,156.47568077010445,157.55232456946118,160.41262000412766
14,1993-06-10 16:46:51+00:00,246.39846109989023,246.9874131927393,241.447648258721,244.39677901502276,236.21005941166436,220.05751954503296,220.81653101963306,228.80882678388622,233.83520286506572,221.86333611879937,220.40088990738943,210.93782567835714,206.61936456625747,214.19041188921688,211.1445542480785,205.37746689774843,200.50474582840883,195.84661145810648,192.96302755020608,189.13434569581236,191.60636510037548,179.8377359976571,191.68939838925482,196.90830628696466,171.83004646315266,163.38194734358004,158.4666218431083,157.95024770415756
15,1993-06-26 16:46:46+00:00,220.681571988498,227.15830037869318,225.52298168929792,232.75124126203877,227.01312802536313,223.0337040750178,228.97579569971006,232.17893475554843,227.88574576383854,218.89942663964018,216.35436867680608,211.2526850551439,210.46456228196848,210.90105222070653,213.2348187400516,209.51427500292425,205.12730739240928,205.65926460674467,202.50281481976,205.75278440641222,199.31755278689207,191.689337225589,202.48495943843122,207.35502671146187,179.94256389356585,165.72835061976076,174.73723043434367,187.90735502377558
16,1993-08-13 16:46:43+00:00,167.87917025978027,162.79278305150547,161.8670576843292,160.6747597931577,164.39693394620724,177.34390143825905,196.75067094018027,204.7071837732501,212.06429147549426,207.76938594167012,206.3779271765746,206.76780675981087,206.24727686450572,205.8555082389027,211.1802342031208,212.56945437265642,210.92885548742765,208.8433192159902,212.53483227258624,219.91749706960215,214.45087821196705,212.62592569813015,226.0278200417831,223.03799355832498,180.94053546781748,161.8249831013862,181.64707668671008,193.73241824247285
17,1993-08-29 16:46:42+00:00,166.64178578232446,152.91027444069877,149.44361188398355,136.53894632007666,136.76079113233558,147.3950799099535,170.96304606282666,182.96387548593165,196.86147184848207,206.4185701916898,205.24771350202826,202.471367421071,209.978423741258,217.79499649845297,218.16233379718216,223.11635712600534,229.20983177478018,225.27316278412746,226.54339430530274,233.6582923751426,234.9287222531543,236.22824629873642,237.20213477628997,235.13327506909002,196.30336004245885,165.47645608438444,180.59516245045796,192.59299334291748
18,1993-09-30 16:46:36+00:00,191.91515742367056,177.97429294242409,178.8584425575299,146.42035216045332,113.20913843019036,106.85292036380929,137.27878678933214,154.7355389818578,176.1469107501068,182.4553576615492,190.84233067119212,196.02088991232492,204.52683750835192,219.6437497920809,218.36995403172668,222.3415288187714,224.274174955174,227.1695947013847,228.44139572103765,231.46816538686352,231.70410316714293,226.28035469967074,234.97441025214482,230.87219078642843,196.80179713674866,173.1766323389669,185.91394421038356,201.274297562269
19,1993-10-16 16:46:30+00:00,,,,,,,,142.2292915770705,158.0386179089137,160.21031275813405,176.51980262165873,183.26930778605455,188.46775860767957,202.81138358169446,190.18281695929318,195.37449652184574,203.38333222361913,207.30720516917256,224.5358153085707,221.46676085844817,221.04573594344632,208.73539422536567,,201.15625038407637,,146.54749006552612,163.44300857762144,191.53478626940435
20,1993-11-01 16:46:25+00:00,182.95899870272197,175.4984033693684,167.64892209216993,130.82099109368022,113.11549313021884,99.70405237979094,132.78157375906045,154.83057102691697,168.46830917495663,174.8625386151199,186.2506209891327,188.21392287368417,197.47179504523757,211.5891853026792,216.38408027088468,221.38366355793192,221.21433664490615,228.01282166746216,235.34326715222377,235.3131526436799,246.13781755961807,,254.15203920771677,242.93394343231213,198.6616044758933,184.80781407567207,194.19761645391506,206.59161950960976
21,1993-11-17 16:46:14+00:00,193.44567564309716,176.51526670972274,161.82363230646644,122.23724103985177,121.0800311365109,119.98127344300461,138.74345903933914,156.90778833806695,168.77094197501893,179.95091285014496,190.3069568877596,192.5047537116704,199.82531479623873,210.19114692566546,217.28518687289022,224.91141170869642,232.35796656547862,233.78803556266791,235.9160807966726,233.14653874933387,245.01950090913624,,254.99450102236437,238.54502706792445,208.03914892047567,196.72815205249972,211.85796054115156,207.35132616294297
22,1993-12-19 16:46:05+00:00,196.67900060384673,182.86153234287167,174.3147793264781,175.34544082416411,173.27125096855906,170.07039516195513,168.92006717187397,175.95982060130282,177.40191260675135,175.97372997931436,179.83816627534995,177.37820050621195,186.44345377109414,191.8238334578554,194.758688918598,193.69107775256106,204.3338970490722,200.00536686809264,197.69900611734957,205.19107667274878,205.7177323689873,199.74563956748838,206.52078008539553,220.02895839336594,207.75716115245365,202.7454734684667,197.19360547934187,169.01832031106872
23,1994-01-04 16:45:53+00:00,223.51757108292693,203.3624030225844,216.92562818527475,201.4415894313243,192.05736204346132,188.2695585776875,191.90624576591628,199.9135738182264,193.3411342358938,198.38164985545694,187.5893098279494,190.85835891781701,208.12885061017906,214.20750642735257,219.01981491886215,214.04211099615833,219.024476013524,209.47654668373877,219.7770026818053,215.46599401188152,211.93744682065645,205.1564308405103,217.5363009242378,222.0525986295531,232.5772284122769,220.71656788369071,211.67265866047535,200.15930987781857
