,dates,per0025-0000,per0025-0001,per0025-0002,per0025-0003,per0025-0004,per0025-0005,per0025-0006,per0025-0007,per0025-0008
0,1985-03-27 15:04:03+00:00,132.0236594054756,122.33311222663295,133.71390077353817,128.62275604822,126.44355241291032,132.44475059491555,138.4506301243425,143.4638639697818,147.09578641023225
1,1985-09-03 15:03:06+00:00,104.29852462867754,109.23487536390094,98.47159454988723,116.81752970771801,128.66763460113378,142.3764125866838,143.370525554759,155.2973284674304,159.58182838443938
2,1985-10-05 15:02:44+00:00,102.97539574502694,106.24607677253428,94.1739201860602,110.72088164305488,129.40173731364158,147.22617006598074,144.94281438904898,152.8404066902031,160.9569966963247
3,1985-12-08 15:01:45+00:00,103.62275935162893,104.87326298603924,100.53965774983365,101.54724100012531,117.74225065649681,124.35488615406412,135.27333195822496,148.70059802151061,165.04368928384136
4,1986-01-09 15:01:10+00:00,112.89750515189597,114.63370888712426,124.14346939068946,126.10645761160794,127.32404966850976,139.94981640096984,137.39917465288195,150.56699127433586,164.67084133515166
5,1986-03-14 14:59:46+00:00,144.00544346728017,139.21611901620855,146.4130883326572,131.00851340170075,120.90791397459432,122.89716280966753,129.9847300872766,133.78652292420634,
6,1986-05-17 14:58:17+00:00,136.30390243424222,125.96467638828048,135.135136037765,126.21299875180966,126.73189113721968,131.38984927498737,127.34791454476819,128.1204466770348,
7,1986-07-04 14:56:48+00:00,114.81994043616665,112.6207223010832,124.74657171008161,122.18733457775348,128.4673836689589,139.19586528970217,139.95193998891588,145.50642446823505,152.56141062631687
8,1986-07-20 14:56:15+00:00,112.52350932124634,109.50341291320501,112.88872699494821,119.99283668740533,121.85034237253262,130.59200908820748,135.0508312265101,146.40850280434933,153.0001040102711
9,1986-08-05 14:55:41+00:00,106.71452298411786,110.78705793943794,109.89673616431753,121.1801762161162,128.062685995046,139.92576077650568,138.47127564316966,150.10200388495932,150.7915110144152
10,1986-09-06 14:54:29+00:00,104.3823009625677,109.06296551979395,108.5818876476053,116.67884344446307,127.21799210441235,140.48651284683777,145.05051508911671,152.48986535221852,157.9212586454531
11,1986-11-25 14:51:54+00:00,104.20811731523551,106.03974351426895,104.11984082892945,111.1290258058209,119.49691648584682,130.97722838947325,136.46613162386024,148.3731899942436,162.1169191899299
12,1987-04-18 14:56:42+00:00,134.16260168677553,129.4489245647603,129.01173107121878,119.84861900366472,122.589811487781,120.98564268829057,130.19390035168212,121.13693272869429,
13,1990-01-20 14:56:00+00:00,117.92712420084159,115.21045741637897,113.23834318935315,111.7217036977352,105.8979298203122,117.27301659116269,134.06033868385265,146.36683116386206,158.55018579063358
14,1990-02-05 14:55:29+00:00,115.27780818059124,114.655532962011,113.14981875711581,119.36927844877218,118.06531383399766,118.98017213357252,126.02046578867107,139.62004608068574,141.4698708292058
15,1990-02-21 14:54:59+00:00,116.27504723440421,112.60132005767407,118.04144164818375,117.49303746134856,123.2780236165634,136.1226171262292,138.66820588295218,143.93549056548173,139.12055802752175
16,1990-04-26 14:53:52+00:00,109.44684295651547,106.65422494637325,105.6052210719487,113.30214391373705,122.30237136254532,137.21817291703434,138.99485388785882,142.94730999604982,131.45937828321377
17,1991-03-28 14:55:13+00:00,122.3053916711995,114.67392988449778,122.2286083912052,116.58185623046045,118.86034255254027,126.63992559125,135.17925045303033,138.46123035044775,137.95380127626385
18,1991-04-13 14:55:35+00:00,119.97276782945136,116.48193553735973,118.95815468713981,115.95384469620448,116.00536017445656,121.15455345739683,136.487581334583,141.5802497882937,152.08091491134522
