,dates,jap0032-0000,jap0032-0001,jap0032-0002,jap0032-0003,jap0032-0004,jap0032-0005,jap0032-0006,jap0032-0007,jap0032-0008,jap0032-0009,jap0032-0010,jap0032-0011,jap0032-0012,jap0032-0013,jap0032-0014,jap0032-0015,jap0032-0016,jap0032-0017,jap0032-0018,jap0032-0019,jap0032-0020,jap0032-0021,jap0032-0022,jap0032-0023,jap0032-0024,jap0032-0025,jap0032-0026,jap0032-0027,jap0032-0028,jap0032-0029,jap0032-0030,jap0032-0031,jap0032-0032,jap0032-0033,jap0032-0034,jap0032-0035,jap0032-0036,jap0032-0037,jap0032-0038,jap0032-0039,jap0032-0040,jap0032-0041,jap0032-0042,jap0032-0043,jap0032-0044,jap0032-0045,jap0032-0046,jap0032-0047,jap0032-0048,jap0032-0049,jap0032-0050,jap0032-0051,jap0032-0052,jap0032-0053,jap0032-0054,jap0032-0055,jap0032-0056,jap0032-0057,jap0032-0058,jap0032-0059,jap0032-0060,jap0032-0061,jap0032-0062,jap0032-0063,jap0032-0064,jap0032-0065,jap0032-0066,jap0032-0067,jap0032-0068,jap0032-0069,jap0032-0070,jap0032-0071,jap0032-0072,jap0032-0073,jap0032-0074,jap0032-0075,jap0032-0076,jap0032-0077,jap0032-0078,jap0032-0079,jap0032-0080,jap0032-0081,jap0032-0082,jap0032-0083,jap0032-0084,jap0032-0085,jap0032-0086,jap0032-0087,jap0032-0088,jap0032-0089,jap0032-0090,jap0032-0091,jap0032-0092,jap0032-0093,jap0032-0094,jap0032-0095,jap0032-0096,jap0032-0097,jap0032-0098,jap0032-0099,jap0032-0100,jap0032-0101,jap0032-0102,jap0032-0103,jap0032-0104,jap0032-0105,jap0032-0106,jap0032-0107,jap0032-0108,jap0032-0109,jap0032-0110,jap0032-0111,jap0032-0112,jap0032-0113,jap0032-0114,jap0032-0115,jap0032-0116,jap0032-0117,jap0032-0118,jap0032-0119,jap0032-0120,jap0032-0121,jap0032-0122,jap0032-0123,jap0032-0124,jap0032-0125,jap0032-0126,jap0032-0127,jap0032-0128,jap0032-0129,jap0032-0130,jap0032-0131,jap0032-0132,jap0032-0133,jap0032-0134,jap0032-0135,jap0032-0136,jap0032-0137,jap0032-0138,jap0032-0139,jap0032-0140,jap0032-0141,jap0032-0142,jap0032-0143,jap0032-0144,jap0032-0145
0,1984-10-05 00:31:35+00:00,124.58100992293302,116.75070410046428,108.78239580821216,107.88652637444615,111.89806176733417,115.20194839503284,115.68669303052096,113.31927215067965,102.78620238791494,98.8703565340949,98.0441067311385,99.88301504738224,104.13598733395304,109.83433174672419,99.63942025125348,97.15894465238418,93.01649861166084,91.20001721338127,95.85436195146065,97.82413540258501,98.9082428442348,90.95097853291227,92.76822965986656,95.10154952105125,102.78098031348591,112.03599788757913,118.73979548152276,121.6924418239097,126.38339460041284,124.49920728916919,128.46697808193898,133.91283478106942,129.9010208318167,125.60694829305851,123.82811229224514,125.09146588329563,126.69768424812925,126.34256961232121,120.80245325313795,119.38335414202602,119.1802599248854,121.45777545345507,127.55997655124277,136.4718571141888,142.82840518927668,145.2050666208826,143.82390860121387,144.5277243050912,142.04482248551767,143.80159481640047,142.87821081241478,136.96062782498035,136.27074139954792,135.9529029059322,132.14444196256937,132.161934995843,131.5695685494683,132.2084503327424,135.3505252329978,137.6509275095333,142.57698309112277,138.3957061348923,136.66449913187978,136.6267082565058,130.31023568826757,131.08792861100372,125.46337760217565,126.04888608782186,126.77130462611231,124.83907066574142,134.18874092259466,142.1779712515306,146.90674774726475,145.77650832750987,145.1819012282254,151.00379002292283,155.66992438884887,156.77112388773045,159.45577255807004,159.83832673415188,154.80483302727134,148.54918979987167,146.5495438497246,145.8552804632836,135.7675200222418,134.47490322125105,123.38985915727692,122.81501216164266,129.93840832270578,129.59896651565424,120.33532649913887,126.46757524016876,134.11175825835628,130.39194101817566,128.8175243911262,128.93657702561816,117.42975307442055,119.36280427100475,137.84800219467493,136.60822005590055,142.06892162204244,137.36371614033652,141.42022283822817,141.92654134590012,137.43448318609862,137.60930297576556,138.4558302083461,140.90118365061696,146.03717902215445,145.63291327596605,147.98227752516894,148.3423661148327,149.9814734914499,152.64853483766018,148.884748319023,143.93082361588796,140.9190606263418,131.69000403523802,129.70687968072377,129.74270472575688,135.46344158751901,137.33694607363574,144.71839369667993,151.28645025447798,146.75483263704578,144.9535999524154,143.28298181104884,132.0862268013284,132.98410848180927,141.69658363403852,134.1061975031991,125.44016444354293,127.5435943560879,129.24607590809643,137.31910635765607,136.0803268348732,141.203632649646,143.66320139294783,140.2174375348824,132.23804768979005,133.59207683593993,129.2086986904069,133.4236992428234,148.0899359309302,163.84425200015482,160.24292968215602
1,1984-11-22 00:31:21+00:00,126.92731140420949,119.90192292701188,110.07468969669873,106.92343803745862,107.08759932606156,111.50292313161307,114.04299366427256,107.95929623788419,97.74601707373502,93.96518743012405,96.43884158670868,94.55518758135298,94.97910921776345,100.57605562110942,90.48759052546956,87.61540370106904,86.67841178259933,85.73853189010293,88.01639385966324,92.08374675356946,94.31364464001288,89.2757022256814,89.4048882532254,89.92455805738169,95.36450761220439,101.79578413519036,108.94769449659985,105.35936052908741,111.99937183822409,110.49929658771791,117.50973770822627,122.09859929652309,120.17436411788148,118.38632255430085,120.71774544754884,118.80063548386818,119.97910995395961,114.62872979561277,113.23760919818841,110.18517515873958,112.74043000958235,115.10742635202145,117.69436844530682,125.26337043353725,132.06931190677847,135.501928610653,137.42801755576193,137.51106830482738,137.63357857971613,139.74973765038501,139.87891800739698,133.19159271940774,131.9795759494864,131.65101764098637,128.34230856138535,129.57116132225724,131.85417783368507,133.00743654639842,137.03906238682418,135.87746506331706,143.7021367939539,141.39850592639925,138.0261219503361,127.94226275795538,122.18475309748776,120.4687226565253,109.35231147836647,110.05358687711451,106.8092326474231,114.03315095062489,124.66981944180303,132.58801311216922,138.7433720983965,139.7629267596982,138.34104187198386,141.31258030589643,146.66573907467702,154.26953338258033,155.23881428379119,156.83902884212853,148.51496776014113,142.89952016545232,147.27174082680398,151.04985229804024,138.3237001738751,137.36013369570242,128.58065044579044,128.55887158038115,130.23335713443876,122.5697856240783,110.21514820072107,117.00842710725188,126.47437267439466,126.29080503139039,123.29688231647258,119.77100250970985,115.90766848910386,118.40130721508972,117.14392094822806,114.69606834915149,125.45449366785243,123.6213848647049,122.77294405849115,122.89402450108547,125.88697753458696,126.97510456034598,132.86335159978967,130.76685012314664,133.39490826818005,133.5791841211447,134.22963856806882,140.03846876955197,139.76548101958699,144.28868882246934,144.28801501476735,139.61872025385765,135.3121177446984,124.76741523437454,118.13927843611185,114.38963026181162,117.11453479980644,122.68194327622331,134.72178296189188,151.5622578741855,144.87311708538192,141.49184695081323,142.54885949908905,124.66534435909047,116.71028796611526,135.70582956844618,135.18631659827713,131.9786635270247,121.77311517241573,129.89745996428593,138.4380399896508,140.11850295204067,144.58355679857453,138.896846516847,135.32220671375694,124.21441917585878,125.59019273665038,116.93110747326014,117.399388631792,129.82695599086662,141.44423332287334,141.64319870935216
2,1984-12-08 00:31:29+00:00,,121.99525679253071,110.82856956385383,109.17814184793322,105.84236487638674,109.84353040805428,116.49258559446176,112.21112499763598,105.01940621764675,97.6317048439189,95.79997372867983,96.6666313317817,98.25387809732818,105.00478269022778,95.83806158488017,93.7434992740328,91.02506293659673,89.03695536249353,92.89186981266613,93.33448575191616,89.99842431389902,93.25387171441386,93.50468112998276,92.4245535833629,99.0018811073191,107.50382205385426,106.88996909539556,108.65309160416379,111.78119248590569,116.81219988076863,121.57513693610176,127.54187088595997,119.72940008207206,119.54291287638816,120.37905486112754,120.54166027075996,119.012298261116,122.92852894479073,116.1351794442186,115.56164174642737,108.86329616336283,115.21210909581256,119.02415023180112,128.11562054754384,130.96442046728578,135.91257093838237,138.6178281446852,138.77572125117197,138.43191471052165,138.87297825937404,141.4801227031678,137.28490518434577,133.31668247683803,134.93124587255863,131.16255161087128,126.33107673343282,134.20271823976015,135.71870002902378,137.07205655382035,137.99462446158657,144.9517945187647,142.6250203668946,139.53476234360213,130.18869534969775,126.60026978666338,117.4923073753612,110.95832153630968,104.81654068556794,110.9157484557421,115.81691887082054,126.63406465121318,136.6912714248181,140.1351574650727,134.83313373120922,135.1120132397444,138.45872341354766,145.56880537374866,147.54268554025978,150.9578315924512,153.1624747209101,151.26051969567192,142.62422237842281,144.15058996753334,147.3644976206164,139.28300698988073,139.33126330040733,127.25230393169169,124.76003815134278,128.70073723037316,126.68862399211247,111.76597558612434,122.60858995808768,130.87808901615003,125.74335663132861,121.1325919033678,117.98981709333972,120.11533183542639,129.2829536626605,136.15751615643777,120.61274057340009,120.13208209273135,121.19002600066811,120.14045099146415,121.9203311365574,120.21415614292741,125.84409876071551,129.30303412364685,130.2445965415255,130.59823053180511,132.556568501416,132.41979351325054,131.85985421062963,138.80133364083227,147.5190730776805,141.78443387915308,139.10552904221134,134.8917264195166,125.53014124831539,119.83583800311206,115.88807625462759,121.05617967902623,126.14908339291401,139.93681239441165,150.88996409766372,146.95635530479328,140.04755247049843,144.8193313493837,119.19759047980492,121.71105983415944,137.5639306775175,133.6295533730014,123.15454801773143,127.56267811821755,128.79580931638938,143.1427318433709,140.49642352222452,145.70290138989563,144.85356034632235,138.06019168436282,133.91209631827041,130.7599018551661,114.93617122387627,116.7835409798245,128.83502363901025,139.4839021561116,142.9483862732355
3,1985-01-09 00:31:46+00:00,,,,,,,,,,,,,,,,,,,,78.28106928405433,78.14773470971718,81.5474773380512,76.34959451082017,79.05689242266803,82.660304008254,97.42634459072806,93.68357179494627,93.9372543484572,96.90213454112555,105.00819314622461,106.05737640053535,110.8130986694046,108.54097125508069,112.0883783664625,108.18365145549221,109.07105443653698,110.83539818726747,112.41678453333009,106.81409464743892,104.18826547226804,103.57970183292807,107.8211025307946,110.1576095900262,111.49173497182589,115.66689394319069,110.52377194804997,115.4775531227348,123.79723648912255,126.37506831624715,125.87792528206559,133.67294055350257,120.43858014160111,121.2085943771367,119.06901310445289,119.21908270055873,114.32517715253184,124.33619550702066,128.52085198388613,130.56260413141902,133.36738333446283,142.56453143315494,133.01541185425341,128.35348269016652,122.10758239077492,113.78854514884455,84.69202029973091,,,,,110.22243598776592,123.53378406923326,127.64780342599732,128.75424949681056,125.89723281939885,121.5327287167899,119.22576508062582,131.7941237597942,136.72491131255805,148.54913052684512,149.85352049568445,138.0585732650044,144.1716394669478,146.7214290671048,137.30802347881178,125.46393226228689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.23843706669248,127.81131784583508,125.58663305881038,121.25972571399011,107.98819339208387,108.03197960995801,110.36477522127107,121.13827047819366,135.30893075970423,141.05249824919352,141.01203016047884,129.86441306230319,,,,,,,102.0742564347928,124.59308022032201,134.7199399219268,139.6733151860582,137.87994576434025,134.44443371547527,121.70102022998078,120.8341579583254,121.18012965268562,,,,,
4,1985-01-25 00:31:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-02-26 00:31:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1985-05-17 00:31:35+00:00,145.74383321605563,130.22589656129804,119.14478757260292,119.73562755199598,119.13271303109386,124.23524906449678,127.79680473288228,127.84534576732311,117.43286515158823,114.24735042628635,111.56374696055843,114.14329913551062,116.67376168951662,123.43613112645087,117.18616684837583,113.98702159429938,109.78034692456409,110.17476389756187,114.37871511072203,116.25083977659507,115.94325520123145,112.20021437245461,111.72478875733051,110.54414831725785,116.192974008435,124.69822141637908,125.94956857768366,125.8516496057129,133.13696470177632,135.79318697315938,137.93764667463003,138.91222840924274,136.28848759906717,136.65383495954214,134.12491532994545,135.02048418655266,141.21225624188722,139.10739209547944,126.98786302402942,125.52156623539176,124.93475325171573,129.65628197249723,133.80741577698493,137.53775856779276,149.33067448858515,153.1169378564607,156.20007215161178,155.82307053316103,150.6135632277559,149.91459267276855,154.05257567591872,146.5692892676672,149.96673073178403,151.49601876679105,150.59296862744029,147.7400081805825,143.51080615274162,146.7582094876216,147.94439687488548,147.48756471443596,155.74569546184685,150.68605172509484,149.70519198806406,144.4092917350326,140.6254650272452,141.65834480441993,133.95705205138833,141.18753097163756,143.8797450267466,,,,,,,,,,,,,,,,,154.88737973590463,141.45897656421238,139.7619641210507,142.177497920524,142.48767248683455,145.64046025061202,153.65959329315098,155.0409162553015,154.87451095223147,144.71395634760165,150.30561788281025,152.49363021558682,153.36116822042007,149.6008355349227,143.87932704767255,144.5392107118822,148.00511910357162,149.22458839879738,149.40688787823214,142.600539612702,148.9627883171777,155.66483726542495,153.68046351063762,151.75161513296413,151.6442772160439,151.3078806558753,154.3986982374463,160.76182771236108,162.71623662967414,161.23110786989895,153.57635323612283,146.82305014071198,143.10081169554732,139.04415637529434,135.05874582076598,142.6708797891775,139.77562185898188,148.826513941934,161.0418379014283,158.70983091108496,160.87928531242608,161.69091058118414,141.0811036449865,140.1569123611338,148.57015697029672,150.9776701903427,148.6354536610171,143.2482622326078,145.59472902806928,160.57226648385236,159.1096066462308,157.15053024816126,154.47686808041203,144.8278975375457,143.7906431949151,142.74945035339917,139.04272718721725,137.00453728337078,148.3650171580021,165.98773481250066,167.88960675454632
7,1985-11-25 00:29:49+00:00,119.7286084038488,122.13462944041288,109.45620458145791,105.27302662642946,106.28427055008952,106.45533368198312,114.6752551256094,107.58243007746009,99.27798810273862,96.80574903801366,97.66089381161072,101.09051990876597,101.80920754350959,108.09663859845554,100.66536763873269,94.8290419047407,90.58901650102186,87.19376748151952,90.34916999716823,95.40009005616838,94.70573965125253,93.53145075882983,97.01766213556772,96.04163026022906,100.38515311838728,107.48608329307706,112.6506989432891,114.12723971095079,117.22491456477238,118.137097856325,121.9382131210402,126.9998623072293,124.34333117425662,120.8343905546302,120.2783027973757,122.04225513429809,123.55902394574281,123.60411856537513,124.00452294738383,123.16415306097913,122.16664327045052,120.91759250669051,127.14582246544902,136.04626722903424,144.2994321285136,141.38684563016426,145.4645031824702,147.0531537438594,145.80925309243548,149.64191054373467,149.71915511607338,140.19136570294887,138.76839463081484,139.23028321724408,138.63796134297687,135.46507134928763,138.48699796701933,139.27649013325234,137.24790939704687,137.95568320832953,144.04536124790206,140.43111178349656,136.11494089998246,134.93514581914707,125.30152436150448,123.76136973452066,111.85282910733099,117.54095005526194,113.42477323532589,120.71638782313532,126.9692473185704,138.2720049453839,145.22109854802437,141.01990669963945,142.89092353678538,144.57504896278516,150.15041627555775,154.7945641553485,160.66643855957824,162.37581658287996,156.96523433380025,151.47174316941278,148.15379992447612,151.38017133687723,138.4807191245078,138.45972484641896,125.73961839152392,126.5151802001155,127.10870623686081,126.38544855991694,123.69492720782227,131.90266293769153,131.7650013013637,133.88971799554878,131.98983101348432,132.2836668298794,140.6441243092215,142.77157535072732,141.6112727101957,131.59620892938102,140.69453108375427,146.4795427709582,139.31328766378067,138.78370609434722,140.95115997719088,141.64046296438286,147.07552874208082,150.021242193001,144.42756288001243,141.63324298243967,135.68731055980072,128.08359428247468,135.94112877449828,141.1263717783366,142.10935204686163,140.2741682734749,134.27249887156097,126.08522224101074,119.60763286617822,119.45357648990664,123.25525527496907,129.00489272776522,141.83323683179302,152.57448228927177,151.5047246648818,152.08493315672325,152.2139062150288,128.44840639932124,125.56826874089964,139.42247205948416,136.37845886277506,128.36301533239646,129.26374227200688,133.1136031682828,140.83488022870333,140.3720743539473,144.01539797101873,144.36212421271804,141.6810865088015,135.99018099442435,130.54662829791556,126.41089396510424,126.19320205854119,137.32936349922568,149.18599665566032,152.1975180387239
8,1985-12-11 00:29:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-02-13 00:28:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
