,dates,chi0494-0000,chi0494-0001,chi0494-0002,chi0494-0003,chi0494-0004,chi0494-0005,chi0494-0006,chi0494-0007,chi0494-0008,chi0494-0009,chi0494-0010,chi0494-0011,chi0494-0012,chi0494-0013,chi0494-0014,chi0494-0015,chi0494-0016,chi0494-0017,chi0494-0018,chi0494-0019,chi0494-0020,chi0494-0021,chi0494-0022,chi0494-0023,chi0494-0024,chi0494-0025,chi0494-0026,chi0494-0027,chi0494-0028,chi0494-0029,chi0494-0030,chi0494-0031,chi0494-0032,chi0494-0033,chi0494-0034,chi0494-0035,chi0494-0036,chi0494-0037,chi0494-0038,chi0494-0039,chi0494-0040,chi0494-0041,chi0494-0042,chi0494-0043,chi0494-0044,chi0494-0045,chi0494-0046,chi0494-0047,chi0494-0048,chi0494-0049,chi0494-0050,chi0494-0051,chi0494-0052,chi0494-0053,chi0494-0054,chi0494-0055,chi0494-0056,chi0494-0057,chi0494-0058,chi0494-0059,chi0494-0060,chi0494-0061,chi0494-0062,chi0494-0063,chi0494-0064,chi0494-0065,chi0494-0066,chi0494-0067,chi0494-0068,chi0494-0069,chi0494-0070,chi0494-0071,chi0494-0072,chi0494-0073,chi0494-0074,chi0494-0075,chi0494-0076,chi0494-0077,chi0494-0078,chi0494-0079,chi0494-0080,chi0494-0081,chi0494-0082
0,1985-01-25 14:06:03+00:00,192.01850811600326,166.07597928328562,190.1737148796316,195.26118696491102,208.37224965334642,,223.18978683200714,225.70203385551062,208.69387112070038,216.14244330035322,226.67323371157215,220.73004678842966,215.77394108723368,231.03293354971592,232.26922353536196,,,225.36338305138744,214.25228609437048,200.2218751674787,213.2966071181466,242.02486460872035,242.0170733079624,,243.51210449562942,224.7063497516793,220.50910450087738,234.22083765159817,220.80969236148528,,215.47540794339653,220.51248612064404,225.52358164059746,219.006557757217,227.22115441156654,219.220174648987,,,180.3400038199309,186.90837506393845,,188.8643099851196,197.02608913613912,204.3579241844166,209.99616527959418,226.6924052764315,224.49421370971726,227.02806037631666,211.57812680881372,204.12203952450088,200.80424437702874,185.32814641653297,176.42534507241155,196.72677570167292,223.7288454655036,211.36367401581978,213.0392320147496,205.52514647836873,193.48766885366572,197.36283068170903,194.325050339146,186.80964662217661,179.33315091114514,182.2153300955957,201.3264158318683,194.95110355690423,173.9708902131791,195.54065376641896,198.7590159498185,177.29094690438134,176.9005020296811,175.94984049239338,182.34095343883095,212.94946954261226,203.8788525789485,200.41116763549095,190.45936176575788,190.0987180089882,200.18900780425335,,192.53392712550263,197.16039209027852,163.41520950960083
1,1986-01-12 14:03:06+00:00,169.41164804041932,179.5964249597698,197.01767479593414,196.63338463453817,194.85442849403978,176.7625684550595,192.2907134408187,229.15712962697307,213.3338424470787,205.78139849694614,225.3607712590041,218.04367933530858,192.24692092958145,202.31224678210458,217.78948628808743,,177.1818917229556,199.49663714821534,198.80677006079515,211.52914562333984,232.02753441133532,212.38874900346806,213.29914345435694,,222.9333812768177,224.0956892737771,225.7463758164362,223.6786835260802,212.02820704674045,196.99638503514902,185.49700294488846,196.7973556871455,217.18720787311534,229.09981479716376,234.4716363376587,197.62697481673183,170.73052568550315,141.22706933190713,149.67184117465422,175.33591213322194,,215.82961260932044,215.51197607709062,200.9123795023029,219.86024129810005,207.41020266373943,197.88827817192734,203.3389383453367,207.06974008008888,212.2006095426945,199.75660896321222,204.75602166398738,205.2645274912986,203.90492055665948,191.5583320523463,188.23774428222632,197.13962397596336,192.25735308436867,189.43169063791876,199.20142175476755,199.6558307018691,192.47458506552596,186.08797981446472,182.56205499740386,189.6879138229303,182.73585336508174,170.71397626785753,192.45683131848068,223.05738188064063,183.09232043326497,166.13186648212158,193.47043248298064,197.6149219678101,183.82794765958369,180.61649353429527,190.8293944377161,189.02699855109734,179.85669090179414,169.87177378818026,179.29932200488557,180.25537534416776,184.85979277629886,189.6625095779031
2,1986-08-15 14:03:29+00:00,195.66208728557314,191.12656310349718,188.87515624993384,191.03324938690164,210.70216812064058,209.4296926396875,204.5041803848807,200.80035470285176,218.86256934235368,218.92502809460066,206.80440807211951,206.6961837443219,205.71443735939013,208.48356120603154,189.30273374640007,172.47578333237897,190.84857270105624,188.79644195279255,186.0444292475396,189.6611579354797,190.25251620965153,175.56191067062818,171.14314349175734,176.92908866659067,192.84774110792802,206.14720835273744,204.070549907244,201.2520051435191,209.77912020150396,215.7393241360259,201.2942596602489,190.49943172612006,171.4136394905196,163.78637022763039,170.49194649860573,199.18808339091063,195.17147180040726,179.70765067974767,,,,177.19591000936256,194.63323322347046,195.4028159006762,208.43378956805873,195.04672404247998,195.09254194260197,203.38715096387705,200.71735838402307,,213.42916587006903,215.00380958826074,187.4603393095484,207.98618598730695,187.2446349064647,190.25699764975798,182.7807253053787,187.34434767171916,174.87545669144012,185.630718456548,194.79302658951204,197.73902042963329,184.79392396389963,200.37219188104334,197.0521206439784,191.87816953182195,186.17650660026845,203.6559445073798,194.86212679755715,176.21629488641483,176.28073470688574,169.19924495654064,156.5613804547764,140.41765936622792,160.28480541966354,182.62784665397953,167.4392405545981,168.21719304867648,192.2379853299193,187.83538663326632,168.7198057132752,152.27179405466288,
3,1986-08-31 14:02:52+00:00,,,,173.3395009552526,,,188.48578931353333,190.05048826748825,208.23309943553363,203.89918762958388,202.61657365659235,203.08330168588466,195.08496156540798,185.36502376686806,181.52095277720227,155.8100243513252,183.90472397618421,179.00824803148237,174.21031229995006,157.8470007420273,167.5875277862047,176.056355693279,172.71203851523532,176.40415227507205,176.4639116598155,174.5780618021857,,,199.37544221431946,,153.68194435238715,171.95847045398972,,,162.28199490538458,172.85400869837824,,152.66357755091084,137.87763056832222,,,,174.02606244800032,190.04942711120984,207.22146406319666,199.718369451411,193.8108899913676,182.157063786098,187.51718561771284,,187.72436925730838,177.93579315428417,,,,,,,143.3199245471422,155.80197416504245,173.147950187611,166.44857131236884,168.5660654111063,171.60255414410022,152.85424192168543,,,168.22104775509357,,,,,,155.08363109603695,152.12224403938131,166.9848204234164,177.5833391234527,172.7901375527852,176.96380695375015,177.12262474907283,174.56203777872133,155.0752338356011,
4,1986-09-16 14:02:21+00:00,189.58918902102215,197.72787961777533,199.24169889395515,209.91909716565866,235.5410390828104,229.5108012421968,207.01984828722672,206.82495404021478,229.36223500337096,228.6455181666412,236.55223818913635,235.40318224130414,224.23916138936883,198.2322190003918,198.71583791431976,196.15298570409956,220.5465920489122,200.52960251652212,185.85130073158223,177.96370515296798,182.69592163585233,182.8653488229949,195.69561026039761,203.36912824233428,197.02576934048005,199.6710353083881,211.85863853597576,214.29977929640887,232.60771537337666,209.038226955136,175.14565919314018,184.71668264065937,209.53592944959402,192.86212198627433,175.10042354495212,179.23541931355646,199.2249855191132,179.17613412569773,174.39897143556388,193.9649354763249,200.3864340195398,180.6463244836362,180.5631633642153,210.73042535316807,224.01700577199725,222.0627052943664,213.46148515959678,195.82080301374828,202.09525516960494,202.0788708682651,209.32594696944344,206.8409024450933,196.6289226500472,197.19966039326843,197.1167831927216,190.2659860562506,191.19625520011394,190.59883196929755,181.78251880063036,194.34581581632386,205.49958481373247,193.69956317077228,183.7440113523394,178.680921285316,190.98282924740326,207.29608850655157,197.36950847722736,200.67216284885822,202.80917305006375,183.08502005857525,175.93227946204354,189.28257882679827,202.11756480831988,181.6367499380185,163.1874120828526,169.69724066115506,178.46175785289802,188.73345413112278,183.19430710250643,202.14041173776135,184.1399840297583,154.5632261356601,157.60142410150146
5,1986-09-25 13:55:54+00:00,187.70780109268313,195.64635510486931,212.24783235217706,,254.84783758518196,236.88614537906756,213.02645008729303,219.07348244367097,247.9338707276641,254.00893479263314,,245.58069885082466,225.57488167696926,214.22045294711558,213.90675809759105,228.7113050338993,227.06583674658074,205.2169923498233,192.50258037310454,190.88097622438187,193.96588780746694,202.14151035399922,201.87745258093298,210.67487571286884,216.66498005420974,221.81003785353943,238.52225191982967,245.10464687497964,237.7109699620546,202.29456342927256,185.11986068683356,220.39648444743776,223.3628549621405,211.6567220165123,192.11913858726808,187.14339834478236,209.11921438659954,201.35581929798798,203.5192146498507,214.74279707755,206.2867976282455,188.14376081784133,209.0078464828161,224.13916062802144,230.7242975030901,232.3614740983872,229.1027901604692,233.537420532294,224.0077692707496,214.6150724473151,208.9722122016211,211.8717961935608,212.39171437989467,225.92711178108345,208.77877418164022,211.5529228955405,203.71740559137746,207.63771595081346,199.10085311168893,221.5032453920442,219.59254530884738,204.21586886935148,185.2259160645441,,215.02341431579373,220.25058084556903,217.76334409650747,228.34705234852242,215.36385267866794,190.8281479070466,198.34424557335353,224.90141208662612,206.88830578456822,181.19052355825096,165.39505319066836,163.78941253512625,187.24258566538643,194.73213522881443,205.1266549858871,218.13343689400344,167.35352093128563,174.23608365773342,183.38820478146943
6,1986-10-02 14:01:51+00:00,187.2056306227128,194.52680609629573,199.0130148604967,206.65079767685663,233.27185045730567,224.9366316308252,195.8089784674548,205.6106739199029,233.29940753361058,241.2227682027841,235.9210740879758,230.2012590699099,210.8904515906813,195.95965268406357,189.45492850741968,211.3896688435812,202.77415899290503,186.90376537455933,171.40140711851177,180.97651871538687,169.1597318575122,186.14442019590524,195.73351571709443,190.2815444766804,200.6275307616605,198.0472376279156,204.153103710294,215.5050383380399,,180.44789493925506,169.97847235002627,201.11747564293424,205.519374645793,192.39818121294354,179.24729732354604,165.00792713510387,,174.3284714510111,178.94345347095484,185.4855059947067,177.4358938012035,162.6904841042705,191.44918819787807,208.89068837470748,204.73989723939567,206.33732528969864,208.87309512705968,210.42873898938913,204.24187805506074,199.30517891131717,194.48288470478414,193.4831066178328,192.36737269661776,205.2368906998833,185.774301981312,196.72998722569386,190.1077188458585,184.3412931682914,172.53928623942156,189.2134770624431,192.6433330012782,180.10288684011647,171.51890872832297,180.84465895148827,182.772231460962,189.26767845523997,192.99432554684745,201.93407161079455,195.79661793499605,170.59708176258994,175.05178327669955,196.41609973174346,187.16176382556503,166.83489531012273,157.5332390180803,150.60276310012733,,166.6379117784416,185.33212558405606,,164.6129665954712,167.77217525623428,151.43238906306473
7,1986-10-18 14:01:19+00:00,178.69072893021078,189.16330358640593,216.10262311668268,228.34240391855494,242.4367840508477,237.37174537785543,212.06560027117928,213.777752498864,239.81065636357218,254.29193627523486,243.4577576333355,231.99031906165445,218.40604586453236,208.67882915066699,212.52607565574047,208.18896020523488,210.81405462710123,191.45095384321502,190.9097951058087,194.48479958114442,191.72998303808575,196.73090808798503,194.6941619778945,192.91521588434458,199.26542422034845,208.93387457030778,223.1822999420862,229.13979460454004,205.8416152855136,203.76651586974464,201.71809446346936,209.81455994981707,208.87046714015736,202.45534939275237,195.6513121305822,185.50657283897493,182.12814567594418,190.51311268773858,188.7120510426359,192.14269996682873,193.4602759480615,193.55167692486435,203.5096166660918,212.58987762287737,219.49785001765935,214.97270775892838,211.5435784110724,220.56029425268676,212.57900227861074,185.41034545126024,197.97070785020597,207.62313490301537,194.13253407877903,202.05399953897808,197.6198460878204,198.0373136250661,182.8527335150419,178.06726597503211,174.27821351461165,197.28401752371917,196.99535261234962,188.99476342352648,200.42695348725397,186.10585504744037,180.75013631506766,182.4576560470328,227.35113894599405,227.4125934641355,193.11968264840596,188.5909350604296,203.34555200543025,198.23132300176914,193.5000204358551,159.72809379329266,156.38489653204593,150.0012900663956,168.37381906158504,194.6614287991828,196.11785587008316,,177.79460765513699,174.1542965414378,144.7564948460237
8,1986-12-21 14:00:49+00:00,223.27562531405067,202.40340051905054,174.27675650415736,174.63731966447915,212.62708882081932,259.9408538945906,270.46357244715824,272.01530588242593,259.59631543734497,265.81973290844167,259.21879554423265,241.358611667693,230.55350616730084,223.20771912346078,231.30188035678879,219.03231961911948,215.89491594740915,215.176184334369,201.3837176575949,198.69314213548543,196.0028856961453,188.6996052102846,212.82625570839292,205.48312956650753,232.26537534723397,243.13055441608486,239.65227381021484,246.50273179273287,248.27888615913668,238.86560508467642,203.5980569697401,192.6062831074928,193.20209047102892,210.78360524089786,203.68334002008993,215.8852706872756,225.39764019777067,215.07772465711636,222.93642043092225,227.07575584555943,246.04067303174295,238.21062316201755,192.10919667393262,173.9655369836587,187.0287569549623,223.0794014819605,241.9709217818223,239.1209782707391,226.57229151144244,234.32706003568978,232.01927402112707,215.84564062554566,215.62939134191927,211.28564733312265,195.73712145829177,200.76420199687217,208.4287615745188,216.13820450970266,206.07662208748653,208.97452723123365,208.20771879948316,218.31752160397724,208.69504476056787,210.75206480961614,208.0879824246587,215.19517078503998,233.60884560166414,232.72166334302938,222.45587633894428,199.41870411044454,175.1869270079783,178.7023445172956,176.286748938555,167.79816020339098,165.48974742539738,174.91980750200315,215.56851796343057,227.15568966388284,217.41981315889382,215.6620797910728,196.41830286003176,182.04428475577453,171.5581231911838
9,1987-01-06 14:01:18+00:00,228.0165187241165,213.1778066467228,209.71477402889914,208.79831588714293,209.0618293881779,235.54707431758843,265.8718948902902,271.9194549662656,269.39363018437376,270.1439495599232,257.69195989028015,236.29031924826288,222.4491585155847,216.86546542731185,217.195899573178,217.14225620537968,225.8079888515194,209.82585071116603,207.08669711937983,204.30300027955647,185.29709537872503,183.7681631063976,199.3425880350996,209.28238120760759,226.18790760906683,235.65065319853622,245.32241469321252,243.44620008607112,242.26149659256114,237.82251953316765,219.61757914880974,204.58478742012832,184.7032468706908,194.82673640771745,211.39704812671943,219.41520330543102,225.60309697441764,223.66304456136007,218.8802028370783,220.52689644755364,243.7317396194495,235.50101214628407,212.13362179066826,186.85867261350643,182.73939530716405,204.4482765228955,248.0798646465015,248.9901280132051,235.0044938064982,214.6911717010979,216.421186704888,222.39522880453353,217.17996845647858,203.04511203064362,188.23132424434453,194.50385648122142,200.65005147560703,213.19540184091937,204.23969562671152,213.38998320557064,223.31249589331975,214.11316900723963,207.9869691992823,213.80298441491945,201.09382218050055,206.66233930945333,219.7422082967727,229.17160057514369,218.0382901641129,198.03363272097909,173.60294928611668,169.8124630490317,176.53298489932592,176.09585298381108,155.12278773100255,183.31970960935885,220.46699859532546,235.5902683613704,233.60594998396235,233.71253603191187,198.41158287435624,177.93863593973592,165.9527637484659
