,dates,nzd0128-0000,nzd0128-0001,nzd0128-0002,nzd0128-0003,nzd0128-0004,nzd0128-0005,nzd0128-0006,nzd0128-0007,nzd0128-0008,nzd0128-0009,nzd0128-0010,nzd0128-0011,nzd0128-0012,nzd0128-0013,nzd0128-0014,nzd0128-0015,nzd0128-0016,nzd0128-0017
0,1999-08-26 22:04:44+00:00,200.92523352063665,227.62325631372286,221.63397018878553,222.7059836064101,223.48493148901588,226.67232635849604,221.97693768380051,218.69153628159114,211.51946490668973,212.64546159495364,207.58005534284183,224.337643771306,244.3260422473728,,227.5142697905279,228.54035433318523,208.38878178304182,218.7286826941216
1,1999-09-20 21:58:32+00:00,199.05625973887916,229.38145753849068,225.385451293432,220.34476550391858,224.0668395713062,222.2666228493111,225.2867390349409,215.78423002762472,,206.80041625861173,202.6972447098297,238.32791943861488,238.37568639401053,,239.94961046397756,,226.44766593748466,231.4309507820634
2,1999-09-27 22:04:48+00:00,209.69481858505657,235.66534730084555,230.72393168802031,,234.98010826300737,231.3388142329616,233.67440965348177,226.60106796828552,,221.03374281242577,214.53917233549348,231.16537167686104,,,,233.1418527570729,,227.2274177987599
3,1999-10-13 22:04:48+00:00,211.05031774415534,235.329916667138,229.92110223216565,230.03414613460026,230.3723701189744,224.8053430565528,228.94636682386474,228.4640025808366,219.416121173937,219.1670925452597,213.80610695584707,235.753042518096,,,,225.8376273783394,,
4,1999-10-22 21:58:28+00:00,,,,228.7338874021115,232.24268213073205,236.53579095920057,228.5475161014606,,220.7831614166728,218.2461728358624,,,267.643596871891,,250.9430347937008,,,
5,1999-11-14 22:04:42+00:00,204.92817187023334,218.82839411310562,219.23999128991898,221.59710157316215,217.03068356545253,223.52731353624125,217.53332911774095,213.7580451346706,,212.1063576912819,204.50677045324372,228.50456397954306,,,,224.8556392888734,209.51373434847184,
6,1999-12-09 21:58:33+00:00,,,226.89097322454006,,,,221.58208562071704,221.71705642786918,228.64341848441506,,213.8752297060271,231.84417640486004,,232.70168396474807,,238.13845751760778,221.54029610562807,230.43558755530344
7,1999-12-25 21:58:28+00:00,216.578105639717,230.86589954028287,221.01307480916492,213.7968203817077,208.37323984091873,203.18433933478488,203.3071312573507,204.17084091374883,203.59738770197438,210.08540151036414,,222.63371341727336,,231.09203243548774,,239.23021962169145,,232.46623667621913
8,2000-03-30 21:58:09+00:00,222.13425883395055,243.34054857404539,238.80748739737786,224.79383239384586,228.5175468929577,230.06392649986134,228.83044656278358,221.55453551851545,,216.36926639661158,214.1379872840677,,273.3060430668072,,242.56850464199118,,227.9946077665213,234.37175500158605
9,2000-04-15 21:57:55+00:00,210.11047714327617,224.83880060163244,223.0258558995073,199.62018498629584,210.5392185679829,220.28424733609066,222.4120055119832,,,230.10229648006782,218.9234043523608,244.60642447993803,251.00600271814494,,237.91123013371646,,224.4788266092197,229.94067093043975
10,2000-05-24 22:03:46+00:00,210.3548668662131,234.76603870279862,229.52141332982282,221.4225153713093,226.21075136195856,244.19784635626388,222.02220130191768,219.8134020872463,,,,229.96167457891784,239.112787072553,,236.11090912143166,224.47991411098403,208.58035261063236,215.8436758329324
11,2000-06-02 21:57:31+00:00,,,,232.12386379249403,227.11381619520245,218.00088233998488,203.65393231077525,195.75722001423418,189.69385427893002,,,196.81314119023827,205.43307546302972,,198.17766752621873,206.66814293679602,,210.7501573821898
12,2000-07-20 21:56:59+00:00,,,,,,192.92960521653475,188.72134635373527,192.10439734907715,186.6350938003065,,,207.19098792675786,230.8914237471001,,229.36223498657944,226.8254126371138,,
13,2000-08-12 22:02:54+00:00,184.30845460707187,219.79232699751284,208.6930326990217,211.57984912804648,218.33556336197066,225.76558997772767,222.34055003629516,,205.75646465199026,208.65646228272982,209.00123245981683,,,,221.9507877967812,219.75058581162747,208.2171885643424,217.62527310831845
14,2000-09-06 21:56:22+00:00,196.39568604888856,,215.11861984959262,218.48605183855918,223.74512869469788,225.521637874536,225.92599513269033,222.26311323399395,220.74362545517405,215.57615057774774,209.33184306260077,,,,,,,
15,2000-10-15 22:01:56+00:00,,,217.4437597133507,215.53072827928523,,,,,250.1004812727302,,,208.9269431482918,237.68683529349437,,231.6297154516618,227.5713887546509,213.43941369285528,223.78949287173612
16,2000-11-25 21:55:59+00:00,199.43558718561255,220.1844409972764,213.25588361712428,211.33148085525994,,213.76151862460503,211.70096734588105,204.16225103968048,203.76640646881233,,,,215.48644249121799,214.5666247591964,228.52863031116215,227.4478484021562,214.2398176960281,223.7556242830912
17,2001-01-03 22:02:12+00:00,,222.08591886417454,224.72587938835397,223.93356581294083,226.4664353731709,228.5634120057099,226.5039465108182,224.84037058899375,,218.5449482803269,207.56056346519642,,,,239.33710942393552,245.2300424887376,217.38932749331707,228.07833547207272
18,2001-01-28 21:56:08+00:00,213.80933211101342,228.0574350214864,228.85633700261468,223.20379837466442,,223.8604690882415,222.75181635673042,216.1266099154828,213.28536547850405,216.98201572318112,210.6018657200661,224.71798252399412,252.3555347688478,236.6869339298952,240.19544642316086,242.25638534598752,224.57285819213345,237.26909763476024
19,2001-02-13 21:56:03+00:00,202.01387393147368,222.21380158621147,216.59718215372456,213.2600227583291,210.76516204665973,213.34903081557277,211.41726379832582,207.7419931468713,202.2547697239033,,198.20933884885062,219.29565780244943,234.69752899541828,,229.93773589848243,229.38583799227015,211.54792827319753,221.84937264198678
20,2001-03-17 21:55:52+00:00,202.86869096817125,218.82512343806235,,,217.0732408287147,213.13285836778553,213.29359404762332,210.9245888310348,202.60732963387167,202.36918964766735,194.75494412317076,,,,233.09273616429553,,218.4392298505878,224.9102150885796
21,2001-03-24 22:01:59+00:00,195.5315425867784,217.55200220313785,216.89448443501178,217.32944269573105,213.80932837533092,215.98748804277346,211.71046396520458,208.31208469939432,203.49253360490442,200.49150764303775,185.58219611287183,206.54691215478746,219.55346821045242,,213.1191501358184,213.04118516971016,,213.0446211290792
22,2001-05-20 21:55:29+00:00,171.61363890289147,215.07132202169123,206.80267732508355,209.94582331040795,216.6296790315017,224.01283909937237,225.3549943637925,215.4636874116377,,199.90764054716456,204.45239036425926,,,,225.24372612115633,230.50265502304325,211.2010325346979,221.0490427761097
23,2001-06-21 21:55:05+00:00,,,,,,,,,,,,,,,,,,
24,2001-06-28 22:01:09+00:00,,223.35066967839992,214.8809756706684,222.25303374737186,225.51007059389346,221.59061255537313,231.71983464863575,224.20173876666806,208.4677265352314,210.1069485665927,204.0797546085587,,,,228.3863912415127,240.67909047999723,211.09618486560757,220.06295488594492
25,2001-08-08 21:54:37+00:00,204.58672192038048,232.69122799616244,220.11313357685123,215.6801831127655,213.2604886562447,219.2249541931581,,212.17868214770186,205.1091208072079,214.14545331395206,207.29596316612043,229.35974836051466,245.10067970933986,,241.53592323304412,239.37668775609168,220.11871738976407,232.61806781848097
26,2001-09-09 21:54:12+00:00,203.85019042760956,220.4884989481044,221.41661529390436,216.0992897184854,,215.13399356723735,212.1198255731818,209.93789011741276,204.76375547481877,204.6734890754588,201.01746945950242,218.07255876301838,234.42842490227372,218.80025282371165,233.33915489429705,230.1211611947286,213.46753330522333,224.64319157789
27,2001-09-25 21:54:04+00:00,213.35445461253897,240.88368185019772,230.9099265992277,,233.21533990712118,242.67265449537734,238.8862618460813,,227.22790397130854,221.10122056024719,215.21665762339074,,,,,,226.00848194426135,232.27658939322276
28,2001-10-02 22:00:04+00:00,209.88714996379636,229.4508731365103,231.2972603385321,229.3094869705439,229.83394676310937,235.89783622098892,232.43614585964045,229.46983531851603,224.70418545981735,224.7067543234178,210.3629259343023,226.54158299864608,236.94195480500986,215.59044635016883,230.60878610392356,231.03559334294886,212.2209429394629,229.80635464239347
29,2001-10-11 21:53:46+00:00,218.74611994049422,241.88711800980766,236.6280216794945,231.6632373876118,,234.1354342373503,231.88842527746968,223.77261071145185,221.15237366829888,215.46209736063693,212.1660572630782,,,,,,,
30,2001-11-03 22:00:10+00:00,,,,,,,229.56806422459965,221.63450876461047,220.51864191358675,216.55429610206167,200.22136689823938,218.0092851795689,230.05049822908794,217.7933881054816,234.6779045756158,231.90543458820366,217.95318455455543,
31,2002-01-06 22:00:31+00:00,203.34018841578376,227.12216661466096,217.2585453869322,217.14220557271994,219.48259610496822,221.02637717820835,222.02004411212843,211.02731526011644,206.1594714792081,,194.54886189155624,,,198.60729359811302,230.74395971902644,241.8871025203189,207.93939505900704,218.52408257988318
32,2002-01-22 22:00:40+00:00,220.01428476424093,241.41419084312605,231.85455003200633,224.66334078640503,228.71773446023994,232.96446424530708,232.15001756844148,223.65813465739538,,214.69705412066656,206.60662833507143,,,216.00990275602243,234.54791858234708,,199.4407471561505,218.94405682184654
33,2002-03-27 22:00:37+00:00,194.57753005118903,222.80029150758017,218.616048368349,214.917598856733,211.02105313159447,,,,,,189.133242558005,215.43968652688625,233.78326680436413,,219.32723664209763,215.0043617621524,204.00323717154143,214.49719033618922
34,2002-04-28 22:00:38+00:00,201.46144488431264,223.76046694688148,218.81755120813358,216.2962579111456,223.84497037886723,222.881406481685,219.0823225307391,215.19617157010697,213.08257052458129,,,219.8968653113144,242.48437766205325,,234.182299462515,227.52531288411916,213.44962986845474,
35,2002-05-07 21:54:27+00:00,,,,,,231.5606555482846,,,,220.49561253320036,208.6404688214112,,,,,,219.3184632921346,230.8738504714015
36,2002-05-23 21:54:18+00:00,182.38851765266386,227.57376471613327,,,,,,,,214.62231357239895,201.72240876700562,,,,,,,
37,2002-06-15 22:00:19+00:00,197.6735914617976,230.66540410275132,222.94080437104546,222.9784096374845,223.3535035767827,226.7062984326821,224.56261626560362,215.60218635764778,216.07652256262523,214.78877571966177,207.4999901230975,224.87431043695508,239.846733182034,,235.70024052913536,232.2639928246817,215.37773034064884,222.55893650657885
38,2002-06-24 21:54:04+00:00,,232.76174505004266,222.64349483206254,225.46431051787695,227.67426259654766,225.4352109125282,228.68405099905488,219.05643582972272,,,206.4411607443916,232.87212070836765,249.98351526191573,,233.1669837709322,232.8777807506526,221.51223014316352,225.86534094012293
39,2002-07-17 22:00:08+00:00,,230.53783812085354,232.23537469324233,227.33842389962822,232.70969451126294,232.80908842642907,237.34231972270686,226.1742489714165,217.23005555543162,211.50912098128552,210.66638173971785,,264.4085124315041,,241.97257644372507,260.33178361825304,222.71225659012765,228.45162269757233
40,2002-08-02 22:00:01+00:00,198.17216205481748,,,222.54998944192204,239.40732661908373,233.4632856637959,236.37025804543902,241.5051531844493,217.03049281913633,216.21506634190834,210.33452787314818,,280.7559330470381,,234.69052271337281,269.36813467613354,,
41,2002-08-18 21:59:57+00:00,200.22282779959562,243.48184362902094,241.4363815989522,234.83606353715572,239.39873510362563,,237.9805204974986,,226.44809894114013,229.9131941062752,215.7783693295663,,266.9272336536697,,258.87869497515976,274.0502129666924,,
42,2002-08-27 21:53:36+00:00,209.2286803134599,231.3411972715364,223.66754543211667,218.2784002504649,225.97604348261046,220.86408393469767,223.72169928114064,219.20535302056965,217.25335464912604,218.91901448475923,210.8855540168049,230.64254684282895,242.92119876286063,230.79747348753912,239.5152958850492,243.9542796070464,227.8687200024565,239.0089765305464
43,2002-09-12 21:53:31+00:00,211.93726625478337,229.45954003177266,223.95482375261977,,221.05785167106066,222.83871457544038,220.5325874406981,211.45945757710027,213.47928242034743,210.06514545234208,205.0063623446034,227.4251322164528,241.0644637342828,224.38316720743936,236.3043238677217,235.33379066381082,215.53090966662208,225.3231759094281
44,2002-09-19 21:59:35+00:00,192.99342542206864,223.60636059695668,213.98053632190218,214.21562458178278,212.73121107547524,211.42584765629405,216.1350650922364,209.12662274348804,204.05222071458977,,187.62945788385952,211.03704436985726,226.8498380643406,195.50054910957874,215.46952475355187,212.15441040143855,197.6769085729274,
45,2002-10-05 21:59:31+00:00,205.06078569744247,222.85645463744325,221.51525484362259,219.47020515469325,223.4157341838552,224.94682202003,225.26159811393202,218.75874692697428,,209.5110919466902,196.27295235049192,224.0605048219057,242.36650860170772,,222.40260053537264,225.33274357046406,207.71172569997134,215.77358287254575
46,2002-10-14 21:53:19+00:00,229.30356502797835,247.5615440837165,246.0032146552,238.38435588204487,238.69835291593117,242.0450015782979,242.70265735879144,,229.387175643072,221.84083187980312,217.21435587126382,,,,253.31027491569418,,,245.19744516026987
47,2002-12-24 22:00:09+00:00,206.3212843961747,226.29527885550897,225.18497547438812,220.36862916748385,,229.58743074425956,227.33133944061422,226.37074634670648,222.15299832548038,217.6076871464036,206.48866182009138,218.25441373236077,,218.52354154388,226.5338596645168,222.89002440624446,,219.3164060195351
48,2003-01-18 21:54:06+00:00,213.5947244218269,229.29219491906952,226.93106673672546,218.5167448242594,223.5455269010745,218.32771647699988,221.55617204484608,215.91124033618752,211.91794691677157,210.5551220332769,203.03529806774154,223.16541734293926,242.14853570456137,,234.35986694449448,231.41874143838544,218.70455620897,228.48507328718486
49,2003-01-25 22:00:18+00:00,215.75915649975656,236.96063159152408,234.54884114916035,233.4169986230105,231.35376684278643,234.03039632759635,234.52082723600293,,,218.56683771024618,208.16515322890012,228.21678900820632,,,232.03513487410092,,221.2180647418784,228.04019895378798
50,2003-03-23 21:54:16+00:00,212.55593872732513,237.51435609279318,231.59810725445195,223.6991681744386,224.0451194825059,222.29149953403194,221.49448355203762,216.2300678906351,212.69088321730598,210.1153603547855,207.46153944939098,222.2979048336155,241.68748981228683,226.6849810712348,240.6045301639808,238.70744004819278,221.88837585985817,233.45696162739986
51,2003-03-30 22:00:31+00:00,207.45951781315728,226.236553630067,228.85995440791922,223.28116042710295,225.67011436102464,225.7959142981381,224.00834123900978,218.17181412503672,209.010374069628,207.23957994676462,196.5673345126832,,,,,220.54392034248443,202.86819974183675,216.24955192018223
52,2003-04-15 22:00:34+00:00,181.3632071022837,211.1382522532774,196.88049657782724,200.56230897690375,191.9660873059019,,194.60648845154424,187.45952148560806,181.5036005150448,,170.75128051799442,206.32022685727947,235.30271463038764,,217.30078279537872,212.18628699439174,208.31046926017615,223.14795722399526
53,2003-05-10 21:54:22+00:00,198.82972381552202,234.59712675050525,233.61764595507978,229.71573808833585,229.40731720561809,230.43888130306155,232.54675990607313,,219.6192790546013,210.4745929179003,209.21416992460624,,,,235.95100084039902,,228.60755463153788,230.9817102549182
