dates,nzd0510-0000,nzd0510-0001,nzd0510-0002,nzd0510-0003,nzd0510-0004,nzd0510-0005,nzd0510-0006,nzd0510-0007,nzd0510-0008,nzd0510-0009,nzd0510-0010,nzd0510-0011,nzd0510-0012,nzd0510-0013,nzd0510-0014,nzd0510-0015,satname
1999-08-26 22:07:32+00:00,,337.67,329.11,332.06,,,356.11,352.75,353.61,338.27,322.62,322.21,335.05,328.14,326.41,,L7
1999-09-02 22:13:44+00:00,,337.67,329.11,332.06,,,373.67,341.03,340.96,329.19,319.35,319.65,325.76,322.96,324.74,,L7
1999-09-18 22:13:39+00:00,300.30,331.09,324.74,327.19,322.44,329.08,360.19,338.30,336.50,327.78,321.17,323.29,324.29,319.79,321.97,301.95,L7
1999-09-27 22:07:36+00:00,300.30,331.09,324.74,327.19,314.12,324.26,351.50,335.96,333.11,325.95,321.19,326.19,329.01,319.60,315.57,302.45,L7
2000-02-25 22:13:25+00:00,292.45,325.14,327.13,331.54,322.50,329.61,347.46,331.12,328.04,323.12,323.70,328.56,327.28,316.77,311.19,302.99,L7
2000-05-08 22:06:44+00:00,259.61,324.74,333.75,341.26,341.97,341.68,339.29,333.04,333.88,322.25,325.07,325.81,323.93,313.39,306.15,300.46,L7
2000-05-15 22:12:54+00:00,250.10,326.94,335.28,343.97,349.51,347.55,341.82,335.07,335.38,326.19,327.09,328.96,329.45,318.93,309.92,302.07,L7
2000-05-31 22:12:42+00:00,251.40,328.02,336.70,345.58,348.26,345.80,338.95,334.14,335.04,326.19,327.09,328.96,329.45,318.93,309.92,302.07,L7
2000-06-25 22:06:19+00:00,246.62,322.36,339.66,347.03,348.68,345.17,339.38,335.22,336.14,326.66,320.52,324.51,323.77,317.04,313.00,303.23,L7
2000-07-11 22:06:05+00:00,245.58,322.36,341.17,347.60,348.77,345.72,339.91,336.42,336.84,327.75,322.72,325.55,326.33,318.25,314.64,304.25,L7
2000-07-27 22:05:48+00:00,245.58,322.36,343.74,347.93,348.81,343.97,340.24,338.21,335.05,326.06,320.08,324.34,323.72,317.51,314.64,309.44,L7
2000-08-03 22:11:55+00:00,245.86,325.15,344.19,347.49,348.61,343.05,339.81,337.72,334.93,325.87,320.64,324.88,324.41,317.89,311.97,308.36,L7
2000-08-19 22:11:49+00:00,249.32,326.12,343.09,344.66,346.31,341.98,338.96,337.68,335.43,326.70,321.76,324.88,324.41,317.89,311.97,308.36,L7
2000-09-20 22:11:14+00:00,249.24,327.74,343.95,343.45,344.61,340.74,337.52,337.33,335.18,327.09,321.90,326.29,325.75,319.24,315.71,310.72,L7
2001-01-03 22:05:00+00:00,275.71,338.28,346.32,341.52,341.45,338.44,337.53,337.50,335.16,328.98,328.20,331.99,331.53,324.01,319.48,317.46,L7
2001-02-11 22:11:12+00:00,313.07,327.02,340.90,334.79,334.41,337.36,334.55,333.12,337.40,333.14,335.60,341.92,340.92,331.50,329.05,338.46,L7
2001-04-16 22:10:54+00:00,348.05,316.19,346.73,352.43,351.34,349.51,344.43,331.75,341.67,336.87,343.41,342.31,344.38,336.75,326.74,347.39,L7
2001-06-28 22:03:56+00:00,321.43,303.96,336.82,341.11,336.81,336.64,327.48,331.75,328.04,326.72,310.95,328.40,336.15,324.24,326.74,344.39,L7
2001-07-14 22:03:57+00:00,301.78,292.54,329.77,332.54,324.58,328.19,318.77,328.49,319.05,319.12,298.44,311.18,316.88,323.27,294.28,351.12,L7
2001-08-15 22:03:26+00:00,281.92,298.35,326.35,330.48,324.90,329.55,321.95,334.12,323.12,318.35,292.63,308.54,318.69,321.19,302.63,325.93,L7
2001-10-02 22:02:52+00:00,290.47,308.13,331.04,334.10,328.27,328.16,317.22,324.10,323.70,321.51,302.64,311.57,319.39,321.44,306.02,322.89,L7
2001-11-03 22:02:58+00:00,291.81,316.40,336.20,339.35,333.89,328.74,321.05,327.75,325.72,324.25,308.44,315.70,321.65,323.77,310.13,324.55,L7
2001-12-12 22:09:26+00:00,297.39,318.97,335.98,338.83,334.19,327.96,320.98,328.58,324.73,324.25,308.70,315.71,322.64,324.44,312.17,323.64,L7
2001-12-28 22:09:25+00:00,308.55,331.93,340.10,341.26,337.89,326.93,322.60,328.76,328.99,330.78,317.41,317.84,323.34,327.12,314.34,321.94,L7
2002-01-29 22:09:33+00:00,326.02,340.19,345.34,346.19,344.23,332.10,327.27,331.99,333.36,341.02,317.22,319.84,334.25,328.71,316.72,318.07,L7
2002-04-12 22:03:25+00:00,340.97,345.30,349.54,348.99,349.94,334.55,333.73,338.99,335.96,346.58,326.40,325.63,339.08,330.71,317.16,322.34,L7
2002-05-05 22:09:37+00:00,335.93,338.43,343.39,343.65,344.86,333.57,331.92,334.68,332.47,338.93,319.63,319.01,336.57,321.99,310.85,315.65,L7
2002-06-15 22:03:07+00:00,341.26,340.08,345.52,345.50,347.16,335.94,334.75,335.38,335.64,338.93,322.82,320.10,338.81,308.69,308.48,314.50,L7
2002-06-22 22:09:15+00:00,341.26,335.68,343.48,341.54,339.42,325.56,327.11,329.12,329.70,329.82,309.06,320.10,332.71,307.21,305.00,317.50,L7
2002-09-10 22:08:43+00:00,308.75,324.06,330.80,330.62,326.23,316.30,318.14,318.94,314.82,307.25,307.62,321.06,320.65,294.73,298.12,311.75,L7
2002-09-26 22:08:32+00:00,300.37,320.19,328.54,327.60,324.40,315.41,316.99,316.41,313.24,307.97,309.67,320.71,319.73,296.43,298.48,311.47,L7
2003-02-01 22:09:21+00:00,289.83,312.76,321.01,320.03,320.44,316.93,317.33,317.15,303.78,306.43,330.48,329.78,328.51,315.95,307.14,311.00,L7
2003-03-14 22:03:20+00:00,307.07,312.16,320.76,318.03,322.02,316.07,319.86,321.89,306.90,310.84,333.23,321.98,324.30,306.97,310.10,319.25,L7
2003-05-24 22:09:28+00:00,318.80,315.90,322.02,320.56,326.95,320.33,327.29,337.50,,346.65,348.62,323.46,314.30,298.00,320.29,323.71,L7
2003-08-05 22:02:59+00:00,288.12,314.04,337.79,326.90,325.37,331.51,328.98,325.19,327.93,324.38,,306.34,303.23,287.26,306.41,316.09,L7
2003-08-12 22:09:11+00:00,270.36,314.04,352.99,334.45,325.03,337.56,345.79,325.19,327.93,327.72,,306.34,303.23,287.26,306.41,316.09,L7
2003-08-13 21:51:32+00:00,261.90,314.04,360.45,337.49,325.14,340.82,353.98,344.84,341.73,327.26,,309.84,312.50,298.29,298.19,318.99,L5
2003-08-29 21:51:49+00:00,262.09,322.00,354.67,342.87,334.69,341.21,346.61,343.13,344.62,331.30,342.04,312.99,314.97,300.29,301.27,319.60,L5
2003-10-07 21:58:35+00:00,260.62,332.47,352.54,342.57,336.97,341.78,345.02,341.00,342.73,331.77,335.77,318.70,319.74,310.53,304.98,313.25,L5
2003-10-15 22:08:58+00:00,260.62,332.47,352.54,342.57,336.97,341.78,345.02,341.00,342.73,332.21,337.62,322.81,323.59,314.84,306.39,313.25,L7
2003-10-24 22:02:58+00:00,260.62,332.47,352.54,342.57,337.12,338.03,341.32,339.66,341.15,332.75,335.75,324.74,324.07,315.70,308.26,312.46,L7
2003-12-02 22:09:26+00:00,260.62,332.47,352.54,342.57,337.12,338.03,341.32,339.66,338.09,329.66,332.38,324.72,329.07,317.77,305.57,308.26,L7
2003-12-26 21:59:30+00:00,270.34,331.04,348.83,340.81,335.78,334.77,335.97,332.67,331.60,323.64,322.31,318.30,321.86,311.77,299.69,301.06,L5
2003-12-27 22:03:30+00:00,273.60,328.67,345.73,339.47,333.54,332.22,333.01,329.32,328.49,321.77,319.78,316.50,320.21,310.12,298.86,298.79,L7
2004-03-23 22:10:04+00:00,311.10,329.05,328.45,331.36,332.78,324.48,319.12,317.00,318.19,318.20,316.15,317.87,315.50,305.29,296.87,288.47,L7
2004-03-31 21:59:59+00:00,305.66,329.64,329.50,331.17,332.40,325.45,318.92,316.38,318.34,318.53,316.33,317.29,314.60,304.23,296.47,288.84,L5
2004-04-24 22:09:55+00:00,300.50,325.78,325.88,328.62,327.62,322.33,313.01,307.35,311.29,308.55,305.94,304.66,302.65,289.95,287.46,285.40,L7
2004-04-25 21:54:35+00:00,288.03,324.80,327.45,329.99,327.69,322.88,313.01,307.35,311.29,308.55,305.94,304.66,302.65,289.95,287.46,285.40,L5
2004-05-18 22:01:26+00:00,276.67,329.80,330.53,332.87,332.56,327.50,318.10,314.68,317.15,312.35,309.25,310.81,311.64,298.95,294.01,293.93,L5
2004-05-26 22:09:57+00:00,270.83,329.12,332.00,333.55,334.29,328.82,319.67,316.40,318.19,313.64,309.19,314.56,315.88,303.17,297.95,296.66,L7
2004-06-11 22:09:50+00:00,265.54,329.12,334.02,335.10,335.49,331.06,321.42,316.97,318.30,312.31,302.56,313.00,318.43,309.73,302.44,296.47,L7
2004-06-12 21:55:59+00:00,262.03,329.12,334.83,336.46,336.36,332.73,323.31,318.22,318.30,312.31,297.19,317.09,320.25,312.45,304.52,296.00,L5
2004-06-27 22:09:48+00:00,247.35,332.19,336.58,337.82,340.24,337.86,328.39,323.14,325.75,321.15,300.15,328.83,330.59,322.14,312.84,301.91,L7
2004-07-06 22:03:36+00:00,244.96,332.19,333.58,335.18,337.80,335.67,327.27,320.64,324.18,320.50,294.18,328.83,325.39,319.16,311.04,303.22,L7
2004-07-21 22:03:15+00:00,244.96,331.86,331.45,337.49,335.68,337.93,325.67,318.81,324.22,318.58,295.53,324.59,326.62,320.85,309.52,307.93,L5
2004-07-29 22:09:38+00:00,243.96,331.00,331.80,336.22,335.37,337.68,326.71,320.31,324.22,318.58,295.53,324.59,326.62,320.85,309.52,307.93,L7
2004-07-30 21:57:15+00:00,242.46,329.39,331.25,334.67,334.32,337.85,327.95,321.89,327.18,322.27,297.72,322.85,325.02,319.86,309.11,308.56,L5
