dates,nzd0150-0000,nzd0150-0001,nzd0150-0002,nzd0150-0003,nzd0150-0004,nzd0150-0005,nzd0150-0006,nzd0150-0007,nzd0150-0008,nzd0150-0009,nzd0150-0010,nzd0150-0011,nzd0150-0012,nzd0150-0013,nzd0150-0014,nzd0150-0015,nzd0150-0016,nzd0150-0017,nzd0150-0018,nzd0150-0019,nzd0150-0020,nzd0150-0021,nzd0150-0022,nzd0150-0023,nzd0150-0024,nzd0150-0025,nzd0150-0026,nzd0150-0027,satname
1999-10-22 21:58:28+00:00,,512.41,457.05,,,470.66,432.75,425.57,,,343.29,338.54,340.62,355.55,362.07,346.90,341.13,340.84,349.23,357.59,362.69,346.74,366.85,378.99,363.43,365.32,382.95,396.65,L7
2000-02-27 21:58:40+00:00,,512.41,457.05,,,470.66,432.75,425.57,,,343.29,338.54,340.62,355.55,351.94,343.56,340.58,340.56,349.53,359.62,357.88,341.24,360.14,368.39,356.12,355.62,372.49,383.35,L7
2000-03-14 21:58:11+00:00,580.65,512.94,444.68,,,455.62,419.43,409.34,346.56,340.58,339.30,336.21,342.88,349.87,350.93,344.25,341.59,343.49,350.91,360.36,359.12,343.93,359.16,369.37,356.18,358.42,375.40,383.42,L7
2000-09-06 21:56:22+00:00,596.54,507.92,432.30,347.30,370.97,419.69,398.81,383.40,341.49,341.78,343.09,336.93,349.27,352.63,356.46,351.49,344.30,343.92,349.02,353.08,355.25,347.41,350.76,360.50,356.30,364.03,381.24,383.56,L7
2000-12-11 21:56:24+00:00,612.43,502.36,,347.30,370.97,398.79,391.52,373.70,336.41,342.99,350.88,339.98,353.41,361.09,363.99,357.35,344.98,338.49,344.40,344.33,348.88,345.51,344.32,349.68,328.44,333.37,347.76,357.70,L7
2001-06-05 21:55:16+00:00,,,,337.87,353.17,375.89,366.23,364.21,360.48,349.73,355.31,361.33,364.59,361.04,365.68,359.71,350.39,352.68,355.25,353.13,352.69,343.64,350.50,356.46,338.05,339.31,357.36,369.53,L7
2001-09-09 21:54:12+00:00,,,,348.23,355.33,370.31,373.02,371.70,363.35,354.92,353.93,357.91,361.75,357.28,360.98,358.02,350.31,349.47,354.13,351.94,345.53,340.55,349.67,354.42,344.22,345.75,361.33,377.19,L7
2001-10-11 21:53:46+00:00,,511.66,447.63,345.06,355.33,370.31,368.12,367.76,363.35,354.92,352.85,356.50,360.88,361.34,362.23,357.08,350.31,349.47,354.13,351.94,345.53,340.55,349.67,355.77,345.35,344.67,362.26,379.05,L7
2001-12-30 21:54:37+00:00,,511.66,447.63,348.65,357.49,364.73,369.07,369.54,366.21,360.10,351.62,354.09,359.03,361.49,360.50,355.77,350.24,346.26,353.01,350.75,338.38,336.11,347.77,354.94,343.34,342.21,358.22,372.81,L7
2002-01-31 21:54:26+00:00,,511.66,445.67,348.65,359.83,367.84,369.07,376.45,379.03,364.71,354.80,357.49,359.92,359.85,358.26,354.68,354.48,355.31,358.91,360.40,352.50,337.65,355.08,358.38,345.08,344.14,359.35,373.59,L7
2002-04-05 21:54:25+00:00,621.04,511.66,445.67,337.26,362.16,370.95,352.77,375.08,391.86,357.26,352.60,353.68,355.39,357.13,356.67,352.88,352.24,356.34,357.45,363.18,357.43,340.94,356.26,362.13,347.45,344.94,361.34,371.50,L7
2002-05-23 21:54:18+00:00,621.04,,443.71,321.64,362.16,370.95,347.23,390.28,391.86,357.26,353.54,353.14,355.47,355.29,356.13,352.95,351.87,356.33,361.18,364.60,356.64,337.84,358.00,367.51,347.40,345.75,360.41,367.74,L7
2002-08-27 21:53:36+00:00,621.04,,406.35,341.41,362.96,379.73,365.89,385.41,382.69,355.92,357.26,350.24,354.11,355.39,357.38,356.04,351.47,354.22,360.91,361.94,356.81,341.05,358.03,370.13,348.64,349.50,362.43,373.54,L7
2002-09-12 21:53:31+00:00,621.04,,397.79,347.22,360.25,372.77,370.09,382.36,375.86,358.70,358.46,352.67,355.21,354.58,357.38,356.04,351.47,353.45,360.25,360.97,358.72,342.26,356.46,370.13,348.64,349.50,362.43,373.54,L7
2002-10-14 21:53:19+00:00,599.92,520.98,397.79,349.04,385.06,372.77,377.73,376.06,373.87,362.33,361.20,355.59,359.01,358.12,360.04,358.15,356.46,357.14,365.46,366.73,367.49,340.56,357.82,371.51,347.01,349.56,361.18,382.42,L7
2003-03-23 21:54:40+00:00,599.92,520.98,,343.06,434.69,,370.14,363.46,369.90,356.11,361.15,356.35,356.85,351.83,349.86,356.88,356.30,356.52,360.73,367.61,363.76,350.02,357.41,362.12,347.90,345.61,360.35,375.05,L7
2003-05-26 21:54:19+00:00,,517.58,,332.00,398.89,,,,409.76,,376.25,360.80,362.69,358.68,354.59,361.22,354.28,350.10,351.03,359.77,353.86,352.69,362.58,370.94,354.86,346.16,361.96,368.69,L7
2003-08-06 21:42:27+00:00,,525.35,,337.70,398.89,,,,409.76,,376.25,360.80,362.69,358.68,354.59,361.22,354.28,350.10,345.52,352.81,347.71,350.70,359.84,368.40,352.71,345.36,361.83,368.63,L5
2003-08-30 21:53:59+00:00,,525.35,424.76,352.29,379.99,368.50,388.94,378.11,394.32,361.42,370.28,359.68,359.95,356.20,351.56,356.32,353.87,351.63,347.75,353.84,347.17,345.53,359.10,367.19,351.54,344.96,360.91,369.06,L7
2003-09-07 21:43:00+00:00,564.31,517.88,424.76,346.13,377.21,371.90,372.67,366.81,393.54,373.05,367.68,359.24,360.55,357.21,354.77,355.69,350.69,349.06,347.06,353.68,350.92,346.27,358.49,367.19,351.54,344.96,360.91,369.06,L5
2003-10-17 21:53:51+00:00,564.31,517.88,400.69,350.00,371.72,372.22,371.17,367.02,384.89,367.76,365.19,358.36,359.98,359.63,358.55,355.22,349.85,347.61,347.43,353.29,354.83,348.14,359.38,367.29,351.79,344.38,360.00,367.86,L7
2003-10-25 21:43:40+00:00,564.31,517.88,389.91,351.84,367.04,368.37,368.07,362.39,377.50,363.94,364.23,358.71,359.59,359.28,358.53,355.53,347.65,345.76,347.00,352.27,352.73,344.61,358.40,366.83,350.87,344.37,360.12,368.29,L5
2003-11-18 21:54:15+00:00,564.31,522.75,389.91,351.84,367.04,369.25,364.48,360.46,378.41,364.96,361.79,356.13,356.86,356.48,356.64,355.53,347.65,344.63,346.70,352.30,353.04,344.61,357.60,365.17,349.73,343.41,359.23,368.68,L7
2004-02-06 21:54:44+00:00,564.31,520.14,388.33,360.38,358.74,368.25,365.95,360.80,370.53,364.12,357.21,354.64,353.31,352.88,354.13,353.54,346.26,345.68,350.35,354.87,355.43,344.88,356.97,363.12,349.06,344.19,358.52,371.57,L7
2004-02-14 21:44:33+00:00,549.34,520.14,388.33,355.40,356.79,368.25,365.95,360.80,370.53,368.34,360.17,353.84,351.32,350.98,352.93,350.98,344.36,344.09,350.76,355.81,356.07,346.96,357.77,364.90,350.57,344.52,358.57,370.90,L5
2004-03-09 21:54:51+00:00,534.37,537.34,376.19,355.82,354.05,366.62,368.46,362.64,366.59,365.69,360.06,353.35,349.17,348.02,350.06,350.28,343.27,344.23,351.30,356.18,354.50,345.69,356.93,364.32,350.36,344.59,357.28,370.69,L7
2004-03-17 21:44:44+00:00,534.37,521.06,376.19,352.56,356.69,369.22,367.50,360.46,365.69,365.00,359.19,352.09,348.61,347.54,349.77,349.30,343.55,344.70,351.39,356.36,354.77,345.29,357.72,364.89,350.45,344.76,357.63,370.69,L5
2004-03-25 21:54:54+00:00,534.37,521.06,387.45,352.56,357.48,369.61,370.10,363.14,367.52,365.43,360.63,354.05,349.66,348.69,350.73,351.35,345.76,346.07,353.25,357.01,355.59,345.51,358.21,365.27,351.06,345.51,358.23,372.23,L7
2004-04-02 21:44:54+00:00,548.43,509.66,387.45,350.78,358.29,370.50,368.21,361.83,366.39,364.25,359.79,353.52,349.45,348.69,350.73,351.35,345.76,346.07,353.25,357.01,355.59,345.51,359.08,366.45,352.42,346.05,359.15,372.83,L5
2004-04-18 21:45:25+00:00,548.43,509.66,391.06,347.51,358.67,370.10,366.85,360.36,365.75,363.93,358.42,351.99,348.18,346.95,348.97,349.79,345.13,345.76,352.68,355.92,352.62,341.88,356.64,365.48,351.39,345.25,357.86,371.90,L5
2004-05-12 21:55:13+00:00,548.43,509.66,402.41,344.81,360.15,372.00,368.00,362.05,364.83,361.44,355.47,349.95,346.64,345.13,348.07,348.32,345.13,345.58,352.20,355.23,352.09,344.42,357.03,365.54,351.92,345.37,357.51,372.17,L7
2004-05-20 21:46:20+00:00,548.43,495.82,398.05,348.83,359.83,371.19,370.64,363.93,362.23,360.35,356.83,351.22,348.17,345.80,348.52,348.68,345.29,346.43,352.65,355.18,351.05,343.44,356.62,366.42,352.68,346.24,357.46,372.24,L5
2004-06-29 21:55:03+00:00,548.43,495.82,398.05,348.83,359.83,371.19,370.64,363.93,362.23,360.35,353.69,348.61,346.60,344.76,346.29,348.68,345.29,346.43,352.65,355.18,351.05,343.44,355.83,365.09,350.48,346.24,357.46,372.24,L7
2004-07-23 21:48:09+00:00,548.43,495.82,398.05,348.83,359.83,371.19,370.64,363.93,362.23,360.49,354.37,349.84,347.47,346.14,347.12,349.60,346.12,347.20,353.20,355.41,351.19,343.25,355.65,364.80,350.73,346.82,357.83,372.42,L5
2004-08-08 21:48:26+00:00,557.34,494.60,386.93,347.38,359.73,370.20,366.92,361.34,359.91,358.80,353.72,349.38,347.14,344.49,345.41,347.64,342.66,343.28,348.17,349.74,346.59,341.30,352.66,363.10,348.92,344.73,354.92,370.38,L5
2004-08-16 21:54:26+00:00,568.82,494.60,382.05,352.48,360.69,369.79,366.65,361.86,360.07,354.90,351.46,349.71,347.81,345.26,345.91,348.32,343.67,344.09,347.77,348.55,344.96,336.20,351.11,361.47,347.51,343.91,354.23,370.09,L7
2004-09-25 21:49:43+00:00,568.82,502.55,368.99,351.25,360.77,367.35,357.55,355.70,352.67,351.09,348.22,347.42,346.36,344.34,345.71,346.47,340.38,339.23,342.76,343.56,340.62,335.51,348.94,361.13,346.42,342.49,353.20,370.10,L5
2005-01-15 21:51:45+00:00,575.15,510.38,358.82,350.29,364.57,367.60,365.24,362.95,356.40,354.12,353.52,353.70,348.45,346.26,350.28,349.59,343.21,344.29,347.73,349.73,345.99,337.88,350.83,362.68,346.98,342.48,353.85,371.32,L5
2005-02-08 21:55:11+00:00,,528.63,358.75,347.93,363.67,369.57,368.10,365.94,357.47,353.92,351.05,349.92,344.96,343.89,350.51,348.23,346.57,346.41,352.83,355.81,349.96,336.26,352.12,361.66,343.83,339.89,355.20,371.07,L7
2005-02-24 21:55:41+00:00,,528.63,350.08,341.30,366.67,369.36,369.77,366.66,356.93,352.42,347.88,348.14,343.40,344.26,346.47,348.03,347.12,347.64,354.65,357.17,352.46,345.10,353.80,361.71,344.95,342.91,355.67,371.15,L7
2005-03-04 21:52:28+00:00,536.38,502.73,344.94,345.78,366.78,369.19,367.30,364.98,356.21,351.94,347.06,347.65,343.35,343.29,346.46,348.65,348.01,348.61,354.56,357.25,351.87,345.13,352.70,360.70,344.83,343.66,356.80,370.98,L5
2005-03-20 21:52:38+00:00,532.09,497.90,340.35,346.46,369.69,372.06,366.97,362.48,352.09,349.54,345.18,345.72,342.51,343.74,348.31,349.98,348.93,349.66,356.10,359.73,351.28,345.26,353.18,359.95,344.54,344.59,358.39,370.95,L5
2005-04-13 21:55:12+00:00,532.09,482.54,340.35,359.64,367.83,372.20,371.98,367.00,355.88,351.05,346.23,345.94,343.42,343.51,347.87,351.31,351.76,353.21,359.76,362.45,354.39,347.39,353.12,358.06,342.88,344.03,356.64,367.19,L7
2005-04-21 21:52:46+00:00,537.50,488.67,334.57,359.64,368.50,372.82,370.82,365.95,355.17,351.03,347.03,346.03,343.13,343.25,347.89,350.92,351.30,352.78,360.83,364.52,357.03,349.31,355.47,361.54,345.73,346.63,359.23,368.97,L5
2005-04-29 21:55:36+00:00,537.50,488.67,334.57,364.54,367.61,373.35,372.47,368.50,357.00,352.77,348.44,347.95,344.41,344.54,349.12,352.28,351.98,353.88,361.71,365.37,358.65,352.06,356.95,362.53,345.73,346.63,359.23,368.97,L7
2005-06-08 21:53:09+00:00,537.50,488.67,334.57,366.75,368.27,374.19,372.52,368.33,357.49,353.14,348.69,348.54,346.45,346.02,350.74,352.96,352.54,355.39,361.54,364.54,358.67,352.19,356.60,362.58,346.33,347.50,360.20,369.63,L5
2005-08-03 21:55:25+00:00,533.34,482.72,333.05,365.29,368.36,373.88,369.37,364.16,355.32,351.81,348.61,348.72,348.11,348.54,352.48,353.02,352.44,353.66,360.41,362.26,357.64,352.89,354.42,362.01,346.87,347.92,360.96,368.52,L7
2005-08-19 21:54:56+00:00,531.51,479.90,332.17,365.13,370.71,375.15,370.03,364.30,355.51,351.92,349.17,349.72,349.03,350.28,354.04,354.65,353.03,355.16,360.76,363.08,358.51,354.75,355.92,363.76,349.09,349.96,362.81,369.26,L7
2005-09-20 21:54:42+00:00,531.12,466.85,329.95,370.54,368.97,376.40,375.93,367.02,359.26,355.18,353.76,353.36,353.20,353.06,357.97,356.75,354.34,357.05,361.74,363.55,360.82,355.67,356.13,366.70,350.98,349.39,362.85,369.21,L7
2005-10-06 21:55:01+00:00,531.12,457.04,329.95,372.49,368.71,375.79,377.24,368.99,361.35,355.78,353.99,353.48,353.10,352.73,355.62,356.09,353.67,356.55,360.85,363.00,360.46,355.37,355.09,366.17,350.37,348.32,362.28,369.47,L7
2005-11-15 21:54:02+00:00,522.52,446.06,336.98,361.44,366.67,373.19,376.12,365.38,358.50,354.06,352.99,354.35,355.04,353.80,356.04,354.76,350.40,353.59,358.42,361.22,358.01,354.16,351.85,364.98,351.52,347.56,362.95,369.72,L5
2006-02-11 21:55:41+00:00,524.19,439.79,343.22,355.83,362.77,370.18,374.79,365.65,356.70,352.63,351.68,351.42,348.66,347.37,348.23,349.76,343.62,346.47,354.54,359.42,354.96,351.69,351.39,363.98,349.96,344.08,358.01,368.32,L7
2006-02-19 21:56:15+00:00,,417.49,341.99,362.47,361.12,370.21,378.45,369.96,361.67,354.87,352.00,351.56,348.83,346.77,345.14,348.30,343.01,346.08,356.57,360.08,356.42,353.04,351.02,363.52,348.99,343.50,357.65,369.12,L5
2006-04-08 21:57:12+00:00,,401.71,333.76,353.42,364.30,370.50,365.99,361.93,351.90,349.65,348.25,348.10,348.38,345.73,348.46,347.72,342.09,344.33,354.96,358.76,356.54,355.58,353.18,362.44,350.93,345.13,359.89,372.55,L5
2006-05-26 21:57:54+00:00,,401.71,331.48,357.48,369.52,370.88,356.31,360.11,350.87,347.66,346.50,344.94,347.88,345.37,352.90,349.02,343.93,346.11,353.39,354.62,348.25,351.95,350.37,359.30,348.33,343.84,359.89,372.55,L5
2006-06-19 21:55:36+00:00,527.19,401.71,331.45,357.61,370.20,371.27,355.90,357.42,348.46,346.80,346.71,345.26,347.74,345.89,353.82,348.72,344.13,345.38,350.94,352.98,346.60,352.27,351.83,360.18,348.01,344.88,361.02,371.77,L7
2006-06-27 21:58:24+00:00,527.19,398.88,331.45,363.01,369.79,371.53,359.77,359.78,351.86,347.89,345.74,346.19,348.48,346.95,353.74,349.32,343.52,345.94,350.55,351.93,345.58,349.62,349.15,357.99,348.99,343.43,358.93,371.43,L5
2006-07-05 21:55:30+00:00,527.19,398.88,331.45,363.01,369.79,372.89,360.53,358.98,351.62,348.11,346.47,347.00,349.68,348.44,354.06,349.16,343.56,345.68,350.41,352.79,346.73,349.60,352.22,359.69,349.16,344.70,360.30,372.80,L7
2006-07-13 21:58:38+00:00,527.19,405.98,331.45,367.50,369.60,374.06,363.88,361.71,354.85,349.42,347.93,348.39,350.36,348.94,354.28,350.71,345.85,347.52,352.17,354.52,348.46,350.41,352.97,360.52,349.19,345.10,360.77,373.33,L5
2006-07-21 21:55:45+00:00,527.19,405.98,331.45,367.50,369.60,373.59,362.47,358.38,352.38,347.71,347.41,348.30,351.72,351.33,356.60,353.11,346.47,346.29,351.36,353.70,347.02,352.13,354.28,359.23,347.74,344.55,361.86,373.62,L7
2006-08-22 21:55:17+00:00,512.89,408.12,325.36,365.54,371.98,374.03,359.89,355.11,349.67,345.68,346.77,347.18,352.33,352.53,359.42,354.14,347.83,346.48,350.47,354.72,347.24,353.22,357.75,360.19,348.62,345.54,363.21,374.92,L7
2006-09-07 21:55:13+00:00,510.77,408.12,328.78,363.00,371.52,373.58,359.22,354.72,348.33,345.51,346.19,346.73,351.13,351.98,358.46,353.37,346.75,346.61,349.88,354.64,348.93,354.62,358.84,360.12,348.17,345.36,362.11,373.94,L7
2006-09-23 21:55:06+00:00,510.77,408.12,328.78,364.15,370.99,373.95,360.90,356.92,350.42,346.89,347.42,347.33,351.37,352.04,358.19,353.68,347.09,346.98,350.82,354.78,350.11,355.02,359.61,360.39,348.11,345.15,361.50,373.69,L7
2006-10-09 21:55:00+00:00,510.77,419.08,332.61,371.86,368.51,373.59,364.96,360.81,355.37,349.68,348.72,349.20,351.69,352.32,357.25,353.74,347.65,348.32,351.41,355.63,350.67,353.93,359.64,360.79,347.03,344.42,360.83,372.52,L7
2006-11-26 21:55:41+00:00,510.77,419.08,332.61,371.86,368.51,375.00,368.79,360.81,355.37,349.68,348.99,349.76,351.79,353.75,356.54,353.37,348.07,349.41,352.77,357.28,354.26,353.48,360.60,362.81,348.92,345.52,361.40,372.62,L7
2007-02-14 21:56:03+00:00,502.56,440.99,333.22,367.61,374.18,375.97,371.06,362.64,355.65,349.78,349.17,348.19,348.58,350.67,352.87,351.48,349.21,352.29,355.34,360.97,357.92,351.06,364.58,366.42,350.45,346.06,359.75,370.97,L7
2007-03-02 21:56:07+00:00,494.95,440.99,341.50,367.96,373.19,375.82,371.70,364.25,355.95,350.79,348.76,349.42,348.77,349.26,351.10,350.88,348.02,351.35,355.25,360.55,357.32,349.07,362.26,366.86,351.17,346.52,360.71,370.22,L7
2007-03-18 21:56:09+00:00,485.86,440.99,342.52,367.22,371.28,375.74,372.72,365.04,357.65,350.89,349.16,349.38,348.41,348.79,350.12,350.65,348.20,351.60,356.46,361.90,356.42,346.69,360.28,369.43,352.81,346.64,361.81,370.31,L7
2007-04-19 21:56:31+00:00,485.86,,342.52,348.91,373.97,375.20,364.49,355.65,347.24,344.29,346.42,346.74,345.90,347.69,349.81,349.37,347.10,350.25,355.83,362.75,354.46,345.33,360.92,374.29,357.16,349.62,361.82,368.38,L7
2007-05-05 21:56:03+00:00,485.86,400.96,342.52,359.31,371.00,374.39,368.55,361.17,352.96,347.06,348.17,348.54,346.98,348.21,349.81,349.37,347.10,350.25,355.83,362.75,354.46,345.33,360.92,374.29,357.16,349.62,363.68,371.01,L7
2007-06-06 21:56:17+00:00,485.86,400.96,342.52,359.31,371.00,374.39,368.55,361.17,352.96,347.06,347.36,346.96,345.54,347.06,344.49,345.38,342.93,346.04,351.60,357.23,348.53,343.02,355.07,366.70,349.42,346.36,363.56,372.04,L7
2007-06-22 21:55:53+00:00,485.86,400.96,342.52,359.31,369.92,373.74,366.99,360.53,352.04,348.45,348.15,348.30,345.57,347.82,346.00,346.49,343.07,346.51,351.08,356.12,349.84,348.66,359.29,369.58,352.00,348.01,365.73,372.99,L7
2007-09-10 21:55:51+00:00,488.34,400.96,341.09,363.71,362.46,370.88,366.82,363.86,355.29,351.39,350.37,350.93,345.85,348.64,342.16,343.89,339.72,346.58,350.05,354.67,353.47,353.84,358.72,368.15,350.68,346.55,363.62,372.27,L7
2007-10-28 21:55:34+00:00,,420.66,,388.89,364.14,373.32,378.51,373.65,365.89,357.00,353.90,355.77,350.23,349.81,342.79,345.27,344.29,349.09,353.09,354.65,351.12,350.08,358.86,365.76,349.74,345.39,365.54,375.34,L7
2007-11-13 21:55:44+00:00,,431.46,,393.85,364.53,374.30,381.22,377.33,367.97,358.76,353.96,355.87,350.62,348.36,344.30,346.70,346.06,350.87,353.97,355.93,350.30,347.83,359.10,365.38,349.24,345.36,364.14,373.81,L7
2008-02-01 21:55:57+00:00,,431.46,346.30,383.71,368.26,375.20,382.49,375.76,367.47,356.44,353.13,354.72,351.49,347.99,350.89,351.55,352.72,355.16,359.59,362.87,353.05,348.03,357.27,363.50,347.90,345.36,360.06,373.43,L7
2008-05-07 21:55:40+00:00,,420.09,346.30,380.66,367.94,377.92,381.13,377.15,366.21,356.29,353.84,354.53,351.45,349.48,348.62,351.51,351.67,354.68,360.41,362.65,355.00,349.87,359.41,364.27,350.19,347.77,362.74,377.35,L7
