dates,nzd0150-0000,nzd0150-0001,nzd0150-0002,nzd0150-0003,nzd0150-0004,nzd0150-0005,nzd0150-0006,nzd0150-0007,nzd0150-0008,nzd0150-0009,nzd0150-0010,nzd0150-0011,nzd0150-0012,nzd0150-0013,nzd0150-0014,nzd0150-0015,nzd0150-0016,nzd0150-0017,nzd0150-0018,nzd0150-0019,nzd0150-0020,nzd0150-0021,nzd0150-0022,nzd0150-0023,nzd0150-0024,nzd0150-0025,nzd0150-0026,nzd0150-0027,satname
2003-05-26 21:54:19+00:00,,517.58,,332.00,398.89,,,,409.76,,384.35,363.62,372.25,373.23,368.95,365.96,356.69,350.21,351.56,363.67,363.51,355.36,367.74,379.77,361.82,346.71,363.56,362.32,L7
2003-08-06 21:42:27+00:00,,533.12,,343.40,,,,,,,,,,,,,,,334.49,338.87,335.40,346.71,354.38,363.31,348.40,343.75,361.58,368.53,L5
2003-08-30 21:53:59+00:00,,,424.76,381.46,361.08,368.50,388.94,378.11,378.89,361.42,358.33,357.46,354.48,351.24,345.49,346.54,353.06,354.70,354.43,356.93,345.57,330.02,356.85,363.58,348.04,343.76,358.14,370.36,L7
2003-09-07 21:43:00+00:00,564.31,502.95,,327.68,371.65,375.31,356.40,355.52,391.97,384.67,359.89,357.91,362.33,360.24,364.42,353.80,341.13,341.34,344.31,353.03,365.91,349.25,356.08,,,,,,L5
2003-10-17 21:53:51+00:00,,,376.61,365.47,355.27,372.85,368.18,367.43,358.94,357.20,358.18,354.44,350.85,353.81,355.35,354.59,348.50,344.19,352.36,353.95,363.78,359.38,361.83,362.52,348.92,343.32,356.72,370.24,L7
2003-10-25 21:43:40+00:00,,,368.37,361.00,348.30,356.82,358.76,348.52,347.93,352.45,360.40,360.14,358.02,357.89,358.45,356.77,338.88,338.34,344.83,347.16,342.19,326.95,353.53,364.97,347.19,344.32,360.59,370.00,L5
2003-11-18 21:54:15+00:00,,537.34,,,,372.78,350.11,352.71,382.95,369.04,349.57,343.19,343.24,342.46,347.16,,,339.02,344.89,352.47,354.92,,352.76,356.86,344.04,338.62,354.82,370.60,L7
2004-02-06 21:54:44+00:00,,,383.58,366.27,357.42,363.25,373.31,362.50,362.48,359.92,356.87,354.70,350.91,351.61,353.91,355.99,349.73,356.48,361.27,365.65,360.21,358.82,360.75,367.67,357.13,350.91,362.35,376.67,L7
2004-02-14 21:44:33+00:00,534.37,,,330.53,347.01,,,,,393.70,377.94,349.04,339.38,339.63,345.70,338.19,334.83,334.56,353.20,361.45,359.89,357.34,362.56,373.78,358.10,346.18,358.81,367.53,L5
2004-03-09 21:54:51+00:00,,,,,362.27,367.40,391.93,382.02,380.65,361.84,357.42,358.60,352.63,342.70,339.79,345.87,344.42,352.80,351.24,356.41,345.98,325.97,350.15,360.12,346.75,344.17,350.38,369.10,L7
2004-03-17 21:44:44+00:00,,504.78,,339.51,369.84,382.24,362.73,349.56,361.21,360.82,353.92,344.49,345.27,344.67,348.03,344.37,344.96,347.50,351.94,357.40,356.39,343.27,362.48,368.32,351.03,345.79,359.77,,L5
2004-03-25 21:54:54+00:00,,,421.24,,362.25,371.92,385.66,379.26,378.51,368.45,370.78,367.82,356.99,356.76,357.44,363.70,359.01,355.71,366.31,361.60,361.34,346.82,361.66,367.91,355.29,350.80,362.42,381.48,L7
2004-04-02 21:44:54+00:00,562.49,486.87,,341.89,363.95,376.70,355.02,352.63,358.42,354.82,353.00,349.24,347.77,,,,,,,,,,366.00,375.90,363.33,350.32,366.48,377.01,L5
2004-04-18 21:45:25+00:00,,,,345.84,358.30,369.69,357.24,355.68,353.85,354.30,345.84,340.65,339.38,339.85,341.29,343.61,344.08,341.69,347.74,345.18,340.04,333.99,339.88,353.78,339.66,336.18,345.08,362.83,L5
2004-05-12 21:55:13+00:00,,,,,,,,,340.60,330.11,333.87,341.80,344.21,343.33,351.21,346.52,338.85,336.86,341.02,341.66,337.93,344.75,,,,,,,L7
2004-05-20 21:46:20+00:00,,,389.33,368.94,357.64,367.11,368.58,365.85,362.15,359.22,361.82,354.61,357.02,347.88,350.78,351.20,346.48,345.87,348.47,352.12,346.58,336.53,349.49,363.90,350.15,345.60,354.40,371.05,L5
2004-06-29 21:55:03+00:00,,,,,,,,,,,325.43,325.13,332.40,336.39,328.46,,,,,,,,349.47,354.45,332.90,,,,L7
2004-07-23 21:48:09+00:00,,,,,,,,,,361.71,361.17,362.14,356.24,358.55,354.61,356.92,352.70,353.37,357.60,357.22,352.38,341.74,354.02,362.20,352.99,351.44,360.80,373.67,L5
2004-08-08 21:48:26+00:00,575.15,492.14,350.21,357.54,356.61,356.33,347.26,344.38,343.86,343.03,349.70,349.69,347.23,335.15,336.76,338.39,318.62,321.20,316.03,314.61,318.77,,330.92,350.65,338.95,332.11,336.17,360.39,L5
2004-08-16 21:54:26+00:00,,,367.43,361.19,354.67,366.90,364.76,365.48,361.36,354.68,353.10,352.69,346.82,347.33,350.72,344.33,343.95,341.79,349.58,350.72,345.27,316.53,347.04,357.47,344.07,338.77,352.53,365.22,L7
2004-09-25 21:49:43+00:00,,528.63,,332.13,373.42,,352.41,350.21,348.43,350.85,350.02,350.87,346.16,346.21,351.89,344.31,338.01,333.85,338.91,343.38,343.40,339.50,354.69,370.73,349.32,343.00,356.94,380.54,L5
2005-01-15 21:51:45+00:00,,,,,373.57,379.56,396.53,391.72,371.94,360.34,353.62,353.10,345.80,344.07,357.40,364.01,362.75,371.23,376.53,382.70,370.11,353.77,367.46,372.37,349.58,347.07,362.83,376.79,L5
2005-02-08 21:55:11+00:00,,,350.08,350.46,353.01,362.25,358.69,356.37,348.15,349.81,347.47,343.02,341.07,337.95,342.02,340.26,341.57,338.77,346.29,346.42,341.06,335.24,339.27,346.06,332.35,330.73,348.50,361.71,L7
2005-02-24 21:55:41+00:00,,,,,,366.28,371.43,368.35,359.21,348.68,340.43,345.58,340.59,348.81,334.55,343.55,346.15,346.72,356.88,356.17,355.26,351.87,353.76,357.69,348.55,350.84,354.40,365.56,L7
2005-03-04 21:52:28+00:00,536.38,476.82,339.79,354.74,367.12,368.67,357.45,358.24,353.31,350.03,343.74,345.67,343.12,339.40,346.46,351.11,351.59,352.49,354.21,357.58,349.54,345.27,348.34,356.65,344.37,346.68,361.31,370.28,L5
2005-03-20 21:52:38+00:00,527.79,488.25,331.18,348.52,381.31,383.53,365.31,349.96,331.49,337.53,335.80,336.06,338.29,345.99,357.51,356.64,353.51,354.90,363.79,372.15,348.29,345.89,355.55,356.19,343.07,349.22,366.38,370.81,L5
2005-04-13 21:55:12+00:00,,,,384.86,364.13,372.90,382.48,377.37,371.21,359.88,356.34,352.19,351.64,344.82,349.27,352.31,354.99,355.13,360.86,359.67,362.07,352.28,354.31,359.41,339.39,339.63,346.40,358.02,L7
2005-04-21 21:52:46+00:00,548.32,500.93,317.25,,371.86,376.56,363.87,359.61,350.88,350.97,351.79,346.59,341.40,341.70,348.05,348.53,348.56,350.22,367.23,376.98,372.89,360.88,369.60,382.38,362.83,362.24,374.79,379.65,L5
2005-04-29 21:55:36+00:00,,,,384.10,362.28,377.04,384.01,386.42,369.84,364.91,358.37,361.42,353.35,353.55,357.69,361.82,356.72,361.55,367.88,371.26,370.00,371.28,367.33,369.52,,,,,L7
2005-06-08 21:53:09+00:00,,,,377.83,372.91,380.96,372.87,366.93,361.41,356.11,350.65,353.25,362.79,357.86,363.74,358.45,357.02,367.48,360.17,357.95,358.78,353.22,353.77,362.95,350.52,353.61,367.01,374.20,L5
2005-08-03 21:55:25+00:00,520.86,464.87,326.93,356.50,374.28,376.74,368.23,354.21,352.37,348.39,352.94,354.69,360.77,366.78,373.00,364.47,361.83,355.67,366.42,362.12,360.86,360.06,347.82,367.24,353.89,350.44,368.92,367.96,L7
2005-08-19 21:54:56+00:00,524.19,468.62,345.68,349.39,371.80,373.69,364.61,357.59,349.83,350.80,352.49,352.03,349.28,353.63,356.05,354.93,346.92,352.27,349.39,353.82,348.86,351.96,352.83,361.80,350.07,347.00,363.29,367.63,L7
2005-09-20 21:54:42+00:00,,432.96,,,365.54,376.94,395.46,,,,,,,,,,,,360.21,363.03,352.28,340.00,347.23,363.60,349.16,343.41,356.67,367.82,L7
2005-10-06 21:55:01+00:00,,417.80,,382.24,366.85,371.50,386.40,380.80,373.91,359.38,355.37,354.21,352.49,350.78,341.52,352.11,349.65,353.55,354.64,359.21,357.96,353.27,347.81,362.45,346.72,341.88,358.85,371.00,L7
2005-11-15 21:54:02+00:00,,,338.33,341.23,348.66,359.32,369.15,367.37,354.98,355.63,353.49,357.58,349.86,339.94,345.89,343.83,336.56,338.99,359.68,371.21,369.32,366.48,361.62,371.85,358.73,348.99,,,L5
2006-02-11 21:55:41+00:00,,,345.65,350.47,361.02,369.46,358.32,356.84,348.07,344.70,345.38,341.86,343.01,345.13,349.46,348.19,341.35,341.09,348.78,349.81,346.38,346.75,347.48,360.19,345.10,339.11,353.22,366.84,L7
2006-02-19 21:56:15+00:00,,401.71,,375.93,363.53,373.81,382.90,374.82,369.72,359.75,353.75,352.58,349.95,351.25,343.69,349.07,344.47,350.70,359.54,357.15,356.16,358.68,350.97,359.53,345.24,344.12,361.86,370.84,L5
2006-04-08 21:57:12+00:00,,,317.31,346.05,384.00,379.40,353.59,348.68,334.82,338.53,340.37,340.38,350.69,346.60,354.79,349.79,345.97,346.54,351.86,356.89,354.32,350.42,352.65,358.17,354.66,348.30,364.58,379.96,L5
2006-05-26 21:57:54+00:00,,,,,,360.85,330.45,,,,,,,338.49,363.67,,,,,,336.12,,,,,,,,L5
2006-06-19 21:55:36+00:00,527.19,,331.39,357.97,372.23,372.82,354.26,349.32,341.22,344.22,347.34,346.22,347.32,347.99,357.47,347.82,344.72,343.17,343.57,348.06,340.03,353.22,356.23,362.84,347.06,348.01,364.43,369.46,L7
2006-06-27 21:58:24+00:00,,396.05,,384.63,368.19,372.86,379.08,369.23,365.45,352.27,341.88,349.89,351.45,352.22,353.35,351.71,341.08,348.21,349.01,347.73,340.46,339.03,338.40,349.24,352.90,337.59,350.55,370.05,L5
2006-07-05 21:55:30+00:00,,,,,,381.01,365.12,354.97,350.46,349.17,350.12,351.06,355.66,357.37,356.01,348.37,343.75,344.36,349.72,357.07,353.61,349.47,367.62,368.18,350.03,351.09,367.18,379.66,L7
2006-07-13 21:58:38+00:00,,420.19,,389.95,368.64,382.25,387.30,378.09,374.22,357.32,356.68,356.77,354.46,352.50,355.79,360.03,359.62,358.54,362.70,364.95,360.61,355.33,357.41,365.49,349.34,347.47,363.56,376.48,L5
2006-07-21 21:55:45+00:00,,,,,,369.87,351.19,335.09,335.04,335.75,343.76,347.65,361.24,370.44,375.20,369.89,350.77,337.70,345.66,347.96,335.48,364.12,363.47,350.21,337.59,340.73,369.51,375.67,L7
2006-08-22 21:55:17+00:00,498.59,,327.37,349.10,366.84,373.15,358.13,350.42,346.50,342.50,347.24,338.28,345.47,354.64,359.10,351.39,348.91,346.85,350.76,360.35,357.25,360.93,368.49,367.23,348.74,345.57,362.64,373.14,L7
2006-09-07 21:55:13+00:00,506.53,,339.06,350.31,369.20,369.98,353.86,351.92,338.91,344.31,342.13,343.62,342.75,347.55,350.79,347.98,339.14,347.51,345.78,354.15,362.48,364.46,366.45,359.64,345.02,344.14,354.44,367.06,L7
2006-09-23 21:55:06+00:00,,,,371.05,367.86,377.32,376.00,374.59,367.14,357.91,357.23,352.11,353.30,352.58,355.69,356.14,349.86,349.90,358.31,355.87,360.74,358.21,365.80,362.54,347.66,343.47,356.57,371.76,L7
2006-10-09 21:55:00+00:00,,440.99,,399.99,366.63,375.76,394.16,383.69,379.39,363.67,352.09,357.21,353.56,349.42,345.47,350.32,350.97,358.68,357.14,364.54,359.94,340.58,352.86,361.75,344.90,341.74,358.60,369.37,L7
2006-11-26 21:55:41+00:00,,,,,,,,,,,351.43,354.84,352.73,352.83,,350.06,351.92,359.21,365.01,372.13,372.02,349.43,369.31,380.95,365.94,355.36,366.51,373.50,L7
2007-02-14 21:56:03+00:00,,,,,400.36,383.63,373.13,352.57,346.30,340.51,344.89,343.06,343.68,346.99,353.30,353.01,354.48,351.57,355.02,358.80,335.10,332.72,,,,,,,L7
2007-03-02 21:56:07+00:00,483.38,,343.95,350.51,361.88,372.43,361.37,358.47,348.03,347.56,344.78,345.67,346.60,346.19,350.23,347.75,341.73,341.24,350.26,357.80,353.67,349.05,356.90,369.43,352.34,347.91,367.41,369.41,L7
2007-03-18 21:56:09+00:00,488.34,,341.09,347.32,359.68,369.55,358.96,355.90,347.38,344.81,344.57,343.38,340.60,344.75,345.90,346.64,340.26,349.00,353.05,362.27,357.05,350.13,356.55,372.49,353.20,344.72,359.98,367.49,L7
2007-04-19 21:56:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,350.50,353.39,363.13,L7
2007-05-05 21:56:03+00:00,,400.96,,380.09,362.10,371.96,380.74,377.75,370.15,355.37,355.20,355.73,351.27,350.31,,,,,,,,,,,,,371.09,381.54,L7
2007-06-06 21:56:17+00:00,,,,,,,,,,,,,,,328.54,334.14,335.26,342.36,348.06,350.04,348.29,340.19,351.76,358.17,342.73,342.31,365.94,378.64,L7
2007-06-22 21:55:53+00:00,,,,,365.60,371.12,360.76,357.94,348.35,354.00,351.33,353.67,345.69,350.86,352.04,350.90,343.63,348.38,349.03,351.69,355.08,371.21,371.94,378.21,359.75,354.59,376.59,377.72,L7
2007-09-10 21:55:51+00:00,,,,,,,,,,,,,,,,,,,,,,,354.62,363.72,347.03,340.65,354.76,365.10,L7
2007-10-28 21:55:34+00:00,,440.36,,397.69,364.71,376.89,394.04,385.27,379.18,361.63,355.16,357.92,353.73,348.27,347.79,350.76,353.99,356.53,362.19,362.22,350.00,338.83,357.12,362.93,349.46,344.02,359.30,373.70,L7
2007-11-13 21:55:44+00:00,,422.55,,390.00,363.27,374.90,388.86,388.78,376.39,360.64,355.39,356.02,352.45,345.95,348.82,351.02,351.37,356.19,356.60,359.75,347.82,341.09,360.06,363.85,347.22,345.24,364.09,373.90,L7
2008-02-01 21:55:57+00:00,,,346.30,363.44,376.79,373.82,364.58,353.24,346.85,347.06,348.85,350.21,348.29,349.74,356.05,352.87,352.79,352.76,359.97,366.63,361.32,364.18,,,,351.52,362.11,381.02,L7
2008-05-07 21:55:40+00:00,,417.62,,388.55,363.76,385.04,389.94,389.43,375.40,361.16,357.28,357.36,353.60,352.74,340.98,350.63,350.86,355.10,364.65,361.56,355.87,344.33,358.77,364.70,353.16,346.54,362.01,377.13,L7
2008-08-27 21:54:42+00:00,,,,,,,,,420.86,337.61,344.41,346.35,357.61,363.29,386.71,381.96,371.50,377.58,376.13,373.05,,,373.91,379.87,356.02,343.64,377.02,387.48,L7
2008-12-17 21:55:09+00:00,,446.30,,402.02,370.99,384.02,399.05,397.80,382.89,368.86,361.62,358.91,356.25,356.88,358.04,365.82,363.65,363.21,370.74,365.95,363.31,361.05,374.65,380.34,363.61,359.50,370.96,385.96,L7
2008-12-25 21:50:10+00:00,482.42,,348.52,356.69,372.04,374.06,368.57,356.42,352.39,349.86,345.79,345.32,349.87,350.94,353.29,351.93,354.71,350.04,353.72,363.11,364.73,359.14,369.91,375.96,359.38,351.35,362.19,374.24,L5
2009-01-18 21:55:45+00:00,,,,,,,,,,,,,,,,,,341.25,353.60,368.01,342.86,328.32,342.55,354.84,339.57,336.02,346.43,353.49,L7
2009-03-23 21:55:51+00:00,,,325.09,363.10,376.02,376.73,364.45,352.12,338.50,342.78,344.83,345.12,346.29,346.03,353.37,345.98,347.44,348.78,357.43,361.41,361.17,364.67,369.59,377.32,355.23,350.55,377.04,382.02,L7
2009-05-10 21:56:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,331.58,335.46,L7
2009-07-13 21:55:57+00:00,,,,376.88,360.03,368.84,375.00,372.37,358.20,352.38,350.31,346.65,347.23,343.83,347.80,341.04,349.41,348.09,349.63,352.10,337.13,324.84,348.88,363.33,349.13,344.39,361.23,373.74,L7
2010-01-05 21:57:00+00:00,454.06,450.45,,403.01,368.47,381.46,398.51,396.82,381.16,355.23,353.93,357.58,352.64,348.07,349.81,366.45,363.77,368.82,379.45,379.30,373.95,343.70,377.00,383.33,364.13,357.51,372.09,381.03,L7
2010-01-13 21:56:25+00:00,449.90,,344.16,,362.07,371.62,362.59,,344.37,342.76,345.20,339.31,343.77,343.80,354.39,354.54,346.66,351.95,357.00,362.58,352.25,344.65,361.42,379.33,361.62,349.56,366.24,369.48,L5
2010-01-21 21:57:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,363.95,,,L7
2010-02-06 21:57:27+00:00,,409.53,365.59,365.08,371.44,378.30,373.65,364.42,352.87,348.94,348.98,344.10,343.56,346.30,349.72,353.03,347.49,354.48,356.86,362.91,362.48,370.90,369.23,373.18,354.90,350.25,366.59,369.27,L7
2010-03-26 21:57:49+00:00,,394.65,,,,,,,333.90,336.42,339.79,341.63,335.95,350.31,355.21,353.16,359.94,364.38,373.11,377.71,380.73,378.64,385.52,389.92,372.02,372.18,385.23,383.31,L7
2010-05-13 21:57:45+00:00,390.64,,338.16,355.52,359.10,372.53,356.75,355.23,344.12,343.78,345.80,341.10,338.68,342.96,347.84,346.43,341.19,339.24,348.56,348.55,347.31,345.57,352.79,363.61,344.67,340.02,352.74,366.47,L7
2010-05-29 21:57:45+00:00,407.17,402.38,,375.88,365.30,369.68,376.47,371.46,361.26,359.85,356.22,357.67,350.50,351.95,356.52,349.44,347.78,347.89,358.32,357.49,358.26,352.79,368.78,371.94,357.51,347.18,357.95,372.85,L7
2010-06-14 21:58:10+00:00,,,,,,,,,,,,,347.36,360.93,349.78,,350.41,357.30,363.53,365.39,362.93,330.33,358.37,363.66,353.68,340.80,356.09,361.66,L7
2010-06-30 21:57:49+00:00,430.46,424.25,,390.14,373.33,385.47,386.67,388.15,371.03,363.76,360.78,357.06,355.68,355.19,356.69,358.57,359.03,359.40,368.89,364.97,368.80,345.35,365.72,376.24,362.61,351.47,365.53,378.38,L7
2010-10-04 21:57:53+00:00,,,,,,,,,,,,,,351.37,367.14,370.48,363.06,361.86,368.77,371.90,390.73,384.25,388.52,393.07,366.92,358.73,,,L7
2010-10-20 21:58:04+00:00,,,335.93,361.55,376.79,373.95,363.51,351.66,342.32,338.60,341.29,334.51,343.69,351.45,360.31,354.26,351.17,355.60,367.54,377.43,380.34,388.14,380.60,389.31,363.95,355.14,366.59,386.98,L7
2010-10-28 21:55:27+00:00,446.50,442.70,,401.19,376.13,381.26,399.06,389.60,382.32,365.73,364.63,359.99,357.77,358.13,356.08,362.27,360.98,366.53,368.99,369.88,353.81,348.61,366.94,370.91,355.91,351.29,369.51,379.68,L5
2010-11-05 21:58:13+00:00,,,331.49,351.23,362.15,376.07,363.15,354.19,346.06,344.29,346.98,337.91,338.25,343.65,349.61,347.82,343.11,353.14,364.93,367.39,378.80,373.17,372.84,376.54,349.84,348.15,370.14,379.82,L7
2011-01-16 21:55:34+00:00,,,,354.24,386.57,385.23,367.43,358.48,344.37,339.85,332.45,334.74,337.44,339.12,346.23,342.10,350.20,351.44,354.62,362.42,358.82,358.38,369.87,377.52,360.85,355.88,370.19,374.22,L5
2011-02-17 21:55:37+00:00,,,350.67,359.84,369.94,374.65,362.23,,,340.67,341.13,342.30,346.56,,,,,,,,,,,,,,,,L5
2011-02-25 21:59:08+00:00,,,358.39,364.34,358.86,378.93,371.95,362.87,355.75,349.72,353.93,342.49,342.03,344.62,349.03,346.09,341.25,353.54,353.84,359.52,354.46,347.17,361.21,362.85,350.03,342.34,361.88,367.02,L7
2011-03-13 21:59:35+00:00,,,,,,,,,,,,,,,,,,,,,,372.46,378.79,375.40,359.07,353.43,374.69,375.15,L7
2011-03-29 21:59:14+00:00,,,,,369.56,379.48,355.96,347.76,334.90,342.26,342.93,333.83,337.30,339.39,345.99,340.59,334.30,335.65,341.49,343.13,321.68,324.64,337.80,347.11,340.82,335.20,353.83,357.97,L7
2011-08-20 21:59:02+00:00,415.11,405.75,,382.07,380.12,385.26,392.59,381.46,369.88,361.75,363.63,363.79,354.73,356.24,356.04,357.48,352.49,358.00,361.66,360.81,360.35,360.04,359.76,364.83,355.00,346.65,359.76,377.90,L7
2011-09-05 21:59:22+00:00,,,,,,,,,,,,,,,,,,,322.36,364.04,370.47,347.04,339.00,334.00,349.19,347.44,363.60,376.61,L7
2011-10-23 21:58:59+00:00,,,,,,,,,,,,,,,369.71,362.67,364.74,364.62,379.18,387.33,381.52,373.50,377.53,379.87,367.49,365.17,381.23,386.72,L7
2012-01-27 21:59:39+00:00,463.43,454.85,,404.71,370.31,386.09,396.58,390.00,379.70,365.11,360.04,362.41,357.33,355.00,358.00,367.93,363.99,364.01,372.71,368.77,365.88,353.67,369.10,378.61,361.53,353.53,366.43,381.08,L7
2012-03-15 21:59:45+00:00,444.09,453.24,,368.36,368.91,382.28,379.34,364.29,353.18,344.66,334.23,342.05,343.26,347.48,354.41,359.80,354.18,360.46,359.17,365.18,371.55,372.78,374.65,375.92,355.77,350.62,369.15,370.79,L7
2012-04-16 21:59:41+00:00,511.13,,,404.71,,394.62,371.53,388.37,348.73,348.81,352.48,357.41,371.36,377.22,386.59,380.63,374.04,368.75,373.92,377.56,377.51,352.93,364.70,377.11,364.60,359.73,376.75,379.94,L7
2012-05-02 22:00:07+00:00,505.28,,,,,380.74,,,,,344.09,353.63,356.86,373.32,,,371.99,373.15,376.90,373.97,373.71,341.78,346.67,363.51,347.06,349.18,378.28,389.72,L7
2012-05-18 22:00:20+00:00,466.50,469.23,327.54,,380.21,376.42,363.00,348.56,,,346.09,337.72,346.09,348.95,359.50,379.93,,,361.72,362.05,358.30,,,358.87,346.92,334.39,360.82,366.37,L7
2012-08-06 22:01:04+00:00,,,,,,,,,,,,,,,,,,353.86,351.52,360.42,342.25,337.88,362.13,368.15,353.48,349.60,357.50,373.10,L7
2012-08-22 22:00:50+00:00,463.87,456.50,,414.50,373.29,388.06,393.80,,380.09,369.53,361.47,361.50,357.93,356.31,355.17,354.14,357.62,357.61,356.87,364.02,356.30,349.46,376.88,374.49,358.33,351.64,369.65,375.81,L7
2012-10-25 22:01:27+00:00,470.62,,,347.22,372.87,376.44,356.98,346.72,338.74,334.90,339.72,334.65,342.54,352.60,352.43,357.84,356.56,352.66,363.62,371.82,369.44,363.65,366.17,381.07,359.51,350.11,364.02,383.38,L7
2012-11-26 22:01:37+00:00,473.97,,353.95,369.12,378.89,379.82,356.43,348.77,341.81,340.55,342.74,339.73,344.29,345.70,352.53,351.81,348.24,353.82,360.59,365.86,365.48,362.29,362.19,374.33,355.91,351.73,369.30,383.15,L7
2013-06-22 22:01:14+00:00,480.00,,,358.56,377.09,374.51,362.18,345.28,342.26,342.06,345.80,349.62,343.15,352.25,359.48,351.71,350.70,347.58,359.54,370.02,375.95,370.65,369.41,372.18,355.71,356.80,369.64,375.61,L7
2013-06-30 22:07:36+00:00,456.50,437.20,378.64,380.82,376.67,380.38,364.41,362.66,348.66,350.42,356.66,345.04,348.97,350.96,357.40,359.20,356.32,359.96,363.93,368.25,370.45,368.01,370.76,375.35,356.26,354.35,371.33,375.52,L8
2013-07-08 22:01:27+00:00,,,,,,,,,,,,,,,354.99,355.15,356.80,353.49,357.92,363.06,359.17,358.74,360.33,364.34,353.20,346.34,358.10,371.21,L7
2013-07-16 22:08:00+00:00,,,381.57,380.49,,,363.59,361.19,346.59,345.02,350.63,342.44,342.50,349.54,351.97,354.48,346.80,351.56,354.59,356.20,356.06,350.93,362.32,368.61,353.00,348.98,361.54,372.81,L8
2013-08-25 22:01:25+00:00,,,,,,,,,,,,,,,359.75,369.18,363.06,367.86,374.83,371.83,369.89,356.08,375.17,379.50,361.47,356.60,373.44,384.52,L7
