,dates,chi0208-0000,chi0208-0001,chi0208-0002,chi0208-0003,chi0208-0004,chi0208-0005,chi0208-0006,chi0208-0007,chi0208-0008,chi0208-0009,chi0208-0010,chi0208-0011,chi0208-0012,chi0208-0013,chi0208-0014,chi0208-0015,chi0208-0016,chi0208-0017,chi0208-0018,chi0208-0019,chi0208-0020,chi0208-0021,chi0208-0022,chi0208-0023,chi0208-0024,chi0208-0025,chi0208-0026,chi0208-0027,chi0208-0028,chi0208-0029,chi0208-0030,chi0208-0031,chi0208-0032,chi0208-0033,chi0208-0034,chi0208-0035,chi0208-0036,chi0208-0037,chi0208-0038,chi0208-0039,chi0208-0040,chi0208-0041,chi0208-0042,chi0208-0043,chi0208-0044,chi0208-0045,chi0208-0046,chi0208-0047,chi0208-0048,chi0208-0049,chi0208-0050,chi0208-0051,chi0208-0052,chi0208-0053,chi0208-0054,chi0208-0055,chi0208-0056,chi0208-0057,chi0208-0058,chi0208-0059,chi0208-0060,chi0208-0061,chi0208-0062,chi0208-0063,chi0208-0064,chi0208-0065,chi0208-0066,chi0208-0067,chi0208-0068,chi0208-0069,chi0208-0070,chi0208-0071,chi0208-0072,chi0208-0073,chi0208-0074,chi0208-0075,chi0208-0076,chi0208-0077,chi0208-0078
10,1988-08-20 14:09:00+00:00,200.98318269016394,207.69479195648566,207.85496565992415,207.30493190017856,197.90298208605407,205.1027251677981,198.21416764455762,203.33821904616042,191.95580653907064,191.1087155651905,198.00285615163995,193.89104053917902,193.92133989811072,195.54081343581473,193.1470851067745,198.36609273949463,196.6735862048614,189.65507653257768,,,,,,,151.37389138454753,121.54710447440951,130.31272419143272,115.65988039950005,131.95702028003623,144.12234137459004,135.51955386200981,138.53751501113857,156.9531789233736,,,,,175.0370867076331,,,,,,,,,,,,222.8956601448773,226.57165068648908,230.82583144486858,217.64296935008173,221.21148358046847,218.42273617298133,209.23465836744393,217.4005030307667,217.39182714523213,200.83364965970873,200.5589411850917,193.6105859862352,187.82967687795428,188.7066028674688,195.81041113242827,198.60279876422476,209.08628240523072,221.37913805653739,226.33114875774106,230.1966396554813,227.00885981378804,226.46619653206272,217.3654729238959,202.58503419929045,193.6572892516976,186.54448013548821,188.59296351651437,183.30949679060672,182.23065513273787,182.80309720483064
11,1988-09-05 14:09:03+00:00,192.22082582369612,200.2527522711241,204.73517442663842,204.3923688054979,201.56358829178257,206.26656347529124,192.82410255182597,193.38272441157648,183.45294459769596,192.03400749069291,,,,,,,,,,,,,,,,96.22813037862358,110.53764941835651,107.73411095364712,128.70590871441587,,,,147.3310003072586,,,,,,,,,,,,,,,,,,229.16125046073645,222.94890209601928,221.42608930934995,218.74202768151892,214.3603003379481,214.27702260551476,216.26385681177615,211.51831802105633,203.98261120243274,190.15397669933162,192.77356342359354,188.03989713258838,184.37968019207744,196.20426918416084,201.1820230979175,209.83780510295202,215.9947802536133,219.88837361647504,227.75815948500164,222.8654390901727,221.03956104550127,220.39625327811112,197.20901194350833,190.20474090603625,183.38672089347793,191.56856587368875,189.05554543727553,176.8885415973402,177.27298010837828
12,1988-09-21 14:08:58+00:00,195.08552331547637,206.49094873852894,213.76206332781757,209.92189589860416,208.29321560069937,212.57632753853918,199.920449836737,205.02562849940003,195.18771595255978,195.75928681013144,203.61880076439417,204.11282093107897,199.46287778821036,191.83942048926585,195.13349752953437,201.87871532950618,198.5635742600815,194.7017962091977,,,,,,,145.86108141295094,138.37849184436396,119.06398362120734,107.64567499454354,132.76570805840694,143.96733613376537,147.6473940964095,157.59253620576678,152.34789365536332,157.9174341288275,,,,176.0805115550467,,,,,,,,,,,,,236.67042607645703,229.33826068435425,230.96645072794203,225.55568331807623,223.6245887396804,216.62159795110878,224.15210361840468,218.56395795076378,215.56484160574394,204.70944261850093,186.84958758663083,198.65883850262824,181.51341762025845,200.75457098177637,216.56389068300172,193.6382243581825,218.95163496591348,225.71253962936422,237.3854577574798,235.99833421528453,210.77847515316535,222.74586712799768,207.55737460014112,189.46804172058276,196.06811779790965,192.73593802947832,190.8253047288815,188.72447390718685,178.28243595067536
13,1989-05-03 14:07:01+00:00,189.49294224165052,193.5469407607096,193.44008552107567,194.6627154845043,194.3038582666485,197.2553373684839,186.9710748821912,192.7990707371487,195.62853552260052,188.14951502084668,193.89657224406477,198.47458832527593,195.22082066541742,190.36728258986508,198.05329934438123,193.78948197078233,193.50994182869866,195.1734120753943,194.71533959825277,,,,,178.637997008287,165.07577196737856,168.1478711976391,173.01557015612562,147.12920607607523,141.2014212167734,148.70133426265411,156.9290707912331,158.2599041473805,186.72484880701734,182.38756676683553,182.82886866804108,168.7116927719832,166.37774681365045,172.03893345008657,206.19171994738196,213.8241631279025,205.11668696389958,200.7441560545812,213.37313265728218,206.0704714591879,215.0203307107666,210.59711995716228,209.8986210822278,226.41275129928474,241.81587984344768,243.21100417901005,235.09843209200787,242.88465712733807,224.61358104244295,238.66486938979892,226.5246507092019,219.64274665351348,220.48872631468922,213.4412297323601,224.00260650288573,196.48400494818648,199.56883126450757,199.33676245156752,201.3846868496641,196.42535882190003,201.9842449598745,220.21994941159812,217.8106985541004,229.610775754727,240.03892109073922,227.7752462946683,220.54289851176205,238.6000033426358,217.2318415829744,202.29393380489446,205.30692312698176,197.9386584291885,181.30541894422294,190.4788891867733,198.70716471337394
14,1989-08-23 14:04:47+00:00,204.67856302900302,213.44739053050833,201.40109863412593,201.09163238000627,203.81386728895524,204.396268323951,197.95027795994324,180.2617026738679,171.0964014294834,182.86122098267046,205.8073595556465,205.38139372795317,207.72988948776936,193.9369157215054,178.30072044879032,165.86133509900847,187.95421437617276,210.58484475094707,205.7634764711254,207.86229704888387,177.2265801313781,143.1275914118056,149.77215238345772,150.2373351281959,160.0127478729275,154.23056415949333,165.94732659151063,133.35414608054245,136.81269383008396,173.5166498687439,160.93956618463605,121.7558250436593,126.82851530453941,167.7932286612866,204.89095353519951,196.73992274210772,187.05665750042655,220.19312728755895,200.222572079403,177.6258452363566,182.93588567948188,190.73323777347525,219.4393623053749,228.18014202758118,233.9703795556639,199.18408757217338,186.75570347741706,234.86632062450664,249.38738114045094,251.38463038178838,206.90487637212686,219.9838705541164,246.44729418750978,225.7823983579449,205.08732147031353,221.8227944892755,216.3208739095197,219.83899529729172,205.02701062672918,193.4376745558937,191.5698359172548,181.25082459660615,195.42435195391246,208.6209367206109,207.04262046242383,192.09744174025045,218.39796375157877,222.3373744584826,238.85415350213088,223.50505148454766,240.99151793912984,204.13916214733771,176.7534039035818,193.0224875196478,211.44197857182738,204.3023409591148,192.9998289504188,184.55904222735884,196.38990470268982
15,1989-09-24 14:03:59+00:00,199.24499371787377,204.10334958654784,208.71196759460463,200.74559820437085,196.9307505975153,203.64325782599695,181.05966032664776,174.3460434397152,177.80799123536065,190.41290387771912,196.8713982725633,195.79766016363274,199.0099273622587,196.9494430965396,182.2273108225894,162.50511032317436,175.6519360816125,209.04653786033938,210.4088474725471,194.8697341559365,185.52508281823023,156.47692552732937,153.3163543945218,165.42091222289463,166.59677377557904,137.51597614136082,160.39845696514627,154.16373308109962,142.32341705584312,134.97912982179182,133.6001906180067,125.61142383276095,133.6585231861034,177.98385290886625,183.231220191013,186.37787524586997,205.25362711341612,201.79511744267646,190.19584347280394,182.28125362788822,187.1744419647346,200.65395953316226,213.2770262054905,222.35708007662348,220.38760579668894,195.29205283665718,206.882747152612,235.81914540135827,234.73006508116637,241.42475463539037,218.1348469565085,230.9753171532054,227.40755341643697,218.63974009009104,206.2940240930946,222.64693805956318,211.2717658589274,223.14170021427338,202.82970571521187,190.0342089352655,178.64262580942741,189.31283541980477,201.3150648396147,189.09058499389354,202.14094746184546,196.48229023653371,212.28376923675827,219.50391994082275,236.24894159252466,217.33466456027546,229.71981793332426,200.9173254333025,179.69149949657887,192.59307784566732,196.7913005858106,195.60179680495673,193.14650192049461,179.00592902865526,188.23752423527137
16,1990-04-20 13:58:29+00:00,188.40966427540408,196.22889761789148,204.81720637792293,208.00579587212067,209.969377470526,211.45148563019745,206.41010913401573,208.83965991355183,202.42645805996455,209.19820915660344,211.7315435634613,199.85508280388953,201.76259709110911,199.0595930263688,200.78705534725262,207.90596359549886,205.77036946773933,203.1860541827036,197.91697445145468,206.71386404911397,207.10778115031474,190.95084344032534,191.63391577841205,178.5846443807916,165.52783642848203,161.06036830807963,179.5037424379272,183.1078874506695,172.71529747011076,175.00703094304905,174.68470922295077,156.72585737239442,162.23743843055448,198.29038432114356,205.12639327909085,185.9041140879246,179.51874892239388,187.30120197367998,204.05348198305867,219.718665414205,218.52677486850232,214.61368540882816,199.16397362394915,214.1236388799876,212.8837701432302,210.94443373727253,216.87623465737641,250.9581587326542,247.33833197012433,244.88794479326492,231.5135737315218,233.3616752624809,246.88029094524023,230.5517464314391,221.58143460162776,213.96385627975548,234.24377931086755,243.54073063908265,201.1083220349346,210.4646888749638,218.1838242282149,207.6855126722667,186.12317421561482,206.92638874701387,226.76591810350683,211.21446981749548,229.74617754048293,238.47150808916254,236.63351966921348,238.0246765723246,222.86172017938426,234.2982323227433,233.13431197301512,216.35603590263065,202.23267356141895,209.77544122365697,192.74815709532527,204.93162429090677,205.00412853589026
17,1990-11-14 13:57:45+00:00,170.41653449515348,172.48005839161024,175.58014800108788,180.9180369912697,181.35276544815923,182.78109296088016,176.83040404859497,182.040821783402,166.8762130996891,168.34701926157595,182.33863849518335,183.72734530331192,183.4117244064527,170.14694227193831,178.44563024526343,172.88053046661756,176.77337377409955,178.7370763553767,167.79506763483113,169.26736238921617,174.41073894858937,162.13918848717043,163.70363226831844,158.53007479151228,158.77895419584593,158.97363948161006,154.80968857680614,,126.31181687407596,138.9411468929177,156.77775051016943,155.05113158452536,158.60682934881953,161.2042746187196,153.39014113632487,156.64197109347384,176.0905443386262,164.82777931494806,167.85096640915646,188.21619124143487,211.3159707751804,214.08825275028238,200.5374860073281,181.0731205831653,187.86944891539363,198.45316115563477,218.2890774961015,231.60175769476916,231.71453406202352,245.3751764458154,238.23605584079652,234.29238151111733,227.81176615146674,207.467698734739,212.67540430821444,212.79651805916612,227.06910687433685,210.78950882614782,185.5967601649744,187.2582554126363,187.3260841467636,185.32348971476586,187.28376520066035,185.52417796875957,202.96931827281514,196.61828616011232,218.82661532882005,211.37531375962894,217.01912482218967,223.6469376347193,224.88427255645036,209.8169878682655,202.25152775382261,196.79140269128555,204.8930912561621,187.18807485990257,198.97984337831684,191.63378354347333,184.89109809509355
18,1991-02-02 13:58:48+00:00,176.62006877544297,177.73342918746437,184.33678861263073,194.21484138570008,199.83073322140575,203.5550092681304,196.46321649762191,193.05782943290552,179.0351261842511,183.4445470849638,195.4508863678783,190.14299575737226,188.98235034296238,187.33845980891374,193.57521527066714,193.07928411365071,191.64344381835204,193.26835916738975,191.26255264518454,189.17467074206894,185.2877305487467,193.33247536513923,198.22735424131804,199.77799474631593,184.5323867299167,162.59760200774434,173.93104108885743,174.72497706633425,167.51066449583854,158.6167051511494,131.31425337731346,152.8344385465554,187.47595508229435,187.85120166352107,183.33030382855165,178.33577069812418,185.94448376486596,196.0153643099202,194.97200970573124,190.85682320292992,193.79246506446793,206.54933794019718,218.6232879272876,223.77130162068812,217.4416588583096,211.7372183590522,215.04878906160644,234.68376271006628,236.23325212477033,240.97636791424927,252.1444670969615,237.728913641036,229.73759128805762,238.89935171096664,237.71019006440284,231.13778753642234,212.5976685481122,224.25801469508025,231.69144019450997,203.83077837998067,202.21210454437505,206.45394365968866,201.38626290469878,208.35140857007556,196.48512352531253,219.9041339578872,223.41633681303995,235.40081834649766,229.88182805605487,225.84626177786106,231.02412096964034,215.2612821141405,217.3025407772622,216.90332950004716,201.63361943567077,197.87375083822326,201.9236307700316,203.85078564767628,194.20233708525637
19,1991-09-30 14:02:13+00:00,172.92028859220488,177.44620093053794,177.67876168641274,186.87865089638726,181.69857011649597,182.19733667450274,173.76250797920477,173.4003903113108,169.1310076433194,164.4849967187825,173.76319469558433,186.69417475966688,180.65628040183796,177.04830497099553,188.27013639053058,186.77625903392763,186.90047875549865,174.08448196233056,172.30825060820266,180.3550306181116,188.84476538531055,182.74095527381783,175.10635495082806,160.1931499992415,166.31219184414942,129.33745231822613,128.37335120186867,143.36937342660863,157.5655632228378,165.75036711431696,154.0898607976142,138.62633699597313,155.4832301436215,180.69884342378367,177.26623648213328,163.2032195875431,,198.63310868244213,,,,,,,,,,,,232.68293785170872,237.9592193969433,236.27397484914817,229.59491786765471,242.10031149714402,229.04725017883845,238.4834478018681,229.1620605339604,199.0175721215218,207.77141741636814,197.57043236121524,200.35126408449827,206.05905103366118,197.91552460047467,215.02470093542277,219.86850894012602,198.84431099600576,218.7502338628365,236.69662973869995,215.96285564046406,228.51413556028407,228.31039010881062,220.12186193461233,202.73843111995444,199.5383910858599,196.3707950753795,198.39595620023223,202.31445150184385,190.31563116149022,197.47684276579574
20,1992-01-20 14:02:31+00:00,156.66637608995188,168.9539638533529,168.41155112728305,,,,,,,,,,,180.46816608450058,,,,,,,,,,,163.82538626600254,151.92656753398572,140.13630597876318,,167.86161760968218,165.88261035103287,151.56981024263493,158.8413652454641,156.30776689641218,161.37859646748217,166.1636883563789,177.9510665717961,157.4859520641557,,,,208.46688151327157,202.24971726721685,203.339095032295,203.7172910825165,215.85104354704674,212.26341733108922,215.6000235856191,215.0909955988534,227.54532574583013,231.65874271119435,233.54952699745706,229.56545447231585,219.93169817859473,214.9147970540666,216.80815905923376,216.21041395764698,224.7535566341356,214.33087553620675,200.5857618230682,191.9968028362452,195.39296835413714,203.639787900841,203.17619695717895,203.94307326371424,209.69943204101205,209.84492865598568,211.10584461932697,235.08994015599825,224.68579140767736,214.18871445974503,217.23510217997708,224.34835674925736,207.4477460015507,208.11469844202483,183.42742053879462,191.35444235819452,197.59753235732163,190.61121256436405,193.50139674680085
