,dates,chi0208-0000,chi0208-0001,chi0208-0002,chi0208-0003,chi0208-0004,chi0208-0005,chi0208-0006,chi0208-0007,chi0208-0008,chi0208-0009,chi0208-0010,chi0208-0011,chi0208-0012,chi0208-0013,chi0208-0014,chi0208-0015,chi0208-0016,chi0208-0017,chi0208-0018,chi0208-0019,chi0208-0020,chi0208-0021,chi0208-0022,chi0208-0023,chi0208-0024,chi0208-0025,chi0208-0026,chi0208-0027,chi0208-0028,chi0208-0029,chi0208-0030,chi0208-0031,chi0208-0032,chi0208-0033,chi0208-0034,chi0208-0035,chi0208-0036,chi0208-0037,chi0208-0038,chi0208-0039,chi0208-0040,chi0208-0041,chi0208-0042,chi0208-0043,chi0208-0044,chi0208-0045,chi0208-0046,chi0208-0047,chi0208-0048,chi0208-0049,chi0208-0050,chi0208-0051,chi0208-0052,chi0208-0053,chi0208-0054,chi0208-0055,chi0208-0056,chi0208-0057,chi0208-0058,chi0208-0059,chi0208-0060,chi0208-0061,chi0208-0062,chi0208-0063,chi0208-0064,chi0208-0065,chi0208-0066,chi0208-0067,chi0208-0068,chi0208-0069,chi0208-0070,chi0208-0071,chi0208-0072,chi0208-0073,chi0208-0074,chi0208-0075,chi0208-0076,chi0208-0077,chi0208-0078
0,1985-07-27 14:08:05+00:00,183.1853127226385,194.11941420740476,197.59781455223577,199.8458665941512,195.49296259234143,200.25632951724265,191.4835909244206,193.52378404347965,187.26244018747423,178.91673088394228,177.7801249411422,190.20675812750187,194.7260974623915,186.9527571784021,200.02120081994084,190.66616709821588,184.50908289944428,186.56750128268368,194.4077998174788,197.89031283182416,189.79448371697515,186.03805511141167,184.5838488968405,179.15142962432338,161.0469598927824,,134.12474451119002,160.13997201456846,141.65602898322717,142.2905207731283,160.13725242659558,166.1063223191444,162.48445502514423,171.6297212120588,182.13750466191223,183.8929673557151,180.54913325508215,178.15744450692492,195.8301259512205,193.06811973754031,194.80094647270067,198.3254816310032,207.32162920340045,204.4807764329727,209.1090046805732,222.59651743467253,228.7197172472499,232.3688713136916,238.99183446439685,244.01709272247444,241.20189297135636,231.78665429529235,226.87040606986992,233.67516384473024,227.02345333162805,222.78290799280123,208.19242927158322,223.9235433678772,213.37426834529037,194.24064491444733,205.27080098833184,200.90972274832643,198.91680899413296,183.3658891860596,199.31860579447115,222.8287680329024,218.26528796992972,218.56585298595104,238.28406028701647,226.4015606689425,236.50625515664194,201.0811206251446,189.77401779979147,204.77585477989743,189.80126387018512,177.96031613792084,196.39609691097738,189.7215053279536,182.3512879360182
1,1986-02-04 14:05:11+00:00,197.5420920483087,204.6749377962596,215.17888226755122,224.6609917739281,224.01831038432175,227.53461130151868,219.58199700106243,221.4790004679685,217.87683481105879,209.71223418430014,212.11907142019504,203.95252732076517,200.4423069568499,204.56079425296002,213.35274570756556,208.6249138514806,196.9111434577894,190.29519098164425,198.69658252416755,201.77751092298737,210.45465131107554,199.95572111139867,196.23235192401089,190.0100262561147,184.56884740280904,174.73254430258763,171.34429878082386,168.86106269283317,174.93806207572146,175.84733201439525,177.8204227818706,185.11638261375802,180.2052804765193,182.69396937135815,194.48091535278982,209.73225845502824,197.0341880382224,197.92056066091953,209.05103301212472,218.4603199451777,204.5231488834492,210.11039630179243,219.39728852020312,207.6239168139514,213.82174595473555,227.49529864490162,242.0287554149448,234.6461835762289,232.1790304206155,243.94088076240462,242.23014678279858,249.50782934979594,232.52772094027546,236.71906692386398,225.63626465527636,224.52584803170546,238.59193692837553,239.89479618061023,217.56340105385522,208.486010103082,203.24992419927594,194.9045235077353,207.48734295685722,219.75567478759922,204.75964242363654,211.7578538410358,229.77356871693343,235.06381380281306,224.3744577516757,238.52159203515455,223.08260879947835,221.60635828304083,208.77554955842382,204.58420682058767,195.7818022672331,209.0956030929177,203.79838770526675,204.86199808277968,201.42885357385958
2,1986-07-30 14:00:28+00:00,198.01543089138238,207.88151119301585,211.13162586959348,214.7767719511971,210.98258660710312,213.59105604514218,202.60167019309665,205.117329093258,199.67912487287734,203.33888384915724,198.97183845428074,194.40196865971348,200.9115652810829,198.66921387692685,204.06802813734743,201.2402833624025,184.11165248859837,183.99132118797746,187.96867115302786,186.02611933223898,185.4776852157654,178.28801198413055,180.79310124067314,173.09502841964735,171.4202799180748,154.97551943236988,139.5560250622223,137.2078696448877,161.56340045406606,171.79479164868584,149.19535550130695,154.85272395429885,164.13807563450513,170.112282831762,190.21234696828168,190.23312351106028,193.82238053924334,185.12420573903626,179.90877447472988,204.81669861575907,207.58353260043475,205.09575833612874,201.32611548877372,209.65319207567902,211.65861444731775,220.01121514115715,233.87251394597783,236.3902477411363,235.29148645442518,242.20589063339492,236.057215952251,247.28665695199606,235.52044018412838,221.90270019066463,213.8239981786084,235.5030830552276,241.1052836292808,204.13675007215352,196.31501638006398,214.3447556695096,204.95908706357295,221.61909163716646,205.0994193455952,185.81385923403684,208.9839666687464,238.28311649923307,229.26158478552483,235.9057167566923,226.9018082619637,239.77226741396845,232.9376100192478,228.1429498463146,188.47924744383351,191.31037425140852,203.63544140923693,191.70003702995058,192.96992639338276,201.42822919457,181.70523566997304
3,1986-08-15 13:59:53+00:00,202.20846863767045,211.43973354341728,217.2696751166988,219.8207510483788,222.08860205996098,223.4095668354831,207.7460675178432,206.25280806640703,207.15355310744877,197.08700885797506,205.14723304392905,204.78105804451874,210.05348787914193,201.05009158823793,208.47624978659843,202.0855067968602,199.87262335923202,188.28612425505926,189.52331186651858,191.78661364597122,191.5398085742236,190.07965350412388,181.00815710965924,188.88351904478392,183.02591641024455,159.47366221912787,145.06470225132966,155.62377763515542,180.70231066338823,175.20638979045773,152.67277235299042,160.80956828918139,175.99171263153858,187.58623089847123,187.77550465897875,209.32295251288377,186.503940888752,178.3378119952505,195.8020520457486,209.0121461751651,211.17273536852574,205.82779828445317,206.18399971661535,222.32857458759298,214.63491158334745,213.80040329505468,238.5832553941906,231.57690478960268,230.81288556876848,241.0386768485343,243.39732481740964,243.45898375258838,242.6906242981134,224.14578204392748,217.37238487955022,236.31249132308864,235.947430987336,207.4803417060783,202.1844414390316,217.95937382180503,206.08022374847593,216.42081907860194,203.1967580755092,191.20957212479615,216.3206061239784,240.99611074000407,232.07976164180812,228.3939924735276,227.53718574411002,243.86310185889317,235.41993527265652,229.16784073675174,199.6026003269016,192.12403689540145,204.02598309198163,193.0634776340554,193.3564879784834,194.53758897698873,189.92950876187814
4,1986-08-31 13:59:17+00:00,187.66392160549827,198.46400552176618,203.7969659089561,207.80325458335886,200.8451789631933,206.57437013783846,193.21602898592587,198.39388417341735,192.09416354043276,181.62985327675605,184.98081366411844,192.41180615405565,187.0225351977211,183.80022279078474,191.85025469090164,181.7632021516073,177.16447631247252,178.5926908131997,178.20226553759508,164.9258685844987,164.8631650394187,168.82940216256955,166.3118961914197,167.57793558184977,159.28517678241258,135.6437664556305,135.0764438573101,136.14552229055658,156.6524780719179,159.82251406181635,138.3398623181954,134.01085222123896,154.41602731823053,179.79677235350948,184.20804723371293,188.69652723092256,175.52028076267774,182.4323855090609,192.55565495375652,200.96814440071353,199.28722286883647,200.391018299467,199.07443098302264,198.59104766669583,205.7080098735244,216.41654501951598,222.0576596449647,223.64503175170705,227.9669251157635,233.4186431835232,231.06744454222073,231.40570676854293,229.507791217901,218.61575842860145,215.2429169513997,217.97073831829817,213.07230562310482,202.7771691036503,204.11281562002515,197.60973469182113,203.44207407730903,197.06267570962973,190.75956980723925,184.069148284215,201.45028984916087,222.37019835644486,228.1752619609256,229.85251434467543,226.18791035096322,233.69492641738225,226.57044450331733,213.22064615658348,190.63575466563526,193.47391809153817,189.28220646560288,188.25218949620898,189.60641516841716,189.71532113958335,182.26939887468717
5,1986-09-16 13:58:46+00:00,189.29693650777088,199.09539903076904,206.5707578777915,212.78670976468067,206.06972665339686,206.61050584970826,196.31839170696927,192.71574115111355,192.30952805778355,189.79086008362214,194.7318401378007,196.5978179875362,194.58125538169463,191.73482182251286,197.5014831150756,178.27944519455275,173.29540691925328,183.66076591000737,186.79163853040944,180.56744683780576,167.29865553164535,168.00113190538286,171.303091469566,165.5703431708422,157.35906298901602,130.0843821975869,134.80781472392945,140.4716239687565,156.2858970759675,159.60506387559982,132.9907024563077,132.3485061965652,158.2996090642904,176.43353467688056,177.58554943603517,176.76570869265657,161.62780105085943,175.86954627059643,185.96570063530405,188.18079924808822,201.8279635375652,191.11091959919239,195.93361613410679,190.8752614986562,199.55071039719206,220.02616135355453,206.4724176802863,212.05398550601626,222.26752447640092,226.09445471320913,222.7459031176464,236.2265893498137,227.9815146091703,216.3324607084575,216.61425743211748,214.83976982269553,202.35282627932315,200.33496601337708,201.50778994077774,187.8668371564342,197.87953955355556,185.68841070170544,183.44290118581682,189.89255308134457,210.531030266197,221.31732222898037,224.72890487722213,223.4578860844615,216.06169431065993,232.12444869420304,217.25545814628404,205.7995796554149,182.74126701316618,188.55204836824782,191.1723001940436,180.09092134480483,181.11122564819846,186.37307911774053,182.75364294030027
6,1986-11-03 13:57:10+00:00,190.83133559893065,204.7962217579655,209.91996063614272,208.19725136701152,212.7309996329367,,,,,,,,,180.53035678980498,194.40538510837368,179.9270684026172,180.4813451505844,181.67762665000484,175.88187889435915,156.35975538902989,164.43920844416138,164.60536537366013,162.6899147039624,155.83919808450142,150.18694248811843,145.14240207203977,138.39477315307124,150.7696728311957,165.1561607519791,149.7355713679529,132.74338249415084,137.93932874667084,164.9718669635061,167.12176137270944,185.23664430511252,,,,,,,,,,,,,,,209.24910477321197,,,,,,,,,,,,,,,,,,,,,200.00151236468184,203.22602421070246,188.08118412470196,,,,,,
7,1986-12-21 13:57:14+00:00,198.77467654521166,207.9441340370331,203.32147738685288,182.94166789708444,202.42448305708962,230.6664378704951,226.74664086738804,232.15790845166836,224.4115871335058,217.51853345088057,225.00371705708272,214.98271702859012,210.14955314601104,200.7288193016451,203.5470995768208,206.84832486722243,202.24352994723944,196.41824389285563,185.9660034156546,191.0285124473276,205.73758259842768,197.60096017918107,193.21728440349443,195.22429164936096,,180.2279754478521,,168.91041050318188,180.9159371822319,173.52465516304852,167.99529883513833,155.97891652877348,179.08508196463265,188.3556921562389,179.91337676447694,196.62531533378632,180.40945781854424,192.06806656259107,221.11235822637713,208.36984995965815,209.85317792115785,208.7001359937727,200.1437177763102,214.68679927588806,220.43340002853563,229.8060573504327,235.8536626689011,219.08777274295875,233.15887970018866,235.20508674078826,250.93156880051265,238.5319017595171,235.11928152898395,230.84728702589524,223.72672602795137,236.44614945986189,242.57150968019747,215.75989283746588,223.4510844052463,201.52201971271984,204.04520317135984,209.38068624886319,198.8699252853404,196.03270903157414,220.0146440027494,225.30202790880276,221.4517958794641,233.7039651814017,232.36865130997808,234.2582321342005,226.76162076944513,214.60292168585778,219.1586884272515,203.66066590731117,198.17374387741694,203.48157313719523,196.85679224171759,187.78122483459083,185.44587116194296
8,1987-11-06 14:06:08+00:00,187.45018013815707,199.6910730175403,203.35528033159204,207.85638283347808,191.2128235353299,192.8880947305671,186.42640520336454,188.34665070357164,178.97841280121563,184.66144606037457,189.49958047704726,184.12440632358243,181.62828626409737,180.57863289085947,187.58659111636132,180.23711102114754,175.6726571211312,178.38865732709462,187.55292306593634,186.2549492167941,179.37502525973565,160.64631809808265,157.400688010917,148.6720364433847,144.47687533622684,124.92667167847773,125.88822966499924,95.08014942274126,130.560590539979,133.39627401424895,136.0668054615288,135.6651514908054,148.82864476538,156.12103392289032,149.55341977671435,163.01863760765917,176.74626391525553,177.11915485118993,177.1889991873623,180.87742657814204,192.21858141902834,180.1331751921746,173.19191835000177,199.29604974438152,207.21122906591967,206.86235507062554,210.10029794098176,209.9103026372358,209.5728050488852,215.23762512574694,219.62578019196565,208.26530761753656,216.26940589814015,210.52751675114737,197.88591783512868,210.68126502446938,218.3093859814917,201.29655869309278,168.67900169044813,185.29781009101777,180.58994787992302,196.90051270503102,195.34930852797356,179.37890760552773,198.23900903834732,217.1928896010724,214.3243430047161,223.76601291108963,220.3353712048345,217.27512507985722,203.74282206445133,208.44417460434977,181.71296450979548,175.42813447406274,183.66885951464326,173.99293846131647,183.48258896500846,174.44490524568533,167.49926496718075
9,1988-06-01 14:08:45+00:00,180.6450028538111,184.57174088031292,190.127613466433,192.91623213457268,192.0191974240756,191.18427567954168,194.95397338221315,200.17828035590074,185.9027398613771,181.9938179324363,187.57782131869445,178.6945299143502,168.28888616170855,175.46045730462902,180.3834794184571,182.95709649319443,185.25010417912853,179.929425438253,170.24676492161143,,,,,,,,96.80470992011692,,123.1768166262043,138.33236087308495,139.43292544364948,130.72013279162016,146.10419049491748,159.9788376832121,175.4397680098707,165.08957063576497,167.20454116397048,173.44075891318417,181.19419196428316,183.28378556541747,186.67147854273526,186.80413157560278,195.6490496736838,221.55165601653712,195.78476208572738,201.5552493794046,210.8706356693018,201.12190162609596,212.73078030020082,221.37180029599344,216.37769131081703,202.92279113613654,193.6224954908075,206.77045072702856,209.7411956003582,196.25784194759729,192.49759530330246,207.24138555944683,197.72480116293974,183.20022801425682,183.28584752618693,170.35735022429128,181.48023642738178,185.0299710110122,190.51422151313017,193.4107304631156,198.69915415082545,221.27638297997441,225.77656888541443,208.94761888930006,191.58992192053248,203.58947513471784,201.11376708517145,196.3336644687654,179.0752316677299,172.7575109427893,177.97666920618445,171.3434307565626,164.67151032283203
