dates,nzd0142-0000,nzd0142-0001,nzd0142-0002,nzd0142-0003,nzd0142-0004,satname
1999-10-22 21:58:28+00:00,359.77,359.34,345.18,346.95,367.30,L7
1999-12-09 21:58:33+00:00,354.45,356.69,346.90,345.75,365.80,L7
2000-01-10 21:58:28+00:00,353.75,357.69,350.34,351.84,365.62,L7
2000-03-14 21:58:11+00:00,355.93,360.51,354.67,356.47,366.94,L7
2000-05-01 21:57:54+00:00,355.91,362.75,359.99,361.61,366.82,L7
2000-09-06 21:56:22+00:00,361.08,368.63,362.74,359.56,366.69,L7
2001-01-12 21:56:06+00:00,348.25,356.10,339.89,344.64,364.49,L7
2001-06-05 21:55:16+00:00,357.08,362.83,344.07,354.71,368.44,L7
2001-09-09 21:54:12+00:00,366.09,366.31,362.71,356.25,371.37,L7
2001-09-25 21:54:04+00:00,366.52,364.97,361.14,355.86,370.77,L7
2001-10-11 21:53:46+00:00,366.44,364.47,360.37,356.60,370.31,L7
2002-01-31 21:54:26+00:00,364.64,364.63,359.67,355.14,370.28,L7
2002-05-23 21:54:18+00:00,360.56,367.07,362.63,363.10,379.09,L7
2002-08-27 21:53:36+00:00,365.62,367.19,364.81,364.59,377.56,L7
2002-10-14 21:53:19+00:00,367.50,367.93,365.59,365.53,377.62,L7
2002-10-30 21:53:25+00:00,360.51,367.93,361.29,365.53,377.62,L7
2003-01-02 21:53:58+00:00,359.69,369.68,360.62,364.10,375.61,L7
2003-01-18 21:54:06+00:00,361.26,371.53,363.71,366.36,377.12,L7
2003-04-24 21:54:22+00:00,359.63,369.69,363.28,365.99,377.36,L7
2003-05-26 21:54:19+00:00,365.83,368.91,367.41,365.83,377.39,L7
2003-07-21 21:42:09+00:00,369.25,366.96,367.50,367.01,373.54,L5
2003-08-06 21:42:27+00:00,367.82,367.18,368.23,367.08,370.15,L5
2003-10-17 21:53:51+00:00,369.02,368.00,367.60,366.42,370.85,L7
2003-10-25 21:43:40+00:00,366.90,369.64,367.10,365.90,370.09,L5
2003-12-04 21:54:19+00:00,365.84,369.77,367.57,365.60,371.31,L7
2004-02-06 21:54:44+00:00,363.67,370.62,366.32,365.61,374.78,L7
2004-03-09 21:54:51+00:00,360.11,367.15,362.65,361.72,372.99,L7
2004-03-25 21:54:54+00:00,361.42,367.41,363.22,362.65,371.89,L7
2004-04-02 21:44:54+00:00,362.20,367.88,363.71,363.32,372.06,L5
2004-04-18 21:45:25+00:00,358.15,364.47,361.38,361.77,371.91,L5
2004-05-04 21:45:52+00:00,358.00,363.13,360.50,360.42,372.60,L5
2004-05-12 21:54:49+00:00,355.59,360.05,358.17,357.73,370.41,L7
2004-05-20 21:46:20+00:00,355.85,360.65,358.89,357.74,370.33,L5
2004-05-28 21:54:47+00:00,355.26,360.11,358.09,357.11,369.62,L7
2004-07-23 21:48:09+00:00,356.19,360.13,357.55,356.99,369.01,L5
2004-08-16 21:54:26+00:00,355.54,358.56,355.87,355.22,367.46,L7
2004-09-09 21:49:19+00:00,356.75,359.47,357.27,356.31,367.82,L5
2004-09-17 21:54:15+00:00,356.75,359.47,357.27,355.90,367.72,L7
2004-09-25 21:49:43+00:00,356.16,359.32,356.87,355.19,368.85,L5
2004-10-19 21:54:19+00:00,357.51,359.90,356.89,354.83,367.82,L7
2005-01-15 21:51:45+00:00,361.97,366.07,362.09,359.83,371.47,L5
2005-02-24 21:55:17+00:00,362.50,368.21,365.95,362.63,373.46,L7
2005-03-12 21:55:20+00:00,360.29,366.39,366.56,363.74,374.34,L7
2005-04-13 21:55:12+00:00,359.51,366.83,368.71,369.66,376.00,L7
2005-04-21 21:52:46+00:00,360.42,370.91,372.99,375.24,381.66,L5
2005-04-29 21:55:12+00:00,362.45,373.08,374.78,376.05,382.32,L7
2005-06-08 21:53:09+00:00,362.45,373.08,374.78,374.96,380.84,L5
2005-07-26 21:53:30+00:00,360.59,367.65,370.79,368.77,380.14,L5
2005-08-19 21:54:56+00:00,360.34,366.29,369.01,367.12,377.97,L7
2005-10-06 21:54:37+00:00,362.58,366.96,366.41,364.48,377.54,L7
2005-10-22 21:54:51+00:00,359.82,361.79,360.30,358.45,375.39,L7
2005-11-15 21:54:02+00:00,355.56,359.38,356.49,355.28,370.16,L5
2005-12-09 21:55:14+00:00,357.72,361.55,358.58,354.97,370.97,L7
2006-01-10 21:55:28+00:00,358.68,363.60,360.15,357.69,372.71,L7
2006-03-31 21:55:42+00:00,360.59,366.62,361.16,360.98,373.14,L7
2006-04-08 21:57:12+00:00,359.54,365.94,362.23,361.87,371.46,L5
2006-06-19 21:55:36+00:00,361.09,364.85,362.34,362.48,370.49,L7
2006-07-05 21:55:30+00:00,362.79,365.80,363.21,362.17,369.99,L7
2006-07-13 21:58:38+00:00,362.81,363.98,361.46,359.06,368.16,L5
2006-07-21 21:55:21+00:00,363.24,364.36,362.32,359.36,368.16,L7
2006-08-22 21:55:17+00:00,363.28,364.09,362.26,359.56,368.89,L7
2006-09-07 21:55:13+00:00,363.24,363.91,361.89,359.56,368.97,L7
2006-09-23 21:55:06+00:00,363.85,364.77,362.63,360.16,369.39,L7
2006-10-25 21:55:17+00:00,366.30,368.57,365.12,362.33,371.55,L7
2006-11-26 21:55:41+00:00,366.59,368.57,365.12,362.33,371.55,L7
