,dates,usa_CA_0171-0000,usa_CA_0171-0001,usa_CA_0171-0002,usa_CA_0171-0003,usa_CA_0171-0004,usa_CA_0171-0005,usa_CA_0171-0006,usa_CA_0171-0007,usa_CA_0171-0008,usa_CA_0171-0009,usa_CA_0171-0010,usa_CA_0171-0011,usa_CA_0171-0012,usa_CA_0171-0013,usa_CA_0171-0014,usa_CA_0171-0015,usa_CA_0171-0016,usa_CA_0171-0017,usa_CA_0171-0018
0,1984-05-02 18:13:39+00:00,163.57663599061596,148.65050152093238,140.68128650340145,,156.63584322999,168.36123735371677,182.22226895764948,195.9848596848942,195.2612070621769,201.98935191617926,207.67813000385303,197.84229992489438,190.47720334440683,194.8645315927415,191.0301050128817,194.23261286722797,189.87008598917467,184.74590685264528,177.917590597507
1,1984-05-18 18:14:11+00:00,166.90433539519015,156.01121036712388,166.44754962478476,,,,,,,,,,,,,,177.26012772758574,179.24808961748568,175.39163683256507
2,1984-06-28 18:08:46+00:00,,,,,,,,,,,,,,,,,,,
3,1984-08-06 18:15:57+00:00,,,,,,,,,,,,,,,,,,,
4,1984-09-16 18:10:24+00:00,,,,,,,,,,,,,,,,,209.62685765003167,228.61555291599396,215.4389680061871
5,1984-09-23 18:16:35+00:00,176.24877153271433,175.89959517436077,182.77088067557483,200.09926725763563,194.00114496860203,174.22674974262128,183.13237640045034,200.4635254322827,192.13397239164516,185.19510976562879,191.69824584026495,193.3896942063371,185.94125372810183,195.19749714290245,192.6208314494012,195.80530442026506,191.71766671480898,210.63785415907347,193.6399918148215
6,1984-10-02 18:10:24+00:00,,,,,,,,,,,,,,,,,208.87542368530438,218.40838197727842,206.42455120631564
7,1984-10-18 18:10:21+00:00,,202.0485518411759,204.31950205080443,207.205931406044,210.4552753779684,199.81674050707682,217.26522988438245,220.46146699448286,205.7364970272824,205.40469169764683,209.89535050412144,184.98476201542522,179.70714449499312,185.86762445187534,178.32577832902737,188.2826612510719,177.89408213497194,201.12696880514028,194.76827240921912
8,1984-12-12 18:16:32+00:00,153.3598727806535,,,192.51283663870197,184.12605523376223,194.63566596418573,204.24510246020685,204.23560303667315,198.71745117678074,206.6967819392444,199.9006864663476,190.9105582970124,169.37127201044726,,163.7403427913485,170.99492800333098,163.6744919302894,170.00696869499745,180.25211049131659
9,1985-04-03 18:16:50+00:00,,,,,,,,,,,,,,,,,167.94867566125433,174.29264494601517,176.53725513073076
10,1985-05-21 18:16:35+00:00,,,,,,,,,,,,,,,,,195.1585275167533,197.1131068467455,193.1659612216144
11,1985-08-02 18:10:04+00:00,,,,,,,,,,,,,,,,215.18877728533664,226.45307999305356,247.1233326555881,245.49399231521272
12,1985-08-18 18:09:54+00:00,,,,,,,,,,,,,,,,,229.55600679922753,235.08914340732917,225.95132569447878
13,1985-10-05 18:09:21+00:00,,,,,,,,,,,,,,,,,231.05449842967994,238.09476169976014,232.2657981213144
14,1985-10-12 18:15:27+00:00,228.01022051515025,230.29288232176657,224.48189558755018,223.59016975580266,,209.94425737827055,219.2311134145826,221.65156067134103,203.60290543176163,204.56097225050593,211.07662684929815,200.74252100315027,189.01196346065606,204.35823145104277,204.3220543317864,210.98498788197492,217.31221011244136,229.291338128836,200.53423591825035
15,1985-10-21 18:09:10+00:00,188.88510836743632,203.5475357245818,206.63840429018114,203.7249296078758,,206.75582904296488,213.1360669437144,210.99479006744608,207.48348977622982,195.5738802416788,190.04761896338982,176.48494656051807,174.9600536056663,169.8548803226506,175.23980618048836,196.07214970057322,185.91687000894305,190.5802318935002,190.77420962994228
16,1985-12-08 18:08:22+00:00,153.01705713402305,150.6454637810409,150.605049174053,132.83759764416928,140.26240994053413,160.40417461679434,157.1271355920488,176.89193966841205,192.87828398951646,188.42492751141373,199.46699541733113,184.22504117108565,175.66464235063322,142.78465476307915,,,,,
17,1986-01-09 18:07:47+00:00,139.52467158009142,126.0458042137877,144.62091124434252,153.13817856271328,167.02232118541906,182.82760300213343,180.07911759429447,184.13989648447364,191.80832073473215,189.049259148947,202.22398097669955,183.8264106603363,174.23348669196037,166.32642927010852,169.7152682880955,183.14535977929012,167.8440746889373,176.31789576949674,181.56130031582015
18,1986-01-25 18:07:27+00:00,143.13375085264454,126.99240790445238,109.74869124251764,82.90204479503369,108.05301361604384,133.51798438156803,148.98821550147684,171.47395421919862,174.742270926209,186.7478673811233,201.3488462530676,182.42086821219175,176.11132350288037,,,170.74044457142233,143.32145616816712,159.06724509157675,168.27915670452447
19,1986-02-01 18:13:28+00:00,138.27605105309001,121.00300523343624,102.32867285065183,78.59368725796904,93.3221390533234,113.47173381507696,123.98227605696471,148.94565562734402,158.87316179601126,177.0200663463169,190.12376808741453,174.04332991987482,165.59008647998232,152.19860591978113,146.8469732051929,158.2192547468064,153.43250649187897,160.211417665402,165.38699128201418
20,1986-02-26 18:06:42+00:00,149.24448501228025,125.90282276034436,101.77427070439167,76.82486296007758,92.65554374933143,99.87076533010503,118.9831033574657,134.43850763208704,160.27675958284894,188.4899281771897,195.55472790170427,183.77249908770705,176.64680177791197,155.11253648458498,153.10854746151443,161.96502747314676,152.6468826625246,161.79508560826434,176.5995149073321
21,1986-03-21 18:12:25+00:00,,125.07863316288798,101.92365576672812,85.11266531845759,104.02922480286453,121.79869161998461,133.7345147379402,135.1020753825106,159.1093871295394,190.43634680185733,208.42721387368164,193.18409713381007,170.3161372657746,182.7300912390663,178.78916887618877,162.58565083103528,170.5101694364652,175.40770586214578,179.13773482672994
22,1986-05-01 18:05:19+00:00,158.73661176200554,128.90267110058386,117.98473494684525,123.88581953275813,113.42391917233962,128.15680711252705,,,,,,,,,,188.5747576263963,195.7585075554111,192.28525967294598,187.57449227647317
23,1986-05-08 18:11:19+00:00,163.57178818068346,127.52582620550189,117.20234858680966,114.99663047774104,109.6552844351202,115.99489759005901,142.42405152375323,,,,,,,,,,192.46904333786782,188.2015496709879,176.54404980940606
24,1986-05-17 18:04:53+00:00,168.90271715227834,139.14647078788994,140.71420384139844,133.19224710153244,,,,,,,,,,,,,,,182.898439885387
25,1986-05-24 18:10:52+00:00,172.54756801369172,149.68756623134908,144.86946832476949,139.37150384455384,136.75143470580696,141.62732645262787,170.424452984365,182.62616440263204,187.00671751760555,200.56615020325344,207.75175184158954,201.69933597518684,203.0264607299621,203.74649352831332,193.59104562483182,198.3044947367084,198.44878324903644,196.91447037498315,192.96893677720328
26,1986-06-09 18:10:23+00:00,159.87099852278715,133.7418832135744,130.79673079053117,127.9384941219549,,,,,,,,,,,,,197.66652729059922,193.54577789569518,180.87037951720265
27,1986-06-18 18:03:56+00:00,166.10336432993776,125.46498686373245,121.69377884915254,114.1248774179496,,,,,,,,,,,,,199.31948386177248,200.71921167043274,189.28781291915988
28,1986-09-13 18:07:04+00:00,,,,,,,,,,200.8136419938115,222.5176435554876,225.8681531902834,213.1461242641258,215.4768881650739,219.57828491420895,232.03919941693417,236.80458421535033,244.06007304092194,224.663287894038
29,1986-09-22 18:00:36+00:00,,,,,,,,,,,,,,,,,241.89926040015104,250.44629660358478,227.02723943572934
30,1986-09-29 18:06:34+00:00,,182.61517538737078,178.73931223123094,184.85889056867197,183.9650321577958,182.04448388328723,197.51540637411495,211.1529166406218,198.0246417509333,195.552007274747,213.5036244963671,210.0200321390519,199.9677518359117,211.2191535601851,222.33475659675258,229.0626698730002,230.55565195476646,236.84314030835844,219.3239437667058
31,1986-10-24 17:59:33+00:00,176.10336343742637,156.063692302505,161.63863547898444,174.08544260295224,181.81242961497182,179.13157318264567,197.45115173724633,,,,,,,,,207.77821459954467,211.91064884761005,220.49625807110723,201.1846142185304
32,1986-11-09 17:58:58+00:00,181.63435222669258,165.30748900389588,168.98423714811628,176.17012280594338,180.5910697668547,186.19266183557855,205.45513873093597,212.4592215697241,206.41497154191993,208.3516179807457,216.99055475841786,205.32774400766684,197.48978644545582,205.51120641436944,204.20476316312158,217.91501674223707,223.3310655054336,224.1896157455956,209.62098304483712
33,1986-11-16 18:04:52+00:00,178.33357146420795,171.42501512094938,165.51669606013027,182.1049051209559,189.7275992635064,182.1175546411397,200.65571698698787,208.1282978813866,205.6721058332408,206.25218845380692,221.2692961594314,213.693322231852,204.43647557999967,210.4243141922997,211.3076365711884,214.62304679219713,216.42842077389452,214.39399109468303,190.0844966455199
34,1986-11-25 17:58:31+00:00,172.6315549825588,167.8645922772496,160.85347404240255,164.58876590465994,173.3675795901237,171.20423638825582,180.85158066356894,204.26290640919976,201.53028321968554,198.08608144379903,204.55196644036027,195.7916946087752,189.12019722351405,186.0435878203261,189.47348216672793,191.47318205644314,189.145834413979,196.94586569399127,184.38965956081472
35,1987-01-19 18:06:18+00:00,138.36908630644928,122.97309131783506,101.5816179890016,,168.79779453595677,180.0668550872603,195.540747108827,209.9091776933367,216.18649889326034,215.43085562783995,217.38268307298938,202.22988396314142,193.7574173535556,186.05804636520057,182.96049093870153,196.19236359822875,181.7669373617656,181.4705334226448,176.45859473904937
36,1987-02-04 18:06:51+00:00,136.47466742010266,121.29067889861913,111.57782029530735,99.09573658347942,144.21040833250672,168.69223566956128,189.226345989008,197.31678684578802,209.3784380052562,211.46428220736618,210.79958612152194,193.7503053719963,185.37079206035517,181.5509969615302,176.8786337334507,184.82767411534553,178.51763346154243,179.83895933088647,179.22335594847016
37,1987-02-20 18:07:29+00:00,143.59676217900625,136.02876040499416,121.03783943306901,125.8084267602102,165.35432723885668,177.85829748764328,190.99129333654122,204.03436928177973,208.70901909059808,205.95559694651791,218.6587124799609,205.52153006518472,196.32754853323527,183.74587832609868,186.68906593118865,196.78815853384666,187.82615290828178,182.76828109730562,190.11234758730026
38,1987-04-09 18:09:14+00:00,156.80008566154282,132.50783486822812,128.64901782751986,,,,,,,,,,,,,,188.88860281070953,184.84368950759787,171.42628979889673
39,1987-04-25 18:09:44+00:00,148.46476751916592,145.27609357228718,135.24011573830683,134.60447798815207,158.2385734639822,161.1681734289601,174.86119632289086,188.37619083349355,192.09100206298396,198.93674279403666,204.04043340732744,204.16316996108657,182.84027520419747,188.50988178408963,197.31619902502462,202.52720675785866,196.33389771529693,187.16860047964911,173.40229352685515
40,1987-07-30 18:12:03+00:00,,,,,,,,,,,,,,,,,,,
41,1987-08-15 18:12:32+00:00,,,,210.15244732705347,206.84478108645277,199.39952245259343,198.27077430254096,196.3053762673704,187.1433171175132,207.4911888680725,221.9932563140545,214.00066289333824,208.7982377272287,215.82186501290047,226.15058637915,232.84428394479394,237.3831369452755,,
42,1987-09-16 18:13:21+00:00,,,,,,,,,,,,,,,,,227.72768930529017,,
43,1987-10-02 18:13:42+00:00,,,,,,,,,,,,,,,,,,,
44,1987-10-18 18:13:59+00:00,,,,,,,,,,,,,,,,,,,
45,1988-03-19 18:10:15+00:00,,,,,,,,,,,,,,,,,,,
46,1988-03-26 18:16:30+00:00,189.23287842363288,154.6405114056089,148.94880723442287,,,,,,,,,,,,193.85997940378394,194.10307983425525,189.6724021432365,191.7021062750578,175.73191241486754
47,1988-04-04 18:10:22+00:00,,,,,,,,,,,,,,,,,,,
48,1988-05-13 18:16:50+00:00,,,,,,,,,,,,,,,,,192.9323403747042,194.21540753611734,181.5745873964105
49,1988-05-29 18:16:56+00:00,186.1546484842149,170.08930086483292,181.53864265357632,181.21777009125907,184.1108382511048,183.0637836239336,200.68061796956724,204.21552396086645,197.4413314485083,206.60132009605965,212.73416289920195,207.58701019727476,195.25460891150092,197.3215268228769,201.08960632620457,204.50253066159988,201.97054569055294,205.52418603091712,185.51186561541707
50,1988-06-30 18:17:07+00:00,,,,,,,,,,,,,,,,,206.53234667306336,212.78332608385733,197.37270156212676
51,1988-07-16 18:17:10+00:00,,,,,,,,,,,,,,,,,,,
52,1988-09-27 18:10:55+00:00,,,,,,,,,,,,,,,,,,,
53,1988-11-05 18:17:05+00:00,,,,,,,,,,,,,,,,,185.77463886090226,,
54,1988-11-30 18:10:52+00:00,195.89935156492922,190.60381299200296,196.69385451474434,203.93380358753728,219.76977897758528,210.48957543682235,216.78412490985335,220.4468487070567,217.7894428589717,209.7673639227458,214.2873057160034,195.11654151255152,185.52790980722344,180.86413855166012,171.01416437534044,180.2021798306082,168.2434809134473,182.4919873133248,179.25426540692254
55,1988-12-07 18:16:56+00:00,188.03830007464262,179.83196497515007,185.84869501506464,183.84197954548017,210.25197316795595,203.49763113986623,212.05928929001107,212.89108700091649,209.45067374135104,204.55069267706264,206.6633448087717,192.022574343504,175.37183824866034,162.19950005159214,165.25428090449347,168.2173574342044,159.95188554399303,177.1442105844599,180.7836780325786
56,1988-12-16 18:10:38+00:00,198.524704714056,186.46887259652024,192.40992559875414,202.38368814445218,212.90624294984332,212.13526114917968,219.79588727701628,219.79156842393675,210.77743078060854,210.93318708341744,215.69665862672997,198.3277234907593,187.09079424915433,182.90302749682493,180.18799919050488,182.18637009254977,177.14602847523142,184.85634171044077,186.0719343456931
57,1989-01-17 18:10:21+00:00,204.16424972258122,196.34986188101547,192.58380723631268,198.66993754906417,207.72896788561073,204.0861475362444,210.93853595454965,216.1836641428527,210.4235270847304,201.7000040061096,206.5648523299121,182.6467498085292,174.5486126475197,164.76516981804264,166.55693957694572,170.69154549770113,161.91191377257874,171.31620848424757,182.7569463079868
58,1989-02-25 18:16:19+00:00,209.98435171227197,197.2750618379709,192.35422963979292,195.10940890519498,211.2392365914152,206.7859764079681,208.5094925696022,213.51105086319163,206.86277525343738,207.9152661896323,214.06645509299983,197.19192358859505,180.2800485576226,174.3603838803272,170.09938127716876,175.793409686622,160.5058984340507,172.78101303445442,170.74675101020668
59,1989-03-13 18:15:51+00:00,,,,,202.1256226511166,208.33258228902474,213.74827719900537,204.34621362136718,204.15509804031495,207.9724588063743,211.90633821972025,198.84613488920613,195.6237522760617,189.17708987122606,182.0906465802607,184.4596200612829,185.58094458442488,181.92871141862844,185.63499811276952
60,1989-04-07 18:09:26+00:00,229.69918443090998,214.02089067424612,209.28347377007876,208.55931870201633,231.81439203934778,223.57824638809598,224.15530494442766,225.09654443413646,222.0539579839738,221.2891947833132,230.5710981137982,220.39162208134715,205.80754087561056,207.9505244196672,202.6856963562448,208.75774778432066,198.15533371445488,199.9214493145142,191.8587557814313
61,1989-05-16 18:14:57+00:00,,,,,,,,,,,,,,,,,216.65131746953398,217.2080200302604,205.25834190588586
62,1989-06-17 18:14:19+00:00,,,,,,,,,,,,,,,,,,,
63,1989-07-03 18:14:05+00:00,,,,,,,,,,,,,,,,,,,
64,1989-09-05 18:12:43+00:00,,,,,,,,,,,,,,,,,,,
65,1989-09-21 18:12:11+00:00,249.82829005278805,243.03133474717677,,,,,,,,,,,,,,,243.331338033535,254.56114970602565,243.3734888580981
66,1989-09-30 18:05:59+00:00,240.82568833067134,236.51806377932218,232.812309465731,241.5218902913435,244.9011157427048,226.9009297110106,233.9988353970899,230.7751160159233,224.95112075621594,216.95261669189293,228.7948122757042,217.76552493973298,199.03647575040134,209.11508885806674,209.77060055545218,226.7258775529807,220.98536651901586,232.68677740864885,218.21276902764075
67,1989-10-07 18:12:00+00:00,,,,,,,,,,,,,,,,,,,
68,1989-11-01 18:05:00+00:00,256.12461953708777,246.84749856970313,241.2706729414057,234.5754369061483,238.87800484252944,226.95181779558712,235.8117927641092,229.60673197704836,217.03833208481998,215.79661259398137,228.10040721871582,215.04262493371456,216.48059771725963,216.90967932195076,218.51126656543627,235.17390302875137,221.9005177255085,234.8497811425859,222.5977049096476
69,1989-11-08 18:10:59+00:00,205.18258695674464,195.01267253941018,190.5299606775406,197.52562145400148,226.95143073547308,224.87768883213826,229.9643048416421,229.3877390751074,223.8489517162806,215.23096150324005,219.80483224640932,210.12897933867808,201.74812639944585,206.4556754523546,211.76691712262797,227.14078308242264,224.21210521920176,227.15696060579518,209.99186910507447
70,1989-11-17 18:04:23+00:00,215.2275261197853,203.93541078331404,203.51485896006469,211.742887392984,222.37220502590446,226.35305538157812,234.33429555324508,236.6445744641228,225.08711239039422,218.246356227123,235.44526515538325,217.34357523149944,207.3584291727143,213.27754291801577,211.3450506221296,226.33790143490708,224.0446222413916,232.61393852168962,216.0261482376337
71,1989-12-03 18:04:05+00:00,182.4754698874599,170.06804549536645,143.5763804637676,,196.67234811238322,201.22894478734207,200.89390297954503,205.67085365418984,201.39226940957337,200.7580224456223,206.01603416300932,188.5113901860247,180.86799638454838,165.14616172611457,186.52933685878625,197.820609064709,166.4668792483556,194.64529299166531,178.97669981088944
72,1989-12-10 18:10:03+00:00,175.64303608449015,183.54877238852364,179.44886440244002,183.17762242710995,202.31276861934725,206.26487746890322,211.1903164522133,219.60595246117634,220.5061663428596,216.69829604770698,221.89094297253163,208.25889609163423,200.5132206620273,190.40475698913136,199.77092576087128,185.89179301400682,182.44187987135984,184.57761037427704,178.56785726803807
73,1989-12-19 18:03:37+00:00,189.1579592775166,182.58915479878976,187.18832954511004,190.09325171811926,213.3461353441745,219.3820040692336,228.03855842723243,230.55166160213642,229.15070177073804,226.02840126367906,233.67427380865618,220.18931428714532,207.30821649822622,209.36484870529227,203.84391672332163,209.06187212298855,202.17557569972067,203.05327166566033,185.81158138782038
74,1990-01-04 18:03:01+00:00,181.74934026403147,174.9692223156096,176.61970463956303,184.4238301281015,210.93716619378512,207.10184621954824,213.01075036459935,222.68827070942385,215.994058226115,218.15894084331123,219.87921479298035,208.11907327034072,200.25429710615288,198.7288056524978,200.0052842068131,209.7251544155947,201.82998061393002,198.35162727601855,187.78815874374962
75,1990-01-11 18:09:01+00:00,125.39446455117488,,,146.62549571351465,186.53732591410085,202.06707700592636,204.12111578573732,201.85324390225344,210.03447568485183,207.0911759629913,201.96099954970637,192.04465905087446,181.235108910784,169.7994905735493,,180.67543169737044,167.93345665801493,175.9994657974661,179.09124276008308
76,1990-01-27 18:08:33+00:00,155.24944435354718,140.89278052046052,143.37054412720818,151.18248678406022,178.81305486182342,192.93570350110548,214.65195991111358,221.00958344139033,214.63878244323743,215.66106046231133,217.79140191777938,196.52389657008268,186.1570901419504,185.95650385142932,192.28214306738806,187.4088780941146,172.55820343977788,181.46033283559206,182.41220943455906
77,1990-02-05 18:02:06+00:00,143.91302912038162,124.9227363006718,125.51587248540265,131.31848348960756,162.57880800527894,183.0141947879774,202.53548268308603,210.6662186177107,215.8416300203325,206.23621593087924,208.3720061813733,185.87825794333853,175.46038338564992,162.69541941877617,182.38157172789815,173.175755130184,166.29065139716806,175.2274666398499,170.8946385749084
78,1990-03-09 18:01:01+00:00,152.80989750730063,156.82733362853793,157.40028478714183,158.73963683511337,181.2902962296722,194.12927123460435,209.210337725975,214.87157523631004,213.14241556185644,210.98406145010054,210.5889692291815,194.75011217042837,188.57393412381842,181.4453825234527,185.39772790857543,182.78504143138534,172.42085180270183,177.13994499649883,179.04151396375227
79,1990-04-01 18:06:31+00:00,182.74894045842015,173.0993188244559,172.28740546471192,168.03800293192813,189.5918836701956,191.76859985129457,199.25000519507267,208.03186344784083,208.3144521902308,208.35880397773346,213.61231704759325,198.82928499691116,190.47583360362245,176.9497018765291,178.0017582274057,182.21481791901513,173.23375619019393,174.65777337900684,178.69236622750105
80,1990-04-10 18:00:27+00:00,,,,,,,,,,,,,,,,198.03815625852457,191.6174808584021,189.13138748700013,177.09267160041662
81,1990-06-04 18:06:39+00:00,,,,,,,,,,,,,,,,,192.12125900435066,199.96011072988375,188.1942365794444
82,1990-06-20 18:06:38+00:00,,,,,,,,,,,,,,,,,208.4117443452575,212.97789350682928,203.13910002964366
83,1990-08-16 18:00:15+00:00,,,,,,,,,,,,,,,,,226.90876653312657,235.25772912458905,234.97996927348632
84,1990-09-01 18:00:08+00:00,,,,,,,,,,,,,,,,,228.17203464569886,235.52125223093603,224.17303847976498
85,1990-09-08 18:06:18+00:00,,,,,,,,,,,,,,,,,229.69315354990238,234.03143664546926,234.69009098931852
86,1990-10-03 17:59:52+00:00,,,,,,,,,,,,,,,,,205.45075203295377,213.75488112567982,196.99035305820314
87,1990-10-10 18:06:05+00:00,,,,,,,,,,,,,,,,,223.25066751367842,227.05778758253587,220.13917375877165
88,1991-03-19 18:07:58+00:00,181.559967341214,150.86631500936014,150.3510957485489,161.73958857145348,178.47986289886072,181.63421316746187,189.13925961781754,186.3065375837652,196.120524096316,190.5249252398727,196.18977570536074,181.22938323414954,170.45297182944716,152.32977799912933,155.90148447324862,169.74162297677597,158.43463560088819,161.9436358642345,159.88948804000003
89,1991-04-04 18:08:08+00:00,173.05396201374177,156.83540251627315,156.26435576673103,170.12395552203935,188.3937374779975,183.47510609743307,195.15327553939304,199.82225203476852,205.52048572829196,191.02294636023285,209.70938589159303,176.75438709673537,177.33886154553673,180.05789306017618,180.91731380989344,186.13642998923044,180.935359953531,177.7152588343223,171.77941396037386
90,1991-04-13 18:02:12+00:00,185.0601431837574,164.56002159401427,153.79061398625325,172.82363527245002,,,,,,,,,,,,,200.4405683526748,191.74119313813233,193.1776823544547
91,1991-04-20 18:08:27+00:00,166.79639814145332,146.89590801756611,148.84492911632336,152.7056475952517,170.22876145281435,187.27030225430727,184.28605815399334,200.29620125018045,193.123650061786,187.93123362760014,199.6597513064277,191.12508705464705,171.28625818174908,166.0776349007344,163.23759597041243,179.3199081589099,182.11211915235847,168.6607437387869,173.96545888087488
92,1991-04-29 18:02:27+00:00,,,,,,,,,,,,,,,,,194.2637672098466,189.91971483524605,182.852702831243
93,1991-05-06 18:08:47+00:00,,,,,,,,,,,,,,,,,,,
94,1991-05-15 18:02:42+00:00,,,,,,,,,,,,,,,,,193.22485835429202,189.6929301804656,187.99644792007538
95,1991-06-07 18:09:16+00:00,,,,,,,,,,,,,,,,,,,
96,1991-06-16 18:03:09+00:00,,,,,,,,,,,,,,,,,,211.67103665355057,205.46147144787278
97,1991-10-06 18:04:19+00:00,,,,,,,,,,,,,,,,,,,
98,1991-11-14 18:10:40+00:00,186.2864532133858,192.01995991678587,191.6560101096301,195.48906844727563,210.0653640962195,206.80431991230492,203.91022664422238,202.19057404302518,193.2058386309818,192.34440609210355,191.0733082557183,180.19979541149766,176.5783560331953,177.11993348347553,184.05772364617772,193.3167614521552,174.41563604702785,193.05171876120306,175.0849927995927
99,1991-11-30 18:10:52+00:00,172.17450544768874,183.86295049593537,181.15137625053924,189.32816648308437,204.95508198855737,204.51088533466668,206.3667535673545,203.9895559473136,200.75893628247667,202.8906603957573,207.86914363638266,189.09849268304657,172.5585958461699,168.22178975114994,172.295015326064,174.45557412390957,163.92212796778355,175.89361356946586,175.08827747172901
100,1992-04-06 18:10:29+00:00,,,,,,,,,,,,,,,,,,189.94864880073928,182.58465200045114
