dates,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0008,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0036,nzd0377-0037,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0114,nzd0377-0115,satname
1999-07-02 21:59:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.35999999999996,330.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-09-04 22:00:09+00:00,333.0345454545454,275.26545454545453,274.83181818181816,274.8718181818182,278.9557142857143,,275.21999999999997,279.6335294117647,281.8735294117647,269.7663157894737,282.53,286.25,287.86,294.9266666666667,296.58,308.97615384615386,322.5177777777778,325.1569565217391,324.2,329.96,331.9735294117647,331.8635294117647,330.73571428571427,317.84999999999997,319.9835294117647,334.71,328.85,336.08,330.7963157894737,345.2263157894737,341.7966666666667,349.8218181818182,350.2283870967742,332.99,339.93857142857144,354.9,355.7571428571428,,339.51,326.0233333333333,334.6736363636364,313.59,314.9718181818182,322.0263157894737,327.09999999999997,335.41,335.26,341.28230769230765,335.6736363636364,327.65,336.38,340.85,345.6,344.12,338.6636363636364,338.28,327.7633333333333,328.35,313.9323076923077,314.81,305.36,302.92,310.6623076923077,293.6323076923077,,,335.67,328.71,329.56363636363636,325.07,328.93,319.15857142857146,323.17,325.66857142857145,327.3935294117647,332.59,335.0836363636364,332.2835294117647,329.3435294117647,334.7218181818182,334.2557142857143,337.5166666666667,340.71,341.65999999999997,338.64,336.58,337.65,337.65,341.5135294117647,342.0235294117647,345.9863157894737,338.9335294117647,333.91857142857145,333.53,335.90857142857146,333.53999999999996,332.70230769230767,338.48,342.6133333333333,346.07,344.5571428571428,332.71,331.42777777777775,330.4963157894737,338.01363636363635,325.30857142857144,331.1323076923077,342.52230769230766,357.2869565217391,345.48857142857145,326.1963157894737,330.11,330.58857142857147,346.96,351.03,343.55,L7
1999-09-20 22:00:08+00:00,304.96696969696967,295.50636363636363,291.97545454545457,300.8454545454546,297.07380952380953,292.1436842105263,294.11,295.4117647058824,296.5117647058824,296.8236842105263,297.53,298.28,300.925,302.8544444444445,310.505,319.81538461538463,325.1496296296296,328.44521739130437,331.115,329.30333333333334,333.18176470588236,334.92176470588237,332.4238095238095,328.2933333333333,331.5217647058824,344.695,348.795,346.53,339.0636842105263,344.6436842105263,347.47444444444443,351.61545454545455,348.9974193548387,340.56,349.87571428571425,359.2,356.03142857142853,352.13,353.94,349.48888888888894,343.4409090909091,329.3533333333333,325.31545454545454,320.8636842105263,327.2833333333333,344.705,339.2366666666667,346.54076923076923,338.8109090909091,332.9633333333333,344.22,347.3266666666667,340.4,341.17,337.2709090909091,342.435,331.3288888888889,336.21,317.8707692307692,312.08,311.18,307.74,307.95076923076925,322.15076923076924,336.60090909090906,333.67,331.18,326.4566666666667,323.2509090909091,323.39,328.02,328.2057142857143,330.245,334.35571428571427,332.49176470588236,332.425,332.90090909090907,331.30176470588236,327.2817647058824,328.9054545454546,328.4238095238095,339.1144444444445,343.835,343.5233333333333,336.015,333.735,339.2033333333333,346.205,342.3817647058824,342.1317647058824,342.4636842105263,343.06176470588235,335.3957142857143,339.355,335.8457142857143,334.1933333333333,332.96076923076924,,,,,,,,,,,,,,,,,,,,L7
1999-12-09 22:00:09+00:00,,,,,,,310.66,309.58941176470586,319.10941176470584,313.99894736842106,314.28000000000003,318.34000000000003,316.76,325.10555555555555,324.18,332.1623076923077,330.04370370370367,332.8621739130435,340.94,346.81666666666666,347.60941176470584,343.70941176470586,342.6390476190476,333.21666666666664,335.44941176470587,352.53,354.88,349.25,355.62894736842105,346.87894736842105,350.69555555555553,347.7263636363636,346.75193548387097,339.26,355.83857142857147,371.61,369.6871428571428,369.28,359.05,361.1111111111111,362.53272727272724,351.7066666666667,338.7263636363636,330.56894736842105,339.16666666666663,348.19,342.1933333333333,354.3046153846154,346.27272727272725,344.89666666666665,352.46999999999997,353.8433333333333,348.93,346.22999999999996,348.88272727272727,351.26,335.82111111111107,348.28999999999996,331.2446153846154,321.94,318.08,315.59,316.09461538461534,335.21461538461534,344.63272727272727,343.4,346.78,346.1633333333333,336.19272727272727,342.71999999999997,339.72999999999996,334.56857142857143,338.75,343.29857142857145,342.26941176470586,347.69,342.23272727272723,340.35941176470584,342.77941176470586,341.9163636363636,341.9390476190476,342.50555555555553,349.52,351.3566666666666,347.04,343.36,347.8566666666666,352.0,355.92941176470583,352.89941176470586,348.05894736842106,349.4994117647059,338.80857142857144,337.99,333.28857142857146,333.72666666666663,333.93461538461537,343.53999999999996,347.7711111111111,347.93,349.95714285714286,344.1,344.9537037037037,340.94894736842105,346.78272727272724,335.43857142857144,332.9946153846154,345.6046153846154,361.7921739130435,351.78857142857146,333.908947368421,338.05,352.1485714285715,353.88,353.8966666666667,353.03999999999996,L7
1999-12-25 22:00:04+00:00,324.76727272727277,315.96272727272725,316.21090909090907,310.59090909090907,313.17571428571426,313.3668421052632,313.55,312.36411764705883,314.73411764705884,310.3068421052632,310.44,313.57,317.335,316.42,319.565,317.59153846153845,332.8633333333333,334.4630434782609,337.265,340.11,335.59411764705885,342.20411764705887,332.1957142857143,334.45,329.49411764705883,343.145,345.535,342.16,340.0868421052632,339.8668421052632,341.6,337.3309090909091,334.6232258064516,335.94,348.21857142857147,370.53,369.89714285714285,367.4,365.02,356.03,355.0418181818182,338.42,333.04090909090905,326.63684210526316,332.92,342.435,347.21,345.0930769230769,344.2318181818182,339.86,350.32,346.66,348.16,345.43,343.5518181818182,341.855,335.27,346.57,325.1530769230769,324.44,321.2,317.57,316.39307692307693,327.7130769230769,343.2918181818182,342.47,339.51,335.2,332.6318181818182,335.3,333.88,330.6385714285714,336.545,336.48857142857145,329.5641176470588,333.365,335.70181818181817,331.39411764705886,330.08411764705886,321.41090909090906,326.4457142857143,330.83,343.865,345.56,345.815,345.875,349.61,350.615,352.54411764705884,349.4441176470588,343.6768421052632,344.78411764705885,337.21857142857147,333.055,333.2685714285714,329.34,336.8130769230769,342.09,345.78,351.33,353.1171428571428,348.73,340.00333333333333,336.31684210526316,343.6518181818182,333.75857142857143,336.9430769230769,345.33307692307693,352.56304347826085,353.02857142857147,334.5268421052632,340.91,343.6985714285714,352.37,358.64,359.46,L7
2000-01-26 22:00:02+00:00,341.0084848484849,327.1581818181818,326.34272727272725,328.38272727272727,319.8690476190476,313.35105263157897,320.22,321.24176470588236,318.48176470588237,317.021052631579,313.81,319.45,323.26,321.9688888888889,329.82,323.0338461538461,332.15592592592594,337.9065217391304,348.07,347.8666666666667,350.31176470588235,340.1417647058824,332.8390476190476,335.2966666666667,336.92176470588237,348.09,356.96,350.31,344.281052631579,343.141052631579,345.5088888888889,341.08272727272725,337.0312903225807,338.02,354.34857142857146,381.22,383.09714285714284,370.96,364.93,364.5877777777778,357.61545454545455,341.0366666666667,334.75272727272727,336.29105263157896,338.0966666666667,343.87,352.80333333333334,353.6876923076923,347.42545454545456,341.5866666666667,351.37,352.4033333333333,353.73,354.18,348.0854545454546,351.52,346.80777777777774,364.19,332.53769230769234,338.33,331.17,329.91,329.41769230769233,337.8676923076923,356.2654545454546,358.67,360.56,356.0733333333333,345.8954545454546,346.73,343.77,338.81857142857143,342.14,346.91857142857145,344.8417647058824,341.85,347.04545454545456,340.49176470588236,339.9017647058824,335.77272727272725,338.01904761904757,342.7088888888889,353.88,355.7166666666667,351.62,351.89,356.0866666666667,355.05,360.9517647058824,357.19176470588235,351.85105263157897,349.43176470588236,349.31857142857143,344.57,342.27857142857147,341.31666666666666,345.0876923076923,352.63,356.55777777777774,363.09,366.04714285714283,359.5,342.10592592592593,343.99105263157895,354.82545454545453,341.7685714285714,344.7076923076923,353.6176923076923,363.5965217391304,363.40857142857146,340.25105263157894,354.3,354.4485714285714,371.19,377.6466666666667,378.0,L7
2000-02-11 21:59:57+00:00,,,,,,,328.46999999999997,325.6405882352941,325.5005882352941,323.228947368421,319.87,318.4,319.53,321.74,327.16,326.23846153846154,336.0433333333333,346.72086956521736,352.65,354.77000000000004,346.33058823529416,348.0205882352941,346.29714285714283,341.19,336.3905882352941,350.17,350.92,350.34999999999997,349.81894736842105,347.56894736842105,345.37,342.3354545454546,341.63516129032257,344.89,355.7657142857143,383.9,391.72142857142853,385.82,381.77,368.48,359.8209090909091,347.57,345.3454545454546,339.48894736842107,344.13,346.25,350.14,361.9069230769231,357.53090909090906,347.24,360.09,358.61,358.59,354.52,352.5109090909091,352.1,340.56,358.48,342.0469230769231,345.34,335.77,336.46999999999997,334.6869230769231,353.6969230769231,358.3809090909091,365.0,362.63,355.92,350.47090909090906,353.75,350.71,344.49571428571426,344.45,343.81571428571425,341.5005882352941,348.46,349.85090909090906,341.8905882352941,336.6605882352941,339.75545454545454,341.8671428571428,344.11,359.15,366.72,363.85,361.75,360.38,364.93,359.73058823529414,358.82058823529417,355.99894736842106,356.22058823529414,348.5157142857143,341.13,341.17571428571426,341.96000000000004,345.5269230769231,352.52,353.38,360.39,363.68142857142857,356.23,344.99333333333334,340.82894736842104,354.23090909090905,340.12571428571425,343.2969230769231,350.4769230769231,361.58086956521737,360.6457142857143,338.788947368421,347.98,350.7657142857143,363.51,369.04,370.71000000000004,L7
2000-02-27 21:59:52+00:00,381.7181818181818,337.70181818181817,335.58727272727276,333.03727272727275,331.52714285714285,322.4678947368421,325.24,329.3094117647058,328.7594117647059,317.68789473684205,320.56,323.6,328.8,324.81333333333333,325.2,324.9276923076923,332.1222222222222,336.66869565217394,341.96,351.64,347.44941176470587,346.32941176470587,345.4971428571428,344.49,346.94941176470587,357.27,359.27,352.11,351.3178947368421,344.92789473684206,342.50333333333333,344.5672727272727,342.62548387096774,338.82,357.5257142857143,380.05,378.72142857142853,382.3,373.14,374.7066666666667,364.49454545454546,351.33,344.40727272727275,335.85789473684207,343.46,349.63,349.1,356.81538461538463,350.43454545454546,345.5,350.38,351.29,352.28,352.66,348.38454545454545,350.62,342.9566666666667,366.18,339.1453846153846,336.71,330.68,327.91,330.62538461538463,339.65538461538466,350.80454545454546,352.23,355.43,344.54,339.9145454545454,344.6,345.45,342.0757142857143,344.16,347.7257142857143,343.84941176470585,345.39,337.02454545454543,345.8794117647059,348.09941176470585,344.21727272727276,343.7371428571428,346.6433333333333,345.98,351.42,353.99,346.28,354.43,356.54,356.67941176470583,360.63941176470587,358.3178947368421,353.9394117647059,347.4757142857143,343.46,339.6657142857143,339.43,337.3853846153846,347.37,347.9866666666667,353.28,358.47142857142853,355.9,350.6022222222222,345.98789473684207,355.5445454545454,342.0857142857143,345.16538461538465,354.81538461538463,363.4986956521739,357.2757142857143,341.0678947368421,347.38,349.9457142857143,366.37,364.46,367.0,L7
2000-03-30 21:59:45+00:00,376.6860606060606,314.4472727272727,317.78909090909093,325.7490909090909,325.64952380952377,325.31894736842105,329.21,335.89411764705886,336.90411764705885,322.30894736842106,317.65999999999997,317.17,317.795,315.62444444444446,311.725,314.5107692307692,322.4362962962963,332.85,351.805,365.78333333333336,365.28411764705885,362.84411764705885,352.8095238095238,355.6933333333333,355.59411764705885,365.665,358.295,339.33,342.358947368421,347.788947368421,356.81444444444446,365.88909090909095,381.90612903225804,379.32000000000005,381.2942857142857,381.96,364.31857142857143,365.88,366.89,367.6988888888889,361.5081818181818,344.25333333333333,333.2490909090909,331.67894736842106,340.66333333333336,357.725,359.00666666666666,374.28153846153845,347.91818181818184,345.2633333333333,354.0,358.3066666666667,352.33,355.75,356.1481818181818,368.205,349.86888888888893,354.69,329.67153846153843,323.46999999999997,319.81,320.98999999999995,336.20153846153846,352.32153846153847,354.85818181818183,349.23999999999995,344.78999999999996,342.8066666666667,338.03818181818184,340.23999999999995,341.19,343.95428571428573,343.905,345.31428571428575,339.84411764705885,349.435,348.8881818181818,359.2541176470588,354.79411764705884,352.58909090909094,352.9195238095238,361.28444444444443,363.255,363.50333333333333,358.785,348.395,346.1333333333333,353.265,352.61411764705883,354.22411764705885,354.07894736842104,354.5741176470588,351.9042857142857,352.875,350.7742857142857,346.73333333333335,348.1815384615385,350.66999999999996,354.23888888888894,354.77,361.71857142857147,354.09,352.7462962962963,350.158947368421,353.8281818181818,337.4042857142857,341.27153846153846,348.85153846153844,363.53,374.51428571428573,353.24894736842106,347.87,354.39428571428573,357.65,351.43333333333334,348.98,L7
2000-04-15 21:59:31+00:00,371.94878787878787,308.19454545454545,316.97818181818184,322.98818181818183,323.63380952380953,324.3321052631579,326.51,332.84,338.08,331.6521052631579,325.88,322.97999999999996,321.59,323.53444444444443,320.02,329.0792307692308,324.582962962963,342.30695652173915,340.12,352.28333333333336,352.48,358.27,353.87380952380954,346.16333333333336,346.99,358.22,357.49,364.67,360.9921052631579,354.81210526315795,360.02444444444444,369.04818181818183,377.17290322580646,363.17,366.73571428571427,373.57,363.51142857142855,371.92999999999995,366.56,364.7288888888889,353.9663636363636,345.99333333333334,338.97818181818184,336.4021052631579,335.7033333333333,346.95,351.6366666666667,358.57846153846157,347.2063636363636,344.16333333333336,346.56,353.0966666666667,356.97999999999996,355.13,354.3863636363636,361.6,338.2688888888889,,325.76846153846157,325.4,319.38,312.83,329.72846153846154,336.42846153846153,341.1563636363636,341.2,341.65999999999997,337.7966666666667,334.1363636363636,335.13,335.27,335.0257142857143,339.26,346.6957142857143,348.29,352.98,339.42636363636365,348.2,352.49,354.9481818181818,351.6438095238095,353.4144444444445,354.04,358.2033333333333,353.06,345.53,349.6933333333333,352.16,357.24,357.18,356.4621052631579,355.58,349.43571428571425,350.96,349.04571428571427,347.06333333333333,346.14846153846156,347.04999999999995,342.2488888888889,347.37,343.46142857142854,341.26,358.30296296296297,350.0221052631579,352.55636363636364,342.98571428571427,340.1984615384616,348.4384615384615,365.07695652173913,367.68571428571425,339.9921052631579,331.24,352.5857142857143,361.22,349.25333333333333,345.40000000000003,L7
2000-05-01 21:59:30+00:00,376.26060606060605,332.59272727272725,333.7609090909091,335.78090909090906,327.7395238095238,330.3878947368421,329.0,330.7729411764706,330.4929411764706,329.0378947368421,329.31,326.35,329.435,327.21777777777777,329.035,331.51,330.94518518518515,342.8278260869565,351.345,354.3833333333333,359.3029411764706,358.70294117647063,351.9595238095238,344.24333333333334,348.9929411764706,360.125,366.505,363.3,361.5678947368421,356.73789473684207,362.10777777777776,365.17090909090905,364.6264516129032,354.1,361.3642857142857,375.53,368.23857142857145,375.24,371.22,364.3355555555555,357.6318181818182,347.81333333333333,344.71090909090907,346.6278947368421,342.3933333333333,358.035,360.9566666666667,367.22,356.52181818181816,349.9533333333333,351.09,353.81666666666666,360.53,355.72,356.8618181818182,359.335,339.49555555555554,357.8,332.47,324.87,322.31,323.66,329.78,342.86,345.20181818181817,348.11,349.46,343.3666666666667,336.4318181818182,335.61,338.98,339.9842857142857,344.965,344.5342857142857,348.0829411764706,354.145,344.6818181818182,353.5529411764706,353.1129411764706,356.11090909090905,352.9995238095238,358.65777777777777,359.505,362.2833333333333,358.255,351.115,352.31333333333333,355.815,358.9329411764706,357.8829411764706,356.67789473684206,356.2129411764706,349.0342857142857,350.715,346.14428571428573,348.8233333333333,348.37,352.55,349.5755555555555,353.89,347.99857142857144,343.07,360.99518518518516,355.10789473684207,356.4718181818182,347.6542857142857,339.58,357.65,375.7178260869565,370.82428571428574,348.18789473684205,335.97,353.63428571428574,368.5,360.0433333333333,357.66,L7
2000-06-02 21:59:07+00:00,348.15696969696967,291.7663636363636,293.98545454545456,306.22545454545457,303.39809523809527,300.9263157894737,315.23999999999995,316.85705882352937,316.0570588235294,295.4563157894737,297.34,298.03999999999996,300.065,300.8411111111111,289.835,291.70846153846156,302.39074074074074,321.71608695652174,336.745,351.11333333333334,345.3370588235294,335.1470588235294,333.45809523809527,326.53333333333336,344.0770588235294,347.405,332.735,327.78,322.1363157894737,331.3263157894737,343.63111111111107,351.2654545454546,372.75935483870967,369.21999999999997,361.9471428571428,357.55,339.7342857142857,346.18,348.31,356.90222222222224,354.49090909090904,322.8833333333333,313.29545454545456,304.1563157894737,315.90333333333336,344.155,340.2866666666667,347.2269230769231,328.47090909090906,323.8933333333334,332.86,338.5166666666667,335.68,335.29,340.86090909090905,357.305,336.6622222222222,332.3,310.8769230769231,303.02000000000004,294.35,295.65000000000003,312.8069230769231,334.5669230769231,333.15090909090907,323.13,314.44,313.5566666666667,311.93090909090904,315.39,314.62,315.4271428571428,327.545,337.1971428571428,327.3670588235294,325.315,322.98090909090905,343.6670588235294,341.8670588235294,334.7154545454546,329.41809523809525,342.6211111111111,342.725,337.46333333333337,337.215,319.215,323.62333333333333,333.675,334.6870588235294,331.7070588235294,333.6063157894737,336.7570588235294,339.76714285714286,347.245,337.89714285714285,333.56333333333333,330.7369230769231,333.39,333.45222222222225,342.33,342.8442857142857,336.6,340.0407407407408,339.2963157894737,343.61090909090905,332.7571428571428,335.5869230769231,340.0469230769231,359.9760869565217,356.29714285714283,338.5963157894737,327.52,349.1371428571428,351.39,343.5433333333333,342.6,L7
