dates,nzd0157-0000,nzd0157-0001,nzd0157-0002,nzd0157-0003,nzd0157-0004,nzd0157-0005,nzd0157-0006,nzd0157-0007,nzd0157-0008,nzd0157-0009,nzd0157-0010,nzd0157-0011,nzd0157-0012,nzd0157-0013,nzd0157-0014,satname
1999-07-18 21:58:49+00:00,364.89,355.36,345.33,,,,,,,,,,,,,L7
1999-10-22 21:58:28+00:00,376.62,358.05,358.78,370.74,365.37,362.85,353.59,356.22,363.53,358.82,357.89,361.55,366.25,372.22,369.90,L7
1999-11-07 21:58:56+00:00,375.95,358.62,360.33,365.38,360.10,359.29,351.60,352.50,360.50,354.53,351.73,354.31,361.31,367.37,355.58,L7
1999-12-09 21:58:57+00:00,378.67,362.75,363.47,368.82,362.65,361.76,357.39,356.02,364.00,356.90,355.29,358.08,364.07,365.28,360.38,L7
2000-03-14 21:58:35+00:00,381.94,368.97,371.28,371.00,364.80,363.19,359.29,359.17,364.12,357.72,356.57,359.97,365.41,368.02,359.18,L7
2000-03-30 21:58:33+00:00,381.65,371.61,372.72,372.68,366.78,363.95,361.10,361.59,365.13,360.22,358.40,360.85,366.42,369.40,359.08,L7
2000-05-01 21:57:54+00:00,381.68,373.56,372.81,372.57,366.92,364.17,361.66,362.77,365.19,360.16,359.02,361.96,367.09,368.60,359.63,L7
2000-08-05 21:57:08+00:00,383.30,375.79,373.37,373.63,367.35,363.41,360.85,364.77,366.19,362.23,360.68,364.94,368.50,371.39,361.39,L7
2000-12-11 21:56:24+00:00,379.80,365.58,365.48,363.70,358.81,355.19,355.38,355.83,364.10,359.65,355.74,360.48,364.83,355.14,355.99,L7
2001-01-12 21:56:30+00:00,383.81,370.16,370.54,368.14,363.05,359.73,360.63,361.76,368.78,363.08,360.33,364.88,369.81,355.14,365.07,L7
2001-02-13 21:56:03+00:00,381.35,369.18,372.52,368.04,366.70,361.76,363.48,362.97,369.69,365.52,364.26,361.64,369.94,359.35,365.47,L7
2001-06-05 21:55:16+00:00,384.38,374.43,375.57,372.41,371.26,363.78,364.72,365.27,370.67,366.86,365.89,363.07,371.36,367.00,368.80,L7
2001-06-21 21:55:05+00:00,386.15,376.30,379.01,376.54,374.93,367.04,365.58,367.33,372.01,366.24,365.78,363.20,370.59,374.51,363.78,L7
2001-09-09 21:54:36+00:00,388.54,380.73,383.35,382.62,382.25,370.93,369.83,370.73,369.95,363.87,363.11,363.09,373.52,373.36,360.00,L7
2001-10-11 21:54:09+00:00,389.75,379.02,380.96,380.26,377.55,370.18,368.10,369.66,370.96,365.18,363.72,365.29,374.74,377.64,368.50,L7
2002-02-16 21:54:54+00:00,392.66,378.49,381.07,380.06,367.51,373.63,375.97,370.05,372.99,367.82,364.96,369.70,380.63,380.81,380.99,L7
2002-04-05 21:54:49+00:00,382.43,375.93,380.62,380.24,361.49,373.10,373.71,366.50,372.99,367.82,364.96,369.70,378.40,390.46,394.02,L7
2002-08-27 21:53:36+00:00,374.77,375.65,373.35,371.85,367.89,363.09,367.34,362.80,370.49,365.41,361.66,365.70,368.44,357.11,377.86,L7
2002-10-14 21:53:43+00:00,384.59,370.82,373.13,370.15,368.67,364.91,366.80,366.53,372.30,368.35,365.62,367.61,372.36,370.40,381.33,L7
2002-11-15 21:54:00+00:00,378.05,364.22,368.12,365.93,365.67,361.87,361.65,363.08,368.88,364.63,363.39,366.23,369.12,364.15,371.17,L7
2003-01-18 21:54:06+00:00,379.79,367.28,369.50,368.05,366.29,364.61,363.90,364.53,371.44,366.95,365.07,368.51,371.58,361.11,371.18,L7
2003-05-10 21:54:22+00:00,376.21,364.61,365.56,365.95,363.20,361.65,358.41,361.18,367.35,363.55,364.51,369.41,370.80,351.82,361.03,L7
2003-05-26 21:54:19+00:00,379.62,367.98,369.67,371.29,364.29,363.24,359.02,359.62,366.21,363.77,362.26,367.73,374.92,360.67,358.44,L7
2003-08-06 21:42:27+00:00,382.68,369.71,373.63,375.15,368.82,364.50,361.06,362.23,367.68,366.64,365.76,374.73,378.86,382.90,361.15,L5
