,dates,nzd0162-0000,nzd0162-0001,nzd0162-0002,nzd0162-0003,nzd0162-0004,nzd0162-0005,nzd0162-0006
0,1999-09-20 21:58:32+00:00,,,,,,,
1,1999-10-22 21:58:52+00:00,222.77180515476255,,251.70176509066815,262.5652202237064,265.6223078395956,250.95873908908837,
2,1999-12-09 21:58:33+00:00,212.04870602242653,,253.32088156459005,262.13976467833686,261.9943021024072,248.38826958690183,250.69793885474223
3,1999-12-25 21:58:52+00:00,175.1055087255526,221.3558869299129,,,,,227.99509820008947
4,2000-02-27 21:58:16+00:00,,,252.11703364889556,263.14800443493,266.85173960860527,253.055709736502,252.90290535983164
5,2000-03-14 21:58:11+00:00,167.6600208972502,,233.8910448706257,243.26259254515517,243.4609392648928,228.23168888721392,223.27376209140655
6,2000-03-30 21:58:09+00:00,164.08589425597108,,238.31347626581703,247.33609333601507,248.6552177136116,230.5227983060655,239.86659944481593
7,2000-05-01 21:57:54+00:00,147.63482678600022,,232.5377461763092,249.7976618689363,246.02998457836318,223.16947378079618,237.42214458061244
8,2000-05-17 21:57:43+00:00,,,,,,,208.90418094759093
9,2000-06-18 21:57:27+00:00,150.24545897797617,204.0036049620233,207.65179597148145,172.66786356400752,216.46092899393724,193.49872123848868,193.22696266427153
10,2000-08-05 21:56:44+00:00,161.14548292011952,195.10891673593196,207.73568984472794,210.01431770748223,205.24035349564326,195.25947183762264,209.82324224625992
11,2000-08-21 21:57:02+00:00,,220.80700928951288,222.4416035617808,229.9961364961606,233.97390812914767,203.88450599336048,220.82707945467897
12,2000-10-24 21:55:53+00:00,209.08552290725578,,230.8613182851466,236.90081280352288,231.9430354706994,211.20985687512012,231.77397757789467
13,2000-12-11 21:56:00+00:00,194.85989925493422,237.44138865623628,231.85199235735362,,241.42754059751869,224.29746797199914,227.8300506586188
14,2001-01-12 21:56:06+00:00,192.80211083546894,228.450775246725,226.10895519364414,,230.78004160101196,218.44226543051045,232.7302715186875
15,2001-02-13 21:56:27+00:00,139.20534646750812,187.67691519473993,,,201.9917546744946,220.39064914135614,196.96574836419643
16,2001-03-01 21:55:57+00:00,173.32193393769384,240.49934357985472,240.033317934773,243.4803802478788,247.07199909107626,228.6387273558219,224.52888485808037
17,2001-06-05 21:55:16+00:00,153.76270725952168,231.66055274086835,237.33879773133972,241.26341050985323,242.90189940800826,216.97833702238356,218.6584801063673
18,2001-06-21 21:55:29+00:00,148.39953419549985,233.60193228839162,245.36376211552422,266.15617392757633,252.8295170424658,,219.72799558173068
19,2001-08-24 21:54:48+00:00,171.96987256145,231.52247069696028,244.15033558891716,248.94073565088334,244.07439216234715,224.87755646352957,212.97807447219324
20,2001-09-09 21:54:12+00:00,161.0621837321524,208.2826700402806,219.8229726179433,220.1619211774497,240.6446323085078,211.759081854876,205.10212407446141
21,2001-09-25 21:54:04+00:00,,234.82945517202256,237.42630044251584,249.85117890275382,251.89618883170806,229.03727665367518,
