,dates,usa_CA_0240-0000,usa_CA_0240-0001,usa_CA_0240-0002,usa_CA_0240-0003,usa_CA_0240-0004,usa_CA_0240-0005,usa_CA_0240-0006,usa_CA_0240-0007,usa_CA_0240-0008,usa_CA_0240-0009,usa_CA_0240-0010,usa_CA_0240-0011,usa_CA_0240-0012
0,1984-06-10 18:20:05+00:00,202.27585000094723,196.16605548735905,197.7929655929165,213.5143836039615,210.0214055337108,207.1183414379805,196.15789167560848,202.3717197100683,209.12138300627936,205.7424239375733,208.87867472421806,203.0606897527711,197.55314961163816
1,1984-06-26 18:20:19+00:00,202.92456615410586,192.9847270724913,199.92891521869382,209.74463915434166,211.4805276439315,205.49577045889995,195.8114534057304,199.59257588747406,199.1263235456244,195.32958666609898,196.1190287633495,197.80498833174488,196.95899371051968
2,1984-12-19 18:21:59+00:00,205.05006473378938,,197.54728998337342,197.6321589835121,193.29858248681944,,,190.42771955843702,192.01063048917405,198.8313126447691,206.44833409722105,205.62157657118317,206.75096985434755
3,1985-01-20 18:22:13+00:00,193.3711071551905,,172.52482136422623,,181.53074243678014,,,165.85369401574775,,,,,210.13553488606098
4,1985-05-12 18:21:57+00:00,198.60171608414862,220.2914362048166,221.44430610610925,229.11733605591348,215.82561588925995,201.78015018830325,195.86072901582028,208.86387947158175,214.40127421314713,209.80456119825305,220.1447284062692,224.5958116495827,216.25976254664505
5,1985-06-29 18:21:53+00:00,205.85111557147923,209.53388700180184,209.94027671847795,213.90626934707714,208.4543469810962,205.67651899434492,194.01145248598712,204.686090578299,196.78338086079918,196.0887845877253,212.11648810283876,210.35588227368083,207.7756661399577
6,1985-10-03 18:20:56+00:00,218.781171113994,200.8236408959148,206.6968708641306,208.9790487877653,208.28620183368403,209.82240590016073,203.47309923320626,206.3049778811214,210.78017448154924,216.26525224523,223.68674891923075,219.7938100077745,210.0534641551707
7,1985-12-06 18:19:58+00:00,,,,,,,,,,149.68886311571612,160.18275856655026,,
8,1986-01-07 18:19:23+00:00,194.70853493229856,132.7904811417871,175.78856394886796,199.09639592480795,195.8504246189933,,,176.12890688199505,,183.18049359069215,191.36152539063085,196.5640954574946,192.74583616102638
9,1986-02-08 18:18:42+00:00,196.95491644340473,140.73256477947433,165.35147323667744,,165.75080620005275,,,164.9696360611062,,178.7858600846339,179.55631150065136,179.22642233735445,176.89089687053348
10,1986-04-13 18:17:19+00:00,206.62240307163665,175.62715841124935,185.46537753338617,196.2999872044246,208.39548603167978,202.85416951179485,188.58555340830767,186.21697415274036,195.79231073732802,199.69268060510615,207.79516457463814,201.94584756497227,202.3560395056908
11,1986-04-29 18:16:56+00:00,198.34959437641223,192.88369839754122,199.4070903637533,217.65719034410182,225.43559186800243,221.40761335833275,206.22487664282446,204.59655268200814,209.41330705936025,205.92376308052366,217.77183675610934,211.86968445828762,217.713888538096
12,1986-05-15 18:16:31+00:00,202.6537691135653,206.99033316899997,209.11566144063008,226.9398402387294,225.765310963448,215.1814610047486,209.9570989520487,212.54984876348786,207.23358688004572,209.9954435170069,212.9673420455984,210.20113252718528,211.94206354389547
13,1986-06-16 18:15:33+00:00,202.6145307366747,203.10809989324804,210.9830165813882,231.23410674740722,226.75049378587136,220.38261255740775,208.9406071071108,210.87833452703313,,207.59114917598603,220.22027322394342,217.09276757819964,206.7392549526656
14,1986-09-20 18:12:14+00:00,218.95547395976826,196.22524910766538,207.13898145895794,232.06430902069775,242.89455648440625,236.98493270530489,228.15404198239102,226.21638368448384,224.90213963371306,217.57196636094585,218.92851808062602,215.90062460847682,218.20975153614694
15,1986-11-23 18:10:01+00:00,209.99912714842645,157.11360678267897,194.64223560106825,205.8007948652299,208.33652483389918,202.79370424250243,190.05385630005944,200.05034951557815,190.57942776307254,185.3614170926241,191.03680945459104,200.93900219871682,200.89329467451054
16,1987-01-10 18:11:26+00:00,197.50846769124757,135.61837544268923,179.25373953196842,,,,,180.53845336692382,,191.5363750189712,201.95240141911887,203.72203949429309,188.53409965899584
17,1987-02-27 18:13:08+00:00,212.6403201206807,159.81299047046232,181.8907847776838,197.16621618265913,208.35070054681773,188.52444145931196,183.92635083085065,186.99429094141038,178.93573623852495,187.7050825281383,195.37534037325895,202.7339468445249,196.6389233387294
18,1987-03-15 18:13:44+00:00,206.1249951942342,145.36884991751987,167.79242896217363,181.8520663167269,197.42778793628165,174.32895467109233,170.65762467378016,165.6588265793455,166.65216186233954,179.73736826228884,179.3702524007678,184.92765018309711,188.21597939457783
19,1987-03-31 18:14:18+00:00,219.19297703873355,168.81022001054384,178.80327802403565,203.58028765764234,224.51582372704934,220.47371534122377,204.57063025912566,194.90071099265154,207.73951239254603,198.4167126227041,207.7245144126221,200.0618368090653,199.4131181437318
20,1987-05-02 18:15:19+00:00,209.94968909445492,177.16541772271972,199.90555062524925,215.82708662997865,224.74001618058495,211.92689062048854,209.23008950260385,198.4365884335557,197.88425021317175,191.35180326860274,211.3742779977714,203.88083129322206,206.24380000183567
