,dates,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041
0,1999-07-18 21:58:25+00:00,,244.3522816577861,238.71375904580015,234.25910139914762,208.5089205818004,,,,,,217.72964006623056,211.73072221993755,210.55682811199154,208.51738340588355,,,211.89850882236263,218.64576525202023,217.55424894095867,,219.32531176900707,215.94568830071242,,,,,,,,,215.3240362027982,,,,,,,191.8997162991012,200.9009769837228,188.9034506351065,204.47059597858967,
1,1999-08-19 21:58:28+00:00,210.38081752586865,206.59881153051413,209.76517216975606,212.47080870263562,216.86378294837073,,,222.66753516248409,,227.42099933801666,219.1000755637456,216.34756583841948,212.80532843447378,214.05369587341227,219.6785399837623,226.5823142595704,229.97695602469193,226.85890583049587,,,236.11460598862507,231.96979583235986,,,223.73117135499055,228.28648966752797,227.70049461400595,227.39088434323926,225.92399336208751,,224.8601372667734,225.46538475828294,225.68583418201558,226.39297415399108,232.5279560425309,219.63367782982266,218.36007511058077,212.4558368105652,213.6215111560095,203.83708690031617,203.0936318501234,181.34895270423
2,1999-09-20 21:58:32+00:00,227.80645705580855,,229.600465660853,227.40622821665917,229.7641541546593,,304.95334695453994,246.06811461653913,241.70800666925132,229.13109267324555,232.3486809848699,218.69246464244904,220.65152437098982,219.63844732927373,231.26729143942097,,236.83185689537518,224.78728556980636,231.45677861281519,,242.97869488700545,,,229.7512566060219,213.76811472297348,223.5757053510615,234.12243595515608,232.62108780363081,,,225.88865353520953,222.26075384611784,218.88034806300223,217.98205942908578,222.9209247397,218.55028417316544,209.56163904018575,203.80768504021998,214.5506216881539,196.2217823541202,184.80918801295,170.60455530684547
3,1999-10-22 21:58:28+00:00,222.93218961422542,227.29976154534384,,222.40365353576132,220.71437247859066,,321.79443648211634,,252.37357270836335,239.57060118089882,241.3111919061545,232.05011319677396,230.80767946092925,225.6532178473218,236.60115111242584,,242.52798323903883,244.748223154235,241.8315967178603,,271.50913678368977,,,259.1549213128049,,257.9796728906277,249.696017928947,247.94779957212896,254.90150251289734,,247.17086560753967,,231.89419657142287,238.96555915282303,246.59301067834264,236.91106101471954,234.6889626236269,228.52493493306702,226.04751740863085,208.23669168909163,186.21095093631646,168.93232427350048
4,1999-12-09 21:58:33+00:00,216.01693190090668,209.64374465249244,217.32820896095916,215.78722544081265,214.73161025320516,194.84093868075678,,,216.74485501320544,238.52137923929382,,,222.05983939581597,227.58977313300164,224.39602899242635,,219.72241852703945,217.63728148344367,,221.66282968215262,227.14563802504384,205.36303418196042,,227.3651462934361,223.42692118320852,225.6450485753929,228.31307480100423,227.69216330918692,,223.62267829918093,219.95241408545854,213.90976344532478,211.9136879369723,217.76373421101016,222.54794984711646,220.71205710775814,209.00114392694925,206.62021852765326,211.5440339315757,197.56229339231874,197.42375605823685,177.71759406350498
5,2000-02-27 21:58:16+00:00,223.97100687968884,214.98975987023724,211.3896958250436,210.46275185297517,213.79066127161252,202.21557702190228,,238.83790566795273,232.10213989832837,240.14292921079107,,,218.86002402043522,218.03869181396453,223.74166104360458,229.91623699037387,225.2770453295859,223.21238714254898,221.09426283070053,231.0438038214462,235.83222668909542,228.07790170388432,228.51986820677996,222.34137371579675,232.4039415992581,236.54745912991038,239.0975878368884,239.55501965672167,238.5696294342777,234.0954678571332,226.05016123267805,220.60489478067072,223.13196539414477,223.7780271860796,228.85285766904906,220.92308194541826,220.68179328397645,214.24408771701115,,,,182.2625817525772
6,2000-03-14 21:58:11+00:00,,208.52293140021646,206.78849412935475,209.35307479623913,213.69680282822546,,,,225.27263274200536,222.6642025583122,217.9286097604336,,207.42550777009686,205.37394481707196,216.22577776346276,223.0747682913578,219.5475552966177,219.17111606549392,216.27334297229288,225.29496517280745,230.10421928988447,233.62254143056768,248.1208932344344,,221.81374514149843,225.58202125573038,225.96849633188873,229.7303061567808,233.24549788021127,,220.26979856162689,217.76661784777832,220.89993333586818,219.9090391209185,226.62370532984278,214.0290751856827,208.86372821728213,204.2378641252392,205.55890714492148,194.98439339435157,188.75132350968826,173.08473873813654
7,2000-03-30 21:58:09+00:00,215.15361243975534,218.1030291284895,219.491711933957,224.03099758037771,223.70685131374853,214.98774578859476,,237.7005451762025,228.6229371885721,225.48512408061097,218.48347955719106,212.3110215433202,214.88345969593746,204.9415725099713,221.14202924948722,,228.41736472880982,227.3457024647681,,224.60609636743283,232.31266421778633,244.64252792206835,245.8773804418496,230.1781917168054,232.9967731220868,236.93297496677738,239.23828561992372,239.84458000804293,236.48661903831854,,223.00688295025148,221.16438493427412,222.89884600665758,225.6637122716533,231.2461479463926,225.2152798145684,221.48207538972167,214.93092647984403,218.5264355139481,211.80934760511317,195.2539085645457,176.0129308426187
8,2000-05-01 21:57:54+00:00,243.4988344309255,224.73275280043057,216.6838296900001,208.79931598508006,208.71534314133555,,287.0808485479249,,239.81160762332613,238.38991045523048,230.07047150193478,219.68232182575247,227.9815905294162,217.20597561264245,229.95601442480682,,228.63054815052303,228.41169930845606,224.2345637450178,,246.7182422939693,277.2899402069834,274.87315216601843,,231.0374977136601,253.77995756079252,249.77045958049374,244.6941670066917,234.89957936909676,,221.06624564499367,220.9788908721917,223.3608428077339,228.32970442494891,231.62402277197154,230.21871874440583,225.51795895380747,223.61001041325642,233.19758220349075,229.00324225648833,213.11544578295,184.63873306533407
9,2000-08-05 21:56:44+00:00,,188.49247038604193,199.61859438422536,200.73574799261937,207.78166908570316,192.49513469493164,,,205.66714881792933,196.77494950481528,204.88158955345682,,,192.66928068752372,,198.9631610642731,201.84483525000846,197.63452064506936,,198.35943369302964,195.4487127124848,190.0951654978685,,,,206.23710493688498,212.2205649550125,209.89223493417606,212.91125893209795,210.16650981553195,201.45637622586676,194.19767967364152,198.4985016609558,202.3424326946436,211.61575126640102,195.59085866130368,184.32428552743798,180.70905299843304,180.45291317807695,169.43960919431825,176.45552243259692,156.9956607922812
10,2000-11-25 21:56:23+00:00,230.09751917600693,199.5047864902751,206.77045534961778,212.11267974505844,213.31578705982668,187.9988014656353,,201.478215464672,217.14740137471526,206.3928219572458,,225.12718726711967,,212.11358798160543,209.97978000337233,213.44817079486756,213.34636881394212,209.49949414699233,,209.26844492194505,207.50207782203816,206.12002729942378,,,,,227.70343862655497,,,216.33523217576675,206.88048757056666,209.55765818466307,211.96438117087402,222.42046023651002,225.57735855205473,215.69821414176172,201.28277349480857,196.74686188425602,199.58535400599084,190.95779054394296,188.92288485446375,176.8118892351848
11,2001-01-12 21:56:30+00:00,198.02549517137703,203.72358022100485,219.1434573806579,220.14601995923582,221.11561148344617,194.67719412163274,,229.75318015030683,223.1775869833854,230.20111548267857,237.01326620675889,231.72583097590652,223.50022692918895,222.58561445115424,,,218.82884020734986,212.27989027618227,,218.1512550040359,213.76425257022817,209.95612459841215,,,,225.8739000746311,228.49850820112096,223.37691610483913,229.6891188819115,221.83138682802308,219.5436324895104,209.91550363093208,215.03599370731953,220.94998679261067,225.1449248187876,216.27718656732884,208.65926757056087,205.5764530951319,210.4990648559456,202.75871768784316,206.6100144981859,185.45146310477634
12,2001-03-01 21:55:57+00:00,,,,,210.85193180241902,188.26098182125367,,181.06074965186906,203.02067473447806,213.99548049093926,211.71516738820674,,,208.1892488152772,208.66271744010024,,204.93158021196336,201.99535992755966,,194.14503392532757,195.04036964138456,,,,,211.90225819858023,217.25071056347576,,211.80109095028823,203.80368246483425,196.0235449230307,190.5561732971201,199.01102399467038,205.40419754053227,202.25525881875848,190.84628628429556,176.80698754049456,180.44370746239008,,184.60075560392625,178.93152612181908,168.30774830815363
13,2001-06-05 21:55:40+00:00,191.43503435631635,204.57212106287878,210.08259188969572,217.86619731053196,221.81739367870517,215.61060239306343,,,,,,,218.90579082027705,219.28086116212378,233.89226431987993,,233.59349420906184,230.12836525845194,,219.2321345191126,223.18362890907258,218.66680187810965,225.74238898708307,220.85587047594555,233.95118183128113,244.39087554086672,236.83306672998518,239.61626607754675,,,218.9786774004667,219.37024378971347,227.44852036926184,227.86790320095295,233.97132993573376,219.29033526543256,205.92447614364195,197.2820459644115,188.2231194264931,193.73095500107823,184.33098753889024,177.02796946716387
14,2001-06-21 21:55:29+00:00,,,209.72309372227167,205.91350998236544,216.71513670909846,206.26255235641167,,,,,,,213.60999422206834,217.01025121902248,227.5570874757984,229.4306672509954,233.27960714369848,231.33370514556094,,225.20863210789238,226.85222964204613,221.0535699604887,226.80945305522343,,233.07027571076327,239.23356980310808,238.41835996113653,237.1762489630448,240.41462558555534,,228.6531804365316,224.7851268706627,232.13503043196502,230.60766652160657,235.81892384878927,218.8807401136326,207.84646970824605,197.0768608965472,190.86302882476724,190.88038891639798,185.32339554027607,175.5170914278753
15,2001-08-08 21:54:37+00:00,205.27814918307394,206.09795738573004,213.90455811857893,206.22089862356853,211.61296787210978,186.40230168070846,,185.51031332698932,213.52257719776568,207.41908294112093,206.49044794444308,198.0815861153135,192.37838450327524,200.6179280580463,208.94694745198052,,213.77875151721665,216.78895150986173,,204.0284911263192,199.8073018069755,207.71092435450376,228.95630099619243,,207.1132263115388,218.37816951795992,219.66888642455416,214.37963563008145,209.90411445450172,206.4490856567811,202.98020623233808,198.65383095470864,204.1403775323657,207.55610365980573,206.55535147483732,,,164.0600045193998,179.8870224157701,173.92189483540548,162.53411270408634,149.27187839701148
16,2001-09-09 21:54:36+00:00,203.3195443720984,205.22632061066972,206.22307798221942,209.22876294835928,217.35256428762958,194.79625188062906,,,209.22585707721822,209.44505493026017,210.73146407329062,,,203.41059186732065,215.8143777046945,217.7002492505011,211.8550798136426,219.63675748426354,,210.18670134415206,215.25062372114112,211.61024568728217,,,,,,,,221.50120354261583,221.94187050517425,212.426801657546,219.21099339221018,223.8470409380611,225.20689999452014,216.2614383934231,199.33383162199186,190.98307949197866,197.59990580253162,186.71975140501507,180.3486094496909,169.02337047818347
17,2001-10-11 21:53:46+00:00,,,218.70164386561214,226.3768185636832,,,292.4744158296096,,,223.32843694266205,218.24610521900706,,223.78975607454905,217.15238330620795,228.53266108201527,,227.93842415309504,225.9820649629943,,,220.13874169351527,213.20369880512882,215.24149372672005,239.36796038178983,,228.5311706843025,235.72611591127364,231.32220374926843,,,214.56042903545105,219.34059855162013,219.24512410847203,226.67572025003122,237.50271706636738,215.43598600516833,200.18754943374188,193.00835405940003,205.15921302429655,195.88817188846932,181.6939426162652,169.16661104498726
18,2002-01-15 21:54:23+00:00,207.9227513437073,206.99853072256838,217.6564100783859,219.074531919429,223.2444049241747,189.94756602143485,156.67629014086685,190.90702432384148,213.063477105903,218.00681927656674,224.04633178997844,,220.67821771722157,221.60617020641118,223.99920135212378,,,,216.01040144630855,213.22805549759772,214.1931589102032,,,,,,237.72691261262437,233.78491316488845,234.6812245564846,225.10559295007062,208.77553207660284,213.7237502808485,216.883942094162,,,,201.75261512511315,202.345968480783,214.41774746979388,202.74650945272325,202.61042406988568,181.86474286206567
