,dates,usa_CA_0009-0000,usa_CA_0009-0001,usa_CA_0009-0002,usa_CA_0009-0003,usa_CA_0009-0004,usa_CA_0009-0005,usa_CA_0009-0006,usa_CA_0009-0007,usa_CA_0009-0008,usa_CA_0009-0009,usa_CA_0009-0010,usa_CA_0009-0011,usa_CA_0009-0012,usa_CA_0009-0013,usa_CA_0009-0014,usa_CA_0009-0015,usa_CA_0009-0016
0,1984-03-23 17:50:13+00:00,227.235478447758,217.04085821382125,231.6755405729262,254.55656711111214,241.3158018075727,239.4568819697106,242.3476636303046,232.16735773793079,215.1843305664386,204.79448055246505,212.58372016905915,203.4927205191575,203.28868600536399,215.31997142436245,218.1420413573854,219.86224637728463,207.3571758209654
1,1984-05-06 17:49:52+00:00,217.91020595523497,207.24337766922565,220.5066727772971,232.34985331872224,221.68262171402057,219.8958981759183,225.54351848764168,201.91534408947675,197.30283744434286,205.86068272290896,207.66133871838701,185.89900740213093,198.27999882644613,197.55621633143505,190.33342571909546,195.43625432915414,193.9069303916415
2,1984-12-16 17:52:39+00:00,202.99482572736298,204.20367975787337,206.53453224116788,208.38113626489562,201.66683569342032,206.47585969669575,211.42107717496788,207.54838360789822,204.38908396925615,200.37891573948957,202.34476729943333,197.63212261641706,200.78676725617277,200.2816082986064,199.79031541751596,197.3988684163956,189.3730012246038
3,1985-04-23 17:52:47+00:00,208.22760880405184,208.82138768254129,215.84914193281782,223.83056894515383,216.4301163253437,216.64430755796818,218.19292661688974,209.52847233672378,207.68241294085897,207.20398497319837,213.56150541328992,202.7653091949792,204.0495669163465,209.96360438256093,210.97325383544063,201.7898993960311,194.71203110144324
4,1985-07-28 17:52:22+00:00,207.50918285638835,211.52226192770308,215.00278694495228,226.27515136168972,220.06499593894122,217.55546440306404,223.8433917155699,217.14782126727903,213.39040211639022,223.38525554659645,238.79571989178038,232.0005585086208,221.2781973579015,,,,
5,1985-08-13 17:52:13+00:00,210.6048973202332,218.0499240810678,220.65357101238703,231.11128617548286,226.81295492323716,223.50010858793183,226.02532340416656,222.73946431229348,224.0548448677272,230.7205508704962,241.88688814945485,235.0554803595587,225.00738471654262,222.52375476016968,222.582644528827,219.0247829811403,204.93972747101876
6,1985-09-14 17:51:50+00:00,211.61566818494316,210.43947689193385,217.93832730330914,223.69230173487978,225.00884906810202,219.7150599855326,225.67335371262428,218.834255212233,217.10198459131414,228.0169461707658,247.41143134887477,231.99721834620448,220.68815472020285,216.56204902987537,212.06344801860524,207.61640198087258,202.00938089479789
7,1985-11-01 17:51:17+00:00,201.13264837223676,199.60615113627097,201.36281886690404,210.50579814250673,203.7891493908486,205.04987445116456,200.58058152448154,203.98088953734023,211.3546231874032,226.93586824125362,232.4957759737122,222.34845038897026,215.18094369790822,205.60038435115837,200.97367474519615,197.28369016795682,185.94186912328337
8,1985-11-17 17:51:01+00:00,196.87703569263047,200.05094686034914,195.84425983063807,201.02575206824594,200.38060514356712,200.1736910342819,197.9931310291745,202.74394197576953,210.99401644885438,217.0218008523392,233.84692132753332,220.98853270508846,211.89102935346145,205.94401181505782,203.20077357156055,195.56971077864492,186.56892761822024
9,1986-02-05 17:49:27+00:00,205.18635038937958,197.71604860746436,206.89498240704359,216.5479109269798,205.12714621613208,205.03065838603362,212.34972862201076,208.02054482258467,195.73401417516803,182.90076403734102,191.83562285608303,178.26823926692379,178.13627896416182,186.7151722698812,193.39901590422082,195.75512004400977,189.1918219235197
10,1986-02-21 17:49:05+00:00,200.25227461880195,192.13545960161605,195.93397452497373,208.17011261882317,204.1074031164474,206.02912692132438,211.3315038563982,199.42340297396154,185.22485615650476,176.65292241451638,186.66925645202525,175.66162829966186,170.79042066790976,181.13867363248903,178.49412243602757,178.82186931321712,175.08306146554713
