,dates,usa_HI_0057-0000,usa_HI_0057-0001,usa_HI_0057-0002,usa_HI_0057-0003,usa_HI_0057-0004,usa_HI_0057-0005,usa_HI_0057-0006,usa_HI_0057-0007,usa_HI_0057-0008,usa_HI_0057-0009,usa_HI_0057-0010,usa_HI_0057-0011,usa_HI_0057-0012,usa_HI_0057-0013
141,2008-08-19 20:49:22+00:00,,185.65568502092677,187.7373100004927,199.3440417809732,209.49709800596165,191.65234691360337,207.2755454404907,219.8692127595209,233.46878001555768,240.19135809651814,254.54136498878046,229.4054304889242,190.93876876010117,201.49942183856197
142,2008-08-26 20:55:29+00:00,,,,,,,,,,,,,,
143,2008-09-20 20:49:05+00:00,,,,,,176.82937607949557,193.35565287712154,194.9108937650503,202.2561965473321,202.4524148578674,221.3901840018086,211.19144324495448,202.77960602260444,213.29842117706926
144,2008-10-13 20:55:04+00:00,156.18450573208548,158.78904035800562,154.7810957547018,161.951033804231,167.87554288349273,165.26090424348956,160.27090092961845,169.83374603644145,177.51622471119344,144.80990543803,,197.75614265019527,,
145,2008-11-14 20:55:34+00:00,152.6238350120696,,173.53056794248528,178.15694098187333,181.88291414469796,148.4525138059867,172.9484215933654,,,,,,,
146,2008-11-30 20:55:46+00:00,153.9330830973687,,,,,,,,,138.81917156880215,,,181.04418002491676,201.47102367252194
147,2009-01-01 20:56:02+00:00,,,195.02644449948264,198.20525347115264,189.5490819163864,153.19022422791295,191.4926671381918,190.12520596129087,208.86447452985226,144.75375328035932,,199.92982088777484,205.95999446941755,216.2773457005882
148,2009-01-26 20:49:59+00:00,,,,,,,,,,150.33672085861178,,,196.50016988231275,175.2864674390678
149,2009-02-11 20:50:06+00:00,,,,,,,,,,143.2694242767772,,,194.47771030782954,201.72705110800993
150,2009-03-15 20:50:24+00:00,176.44240414338896,177.42524226291465,167.30008086282243,164.8606470486136,170.20226929021817,162.24631826290076,,161.7966644666776,,154.33558845771847,,,,
151,2009-05-02 20:50:39+00:00,184.46399670063252,175.0560776424532,175.09008086637513,182.96391374341067,193.98050071202314,,,,,,,,,
152,2009-06-03 20:50:41+00:00,,,,,,,,,210.3684194066506,174.5255630655853,194.7832106167895,184.37370115559355,172.26202868231547,182.59839627834003
153,2009-06-26 20:56:49+00:00,,,,,,,,,,,,,,
154,2009-07-05 20:50:36+00:00,202.02138401864582,185.99066465419895,188.92960168684596,197.38949619686753,204.39440785302838,191.3462834964648,,,,,,,,
