,dates,usa_HI_0057-0000,usa_HI_0057-0001,usa_HI_0057-0002,usa_HI_0057-0003,usa_HI_0057-0004,usa_HI_0057-0005,usa_HI_0057-0006,usa_HI_0057-0007,usa_HI_0057-0008,usa_HI_0057-0009,usa_HI_0057-0010,usa_HI_0057-0011,usa_HI_0057-0012,usa_HI_0057-0013
18,2000-09-30 20:50:41+00:00,164.65910288764363,178.76683412594832,172.21210325873392,160.19454326088535,157.17334300341477,160.37568277453187,164.46620498490148,163.73988992569545,158.19993617870756,,220.18764907892722,244.03602824489778,226.0786034671128,212.26209460296187
19,2000-10-07 20:56:48+00:00,169.0132548941623,192.43298368308254,181.21334043146527,176.29664274840925,181.8612555415216,169.70740145036905,180.80387872408104,191.36143872372273,180.48874128826293,,,245.76035654002158,239.40516562022657,241.50386746834934
20,2000-10-23 20:56:16+00:00,163.8186338660811,170.84930868315126,182.42456033432012,181.44865997105364,178.65842770002277,169.30376856927307,175.28428469729218,173.9005140279241,178.04226855816597,151.03401932131504,222.86004645578709,229.71769868812214,221.3194217391584,218.54601550173535
21,2000-11-08 20:56:43+00:00,,,191.09847526567714,181.30081364062272,,145.5502205253065,171.83544556947734,170.8370633985385,173.70582300244925,158.650392159609,220.30673303950758,237.23309667931306,223.78438989911453,214.37025331390757
22,2000-12-03 20:50:34+00:00,154.8081761393286,,184.49400857368792,182.24152514846793,157.97042970653732,141.84261216138393,155.96524552970826,173.4083466179701,,143.67548588251503,,,237.94171358379944,228.8096009849494
23,2000-12-10 20:56:23+00:00,152.3242904228154,,192.78021204761308,184.21917607323732,155.2347568239288,136.23328337863506,178.33120084007604,173.88947918458095,,142.30228353610238,132.8053240448353,,231.306429181734,224.2173543890529
24,2000-12-19 20:50:39+00:00,156.40077748654124,,201.46302289378036,189.91326090341818,,128.02328487467852,165.64583155980756,175.95514966061833,,143.0472832903846,133.01203781620367,,234.09428206475891,225.97776129801176
25,2000-12-26 20:56:52+00:00,148.23430745452052,,159.1733685316536,154.67076027933004,,120.9554185801601,,,,126.01678122642478,128.14607251890826,,216.38286883079252,194.2458898564843
26,2001-01-04 20:50:39+00:00,154.54462244818149,,170.0348529578083,148.2969052162372,,132.031506188495,,,,138.8511011862862,133.45623079529827,,214.24542220619153,189.95625358881986
27,2001-01-11 20:56:29+00:00,148.7436227757275,,196.90570681988746,197.96736201202773,,126.9239510004318,192.00472734846693,184.93617096413783,,131.3611240201212,,,236.5881422379765,209.09961584061824
28,2001-01-27 20:56:32+00:00,151.4467064482997,,202.66109653428242,183.0783303052495,,132.0645733662842,181.19085663635974,184.55112511444767,,131.34375706519634,127.65375347063589,,218.80690555378325,211.7469462706159
29,2001-02-28 20:56:44+00:00,199.51461368817328,,188.643742098299,185.28731165337655,174.96651638452778,,169.50460310808114,171.3114993966139,175.05817606992937,138.08458414846598,,,,
30,2001-03-25 20:50:25+00:00,230.54469629871286,212.7711192694092,201.25881154887796,197.6564952481969,208.9397677479963,183.2839328662327,186.17946013538554,186.14077561758512,185.96872482180257,165.0977162931784,189.65181783290734,,167.04698180123435,181.85388059171567
31,2001-06-13 20:49:50+00:00,205.4388467089439,195.9455575607286,198.19521757111127,202.19073922727992,208.19772744274542,199.42434574492856,,,,,,,,
32,2001-07-15 20:49:35+00:00,206.48955514433277,195.7769581940564,203.37444251342063,207.5629173673724,215.68962129875348,211.1624409567948,209.99090170206748,219.32204557424018,231.17707261793757,245.27217943188623,254.6650916720381,229.6815676232407,193.01181305387746,200.2521654511283
33,2001-07-31 20:49:23+00:00,180.15630450920594,179.3450983241959,179.93984531847462,191.83870277201652,190.08834609393242,180.09938034135473,190.04561519191338,203.46626474697575,216.1693440033622,228.78581275575598,240.74079820058012,211.4018933409945,182.98029779940887,182.0162732520815
34,2001-08-07 20:55:25+00:00,,,,163.38739639161093,158.42889395243137,,192.40865385958995,202.47348129488748,215.012293247672,228.4005072778491,241.9696777721347,217.93696800024372,184.0370423066968,185.51847724165458
35,2001-08-23 20:55:12+00:00,,,,,,,,198.44793180912734,,236.64884700916684,249.16389958146328,217.9153143375385,184.21988400992836,196.4011144634548
36,2001-09-08 20:55:00+00:00,,,167.90607855453632,185.75383306131613,189.77965575232685,174.6228591526006,190.6629968105662,210.79760473299177,218.87200616758338,234.9835835483423,245.3472172472014,226.40653495784036,205.11976401260034,218.60199849374558
37,2001-10-19 20:48:32+00:00,155.6755741932818,,167.63508138232476,171.58078458648473,176.9713496055857,165.11896575878833,181.44792322749427,190.2771033206908,205.38580944686555,,,193.6286896545952,195.602322587476,224.5106446868422
38,2001-10-26 20:54:43+00:00,141.143815824054,,185.139290371032,182.67984982717496,,162.6001306747451,192.5504948820749,199.77395394523583,198.84718158632765,,,202.04726296186342,193.44755400110054,224.44303067822617
39,2001-11-04 20:48:37+00:00,152.28572174759137,,154.33544294085522,161.9095491680072,164.63054917599754,140.69069534558082,169.3061778918983,182.52843002627534,182.46048075064033,143.1603957237703,,169.241503710138,170.6285342359699,212.61438625921178
40,2001-11-11 20:54:53+00:00,159.8043611532511,,159.94769773656736,168.67651857994505,169.48883315459312,150.49364476986304,178.41918547280778,180.78336457420306,171.71454200841387,143.58975150144246,134.28348781879558,,198.85822033272592,237.3376040052577
41,2001-12-22 20:48:56+00:00,152.35280285177822,,190.62830351391636,188.32480195927351,,139.4423742982909,175.04044925114593,186.6481858557673,,134.47888597999918,128.4398165634787,,188.0959991505548,203.15706551950998
42,2002-01-07 20:48:58+00:00,151.41597805071643,,,,,158.92824187558145,125.39307417217796,,,139.2654591273889,128.88402636013242,156.18436349936638,153.91797987204257,
43,2002-01-14 20:54:47+00:00,152.4121937295254,,188.01304045828286,177.92775796598343,141.88878464142903,150.3118838105347,114.54300609693395,,,141.4054895375352,133.00761600730817,,192.83282832107997,182.54246849370128
44,2002-03-12 20:49:08+00:00,162.52495025846937,161.8901853405649,174.41674205262947,178.95443556153603,182.6341264581989,170.0566511220127,152.47093705980126,170.44118024272723,163.09878847045334,147.76233260638975,141.7101085307768,171.39894264124143,178.08395151853952,202.90994756027655
45,2002-03-28 20:49:03+00:00,164.2657229733309,184.40480445712242,184.02761518895198,188.45817651696288,190.56084578022347,174.19383686608467,187.94146965112827,189.5737562162172,190.55614415812894,188.8708240081549,187.03117620563583,186.09771649438474,182.6523608917857,196.10137763294546
46,2002-04-13 20:49:02+00:00,198.17993115797603,188.62658895214184,182.6044677396393,195.09510943840394,191.056869152071,197.53587805165992,197.49422148323154,188.71658193985274,179.19868846519964,165.71254712169883,192.32277962447594,204.7791232274656,214.42805810969438,213.60137529090304
47,2002-05-31 20:48:51+00:00,200.3404944015539,192.33706976866736,188.6404054475157,190.51966385911817,196.76614929378906,181.98938810546315,186.2455062845566,183.86898275091647,187.01065170304193,175.8516525123359,185.42501913290346,197.5242430888249,204.79432343643833,206.21385042225342
48,2002-08-26 20:54:25+00:00,,,,,,,,,,,,,,
49,2002-09-04 20:48:13+00:00,171.03075599030933,187.2424746404593,193.88049818060705,203.97154276066374,199.76582237713976,183.43837510507495,199.6546337668565,205.19280107577433,224.5670350629142,,,215.97028107809552,186.30304873503113,199.42456537598937
50,2002-09-20 20:48:01+00:00,161.136681860058,172.6310514094924,192.8964862297669,196.94993507513038,204.68255314570172,181.0144406852385,196.767928301524,215.8494338513822,223.54893111790764,,,235.54360933859255,194.75003133658956,211.84113255616654
51,2002-09-27 20:54:10+00:00,160.83866781743558,168.84718587392527,177.56103444910988,180.93304123525817,185.96997767866907,164.60807857456402,192.30655627375526,194.3480076585259,193.9547483510721,,,,194.05816949481334,227.22430525235018
52,2002-10-29 20:54:11+00:00,161.33027990720262,,166.45903302275838,154.61635803767638,149.19314479348031,154.4950863335839,124.01498554647047,,121.88529955488495,144.40342409279512,129.38169278325572,,,
53,2003-01-01 20:54:45+00:00,152.62532540666598,,177.07094917969127,187.81071563113338,,122.5500490789398,72.73459169099617,,,132.9058886900654,129.1973216962664,,193.12090591595654,199.9867642513808
54,2003-01-17 20:54:52+00:00,154.1119213038309,,,155.97328437796722,,130.33461885345574,107.74416818088973,,88.49549462261528,131.69604963814209,131.410615280752,,147.55253753282082,144.91149225099994
55,2003-01-26 20:48:44+00:00,,,,158.88175984876764,136.24385838542486,147.73460139460497,89.51373794514012,,121.41444213355825,149.39309775480504,137.07134845122778,,160.62391099246153,132.1076494637463
56,2003-02-02 20:55:00+00:00,152.09282124438428,,197.2340001963318,190.83112148818813,136.5913237965926,144.44494869403658,82.5072407121948,153.53592736452003,144.6617995536623,139.85282239531463,130.90141337626778,,174.6875896736603,138.96527091900813
57,2003-03-22 20:55:05+00:00,239.58394031654205,225.15730110241074,223.7790659593859,215.6601183140927,188.77473038583648,177.68868459420338,197.7880015471165,196.81798242400075,199.80607474447513,,,209.47092226344623,203.76284047348793,193.46634105919884
58,2003-05-02 20:49:00+00:00,236.20490315532925,227.492267659926,212.49230154007202,228.4876974717874,,216.88687833313088,210.81479142970193,202.7250742004194,206.90514448466996,205.60828690007935,229.23020121096448,203.5390931560671,196.33286544256666,182.91903515851612
59,2003-07-21 20:48:46+00:00,,,,,,,,217.10473960294044,213.30342760086216,207.11343695820722,225.40673733681103,208.9649180202824,182.1271345318445,185.30777796437403
60,2003-07-28 20:54:53+00:00,216.9144445270955,209.1866617922158,217.34145086723981,219.1781030785622,224.96881831013766,222.13846749984754,,,,,,,,
61,2003-08-06 20:48:37+00:00,219.23789311172055,210.74727643965468,220.4630333296425,223.55983315298852,225.5267116527146,221.77139260180002,,,,,,,,
62,2003-08-22 20:48:38+00:00,,,,,205.29183198435948,189.72535776316738,207.2306220556954,200.48697347383188,219.83942440908444,226.2039831983643,242.10157947459584,208.81994118450905,181.6838751835108,178.1126796837498
63,2003-08-29 20:54:46+00:00,,,,,,,202.92495282120916,210.78230226499272,214.30313336562344,218.3446797411004,227.27181282630667,208.46502031237762,180.5090853021009,186.43550443954075
64,2003-09-23 20:48:25+00:00,165.5149664093824,,,,,,,,,,,,,
65,2003-09-30 20:54:36+00:00,,192.218490539266,192.86068135441678,194.39390255250518,,,,,,,,,,
66,2003-10-16 20:54:37+00:00,,,,,,,,,184.26526220965872,139.79638997770917,,,193.34590037302274,206.8270746339455
67,2003-10-25 20:48:36+00:00,,,,,,,,,,173.98817060387626,210.50700403893384,223.17792669134693,216.15018301791625,209.81329811734338
68,2003-11-01 20:54:50+00:00,157.65216740729664,,202.33835323964982,203.52085407038376,,,,,,,,,,
69,2003-12-12 20:49:00+00:00,162.6266805315265,,,147.68452825606684,,,,,,,,,,
70,2003-12-19 20:55:14+00:00,156.25754323482826,,,143.98791644893234,,,,,,,,,,
71,2004-01-13 20:49:09+00:00,152.7427854936355,,,,,,,,,,,,,
72,2004-01-20 20:55:25+00:00,156.53510131751798,,,111.29965482812148,,,,,,,,,,
73,2004-02-14 20:49:21+00:00,154.1919164177211,,,,,,,,,,,,162.53751221441914,
74,2004-04-25 20:55:33+00:00,,,,,,,,,,,,,,
75,2004-05-27 20:55:34+00:00,,,,,,,,,,,,,,
76,2004-06-05 20:49:20+00:00,180.27187910594878,170.3741402637795,168.12795845063067,,,,,,,,,,,
77,2004-07-07 20:49:14+00:00,180.34024345802595,182.72772165644724,180.043514822396,184.59992807992316,194.03520611176435,,,,,,,,,
78,2004-07-23 20:49:09+00:00,168.25522435441525,166.74462057160915,176.6947912709869,181.05032515800875,192.2362065762145,184.40494639247237,,,,,,,,
79,2004-08-08 20:49:02+00:00,167.337306584652,166.45621117168457,177.94620198594305,,,,,,,,,,,
80,2004-08-15 20:55:13+00:00,,,,,,,,,,,,,,
81,2004-08-24 20:49:01+00:00,174.1056564840216,161.93284735584885,176.22626161900834,179.8918661269497,185.76556244698057,168.44014388225,188.89082866376964,191.7969372796482,195.63808903524958,211.27255985114135,227.79388972860187,,,
82,2004-09-16 20:55:03+00:00,,,,,,,,,,,,,,
83,2004-09-25 20:48:50+00:00,162.8409077839166,157.8231486027681,168.1135231538986,178.64093905066133,185.55573820794774,172.16258129905373,191.9615423816863,202.43955043443003,,,,,,
84,2004-10-11 20:48:47+00:00,160.28239730840747,158.06730418247992,171.5119809518982,172.36563336766102,181.43786690232815,166.26358493490767,183.07270073284096,182.83268395488926,190.90733067892194,,,,,
85,2004-12-14 20:49:25+00:00,,,,,,,,,,142.80892235467275,134.25334460805328,161.4002404225517,168.36733284777887,187.7881176707137
86,2005-01-06 20:55:48+00:00,,,,,,,,,,124.30291136307085,128.54472781802085,147.2813130294075,145.60215875679557,149.79592989961188
87,2005-01-15 20:49:38+00:00,,,186.84718073723218,182.27158907072524,141.78765347309954,147.79401018270434,143.73451084328906,162.7777475230558,,143.49125802043088,134.43243951163714,163.51465674014025,167.7432427969068,175.07597390307038
88,2005-01-22 20:55:49+00:00,,,185.93061629050348,,,133.27415865966253,,,,132.90640672278178,131.25469964580248,154.8990064474649,155.61604441267698,147.91814668706294
89,2005-03-20 20:49:56+00:00,184.91054470747844,188.534311479436,181.23238154820623,154.55335984366457,155.16224860818244,166.3900539913239,,,,,,,,
90,2005-06-08 20:49:44+00:00,221.66254884143834,210.3628938973401,214.105517596369,,,,,,,,,,,
91,2005-06-15 20:55:51+00:00,,,,,,,,,,,,,,
92,2005-06-24 20:49:39+00:00,217.82043805193257,206.52375720066476,203.28260531315746,210.1223140846266,215.78554444157166,,,,,,,,,
93,2005-08-27 20:49:28+00:00,205.0404581107823,210.01395892876636,214.4879369369106,212.39962594196308,219.87730473919575,,,,226.68570602724364,,,,,
94,2005-09-03 20:55:35+00:00,,,191.64980390602202,200.46983876226074,206.84501475059992,,,,,,,,,
95,2005-09-12 20:49:18+00:00,,,207.49091084675803,162.713141326669,,160.38526145968467,144.6643454169758,141.19861283645812,,160.26809703461439,161.0763090414418,,179.40968033670907,193.72602514897628
96,2005-09-19 20:55:29+00:00,160.38387150417344,186.53409793132116,186.70120721685296,192.1079078050475,196.73756139859674,,,,,,,,,
97,2005-11-06 20:55:50+00:00,165.65090938742728,,,197.96151440667447,,,188.5534374223351,190.48737519852818,,,,,,
98,2005-11-15 20:49:44+00:00,154.2952663814482,,,,,,,,,,,,164.6508958325795,182.52370743396492
99,2005-11-22 20:55:58+00:00,158.2538174107279,,191.39148408754392,186.32669636745808,179.48728387763026,151.2754950140426,180.262798202887,178.56842006812917,179.16503057734866,148.04371392942087,,,,
100,2005-12-01 20:49:50+00:00,,,,,,,158.1524840225261,145.37781380404058,141.01103631954996,151.08088899653998,140.1579370958309,,,
101,2005-12-08 20:56:02+00:00,159.18907983543428,,177.72354066675084,161.89004826742215,164.8480835113852,148.517903332016,146.3568053780831,,142.2208011408093,125.52651656467106,116.99916189276593,131.81965554937756,155.3342808036874,
102,2005-12-17 20:49:51+00:00,151.87621781212783,,159.96458559302977,161.96323960553508,,,,,,,,,,
103,2005-12-24 20:56:05+00:00,156.27083926066135,,,143.8447353228782,,,,,,132.96038053347246,128.73862078299504,147.02641307465922,152.30357512007862,
104,2006-05-10 20:50:18+00:00,,,192.11425903278106,197.0080000768967,205.44071993355087,200.1328408030823,203.14893116730113,209.0699812591328,208.97316919804447,,,185.3215856165605,188.68190501746113,197.68975745930888
105,2006-05-26 20:50:18+00:00,189.18058437594144,182.48345427532522,189.26840629728756,198.38297084714424,,,,,,,,,,
106,2006-07-29 20:49:56+00:00,186.7627067310315,183.41797663584072,,,,,,,,,,,187.47836079428674,197.07348795875802
107,2006-08-05 20:56:06+00:00,,,,,,,,,,,,,,
108,2006-08-21 20:56:04+00:00,,,,,,,,,,,,,,
109,2006-09-22 20:55:54+00:00,157.73936775549598,163.8442479486,176.3084255894331,,,,,,,,,,,
110,2006-10-17 20:49:45+00:00,,,176.2453220455504,178.91201304914156,176.50350696862617,162.07089093455727,175.3949016172457,179.49548493373473,185.51017146859618,,,,,234.48079113425328
111,2006-11-09 20:56:17+00:00,172.44935484753282,156.1821664347474,,,,,,,,,,,162.73297531983494,
112,2006-11-25 20:56:27+00:00,158.7997711792523,114.48532530556297,,,,,181.45459762912182,188.11749679026514,,,,,,
113,2006-12-04 20:50:21+00:00,162.28731515746844,138.41933271228814,154.62722104202078,162.51872412166145,159.390791748071,148.43134476508249,167.25054393099447,181.92898605243005,183.32656414961286,,,,,
114,2006-12-27 20:56:37+00:00,,,,,,115.64601299278044,,,,131.9382869401496,128.8629547549298,147.49539140132072,,222.83236923890743
115,2007-01-12 20:56:38+00:00,140.92709699898063,113.39973440690649,,,,,,,,,,183.2047307057028,171.4882743187856,197.47085323001784
116,2007-01-21 20:50:30+00:00,,,,,,132.11896557361567,195.30320940746458,186.60164614537663,,140.60536372802758,,,227.49538912093124,226.96216174999182
117,2007-01-28 20:56:44+00:00,,,,,,,,,,140.32516166263815,,,201.09051517864674,191.58130585469914
118,2007-05-29 20:50:29+00:00,,,,230.43511520866684,228.00704417037966,221.48964443736187,222.61780397319095,218.92444484824296,216.84404525598472,,,225.63206928398327,223.77243975185303,216.55046384202598
119,2007-06-14 20:50:30+00:00,,225.1236450635442,,,,,,,,,,214.36196727574878,189.7093422189296,191.5674742780174
120,2007-06-30 20:50:29+00:00,,218.10685219830023,,218.15187473648382,222.85374953485422,216.42839992674817,215.58032669966988,219.2522919465365,229.491578328806,,,,,
121,2007-07-23 20:56:35+00:00,,,,,,,,,,,,,,190.14150378502495
122,2007-09-09 20:56:15+00:00,169.12637993467678,188.7265429837245,,,,,,,,,,219.1359732955226,210.23167004859414,215.4434588197893
123,2007-09-25 20:56:11+00:00,,182.934391281199,188.60845162302985,194.43096594006207,199.08372020463716,181.92723448408205,197.55419848071477,204.69114911560882,213.0105083263177,,,,,
124,2007-10-04 20:49:52+00:00,,,,,,,,,,,,205.1161164730488,175.26714389049883,201.6016642999468
125,2007-10-11 20:56:09+00:00,,,,196.69709978101292,202.72890683250543,178.09690464846923,199.07790067159812,214.18718625796524,218.5504119810107,,,205.73255986728535,167.55941409826644,196.52486942827463
126,2007-11-05 20:50:16+00:00,,,,196.66873162349864,189.14674831564452,166.31560614279914,183.4423027489171,186.11521518500513,184.21459234373688,160.1589120140543,,204.85120931679913,206.86831014923493,214.79978855448144
127,2007-11-12 20:56:31+00:00,152.89752034422105,,,,,,,109.54141789000779,,139.9204439978777,,,228.80165372402163,228.14693034515682
128,2007-11-21 20:50:24+00:00,,,,143.54119088895348,147.10990162958836,139.6305641522849,161.22197170092167,148.0956128958276,,146.9642354804773,134.98429130556283,159.00885282235132,169.31793173534868,198.30879810091213
129,2007-12-23 20:50:34+00:00,156.56585278456976,,,,,,,,,119.40103960475739,99.60802180133025,,191.31654661436525,206.5803942539254
130,2008-01-08 20:50:35+00:00,147.64502273924614,,150.10345540184397,173.9493893835521,173.21306655535196,,,,,,,,,
131,2008-01-31 20:56:45+00:00,,,151.03721416434036,167.82636904669297,168.89205723384592,149.5441785384355,151.00465418378374,148.30078551534487,148.27181670617836,139.70811034553574,128.58519365175405,158.25949789936143,159.1434524011108,177.53330381174098
132,2008-02-09 20:50:32+00:00,,,,,,,129.93496912420994,133.57723841499643,,137.4852947695869,128.7359674187914,158.577153075343,161.8284009450703,180.8102013817216
133,2008-03-03 20:56:36+00:00,,,119.29177349933542,180.70086045856573,141.88654578412095,136.71813551337607,158.89642310596426,170.4595007744265,145.1815237362873,136.74001773234878,,200.81709434893705,188.8328843439742,177.76670394278955
134,2008-04-13 20:50:22+00:00,,,,181.40449342996436,180.54754537283924,162.81950288333718,167.05391245584218,174.6432060717917,,,,,,
135,2008-04-29 20:50:19+00:00,204.8965355444262,193.10434982873028,186.76006181108716,193.54610162913656,195.2779935208564,179.11571930159684,176.02493735845368,184.96301796590305,181.52575432465852,183.6514289203245,198.8608329793889,188.3193523392648,,
136,2008-05-15 20:50:13+00:00,194.47428329426222,190.0425464721668,186.91096605970674,,,,,,,,,,180.4210976316662,183.07562111569794
137,2008-05-22 20:56:21+00:00,,,,,,,,,,,,,,
138,2008-05-31 20:50:06+00:00,,,,,,,,234.33878179840946,218.01356756896033,211.3806229326263,223.99950973377827,213.28881589807173,193.17998459097024,207.19692431183785
139,2008-07-02 20:49:47+00:00,203.98245767865657,,,,,,,,,,,211.69130236625247,181.22656644760033,183.35224233062982
140,2008-07-09 20:55:53+00:00,,,,,,,,,,,,,,
141,2008-08-19 20:49:22+00:00,,182.85646027491939,183.5384728814816,196.54481703496583,208.0151554933695,190.1704044010112,204.98527064830284,218.54326419562267,232.569029204341,238.709415583926,253.0594224761883,228.61814852910962,189.456826247509,200.2997540902731
142,2008-08-26 20:55:29+00:00,,,,,,,,,,,,,,
143,2008-09-20 20:49:05+00:00,,,,,,178.40997566200917,195.79839768646073,196.3251144441414,203.21584629385822,204.033014440381,222.9707835843222,212.03113677316483,204.36020560511804,214.57795417243742
144,2008-10-13 20:55:04+00:00,157.51773670046563,160.27040810065026,157.00314736866872,163.43240154687564,168.65979639430458,166.0451577543014,161.48292908269133,170.53544654611522,177.99237862847207,145.59415894884185,,198.17277732781406,,
145,2008-11-14 20:55:34+00:00,152.07996156598415,,172.62411219900952,177.55263715288947,181.5629885881771,148.13258824946584,172.45399118783317,,,,,,,
146,2008-11-30 20:55:46+00:00,153.4994418177974,,,,,,,,,138.56408846317197,,,180.78909691928658,201.26452782510702
147,2009-01-01 20:56:02+00:00,,,192.74753492306527,196.68598042020773,188.74476088941557,152.38590320094212,190.24962555105506,189.40555030558014,208.37613676347712,143.9494322533885,,199.50252534219658,205.15567344244673,215.62622867875467
148,2009-01-26 20:49:59+00:00,,,,,,,,,,149.4176665629987,,,195.58111558669967,174.54247110452386
149,2009-02-11 20:50:06+00:00,,,,,,,,,,141.1646055857453,,,192.37289161679766,200.0231502628889
150,2009-03-15 20:50:24+00:00,171.5903586282876,172.0340805794687,159.21333833765348,159.46948536516766,167.3481248695703,159.3921738422529,,159.2429563008348,,151.48144403707062,,,,
151,2009-05-02 20:50:39+00:00,183.89130164292075,174.41974980055122,174.13558910352216,182.32758590150868,193.64362126631033,,,,,,,,,
152,2009-06-03 20:50:41+00:00,,,,,,,,,211.41180738237685,176.24408443736974,196.50173198857394,185.28666563435402,173.98055005409992,183.98958024597505
153,2009-06-26 20:56:49+00:00,,,,,,,,,,,,,,
154,2009-07-05 20:50:36+00:00,202.23630497172928,186.2294657131806,189.2878032753184,197.62829725584916,204.5208319430775,191.4727075865139,,,,,,,,
155,2009-07-12 20:56:45+00:00,202.47178240765766,187.55997094357312,188.1917296936708,196.55397309598288,202.1846632281962,196.83580876703022,204.14701585582233,,,,,,,
156,2009-09-07 20:50:24+00:00,160.02720248975015,140.25705620815324,153.87211183850846,174.06687837059528,182.86454848873518,176.5529197582387,198.2313815464033,210.92258145997087,220.24347958865349,,,209.89771640021348,,
157,2009-09-14 20:56:34+00:00,150.50743227245783,127.81993203368206,135.06822455425058,153.17841323514517,164.6104555084449,154.74725326199837,181.8238238256373,183.71274897575051,187.24905632712773,,196.3884196469228,182.5925720813395,183.18097307478834,
158,2009-09-23 20:50:22+00:00,169.33994005125138,153.83108813212579,160.91653855720784,165.59069655855257,177.18816880153634,172.64194358985895,,,,,,,,
159,2009-09-30 20:56:32+00:00,191.6220038318392,179.43204970825445,174.98636848537396,175.75713374990775,179.9841053422635,167.37305214070588,180.08962742474702,,,,,,,
160,2009-10-09 20:50:17+00:00,174.1948526592959,180.63090564464133,180.6360221617947,,,,,,,,,,,
161,2009-10-16 20:56:35+00:00,156.65545439901086,,175.63121301237754,,,,,,,,,,,
162,2009-10-25 20:50:33+00:00,,,191.69282732858125,192.2449353253873,,120.47517048164737,188.9564237596955,191.70601321794683,195.34625934706517,,,,,
163,2009-12-12 20:51:11+00:00,,,87.79870267542013,138.00707567653882,139.98660570369051,147.14886089504157,116.46958602750786,75.94513714419733,,154.76030675354153,133.19063914332884,161.44500043552236,167.57464285564944,
164,2009-12-28 20:51:28+00:00,,,,,141.6320596360834,143.3439530858646,115.4009159410564,74.9102067234249,,153.1138379242638,131.65440422441748,158.21418307684573,165.32997454525048,174.8455833785551
165,2010-01-04 20:57:46+00:00,139.5661682013861,,65.89679290282108,138.50121853200937,,127.8696745428267,100.28579135894023,64.05460417448799,,139.65578625946944,,,,
166,2010-01-13 20:51:44+00:00,,,74.82504803404085,111.16390712978136,135.03921534010445,132.4529832165111,105.63320992044783,66.73240870449722,,143.73988251820083,129.72257722711726,153.86618976859475,158.95199296307572,143.92119984368424
