dates,satname,nzd0322-0000,nzd0322-0001,nzd0322-0002,nzd0322-0003,nzd0322-0004,nzd0322-0005,nzd0322-0006,nzd0322-0007,nzd0322-0008,nzd0322-0009,nzd0322-0010,nzd0322-0011,nzd0322-0012,nzd0322-0013
2001-07-14 22:02:21+00:00,L7,402.99,355.88,382.79,365.23,371.25,356.51,382.91,363.87,378.22,372.06,,402.11,408.99,402.79
2001-08-15 22:01:50+00:00,L7,397.01,335.06,331.83,337.61,345.13,339.73,345.68,346.39,349.23,352.27,350.99,334.83,343.26,334.60
2001-08-31 22:01:41+00:00,L7,354.41,323.67,310.12,323.45,324.16,327.32,329.68,339.26,337.24,339.73,341.05,335.05,320.73,327.35
2001-09-23 22:07:39+00:00,L7,,300.57,338.88,319.75,,,352.66,351.48,,,,334.91,342.76,368.22
2001-10-02 22:01:16+00:00,L7,368.75,323.21,320.01,325.59,327.49,327.40,330.13,336.91,339.48,340.91,341.38,338.59,327.05,334.99
2001-11-03 22:01:22+00:00,L7,267.25,292.52,302.28,306.67,321.98,,314.49,321.17,318.00,321.81,319.59,320.21,274.08,328.86
2001-12-21 22:01:41+00:00,L7,438.19,411.48,420.71,431.55,441.60,433.67,387.99,354.67,362.24,363.15,363.79,382.15,390.26,401.87
2001-12-28 22:07:49+00:00,L7,348.32,248.07,181.13,185.23,,,,172.61,140.22,,,334.58,331.77,343.75
2002-01-29 22:07:57+00:00,L7,352.52,320.52,322.12,334.58,340.23,333.25,333.68,336.36,339.48,345.66,343.64,336.30,329.30,349.06
2002-02-07 22:01:54+00:00,L7,370.98,345.34,351.09,348.27,359.75,359.48,359.12,343.23,352.00,376.85,374.17,364.00,354.14,365.48
2002-03-02 22:08:08+00:00,L7,375.88,351.74,354.88,352.69,,,359.03,348.92,,,,354.25,348.47,363.91
2002-04-03 22:07:57+00:00,L7,441.17,418.38,421.55,429.36,444.54,444.49,433.82,357.43,350.29,357.58,354.17,411.84,418.81,416.06
2002-06-15 22:01:31+00:00,L7,508.24,482.26,382.35,289.34,,,176.13,258.73,,,,151.63,,221.36
2002-07-08 22:07:36+00:00,L7,373.17,291.95,207.39,320.31,321.33,321.41,304.85,325.21,,326.80,301.59,264.54,295.16,260.72
2002-07-24 22:07:26+00:00,L7,369.33,,,,,,,,,,,,,
2002-08-02 22:01:13+00:00,L7,406.49,359.95,385.10,371.26,381.53,,374.40,349.46,368.25,417.11,425.92,415.28,411.30,393.77
2002-08-09 22:07:21+00:00,L7,340.16,304.00,304.17,318.74,316.68,311.58,317.64,324.33,329.41,329.89,323.01,300.01,304.61,316.80
2002-08-18 22:01:09+00:00,L7,,,,189.97,,,280.71,299.69,,,,176.61,135.33,85.03
2002-08-25 22:07:12+00:00,L7,453.85,454.02,542.08,603.30,,,631.91,624.34,,,,231.13,470.20,642.54
2002-09-19 22:00:46+00:00,L7,336.78,323.40,551.91,538.53,,,320.57,308.52,316.56,321.25,326.88,317.28,316.42,330.36
2002-10-05 22:00:43+00:00,L7,338.68,309.66,303.23,314.16,315.76,308.19,314.72,319.97,318.09,325.64,323.53,313.29,315.98,332.13
2002-10-28 22:06:58+00:00,L7,566.29,405.32,420.19,558.76,,,585.10,595.50,,,,632.51,349.38,357.53
2002-11-13 22:07:06+00:00,L7,396.75,382.45,389.50,361.04,366.74,361.60,374.86,359.72,368.69,362.93,358.83,367.99,377.59,377.87
2002-12-15 22:07:26+00:00,L7,381.02,421.61,381.82,572.78,,,594.69,616.71,,,,596.59,615.45,630.93
2003-03-05 22:07:55+00:00,L7,386.47,352.18,354.82,364.00,365.69,358.65,349.76,348.73,362.66,363.46,359.16,364.34,363.32,363.60
2003-03-21 22:07:51+00:00,L7,402.25,379.77,391.82,384.34,387.10,388.25,372.56,356.67,368.82,368.30,371.96,375.05,379.47,376.61
2003-04-22 22:07:54+00:00,L7,453.69,437.31,451.55,452.44,459.76,461.33,448.14,417.81,350.13,365.49,403.12,411.96,409.96,410.37
2003-05-24 22:07:53+00:00,L7,405.98,379.50,399.41,392.58,407.22,411.99,410.73,379.94,372.43,382.27,,386.58,389.80,389.54
2003-07-20 22:01:32+00:00,L7,,376.87,395.89,391.97,374.21,376.07,371.73,362.24,362.41,364.15,,,,
2003-08-04 21:55:58+00:00,L5,428.21,426.30,488.75,365.39,381.82,350.41,354.25,350.16,361.11,347.55,331.35,346.20,374.31,410.17
2003-08-29 21:50:14+00:00,L5,380.56,332.46,316.27,266.64,,,,,,,,,,
2003-09-05 21:56:31+00:00,L5,378.77,321.87,324.88,336.69,344.12,332.68,338.94,344.70,344.06,343.09,332.99,328.18,326.28,340.58
2003-10-23 21:57:12+00:00,L5,361.50,306.38,306.70,316.04,315.44,312.46,305.63,313.70,331.98,330.19,326.36,318.73,317.41,337.15
2003-10-31 22:07:36+00:00,L7,432.07,387.43,401.90,400.79,361.83,,,,,,,,398.33,410.31
2003-11-09 22:01:30+00:00,L7,,,322.44,327.50,330.82,321.58,329.07,330.85,334.96,336.61,337.43,336.29,334.08,
2003-12-10 21:57:41+00:00,L5,361.19,321.93,324.93,334.76,337.56,331.88,350.19,346.46,345.87,341.99,345.26,341.91,329.94,342.64
2004-01-12 22:01:55+00:00,L7,375.45,354.98,,,,376.32,376.84,355.15,364.18,362.85,370.85,375.94,376.54,384.99
2004-03-23 22:08:28+00:00,L7,,,,344.33,352.12,339.90,345.48,349.52,344.21,353.69,,,,
2004-05-03 22:02:11+00:00,L7,339.00,305.41,306.97,312.88,310.78,298.52,301.64,316.38,,,,310.97,318.82,329.34
2004-05-18 21:59:50+00:00,L5,396.35,334.42,341.71,342.76,342.24,341.11,335.10,345.99,337.54,338.38,315.28,262.60,328.39,314.74
2004-05-26 22:08:21+00:00,L7,,,,,,,398.53,375.84,372.52,375.46,,401.50,397.30,
2004-06-12 21:54:23+00:00,L5,,,,,,,,,,,,,,
2004-06-28 21:54:52+00:00,L5,394.60,331.18,333.03,339.23,340.42,333.70,326.56,345.63,345.09,335.52,290.60,236.20,252.37,259.01
2004-07-14 21:55:18+00:00,L5,395.90,299.47,316.39,330.54,318.75,312.34,276.17,317.38,328.20,334.24,292.50,250.92,272.06,272.18
2004-07-22 22:01:56+00:00,L7,403.57,369.05,383.57,368.80,349.00,342.58,353.45,341.58,352.05,,,,346.44,305.10
2004-08-15 21:56:01+00:00,L5,361.93,299.13,295.29,306.96,310.46,300.05,283.40,309.60,309.81,319.14,301.16,264.99,283.61,288.68
2004-08-22 22:02:24+00:00,L5,371.93,355.66,364.67,349.92,365.72,336.78,351.81,334.59,339.25,347.09,336.82,349.69,354.62,368.82
2004-08-23 22:01:47+00:00,L7,409.15,385.61,387.91,365.49,,,,347.86,349.60,357.53,350.55,382.39,383.66,386.86
2004-09-08 22:01:41+00:00,L7,,,391.02,376.08,389.14,396.67,371.63,354.54,360.67,364.69,367.05,383.45,,
2004-09-24 22:01:37+00:00,L7,372.30,332.47,349.89,350.71,,,,343.43,341.36,346.04,337.45,349.47,347.03,351.22
2004-10-02 21:57:14+00:00,L5,378.66,351.42,370.27,363.83,368.93,356.00,353.77,347.84,351.25,351.03,345.97,349.00,353.59,359.78
2004-12-13 22:02:12+00:00,L7,356.50,329.80,323.06,336.99,337.72,332.79,,,,334.85,335.79,332.02,343.65,344.62
2005-02-14 22:05:45+00:00,L5,385.10,409.08,411.46,408.86,414.27,414.17,399.89,374.87,362.83,378.74,367.31,366.67,363.90,382.37
2005-02-15 22:02:37+00:00,L7,394.24,417.46,414.80,412.43,418.13,413.88,405.54,363.81,375.09,,,,384.40,395.93
2005-03-03 22:02:41+00:00,L7,401.96,370.39,388.81,399.55,403.55,398.58,383.73,,,,381.11,371.45,374.16,386.44
2005-04-04 22:02:39+00:00,L7,386.59,351.92,351.10,358.94,362.40,361.90,,,,360.86,359.09,347.22,348.43,345.32
2005-04-11 22:08:47+00:00,L7,,359.76,357.25,375.47,376.88,371.41,371.86,360.57,,,,,,
2005-04-12 22:00:06+00:00,L5,380.91,358.00,370.53,366.43,372.99,374.84,370.53,351.46,368.20,372.75,369.51,363.97,352.97,357.00
2005-05-05 22:06:25+00:00,L5,377.50,306.34,305.90,325.68,334.77,326.32,321.33,339.20,333.01,337.59,327.60,271.81,295.09,311.06
2005-05-06 22:02:37+00:00,L7,369.99,313.57,316.29,325.46,324.20,324.22,291.59,,,333.36,325.37,264.70,291.61,309.48
2005-05-22 22:02:36+00:00,L7,,310.29,303.28,318.84,322.61,,308.48,314.19,319.84,323.63,315.19,,,
2005-05-30 22:00:27+00:00,L5,397.46,368.98,376.17,350.92,359.43,377.15,375.85,355.08,359.35,366.33,,251.03,363.70,381.46
2005-06-07 22:02:31+00:00,L7,385.52,313.45,312.42,319.40,329.19,,,,321.31,325.50,287.21,253.70,275.44,290.16
2005-06-15 22:00:34+00:00,L5,394.91,361.97,389.37,382.42,396.19,403.48,409.14,409.40,390.44,406.13,402.34,385.16,387.80,387.93
2005-06-23 22:02:25+00:00,L7,385.58,317.42,316.42,323.97,333.62,,331.69,337.08,330.43,,,,295.64,265.99
2005-06-30 22:08:35+00:00,L7,,,362.97,356.93,364.21,360.85,365.77,369.81,,358.70,,,,
2005-07-09 22:02:26+00:00,L7,,339.51,340.29,343.85,346.16,343.22,351.59,346.68,343.92,345.17,305.14,,,
2005-07-25 22:02:25+00:00,L7,446.11,500.76,,,,,352.22,575.37,,472.69,,,435.07,518.24
2005-08-01 22:08:35+00:00,L7,389.84,331.12,328.44,345.25,345.81,,,,,,,221.45,230.19,239.37
2005-08-17 22:08:30+00:00,L7,369.26,316.89,337.10,,,,,,,338.98,334.49,300.19,324.78,312.59
2005-09-02 22:08:22+00:00,L7,361.98,326.14,325.92,336.05,340.66,,,,,,,328.48,329.25,331.71
2005-09-11 22:02:05+00:00,L7,402.97,408.01,,,,405.82,404.97,377.00,378.98,393.29,387.06,371.64,386.71,388.02
2005-09-19 22:01:08+00:00,L5,347.65,307.81,307.49,312.08,318.44,311.16,305.09,329.26,338.30,339.00,326.40,298.33,306.51,324.65
2005-10-13 22:02:06+00:00,L7,371.40,,,,352.02,345.97,356.39,357.91,361.72,363.25,360.02,357.60,351.90,358.71
2005-11-21 22:08:43+00:00,L7,326.21,339.61,344.53,351.97,,,,,,,,,373.93,361.78
2005-11-22 22:01:34+00:00,L5,396.52,380.95,376.86,371.68,379.78,387.53,380.08,371.49,376.07,387.08,382.31,397.48,391.97,392.91
2005-12-23 22:08:51+00:00,L7,,,,,,,315.10,309.94,,,,327.71,,
2006-02-02 22:03:01+00:00,L7,,,384.84,379.08,394.71,398.44,393.25,363.17,370.85,395.13,403.99,408.04,,
2006-02-25 22:09:16+00:00,L7,353.19,332.55,336.22,344.51,350.23,,,,,,,370.97,372.63,366.55
2006-03-13 22:09:17+00:00,L7,385.05,,,,,,,349.77,357.75,360.65,359.56,360.51,360.91,360.20
2006-06-01 22:09:14+00:00,L7,,,,,,397.47,393.33,372.21,378.63,389.77,,386.68,386.08,
2006-06-25 22:11:56+00:00,L5,397.06,333.23,348.13,350.42,350.08,331.97,328.46,336.66,329.65,334.74,,269.17,349.19,312.67
2006-06-26 22:02:56+00:00,L7,401.94,329.08,341.24,345.89,346.68,342.33,345.69,343.40,330.74,342.63,,,,289.65
2006-07-12 22:02:49+00:00,L7,385.95,308.05,318.18,326.65,330.87,324.93,315.77,333.68,326.07,,,,,278.53
2006-08-04 22:08:52+00:00,L7,,377.03,385.44,384.21,383.87,384.63,378.25,366.56,366.73,,,,,
2006-08-13 22:02:41+00:00,L7,402.15,356.48,356.87,337.95,351.11,,,,352.69,356.07,343.03,370.90,360.85,365.90
2006-08-21 22:06:31+00:00,L5,362.17,302.01,304.32,315.81,327.22,316.13,302.10,331.20,332.31,336.28,324.10,271.10,288.28,304.75
2006-08-28 22:12:47+00:00,L5,381.19,353.91,380.98,380.27,372.05,373.35,371.51,371.38,390.53,354.19,351.84,364.86,358.79,366.03
2006-09-22 22:06:54+00:00,L5,330.31,294.27,301.77,313.74,313.22,316.95,316.11,316.24,321.76,320.85,320.28,294.24,305.57,329.71
2006-10-08 22:07:05+00:00,L5,347.14,311.08,310.60,310.52,311.77,301.16,306.53,314.36,315.96,322.39,331.60,325.07,318.55,337.51
2006-10-16 22:02:31+00:00,L7,,279.77,308.91,315.62,,,,,,326.35,329.58,323.75,325.31,327.91
2006-10-24 22:07:14+00:00,L5,318.86,309.36,310.78,311.71,312.21,310.52,319.23,333.47,334.75,333.24,332.54,329.24,323.91,332.53
2006-10-31 22:13:29+00:00,L5,395.69,351.77,364.46,341.59,341.41,341.33,355.70,367.69,371.41,372.32,385.37,389.54,386.89,382.70
2006-11-01 22:02:46+00:00,L7,391.59,354.65,357.72,350.17,349.34,349.82,361.78,361.84,363.37,364.15,,,,375.81
2006-11-24 22:09:13+00:00,L7,,,,,,,,,,,,,,
2006-12-11 22:08:04+00:00,L5,427.18,390.34,389.82,382.77,387.92,392.27,353.03,346.46,,,367.11,403.09,407.54,408.96
2007-02-04 22:14:09+00:00,L5,,,,,,,641.59,352.84,353.77,357.16,355.90,366.44,375.35,
2007-03-25 22:03:32+00:00,L7,,,398.74,374.92,389.16,403.24,393.16,363.24,372.62,376.74,367.18,383.68,394.69,
2007-05-12 22:03:23+00:00,L7,401.31,348.71,355.25,344.42,343.96,332.85,355.16,346.26,,,,361.40,354.45,351.25
2007-09-08 22:09:02+00:00,L7,,,,355.43,354.73,342.47,350.61,355.70,359.43,362.93,,,,
2007-09-09 22:06:09+00:00,L5,360.99,320.93,332.97,341.00,345.79,326.22,330.38,337.74,342.09,343.55,344.19,332.81,311.09,322.67
2007-09-17 22:02:48+00:00,L7,,,,379.46,387.97,384.39,374.46,359.20,369.07,365.68,368.67,370.85,367.04,
2007-10-02 22:12:06+00:00,L5,394.43,361.06,373.81,351.38,360.05,361.67,359.07,346.06,345.30,347.14,344.40,348.37,362.82,377.10
2007-11-20 22:03:10+00:00,L7,,,365.93,350.88,366.72,376.30,370.82,360.31,361.10,358.40,356.28,365.10,,
2007-12-06 22:03:16+00:00,L7,369.17,327.56,319.60,333.21,339.44,336.79,346.99,,,,348.63,352.28,353.70,356.00
2007-12-22 22:03:20+00:00,L7,,331.48,332.57,340.19,346.77,336.91,348.48,352.46,354.80,353.99,352.26,,,
2008-01-30 22:09:31+00:00,L7,,,,378.43,383.20,385.41,391.88,379.01,373.88,375.06,,,,
2008-02-24 22:03:14+00:00,L7,387.13,344.78,347.08,356.67,346.35,323.34,321.69,,,,,,,
2008-03-11 22:03:08+00:00,L7,392.44,,,,369.28,375.87,366.42,355.78,353.12,347.68,345.80,368.36,374.57,370.75
2008-04-12 22:03:08+00:00,L7,432.82,395.47,404.01,378.71,385.54,,,,383.78,401.02,409.48,410.83,405.90,404.06
2008-04-19 22:09:18+00:00,L7,371.52,313.44,,,,,,336.19,337.49,339.42,342.32,322.01,302.50,322.06
2008-05-05 22:09:14+00:00,L7,,,,,335.71,330.94,326.51,331.69,332.27,334.12,329.95,,,
2008-05-14 22:03:00+00:00,L7,402.49,361.34,366.85,357.70,368.22,371.50,372.58,362.39,368.40,,,,365.03,344.92
2008-05-30 22:02:53+00:00,L7,363.81,353.61,362.82,361.34,364.23,362.41,377.37,360.85,362.65,360.31,357.20,,,348.51
2008-06-15 22:02:44+00:00,L7,,,322.47,335.53,331.39,330.73,338.11,347.27,,347.09,295.86,229.98,,
2008-07-01 22:02:34+00:00,L7,,,,,,,475.72,594.00,,,,487.45,471.89,
2008-07-17 22:02:22+00:00,L7,,320.07,326.95,335.08,338.76,332.45,341.19,335.27,329.73,330.09,299.83,262.86,,
2008-08-09 22:08:23+00:00,L7,412.11,377.13,377.17,362.64,365.78,,,,,,342.62,371.76,366.69,362.74
2008-08-18 22:02:08+00:00,L7,370.77,318.42,318.96,328.47,333.38,327.16,331.15,,,,313.58,274.89,298.99,310.49
2008-09-10 22:08:08+00:00,L7,,,,349.68,360.99,349.64,365.35,369.60,357.66,346.85,,,,
2008-10-05 22:01:42+00:00,L7,386.90,382.04,,,,367.45,369.16,364.15,371.17,360.91,343.43,358.38,359.71,367.60
2008-10-28 22:08:05+00:00,L7,,288.32,316.36,344.44,,,,,,,,331.36,336.28,346.35
2008-10-29 21:56:36+00:00,L5,347.48,310.89,333.40,338.91,340.54,325.33,331.19,339.11,331.03,326.67,327.86,321.40,317.85,324.53
2008-11-06 22:02:03+00:00,L7,372.38,368.31,370.04,376.06,,,,358.24,359.74,363.28,371.37,375.41,362.92,373.39
2009-01-24 22:04:30+00:00,L5,344.63,316.84,338.03,340.53,336.20,332.09,344.81,338.61,336.87,336.66,335.81,340.87,335.17,339.29
2009-02-01 22:08:58+00:00,L7,,,436.83,416.59,440.13,436.47,415.04,380.11,372.70,,,,,
2009-02-02 21:58:34+00:00,L5,386.01,366.87,405.37,390.35,405.90,410.63,378.92,369.04,368.24,378.55,383.06,392.12,383.78,387.73
2009-02-10 22:02:52+00:00,L7,,,,,,,,,,333.02,329.31,334.19,324.20,331.55
2009-02-17 22:09:07+00:00,L7,438.96,389.72,412.39,415.77,437.65,423.02,,,,,,393.36,389.61,395.42
2009-02-18 21:58:58+00:00,L5,403.68,376.09,393.67,399.44,408.46,403.76,389.97,375.31,365.71,363.30,374.85,378.34,385.38,381.33
2009-03-14 22:03:09+00:00,L7,396.76,,,,376.05,387.70,382.56,362.77,365.39,361.22,355.72,368.96,366.42,365.58
2009-05-01 22:03:25+00:00,L7,,429.55,433.40,426.83,430.74,433.27,414.13,364.32,366.68,406.12,410.26,,,
2009-05-08 22:09:37+00:00,L7,,,,,,316.19,319.49,323.80,330.59,336.85,331.25,255.26,,
2009-06-18 22:03:25+00:00,L7,,,358.77,371.62,370.74,365.30,371.65,377.90,368.97,364.87,,361.44,353.65,
2009-08-05 22:03:13+00:00,L7,388.06,312.34,309.75,,,316.86,329.49,338.81,330.79,332.33,319.94,255.40,275.75,313.09
2009-08-21 22:03:11+00:00,L7,369.55,312.04,317.27,318.54,332.27,323.94,319.33,332.73,338.25,,,,301.67,316.53
2009-10-24 22:03:18+00:00,L7,427.68,423.32,,,,416.60,386.78,362.73,365.91,374.30,373.87,382.17,399.51,396.41
2010-01-03 22:10:31+00:00,L7,,,344.75,349.44,,,293.89,,,,,,,337.26
2010-01-20 22:03:49+00:00,L5,394.85,369.22,372.64,374.11,377.05,385.16,373.35,379.16,374.71,380.04,369.50,369.16,382.09,377.14
2010-05-04 22:05:11+00:00,L7,,,,,,,316.02,326.92,,,,209.03,130.94,
2010-06-21 22:05:10+00:00,L7,402.75,327.58,,,347.22,339.52,348.44,342.78,338.16,354.87,,253.22,281.65,262.78
2010-07-07 22:05:13+00:00,L7,403.30,340.92,359.40,354.37,349.73,360.47,363.78,363.19,361.60,,,,297.53,263.91
2010-10-02 22:11:25+00:00,L7,421.29,406.63,397.16,381.38,380.00,400.93,370.05,,,,,,396.81,403.92
2010-10-11 22:05:21+00:00,L7,386.16,339.49,347.05,340.05,345.65,349.84,362.42,362.18,366.00,369.09,,,,356.46
2010-11-27 22:08:59+00:00,L5,452.68,398.37,409.57,402.24,406.27,407.11,401.12,398.26,421.11,422.48,422.68,431.85,432.88,436.10
2010-12-29 22:09:05+00:00,L5,401.97,372.70,393.32,387.95,401.54,399.49,377.16,360.26,355.91,356.07,359.55,363.27,373.47,376.22
2010-12-30 22:06:10+00:00,L7,387.15,373.26,382.59,380.99,385.10,385.34,368.87,355.56,351.63,355.32,,,,374.17
2011-01-07 22:02:56+00:00,L5,394.94,365.27,377.68,374.85,376.38,372.87,374.51,351.77,347.87,351.65,357.76,359.62,368.18,372.61
2011-01-23 22:02:56+00:00,L5,395.86,377.94,385.35,380.34,390.09,398.69,380.12,363.57,366.48,398.71,411.98,398.76,367.51,375.85
2011-02-15 22:09:10+00:00,L5,376.79,335.30,351.47,346.96,347.07,333.12,338.85,344.70,342.67,348.84,359.41,359.24,356.08,350.00
2011-02-16 22:06:27+00:00,L7,339.28,317.97,326.94,332.77,,,343.44,348.94,345.62,351.14,352.37,337.98,332.52,332.33
2011-03-04 22:06:33+00:00,L7,,269.65,293.06,302.38,312.07,,,,313.56,315.82,315.97,315.72,262.36,291.15
2011-03-11 22:12:45+00:00,L7,,,,409.26,430.71,439.43,424.07,370.96,,423.25,444.76,,,
2011-03-12 22:02:55+00:00,L5,426.42,397.31,412.82,406.78,436.53,435.30,425.34,366.96,,418.76,437.78,435.94,434.10,398.01
2011-03-28 22:02:50+00:00,L5,379.74,333.19,343.68,350.58,360.69,351.62,355.58,352.90,357.95,361.31,359.62,358.26,355.64,352.01
2011-08-02 22:12:38+00:00,L7,403.03,363.67,370.01,353.81,343.77,346.27,356.25,350.95,,,,,,329.19
2011-08-18 22:12:35+00:00,L7,439.09,408.70,407.31,373.34,,,,,,362.23,358.16,371.79,386.16,391.44
2011-09-12 22:06:17+00:00,L7,,,,319.23,325.57,315.89,325.09,318.50,316.91,323.74,326.16,315.00,,
2011-09-28 22:06:15+00:00,L7,353.07,312.04,314.49,322.32,329.64,316.44,318.04,,,,330.41,324.60,324.51,338.03
2011-10-14 22:06:16+00:00,L7,385.16,342.29,348.80,360.13,370.66,368.92,362.20,349.14,,,,339.63,344.45,349.87
2011-11-15 22:06:34+00:00,L7,372.63,387.28,381.07,,,,392.22,382.20,377.27,383.97,381.71,371.18,374.21,374.51
2012-04-07 22:07:04+00:00,L7,352.55,300.88,340.90,339.12,332.39,322.80,307.67,320.51,,,,322.51,290.49,315.47
2012-08-13 22:08:08+00:00,L7,387.59,349.07,356.24,351.14,359.99,,,,363.92,364.80,365.90,360.94,348.59,314.94
2012-08-29 22:08:16+00:00,L7,368.76,302.13,349.01,347.98,351.44,344.12,335.75,351.45,346.55,,,329.55,334.10,317.03
2012-12-19 22:09:08+00:00,L7,,,,381.52,385.81,398.98,414.00,383.11,373.18,375.25,388.15,383.19,381.37,
2013-01-04 22:09:10+00:00,L7,442.21,,,,403.53,415.28,424.00,413.88,384.41,380.84,391.98,390.39,391.01,397.13
2013-01-20 22:09:11+00:00,L7,395.99,368.04,379.32,376.86,380.70,392.37,383.00,375.60,379.12,378.06,,,,380.85
2013-02-05 22:09:13+00:00,L7,,,,,378.60,372.56,386.38,380.93,,,,,369.81,372.16
2013-03-09 22:09:09+00:00,L7,352.84,317.46,338.19,345.36,356.13,,,,360.44,359.37,348.94,332.33,346.48,345.04
2013-04-10 22:09:02+00:00,L7,353.59,313.75,343.30,349.43,357.14,361.05,361.35,360.20,352.67,353.79,,,,351.42
2013-05-28 22:08:47+00:00,L7,403.15,352.38,356.97,358.17,367.91,,,,362.14,363.18,,368.88,371.47,358.34
2013-06-05 22:15:03+00:00,L8,403.48,317.05,338.99,348.23,350.25,349.16,338.10,350.62,352.88,358.82,352.48,346.36,319.17,304.32
2013-06-29 22:08:33+00:00,L7,,427.34,424.00,416.38,,414.99,398.73,391.10,382.40,410.50,,386.96,,
2013-07-07 22:15:00+00:00,L8,372.13,270.36,301.44,321.37,,317.43,313.99,342.41,,335.32,,238.55,295.96,300.81
2013-07-15 22:08:23+00:00,L7,429.04,416.75,390.55,367.49,,,,368.09,369.00,367.19,,371.75,373.03,392.51
2013-09-01 22:08:30+00:00,L7,387.44,355.34,369.18,369.63,378.53,375.16,368.88,,,379.16,379.27,374.04,363.34,355.49
2013-09-16 22:21:09+00:00,L8,386.80,344.18,351.22,364.61,367.23,361.02,361.39,359.61,373.29,368.68,375.47,371.46,367.34,360.22
2013-10-18 22:21:01+00:00,L8,336.57,278.56,314.42,333.56,337.44,329.21,321.72,336.46,341.91,342.54,349.67,324.65,318.21,335.34
2013-11-03 22:20:56+00:00,L8,338.43,310.84,336.12,347.61,348.77,343.20,344.34,349.17,352.25,360.52,356.34,351.36,351.35,343.75
