,dates,usa_CA_0198-0000,usa_CA_0198-0001,usa_CA_0198-0002,usa_CA_0198-0003,usa_CA_0198-0004,usa_CA_0198-0005,usa_CA_0198-0006,usa_CA_0198-0007,usa_CA_0198-0008,usa_CA_0198-0009,usa_CA_0198-0010,usa_CA_0198-0011,usa_CA_0198-0012,usa_CA_0198-0013,usa_CA_0198-0014,usa_CA_0198-0015,usa_CA_0198-0016,usa_CA_0198-0017,usa_CA_0198-0018,usa_CA_0198-0019,usa_CA_0198-0020,usa_CA_0198-0021,usa_CA_0198-0022,usa_CA_0198-0023,usa_CA_0198-0024,usa_CA_0198-0025,usa_CA_0198-0026
0,1984-05-02 18:13:15+00:00,197.55586247933218,154.15751628829332,162.80109621340333,185.87994571111295,179.9489529212003,185.93668350882456,189.41326435850425,183.06295244711342,194.86826791181505,200.257584404992,192.68784045406392,199.35957453546106,192.70654736266803,186.67556994412587,201.26973190652012,199.66491822421114,204.08587262964346,204.84313985785144,203.8260475802426,199.74046637778883,195.38372812795967,193.80630741717624,215.62335739142296,210.52836497821556,198.29262273964378,201.5291460623323,202.9749462273993
1,1984-06-03 18:14:10+00:00,203.8031699290211,144.31029303650226,152.18577162487261,177.49865331808553,185.0000770957692,183.65807426368642,189.85578501971966,184.86208102118007,189.75362071990463,197.54737929698632,199.1023579316949,195.90404054785958,192.6258734839994,187.96481583843,199.75060612526286,193.35350205294165,198.10939323451498,198.98866428398046,202.20281352282544,194.3515919506304,204.49547332959028,200.94388716989076,215.01691272805223,207.80622744280353,199.29343973544033,197.487897266297,192.72445247342316
2,1984-09-07 18:16:09+00:00,233.48213670955477,224.44225404002415,230.25928241786744,236.22761979233763,233.35374338265655,230.78308950291347,223.8673676629533,219.88563902066414,215.39068352931596,209.9015224475692,210.5028107371238,205.8879086247281,207.90026155523603,205.51671163705106,212.05027342768884,218.56396607661944,216.9521673632657,217.54528076814728,216.9491156780663,216.62212631995084,214.56476001965336,218.86934240909702,235.62113633584272,216.84059823937667,211.26514323684688,213.90011882000306,221.5629675618519
3,1984-09-23 18:16:11+00:00,241.66559251691558,201.20577095994997,212.99209890162652,224.1169304918065,213.91472036458723,210.95228913145505,208.38546422989475,205.7724049873343,205.00867541665576,201.5295262845395,196.41271448495826,201.8241537766547,198.6800365636161,200.75301702410428,204.3403847668188,213.64481184827707,213.84207487408258,214.00717380715454,211.235003344497,212.79666140543924,212.7032790814134,220.77728343946623,226.44311510956797,210.72110121213288,203.20033329382267,210.3817227548319,214.63563094020355
4,1984-10-25 18:16:05+00:00,246.62323369710361,191.18078389335798,211.11465094095556,225.44826051870083,228.302498147893,219.2500923239885,222.26109403279708,220.34756236040897,221.68611745315894,220.77382766543087,218.43790715218245,215.20303041092066,212.41863837155668,209.27242291427507,218.18407554102205,219.86704522959803,222.4201919718065,227.60433164420402,225.85717833773685,219.9333151613974,223.5071460622766,227.44602906324917,240.02921814892574,226.4676574073687,221.52317745319547,222.10182220040718,227.0332904895456
5,1985-04-19 18:16:20+00:00,200.96916877079917,156.7056161147149,160.3351468827325,185.67104593379847,190.42288831654292,185.49900580526094,185.9037624449512,185.61615894258404,197.94883528008916,201.25831361888686,201.6347516676888,204.29845914000214,202.3254740568667,198.68891393890382,198.0391201255966,207.25972041219967,205.58983390919627,206.30448388948645,208.71215160593113,204.17577789680394,204.00408955684787,211.99522648009057,225.59330721921137,206.97971211539632,202.08103330855718,199.90133908880233,200.87472071708598
6,1985-05-21 18:16:11+00:00,207.53849555352843,165.28019958775405,184.45328561722158,206.76482481004024,207.04386055205669,206.9196977134808,209.90993265021385,206.26841113619477,206.35358205647094,212.32912131632312,208.3133423071313,207.6635852692416,215.00838910433598,218.2695920996393,222.7838453677318,228.1922022501798,222.75604253672745,226.2028440962393,222.078337851204,222.37135917421963,218.79744731274332,225.71046728867123,236.21052066192766,223.37223224669663,215.16281908727805,207.70945840422715,209.04404261597918
7,1985-10-12 18:15:03+00:00,238.1338552479515,,,,241.88329672849557,230.7170414636917,221.21251515269034,213.51159024276626,209.55960361385849,208.25278116959728,205.64300885783277,204.186950814836,202.84755500008106,199.15963209204196,201.36586676160093,211.05280686623726,202.36761086849273,199.41171405080473,196.4919589724552,193.4853315326359,193.643716130448,210.61733365635754,228.31854794820984,224.72435166124768,217.18005351240586,221.51044064043026,225.04947378229156
8,1985-10-28 18:14:51+00:00,211.32069918231556,,,241.80230712303532,226.4007872473711,219.93578838483208,210.75241785653057,211.46254534132203,207.71139790211637,206.84875655596403,200.22677401245966,200.3187312234462,198.3807541396312,196.47903895636045,200.68688295371555,200.74238818810596,196.46698930532241,196.6650374661781,190.2376804914194,189.6254413943316,193.91109772745355,208.78994100981836,220.9134234000972,212.13429786995627,208.42307175412512,215.08171435451337,220.6504509656389
9,1986-02-01 18:13:04+00:00,184.86170733562142,137.48898750067485,138.86962564744374,153.04183688074002,150.28862308377094,143.58891091726662,,,147.43473142883053,172.02001169261806,171.97768776347422,167.28530440234064,164.32893230011553,169.7069676966244,172.03439831613585,161.46372753882528,163.8974007249279,161.41957866140567,161.48521508634119,162.48229501114997,157.50881809349914,172.07302997532227,185.06358003072972,167.28010938280195,171.75004034033313,181.832100527959,179.95715522832006
10,1986-03-21 18:12:01+00:00,221.3698316247074,167.84663394765147,159.4571285709648,184.57080315026923,188.8332333199855,179.86634030908328,196.61714220340718,180.92698861367634,199.55241741496076,200.71212424431874,192.89510214656244,190.8973277334084,190.9377494923812,188.44279803117067,190.42105254191753,183.51260088738303,199.5153330537841,192.57066781140324,195.15232342839616,196.0750623382718,195.65258352767756,208.06223534191452,228.97376708264818,223.6454783925585,207.7885541689327,207.11572929164427,208.50281808826702
11,1986-05-08 18:10:55+00:00,223.95557110737352,164.65548434622133,170.37362802573332,185.3986197584601,192.81371210519552,191.24275114014677,190.15748204947045,193.8785043974259,196.86111925843255,199.86286469597206,192.4852827672617,198.69832788291637,196.660676524667,190.38337662448228,193.56067153339328,192.36925083884742,192.39525509743257,186.44354475526092,187.32966621772147,192.15413998946764,192.97566240276635,203.5610988604271,225.29913346099897,218.1076615232724,204.46670262709642,210.39333732004042,206.20269383752444
12,1986-05-24 18:10:28+00:00,223.45369778736372,168.01832634413776,185.28694798078328,200.62399905156389,210.43926153728907,207.84679597391582,214.37308367800662,209.43984767830003,211.52952823570587,202.5572952938263,206.45279412945624,207.17500933687873,207.5055312959514,203.3895508538563,207.2273853586676,198.94389681757568,201.3780538633187,198.35307242112745,195.52393094815721,197.51513415098069,199.85982946215043,202.5593091412139,228.90789536930743,219.41142576693238,208.06751352837065,201.22441551620918,206.6134928656935
13,1986-06-09 18:10:00+00:00,205.0305119634436,159.75202109413095,169.17516675426268,190.99913820591107,191.51939621864568,192.11979027258738,195.37967712952585,195.4731604446219,189.58637670584105,193.56406783001415,190.70654948970233,195.0566686735403,198.88134621378333,196.10367667978514,197.39731895770336,192.31196571482707,194.57949442528326,197.33268361308515,198.92541783799612,195.6301544655391,190.30329041417764,204.51665030130152,228.69749360810673,220.62244695894051,201.69238959754222,205.78086867082774,200.45368246105872
