dates,nzd0053-0000,nzd0053-0001,nzd0053-0002,nzd0053-0003,nzd0053-0004,nzd0053-0005,nzd0053-0006,nzd0053-0007,nzd0053-0008,nzd0053-0009,nzd0053-0010,nzd0053-0011,nzd0053-0012,satname
1999-08-17 22:10:26+00:00,371.31,352.15,356.70,358.43,367.85,368.60,371.00,364.17,372.46,378.77,381.37,381.10,381.15,L7
1999-08-26 22:04:21+00:00,372.47,353.48,355.14,360.09,366.25,368.62,371.36,367.11,377.82,383.98,383.81,386.01,381.73,L7
1999-09-27 22:04:25+00:00,376.18,354.59,356.11,361.11,367.27,371.64,373.40,368.23,376.79,384.13,384.44,385.91,380.03,L7
1999-11-14 22:04:18+00:00,376.10,353.37,354.91,362.72,368.53,373.37,372.86,369.32,378.49,383.24,384.47,386.35,381.49,L7
2000-02-09 22:10:19+00:00,377.48,355.19,356.15,363.10,368.53,373.96,372.21,370.18,378.90,385.93,385.44,387.95,382.41,L7
2000-04-13 22:09:54+00:00,383.23,356.14,353.79,364.23,366.98,375.10,367.05,370.56,379.01,386.80,385.78,388.64,383.95,L7
2000-04-29 22:09:53+00:00,383.37,356.97,354.68,363.65,365.67,373.81,365.25,369.65,380.61,387.45,385.65,387.48,384.28,L7
2000-05-15 22:09:42+00:00,385.87,359.39,355.80,359.88,362.49,369.50,361.37,366.45,373.08,389.74,386.02,387.40,383.75,L7
2000-05-24 22:03:22+00:00,382.26,357.59,355.29,360.48,363.04,369.72,362.99,366.38,373.69,388.40,384.71,386.29,384.29,L7
2000-06-09 22:03:16+00:00,379.05,356.02,353.93,360.26,362.69,368.84,362.88,365.32,373.87,386.88,383.93,385.69,383.71,L7
2000-08-03 22:08:44+00:00,375.72,353.91,352.04,358.56,361.54,368.26,362.46,364.76,373.70,385.19,382.33,384.47,383.71,L7
2000-08-12 22:02:30+00:00,371.34,351.63,350.05,357.52,360.70,367.05,362.22,363.46,373.32,382.94,380.53,381.90,381.99,L7
2000-08-19 22:08:38+00:00,369.98,350.74,349.00,356.39,359.78,365.91,361.38,362.55,372.72,380.28,378.11,380.98,381.99,L7
2000-09-04 22:08:22+00:00,369.87,350.48,349.34,356.50,360.10,365.93,362.26,362.96,372.86,381.03,377.99,381.31,381.29,L7
2000-09-13 22:02:02+00:00,369.32,350.41,349.52,356.41,360.15,366.09,362.60,363.38,372.95,380.75,378.12,381.48,382.00,L7
2000-10-22 22:07:50+00:00,362.74,346.66,347.14,353.64,357.99,363.24,359.89,360.29,369.95,377.81,374.58,381.18,382.36,L7
