dates,satname,nzd0053-0000,nzd0053-0001,nzd0053-0002,nzd0053-0003,nzd0053-0004,nzd0053-0005,nzd0053-0006,nzd0053-0007,nzd0053-0008,nzd0053-0009,nzd0053-0010,nzd0053-0011,nzd0053-0012
1999-08-17 22:10:26+00:00,L7,365.06,347.98,353.13,355.93,364.72,365.27,367.15,360.84,368.61,375.44,378.04,377.25,376.60
1999-08-26 22:04:21+00:00,L7,370.38,352.64,351.73,360.44,363.02,366.90,369.71,368.32,381.18,387.46,384.52,388.93,379.94
1999-09-27 22:04:25+00:00,L7,358.86,340.31,343.90,353.27,356.95,364.50,362.25,357.26,359.49,371.24,372.50,370.46,358.63
1999-11-14 22:04:18+00:00,L7,368.10,344.53,346.88,364.45,368.45,374.40,366.46,368.49,378.82,376.43,380.42,382.92,380.23
2000-02-09 22:10:19+00:00,L7,360.49,347.48,348.25,355.60,357.25,364.35,355.79,361.62,366.72,384.69,377.31,380.49,369.74
2000-04-13 22:09:54+00:00,L7,407.35,367.23,358.38,367.15,368.36,379.23,370.43,374.24,383.02,391.96,392.28,394.04,391.89
2000-04-29 22:09:53+00:00,L7,398.53,369.29,365.76,367.79,369.13,377.79,368.92,374.78,394.47,397.25,393.13,393.06,396.00
2000-05-08 22:03:33+00:00,L7,659.06,550.10,555.35,,,,,,,,,,
2000-05-15 22:09:42+00:00,L7,121.99,,,357.29,365.61,367.70,363.10,366.23,360.88,,,,
2000-05-24 22:03:22+00:00,L7,366.92,349.21,351.19,361.09,362.96,368.19,366.68,363.72,373.35,381.98,378.39,380.17,382.62
2000-06-09 22:03:16+00:00,L7,377.70,357.39,355.08,363.71,366.73,370.58,369.40,366.10,381.85,386.92,386.96,390.38,389.78
2000-08-03 22:08:44+00:00,L7,335.81,327.86,329.26,339.08,342.98,352.41,345.67,349.03,358.37,364.31,361.90,364.05,
2000-08-12 22:02:30+00:00,L7,366.73,355.49,354.90,361.30,367.60,373.21,374.11,369.82,384.06,388.54,383.87,385.11,384.74
2000-08-19 22:08:38+00:00,L7,344.30,333.68,332.68,341.48,344.62,348.55,344.68,346.85,357.73,355.00,354.25,364.67,
2000-09-04 22:08:22+00:00,L7,363.84,345.18,348.78,355.30,360.07,363.30,366.12,363.46,370.74,383.51,374.31,380.41,373.98
2000-09-13 22:02:02+00:00,L7,358.97,345.88,347.49,353.24,357.56,364.30,361.93,363.95,370.14,375.28,375.95,379.16,381.92
2000-10-22 22:07:50+00:00,L7,351.08,335.49,338.64,340.62,348.27,352.36,345.25,344.97,354.80,367.07,362.02,,
2001-01-03 22:01:48+00:00,L7,365.83,356.07,354.17,362.60,364.36,367.09,370.25,371.12,380.58,385.83,384.67,384.33,385.21
2001-02-11 22:08:01+00:00,L7,307.15,,,,288.39,300.33,309.24,317.11,,,,,
2001-03-24 22:01:35+00:00,L7,347.90,333.82,335.89,340.99,344.59,354.36,348.38,351.56,358.05,363.00,359.73,361.87,354.88
2001-06-03 22:07:16+00:00,L7,371.82,345.08,346.78,352.44,356.29,361.52,365.20,361.88,376.82,377.17,377.45,375.36,379.34
2001-06-19 22:07:05+00:00,L7,369.94,359.37,353.60,362.16,362.23,372.30,370.31,371.53,376.96,386.36,381.24,381.87,
2001-08-15 22:00:14+00:00,L7,330.62,280.54,,368.13,373.85,379.62,380.41,382.15,387.65,397.20,394.63,389.55,398.66
2001-08-31 22:00:05+00:00,L7,593.15,,612.83,,,,,,,,,,
2001-09-07 22:06:11+00:00,L7,,153.30,,321.61,329.54,338.64,319.77,328.65,358.24,366.04,364.07,362.67,363.40
2001-09-23 22:06:03+00:00,L7,374.34,355.91,360.76,365.61,372.21,373.26,376.49,374.06,376.44,391.83,378.17,381.99,375.86
2001-11-19 21:59:56+00:00,L7,357.67,342.48,341.55,350.28,349.21,360.72,353.31,357.46,364.84,369.31,370.52,,
2001-12-05 21:59:55+00:00,L7,341.83,332.93,331.97,339.96,342.68,351.87,348.14,350.17,358.21,362.02,361.12,357.42,356.15
2002-01-22 22:00:16+00:00,L7,377.01,362.20,362.06,370.23,372.16,381.50,381.33,385.67,389.27,396.76,395.94,396.57,397.02
2002-02-23 22:00:19+00:00,L7,379.95,357.60,353.98,363.68,367.84,374.28,374.34,378.73,386.45,394.83,390.48,387.87,396.88
2002-03-27 22:00:13+00:00,L7,356.27,341.42,344.16,353.54,353.19,363.29,357.49,363.14,368.13,371.12,371.63,368.10,368.73
2002-04-28 22:00:14+00:00,L7,341.44,323.11,327.84,337.96,339.38,344.97,340.85,341.27,349.34,357.13,355.01,351.84,
2002-06-15 21:59:55+00:00,L7,362.32,345.40,350.86,359.54,361.66,367.65,366.40,367.43,380.85,385.53,389.89,385.09,387.77
2002-07-01 21:59:51+00:00,L7,357.83,345.34,351.97,358.09,361.91,369.61,360.44,363.03,369.80,378.50,372.92,376.93,381.92
2002-07-08 22:06:00+00:00,L7,,,,,,,,,,,,,
2002-07-17 21:59:44+00:00,L7,380.17,352.98,353.38,357.05,362.28,369.01,367.39,365.70,380.83,388.62,391.85,388.82,395.37
2002-08-18 21:59:33+00:00,L7,375.19,354.63,347.72,350.17,355.45,375.55,374.40,379.07,381.15,393.77,392.55,392.93,396.88
2002-09-26 22:05:21+00:00,L7,,,347.86,353.92,362.00,368.85,370.06,371.29,376.57,390.04,385.69,388.42,381.07
2002-11-13 22:05:30+00:00,L7,339.19,329.42,338.07,340.97,349.04,357.93,360.63,359.73,362.15,374.07,366.17,,
2003-01-09 21:59:45+00:00,L7,364.29,350.75,351.09,356.05,360.16,368.93,372.14,366.26,376.91,379.97,379.04,379.78,381.86
2003-02-01 22:06:10+00:00,L7,324.06,,,310.96,317.61,324.65,318.98,326.02,326.39,,,,
2003-04-06 22:06:21+00:00,L7,326.27,,308.01,322.77,320.78,324.14,,,,,,,
2003-05-24 22:06:17+00:00,L7,375.92,361.36,353.42,360.04,361.85,375.28,365.92,367.21,379.22,384.07,384.06,379.93,386.11
2003-07-28 21:48:04+00:00,L5,358.72,345.53,351.40,350.35,362.83,366.34,360.66,364.52,362.57,370.91,368.82,370.60,371.06
2003-08-28 22:05:57+00:00,L7,,344.78,345.05,348.94,356.22,359.05,350.32,346.55,,,,,
2003-08-29 21:48:38+00:00,L5,343.97,334.52,336.54,345.46,344.75,355.55,352.10,352.85,359.23,368.80,366.66,369.24,367.21
2003-09-30 21:49:06+00:00,L5,358.73,349.45,348.90,358.52,364.28,367.33,364.07,368.04,373.22,381.97,379.23,386.57,391.59
2004-02-05 21:50:17+00:00,L5,370.05,356.26,350.03,357.00,362.18,366.95,370.67,369.82,384.61,392.08,391.72,395.65,389.80
2004-02-28 21:56:35+00:00,L5,361.40,352.71,354.96,359.32,365.85,373.12,372.81,365.65,374.85,381.38,373.44,378.72,370.49
2004-04-01 22:00:40+00:00,L7,384.32,,,,377.73,385.42,381.22,387.07,389.81,398.45,400.95,404.13,398.24
2004-04-08 22:06:49+00:00,L7,,294.08,299.05,320.08,315.27,331.29,324.34,328.46,,,,,
2004-04-17 22:00:33+00:00,L7,368.75,358.90,359.18,368.60,371.32,379.44,376.20,379.79,,,,,393.65
2004-05-03 22:00:35+00:00,L7,371.14,355.97,353.34,,,,,368.44,380.17,385.85,381.28,385.74,381.99
2004-05-18 21:58:14+00:00,L5,361.25,347.89,351.58,356.20,363.52,375.31,370.28,372.57,376.47,378.83,378.49,375.79,379.76
2004-05-26 22:06:45+00:00,L7,,,,363.45,376.56,379.68,,,,,,,
2004-06-11 22:06:38+00:00,L7,392.88,353.94,354.69,,,,,,,391.02,390.28,409.93,416.79
2004-06-12 21:52:47+00:00,L5,388.32,368.07,364.42,373.98,375.42,385.89,382.27,381.24,389.85,392.91,400.39,419.20,421.36
2004-06-20 22:00:26+00:00,L7,140.51,,,354.36,357.20,367.15,359.16,363.38,373.96,375.59,379.71,383.69,
2004-07-21 22:00:04+00:00,L5,,,,303.49,,,,,,,,,
2004-07-22 22:00:20+00:00,L7,,,342.04,357.35,373.55,367.65,365.75,,,,,,
2004-07-30 21:54:04+00:00,L5,370.51,359.13,356.12,368.85,367.70,379.51,375.61,380.92,386.53,392.04,389.05,387.57,389.10
2004-08-07 22:00:13+00:00,L7,366.58,353.80,351.05,355.90,359.70,367.23,,,,380.26,382.55,385.61,380.62
2004-08-15 21:54:25+00:00,L5,359.03,355.74,354.29,359.74,365.24,367.73,366.12,365.88,373.23,380.83,383.45,387.17,379.51
2004-08-23 22:00:11+00:00,L7,,,,,,421.68,388.12,,,,,,379.44
2004-08-30 22:06:20+00:00,L7,363.20,349.85,,,,,,,372.87,382.41,383.48,382.45,373.66
2004-09-16 21:55:17+00:00,L5,,349.94,345.32,353.52,356.13,362.91,362.85,367.66,377.73,383.75,384.43,384.76,380.24
2004-11-19 21:56:31+00:00,L5,378.96,377.10,378.19,379.69,386.23,393.39,390.69,384.29,385.87,397.75,391.47,394.06,400.61
2004-12-13 22:00:36+00:00,L7,343.61,338.65,340.75,349.48,349.73,361.27,353.19,359.41,364.27,,,,
2005-01-13 22:03:41+00:00,L5,356.43,333.61,338.61,343.03,348.26,358.26,361.44,376.98,384.09,389.47,391.11,389.26,381.67
2005-01-14 22:00:49+00:00,L7,355.44,354.84,353.63,363.83,368.21,371.30,373.39,370.47,382.47,,,,392.44
2005-01-21 22:06:59+00:00,L7,,,,,377.90,385.18,380.36,385.24,388.52,396.18,396.53,,
2005-02-06 22:07:07+00:00,L7,,,,,,,,,,,,,
2005-02-15 22:01:01+00:00,L7,374.18,358.08,353.95,,,,365.84,368.89,380.97,384.12,383.76,385.99,386.06
2005-02-23 21:58:07+00:00,L5,357.47,347.72,344.53,355.91,363.74,366.94,362.00,365.93,375.78,379.41,380.90,377.64,387.71
2005-03-03 22:01:06+00:00,L7,374.59,363.14,358.12,364.86,370.13,,,,382.47,391.22,384.32,388.45,396.70
2005-03-11 21:58:20+00:00,L5,352.99,346.04,345.56,358.32,362.21,369.51,362.13,365.54,375.36,375.09,377.65,376.51,375.85
2005-03-19 22:01:06+00:00,L7,385.80,370.86,366.50,371.24,372.73,382.45,,,,396.27,391.41,390.83,394.10
2005-03-27 21:58:27+00:00,L5,354.30,346.02,349.41,358.87,360.70,367.89,365.80,368.08,373.81,374.40,376.17,375.54,374.99
2005-04-03 22:04:40+00:00,L5,403.32,379.02,365.46,372.73,379.01,383.85,380.66,382.46,394.10,407.65,400.99,401.75,405.05
2005-04-04 22:01:03+00:00,L7,397.89,372.94,371.30,376.85,382.73,,,,,400.06,407.07,399.72,399.46
2005-04-11 22:07:11+00:00,L7,342.92,,,,,,,355.59,364.06,370.48,367.27,367.44,359.94
2005-04-12 21:58:31+00:00,L5,349.54,342.77,343.73,349.21,360.01,361.90,358.64,365.99,367.30,375.66,373.48,374.87,374.48
2005-05-06 22:01:01+00:00,L7,367.74,352.22,348.72,355.27,,,,366.34,375.61,380.71,377.68,381.85,380.60
2005-05-22 22:01:00+00:00,L7,357.64,358.22,355.53,359.38,364.95,369.45,369.05,370.62,380.57,385.81,,,
2005-05-30 21:58:51+00:00,L5,388.58,371.49,369.72,376.18,375.19,391.19,377.65,385.89,391.25,398.09,393.56,383.23,387.48
2005-06-06 22:05:05+00:00,L5,369.77,363.36,360.15,369.87,372.04,376.01,375.98,378.44,386.43,389.87,392.53,394.21,394.21
2005-06-07 22:00:55+00:00,L7,,,,,,,,362.55,369.93,375.19,372.23,378.61,381.46
2005-06-14 22:07:02+00:00,L7,369.61,,,,,,,374.27,384.44,387.15,388.66,385.64,384.80
2005-06-30 22:06:59+00:00,L7,,365.75,363.33,367.39,376.89,380.28,372.06,372.71,,,,,
2005-07-08 22:05:15+00:00,L5,354.41,347.90,345.71,353.07,360.15,360.83,355.34,350.07,363.48,371.47,371.12,376.18,390.30
2005-07-09 22:00:50+00:00,L7,356.99,344.48,350.77,353.23,362.34,367.92,366.53,370.78,,,,,382.06
2005-07-16 22:07:01+00:00,L7,379.84,365.69,367.37,366.61,369.35,382.82,377.92,,,,,,408.99
2005-08-10 22:00:46+00:00,L7,350.75,344.54,341.94,349.19,352.37,361.89,362.51,360.71,,,,,379.01
2005-08-25 22:05:41+00:00,L5,305.50,,,,,,,,,317.18,313.44,,
2005-09-02 22:06:46+00:00,L7,,,,,361.56,375.45,370.12,372.42,375.40,386.51,,,
2005-09-11 22:00:29+00:00,L7,361.12,344.09,,,,,358.84,362.43,366.65,370.97,373.76,376.15,380.01
2005-09-18 22:06:39+00:00,L7,,,,348.29,348.46,360.12,355.39,359.82,363.91,,,,
2005-10-28 22:05:36+00:00,L5,,,,,,,296.47,287.21,293.15,,297.43,,
2005-11-13 22:05:57+00:00,L5,371.47,360.16,348.41,357.51,,,,,,,,386.81,390.09
2005-11-30 22:01:00+00:00,L7,361.52,350.65,351.71,355.34,361.89,,,,376.71,382.34,379.38,382.52,379.42
2005-12-16 22:01:02+00:00,L7,347.37,336.28,339.00,347.10,347.66,359.44,351.95,,,,,,
2005-12-23 22:07:15+00:00,L7,151.37,,,,,,370.81,372.92,380.70,389.85,391.50,387.30,383.25
2006-01-01 22:01:10+00:00,L7,355.15,,,,352.74,366.80,360.80,362.76,372.27,380.53,377.96,380.84,372.20
2006-01-08 22:07:25+00:00,L7,,,,,,,,,,,,,
2006-01-17 22:01:19+00:00,L7,357.66,342.50,345.29,356.34,355.98,365.20,357.95,,,,,375.05,369.67
2006-02-10 22:01:51+00:00,L5,364.62,356.50,357.29,360.77,363.44,373.68,378.22,379.46,381.67,389.83,390.15,390.09,390.86
2006-02-17 22:08:11+00:00,L5,359.38,348.01,350.96,353.17,354.65,360.32,359.56,360.20,367.27,373.23,378.60,379.69,374.96
2006-03-05 22:08:31+00:00,L5,364.32,355.32,355.97,362.44,368.66,378.75,375.93,380.62,386.67,391.19,385.08,386.65,384.37
2006-03-14 22:02:31+00:00,L5,347.32,336.99,342.23,356.20,358.73,366.24,362.05,366.20,367.14,367.06,369.85,364.84,356.74
2006-03-22 22:01:30+00:00,L7,366.03,358.03,352.92,359.14,366.64,370.05,371.31,369.80,,,,,387.81
2006-04-14 22:07:36+00:00,L7,,352.67,358.11,360.18,364.42,370.43,362.30,371.65,,,,,
2006-04-30 22:07:38+00:00,L7,,,,349.25,352.13,355.96,357.62,354.96,364.02,371.41,,,
2006-05-09 22:01:28+00:00,L7,378.35,355.43,350.57,356.54,363.26,368.87,370.21,,,,383.24,384.82,383.01
2006-05-16 22:07:40+00:00,L7,,,,,,,,155.50,132.86,,,,
2006-05-17 22:03:33+00:00,L5,355.65,343.42,336.76,344.08,351.03,365.95,356.73,358.34,372.98,385.57,402.49,391.49,377.42
2006-06-10 22:01:26+00:00,L7,370.50,358.85,355.10,362.77,364.33,,,,,384.95,382.59,386.23,383.81
2006-06-25 22:10:20+00:00,L5,362.09,350.42,355.19,366.27,369.95,380.32,377.30,380.17,371.83,377.13,375.18,375.55,372.55
2006-07-27 22:10:47+00:00,L5,345.76,340.49,337.45,336.17,349.19,350.37,348.01,349.01,353.73,360.42,366.43,386.43,390.03
2006-07-28 22:01:06+00:00,L7,349.89,332.66,337.14,346.46,355.17,358.90,,,,,368.96,367.43,351.90
2006-08-13 22:01:05+00:00,L7,155.48,,,346.79,355.11,362.13,357.57,358.24,364.77,373.90,377.38,,
2006-08-21 22:04:55+00:00,L5,378.05,355.70,356.97,360.70,369.91,380.57,382.57,383.67,385.14,397.74,398.92,394.83,395.27
2006-09-13 22:11:23+00:00,L5,372.37,366.36,362.29,358.85,361.46,374.63,369.25,371.24,372.65,392.48,388.02,389.42,389.85
2006-09-29 22:11:34+00:00,L5,369.39,355.72,353.83,362.06,366.74,374.65,377.68,377.11,385.79,386.10,384.11,386.56,383.60
2006-11-25 22:06:19+00:00,L5,405.12,306.88,301.34,309.33,310.99,315.02,313.10,312.97,313.84,317.73,322.04,319.80,326.63
2006-12-11 22:06:28+00:00,L5,358.44,238.68,234.81,228.93,228.53,236.58,243.61,243.82,251.45,255.38,256.06,258.44,280.63
2007-02-13 22:06:23+00:00,L5,380.94,371.97,366.14,360.27,363.80,377.54,372.89,374.25,383.40,395.01,393.13,394.80,398.19
2007-02-21 22:01:52+00:00,L7,356.48,335.31,339.62,342.17,353.85,358.38,353.78,,,,,,
2007-04-01 22:08:07+00:00,L7,,,,,,345.14,337.15,340.38,373.09,377.43,380.28,,
2007-05-12 22:01:48+00:00,L7,131.16,,,368.67,371.60,381.17,378.78,383.25,385.37,392.90,389.76,393.33,
2007-05-28 22:01:40+00:00,L7,388.01,368.04,368.18,368.38,372.18,381.31,,,,397.75,396.25,395.11,394.72
2007-06-13 22:01:40+00:00,L7,370.88,359.36,360.43,359.19,366.80,371.08,,,,387.34,388.76,385.29,385.56
2007-07-22 22:07:45+00:00,L7,,,354.24,364.45,364.17,381.02,377.07,376.95,,,,,
2007-08-07 22:07:40+00:00,L7,391.06,,,,,,,375.84,384.33,392.16,389.58,397.78,397.23
2007-09-09 22:04:33+00:00,L5,131.50,160.87,,287.78,,350.61,308.63,354.54,,,,,
2007-09-25 22:04:24+00:00,L5,373.67,362.23,357.48,362.95,368.95,374.69,376.55,374.54,387.45,388.69,,,
2007-10-02 22:10:31+00:00,L5,362.88,353.78,359.07,369.41,372.57,377.67,375.04,376.26,372.24,374.54,375.03,380.58,
2008-01-23 22:01:45+00:00,L7,139.61,,,338.87,343.08,350.39,349.16,351.41,359.04,367.22,363.63,360.66,
2008-02-24 22:01:38+00:00,L7,,,,,329.13,334.22,313.71,293.56,,357.37,349.19,352.27,
2008-03-02 22:07:47+00:00,L7,189.72,,,,,,,,,,,,
2008-03-18 22:07:44+00:00,L7,361.87,,,,,,364.57,367.76,373.04,378.75,377.42,378.20,375.13
2008-04-03 22:07:44+00:00,L7,363.97,350.68,350.01,,,,,,,387.20,383.56,381.09,380.97
2008-04-28 22:01:29+00:00,L7,349.19,340.72,342.29,349.04,353.53,360.24,,,,378.01,374.93,369.41,381.78
2008-05-05 22:07:38+00:00,L7,,345.23,346.99,350.07,358.65,366.20,358.90,365.07,,,,,
2008-05-30 22:01:17+00:00,L7,387.58,358.95,356.51,362.25,366.83,382.77,379.84,384.07,386.13,,,,396.93
2008-06-06 22:07:24+00:00,L7,355.52,352.58,352.25,355.23,360.02,366.26,,,,,,,
2008-06-22 22:07:15+00:00,L7,350.50,330.71,332.51,355.66,362.18,364.43,365.63,,,,,,382.27
2008-08-09 22:06:47+00:00,L7,383.41,365.13,362.22,,,,,,388.97,392.05,391.96,396.72,402.08
2008-08-25 22:06:40+00:00,L7,382.82,371.58,364.43,366.65,369.91,,,,,,,396.95,412.06
2008-09-19 22:00:16+00:00,L7,357.63,335.47,337.17,346.39,346.71,359.81,351.72,357.85,,,,375.20,
2008-09-26 22:06:23+00:00,L7,,,,360.90,368.46,375.91,373.86,376.22,387.15,390.03,,,
2008-11-13 22:06:43+00:00,L7,,,,,,330.48,330.36,331.35,,,,,
2008-11-21 22:01:05+00:00,L5,373.03,363.93,359.02,353.75,358.90,372.13,372.36,374.28,386.77,392.09,391.52,393.07,389.64
2008-11-29 22:06:55+00:00,L7,,332.47,335.17,338.32,,361.71,355.86,,,,,,
2008-12-15 22:07:05+00:00,L7,,,322.87,334.26,334.32,344.14,344.79,343.87,,,,,
2008-12-16 21:55:41+00:00,L5,344.88,335.60,341.53,346.92,355.13,358.88,352.53,359.19,367.85,375.98,373.72,373.54,364.94
2008-12-31 22:07:13+00:00,L7,353.45,347.24,345.21,344.21,348.22,357.83,,,,,,375.93,369.96
2009-01-01 21:56:07+00:00,L5,,,348.79,359.66,364.54,372.74,372.99,373.54,380.58,384.05,381.18,384.16,381.00
2009-01-24 22:02:55+00:00,L5,364.97,356.89,354.65,363.04,355.71,365.24,361.50,363.57,372.06,383.26,387.97,387.01,386.91
