dates,nzd0044-0000,nzd0044-0001,nzd0044-0002,nzd0044-0003,nzd0044-0004,nzd0044-0005,satname
1999-08-17 22:10:26+00:00,386.82,373.07,377.55,379.96,385.36,394.76,L7
1999-08-26 22:04:21+00:00,386.56,374.15,378.87,382.03,390.67,399.91,L7
1999-09-27 22:04:25+00:00,385.98,376.83,381.69,383.81,391.64,400.92,L7
1999-10-04 22:10:38+00:00,384.83,375.26,380.45,383.86,389.48,400.88,L7
1999-11-14 22:04:18+00:00,384.36,376.36,381.08,383.88,389.32,400.95,L7
2000-01-01 22:04:13+00:00,384.66,376.13,381.08,383.88,389.32,400.95,L7
2000-02-09 22:10:19+00:00,386.29,377.80,382.75,385.18,389.75,400.71,L7
2000-04-13 22:09:54+00:00,386.35,378.56,383.05,383.48,382.79,392.64,L7
2000-04-29 22:09:53+00:00,385.50,377.54,381.73,382.50,381.78,390.80,L7
2000-05-24 22:03:22+00:00,388.29,377.79,381.60,383.39,381.34,389.99,L7
2000-06-16 22:09:26+00:00,388.02,377.52,382.24,384.62,386.10,393.63,L7
2000-08-03 22:08:44+00:00,389.90,379.13,382.07,383.41,384.58,391.26,L7
2000-08-12 22:02:30+00:00,389.16,377.95,379.94,381.86,382.38,390.55,L7
2000-09-04 22:08:22+00:00,387.15,376.13,377.83,379.24,381.11,389.24,L7
2001-01-03 22:01:48+00:00,388.93,377.48,376.16,376.60,380.24,390.32,L7
2001-01-26 22:08:07+00:00,389.66,378.95,379.02,379.47,383.19,391.64,L7
2001-03-08 22:01:45+00:00,391.40,380.37,382.43,382.69,385.37,394.00,L7
2001-03-24 22:01:35+00:00,393.23,380.83,382.96,381.48,383.39,391.44,L7
2001-06-03 22:07:16+00:00,392.14,379.64,383.11,381.92,385.22,391.44,L7
2001-06-19 22:07:05+00:00,391.62,379.72,383.37,382.28,385.79,391.44,L7
2001-08-15 22:00:14+00:00,390.84,376.90,380.56,379.38,381.91,384.38,L7
2001-08-31 22:00:05+00:00,388.34,375.50,383.73,385.38,381.86,385.69,L7
2001-09-07 22:06:11+00:00,386.97,375.61,384.17,386.81,385.00,389.69,L7
2001-09-23 22:06:03+00:00,384.62,374.29,384.62,388.96,386.40,390.61,L7
2001-10-18 21:59:42+00:00,384.09,374.57,383.87,388.02,385.65,390.02,L7
2001-11-19 21:59:56+00:00,383.68,375.35,384.20,387.89,387.05,392.88,L7
2001-12-05 21:59:55+00:00,381.00,374.35,382.45,385.62,384.70,391.86,L7
2001-12-21 22:00:05+00:00,380.96,374.80,381.99,385.33,383.51,391.73,L7
2002-01-22 22:00:16+00:00,381.88,375.61,381.77,386.13,385.34,393.59,L7
2002-01-29 22:06:21+00:00,380.06,373.35,380.49,384.64,384.97,393.51,L7
2002-02-14 22:06:29+00:00,378.98,374.02,380.41,384.59,384.44,394.38,L7
2002-02-23 22:00:19+00:00,379.82,374.30,379.99,383.74,383.85,393.94,L7
2002-03-18 22:06:22+00:00,381.39,375.71,379.35,381.48,383.95,394.31,L7
2002-03-27 22:00:13+00:00,381.83,375.99,378.65,379.99,382.37,393.59,L7
2002-06-15 21:59:55+00:00,384.45,376.19,377.67,379.70,381.28,393.62,L7
2002-06-22 22:06:03+00:00,384.19,374.62,377.35,379.68,382.28,393.76,L7
2002-07-01 21:59:51+00:00,384.13,373.77,377.27,379.09,382.40,393.35,L7
2002-07-08 22:06:00+00:00,381.99,372.00,377.27,379.23,382.69,393.51,L7
2002-07-17 21:59:44+00:00,382.77,371.99,377.31,379.55,383.66,394.48,L7
2002-10-12 22:05:14+00:00,382.67,368.55,376.93,380.18,389.35,398.49,L7
2002-10-28 22:05:22+00:00,383.37,368.88,377.02,381.34,392.11,401.35,L7
2002-11-13 22:05:30+00:00,383.58,368.62,376.76,382.20,393.83,403.96,L7
2002-11-22 21:59:33+00:00,385.24,370.14,377.67,383.60,395.33,406.48,L7
2003-01-09 21:59:45+00:00,389.56,375.09,379.37,387.69,400.91,411.26,L7
2003-02-01 22:06:10+00:00,387.45,373.57,376.65,385.72,397.43,409.37,L7
2003-04-06 22:06:21+00:00,388.07,374.59,377.85,384.17,394.35,405.77,L7
2003-04-22 22:06:19+00:00,389.86,377.38,378.58,383.80,390.66,402.74,L7
