,dates,jap0361-0000,jap0361-0001,jap0361-0002,jap0361-0003,jap0361-0004,jap0361-0005,jap0361-0006,jap0361-0007,jap0361-0008,jap0361-0009,jap0361-0010,jap0361-0011,jap0361-0012,jap0361-0013,jap0361-0014,jap0361-0015,jap0361-0016,jap0361-0017,jap0361-0018,jap0361-0019
0,1984-07-02 01:16:26+00:00,168.129915666386,169.25511924758584,159.08135480668633,152.8605532786623,134.2911752407385,155.51602825570248,161.77557953119037,174.57466879000654,165.7394040195143,159.95351491059077,158.1903990098838,151.23459850217503,152.46349672761127,172.4069769448222,174.27484993877215,159.875080546843,172.73483365067642,175.2548968814321,186.83412504802422,194.04617309449299
1,1984-07-18 01:16:43+00:00,156.34574539751094,152.2017948851884,149.37557916022502,145.00950812288988,134.99566877862378,154.89287000398195,157.82599353128222,165.99622625997083,152.15047739984578,152.77265961624667,148.97023116576588,150.8102047698038,157.89497963612635,162.65370424668478,162.6880434956258,163.1986097452384,167.69216994220275,175.88423209492603,184.14671878517686,194.58036908325903
2,1984-09-04 01:17:59+00:00,159.99283685721946,170.8710427164134,189.2754849571686,168.10530897387605,137.58022915542674,144.3889881123369,,200.0766862722773,192.57718282473928,180.18707424100282,166.3863251236205,154.82414028716926,160.98155621729808,142.6909405665589,147.8841725330618,153.91118405490923,164.0891453895463,162.85437875354586,177.28118237636687,197.09645330993595
3,1984-10-22 01:17:58+00:00,177.18040115159647,188.36396585621787,181.05585082683564,152.55594554802173,142.53939940782305,143.94107919435783,137.65263442274983,154.93757138871013,160.19452695646802,159.13264855426326,148.80478503546144,129.83436648603072,120.32984528608438,150.67520789233558,171.74973676547714,182.44502796355718,180.42927383352782,190.43392546415757,188.4349311188879,184.29858034494444
4,1985-05-02 01:18:05+00:00,162.70955957569802,171.20249455429524,168.59957627989607,138.10800894301087,141.67701150696846,146.84202382393525,150.14829799212842,157.49612353841763,150.5851730018465,147.4343170696899,143.30078314423218,150.8640172318182,157.94275842588206,164.5154412161631,166.4951955405849,168.9190302862552,170.83613925617078,173.1568333841481,176.77246502064816,171.3658216047584
5,1985-10-09 01:16:57+00:00,157.81500031974892,162.4820981513712,154.8796929106009,166.75603729167398,159.208690413083,159.7507005861708,169.63501248481109,180.22262561959752,174.20143184844946,176.77876374499962,175.6447495219731,175.78322767733937,179.17223372135936,172.27188244212397,175.4818561165447,176.8180040145482,173.36641785521002,170.76093436364914,180.5299113242138,181.83313567927766
6,1986-09-26 01:08:08+00:00,159.03991693881363,171.0276290656248,163.94731779675192,136.47356281912928,,124.1524780054405,131.8321122328164,149.7698434386504,151.64093645675607,156.48462824244027,149.2386960864051,151.0069002259394,160.2967829944111,158.415060395574,153.0903020583094,147.9648623793314,145.19600776803262,152.15898765575713,148.39520470152945,
7,1986-12-15 01:06:42+00:00,172.75791801258674,175.20842520757466,166.36920999610334,172.24842964723504,174.24052203571276,156.7677848403486,161.05378741158233,192.15480504912318,186.90896473045245,195.64402792791265,202.30905206219524,200.0267122991717,190.3034879827543,185.75144991116468,176.84924245907905,191.06228909170693,189.32252733699988,193.2745723616509,191.62965641713052,193.64290541922955
8,1987-03-05 01:09:24+00:00,166.3349268802207,172.27314313750804,162.3509133772833,178.70643584710047,174.40865378033325,176.16619634693507,192.635014157632,198.48734297293572,197.83129172087624,207.5464424310665,205.28602610351555,206.25030433450695,200.32835915012964,197.06646438284233,203.93469999098605,201.38221369924827,201.14291596638623,201.43602407220726,205.00706262056326,204.83576262492
9,1987-05-08 01:11:32+00:00,160.2055185736245,174.10028893236722,184.21097719945385,182.26886383463167,173.0263862466153,179.13060851406792,184.3059506220062,189.77126092709534,190.6264114425521,198.27691715813583,195.30316815848897,185.2748158336145,180.95409323157753,182.57374802742683,185.04191224836,186.75734804347857,190.78712850641702,186.22276642587266,190.66200268023536,190.54487812651638
10,1987-08-12 01:13:52+00:00,165.75931788841538,172.70589085625872,173.68930565805456,166.63101682533483,158.02821035525972,155.21983650826735,181.62042456017232,186.81034605938888,178.55132073142,176.36208544950534,171.5719596360487,175.21230209229884,168.46237656567615,168.3793469430986,171.82588011865158,176.57564306617263,178.13312336667278,178.1102195170181,188.8897946573088,187.5098465580364
11,1987-08-28 01:14:19+00:00,157.36418700570002,160.59533932676047,165.65046988671193,140.5721397023276,,143.43668793219302,151.97625156179276,165.63613035393595,168.9963932298992,173.9085647558616,169.7996536745188,166.46574080551565,164.42452603297983,163.49935375641536,162.27198984770027,166.58773038794757,166.79120139483874,171.77330642350634,179.63558645535272,166.78265332746983
