,dates,jap0361-0000,jap0361-0001,jap0361-0002,jap0361-0003,jap0361-0004,jap0361-0005,jap0361-0006,jap0361-0007,jap0361-0008,jap0361-0009,jap0361-0010,jap0361-0011,jap0361-0012,jap0361-0013,jap0361-0014,jap0361-0015,jap0361-0016,jap0361-0017,jap0361-0018,jap0361-0019
0,1984-07-02 01:16:26+00:00,166.23707960499914,166.63426931643477,156.46050487553526,150.23970334751124,130.50550311796476,151.73035613292873,158.93632543911005,171.95381885885547,162.90014992743397,157.11426081851045,155.56954907873273,148.61374857102396,149.8426467964602,170.13557367115794,172.0034466651079,157.44143418220273,170.46343037701217,172.98349360776785,184.21327511687315,190.94880499404172
1,1984-07-18 01:16:43+00:00,152.52639186555538,146.91345922555766,144.08724350059427,139.72117246325914,127.3569617147127,147.25416294007087,152.0969632333489,160.70789060034008,146.42144710191246,147.04362931831335,143.68189550613513,145.52186911017304,152.6066439764956,158.07048000833814,158.10481925727916,158.28801234700984,163.1089457038561,171.3010078565794,178.8583831255461,188.33051784914994
2,1984-09-04 01:17:59+00:00,163.19129713580347,175.29968002522202,193.70412226597722,172.53394628268467,143.97714971259475,150.78590866950492,,204.50532358108592,197.37487324261528,184.98476465887882,170.81496243242913,159.25277759597788,165.4101935261067,146.52909290085972,151.7223248673626,158.02349012737437,167.92729772384712,166.69253108784667,181.7098196851755,202.33029740216432
3,1984-10-22 01:17:58+00:00,186.2482476081267,200.9194455652597,193.61133053587747,165.11142525706356,160.67509232088346,162.07677210741824,151.25440410754516,167.49305109775196,173.79629664126335,172.73441823905858,161.36026474450327,142.38984619507255,132.8853249951262,161.55662364017184,182.6311525133134,194.10368769338174,191.31068958136407,201.31534121199383,200.99041082792974,199.13687454653933
4,1985-05-02 01:18:05+00:00,169.39235738258782,180.4555992099888,177.85268093558963,147.36111359870443,155.04260712074804,160.20761943771484,160.17249470246313,166.7492281941112,160.6093697121812,157.45851378002462,152.55388779992575,160.11712188751176,167.19586308157562,172.53479858443086,174.51455290885264,177.51119889511352,178.85549662443853,181.17619075241583,186.02556967634172,182.30130892512352
5,1985-10-09 01:16:57+00:00,161.86110020615473,168.08439030177925,160.48198506100897,172.35832944208204,167.30089018589462,167.84290035898243,175.70416231441982,185.82491777000558,180.2705816780582,182.84791357460836,181.24704167238116,181.38551982774743,184.77452587176742,177.12720230581095,180.33717598023168,182.0201324399271,178.221737718897,175.61625422733613,186.13220347462186,188.45402640248716
6,1986-09-26 01:08:08+00:00,158.4154389302233,170.16296720757663,163.08265593870374,135.6089009610811,,122.90352198825981,130.8953952199309,148.90518158060223,150.70421944387056,155.54791122955476,148.37403422835692,150.14223836789122,159.43212113636292,157.66568678526556,152.34092844800097,147.1619620825724,144.4466341577242,151.4096140454487,147.53054284348127,
7,1986-12-15 01:06:42+00:00,173.43159515113638,176.14120893787415,167.30199372640283,173.18121337753453,175.587876312812,158.11513911744785,162.06430311940676,193.08758877942267,187.91948043827688,196.65454363573707,203.24183579249473,200.95949602947118,191.23627171305378,186.55986247742425,177.6576550253386,191.9284454126993,190.13093990325945,194.08298492791047,192.56244014743,194.74528619140168
8,1987-03-05 01:09:24+00:00,160.73029079969365,164.51287779523983,154.59064803501508,170.94617050483225,163.19938161927914,164.95692418588095,184.22806003684144,190.7270776306675,189.42433760008566,199.13948831027594,197.52576076124734,198.49003899223874,192.56809380786143,190.34090108620987,197.2091366943536,194.1762530242849,194.41735266975377,194.7104607755748,197.24679727829505,195.6645399476939
9,1987-05-08 01:11:32+00:00,161.44650261633754,175.8185745299699,185.92926279705654,183.98714943223436,175.5083543320414,181.61257659949402,186.16742668607577,191.48954652469803,192.48788750662166,200.1383932222054,197.02145375609166,186.99310143121718,182.67237882918022,184.0629288786825,186.53109309961567,188.35289895553822,192.2763093576727,187.71194727712833,192.38028827783805,192.57557928731956
