,dates,jap0153-0000,jap0153-0001,jap0153-0002,jap0153-0003,jap0153-0004,jap0153-0005,jap0153-0006
0,1984-07-31 00:45:05+00:00,188.62690013843368,178.21778449778745,175.01994175916315,175.89717861337456,175.6630488284896,171.17039498482583,161.2606157636855
1,1984-08-09 00:39:12+00:00,185.0956923268496,177.39661190068233,177.9736926304277,176.06999499305735,175.33074562302693,173.3002895181556,174.64817746889906
2,1984-09-17 00:45:56+00:00,163.8101085977296,160.65493858219241,153.52089348341462,147.24984371491703,147.28334115500127,149.27853619934245,146.2406943668057
3,1984-11-04 00:45:46+00:00,163.85866996611122,163.0126198249293,166.33462076057452,159.22568688569729,161.30160524706739,158.99587346776224,157.32460641879973
4,1985-01-07 00:46:06+00:00,163.64894588308022,162.28285109133282,159.3603763733498,156.09895697018808,154.36040116819697,152.799870588908,150.14443980800462
5,1985-01-16 00:39:59+00:00,169.64180576919676,159.87227748356113,155.09403211138215,151.91999507184062,153.35735513211182,149.4230746933025,147.65445807065606
6,1985-04-06 00:39:59+00:00,158.62049944921034,152.40835493563992,152.41855728228427,154.9008003172495,153.71213923256823,147.87633749433894,149.34426543633953
7,1985-12-02 00:37:51+00:00,142.07350458018016,137.30748399589444,146.7108221322026,147.52289223404722,142.5780725561682,138.1805040391746,140.89886145398842
8,1985-12-09 00:43:54+00:00,145.78583830886896,145.87780262206948,153.26905230144445,143.3214030498363,143.7984246146663,141.2872462913961,139.11172922225214
9,1986-01-10 00:43:19+00:00,160.0193142928506,160.23568739437036,160.9255753542682,158.74755209161611,156.73230224050164,155.67108060193505,155.7125487498645
10,1986-02-04 00:36:35+00:00,144.9324441179844,143.17795604932425,142.6852344118145,140.2576933666732,139.25123269536178,141.6797976557771,150.68377457755864
11,1986-04-09 00:35:13+00:00,160.19874016174575,155.90633094699393,165.9961865913994,163.38329115978235,162.38606518153676,159.0000200347291,152.97707770178332
12,1986-04-16 00:41:14+00:00,152.13454344091136,144.49181623281174,140.91616805193576,148.70815652128726,144.09547838914355,143.12227655649932,132.90838873011256
13,1986-05-27 00:33:59+00:00,171.32714086355526,167.72056231622668,163.00183109686242,162.24554291304108,158.24673103465693,155.24588729389893,159.5835091934067
14,1986-06-12 00:33:30+00:00,161.30021598032934,156.73778898827612,151.57132857099523,151.7154565976401,158.0930913701531,158.15879066863937,158.77776674926494
15,1986-07-30 00:31:53+00:00,149.72090607977543,141.83080919040754,142.73042225890094,149.63081985821538,161.05922259803813,159.8365047927826,152.0410777906139
16,1986-10-18 00:29:08+00:00,156.0238654275702,155.8818103153532,155.9864069364666,156.66397695615694,151.8072662836206,151.02430931102387,150.27754068579253
17,1986-11-10 00:34:29+00:00,138.89252752423744,142.65322471896232,142.86006522978775,138.8799243569155,133.21106633542018,134.0662574307113,129.79519351555587
18,1987-01-13 00:35:28+00:00,146.3018536285662,143.97259287125084,137.29691152865132,142.89783083397532,142.61906026654464,145.28597866355778,137.09764325371822
19,1987-02-14 00:36:34+00:00,148.35081737392207,147.76989569071435,143.11454168296217,143.77597319137087,141.8315035962877,143.16901346289146,144.940609512894
20,1987-03-02 00:37:11+00:00,141.39573675440516,139.49365245119105,140.26613311823036,137.5536046611978,140.74233554911388,143.3249120402552,141.68217587769476
21,1987-03-18 00:37:47+00:00,147.91012968551908,146.3254311322242,145.1984051794438,146.59565299755602,144.2143876783416,147.06102174675277,140.41431585026842
22,1987-04-28 00:32:58+00:00,152.93009492720313,155.56756849656728,153.251541820414,147.79403573078997,148.19373425559917,144.65034269113792,144.91993966502042
23,1987-05-05 00:39:21+00:00,153.98932042602146,151.62609596801522,144.0928738085774,145.05058947856696,147.53045922154618,146.0967833549196,141.5197065490838
24,1987-05-21 00:39:47+00:00,171.0151042969802,160.92615673570026,159.64664514914713,155.91688857187387,158.6903425779367,158.24131168572404,148.84873864323146
25,1987-06-06 00:40:10+00:00,157.78779761178197,155.53801494321883,155.6434990096082,148.2846313638933,147.75825605800853,147.1912410790344,141.49127696367697
26,1987-06-22 00:40:32+00:00,154.62826928427558,154.91318282525538,150.73871028461076,149.06761882750567,146.6988172812122,144.64432220702608,137.70059392271725
27,1987-07-24 00:41:10+00:00,176.73856007011278,171.35515047560318,171.87993692954774,165.4536510378023,159.50932449513243,156.2459937820767,155.68837014421072
28,1987-08-09 00:41:41+00:00,180.0953916211591,176.94176712193627,170.80573867267202,166.27921912745308,159.62860699334385,152.9569959295054,152.346631324025
29,1987-12-15 00:44:22+00:00,143.91239443014138,137.6494216444343,131.6586479743354,130.87110775156924,132.57821853247907,136.4423864004412,124.70415979677118
30,1988-01-25 00:38:53+00:00,149.88832071803057,140.52064448344393,141.33871270161828,145.42067774158588,139.31895317668506,136.87540001026537,138.708290213941
31,1988-02-10 00:39:10+00:00,143.5141732348328,140.7085368521075,137.34446160346974,129.48422157030876,133.03241078797,129.62158364931105,124.15296386941985
32,1988-07-26 00:46:33+00:00,148.85135822801843,143.44772547127758,145.49521182272218,140.4973899144388,133.58218364288047,135.06151716400424,130.47688259580934
33,1988-11-08 00:40:15+00:00,154.21126886706463,145.5168473016269,143.15363219803362,146.64661459849648,146.75732788887126,144.52909886896035,140.70082866253767
34,1988-12-01 00:46:24+00:00,147.78969275525094,146.1013273681641,134.6533023300775,136.49134681736504,130.51314938141306,129.12788897969855,130.58749567563
35,1988-12-26 00:39:57+00:00,142.95084364017623,140.07417038259902,134.77338819305362,138.21055359204917,132.18957955860455,126.50388798066965,131.23390692107
36,1989-01-11 00:39:51+00:00,141.81957465460664,135.07348983781685,130.16067851042135,133.42148359647905,133.0136092568191,127.67723978946445,118.81400956027491
37,1989-01-27 00:39:36+00:00,139.43182220391927,140.01920145759112,130.6862733725344,126.33347703156761,124.68317720799536,121.38859865167478,116.0040118044218
38,1989-03-23 00:44:46+00:00,146.9005130057679,140.54670114436294,135.05841354735324,136.43885065257356,135.0590888576387,136.7159748395763,129.41883950274396
39,1989-08-14 00:42:33+00:00,160.37293873081103,160.7043155507981,160.01672027276015,155.52842858805974,151.03971339133764,147.64765466427727,143.73985066871865
40,1989-08-23 00:36:11+00:00,162.8774805075295,159.70286903073935,152.83219007669123,150.4003789617124,148.7575187284439,147.01512541350846,142.53331788704583
41,1989-11-02 00:40:32+00:00,151.80328425104233,144.3672108034013,140.59161322186242,135.91632229301257,127.4483228789657,123.68789661648867,125.3204045242853
42,1989-12-13 00:33:10+00:00,155.30927205373393,153.93079549999715,144.31618546251374,137.8007120689546,136.6034995642117,130.40944469669572,118.97072388369202
43,1989-12-20 00:39:08+00:00,149.77994173423554,146.93962491099632,138.63039381162554,130.6163522754244,128.18744828346883,125.03741834675836,116.42563820008161
44,1990-01-05 00:38:33+00:00,153.02434116555128,153.3063267037167,147.82775818182066,133.86774225205323,126.189868729271,123.16181275040502,123.92466415715498
45,1990-01-30 00:31:40+00:00,145.38093735052868,147.78852519047965,142.0435879391818,138.87787332793192,133.1053173733665,119.29355124327901,116.10384382859556
46,1990-02-22 00:37:07+00:00,154.29301952387763,152.45886276177922,144.99264031504092,139.92033519729102,134.93523391186272,135.68548137408186,125.04285066860976
47,1990-03-26 00:36:02+00:00,150.7253538472304,148.95527209084884,142.07923842959053,134.76880361908493,134.58080860074833,138.78563960035075,140.8218105899606
48,1990-04-11 00:36:00+00:00,165.63801614023674,159.77855932955848,154.85624635468275,150.72837246180367,143.15482980363998,140.51490056102952,143.45413368535344
49,1990-05-29 00:36:00+00:00,165.62882445725808,163.50414655773088,155.5783092347284,144.5098348787023,140.69656743224982,134.69751847710322,139.95524263096962
50,1990-09-11 00:29:29+00:00,185.70597640177402,178.11376444197577,163.77824063739382,154.3059792581605,147.72768742604745,133.40358222227974,126.42857485871973
51,1990-10-20 00:35:21+00:00,169.06458979416013,165.87241455990903,160.22508548498746,156.04434064655686,149.76833542752894,142.374080875462,137.81383976151983
52,1990-11-05 00:35:16+00:00,143.55095300927616,140.83072359409255,136.6980183428593,134.79970825533397,128.96958946657628,134.5502867593594,126.57037601822724
53,1990-11-14 00:29:08+00:00,147.6945623372672,137.6320153429014,138.09777496342258,137.99394613985586,131.97283058773573,125.84707029601971,114.00006329328909
54,1990-12-07 00:35:04+00:00,150.1424102219241,145.92227556503045,141.65653021569074,139.44665514963538,133.18213920042245,131.02045322018176,131.28247419469565
55,1991-01-08 00:35:50+00:00,159.3733363224891,156.8029813174344,149.54930932458404,149.81180204218379,140.0800848507916,138.39755237407388,139.70814311141342
56,1991-01-24 00:36:18+00:00,138.87938288572985,145.53648425276717,139.28425254276294,138.92901750473803,131.24729411668292,128.5956022363611,127.60050361664975
57,1991-02-02 00:30:12+00:00,146.0224980323258,148.0101215287784,148.36583331743066,148.15660915340735,142.26091632440205,142.13334926200233,144.2224839455422
58,1991-02-25 00:36:50+00:00,137.81154331856953,135.31210749927948,143.0752837835035,136.45294415986325,133.53235668953192,137.87344867208964,133.3064178781681
59,1991-06-26 00:32:41+00:00,165.0707208965725,161.24316021189924,155.9990466876984,156.21113525065624,151.7160825720917,147.995870631341,147.81243797046045
60,1991-10-23 00:39:57+00:00,163.19891197766617,156.25495163899433,151.48767177100612,147.9827729661499,149.6744488359049,143.08817506883713,141.26887766219568
61,1991-12-10 00:40:18+00:00,147.71853333594498,144.13980162274922,136.1128309124701,134.80548352405816,134.87936405111148,123.54438836838236,121.39565748975897
62,1992-01-20 00:33:54+00:00,150.53737069597597,140.93392017444486,135.02153404150596,133.7033237760568,127.27117897247936,125.00689554830814,130.0299756956902
63,1992-04-09 00:33:37+00:00,144.2030771125882,136.8731032132403,133.77225480643546,132.46548105310836,125.4634212089812,124.74450863662366,126.32118582977617
64,1992-05-11 00:33:22+00:00,160.14955842849596,151.2397256514791,146.7709507766726,145.51857478073518,134.92754334526353,124.72470323763258,117.1330331994449
65,1992-08-15 00:32:13+00:00,,,,,,,116.19567051439931
66,1992-08-22 00:38:16+00:00,170.62937433882652,163.3642779829757,147.77220887897903,144.1238733981715,134.22150362766337,132.46776037826683,127.19435961889994
67,1992-09-07 00:38:03+00:00,161.23139573062892,156.6265065912657,148.66017290111523,140.28365824706384,133.10866901918595,123.51521543834718,123.38795712953203
68,1992-09-23 00:37:46+00:00,144.32265387570027,144.43161994680594,138.17902883105663,132.75703170874226,128.25279560831675,126.06320977217418,131.1513043007854
69,1992-11-26 00:36:52+00:00,145.83833047140757,139.6603029801702,132.70339253170002,128.10794465999726,123.73180318768962,116.9929614924778,121.25328349207876
70,1993-01-06 00:31:10+00:00,127.60992384461704,111.2829970979729,114.25293148511656,,,,
71,1993-01-22 00:31:21+00:00,147.71281600760892,141.1140938305175,134.97081670213373,133.42323780901253,132.22363507363582,127.75405768532794,127.7725489519632
72,1993-01-29 00:37:36+00:00,143.33559130652716,145.67724665035033,139.09259346365917,137.24004251314898,132.38359185297804,118.97534933034426,122.82873691512572
73,1993-03-11 00:31:48+00:00,,,,,,,
74,1993-03-18 00:38:00+00:00,149.03055923811397,139.1178962979808,153.59123681240334,140.59878542730334,137.11671311650224,134.19664083488286,135.15274953019374
75,1993-04-19 00:38:12+00:00,147.68345665864487,140.32700262426766,141.88280747701916,137.52625401708815,136.64329332110827,129.06574472470672,136.25769428851282
76,1993-05-21 00:38:19+00:00,156.03540306354932,151.52794691364318,144.54270360112474,146.43473662444043,145.91323359488962,140.14313648468828,139.35743481544046
77,1993-09-10 00:38:10+00:00,163.98083099198917,152.02634687279223,139.4461500037697,131.53586600407743,125.00276361031698,126.06274545744165,120.70264553280447
78,1993-10-12 00:38:02+00:00,157.89161006207377,145.99557380245037,145.01283037324868,146.02918029041962,134.67289910422713,136.92743138529752,132.7444552121238
79,1993-10-28 00:37:56+00:00,168.00564631404797,152.63624766836742,143.93752184659058,141.9001205977434,134.81627133589876,135.42905740959213,135.49079789057208
80,1993-11-29 00:37:44+00:00,,160.1632699521036,148.82423272682027,146.15172082053294,140.32132414713948,136.3551284195711,135.91544187599396
81,1993-12-24 00:31:21+00:00,,152.66506103128293,144.5980617193215,138.1981755939482,137.237571871141,134.60860930641502,134.39235643365578
82,1994-03-21 00:36:22+00:00,159.51456120723813,141.8889607790035,133.50089202120492,130.28903378395586,125.63518092415374,126.48499012105137,125.79302426214717
83,1994-03-30 00:30:02+00:00,163.23684757104536,150.9419320583373,142.756202075556,137.81551877949215,136.58049119726135,136.02376919720524,135.9816546637227
84,1994-04-22 00:35:46+00:00,164.34455692165423,149.29321269350638,142.54430252503403,138.67061478115872,132.12736976255377,130.37897310400726,132.4623026880567
85,1994-05-24 00:35:11+00:00,178.5306185390111,163.9479815795757,156.18795528457184,142.43550938071985,138.68187416579343,131.13341912209813,126.7026351917375
86,1995-01-12 00:22:20+00:00,,,,,,,96.27544633403573
87,1995-01-19 00:28:15+00:00,165.73652595618347,147.0781828051522,137.59473021324527,135.32754217428868,128.925296021806,133.12120160979205,137.38834878825736
88,1995-03-08 00:26:21+00:00,156.17945285854802,147.4309422875883,133.04614603552665,121.36990815040585,126.04618959067572,123.92420896504973,127.51162259686542
89,1995-08-15 00:19:15+00:00,166.7680857470845,154.65213583866978,148.67272769155244,142.60060972513838,136.8588102133062,125.59501142975832,141.82799044566178
90,1995-09-09 00:11:54+00:00,177.39861192704984,164.22462069796512,155.93215682529157,152.11360727643495,146.70110295945358,139.04016329279222,173.85713330476722
91,1995-10-27 00:09:22+00:00,164.46560614177085,151.6877076469489,141.62765244545113,131.93776545433138,127.05704252531854,125.7135438219122,124.57079718699518
92,1996-02-07 00:20:41+00:00,161.7536960906541,148.95391322085803,143.4779282381859,144.67933176746527,141.1933993190367,139.77726033470623,143.41561340307382
93,1996-02-23 00:21:47+00:00,164.21086438565908,147.42699007112228,137.387850252173,135.6930535101048,132.69837335693742,132.59231905446342,139.13205861466912
94,1996-04-27 00:25:50+00:00,157.47037038074487,142.63351222620713,132.8339080482378,129.98957573646973,124.92167166893117,122.68087491722773,129.58248145913032
