,dates,usa_CA_0207-0000,usa_CA_0207-0001,usa_CA_0207-0002,usa_CA_0207-0003,usa_CA_0207-0004
0,1984-05-02 18:13:15+00:00,185.72611894225662,179.18980066101716,188.59695098461228,199.31049740363403,194.33626106124555
1,1984-09-07 18:16:09+00:00,197.88372129456647,197.4378802322416,207.22745388794544,211.2728863812359,209.34866911874937
2,1984-09-23 18:16:11+00:00,189.3707562618986,190.18911827582517,195.9824276196122,205.6833973697095,204.1885391023726
3,1984-10-25 18:16:05+00:00,203.23356824659825,203.38738617203532,207.88640588804626,211.59786158312366,210.50394385816963
4,1984-12-12 18:16:08+00:00,167.3556422230608,197.44470696404628,205.37187999935017,214.82038625771463,194.0889551811208
5,1985-04-19 18:16:20+00:00,180.7404259560403,184.05471022849167,185.29738792959532,193.3786639343868,180.79211260912496
6,1985-10-12 18:15:03+00:00,165.50361524527105,185.2177888140411,193.651120975769,201.95656224582712,196.50740097840216
7,1985-10-28 18:14:51+00:00,182.12436279017803,179.04110149185922,184.78852420705041,197.63987354042771,192.1420297283618
8,1986-03-21 18:12:01+00:00,183.13318719916947,205.46948498607222,202.05123646080682,205.38889723519105,198.9281453753238
9,1986-05-08 18:10:55+00:00,192.58105988324644,198.02995789994768,196.73229497106857,203.64845013427205,195.3314543458076
10,1986-05-24 18:10:28+00:00,206.53650971956586,206.37870239255486,205.4683194768534,210.6768781370523,204.63112704210278
11,1986-06-09 18:10:00+00:00,181.1595097049077,176.80177298922757,186.97903473623222,195.83540369375166,182.38205581376513
12,1986-07-11 18:08:57+00:00,188.88162120473982,189.1652759720257,199.62212516136915,206.59238152168922,194.05735468569137
13,1986-09-13 18:06:40+00:00,182.13184083284963,189.5115159299945,201.43631360352134,212.2161404101193,210.675103828932
14,1986-09-29 18:06:10+00:00,193.82629669100643,193.0756538269018,204.73293320078037,208.61602894904257,209.59550387210425
15,1986-10-31 18:05:05+00:00,164.45217698162745,178.99776790876945,192.82924220771562,200.87172909255725,193.71637703414737
