,dates,mex0250-0000,mex0250-0001,mex0250-0002,mex0250-0003,mex0250-0004,mex0250-0005,mex0250-0006,mex0250-0007,mex0250-0008,mex0250-0009,mex0250-0010,mex0250-0011,mex0250-0012,mex0250-0013,mex0250-0014,mex0250-0015,mex0250-0016,mex0250-0017,mex0250-0018,mex0250-0019,mex0250-0020,mex0250-0021,mex0250-0022,mex0250-0023,mex0250-0024,mex0250-0025,mex0250-0026,mex0250-0027,mex0250-0028,mex0250-0029,mex0250-0030,mex0250-0031,mex0250-0032,mex0250-0033,mex0250-0034,mex0250-0035,mex0250-0036,mex0250-0037,mex0250-0038,mex0250-0039,mex0250-0040,mex0250-0041,mex0250-0042,mex0250-0043,mex0250-0044,mex0250-0045,mex0250-0046,mex0250-0047
0,1985-01-04 16:48:49+00:00,208.21430269295806,224.8521568900405,208.89533751528862,220.20666032079217,206.90317132055105,214.2065663736321,203.6658744604966,176.18194942293817,172.21459651193686,171.84272341980224,187.95247536335302,191.65514419144682,183.8896238597928,166.27120199665725,198.13194697758908,180.14720326693242,198.38955986134306,171.77533820317606,190.17718032052034,197.82995992606124,202.58245324999174,203.52085634858105,193.25865193376163,173.9897988798208,180.94449932561548,198.89976201626698,190.77002105162262,167.5054551780553,196.43675870093605,189.65608156663052,163.71376749301993,167.16582640495247,166.64896729839043,172.20360984208963,160.45929077274238,175.1560273962226,180.0356409697066,194.24793157705105,183.05471676457339,180.5888202711935,189.45347260757887,203.45393834733446,210.49504983039387,224.31231770972647,219.04565283744486,204.59521505145236,195.7123473445378,194.00811913016946
1,1985-01-20 16:48:54+00:00,200.0233594218135,207.8737584810723,212.12819644486603,209.8396460120505,198.46509960291172,213.74854939454167,194.91985287753906,180.0364001145527,180.48543649929314,174.68319782164224,175.774641324237,175.1765401329546,177.81762326445482,173.36444849166955,182.75692883977388,190.69268130100383,195.3288312637153,184.70389193595068,188.9193358140566,191.80329278157276,191.56207612265396,196.37377863966108,192.52600085334888,190.15562222398478,194.19742173260414,189.66587000587262,184.96620256935708,187.14286890647975,189.3143454551476,185.2879666102391,182.25310043339945,176.39667574696483,179.46860634227318,173.80522471977443,171.75305194702267,184.3412104093173,187.5266213790888,198.6353918036846,198.40613995178154,198.98315311655392,181.88495592212155,202.41522533640926,203.2739592802096,206.06737609147257,195.94460868002898,192.17944703284996,175.67926026553258,181.41704558973245
2,1986-01-07 16:46:05+00:00,191.29495369947054,205.3875158438894,210.81760329287866,198.75898099937837,195.0621045154424,209.26272436151598,187.3478177868965,172.52123079237174,172.57592293860563,169.43822390200182,169.4106172538071,172.24885193387408,176.02922290243671,183.17971299144762,196.83916495315245,180.73240915125578,189.40571726006056,190.69211133554631,182.0244828465537,191.66236348454362,193.54669920545186,173.5754653549878,169.17716225588143,200.30848356243837,200.8535726917619,184.5850967497341,187.33122762225742,180.6809100417432,181.26212353092967,174.63877294253916,178.56299656396217,150.29464007543956,156.88719154987322,170.16992173538364,177.19471922297518,170.06331581912988,172.92951364145162,179.31876613797263,186.31049036418824,190.66849916547204,192.31744757985302,206.33091725293528,217.90054877387524,221.61436356915382,217.79328363807508,211.3676444336131,201.41065078253257,199.0608521104699
3,1986-03-12 16:44:40+00:00,212.6266016737416,220.33244065830544,219.10329723432454,204.36458866064459,202.04245862408735,216.37104444015932,203.95598106565507,195.97938136356893,187.51156438541796,180.33309213640177,177.82661229921086,179.80434628944198,181.6389524518859,186.31122468653692,200.32184385716994,207.20388786843054,197.2190956781807,195.68050381375843,194.0691927956381,194.04793104225425,195.00517489692575,199.9489210090973,206.6252317877595,209.68433163716247,211.04970033429777,205.6676876063955,200.88034869332904,205.08017649221384,206.35176068934123,195.47924598396992,188.52622608297932,200.47379139439454,202.1324429616087,203.3060284978929,201.49834911623867,215.75218259324387,214.88918212886966,222.9160416363709,216.59877941751992,218.00301680715307,220.3050845590397,216.80621352048354,206.6304207836511,208.40988038423794,200.9442909728029,189.44189263740054,184.7802201327267,182.40821689502073
4,1986-03-28 16:44:21+00:00,211.126744973267,217.9152951667924,216.10717098352163,205.14546729306753,204.67571027876804,208.33277698183426,189.29749659988917,177.93296537283726,176.73589746487926,172.6142736084978,173.3367379137118,174.03215627124547,170.25340128514725,179.21798107988252,184.4230839816142,198.9655751794096,195.31004642810632,181.67327969689867,184.4225004573122,184.13067777245107,189.06320842838792,197.37238541281994,203.5549719271584,201.44840738773013,207.24140052124508,197.53601746010767,197.2455471700796,188.54352695533942,189.25700093461037,193.95141845583566,183.78466602656104,187.0434933361418,190.67611952662716,190.46404647034012,191.97906248859576,201.2070802016361,203.59152879020868,213.28542137485852,201.70470526958115,208.20229414155665,201.23837737255081,201.1774196055387,194.79696493681848,188.66934321559356,184.12723253509805,167.8443183529747,169.61277112343436,165.9292241253782
5,1986-04-13 16:44:01+00:00,209.25312234183565,228.6904790762648,226.2805694135435,209.02867692735583,210.31166076147977,213.67266836672664,198.52540128219795,190.58754845791893,179.73148504596503,175.35955696577267,183.06665830295896,177.82929903345936,174.82980896796485,180.34344303226004,191.02518389241607,203.15581316275447,183.60953117066526,193.77173572536023,191.40548625468196,179.78771283981396,187.5375157045114,201.76097051948759,208.5859813073687,208.08524191993692,211.9471186207922,202.5061780969992,,,200.257746816481,199.7982310586943,195.68733468766806,201.9113463794406,198.64066209312296,194.92271249456553,196.86033141437923,203.88582925239723,207.2659664923679,209.6501679817094,215.5112714254665,211.09580650433148,208.03842801613825,204.76817864278064,200.06742618569854,201.00385206774976,191.26297689038012,182.44900546652661,174.7103138445571,175.87002937286417
6,1990-02-03 16:40:25+00:00,195.37129124909436,204.4958362750312,203.7850158409624,194.47497966825875,191.68045044793865,202.70925277285292,186.74700895145085,179.86086203679986,174.5853508733525,173.1684452421883,176.54043501546425,177.7841559880499,172.775946301071,164.66004539412137,184.28980951164894,198.5776638480084,182.81889745429456,179.41897364369953,198.57563662884482,186.842766368283,206.24599528217107,201.02405976285078,209.46107225372583,208.47571845928536,207.29107613201407,180.40808003222983,186.08687519225793,196.43776873925987,185.6638002298898,198.38692578425093,185.5529268579621,195.93121159279443,179.03739184542562,166.13197257627206,156.64736009862378,185.0813591311033,193.935498343168,188.9884037371359,171.55060309509537,184.4497124977449,188.15118358347934,192.77572232471246,206.52368060372692,222.06283030523724,223.42434110530013,206.494239261603,207.0744679186943,192.52676392445332
7,1990-02-19 16:39:55+00:00,198.74081833389323,208.09089428118722,213.67033323760597,206.11389598156686,203.3243738799957,212.66762275628636,195.8766233946894,201.52087687012764,185.79287522994807,172.81452794434196,177.9793003986559,182.4649165422737,171.9536423725301,189.54965030678784,194.61399645722128,206.8930301009993,203.9931286679805,193.72122508399505,206.69233442650508,205.06557932302763,198.57305529461408,208.80684888317808,202.65777823832042,200.93621724917472,201.3915762769079,205.3872886055416,199.09763684310025,212.93478671119385,203.50239802022412,204.16098264002173,194.8823262671051,195.09132551874848,181.1607430986879,181.13112125958386,182.11735871706492,193.4193933844134,193.29847711493997,192.5077227014868,193.95451101571666,193.06208326618997,198.30472820255935,199.40352633955234,208.8277126069167,217.91184145860512,208.36318722370024,196.78907354746974,190.73326246208592,184.198820383944
8,1990-03-07 16:39:20+00:00,187.45513329460556,199.28932585677526,209.29634339048502,198.9226332095094,189.3583356875638,205.3896804300559,188.7612233106458,172.61962015803792,167.94531170762008,171.14445897830382,165.06946167363049,167.7712950125826,168.5516214634691,170.02790407664173,181.42565109356514,189.73407629115636,187.07524627922203,182.51351139254254,179.66541364516007,184.34969449760723,194.28219026536806,187.17068736179556,187.4777836459628,190.1613455515167,189.16725671373564,188.4449903318993,181.579044299617,183.36420854252822,177.2667606933635,177.0808664274125,163.6589489494514,163.99605973666738,159.94637490866188,162.18107902747977,170.5231897204128,167.68343497618957,179.28523242395798,185.57274315645597,182.90054987861674,178.70037526549416,175.98179428425,181.5733085622957,193.1815261429838,198.86846264284972,194.27126677375134,177.85575727137714,167.11901343878966,193.09266153088794
9,1990-03-23 16:38:48+00:00,185.64027416722377,207.27543147838435,213.29560134427396,197.0978870356169,192.682971069026,209.88307193141088,190.49122326323345,182.6703884052728,167.34047045678815,166.38123064496935,170.40575257529207,166.16804026303006,177.48915017979198,181.3406360668212,189.07553203835053,193.70491691936724,191.96304693149818,187.09104360449928,187.3463751090231,190.6921150370601,197.5692386715853,187.61906620310356,179.53511798781943,195.31823944020772,205.11929821985822,195.62274950292397,196.65033464970048,192.66218571912984,191.68053858821997,173.3487111367066,177.53849441996712,174.18172825704505,167.76685152033278,167.40629287041958,175.48251948138787,178.32444801392407,172.39838725567853,178.89568714079886,188.11869381035856,182.40250804361983,190.19816116162536,198.8051802759388,195.721322073777,207.48307179772794,192.6540393588889,188.53442249484212,177.53542368225325,178.317378589976
