,dates,mex0107-0000,mex0107-0001,mex0107-0002,mex0107-0003,mex0107-0004,mex0107-0005,mex0107-0006,mex0107-0007,mex0107-0008,mex0107-0009,mex0107-0010,mex0107-0011,mex0107-0012,mex0107-0013,mex0107-0014,mex0107-0015,mex0107-0016,mex0107-0017,mex0107-0018
0,1986-01-13 16:09:40+00:00,,226.75500920447175,234.9009073473118,238.436891346272,233.83588081011376,229.6585141609107,220.70926017060057,192.6306474016004,177.5523657450892,170.3355993660823,169.01591263968663,174.77849707769218,179.7098105031062,188.66302035385624,201.76374180871633,201.96609800689959,215.6905191292057,218.10989749067053,228.630017683457
1,1986-03-18 16:08:16+00:00,192.89043030410926,196.9519611914535,204.02353249273284,210.27221332103827,219.61811246176788,225.96560527537827,209.97031535223385,195.74229656110367,167.24488822263476,157.92120635694206,161.77079634228738,162.6593878084388,152.7590435974563,164.09877053212483,177.10337635109633,180.4829438640134,194.82259048052225,207.3984704624396,210.17392129849904
2,1986-05-05 16:07:11+00:00,177.54779605928485,191.12365415344766,201.86182889407132,206.54879649437947,206.2664959647067,,,,,137.2017894802149,132.6239271740785,136.46086623164072,137.51973160492525,162.32478020647812,171.8666226851204,183.0792898089599,188.08013484662783,189.32571182442453,199.4585478934166
3,1986-09-10 16:02:57+00:00,183.0072461948802,192.15203300409777,209.64002505195342,205.074673085464,205.22524207590655,195.38161981343808,183.91432343701567,162.49543115875912,146.90097615469435,136.41912305467002,127.92989272719657,132.30966061172086,142.7770579962902,147.8865733155722,172.19693008759108,184.383618964623,190.16077920576478,208.45799517910092,213.6721331885838
4,1986-09-26 16:02:27+00:00,192.7430347277548,192.7362134096289,198.3863202630712,206.24866698983624,201.99062479782003,208.70654326931933,188.09573435611912,184.7655177600611,173.84464244208255,168.48311269957608,156.74413213572944,160.92619993130975,153.60116304440513,164.57469037297003,167.56912195921237,185.9759897148263,197.3202144317035,196.31900670740478,210.483149737902
5,1990-03-13 16:02:52+00:00,211.3608286452715,216.4753558379249,220.69689968391262,230.60386042352818,221.3273311833333,208.32375285827678,186.48699028677316,186.9447583702286,176.90831327029773,178.32671746235323,175.86657040073138,187.24624828154901,,180.80729340282716,179.8633049303516,181.50379659112377,189.5114477998786,199.97268334845958,213.01683364510043
6,1993-01-16 16:03:54+00:00,176.40145581591756,181.6887119030809,193.16938788292262,204.38833288053127,201.66816509063258,202.0797533299927,203.61563095444723,205.05810666428604,184.6904513011959,181.91953829926092,172.2196181443816,164.31826357046285,155.84749838310123,170.71946471000382,179.31781509822653,188.84369767050097,207.85267876802905,224.47100446093194,222.65912747942411
7,1993-02-17 16:04:13+00:00,163.61296573947044,162.5517271069829,177.59545046048743,201.28862337050705,204.73569188475471,194.81994032298363,178.79437003272017,174.0602352589055,173.7088801580856,180.82130882720176,176.11661105756693,168.35285403277385,156.10290299832008,171.49709619266253,170.27085574044506,182.9638786135121,187.55476723833172,209.3291412204404,221.90567424843437
8,1993-03-05 16:04:22+00:00,183.90430275776532,191.20625334803992,193.53414219810895,202.89042892289206,194.1558761265816,180.12077065447306,173.60459857484693,172.17952122071267,150.98360831004464,149.76857975030578,149.91781784287065,156.0594970268827,158.50311069721636,180.45291618777583,186.4061860785194,190.7464136026129,200.11721572251636,210.27432406644903,221.69234852250156
9,1993-03-21 16:04:25+00:00,207.95049278536865,205.9924339441818,212.28190673108347,218.39341544357615,218.1310966149998,211.73416646357006,196.9772867486814,178.61248195533534,180.56506760796927,182.06415356043232,179.7474386670643,191.54711351323462,187.3542413935181,191.9643440857697,191.88853697840733,195.11926838772544,199.4210088660963,211.28607112245817,222.63009628116347
10,1993-06-09 16:04:48+00:00,193.1969915802758,192.75522890993454,205.0606764454962,210.13801869629023,206.68177069375568,197.3563623246764,178.07695905077506,168.06179121302208,161.80948230034156,153.48096191218758,157.17148794578083,164.81513059573933,170.4822044506471,167.8171930193819,180.06098490262033,183.68959477497876,203.16125958057017,210.1154278056749,216.6165945181795
11,1993-07-11 16:04:40+00:00,175.2148736565556,182.5509803683726,191.80797731253966,200.22146876532975,200.10449064125766,200.08540602688225,179.29787169346528,163.89298064269528,162.35541160990616,148.80062759584524,152.11596865757383,160.29307418725926,155.15435916507786,166.69230036067182,175.45162319997797,180.9034685556233,189.64320770582762,195.03057282666228,209.59791591950315
12,1993-07-27 16:04:39+00:00,196.3531666830498,193.0634606379546,203.02755210409708,207.26685634743754,206.14903080532392,210.84530143625094,190.8520454346713,167.80146573928994,155.7165025653952,143.7681557370189,149.961073986763,166.5572974665608,175.70401481091332,176.55939817509955,173.59481267321954,185.6404279197307,194.09450883280653,195.84441492461204,208.18360717794494
13,1993-08-12 16:04:39+00:00,173.31950676300278,171.48631883400242,186.92106172750974,196.38495873953184,197.17548275654272,197.82442065681448,186.66048978835212,160.21496307443513,154.91899158914816,154.48849329208983,164.3663095642864,163.3384852152087,161.97576359777204,151.86626307532893,145.35260731742088,164.8160395553732,177.34454007738566,197.90252826549954,205.01525246465172
14,1993-10-15 16:04:27+00:00,183.26533430696946,185.02219260697498,197.13257471202894,197.59355184340862,184.37354718474242,178.07425495011844,176.2167003803384,150.003500593428,133.13488276669938,134.70672187302102,145.43256930458347,146.79317626815924,144.33565176072173,158.82745292231803,175.0842452154306,180.8580286422306,188.38102217603534,204.55506484706908,211.89523935818298
15,1993-11-16 16:04:11+00:00,193.45487191572224,198.96061751203175,207.4808779135236,203.65833316463892,203.54543528166533,200.50325511280334,198.39387041193527,188.65832446748945,169.57262817074732,160.36919308418305,156.31981019837247,155.20132661528407,150.69260610232746,160.27988057178368,163.48563984536347,174.6637073612554,186.47816643386057,202.5723827941014,214.5056596781808
16,1993-12-02 16:04:09+00:00,196.08507285701356,205.86032621064817,207.24627713600347,216.399991549591,212.93598546077666,208.67347047885372,200.92751898716193,190.15914781986788,176.79523989497724,170.17601749816836,147.52329214415184,157.05025575385852,159.03786416938198,159.79287374046524,174.0560507566702,184.2021379496742,201.66291544192126,214.04868027145687,234.57298535145446
17,1993-12-18 16:04:01+00:00,193.14011569163873,199.20657246976862,207.5498807212311,212.9940212791589,212.71182059551967,205.79941249659998,189.9409893764558,177.71457026218428,173.0775273403721,152.97112188847453,151.35380062415067,164.27689735967968,163.90076041025915,179.06364070623323,180.40415321681078,177.29786573687386,200.16139220819696,208.76470784784445,228.29032093461146
18,1994-01-03 16:03:50+00:00,216.3192884112859,219.30638478323047,218.91876316608764,216.38913554995347,210.42349829568406,200.2187270653054,189.52108603695885,179.36247807213982,168.0329909563589,159.44943483359575,168.33119515371217,169.28075642065275,173.02360549441727,178.90406989747467,183.6720791716737,185.00199103042235,197.12415192647376,210.35162538813648,221.3668652524051
19,1994-01-19 16:03:33+00:00,216.20729336572435,222.8563138369514,222.0806906924958,232.21180531506238,218.9773370239403,222.74004701299137,203.91494544908085,200.10577019231812,178.3797869379045,180.0092594109336,175.2419596080224,190.51516668775716,182.08727685833014,184.7917278877356,194.17265954826723,200.0344334892893,210.87076790158852,223.30775290408369,237.5018258741582
20,1994-02-04 16:03:26+00:00,192.14076093980324,196.66644072977707,201.64071829497658,211.74373676993298,205.56412043843272,201.24049968415446,183.72026528657386,176.37806257541385,170.04414533412375,157.30754064825916,150.4293470205568,167.36862029564085,172.57430510744564,198.62699954490108,187.60035261208807,189.7823538030688,202.91472797772002,212.03771530064864,222.07569176443437
21,1994-02-20 16:03:13+00:00,182.23007656285827,184.442459216673,202.1459170507668,211.61112837354239,196.01586640858267,197.69485848315927,196.5602914797097,181.91731398553534,164.91588929863076,160.72459269518458,161.09769478696512,167.85268975085873,174.88969196803592,180.09593370104753,178.4923199767484,184.5928571127788,185.73881426895093,195.48838697777532,210.8748162214011
22,1994-03-08 16:02:58+00:00,211.2826312336637,211.4172776531547,217.14012984347917,224.1030057517317,216.98544922824567,221.5668923869222,199.204384184048,183.2369420582189,169.71069968656656,167.6754736312471,166.56228589835212,172.80178584244078,180.18556828330136,189.62207342999977,191.6760215262403,194.29064013336927,199.48081198889528,216.16435882035807,222.8932374777054
23,1994-03-24 16:02:44+00:00,189.6976052297897,192.23145214826528,206.0281141293145,208.84058875472692,203.6365298792881,211.56535723525366,198.51630161834638,176.1928362538105,157.88019776583877,162.95115058728246,165.8263517099883,170.64034670246693,172.4597611276306,165.70388784178462,167.42044739739035,171.22267290775198,188.86126823972782,210.14708223791592,212.86487411504422
24,1994-04-09 16:02:26+00:00,197.76740205019894,197.6753486915794,212.26706359798487,205.70719426802412,192.5413444270579,178.85788580121582,176.43377558521445,167.7077443429181,149.31026553842858,139.48370973371632,149.01125254061245,168.63299152802279,166.5380579212156,181.3111310582879,183.22357482720264,181.0615565021622,185.5816304157421,210.1190710263897,215.65929275427038
25,1994-05-11 16:01:50+00:00,193.3979073618336,194.33417294272115,202.17117407816232,203.22247433822892,204.19771279445138,219.1287727690062,208.96702485744777,191.99894454998827,161.61483888057472,147.9080819887185,151.80250825554447,169.38031905408357,162.03401823217433,164.82948102102802,175.75922212972833,183.5137473626044,202.4200307860211,211.51745646108222,219.2468027090372
26,1994-06-28 16:00:52+00:00,188.63826721245582,194.485434094819,209.269886368081,213.82858888184947,212.76239065099426,215.5647848717327,201.0136385857348,200.16667026836777,175.76359576497538,163.3719719464085,155.57092316976335,163.32511964126513,162.34191403114673,175.29626474822595,173.3459147709429,180.55016224560705,198.36828959685238,211.61394109230835,218.48857357467176
27,1994-08-15 15:59:34+00:00,170.1720145327529,189.20741432832835,194.09575839921553,207.22848699350277,205.69756790530215,218.65448893170694,213.50019584607801,209.44096496645412,186.42342169460213,175.17816622932128,162.92719880495508,167.40253257549602,171.04541895140696,174.90744229184668,183.4911195445032,187.4069677277119,199.24329987387432,214.9354228940187,224.28977733048657
28,1994-09-16 15:58:46+00:00,186.16896335179783,187.40510920463217,206.73606556092713,207.99310342694272,201.14636929844417,209.155503585977,205.27598928890126,204.0601710312908,184.88746483375994,169.90551122649256,155.95816036590003,169.4374807398811,168.0863403118406,177.24669140057617,170.2488849123108,186.5196596893111,196.88173823131254,223.9343457324919,225.5990138771168
29,1994-11-03 15:57:14+00:00,186.36871618597783,191.92475386749268,198.68802284083654,207.3039010197704,211.1169972678856,217.7794035337614,205.69769425599097,193.7481082626557,170.34515926658986,166.98097205777572,174.63560639683865,184.46331275356664,178.20243934009284,175.15478669042255,184.9453208332805,186.58713763065623,202.93937931906459,212.74305134743258,229.59527117030217
30,1994-11-19 15:56:41+00:00,172.20256501571336,179.98355851578725,196.28324993449033,204.40134204080348,206.19982237804692,201.98938970677693,203.5078306086795,190.9121310064037,169.66648339405373,159.67377296395932,160.57312092162005,162.39884065406133,153.99506052989744,161.68376780427886,169.21853193564084,179.49423427974745,192.76801902997641,209.60332586925435,225.67632476991804
31,1994-12-05 15:56:12+00:00,203.85318160607122,210.69006780150235,217.45205111296005,222.03602439527884,210.5474654374326,215.53527399873516,198.55264767644732,194.45870278689048,172.11604025423622,175.8932110992488,167.76720587779732,182.94038389168588,165.19651851538782,177.2820654260264,183.10811128474825,184.5413218497204,199.40193825455742,215.81906629210062,228.16164904719605
32,1994-12-21 15:55:42+00:00,195.73037210553807,199.54586668332698,207.2964483956897,214.56513764209006,207.2339241256005,209.92970415085543,201.4639991530616,175.93088169042792,164.84093107557584,169.72986677753167,167.83094434194192,172.2048045041181,166.05845037431797,169.90759856797064,180.6153239986606,187.63351954318534,199.49777140039635,219.1241199548746,224.90736906416802
33,1995-01-06 15:55:09+00:00,203.04473466424147,208.65383074240071,213.54668771951594,226.05114096800543,219.7899160320835,219.56079097980628,209.03185827640115,192.3423835758805,173.95049394846714,175.34298976475583,174.86103452789547,182.73868562007908,174.08838397913829,177.87259781072885,185.27306150098892,191.520713435717,205.73631837476142,219.8540791344769,228.48751171011222
34,1995-01-22 15:54:34+00:00,203.4428917717344,208.45013501311536,215.07175705171332,222.41491172942202,213.00072909043666,223.97338240156677,207.70080756221836,199.77947155357134,176.25118742785023,167.40460845548333,163.84013639631988,175.29720099918532,171.98612970299487,173.7290311386583,185.32069177696434,190.80870249060493,205.17718433068535,215.5744307268847,221.4394991253458
35,1995-02-07 15:53:55+00:00,207.00684201196256,214.11693204500347,218.16193754247485,232.10174365771314,209.67125290042566,209.68729096153706,204.3636114891566,187.58481499366778,169.7502691877282,165.67991046571828,168.07110561920126,181.50666742505322,183.51933860202175,187.39415888261422,188.80791997520902,192.968691572254,195.5882616359138,219.22582934994634,230.82711878669627
36,1995-02-23 15:53:17+00:00,202.70250163942382,203.95660171461745,216.44293554449555,211.7343204731606,213.50476531152503,210.3140876354532,200.51414943368147,185.82182007344508,179.74271568339014,192.0965197891178,192.75150337414857,199.3988344329202,188.62897082941257,194.3157098452984,178.47694985821468,182.84135448479148,199.36342438916762,216.22291373074174,225.17489168059694
37,1995-03-11 15:52:38+00:00,217.71457609779668,210.9189009175506,218.74494904146553,216.34953438016078,225.7194550830173,221.946712298094,206.75739491269593,179.02639652901848,166.9947161438211,173.65804079984852,166.64093674555238,176.653043915035,181.11388480088922,186.5406958597759,190.83911603882945,192.50078181717393,206.73918581191236,214.8648304099409,221.30585791029083
38,1995-03-27 15:51:58+00:00,180.20546012044056,195.11426900588614,197.07799169006873,199.56812592485392,194.7474145533236,198.960218670115,199.17648347426683,188.50404220792862,172.5145058645009,164.02574067028664,174.65592204558635,174.9839974973109,172.01870133934966,171.04505214091714,163.2877280990733,164.2810706931511,180.10292158738307,203.44468227015787,215.5110037620957
39,1995-04-28 15:50:37+00:00,180.3912662420027,190.9476655403809,201.5149158533589,204.43061252734947,201.95338315022943,217.31213441963453,214.09806878944187,186.2072431102513,162.1761901448347,140.28166700546905,137.7436000081406,140.75056672346238,152.57238539777944,161.46209140022756,178.07502513011548,182.70087437586878,188.48546500041164,199.04356822348683,208.68940824575898
40,1995-05-14 15:49:54+00:00,177.89842789796376,189.3757871267621,204.21403339148114,206.3250530440423,213.0106973761261,213.60590841424641,204.979426472246,183.9884237809369,163.11025655270507,152.1907356264556,145.61773634107175,150.58494328658523,157.04728456301288,176.34119090144043,183.21059274992083,184.96619992497529,191.95534274187398,201.36348763459122,210.85466218146559
41,1995-06-15 15:48:26+00:00,185.229722593468,188.7742643495681,194.1294938559784,206.2765375505029,209.90391108255818,191.5098975106485,169.04974524813585,160.7956228717458,163.7170875277374,153.93199848409927,164.86331444863436,165.51737068209545,167.72585731712866,173.94172993438465,179.60827405979174,171.58354532995932,182.3123994025679,198.43608894080222,209.31528195873838
42,1995-07-17 15:46:59+00:00,180.3300399661103,188.5951314699405,196.4997829664694,205.15160732684262,202.68350946913003,205.44612010460156,206.97880479293934,191.08405539414025,175.88207645125655,164.1731434110113,165.82801343392913,167.61517963041783,172.59967681965392,165.5696565763215,167.96449089994937,171.6205675192107,185.77884829795934,190.7796582337496,207.897787250877
43,1995-08-02 15:46:16+00:00,,159.74485875487142,167.34060894580833,173.9836953924951,180.61173406911246,187.65626356891232,182.08193972949422,178.40775416920295,170.92876576783803,169.69011365351452,165.04180825364742,162.07775517709163,149.91852654095874,148.2003918845992,154.5154948090377,151.5851509734842,168.55318251731143,182.19521506318398,198.13794260444595
44,1995-11-22 15:41:57+00:00,198.95758488850524,210.38709506351924,214.72078087596202,227.11039721153907,228.03611318956672,219.46538224938158,202.5517156122099,194.06021783306153,174.151028122638,166.45636074797008,169.36779352154,170.9278677400139,164.99081553054236,173.63497076613228,187.55994028278562,188.68715717302538,193.6518691969019,226.85891180859883,230.8578813081662
