,dates,nzd0267-0000,nzd0267-0001,nzd0267-0002,nzd0267-0003,nzd0267-0004,nzd0267-0005,nzd0267-0006,nzd0267-0007,nzd0267-0008,nzd0267-0009,nzd0267-0010,nzd0267-0011,nzd0267-0012,nzd0267-0013,nzd0267-0014,nzd0267-0015,nzd0267-0016,nzd0267-0017,nzd0267-0018,nzd0267-0019,nzd0267-0020,nzd0267-0021,nzd0267-0022
0,1999-08-21 21:46:56+00:00,147.59475456041997,,78.60874960613391,50.1608790739338,43.50054332165293,57.901739039123115,76.71595871258386,102.13004658344121,97.20597509284288,89.90469587138232,88.80752688155792,81.6186379792689,77.7333217802695,103.95586978518534,100.94219209817027,84.6369220862191,90.65243704211495,,76.85162123638493,54.841668109070696,29.11169593298179,43.210940179560225,81.47390734346031
1,1999-09-06 21:46:59+00:00,174.432933402267,104.38544393317171,52.822389979733714,52.39088946352299,53.19684610269409,56.06423632797843,72.57687408791196,100.40428616877341,99.7206502600754,94.51249151812928,107.72225744652636,101.6797983840805,82.04892733055206,117.77226011700469,109.99967163643885,114.85748776802288,121.45638845031691,,92.57713096735051,61.018625010426604,32.537797856591965,43.994139221323984,78.81263740285327
2,1999-09-22 21:47:00+00:00,119.94610593771318,87.14289517284362,65.36842426535483,52.73102159389624,60.94465475603296,50.44117162082788,57.78879660246801,97.95484989721994,93.74706258650919,91.15739561967462,92.16544678114057,87.06126323029221,78.43698506321083,105.53818424624879,100.1850538754687,94.20135187288669,89.73654060726268,101.43195138684347,75.34827702277464,51.77258218957145,26.10507905218559,42.58946672081832,74.77409296812353
3,1999-10-24 21:46:56+00:00,113.68847791085247,87.3312278503902,58.585381573140204,56.506529105042716,50.657467483277884,54.13520370096623,65.45227755465969,96.61711478771453,92.92517549300366,87.23923890735863,94.46783956607334,90.20528390450366,75.97211915762038,98.97571624178902,98.08630255333242,88.55107469238368,89.08041296000756,93.32238165285023,76.45091050566923,53.82915353108198,31.745835544948772,43.264374579958705,69.84625362576853
4,2000-01-12 21:46:54+00:00,129.20616341015602,87.33162468153108,71.4539102715198,50.42014521347651,32.96506219822351,50.48983360659196,72.28342121484901,100.96416791618269,100.41025186406767,99.58527593414732,88.2784228813715,86.31901644848017,84.31205993798935,93.38365263125128,94.96467954000082,94.47846917655482,99.83436801628046,105.32549154407806,78.66949124533241,60.954021316161075,32.042707689828546,51.99498681973524,87.98692979354209
5,2000-02-13 21:46:48+00:00,119.58485841737237,62.111687983700094,58.77775077824441,29.47037266342211,19.13037056132584,28.2645066514689,47.12114735261398,78.79982682400077,77.40444926823756,72.75537802777748,60.681918650062315,54.88355950835274,58.303669886358335,67.62781376036078,63.50397904508773,62.416755199138606,69.55536655796082,67.6755771470947,55.57516176011769,24.79216889858153,4.778804241790488,20.789846565085988,58.92032523407835
6,2000-04-01 21:46:34+00:00,124.14145645468365,75.9370887265881,66.30980994129285,,47.47980830551339,53.28931335545421,72.81514416087293,96.38421295895637,94.70876419906793,88.82692194503062,83.49261778484211,71.30015582557606,67.07079149395824,88.76222645186618,81.260199425699,80.19012503786385,83.94443154141277,83.08597349442076,71.81939911948398,38.48779596302618,24.712108228259847,41.23839045351677,77.57285657303007
7,2000-05-03 21:46:19+00:00,,,,,,,,,,,,,,,,,124.31197414547755,,71.22583789173298,40.51413644962784,29.50200625605028,45.1240643566341,71.59989215724654
8,2000-05-19 21:46:07+00:00,121.64657982465468,83.0478870646229,52.39871444858456,35.84878957552904,43.947022084342755,50.177137082243064,73.21811988639443,107.1411047297382,101.21628481970012,91.78396162231228,88.3461533898309,79.72696367363699,77.5837690263943,91.32806065059324,92.17369277324158,84.56246725157175,90.33265459278388,93.22241647514265,76.09005945571008,51.59734910453028,38.20396853128556,52.132060064216354,79.46095094292835
9,2000-08-07 21:45:08+00:00,100.73536359512396,74.81163899812202,72.12052574667221,34.09177368346795,34.680383937718084,55.27825121824321,69.50507904513167,98.91284828889545,96.80569820848892,88.93268245057405,85.74031176554723,71.62383009210558,68.22382933181385,88.24561767791576,87.2820828093613,84.78964146328978,89.06416587860258,93.84168835082068,79.36498326880483,50.44625675529693,22.7876069249908,36.10282341317669,69.46639389044795
