dates,satname,nzd0453-0000,nzd0453-0001,nzd0453-0002,nzd0453-0003,nzd0453-0004,nzd0453-0005,nzd0453-0006,nzd0453-0007,nzd0453-0008,nzd0453-0009,nzd0453-0010,nzd0453-0011,nzd0453-0012,nzd0453-0013,nzd0453-0014,nzd0453-0015,nzd0453-0016,nzd0453-0017,nzd0453-0018,nzd0453-0019,nzd0453-0020,nzd0453-0021,nzd0453-0022,nzd0453-0023,nzd0453-0024,nzd0453-0025,nzd0453-0026,nzd0453-0027
2005-06-29 22:14:10+00:00,L5,391.93,378.99,352.78,328.98,343.29,338.98,324.01,334.88,349.11,352.59,336.53,320.88,342.98,359.70,359.24,349.64,322.10,320.89,324.96,343.81,,337.99,,,,220.76,232.53,266.09
2005-08-16 22:14:36+00:00,L5,,,,,,,,,,,,,,,346.71,341.51,337.22,338.59,338.10,349.37,355.63,328.15,302.60,301.97,303.47,231.01,243.15,271.89
2005-08-24 22:15:50+00:00,L7,389.76,398.49,392.98,378.86,372.42,356.99,368.19,366.21,350.42,327.06,,,,,336.31,339.14,340.70,339.47,350.76,364.10,354.24,335.44,310.78,309.92,144.60,211.81,241.68,263.66
2005-09-17 22:14:42+00:00,L5,362.79,360.47,356.28,346.25,338.80,352.70,354.36,333.64,318.64,308.87,298.75,321.03,329.77,328.05,331.53,333.96,331.38,342.47,351.04,353.82,329.77,313.81,314.70,325.88,322.61,218.35,255.89,280.10
2005-09-25 22:15:38+00:00,L7,385.34,381.78,380.50,368.80,383.67,389.29,378.79,351.76,323.93,310.28,321.33,352.69,367.32,370.41,364.49,366.80,373.33,367.07,365.01,369.97,347.36,328.08,328.57,341.68,339.79,319.73,254.29,289.70
2005-11-28 22:16:08+00:00,L7,365.15,348.04,346.83,354.07,351.00,344.95,324.54,311.71,297.38,310.60,319.62,330.62,331.24,330.10,332.24,331.71,341.14,355.05,358.02,352.12,352.32,356.32,312.87,295.33,292.64,312.20,334.21,299.78
2005-12-30 22:16:19+00:00,L7,364.08,341.13,339.35,343.72,346.39,345.23,335.84,325.45,306.46,301.77,303.86,313.72,315.46,309.33,316.82,331.36,334.55,343.00,338.94,333.02,339.15,336.52,324.27,292.60,279.93,288.79,288.60,293.21
2006-01-31 22:16:34+00:00,L7,383.31,360.65,338.80,331.58,329.53,324.64,320.29,315.98,317.29,308.53,305.96,309.21,311.60,310.96,322.39,324.95,332.52,327.94,326.74,335.84,343.17,340.84,313.00,303.60,297.59,290.11,253.67,274.04
2006-02-08 22:16:57+00:00,L5,378.15,353.18,332.45,317.18,320.80,321.37,319.46,320.42,318.68,309.03,308.38,311.58,310.21,311.88,316.11,325.86,328.91,327.73,,,,,306.23,283.12,274.04,215.63,321.82,342.24
2006-02-16 22:16:38+00:00,L7,402.99,385.88,363.38,346.91,339.49,347.95,340.32,330.28,325.90,321.96,321.10,324.41,334.16,330.29,332.23,343.77,349.29,351.55,345.65,349.84,367.80,357.37,337.25,314.38,308.18,307.97,259.67,292.47
2006-03-04 22:16:40+00:00,L7,390.13,384.21,379.61,377.65,363.60,347.47,347.40,343.03,335.91,335.55,333.70,331.27,332.96,335.19,335.75,343.76,352.10,363.38,373.33,372.62,372.23,359.67,336.29,325.54,320.25,310.27,257.97,285.05
2006-03-20 22:16:39+00:00,L7,387.41,379.16,376.00,359.95,362.26,352.61,352.51,352.45,344.19,329.29,322.01,324.42,335.53,344.28,349.03,352.43,348.37,363.48,371.21,356.76,366.62,359.27,359.02,335.94,312.96,214.05,248.76,279.44
2006-04-13 22:18:14+00:00,L5,361.12,342.85,323.43,315.20,319.23,327.50,326.06,313.10,311.95,309.27,306.35,305.43,302.27,300.32,297.19,314.38,328.60,318.82,314.04,322.49,334.16,332.31,320.44,298.85,146.75,225.67,239.16,271.49
2006-05-15 22:18:42+00:00,L5,356.38,304.37,253.49,195.50,93.13,,,,,,,465.24,516.06,,,,,,,,,,,116.66,310.15,624.80,327.48,
2006-05-23 22:16:38+00:00,L7,370.32,359.47,344.33,341.82,339.66,339.41,338.03,325.82,310.88,305.41,298.72,315.37,332.03,338.15,337.40,329.86,320.48,321.56,321.63,328.70,339.21,340.18,311.33,,123.29,211.36,225.85,259.17
2006-06-08 22:16:35+00:00,L7,629.41,264.10,269.68,205.82,,,,,,,197.75,274.51,298.21,,,118.10,149.98,155.17,139.61,107.26,118.77,633.91,,,,,458.91,463.71
2006-06-16 22:19:10+00:00,L5,404.24,375.07,370.47,367.13,358.93,368.38,365.67,331.10,319.95,314.07,333.50,351.16,349.44,349.64,343.09,336.95,333.95,319.41,323.11,333.35,,335.63,,,,,230.48,
2006-07-26 22:16:15+00:00,L7,617.68,607.98,538.00,,570.20,567.87,,,,180.45,353.85,243.03,242.49,,,,,,,,,,,,279.65,636.58,575.75,
2006-08-03 22:19:51+00:00,L5,382.60,354.42,345.78,333.73,337.03,334.03,321.56,322.62,316.22,312.00,311.80,307.43,333.98,324.57,319.81,329.84,347.02,354.54,,,,,,,,,,
2006-09-12 22:16:07+00:00,L7,369.21,361.87,355.31,357.14,350.60,344.46,342.53,327.95,309.62,316.35,343.00,360.87,351.51,334.24,333.33,334.75,357.19,371.22,369.20,347.82,334.32,322.57,314.45,317.58,320.12,226.48,247.20,274.64
2006-10-30 22:16:18+00:00,L7,397.29,386.04,373.44,373.74,354.92,332.44,323.20,306.55,320.05,338.40,338.68,336.93,323.01,322.89,335.44,349.19,357.05,356.97,343.16,335.29,341.14,345.88,321.15,304.36,300.66,302.31,310.85,289.35
2006-12-09 22:21:12+00:00,L5,394.43,384.52,366.09,357.36,356.58,326.98,315.99,315.45,333.76,333.03,344.89,341.52,336.36,329.85,324.12,330.03,359.59,374.58,357.02,329.60,330.95,339.70,322.10,296.63,302.41,320.52,331.01,299.24
2006-12-17 22:16:45+00:00,L7,338.97,351.66,346.54,337.80,317.57,307.00,299.30,300.51,306.94,316.33,328.97,328.77,313.02,300.02,300.91,309.25,337.92,352.43,333.48,319.46,322.17,329.61,309.18,289.05,290.20,300.60,296.48,285.38
2007-01-02 22:16:47+00:00,L7,309.37,339.84,349.14,349.80,334.01,315.65,312.20,308.33,310.50,315.27,327.44,329.46,315.47,305.48,306.10,317.76,338.05,338.51,331.85,321.84,332.91,338.56,317.90,290.90,288.21,289.14,289.78,285.76
2007-02-11 22:21:32+00:00,L5,345.79,344.60,348.86,351.23,348.77,330.22,328.73,322.02,330.70,333.80,342.94,343.54,331.32,332.26,337.22,349.34,347.39,350.35,353.57,339.23,343.97,362.69,343.02,324.05,327.24,329.53,312.17,293.20
2007-02-27 22:21:32+00:00,L5,331.64,337.28,335.97,330.62,323.82,310.61,301.52,299.89,296.79,304.54,331.09,331.25,325.85,322.13,322.62,331.63,342.72,333.30,336.07,324.48,316.78,332.23,331.61,319.09,301.45,242.31,256.39,280.48
2007-04-08 22:17:05+00:00,L7,346.56,344.72,343.28,342.86,357.66,373.96,330.86,318.86,328.97,328.07,328.52,328.59,327.08,340.41,336.39,340.72,331.95,341.55,358.77,358.42,350.61,350.38,343.65,344.61,319.09,215.98,236.78,265.38
2007-05-26 22:16:50+00:00,L7,356.65,366.57,354.05,339.50,343.24,347.82,331.46,337.20,324.10,310.02,310.45,324.55,330.69,324.13,305.93,294.85,311.57,334.41,342.48,348.44,342.43,334.98,311.20,231.93,137.82,211.64,221.44,256.58
2007-07-13 22:16:46+00:00,L7,395.84,382.21,361.10,364.24,346.03,336.78,325.14,314.54,316.66,312.47,313.16,312.36,313.06,313.12,313.36,317.91,321.13,326.78,345.53,351.95,345.11,341.31,310.82,,160.41,213.15,236.19,270.73
2007-08-14 22:16:36+00:00,L7,370.32,364.81,359.04,356.37,349.25,338.30,327.46,331.30,340.92,333.33,325.76,330.83,339.35,334.66,325.57,326.23,332.49,336.99,345.64,342.51,324.53,319.01,318.36,310.70,151.00,212.87,246.83,265.89
2007-09-23 22:19:35+00:00,L5,383.20,348.64,337.45,333.38,325.43,320.03,317.10,304.72,297.15,319.98,320.20,305.30,303.58,302.90,315.25,326.74,347.10,360.40,370.23,358.66,344.02,311.71,300.14,303.57,297.40,223.61,256.23,285.34
2007-10-17 22:16:23+00:00,L7,379.24,365.69,359.54,354.95,347.65,315.33,330.04,335.68,325.64,311.36,296.39,304.36,324.40,339.11,340.60,350.02,344.05,348.85,355.59,352.66,340.50,318.05,309.63,314.36,316.02,305.87,253.68,276.91
2007-11-18 22:16:43+00:00,L7,415.43,382.19,365.96,357.29,351.09,344.66,333.46,323.81,311.39,307.71,310.01,316.73,333.56,338.66,347.44,355.45,345.98,342.89,345.91,330.81,326.60,333.60,328.12,327.54,318.04,308.70,307.17,290.90
2008-02-14 22:17:09+00:00,L5,362.26,338.88,337.45,335.38,329.09,320.93,308.07,305.71,304.88,311.24,318.43,318.93,321.28,328.39,339.90,344.13,336.71,335.52,339.03,338.63,351.04,343.38,332.00,334.29,328.75,304.14,261.27,281.24
2008-03-09 22:16:42+00:00,L7,361.63,350.28,342.90,342.48,331.33,304.34,304.09,307.22,313.42,319.01,331.73,335.42,337.88,341.46,346.03,344.02,335.87,336.54,342.00,346.86,345.93,331.52,317.96,317.52,324.95,316.24,265.64,288.01
2008-03-25 22:16:43+00:00,L7,377.92,360.16,356.45,351.15,340.71,331.05,336.29,330.44,331.20,330.84,336.65,346.73,356.82,359.67,357.20,348.96,344.28,357.35,362.71,371.61,371.32,360.45,547.05,591.02,567.99,574.11,251.88,
2008-04-10 22:16:42+00:00,L7,401.97,362.50,360.30,359.87,348.79,345.10,342.05,340.77,350.15,353.94,357.10,368.96,373.32,370.30,365.32,357.71,352.93,366.31,373.98,376.52,376.47,356.88,356.93,344.40,333.99,214.34,253.51,287.75
2008-06-29 22:16:09+00:00,L7,342.20,349.39,329.54,321.13,314.46,307.27,321.15,330.57,329.85,329.60,328.85,333.96,335.09,326.34,326.51,319.42,323.31,323.01,331.29,338.63,,334.46,,,109.14,206.03,233.20,248.10
2008-08-16 22:15:43+00:00,L7,355.95,351.20,338.61,323.97,314.02,309.26,311.40,315.53,326.21,321.87,304.54,287.01,288.44,299.67,314.91,316.88,322.01,335.30,341.04,333.60,323.76,316.76,296.77,291.42,146.25,213.39,247.38,274.03
2008-09-01 22:15:35+00:00,L7,614.68,361.98,341.81,332.94,324.94,313.85,621.34,598.71,579.46,321.02,290.23,633.12,582.58,,,,,372.92,393.66,,360.46,641.86,575.59,544.62,521.67,532.44,523.35,
2008-09-17 22:15:27+00:00,L7,628.33,348.00,338.72,330.45,308.42,327.22,344.26,340.52,324.35,306.89,289.89,298.10,305.34,325.04,328.71,331.62,339.40,341.01,349.75,335.76,310.49,290.11,290.60,298.98,312.33,309.68,249.84,278.74
2008-12-22 22:16:07+00:00,L7,366.26,363.77,365.90,353.81,348.16,345.12,346.47,337.97,313.63,309.03,319.17,323.20,318.94,329.83,343.62,327.66,332.98,351.68,326.28,308.05,309.94,315.54,322.04,323.91,315.48,307.09,284.33,292.58
2009-02-24 22:16:34+00:00,L7,412.95,401.36,392.13,374.87,352.28,338.95,348.41,352.44,339.60,344.28,336.24,349.86,350.67,358.41,361.19,352.48,345.14,333.21,322.55,323.95,337.08,352.82,351.77,348.11,331.35,325.05,263.35,289.10
2009-03-12 22:16:42+00:00,L7,377.00,380.93,376.46,356.27,337.87,328.76,320.95,317.17,296.74,306.21,329.28,339.13,335.38,330.86,323.07,319.16,315.48,314.71,308.13,310.80,336.49,342.70,340.74,329.55,317.11,215.97,248.91,272.58
2009-04-13 22:16:54+00:00,L7,394.25,387.46,392.68,395.62,370.46,345.88,332.81,332.63,336.40,341.65,348.28,351.82,349.51,339.28,336.40,343.25,342.10,347.98,349.24,345.68,358.51,380.27,369.55,341.17,321.13,219.45,247.51,272.43
2009-05-31 22:17:00+00:00,L7,457.37,,,,,,,,,,,,,,,,,354.75,340.38,333.17,340.82,361.60,355.00,,143.34,203.14,217.07,258.42
2009-06-16 22:16:59+00:00,L7,,,,,,,,,,,,343.34,337.65,335.48,336.51,351.67,352.58,347.73,349.98,345.28,343.51,363.30,341.10,,112.98,189.14,233.44,
2009-08-03 22:16:47+00:00,L7,580.22,625.23,437.91,425.58,329.28,334.95,240.94,175.51,133.70,114.59,285.47,272.65,333.58,,313.72,,,,,,,589.68,618.53,627.79,484.06,,,
2009-08-19 22:16:44+00:00,L7,363.79,359.35,358.64,352.76,345.58,334.05,324.65,318.18,319.24,315.64,319.93,308.44,302.31,289.10,287.22,291.07,302.99,308.01,314.18,306.22,304.78,325.88,310.59,293.50,74.93,212.83,234.82,260.26
2009-09-04 22:16:44+00:00,L7,374.78,377.33,366.02,347.61,340.51,335.89,337.83,329.32,323.39,322.15,308.31,302.51,308.14,296.14,302.50,318.60,329.97,327.22,320.82,314.25,319.98,322.71,311.13,299.36,269.97,241.73,263.18,294.57
2009-10-22 22:16:50+00:00,L7,419.14,407.13,394.71,368.28,361.41,359.14,360.56,352.38,343.92,338.12,320.79,306.32,308.22,317.24,315.70,319.26,326.93,334.93,338.50,337.67,337.35,335.39,319.57,310.20,297.34,285.06,264.09,293.95
2009-11-07 22:17:05+00:00,L7,426.00,415.01,390.46,369.90,350.00,354.33,347.81,354.13,352.68,338.52,324.59,321.16,325.00,336.69,333.58,340.40,343.84,340.11,339.86,342.34,367.04,363.88,328.58,303.99,290.19,299.35,310.61,294.73
2009-11-23 22:17:17+00:00,L7,415.65,399.94,390.16,371.14,361.61,348.70,344.88,336.29,338.09,333.05,329.48,322.70,337.13,334.37,334.64,336.68,341.99,333.18,339.99,348.30,364.57,362.08,326.28,291.72,288.25,296.77,318.35,
2009-12-09 22:17:27+00:00,L7,415.18,397.15,390.81,373.32,355.38,353.53,353.38,351.77,344.38,332.99,332.52,339.45,340.45,331.00,324.29,322.75,329.61,336.80,334.91,340.03,344.88,346.78,321.65,294.65,284.58,298.52,327.78,
2010-01-10 22:18:01+00:00,L7,369.95,364.84,349.96,342.37,344.86,349.07,349.39,343.73,327.48,316.62,306.43,315.31,313.27,299.25,302.83,318.05,315.88,323.81,328.37,324.99,324.41,318.62,302.68,293.48,279.91,277.14,253.75,287.12
2010-06-03 22:18:42+00:00,L7,480.92,,,,,,,,,,,,,,,,340.14,340.57,354.17,356.95,344.60,348.60,325.73,,143.40,211.15,226.27,259.06
2010-07-05 22:18:46+00:00,L7,459.44,426.75,358.77,353.32,350.16,337.19,332.16,331.64,327.87,337.09,331.01,324.70,324.97,333.76,335.52,352.71,347.86,343.86,357.76,349.01,,356.81,,,108.65,188.25,212.10,
2010-08-22 22:18:49+00:00,L7,399.19,373.73,343.09,324.01,322.10,323.34,323.20,317.36,299.94,298.35,296.76,316.74,324.29,325.41,327.51,330.25,336.37,355.82,336.08,309.27,300.82,305.98,311.37,314.84,307.84,210.81,233.90,267.21
2010-12-28 22:19:42+00:00,L7,413.05,398.01,403.19,392.60,377.55,371.73,361.70,359.31,365.28,372.15,371.34,353.25,345.28,352.47,345.60,352.24,346.60,339.54,356.13,357.59,364.78,345.88,325.22,319.08,328.42,336.78,335.73,285.06
