dates,satname,nzd0373-0000,nzd0373-0001,nzd0373-0002,nzd0373-0003,nzd0373-0004,nzd0373-0005,nzd0373-0006,nzd0373-0007,nzd0373-0008,nzd0373-0009,nzd0373-0010,nzd0373-0011,nzd0373-0012,nzd0373-0013,nzd0373-0014,nzd0373-0015,nzd0373-0016,nzd0373-0017,nzd0373-0018,nzd0373-0019,nzd0373-0020,nzd0373-0021,nzd0373-0022,nzd0373-0023,nzd0373-0024
2000-06-02 21:59:07+00:00,L7,333.70,347.92,341.37,310.96,301.82,318.40,321.15,335.75,340.59,344.40,375.67,374.11,373.55,348.18,352.36,372.13,321.47,346.68,,,333.98,319.63,328.12,337.31,335.34
2000-06-18 21:59:03+00:00,L7,347.90,331.41,312.39,307.63,317.63,316.81,318.50,325.67,322.84,334.40,,,,,341.49,353.12,314.05,,,,,316.59,329.87,328.15,343.72
2000-08-05 21:58:20+00:00,L7,333.91,325.08,312.84,309.55,315.37,323.07,324.31,330.00,326.90,338.83,351.31,348.56,357.72,340.67,342.55,348.83,320.15,,,,,,,,
2000-09-22 21:57:41+00:00,L7,335.90,330.73,320.80,313.40,319.58,327.92,331.29,344.32,345.06,350.09,360.92,357.83,362.94,347.84,347.83,356.13,320.75,350.74,348.72,323.42,337.98,341.60,341.18,345.18,341.45
2000-10-24 21:57:29+00:00,L7,347.57,328.41,322.39,315.92,322.57,320.35,323.56,331.41,322.19,331.73,364.93,370.21,371.30,348.55,345.79,361.06,316.69,337.73,343.78,311.70,330.91,314.14,327.81,332.18,334.99
2000-11-25 21:57:34+00:00,L7,337.09,326.06,320.97,317.13,324.37,325.24,328.50,328.66,323.84,332.69,366.73,382.03,382.37,349.53,343.96,380.40,322.67,349.11,350.78,319.03,339.62,,,327.17,334.68
2000-12-11 21:57:36+00:00,L7,331.30,329.33,338.58,325.33,330.65,326.89,324.04,334.64,332.71,334.50,372.60,379.23,382.23,353.14,356.90,385.49,329.83,348.88,357.27,325.87,339.89,316.90,319.85,331.99,342.83
2001-02-13 21:57:39+00:00,L7,335.06,327.12,317.09,316.64,323.60,325.93,325.33,329.08,324.54,332.48,347.73,346.70,348.37,340.18,344.30,352.73,326.55,341.10,336.86,320.49,336.75,319.05,321.07,324.68,320.51
2001-05-20 21:57:04+00:00,L7,348.26,343.41,324.23,313.91,318.84,322.57,324.09,337.17,331.56,343.39,368.57,379.80,377.66,352.06,355.07,369.53,322.16,349.92,351.99,321.19,342.91,324.98,337.42,348.18,352.18
2001-06-05 21:56:52+00:00,L7,350.24,343.64,327.72,318.94,320.89,327.64,329.18,333.04,326.44,347.29,,,,,362.46,,328.87,,,50.27,,,,,
2001-07-07 21:56:36+00:00,L7,307.31,314.60,299.06,305.42,304.21,301.07,308.57,325.20,329.25,346.85,374.84,380.00,378.57,353.29,360.30,365.94,323.27,351.61,,,340.55,328.58,337.39,348.13,342.02
2001-08-08 21:56:12+00:00,L7,,,,,,,,,,,,,,,376.75,384.27,,,425.12,,337.37,314.26,273.56,263.95,237.79
2001-08-24 21:56:00+00:00,L7,310.89,317.57,311.87,319.10,313.31,314.68,321.64,338.97,332.82,339.28,346.75,342.04,353.70,337.37,341.91,349.01,320.91,334.63,338.32,312.29,328.81,313.94,,327.41,325.41
2001-10-11 21:55:21+00:00,L7,,,,,,,321.92,324.49,325.86,335.47,354.80,358.05,357.56,340.64,339.04,342.52,313.82,321.51,327.33,296.86,308.38,292.72,323.40,336.74,330.93
2001-12-30 21:55:49+00:00,L7,339.82,337.09,327.81,315.90,322.93,331.39,326.45,333.79,326.68,340.75,371.01,372.07,371.01,351.71,354.12,381.90,331.74,352.25,355.37,323.68,333.52,319.80,327.36,339.35,343.46
2002-03-04 21:56:09+00:00,L7,320.23,312.55,300.72,305.26,305.39,310.68,308.48,317.57,320.71,335.29,345.61,340.35,348.11,333.50,332.69,343.72,318.13,327.23,325.37,303.13,320.21,313.49,,326.53,327.81
2002-03-20 21:56:00+00:00,L7,337.53,330.56,319.16,317.31,324.11,324.43,328.16,334.31,334.12,344.05,353.52,356.93,360.84,347.78,347.80,358.34,329.27,343.04,340.93,322.01,334.79,,,474.09,341.61
2002-05-07 21:56:03+00:00,L7,351.95,330.15,322.81,311.12,320.54,332.05,328.09,332.62,329.10,338.89,364.48,368.05,368.59,350.80,352.26,371.49,325.93,342.64,341.05,316.68,333.87,317.55,326.97,340.33,337.46
2002-06-24 21:55:40+00:00,L7,390.76,351.47,339.03,322.19,332.77,333.29,327.93,337.70,336.04,349.56,389.41,393.45,401.06,363.55,358.58,,331.23,353.37,341.90,321.70,341.78,331.24,339.38,345.52,343.15
2002-08-27 21:55:12+00:00,L7,334.18,321.36,307.15,316.98,313.31,314.85,312.29,319.75,315.78,322.86,346.05,342.70,348.59,332.05,334.65,343.26,313.69,332.07,334.06,308.13,322.63,301.26,308.92,310.57,316.26
2002-09-12 21:55:07+00:00,L7,352.53,343.10,326.22,322.49,324.76,324.27,328.83,332.84,328.12,336.00,355.79,353.23,367.55,348.94,344.70,358.46,333.05,344.24,347.61,324.03,329.93,318.96,325.01,320.55,327.46
2002-10-14 21:54:55+00:00,L7,339.68,338.94,326.21,319.29,321.28,326.08,330.33,333.02,325.63,336.14,355.20,358.02,362.59,346.47,344.88,361.49,323.81,338.78,342.97,317.59,333.99,313.44,327.36,332.59,337.84
2002-10-30 21:55:01+00:00,L7,340.60,336.77,317.97,314.28,322.18,323.28,325.27,333.34,332.09,338.94,355.17,353.51,364.86,346.99,347.72,361.85,332.89,350.96,353.64,319.25,333.18,314.32,320.17,322.73,320.57
2003-01-02 21:55:34+00:00,L7,362.53,350.28,341.22,325.83,329.27,335.80,336.20,344.34,342.34,349.81,379.67,392.07,394.11,355.04,357.59,393.63,333.42,353.21,341.01,327.38,336.02,318.93,327.32,326.18,343.11
2003-01-18 21:55:42+00:00,L7,349.70,349.19,332.38,320.42,320.30,322.84,324.06,328.85,325.34,335.59,370.28,371.66,376.74,349.16,344.86,369.33,319.15,351.20,350.13,318.17,331.90,315.11,324.93,332.16,339.44
2003-02-19 21:55:54+00:00,L7,338.32,339.94,327.59,319.43,322.09,322.45,317.98,325.08,327.72,338.72,352.81,350.20,357.54,343.89,343.95,359.81,321.44,341.76,345.86,313.77,329.60,309.87,,319.18,333.91
2003-03-23 21:55:52+00:00,L7,326.92,329.62,321.98,309.69,305.84,310.99,319.34,338.17,334.87,341.37,354.74,343.11,352.88,338.45,342.13,356.49,324.40,341.61,341.57,314.09,328.63,319.44,319.70,320.81,317.91
2003-04-08 21:55:59+00:00,L7,332.86,324.17,309.97,305.82,307.05,313.56,315.74,330.51,323.82,326.66,348.05,348.04,350.88,333.25,335.07,349.90,321.65,335.95,336.58,311.19,329.61,310.21,313.46,317.40,318.86
2003-04-24 21:55:58+00:00,L7,338.59,318.70,303.59,306.32,306.89,311.72,310.48,318.05,312.08,319.09,342.96,342.70,347.86,328.90,329.27,342.74,317.31,,,,,,,,
2003-07-21 21:43:45+00:00,L5,333.36,328.67,315.24,309.61,307.55,309.91,309.88,314.76,314.22,329.48,359.15,357.08,358.99,339.05,337.36,346.63,312.54,326.92,332.42,304.95,320.77,301.77,307.90,316.56,325.97
2003-07-29 21:55:41+00:00,L7,334.79,335.92,345.55,316.24,310.98,314.90,315.36,331.55,335.08,,,365.91,377.99,349.60,348.63,364.80,332.14,350.01,,,336.01,322.30,325.00,,
2003-07-30 21:37:45+00:00,L5,,,,,,,,,,361.02,375.48,375.84,372.02,352.35,360.88,364.75,,,,,,,,,
2003-08-06 21:44:03+00:00,L5,345.40,346.73,335.28,322.67,315.46,313.19,319.04,333.07,332.55,342.15,354.11,355.13,370.29,348.27,354.00,358.88,324.67,344.52,348.87,319.33,330.00,310.57,307.40,320.43,322.14
2003-08-30 21:55:34+00:00,L7,323.38,320.51,,,,,321.75,331.16,334.61,338.84,351.04,351.25,362.09,340.65,342.55,358.00,320.97,340.36,341.89,,,,320.65,328.23,327.94
2003-10-17 21:55:27+00:00,L7,349.15,330.58,,,,,332.00,339.09,336.65,344.14,362.38,359.77,367.52,349.97,346.06,362.82,334.05,352.18,348.44,,,,331.48,346.31,336.34
2003-10-26 21:49:26+00:00,L7,,,,,,,,325.12,327.25,338.21,363.35,362.44,364.14,344.32,,,,,,,,,325.90,336.56,340.79
2003-11-18 21:55:51+00:00,L7,336.23,325.55,317.05,315.18,322.77,326.36,325.84,,,,352.76,350.27,355.92,335.66,341.16,352.20,319.16,339.40,341.59,319.25,333.19,314.49,,,335.61
2003-12-04 21:55:54+00:00,L7,348.23,332.81,,,,,325.62,331.21,330.28,342.13,380.87,387.07,384.21,349.66,359.43,,327.70,355.97,,,,321.44,331.80,348.14,344.74
2003-12-12 21:45:46+00:00,L5,331.29,320.99,311.81,307.37,313.74,321.07,329.13,334.78,332.09,345.15,364.50,361.69,366.70,330.73,332.82,349.25,315.51,330.77,340.58,313.24,329.48,324.71,331.24,333.01,341.37
2003-12-20 21:56:04+00:00,L7,341.63,,,,,,328.48,334.93,330.34,335.91,381.91,388.25,385.56,349.98,359.10,,329.48,353.00,,,,329.10,,341.40,336.88
2003-12-28 21:45:57+00:00,L5,333.64,325.18,311.17,306.66,314.50,318.16,317.78,321.01,314.53,344.14,360.15,352.12,360.17,346.86,353.23,360.30,318.10,337.10,336.34,317.18,326.48,308.91,317.26,326.85,346.89
2004-01-22 21:39:52+00:00,L5,,,,,,321.03,325.99,335.79,326.40,349.30,370.72,370.56,,,,,,,,,,323.99,331.86,337.74,345.76
2004-02-23 21:40:02+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-01 21:46:14+00:00,L5,323.90,313.91,310.51,313.28,316.90,322.14,327.76,341.63,339.94,350.29,372.20,368.88,367.70,361.08,,413.64,317.71,,365.44,321.38,331.19,317.24,329.22,332.90,345.08
2004-03-09 21:56:27+00:00,L7,331.89,325.19,319.60,317.93,323.87,326.06,329.24,333.17,328.93,331.90,355.66,,,,347.52,358.35,323.02,343.43,352.19,321.70,338.49,317.99,324.70,323.43,334.60
2004-04-02 21:46:30+00:00,L5,361.87,354.19,346.20,328.48,332.18,338.73,333.17,338.49,333.18,340.88,384.73,388.73,396.29,368.83,367.60,403.70,333.00,357.91,373.56,335.00,342.62,320.41,329.73,336.46,340.61
2004-04-10 21:56:26+00:00,L7,340.16,332.04,316.08,316.43,318.54,324.98,321.02,321.62,322.39,330.53,,,350.27,331.55,335.18,348.11,321.24,338.18,336.66,316.41,329.92,314.54,317.98,317.31,320.40
2004-05-04 21:47:27+00:00,L5,372.38,366.40,344.63,329.01,328.06,330.48,335.83,341.03,339.16,340.72,379.15,387.62,400.98,359.59,373.21,,333.42,360.22,370.84,337.07,342.86,325.33,334.62,332.95,340.95
2004-06-05 21:48:24+00:00,L5,338.48,335.78,309.60,306.89,314.37,312.84,311.21,321.85,322.02,336.64,354.18,351.38,358.11,341.52,346.40,352.71,,,,,,,,,
2004-06-21 21:48:52+00:00,L5,628.90,,281.74,279.50,292.83,,291.49,297.79,303.48,,,333.29,329.71,,347.97,359.61,310.65,339.12,308.07,291.15,324.56,,,319.35,445.34
2004-06-30 21:42:58+00:00,L5,338.92,341.90,318.65,313.06,313.44,316.73,319.20,329.47,327.81,335.70,369.91,372.88,376.97,345.92,356.97,371.55,328.60,,,,,320.71,315.64,328.67,338.29
2004-07-07 21:49:21+00:00,L5,333.59,328.35,314.10,305.86,307.66,314.18,306.59,320.79,322.63,328.92,346.09,348.31,354.86,333.95,333.24,347.17,309.27,332.10,330.61,308.52,331.19,311.93,320.29,332.54,327.46
2004-07-23 21:49:45+00:00,L5,,330.46,312.80,313.26,323.69,323.16,314.98,330.32,320.24,339.24,350.45,342.32,347.30,326.28,328.44,343.06,313.04,331.79,332.49,305.40,322.80,312.18,275.70,323.01,315.04
2004-07-31 21:56:03+00:00,L7,390.87,360.85,,,,,,335.01,334.64,346.65,386.46,396.29,403.23,,367.18,409.27,342.14,356.96,,,,,333.48,343.22,346.80
2004-08-24 21:50:29+00:00,L5,320.86,313.39,305.65,310.10,307.00,306.01,313.32,319.91,323.52,329.39,349.27,346.47,356.05,337.07,336.46,343.02,311.64,327.51,337.36,303.76,316.44,298.42,303.31,324.01,324.79
2004-09-25 21:51:19+00:00,L5,359.96,345.59,341.70,326.58,338.52,336.79,335.96,340.15,341.41,343.58,380.95,393.77,399.42,372.94,369.03,404.51,334.87,365.26,364.21,333.18,344.94,331.98,341.35,346.24,341.87
2004-10-19 21:55:55+00:00,L7,323.74,322.54,312.35,311.14,315.99,309.69,316.08,,,,346.66,340.53,346.49,331.61,331.01,345.50,314.24,321.82,338.46,311.09,326.40,309.97,,,323.31
2004-10-28 21:49:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-04 21:56:07+00:00,L7,338.99,331.00,315.42,317.03,320.83,322.87,328.27,328.63,325.57,333.63,353.11,349.23,361.00,,,361.36,325.00,343.41,350.61,322.21,337.44,318.87,321.49,326.66,329.47
2004-11-12 21:52:15+00:00,L5,358.05,348.52,334.80,320.29,329.15,333.32,330.74,343.78,337.85,339.96,372.66,382.75,388.97,344.38,352.97,375.34,335.76,358.74,352.33,328.48,335.38,324.12,334.75,339.87,327.13
2005-01-15 21:53:21+00:00,L5,,,,,,318.28,320.66,326.34,336.02,345.54,357.98,361.01,362.79,348.17,347.72,346.82,314.33,332.11,330.56,314.39,328.18,308.08,327.51,335.59,331.02
2005-02-08 21:56:46+00:00,L7,343.46,340.38,341.09,318.05,324.84,322.15,323.21,330.99,334.33,347.93,380.36,379.22,387.87,350.84,,,,349.22,358.30,317.90,334.43,313.23,323.48,326.37,343.17
2005-02-09 21:47:31+00:00,L5,,,325.15,317.66,318.14,320.92,324.17,339.81,339.72,349.59,,,,,,,,,,321.46,331.41,314.70,325.22,328.50,339.90
2005-02-24 21:56:53+00:00,L7,,,,,314.09,313.33,316.35,326.93,322.45,334.68,358.29,359.30,357.03,342.68,341.49,,,,,313.98,330.87,307.42,303.65,316.51,318.81
2005-03-04 21:54:04+00:00,L5,348.74,338.61,325.39,320.28,327.10,326.62,329.47,339.08,332.41,343.68,359.91,361.56,367.69,348.63,348.62,358.43,334.83,347.23,350.72,325.95,341.67,323.67,330.82,330.76,328.04
2005-03-12 21:56:56+00:00,L7,351.43,341.38,322.44,321.60,326.35,328.32,329.15,336.39,330.23,341.38,362.83,357.33,,,350.00,361.08,330.51,345.90,347.43,328.43,337.49,324.61,330.21,328.68,335.42
2005-04-05 21:54:19+00:00,L5,387.43,349.50,347.74,326.73,327.34,330.71,332.38,346.80,341.52,346.18,384.07,386.77,398.25,364.19,368.63,,346.57,362.01,358.06,327.28,337.44,323.41,332.42,332.43,345.68
2005-04-21 21:54:22+00:00,L5,363.23,341.83,333.59,316.87,326.11,327.49,333.81,345.22,341.68,347.25,388.21,385.88,393.36,355.07,353.88,396.67,339.12,354.58,365.23,322.56,339.41,330.80,341.31,346.58,355.33
2005-05-23 21:54:36+00:00,L5,368.58,341.86,327.17,316.69,321.22,325.40,325.73,338.65,332.47,337.90,379.02,382.53,399.41,354.82,368.78,,335.78,,,,334.23,331.11,337.25,341.30,349.64
2005-05-31 21:56:47+00:00,L7,,320.90,305.90,303.48,306.31,312.51,308.13,317.40,317.63,324.28,353.78,348.72,,,332.81,343.27,,,,303.35,323.45,311.36,325.22,326.57,326.58
2005-06-01 21:48:30+00:00,L5,363.71,,,173.94,141.66,,,,,,,,,,,,,,,,,,,,
2005-06-08 21:54:44+00:00,L5,342.68,328.12,313.79,304.74,308.29,318.99,322.51,328.69,326.27,341.89,362.86,363.93,370.04,349.08,358.02,357.22,318.65,339.44,,,,,,,
2005-06-17 21:48:37+00:00,L5,,,,406.68,373.89,330.62,270.97,,,,,,,,,,,,,,,,,,
2005-07-10 21:54:55+00:00,L5,348.51,335.30,320.30,312.56,317.08,317.45,320.64,329.23,327.78,346.08,361.68,363.47,351.26,335.81,344.73,352.16,314.40,332.43,333.51,308.42,329.12,322.09,329.67,338.84,345.16
2005-07-19 21:48:51+00:00,L5,,,,,,,,,,,,,,,,72.36,,,,,,,,,
2005-08-03 21:56:37+00:00,L7,,,,311.85,321.88,330.85,333.50,347.63,344.57,348.85,392.32,400.52,407.97,362.77,374.78,,337.63,,,329.69,350.33,331.64,337.90,352.04,355.54
2005-08-20 21:49:06+00:00,L5,348.66,352.36,343.31,320.47,323.42,329.98,336.38,353.15,356.08,363.36,390.86,405.53,405.57,363.62,367.49,394.62,338.07,354.55,371.52,333.24,348.66,331.86,340.54,350.00,354.24
2005-08-27 21:55:20+00:00,L5,328.32,321.21,311.26,308.95,314.42,315.04,320.08,334.10,328.96,337.73,358.69,359.09,366.81,351.09,352.38,361.91,325.33,336.17,335.11,310.08,330.46,312.11,317.28,320.53,325.81
2005-09-20 21:56:18+00:00,L7,318.85,305.81,303.03,311.67,302.41,309.13,316.19,322.96,317.67,332.53,,,342.25,326.72,325.28,339.74,305.24,315.78,333.09,316.67,331.15,,,326.04,324.49
2005-09-28 21:55:20+00:00,L5,342.52,326.48,317.90,313.16,320.79,327.08,330.31,334.25,332.99,339.81,371.57,370.03,383.87,358.50,358.57,372.10,331.98,342.00,357.37,319.71,333.61,314.42,334.09,338.69,342.98
2005-10-22 21:56:27+00:00,L7,,,304.61,302.73,310.56,315.66,316.62,322.30,319.43,321.21,345.35,343.64,347.66,336.20,339.20,346.66,319.34,,,,324.91,313.65,303.16,324.32,324.82
2005-11-07 21:56:39+00:00,L7,340.50,329.99,316.69,309.74,317.69,319.87,322.83,329.54,,,,344.18,351.70,339.17,345.13,358.17,322.74,342.82,340.59,323.08,336.44,321.13,326.27,,
2006-01-27 21:51:10+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-11 21:57:16+00:00,L7,350.63,341.02,342.51,322.99,322.50,320.09,323.57,336.70,337.63,347.64,378.76,387.25,,,,379.08,321.01,339.97,354.93,322.02,338.65,323.04,325.08,327.69,340.68
2006-02-12 21:51:32+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-19 21:57:51+00:00,L5,325.32,322.84,309.43,306.44,305.81,306.84,315.12,324.75,315.89,318.91,342.83,349.56,355.68,337.38,338.60,351.43,320.47,333.54,334.88,300.70,318.01,297.97,299.05,318.81,327.17
2006-02-27 21:57:19+00:00,L7,332.27,336.52,321.39,310.80,,,,,326.88,334.71,365.71,361.74,370.87,343.59,345.43,363.26,321.39,347.99,352.64,322.91,333.90,,,333.76,343.30
2006-02-28 21:51:52+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-07 21:58:11+00:00,L5,338.44,327.22,316.41,317.77,315.66,323.98,330.43,338.95,332.52,342.40,357.69,358.04,363.33,346.07,351.97,359.37,327.64,343.22,344.00,321.05,342.37,328.39,335.25,344.60,337.75
2006-03-31 21:57:18+00:00,L7,330.27,332.11,323.33,327.84,321.50,322.03,323.29,328.76,323.04,334.81,355.97,352.83,363.19,344.64,345.50,,,,339.71,320.44,338.17,320.88,324.88,331.66,335.05
2006-06-04 21:53:28+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-19 21:57:12+00:00,L7,336.01,329.46,315.04,312.10,313.07,316.45,317.46,324.72,322.77,335.31,358.99,,,,,341.23,316.55,,,,,315.95,327.72,344.98,337.23
2006-06-27 22:00:00+00:00,L5,327.33,332.64,321.42,310.32,310.43,315.99,318.02,331.14,323.55,339.01,361.78,367.08,367.34,344.77,348.91,356.81,321.76,,,,,316.04,330.52,324.98,333.24
2006-07-06 21:53:57+00:00,L5,262.25,,,111.84,61.32,,,,,,,,,,,,,,,,,,,,
2006-07-21 21:56:57+00:00,L7,,,,307.94,311.94,313.27,308.20,321.92,320.38,331.72,357.59,362.00,362.05,341.37,349.90,350.17,320.63,,,,324.64,309.62,,331.93,344.77
2006-07-22 21:54:10+00:00,L5,364.53,325.44,330.79,322.23,324.37,329.36,314.27,,,,,,,,349.08,350.16,315.56,334.18,343.81,318.53,332.28,,,,
2006-08-22 21:56:53+00:00,L7,355.44,,,,312.14,324.10,324.87,330.25,323.72,331.87,369.41,373.41,383.01,350.00,360.27,363.73,320.53,,,,322.06,315.16,331.13,335.80,337.55
2006-09-07 21:56:48+00:00,L7,,,,317.82,324.50,337.82,338.12,341.78,330.88,340.09,382.57,394.81,404.86,369.51,367.02,,,,,,,,,,
2006-09-15 22:01:03+00:00,L5,335.76,324.75,306.67,307.19,310.15,313.59,319.74,320.91,319.78,314.32,340.90,344.54,348.20,333.40,332.14,344.96,325.48,337.76,330.57,332.77,359.30,338.26,351.13,346.83,323.05
2006-10-09 21:56:36+00:00,L7,340.76,335.27,322.01,319.71,317.98,319.54,323.90,329.45,,,354.82,350.94,357.52,347.04,350.39,356.78,318.28,338.59,341.76,323.09,339.38,322.43,336.08,,
2006-10-25 21:56:53+00:00,L7,343.79,334.10,323.04,317.77,321.06,,,,330.29,333.21,354.27,352.49,358.81,340.99,345.10,357.96,328.77,345.55,348.18,324.91,336.10,,,327.83,327.98
2006-11-02 22:01:32+00:00,L5,359.00,349.05,339.60,324.60,332.55,333.19,336.28,338.48,331.11,343.90,378.05,385.53,400.69,368.26,364.70,403.97,336.31,,372.03,336.93,350.49,335.17,344.00,348.61,348.87
2006-11-10 21:57:06+00:00,L7,338.80,329.89,319.69,318.90,316.51,322.41,,,,330.49,345.94,341.43,348.56,335.76,342.26,345.58,320.18,339.52,338.38,318.43,329.37,316.69,,,326.01
2006-12-05 21:51:10+00:00,L7,347.87,346.55,,,,,,,,,,,,,365.95,,332.35,358.73,364.45,,,,,,
2006-12-12 21:57:23+00:00,L7,330.93,324.70,310.21,308.09,309.96,309.31,309.90,316.70,313.48,318.95,349.33,343.57,,,,347.86,312.72,329.29,335.62,304.02,319.88,307.43,324.27,321.65,333.97
2006-12-28 21:57:26+00:00,L7,,,317.24,323.91,321.81,324.87,326.72,330.48,330.95,335.68,356.13,361.14,372.86,350.62,352.53,360.72,334.64,,,,337.53,321.25,314.98,326.39,341.46
2007-01-05 22:02:04+00:00,L5,337.74,319.67,308.28,310.29,310.20,311.42,313.28,317.64,313.78,328.04,356.52,354.64,359.64,341.55,346.95,353.19,325.40,329.75,336.56,310.40,319.96,298.79,304.03,311.69,326.94
2007-01-21 22:02:09+00:00,L5,343.38,320.48,307.24,308.80,308.07,309.42,310.54,314.02,312.24,323.72,348.26,348.23,355.64,337.63,345.56,354.14,324.68,344.34,330.87,306.94,319.24,301.06,294.36,308.58,317.25
2007-01-29 21:57:33+00:00,L7,363.47,351.97,345.23,329.92,330.91,329.81,326.42,332.93,327.30,342.39,382.82,,,352.31,350.31,394.83,331.31,348.49,367.44,325.29,334.86,321.64,329.37,343.06,341.69
2007-01-30 21:56:00+00:00,L5,349.78,355.44,340.99,325.81,328.04,332.54,333.96,341.99,342.66,353.91,392.53,396.35,394.94,365.49,,396.89,333.48,368.47,367.50,331.91,340.39,327.90,338.71,348.93,352.30
2007-02-06 22:02:11+00:00,L5,326.32,327.77,312.12,317.31,318.88,319.27,318.70,327.93,321.10,328.72,357.03,355.06,362.19,344.24,351.42,362.24,327.86,331.70,337.98,312.92,321.01,305.70,306.39,322.25,327.36
2007-03-18 21:57:45+00:00,L7,,,,321.81,330.16,330.08,331.46,329.11,327.48,339.72,379.50,383.51,390.69,364.65,360.38,401.70,339.98,,,,342.28,329.46,341.22,347.60,344.01
2007-04-19 21:57:43+00:00,L7,360.83,351.41,325.23,324.19,326.71,329.58,328.66,334.19,,,355.27,357.59,366.73,346.11,346.72,361.20,332.34,351.78,349.55,331.64,342.24,329.88,331.67,,334.60
2007-06-06 21:57:29+00:00,L7,356.22,340.41,320.90,,,,319.23,321.42,318.20,331.60,350.35,348.58,361.17,350.24,353.72,360.08,333.80,342.40,,,,,328.86,329.94,335.14
2007-08-25 21:57:11+00:00,L7,368.04,349.09,,314.40,321.42,325.28,329.05,335.95,334.52,347.80,386.09,392.62,,,369.67,,329.09,351.85,361.43,328.63,343.23,328.37,338.31,347.41,347.70
2007-09-10 21:57:03+00:00,L7,353.31,349.63,335.00,321.56,320.79,325.85,329.22,330.37,328.86,335.19,378.17,376.86,,,,384.42,331.54,350.38,355.29,325.73,340.71,325.90,328.83,341.33,349.79
2007-09-26 21:56:59+00:00,L7,351.31,337.00,327.27,315.07,316.84,318.82,320.00,324.69,322.92,331.48,371.93,,,352.45,359.94,380.80,323.30,346.65,358.37,326.44,335.35,321.56,327.64,340.92,342.95
