,dates,usa_HI_0053-0000,usa_HI_0053-0001,usa_HI_0053-0002,usa_HI_0053-0003,usa_HI_0053-0004,usa_HI_0053-0005,usa_HI_0053-0006
0,1991-12-03 20:24:42+00:00,196.72953821311125,198.09750606211915,195.5701197939767,193.97547795613426,198.62596099477918,198.14846052342654,205.30883252414844
1,1999-08-11 20:53:07+00:00,,,,,,,213.9552701997555
2,1999-09-12 20:53:05+00:00,199.4293336211917,206.28904378857865,203.98773110061867,205.27676766866608,219.31102857783475,212.5809441718958,213.55963536595078
3,1999-09-19 20:59:18+00:00,194.9088499737286,196.96154077347848,201.26339383547656,201.83997966688946,205.53358000352597,206.3161358973967,200.67691684319976
4,1999-09-28 20:53:15+00:00,213.6437238976401,207.1141919519262,203.79290776811644,206.48563281121287,213.04227715815398,206.20800929977776,212.4183378495066
5,1999-10-30 20:53:07+00:00,208.02994854276784,201.38026801951565,202.48189104188248,206.7302719381268,214.8212580636484,213.81372431446704,250.61648465403093
6,1999-11-15 20:53:07+00:00,205.1614536462352,203.05898926371822,206.1291477265908,200.8513369253625,206.83411172233178,203.71157601498192,209.64120077661568
7,2000-01-09 20:58:51+00:00,206.0679995226157,206.8155440151131,206.19014821412125,201.56339048463906,209.46374622290284,207.58654416738133,211.63019946135256
8,2000-03-29 20:58:33+00:00,202.13823036231577,201.9694065423526,204.21401454990036,200.746078078635,209.66784391173587,204.01894483858416,215.9925648762605
9,2000-06-26 20:51:56+00:00,198.90561036090932,200.5112830536272,199.52344060985416,204.29502495719788,209.04176453835657,212.71272905671293,206.42739284141135
10,2000-07-12 20:51:43+00:00,,,,,,,
11,2000-07-28 20:51:26+00:00,202.3728649329396,201.82066005924207,199.51041241920757,205.04405977673116,208.4859197676077,208.48861398116873,207.5793050079384
12,2000-08-04 20:57:33+00:00,198.90093444288146,217.21379807942247,207.0425840021239,211.02797603900865,214.65846901374033,215.21107400163118,185.06466913694584
13,2000-09-21 20:56:29+00:00,204.25887196020184,206.59762104859257,212.350925876683,207.48767560877022,215.1876167418053,212.48775361762353,214.4933181261261
14,2000-10-07 20:56:48+00:00,200.96476011186394,200.0067761328206,201.29106653436224,200.55894921922888,205.71617417715004,202.90312442636065,210.26565099980593
15,2000-11-17 20:50:34+00:00,208.57671863161062,194.81226456895155,203.74178561938677,186.46477120566885,203.198441247376,206.48527367595509,195.56528563998188
16,2000-11-24 20:56:45+00:00,207.26336056144947,203.28889424765072,204.48730792867366,200.15505575715716,208.74586243477086,203.11203672667781,209.5631365357606
17,2000-12-19 20:50:39+00:00,205.93485352082263,203.75218825197703,203.77067008857304,204.64092154231298,207.84950686317097,213.81305095915175,213.22609650333942
18,2000-12-26 20:56:28+00:00,212.22989069880646,205.22987214553845,211.72166301543086,211.12770940700392,218.22420007846253,210.55980130153617,216.73017849235052
19,2001-01-04 20:50:39+00:00,205.33052067787014,207.6196265268827,206.56353173664093,212.55882179306417,212.02355328037123,209.37934052801828,213.55209424911052
20,2001-01-11 20:56:53+00:00,196.36856868125997,200.36864790524436,201.26055622290244,204.32257419552354,203.74064741246394,205.55312477371854,201.14344982907744
21,2001-01-20 20:50:45+00:00,207.92974886631978,208.8332252579845,205.35775116458734,210.05492904664578,213.83081450380027,211.36790922569335,210.2947538847442
22,2001-02-05 20:50:39+00:00,216.7774725004209,211.7803712795643,207.32595417438122,208.1760235646505,212.26955236250103,212.59231805298208,210.53984073776584
23,2001-02-12 20:56:50+00:00,204.18314644513794,215.32169938702353,203.49268258245957,209.39705581133603,209.09713836626548,218.11727565620993,211.7254248238773
24,2001-02-21 20:50:38+00:00,,,,206.7941553565845,208.91430091235293,206.01945849273093,211.5958964454872
25,2001-02-28 20:56:20+00:00,218.29212271193649,205.89840769702542,202.1861392705473,201.98327953059976,210.01644165643893,206.0287602415018,202.73825948911053
26,2001-03-25 20:50:25+00:00,205.99372451906618,208.23862702836664,203.4213376770143,201.68253075499518,210.57037644089667,206.45310934582932,210.84520265044364
27,2001-06-13 20:49:50+00:00,,,,199.0213161956969,201.39831336150027,200.57353348830128,199.24512320311814
28,2001-07-15 20:49:35+00:00,197.56053707363455,198.86653327166735,199.3558209599956,210.16430308192315,211.07152956579418,210.56758884287336,206.34000049514046
29,2001-07-31 20:49:23+00:00,196.13041522140577,202.37575549617267,195.76595370782798,210.9332728737987,211.63026970653894,211.94260063655474,211.02816240436988
30,2001-10-26 20:54:19+00:00,197.56896677563594,199.59450788790912,197.60908819118964,201.2112106618105,203.6583147331343,,
31,2001-11-11 20:54:29+00:00,201.60419573258213,203.20200898724178,203.1019209711839,207.36447187584253,207.0345251618133,205.3330067472676,209.00055560652038
32,2001-12-22 20:48:56+00:00,202.5002043207515,202.59305345100194,199.96083194382493,205.41803713104423,206.43320476336697,211.50843339562596,216.38203223488756
33,2002-01-07 20:48:58+00:00,,,188.36620398356644,189.1029639191047,200.0202815792747,185.17304068248507,182.1870941811299
34,2002-01-14 20:55:11+00:00,206.06963026764322,204.0574286600254,204.08697440560118,198.9160662113204,207.12061798611012,201.13549885410484,213.0963695536596
35,2002-01-23 20:49:06+00:00,217.5531480621621,214.27111580198527,209.53400880430252,202.62867039459752,211.7831942063925,209.22845612714914,213.75342166512405
36,2002-03-12 20:49:08+00:00,193.40189605950496,198.24785278446805,194.09131293119435,194.87061997209298,189.82033015737136,,195.8540295384056
37,2002-03-28 20:49:03+00:00,198.8006405657019,198.5863738179517,198.1738044728877,195.26330809656497,206.22250778725171,199.95121871752755,203.09380277729602
38,2002-04-13 20:49:02+00:00,202.21180784951775,218.07626779316112,217.09546187953066,208.67867978315127,213.32300301562304,210.55030687836262,208.79139471318197
39,2002-04-20 20:54:47+00:00,,,,,,,
40,2002-05-15 20:48:57+00:00,,,,,,,
41,2002-05-31 20:48:51+00:00,202.7558903726013,203.21082271512748,200.34526064738407,206.07879704517555,207.25712585705548,209.12072064558913,200.32090763498584
42,2002-08-19 20:48:22+00:00,,,,,,,
43,2002-09-11 20:54:20+00:00,,203.1120303810364,206.93744966420365,207.82863772605418,215.5036506690313,,
44,2002-09-20 20:48:01+00:00,199.47062766846034,209.92394022245554,205.74236737500348,205.9137972103534,213.28607748863485,212.33770732978417,206.66468424307283
45,2002-10-22 20:48:02+00:00,200.39130813185784,207.65590045250005,205.59488046903206,203.85858470437873,209.3873105402002,207.03092076909545,207.82505317286783
46,2002-11-07 20:48:07+00:00,197.45752903499294,198.15985287796815,196.59019669126715,192.57476471544808,202.54074194743623,200.0543557717009,207.00137557716306
47,2002-11-14 20:54:21+00:00,207.36176596705792,203.27442544719037,206.54364946424528,202.34057675258373,213.0548213835031,215.44306557028986,215.68842380838856
48,2002-11-23 20:48:24+00:00,219.09382927294413,214.2894772370033,205.75937082912185,203.67801645508706,204.3044673363685,192.12282697896075,
49,2003-01-01 20:54:45+00:00,199.05468638272788,205.42618315466004,197.50843376183985,201.41226228172616,203.98798387689789,206.64350981709228,203.47620557292896
50,2003-01-17 20:54:52+00:00,202.4189504861153,208.0334125906852,201.64337841391412,204.44106332398957,201.4137104634209,206.196493029054,209.87282765601765
51,2003-01-26 20:48:44+00:00,206.43866942280934,207.6738927652375,205.27852230593268,201.46447736734197,206.70073826204148,207.8385576430502,209.91971889964384
52,2003-02-02 20:55:00+00:00,207.26718491168748,219.7415995584203,196.57631374001284,209.7366628351946,217.09468914210436,224.34668806885784,219.76110440191167
53,2003-03-22 20:55:05+00:00,,,,,,,
54,2003-07-21 20:48:46+00:00,,,,,,212.6305142049281,209.48730864843947
55,2003-08-13 20:54:49+00:00,,,,,,,
56,2003-09-23 20:48:25+00:00,,,,,,,
57,2003-11-01 20:54:50+00:00,,,,,,,
58,2003-12-12 20:49:00+00:00,207.44603504877483,197.02040012834604,206.4548359725251,210.13196474578984,221.043920919043,209.03030432660188,215.1459629098298
59,2003-12-19 20:55:14+00:00,207.84761484693058,210.24428317489628,206.97831408555882,209.26159112334057,206.2963697492581,212.2475250556232,
60,2004-01-04 20:55:20+00:00,202.98036586370606,,,,,,
61,2004-01-13 20:49:09+00:00,208.90644732057547,207.07702324805314,206.81446255880195,192.31902950834382,,,
62,2004-01-20 20:55:25+00:00,201.45759587513643,203.96197057409478,202.5470644218527,203.6913970276325,205.7509079382167,206.53532576692368,207.22099100161978
63,2004-01-29 20:49:18+00:00,,,,,,,
64,2004-02-05 20:55:31+00:00,,204.80678253566623,204.6099094625884,205.86821133478566,208.48578719292277,206.67988363908898,209.69317957662363
65,2004-02-14 20:49:21+00:00,203.936756134563,213.5714562086173,,,,,
66,2004-02-21 20:55:31+00:00,199.17389820067015,202.77158607604397,203.1803426948239,199.96425149257527,200.17184380083265,202.63269663140164,204.4967560997418
67,2004-03-08 20:55:38+00:00,204.71888235689966,208.6442714798902,206.33450119670874,202.10580138152758,207.62797260714567,209.1914040706149,205.50818453123435
68,2004-06-05 20:49:20+00:00,191.84654474620064,196.55879497347257,196.32708010172334,,,,
69,2004-06-21 20:49:15+00:00,,,,,,,
70,2004-07-07 20:49:14+00:00,199.53959844146374,198.64513198538685,197.6962060317702,199.15531330676993,203.3882218014365,,
71,2004-07-23 20:49:09+00:00,193.1891764689164,199.60038848031053,195.06708425624834,200.84579021699926,205.69026669348142,,
72,2004-08-08 20:49:02+00:00,192.08279872951414,191.40055912109048,191.3321732221939,,,,
73,2004-08-24 20:49:01+00:00,193.59172640507876,194.16904861660566,196.7940759490939,192.7469606608072,200.30586838248536,199.68124830743147,200.71794960511903
74,2004-08-31 20:55:09+00:00,,,207.1608642465849,209.58729813251693,215.02440001749784,211.77418294125874,211.8184564547344
75,2004-09-16 20:55:03+00:00,,,,,210.9806106026178,213.79847231322793,212.039820037227
76,2004-10-11 20:48:47+00:00,193.7496058601725,192.4755887738135,195.5235487170077,194.72348180962243,198.5206006574634,198.2698855860814,202.94812707236542
77,2004-11-19 20:55:24+00:00,200.03715831206176,197.90147203438625,202.0696873081899,201.55199646355646,203.92001477195777,207.40049725718535,203.25259768278494
78,2004-12-14 20:49:25+00:00,,,,,,,
79,2005-01-06 20:55:48+00:00,,,,,,,
80,2005-01-15 20:49:38+00:00,,214.25133389460558,192.82349777840915,192.03305531563848,197.1554318381098,193.94618725186893,203.11571623217736
81,2005-01-22 20:55:49+00:00,,,,,207.48785916418865,206.80376351755586,212.4595524367739
82,2005-02-07 20:55:57+00:00,195.886204841061,210.67301342260052,204.46483380571598,208.8841827493156,208.00975525921996,,
83,2005-03-20 20:49:56+00:00,193.28542573248583,201.66088925627844,198.39463463643608,194.01314457295354,200.55284669407462,199.10997619443575,202.48012563035155
84,2005-05-07 20:49:51+00:00,,,,,,,225.91730562395054
85,2005-05-23 20:49:50+00:00,200.48036086548535,204.48044090318257,202.47650770034983,205.2274285465726,,,
86,2005-06-08 20:49:44+00:00,,,,,,,
87,2005-07-01 20:55:49+00:00,,,,,,,
88,2005-08-27 20:49:28+00:00,193.29982894975905,198.89597735447143,196.6916151449963,202.6321967823177,208.5148636689957,207.2332722785306,207.99466858426487
89,2005-09-12 20:49:18+00:00,,201.73735166627398,203.53636387196926,195.7327329312644,206.9451343572484,200.70230408567113,208.05851332350898
90,2005-09-19 20:55:29+00:00,201.03636357806735,199.23388789141927,201.82997054052248,205.46510008789923,207.1690316318415,,
91,2005-11-06 20:55:50+00:00,203.66143917217502,204.9745895817842,203.70184061375699,200.77957385128082,218.08346338330477,218.14281792551043,
92,2005-11-15 20:49:44+00:00,,,,,,,
93,2005-11-22 20:55:58+00:00,206.8013670880892,206.3935152400963,204.97680607898374,203.38433131085446,211.90016192088535,206.66734205830954,208.1881726568325
94,2005-12-01 20:49:50+00:00,,,,,,,226.68714248586386
95,2005-12-08 20:56:02+00:00,,,225.23310217067996,198.51024820222847,203.88583946159252,204.9546537085603,204.01928431301909
96,2005-12-17 20:49:51+00:00,198.35973150504827,207.5282593590244,198.94941016521997,201.24147429839982,,,
97,2005-12-24 20:56:05+00:00,,,201.32258103945233,203.95638113141962,206.84862685694117,211.4780054705228,200.81186819787982
98,2006-02-03 20:50:15+00:00,200.47204829393985,,221.97023406243824,,,,
99,2006-03-07 20:50:20+00:00,192.53552875044528,194.72024081273358,194.92410250265465,198.308954878354,202.33216487519695,203.47863691056648,200.54729054232547
100,2006-05-10 20:50:18+00:00,,,,,,,
101,2006-05-26 20:50:18+00:00,200.08666879898814,195.12819028590616,195.32463295318792,196.22547301263648,,,
102,2006-06-11 20:50:15+00:00,204.98358141810672,204.2633219297997,,,,,
103,2006-07-29 20:49:56+00:00,209.9037686780096,,,,,,
104,2006-08-21 20:56:04+00:00,,,,,,,
105,2006-08-30 20:49:51+00:00,198.0669739599885,193.61047774895906,197.61464204522943,199.08693648562797,209.54598940688345,,
106,2006-09-06 20:56:00+00:00,,,,,,,
107,2006-09-22 20:55:54+00:00,,,,,,,
108,2006-10-08 20:55:47+00:00,,,,,,,
109,2006-11-02 20:50:01+00:00,217.03694553765567,203.47077829725492,,,,,
110,2006-11-09 20:56:17+00:00,198.88558470314064,198.54534430274788,195.89364235751748,,,,
