,dates,nzd0335-0000,nzd0335-0001,nzd0335-0002,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0010,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0015,nzd0335-0016
0,1999-08-17 22:12:02+00:00,,190.00091312700704,185.23504715134635,174.91240955077043,179.40667004285731,192.33004174297582,184.61457301081487,179.1361826997278,194.11757554674935,187.73048547238716,172.93292651943293,174.77201975840546,174.54426704086652,188.58769045708982,,146.43794743312606,152.35588858833796
1,1999-08-26 22:06:20+00:00,165.7142667578717,,149.11053618817778,151.72615966464662,145.10278262304124,149.73773166578835,151.16156080446848,150.58099693276853,151.93673553344988,152.6632949416412,148.33520334712412,142.9957763369854,151.41541683251728,153.06655947571736,118.18768507139495,103.24522626178819,112.78998150463761
2,1999-10-13 22:06:00+00:00,160.74553102622366,158.63444901723304,151.06149596066402,140.02734223618285,137.67966277075672,134.1299740763715,143.61095178923478,143.31245173961685,144.12785676092284,,153.92036708889833,154.47006975662075,149.63010659538784,151.10058360687572,143.84730002657113,132.69362175552257,129.0414959821903
3,1999-11-21 22:12:00+00:00,,186.30007321512196,180.95234914041907,173.26684332646067,172.80479350604392,161.89045714490777,148.8996906721245,145.15677942627246,142.1308760261013,152.80231616273977,151.2764856086549,152.08408852787534,159.48351620929495,156.81826140703723,146.6250132645599,126.07854953080478,117.64676791214426
4,2000-02-18 22:05:41+00:00,119.52733933689535,,148.7860763002119,161.72642652090053,155.2308825554034,158.32475083272362,153.03396060283185,152.23200843200277,154.31456567401142,153.6081397881656,156.91685204104584,169.87816470220156,165.9725470360098,177.32957916990438,167.73748311823806,162.40524730934737,148.06988286709426
5,2000-03-21 22:06:01+00:00,159.068724487427,,128.66282163933766,129.95477083196656,134.02124214834834,140.96885142119004,142.89889666349825,147.17337141657197,154.994240117294,160.9917034101125,162.6790063432693,161.53099227670134,165.1241862753297,164.74554302389683,160.29429293341568,150.76337215619975,134.77752179935032
6,2000-04-13 22:11:30+00:00,,,118.2452735663007,135.86521094514478,146.8784183426989,144.13829901132092,149.39446632991886,157.775875808716,168.59386451582336,,169.30940913271772,167.86642044902644,171.7307789352622,173.41010164165033,159.94732261756715,152.13761472086492,153.11340279172128
7,2000-05-24 22:05:22+00:00,,,,,149.65568872560306,155.89538828475855,156.15342730994496,159.72785571932386,153.37046159834654,,154.6003779500137,162.90517938833383,162.87298864252026,,,149.01837774284914,121.59326991628544
8,2000-08-12 22:04:29+00:00,,,143.6966648243885,140.51190087419957,138.07533628150335,138.9443182668333,138.6656333678629,136.3859024100202,144.15239728001245,150.02051178107482,150.22332177038788,148.6800301046565,137.6503272647378,129.3984966643212,,,
9,2000-08-19 22:10:13+00:00,198.8587973955169,199.68156469074773,186.81791477997257,179.3249513427313,169.07501535070838,168.04011828571984,172.10375984168098,162.39635976546583,173.10558948698454,178.55141225845506,181.59664798833478,174.61328248748006,162.13789506457888,160.42086009122556,,134.61781321920594,140.49668070994557
10,2000-09-13 22:04:02+00:00,190.25148280692667,168.65604999812336,178.21786666061328,167.89980326205227,158.71334338708957,146.35424776581416,139.8264077892978,131.33291309967493,129.23490318536273,130.0873392133751,134.67948326768646,131.89960914467895,130.33859927435094,126.32914352650052,108.25105821061777,97.16292248474159,96.54378960085475
11,2000-10-15 22:03:32+00:00,173.22318053477866,171.84422264795253,168.94414321545685,163.53282504635735,161.169471232643,149.65265035999212,118.25293410484417,125.2085676140551,128.4572545758898,139.17871791901229,128.88784715341768,129.31988591850833,135.33629352279996,136.97058970196179,109.0839204111198,114.26964895901129,114.95639040376386
12,2000-11-07 22:09:29+00:00,181.0076484504418,175.9979880052716,176.73631708509959,174.9760854403283,170.4231270666183,160.8501871419162,141.06483770248337,133.3706003666257,153.08064391450088,,131.24025339115997,132.26698310127728,134.5973857286167,146.94236560245838,131.97699813061067,128.6004829067972,113.96857681176373
