,dates,mex0022-0000,mex0022-0001,mex0022-0002,mex0022-0003,mex0022-0004,mex0022-0005,mex0022-0006,mex0022-0007,mex0022-0008,mex0022-0009,mex0022-0010,mex0022-0011,mex0022-0012,mex0022-0013,mex0022-0014,mex0022-0015,mex0022-0016,mex0022-0017,mex0022-0018,mex0022-0019,mex0022-0020,mex0022-0021,mex0022-0022,mex0022-0023,mex0022-0024,mex0022-0025,mex0022-0026,mex0022-0027,mex0022-0028
0,1985-09-30 16:17:33+00:00,177.6757907778201,198.65099681908526,186.97295440071815,,187.538766096623,,188.9607600739007,200.84940150779963,198.57611925961504,197.18340334751966,201.11536839981966,196.666258470297,198.9750748058265,206.52127148385276,213.3993697599194,218.50172011295484,222.74382549201084,228.68140947034775,237.38144022836164,241.0093198342074,246.01098072235743,243.7486617045315,242.36890586379678,246.49528028514163,252.86466652153604,254.7479689757098,245.66382683298315,222.49319363632804,220.50389207051455
1,1986-01-20 16:15:42+00:00,206.9631912683763,206.31516563557727,216.34298380344492,224.4961574248693,227.0476600690543,226.9032675789294,221.6310837322305,228.60159993709664,223.41054389164893,223.34372870181596,218.63548352076745,215.62918706814781,215.0942626970408,214.03279127331083,216.01982944131845,221.00227526585445,233.5734299334722,241.22825794508725,238.14684845694478,241.4578217343298,249.73841606495432,245.26290948437511,246.04021622397389,244.80650379394612,250.60325119526706,240.55922582594658,243.88712736982342,253.4819087324959,257.39037526530177
2,1986-03-25 16:14:19+00:00,209.86648219983013,218.51750340486075,210.22248239263448,215.9371688529938,218.09904315572135,217.36678448829173,216.5612945385024,226.7761433021431,223.63044028465794,213.85725525561892,218.63437839699145,215.0540241571408,218.29350887468982,211.19355823628842,217.9536698506925,222.64855272093942,231.92630859805678,235.26325540386335,241.03623075564934,247.37903667276376,251.88934095472996,250.95717660124413,246.0416029426421,249.7724152323549,251.2643488543271,256.41316763658386,253.8450462115375,251.59569325350935,250.47460437053178
3,1986-04-10 16:13:58+00:00,203.80347080861725,216.7235440246937,208.2657033473815,202.85551604412885,211.51434010679412,210.78047757562123,206.88930229382183,209.5403121244371,201.47375514188292,201.00514894078833,199.4465910337446,202.53975804558866,200.15790307609487,207.92436966287107,209.5762324883716,216.33112998083743,220.8427827889296,226.3839035145059,230.1686120136493,232.25874721999853,,239.7225656802797,233.84898609178958,236.25363019628261,243.97122086694307,247.59130417419675,245.51144532829886,233.24292325595184,236.3336621465007
4,1986-04-26 16:13:36+00:00,209.90661483825903,219.56823867556983,217.1657433494534,205.9062081626783,217.7018719561969,214.15617676762236,210.08396802859355,215.85385939217576,214.2211119007215,206.8125525350505,203.98697026135207,207.0994625344568,206.73297749287647,212.77800566075362,214.81102615211225,222.14449072418097,229.24519389512915,229.76854180850168,232.44411597118142,241.50127247826052,241.86605954501542,241.37084404086184,234.75802330624072,237.94093440361,241.0449228866505,246.39264271246907,245.47759710112223,239.43732477664045,230.93987428201433
5,1987-07-02 16:13:22+00:00,178.02768280776317,187.0193624793035,189.20211845950251,195.93144337222233,195.60483537973766,186.49460464169266,188.71878778031822,190.59655197209077,190.22919956978657,188.4146870535549,193.7003323811989,190.54944226294717,193.32903978113802,192.4479277062125,194.9541413546354,203.16292960294075,209.36797757402672,217.7917668604394,214.87183362672488,225.19004499381322,220.28865910523152,220.72593773151053,213.5059628749357,219.11926951388125,225.89345207632763,225.24876019269374,221.97706722940572,213.01321186794,208.27366340601134
6,1987-07-18 16:13:40+00:00,172.3284365648616,185.2616929199084,180.5813000068271,178.75336880400124,182.11319668595146,184.29044238127153,183.7795369534363,198.31019148835168,188.51780586406903,177.5297904598711,180.95934511643222,186.75415859580025,188.26260394766905,192.21099146088835,194.82185598758875,196.0462858393905,204.63229804961207,211.84089703148524,216.3767787461143,214.09994923573504,214.8048470854931,214.61709447876507,223.31949981025022,228.86369923041366,239.67190017407663,234.24065647277132,218.76783945131106,215.47279815222046,217.7523136791032
7,1987-08-03 16:14:08+00:00,159.58505452696352,163.90921953221783,160.12082428557537,165.65544364227745,161.18705237097313,153.80897861214225,159.35320165190964,165.44440849937126,165.92861059155672,171.3475706798752,172.36964287280722,174.47912324325662,174.3119496661691,173.4767250666456,175.19082742740784,182.37370603032005,187.90893164135306,191.59474035095644,196.73177446334088,201.66399444604158,202.3121396342858,208.58728624586328,210.57523427107608,218.7746463670997,227.36894640911055,223.3336850078467,215.64445655528178,215.3905341115774,212.2257790106201
8,1987-08-19 16:14:36+00:00,175.63057263254768,182.90404977882133,183.9607873251398,181.13975101615017,184.2818072607991,175.48351824281272,179.26778490578815,185.4192740747589,185.26903920687465,174.8055854215406,173.5050416430604,176.7875803474846,174.15373474816664,182.69935097652007,190.02567010562254,194.195505992879,208.80189940501538,213.28623884091388,216.50842728935126,214.2725569875161,225.3601118573771,229.0327168359325,229.60767991492668,234.33678950697384,239.51195250679254,231.35049341968755,214.05092727868362,210.31646639188946,220.60444323949173
9,1987-09-20 16:15:25+00:00,193.34688735515388,189.814600056634,193.41257693895662,191.47338119773258,194.26637485642968,193.8556234788457,196.6845161112461,189.03060530729306,191.39909280163766,196.79934104073044,197.36038133067714,191.6099181339219,199.38632995211213,198.22009395364282,201.033895990225,212.49101558848974,217.54420578457137,221.9453899435355,229.8848382934517,230.16601918727406,230.84386246003317,239.8087399730898,240.79657427206308,238.7768230880448,244.19416851350528,245.23420648812797,239.80742906555662,234.32773560711817,223.7636073304405
10,1990-04-21 16:08:41+00:00,186.74612923755893,199.83070225075323,197.21234551621598,189.53232843261554,199.31019893516176,196.35526703979554,207.278231604363,210.9807587126074,210.91111109677993,207.48307827443938,203.97775992203344,194.07374756355506,198.49893397757128,195.31429939199967,202.6567861903119,212.23938655907565,219.76331233549135,218.46338898270764,224.94817329236315,233.49574540391407,231.64640384630712,225.51927144743684,222.88465447832988,221.35809392887901,225.36647923335295,227.24366606917602,218.84611226263692,213.63518320204327,220.07358295671602
11,1993-01-07 16:09:59+00:00,203.7557663665928,188.13614567794338,185.41560945105928,185.35018506808674,191.60230588329287,188.93060810321634,190.77303110235943,207.40531284681975,201.6637917449531,200.91401679524512,201.50124703159491,200.58135116694604,195.00957752287582,201.17267881580048,209.33280154564986,217.3158635718632,223.4614223721292,230.47444313276057,236.4504336572547,245.26871292378596,254.28006539186484,258.1956202532941,262.7709260568867,262.0062983168067,274.0095092889458,272.5273131166046,269.30728739039586,255.6284035485047,242.33671368194035
12,1993-02-08 16:10:21+00:00,196.77787265305255,187.2558479423998,187.0957022079063,186.00191524009858,190.4690774310587,197.20942256872317,200.1895339069539,211.17554446845395,204.62823462041126,204.21525205790599,200.3110538658954,208.2300141717351,209.44959241209256,211.47991029706887,218.30936835210179,222.49106704208396,228.23389771829372,235.4740019255321,243.53833639957742,247.52366198401867,249.47695032006942,254.945343528057,254.6807111816389,262.8164069796411,272.96924534480263,276.1423705114121,275.2186654805985,277.8413121606127,262.47581583331464
13,1993-02-24 16:10:24+00:00,210.3105855720203,203.92941036430713,199.28895758742,197.0199710899098,198.28813016415606,199.22659660875328,203.963511795565,203.0149899775202,209.24887227366048,203.84248972936766,205.38272747143557,207.00615526640513,208.77309531274042,211.87067456370093,218.7416637006787,227.32893624101195,232.3599854744155,242.3683132419822,240.30453942471604,246.72369568641105,256.87734445927174,263.16730064050967,252.62668471576154,263.91028136402554,269.2704368694304,266.60883069420896,268.3432716352674,265.5126249973386,253.85621772226392
14,1993-03-12 16:10:37+00:00,193.08556486728338,198.39140796491645,195.45683437506685,189.43136538584838,193.53079192499808,194.2061131068142,193.40061972147163,197.9223036699334,193.25491102028445,194.74892383717938,194.20360710470013,192.12138593998571,195.82705677829932,200.30522353324443,210.1460065319433,219.22987682497097,225.42907751299134,233.8055178115883,237.1362414420861,238.47423324257747,246.6195976775336,248.53859215369533,246.45087831380232,246.73647038961306,263.17350110688756,269.567544621912,250.71531662000666,240.05084727858537,237.850487908589
15,1993-03-28 16:10:38+00:00,192.4032460385376,188.8480481787816,186.2204254016443,181.08385274219052,185.3359010198903,184.7683803339227,186.08102651260344,191.23490903828704,197.72775078591684,192.9081660728976,195.8160729679514,199.34047278552106,196.2796266157402,203.79795283740208,209.3956759168364,214.4861366794186,226.8819098269605,226.97101745616197,235.68378429163423,236.61366265502787,246.71299164936312,252.6222382203656,246.07157075048457,249.0285823324283,261.8267670187073,258.4997150778877,245.13472217899394,227.8784301542724,219.19540504376337
16,1993-04-13 16:10:46+00:00,177.1016420575983,186.62413598082338,172.41179447826707,168.24336476729604,176.51627755403808,178.62337820156083,178.51129536930387,179.1228858311245,179.93841229611735,165.92227132924654,175.92767276411723,177.99340924137704,177.97479255807502,173.8988002970119,187.14015034129832,200.52551230445383,202.34907149009774,216.01732921877354,213.60178331991304,225.32683821380172,227.17542131437636,219.8991456211669,216.2500031925274,215.32502652040233,224.7278882495982,227.70258276271292,224.76248907480488,211.88995049918054,206.53052967686344
17,1993-05-15 16:10:55+00:00,,187.6923824750889,180.85657397969658,182.02504109657878,182.41460962965505,183.04416875029003,185.39860132337157,189.29059815006647,193.73948410109355,185.07157036855685,189.92818346980613,186.17230914520277,187.735357179795,186.65090138741255,197.22733148563486,197.06619334649346,204.35753862545488,209.08461103301323,212.82160039435902,220.95650657537252,224.77111405125078,227.51475546529008,217.6774501551954,227.35738362798745,238.5341795074122,237.373983009045,230.62793874284398,218.96765146021534,221.12120815416768
