,dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184
0,1999-12-30 22:19:45+00:00,153.26258020168186,146.2007463573183,147.37722944372192,147.39135713915456,156.03248815563674,152.05423233309915,151.3442213137423,146.49591181174242,146.7321326217675,144.0316767777032,151.6197921718042,145.78041051078395,148.69680355297223,167.47024858832773,,,,,150.90239941685311,175.73464158614715,188.31275201990758,182.2292230104417,174.4610030148368,178.20792274021215,179.26016292711762,189.1915726000566,196.4248096340041,204.2971950993777,199.23054210720525,199.06509925341953,194.21718920336883,,,,182.052486141444,178.91982392863264,178.18912996995715,176.59522606969338,177.3327670339988,171.0370032302157,169.10461734204685,166.33158090494123,163.06048580346422,166.96325659510725,167.79919423723953,165.43089705125436,165.72536194958278,161.52548385526055,163.4328675950764,157.476329578139,157.20293541895546,152.7505831276325,148.46635365171022,141.15658979430304,141.80246107165192,137.71911531386152,139.92556655657262,140.04461662434065,141.4197299008403,138.22747033536533,138.12181477358268,134.2801168916038,139.88626921276702,142.21061963200532,141.2494179714536,138.025034945321,136.88298992119834,138.08810392971125,139.8019065628876,144.7087120070116,142.38900253851466,143.70389298049008,145.20013780942256,147.46627775107876,144.3515642493932,140.06471475182246,141.41723166824255,148.7526739266363,147.38745882792034,151.5686605491237,158.26641843023026,167.69079042679772,168.39897109069886,162.2305391193749,162.1230040319787,162.23240752133407,,,156.741060859767,,,,,,,,,,,,,146.34009428463608,152.68464760705726,147.13805664194504,175.32835422265936,178.6249100887279,180.80094875828485,178.63158918138893,,,,,,,,,,,,,181.65241836928894,179.6881295997329,185.38022113346835,,,,,,,,,182.46041279619206,174.03416912447727,169.4100736038067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.26877380070837
1,2000-04-20 22:19:15+00:00,139.51557686268364,140.01871464192354,145.40723730794352,139.51432117629335,142.58481555088326,138.70264259610977,144.00627194461964,142.90593173631146,148.1257039472575,140.45303509691604,142.16323619725148,139.76268820052096,143.3885909436744,139.23727118103653,,-30.95919425583173,145.65868731232663,143.74065317200214,172.69581300082015,174.45023865988608,170.22855530693565,169.33730360424937,166.2504157904775,164.9978242760706,176.80760788470712,172.23455765057483,178.3442818820566,184.31817231693336,182.62100270722308,183.99580623666236,180.64278556656225,,,,174.39960341509615,174.69674262848906,163.06381083175765,161.633718405913,164.19458662337314,161.17640416497832,158.80475269152936,,157.88739933168844,155.003827319807,160.11950051582838,160.2463938209158,156.60993483775337,153.89605998310847,155.13684988625744,152.99891302039254,150.61862941582956,141.84386140809295,139.7712983373108,136.89122347509618,138.85952900686107,134.71872922284186,134.9644004194033,132.62320406865936,131.70439669362895,126.81756540018561,135.9411010686275,132.15710562092937,134.09834398728051,131.81000037097914,132.48810679571858,129.7257586369729,132.62708368193586,131.83606346996987,130.6704891093343,134.87260735896646,133.23631992942745,138.88643419889658,140.54327404177823,134.24591773492241,131.80043009298552,133.23770421159014,133.77870367918487,143.25481012946315,138.2243515461202,133.38933602646915,137.41025877607092,157.1225069305585,159.3908265932974,154.26509213749176,150.71298699437324,154.81765426235685,,,140.80285412850625,94.36218030524115,97.36325505918701,100.28566787322448,97.80853552356258,95.74097469656637,90.27013372747535,86.75814499625271,75.32393982752579,80.77916070334932,76.1359557080127,75.36288678976237,,148.68475360397997,155.8935714903987,163.5287939048583,170.44235280813746,170.47298720652537,175.52144267528092,156.88869952013542,,,,,,,,,,,,,156.93095364894035,178.45919724931642,173.22125708248834,66.54106894165098,68.59573525463883,65.77901815954822,62.22929250039143,48.03646831705231,65.41272417913666,69.50367705293638,47.21421591651046,154.8126649785586,160.68151388432062,148.30293682645245,50.792063854972405,43.49314824765267,38.99207551783856,24.763538147399295,16.82872038751331,11.966085387220852,28.524445762433167,35.01728765525916,35.98246618157443,53.8539415952847,45.60768507119126,46.91806068573299,62.17431883883007,39.740634592505224,97.04435635822712,88.73979646173812,90.68919615147162,88.51972793929764,81.68870345675764,88.38644835148405,72.23512926833665,55.67387345022654,,,,67.98226244933723,78.8289907155898,74.78582572668996,70.31941426676907,69.33153755187617,66.39750742974735,66.0818400196178,59.49905130694761,78.43143327919181,73.35380857061892,,86.97392894262366,66.95992801147294,60.14728612739447,54.88377988904528,32.127187768904044,50.815746702966536,27.860289904957792,27.11268137363695,31.693225258231593,23.480234315909257,14.089927206254165,16.15933100168673,42.19523386656453,45.463816524694614,139.4948224657178
2,2000-05-22 22:18:57+00:00,117.08517785504267,121.44066090716726,124.95069454542141,127.05395347520253,125.67265317597328,128.46744597460392,130.14710698471526,135.03998000733853,129.40727472725789,133.86339686560254,124.18528362808058,136.45603677912064,,120.23758515091883,108.87079789709159,-59.71849065933832,136.99387076795455,140.6425681221397,,158.0410911187363,149.26490199025847,155.58992445451273,148.05372167924838,142.8074723968351,156.7601915993588,150.00335503333434,158.39324022008879,160.71056181848851,,,,65.86810512031411,49.860230914103674,52.7293946505743,,,,123.86240554012781,,,143.8054251923643,,143.725817997594,,140.43919468118963,,,,,,,,,,,,91.48029305171788,104.39658339977044,,,,,,97.03997304997569,103.68017106638939,,,,,,,121.06464442548409,131.80759330719593,116.12267650249363,,,,28.760473646742152,,,,59.08939856793718,,,,,55.597634301773304,49.570464628904254,,70.40828959201168,86.06351302305116,75.18070418406741,81.72152843122583,76.98946459028288,78.47906848755365,68.16902650382167,62.19064245770354,61.4873488590487,,53.96663479503849,,,,145.17709398271373,144.34699364963774,151.59432792885525,155.94714299729688,,46.54088257732883,45.80302019358876,52.005517607409466,50.18385629161339,61.02427713837127,,55.27691791951206,57.95034289609623,52.906283706348205,62.35021602238431,,,,,,,39.908443286592934,31.384520750393108,31.410087835941148,19.3851454061325,,,,,,,23.41637949708762,16.976407433563097,12.567887751980702,-16.486317802614845,5.444230490893844,-17.51050984701664,-11.39512497219223,14.797930693219538,14.569788795077557,34.45435913432704,20.026067403683165,27.70134542710966,46.72314536932043,22.954979509726698,75.88994883952154,,73.82939222001309,67.68625479443827,67.72437277589269,67.67031680614717,43.08577676087254,20.5923498412438,45.75598889632677,,32.26260302807562,42.41027560464549,,,43.90443370547748,48.263987866404456,42.79449784866455,48.123267296060995,37.74038443148413,54.805983845007944,,,55.61934516421654,37.26802693802022,45.21255560378896,19.708775483999325,-3.413932624244939,22.158671108311687,12.371250220645171,9.055723990288527,10.360512376454022,0.27981882669423896,,-27.191967708904965,9.027408995745123,25.893629307832214,
3,2000-06-07 22:18:48+00:00,139.5475509431346,142.66340396520664,144.17154379484822,146.87549369565588,146.26593819785765,150.7607420751684,146.33728390485808,148.24190530431392,150.0620928403995,144.05307372063348,146.09352982319442,148.32827804839687,148.92158368520165,156.59978842464741,143.81844385351175,151.61278138842587,160.7951424005166,,,,173.27323838447964,171.7856875558092,172.39321362185856,168.7841739829697,173.55313747715743,177.55992934004868,179.81237713253205,193.12420179761122,,,,68.67124877734159,61.08816436004303,64.50117410444813,,,,143.32941011915125,,,167.3485358878844,,154.65381227843108,,162.7569088659901,,,,,,,149.99983392868896,149.86455693326016,,,136.01659670943118,,118.48369169822011,,,,,134.4621228709449,,,138.21474732647627,149.4651580889029,149.56684727572724,150.39923264625963,141.97181253606627,152.47533953030725,,158.03157846519264,,,,,41.928009013973536,158.25589460696784,,147.92156070169236,70.90117477415899,169.42206578413524,,,,,,,,91.20347811482146,87.34413780453984,87.99239409392666,93.52227281450385,,,101.97328692903098,,,,,,,,,,,,,,,77.95023196426914,,,,,86.640347485418,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.580548019211144,40.82281799389048,52.28381133206016,35.988720260984465,79.37212866196776,83.68096068915256,94.69496466023139,95.88203314891953,107.1982017525383,95.35486284782371,70.93813705133797,49.18553825074317,78.44153565700606,69.69303053530814,56.93896113934604,84.12532364513314,65.80096189135384,70.60881054052564,64.31120921675009,70.46864919359672,54.37615465281551,66.99002975308068,64.45006142014464,63.9253538942182,68.6883556643186,62.566312008125976,88.03755513223479,61.43873402112299,61.919422688641355,45.965774066805274,35.16058060887882,40.356336227686796,39.092002581742534,25.30103781940249,26.627557970846617,6.869992451341625,9.16829238436338,11.270456908722787,33.654715579401135,38.66187754527203,
4,2000-08-01 22:24:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.230160813000346,34.82381813962913,19.648849461370276,33.73814625832355,34.93024862347656,36.27148777027947,51.635338610961256,50.3085612265221,48.05739715826905,67.0737992353422,79.97428335362272,99.79172122465943,88.83081966322814,100.13210076050423,77.48333290240348,86.19395402252248,90.52858421733056,70.81002069403675,56.82264715123742,81.94038322402916,76.78142060940228,71.31119627697238,77.29992343784271,77.30674356312612,80.5659016514445,72.51010999936867,71.52395072511884,69.59738019770786,83.15815298971363,68.46583945875305,89.80429922681775,86.3456756144249,68.08591673466364,85.38207258634293,64.2740438724967,70.25071102716717,62.08145799973869,40.45772409731093,60.20583856090955,39.17690798671082,39.548108149490325,33.14000413366797,26.385622902568347,33.28141625489646,23.478590226020067,42.19786316538686,59.29469689623717,
5,2000-08-10 22:18:02+00:00,145.19293676664543,143.48679339974748,146.82414774970152,147.49389568594898,150.52631835374726,148.85593363956423,145.60293507701903,150.75092188414595,153.1340815730949,145.3242023956095,146.3489408748463,153.26505405958682,147.0470672767534,147.9625205911734,158.82576509058322,153.62763685417997,155.33270434362493,149.141462540339,139.28966394606803,,,179.23306347852372,182.88967222789856,177.76869201514208,168.475783066696,171.58718560322205,172.63335524098358,182.2800502420113,182.527473756063,177.81936077900784,184.93929288725784,,,,171.65080478218263,169.79068104900128,162.21455994556834,161.9049045676128,160.8381738423888,155.69048659581227,160.42600222288476,,159.48353890111662,153.7907449771461,153.85929737362878,151.73704291843916,151.77176036555286,157.85533839687778,148.4310891628797,147.07872324698494,146.70506388005214,137.1624228399064,137.52931536241923,130.32029551749122,133.23216345669437,128.05020576635994,120.93261336503004,122.09750980526509,128.21498099915578,127.30902936777277,123.81428222668723,129.35711865865602,127.49202214220705,123.53999301202491,123.63892326036556,122.0148308558247,118.3454774183113,114.65844752294382,113.64992987418447,119.80777256258088,114.88624270844568,118.08198112536618,109.28251373487069,119.47009992794159,114.06408432835141,,,96.5563602290396,110.72327721794228,109.19529386042937,111.09287168640626,119.96972281686115,,122.54022183352255,132.22719197293804,,82.58967197265531,96.7575824108149,,95.09349734560354,105.2415643847974,105.54947474855653,104.78926755691546,98.00581846879624,94.54394397700182,90.60611539728099,89.00724631699342,86.85851721993767,83.01426028070274,89.4760856536693,92.63334701670304,105.24699287446273,139.6159412787097,151.93206153798428,158.79475209575259,155.66344177454025,154.61948961025547,145.9296674495618,78.0111397139682,74.26784407153625,84.29925352014038,83.66542570172278,86.10113629689698,,82.00057070899993,79.9662182015417,89.31685136481482,94.42122132318464,,,,,,81.90630644282146,77.03993051977733,71.13397708268523,61.98595581564163,,75.88113611559365,68.54127256396036,54.491998107741715,,,,46.7572346333661,43.04994400137581,41.66815701214262,39.9289074206985,25.89486782356507,37.219111598298795,29.644884970279627,55.87336686361979,44.95230393381369,46.6425801661069,44.911503650795964,71.10929179994406,77.61759152320712,76.74955408969399,115.10428658276197,125.23543745718236,143.25325929396806,,,,,,,,,,,,,80.78440082419537,115.69204662616269,,,,,,,,,,,,,,,,,,,,
6,2000-09-27 22:17:24+00:00,140.6588045222656,138.90099339473196,136.97350672416476,140.07430377667274,143.37204700368758,140.37843931578303,143.79175953278823,139.42149141416584,140.58861454490497,137.5361912412527,144.86314812079112,144.62765154566065,,140.008835655168,147.95584586951503,141.24763260825682,-16.87999842065946,,,,,150.5284989948816,181.7335562154057,193.651428631344,177.95115071978682,178.95550552647174,187.80666353304758,189.20980158651588,189.54659404096068,186.8960697670174,179.59605084457263,173.14281280079692,173.18533563318644,169.23046297251346,169.48560824686814,167.98327228388175,164.22103216486104,161.56071073531075,162.77685725606645,162.33996837575418,159.40098679562124,157.27610390641325,160.87306658361672,159.1457210356935,157.7261298561985,159.08810663057335,154.4815512040673,159.35511398752868,155.88555179226537,155.7773218137581,151.78746078588185,146.9919612365773,144.52696176462445,136.99832336001833,138.3031343759032,130.27430459984328,124.98501868063046,127.6456608994686,133.47784490699243,131.4423450182158,134.99727144665655,133.67928577281822,134.88008891611432,132.30529512248054,133.46676819290641,131.4511100348608,130.54353018078507,129.35426483601162,124.60772473235266,128.73617560281627,130.4012631725384,129.587976603206,129.36538780751704,134.39711096007252,131.28531531308116,132.86857147224276,132.07865717387634,147.0612726202781,145.64024864197057,146.05454996777675,152.18173030429978,157.97319337391505,153.9624045278548,134.4568002564168,149.47284957959795,151.72711646944947,143.75070814312133,137.05917125844698,141.74281037850525,111.77403641041023,111.70205133914662,110.8026289463638,109.50213464782841,107.99226781480975,95.86696535311599,98.96161683122824,84.3666449339434,93.4016024743209,87.92149026213856,106.17801081346852,118.31586689791266,114.12842358866541,107.70057013850959,160.05022489058078,162.7695904417069,168.27970182287208,166.40968446410926,168.0231996895412,148.85647148836338,140.3012878641821,153.4960143718877,,,162.59780492158163,163.0329928822211,160.12239088361602,167.65193861257566,157.81921225526986,151.0477955682465,158.2098671727946,160.64195249643237,165.16613272887048,171.09149109772423,,,,,,,,,164.06279271970615,161.36233512598872,160.3110144659082,,,,,,,,114.07594963771746,,,,,,164.1135168625448,155.0960063435896,153.6620092139724,131.53022519702728,106.29645518028337,128.57348144848473,120.31223948664673,,93.24265659475991,104.71232187822777,102.24031678856848,102.77065066611063,105.03766541385654,105.42738426500652,104.31453727214048,97.34989336750046,101.90108375073811,99.43356229063527,104.0433036153007,100.81481112809435,113.06761305429116,101.55966188634912,92.17211311552337,104.17859985530072,74.44407898670333,80.77354135523251,82.76230334696294,72.38858118604807,74.09180652490917,61.544085278811764,62.26040058638281,58.331205249208146,53.99854378186893,,55.24191335675961,69.30631640037245,,176.59992722602414
7,2000-10-29 22:17:19+00:00,144.53936784777676,138.96429063307087,139.59753509291338,140.50719285438285,141.55637530259702,142.4473706220767,149.87824679031922,153.0555955851248,152.421430558267,147.00327781375248,150.9030088361068,153.49992647802955,153.1548842395713,141.51971022072905,149.793047535929,136.230542913688,-12.22581658753151,,,,,,,,189.7523327329295,,249.32895364710248,198.72015909744516,184.4872727728858,188.98744952463977,196.40963052396816,202.87589700905093,198.47101058528904,191.80233208612862,182.55183638282082,181.21900965156627,174.98854580827037,175.67910606297204,170.36027288209226,167.08202837587743,164.88124943687765,167.21138754162718,164.16831242200072,169.35304057071463,168.19325585285256,166.7593714408852,167.72246859420449,165.4902913158793,160.42741043032808,158.7251793332194,156.3631866474077,148.56640732550292,149.8692675624595,143.44758704428142,143.04664342790275,138.95413330457043,133.3700148373935,133.23585206730104,138.3495170193223,137.38450007053117,139.93687437930146,138.19046429364195,141.60303115113126,137.28296319063978,136.6196650194598,135.15866039032116,136.1436969377975,134.306876211349,136.02132969205377,133.7508987217769,134.72601718285523,136.6985149442468,138.49866313826254,139.24847324907762,140.05560260513863,139.3258487143644,136.4812859315004,137.35426921263604,140.49091225241932,147.85456387628167,154.34507601819382,159.53921231085843,153.95438361533348,150.70843050578074,156.11118439736902,155.15915803643225,149.85287490722325,148.54593729764903,146.17430638080407,,143.20320682040068,133.84468833240481,132.06980270885757,128.13414443593027,130.5708296928244,124.67152847698347,131.18933762493856,120.96709463823494,130.8615795550193,133.08788348934428,141.3808351642232,135.1050648617746,,157.1586763454805,166.78610105078027,171.51064668219752,174.18342193852237,171.51225352128057,175.38570800709363,168.35573379965925,169.03724907271246,,,180.00379010313088,178.54421405646812,179.13970801832696,177.9142734239651,179.2628132483197,175.72651316034728,181.72908276566565,181.6365712269812,181.95354615333804,186.92616674105568,,,,,,,,,179.67387669186348,174.09490865086195,167.96101298964481,,,,,,,,138.2838612782563,,,,,,158.3324275026312,163.32196167624815,163.50606820300908,,,159.18189420762172,,,,,,,134.35001898628778,109.97432497230656,110.67171873849135,106.09330962971417,108.78494743009875,109.45000619675086,114.87024535243043,135.5086180841497,128.40193216601244,134.70752712968658,,148.2087066392877,,,,,,,,,,,,,,163.21402314642117
8,2001-03-22 22:17:09+00:00,158.086971576503,156.54626068644245,155.54265478580894,159.0389149796396,162.30629741552352,160.0744086099718,157.69350973845252,155.60580789145516,143.9174100840474,133.3525259499377,,110.96644491373634,,,,,-0.49353803697752685,130.772128665832,145.42201271632322,151.9140611133938,165.02672113591402,186.15180376702284,195.9509630106715,205.3706145828665,215.76400789217763,225.23486157952073,224.8734078779277,222.77107455901682,219.45180303087128,217.03206945560765,208.65288404289979,198.21252398544058,195.7814424147324,194.90036616966205,194.17795346977468,187.17126588225202,182.81833403773763,178.45878417794066,177.68108482718463,173.96417478382415,176.4450164781386,170.75607015688033,172.0827399568079,172.16757238427397,168.75959408021043,175.3686654643397,171.00160007218878,170.1278442956995,166.48422606398944,164.169024921806,161.9547194170997,160.0766127927771,156.5633899775732,152.85484341221837,147.10542321635455,149.2015190618293,145.96539437842648,144.65312178923114,143.62654979254143,147.21763716911755,143.74008212819376,145.11628441152257,148.65333986345698,153.48199627686193,148.32898744942997,152.2084945445015,148.91862914788052,153.77349943653286,149.79118950484303,153.34466066440146,149.67037341891535,153.10375792013087,149.8745826143191,150.18191955944414,150.88950202155536,157.06274158645226,159.28797859983553,159.32790115762919,160.89838107224926,167.3666232580177,166.84248980644628,174.52507210136872,172.10743398608858,154.20436825102288,169.57111653229705,163.3905213442972,165.4572676145643,156.96559411136803,154.40650385936274,145.02184205529372,120.4187430386632,134.6529252355606,121.33469064510473,113.91415889516975,112.4343465511951,109.87278967880944,108.47486679537079,97.79968518996658,110.1901041587621,146.41488066010027,149.11303125292307,157.2501914439925,,163.13392148526847,181.0337335963198,182.77867717549114,180.37640673741998,186.49551871780503,180.73670346717344,169.59276157648992,176.76371998660707,,,172.884287453193,181.59129312619555,185.39389582208622,186.37819400432306,175.32169595984473,174.65873979792516,180.41747531210035,178.42025587454285,183.12856470361356,189.8898425367705,,,,,,,,,182.7227788067531,181.2885923264086,171.1952639323664,,,,,,,,144.47204078787644,,,,,,170.2305563554603,177.70906872694627,172.03244735503216,169.51244234984523,,159.20867494388187,115.48881049045279,,129.51577979313578,123.32029974104476,112.31628502499052,106.9075588759353,114.51428262439798,105.84091581109115,113.65360683036808,106.33548527935841,107.91590945378262,102.16938031054738,112.76425340080011,112.23625122382313,121.15998435857692,113.73265690179656,104.59988337143061,121.83768223668179,89.47909018415818,94.45069575492836,95.82924318420623,81.87840475838632,88.53318436432106,66.4179229878785,75.363725026139,66.90451668434251,64.65239261983976,67.94545234414048,62.36441711678084,,,183.7292833885445
9,2001-04-07 22:17:01+00:00,144.30622358485374,144.72646319856676,143.56735433351554,146.29348613198792,153.12791833567456,150.31546133732283,145.4257075381683,137.9800959883978,,,,,,,,,-7.970370292319023,,,,132.01871078249545,147.69769624092183,,,195.53805788338477,205.59074571451373,208.48438473620396,205.16034333810032,209.11141692533405,199.6447184848246,198.9001440084075,189.00512046884532,186.94126596494192,187.0429769583765,184.00506841586022,177.1841346468064,174.6117012067114,167.90333797356314,168.80562243513924,163.8622147577199,163.17423054748664,159.19239865256623,160.62516361452555,162.71009630472255,162.02416553771633,162.30231256003128,163.53833782390248,160.17231959481876,157.39754246317577,159.6624279566159,155.68405066316436,154.66126047075605,149.21691538436858,144.12113399350795,141.58810969443297,140.58580315366333,133.08947600856328,135.45148411214007,137.44988488920637,141.5772133683565,135.64997135288758,136.1266078034462,138.13354732254354,137.20682282572983,134.24231252370765,137.06542951562108,135.50245076821867,134.87519662032767,133.42232690053777,136.1010145557505,136.47248353840322,135.8224015763105,133.06171424745244,134.24564236872465,140.68490951081816,138.00279485031223,146.9528658498368,143.5708243551931,147.11103315949916,146.9100373244778,149.01647248303917,157.08259808398833,164.8941637101225,137.13681878816658,158.2323379958136,149.1715921054276,129.88336050966493,,,,113.78833497666726,109.95534775607605,112.95320590679248,109.18523191012822,98.87616760204114,94.54374095282233,88.69247167176822,83.75706858325468,88.49887850739951,87.98830813463606,,126.19133161492559,119.33234390073102,142.3391910095036,166.21835990274357,168.00761818674073,168.38215923852073,161.96730576001997,,,,85.27052475902804,98.97537229135916,,,,,,,,,,,87.24785554532865,87.04427592082482,77.25249112030163,78.21493399282703,,85.98751183499499,85.76917653649332,69.86034126137002,165.2219476770937,165.20644323188267,154.37308201373943,60.16523571341067,52.062183945952185,51.8259659255978,39.676902413518775,41.86696121241346,39.529432783604854,45.03550100604277,,57.43363266011475,59.0893969655876,58.93906279007175,62.95605483311587,73.04676812613923,154.98969895483765,161.5948560049901,,,92.35073144283203,98.36066882465367,101.68330142992714,,,82.51991788249016,82.880563845495,81.68672267512336,90.23110126428061,85.7134954451288,91.84366599855325,82.45812787962083,83.08765898332757,86.41812384207346,81.07292651950347,80.53790872558083,93.99721776898572,92.74244593660269,74.79839425536522,92.69675769023709,73.5895443211078,69.47645001066289,76.11968116965936,56.913167213834996,58.678962514630165,42.15676318962031,41.659330433692695,41.20871631011947,36.715165201898024,,34.83202417517874,58.986490007457775,62.84830116007877,177.2028404326172
