,dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184
0,1999-12-30 22:19:45+00:00,153.08719670044792,146.06920873139285,147.2170966817257,147.24403499811805,155.8483354793411,151.90691019206264,151.22145286287855,146.3485896707059,146.61703719908274,143.9200690950998,151.525354901909,145.64400112093534,148.5884784492689,167.35515316564297,,,,,150.77086179092765,175.6158334078919,188.15929145632788,182.1022211647206,174.319347109994,178.02377006391652,179.123753537269,189.01618909882265,196.2646768720079,204.17442664851393,199.0463894309096,198.8897157521856,194.0233442809524,,,,181.86833346514837,178.735671252337,178.0703217917019,176.48999596895302,177.15738353276487,170.86161972898176,168.9204646657512,166.16416938103612,162.9240764136156,166.82160069026446,167.6996522500527,165.3158016285696,165.61703684587945,161.3501003540266,163.2654560711713,157.28248465572256,157.03552389505035,152.57519962639856,148.2617395669373,140.95197570953013,141.597846986879,137.5145012290886,139.69537571120307,139.82796641693403,141.22588497842386,137.99727948999578,137.89162392821314,134.03457998987628,139.6407323110395,141.9939694245987,141.00388106972608,137.76195969347012,136.61991466934745,137.82502867786036,139.53883131103672,144.4456367551607,142.10569072882907,143.45835607876256,144.95460090769504,147.22074084935124,144.0682524397076,139.72989170401223,141.08240862043232,148.46936211695072,147.0526357801101,151.28534873943812,157.98310662054467,167.40747861711213,168.0920499635395,161.92361799221553,161.81608290481932,161.9254863941747,,,156.37275550717575,,,,,,,,,,,,,145.93086611509023,152.2754194375114,146.83113551478567,175.06527897080846,178.361834836877,180.5707579129153,178.32466805422956,,,,,,,,,,,,,181.5528763821021,179.57652191712947,185.21280960956324,,,,,,,,,182.35208769248874,173.92584402077395,169.24994084181048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.53216309552585
1,2000-04-20 22:19:15+00:00,141.33290658137463,141.38171193094178,147.06653835544398,141.0408781399938,144.4930117555088,140.2291995598102,145.27840274770332,144.4324887000119,149.31832657514846,141.60951764517395,143.1417983534697,141.17616687061394,144.51105929933647,140.4298938089275,,-29.432637292131297,146.8513099402176,145.0566505545025,174.0588102898384,175.68133298545095,171.81871881079027,170.65330098674974,167.71825902480484,166.90602048069613,178.2210865548001,174.0518873692658,180.00358292955707,185.59030312001704,184.52919891184862,185.81313595535335,182.6514131503786,,,,176.3077996197217,176.6049388331146,164.29490515732252,162.7241162371276,166.01191634206413,162.9937338836693,160.7129488961549,,159.30087800178143,156.47167055413433,161.15095792373407,161.43901644880677,157.73240319341545,155.71338970179946,156.8715737086443,155.00754060420888,152.3533532382164,143.66119112678393,141.8915163424503,139.01144148023567,140.97974701200056,136.83894722798135,137.34964567518523,134.86814077998352,133.7130242774453,129.20281065596754,138.32634632440943,134.70136722709677,136.6426055934479,134.0549370823033,135.03236840188598,132.45175321500938,135.35307825997234,134.56205804800635,133.3964836873708,137.59860193700294,136.17200639808215,141.43069580506398,143.08753564794563,136.7901793410898,134.73611656164022,136.70715185636385,137.24815132395858,146.19049659811785,141.6937991908939,136.32502249512385,140.3459452447256,160.0581933992132,162.5711536010066,157.445419145201,153.89331400208246,157.99798127006608,,,144.61924653775733,96.74742556102308,99.4834730643265,102.29429545704085,100.05347223488675,97.47569851895322,91.39260208313743,88.57547471494371,76.51656245541676,82.19263937344232,78.04415191263824,77.48310479490186,,152.92518961425895,160.13400750067768,166.70912091256753,173.16834738617393,173.19898178456185,177.90668793106286,160.06902652784464,,,,,,,,,,,,,157.96241105684604,179.61567979757433,174.9559809048752,68.35839866034198,70.41306497332982,67.59634787823921,64.04662221908242,49.8537980357433,67.23005389782766,71.32100677162738,49.031545635201454,155.93513333422067,161.8039822399827,149.96223787395292,52.2055425250654,44.72424257321754,41.23701222916272,25.767851939307477,17.985202935771216,13.329082676239096,30.34177548112416,36.380284944277406,38.227402892898596,55.046564223175665,47.021163741284255,48.82625689035853,63.205776246735766,41.557964311196216,98.86168607691812,90.55712618042912,92.50652587016262,90.33705765798864,83.50603317544864,90.20377807017505,74.05245898702765,57.49120316891753,,,,69.79959216802823,80.6463204342808,76.60315544538096,72.13674398546007,71.14886727056717,68.21483714843835,67.8991697383088,61.3163810256386,80.2487629978828,75.17113828930992,,88.16655157051463,68.37340668156594,61.560764797487465,56.70110960773627,34.035383973529584,52.723942907592075,29.328133139285132,29.020877578262493,33.510554976922585,25.725171027233426,15.6164841699546,18.279549006826223,44.01256358525552,47.05398002854923,147.12760728421995
2,2000-05-22 22:18:57+00:00,122.92013800752676,125.81688102153032,130.27826685855905,131.95532000328916,131.79936133608157,133.36881250269056,134.23157909145414,139.94134653542517,133.23646732732556,137.57655332627422,127.32718524864893,140.9943391199416,,124.06677775098652,113.58365032794413,-54.81712413125169,140.82306336802222,144.86788409462818,,161.99380606074163,154.37049212368203,159.8152404270012,152.76657411010092,148.93418055694337,161.29849394017975,155.83831518581843,163.72081253322642,164.7950339252274,,,,70.24432523467718,55.69519106658776,56.81386675731316,,,,127.36338163161827,,,149.9321333524726,,148.26412033841495,,143.7509288217887,,,,,,,,,,,,99.13867825185324,111.60447535283902,,,,,,104.24786500304427,111.8491152798671,,,,,,,129.2335886389618,139.97653752067365,124.29162071597135,,,,38.18617850844721,,,,68.51510342964224,,,,,67.85105062198988,61.823880949120834,,78.06667479214704,92.87096653428259,81.62987066839193,88.92942038429442,82.55919928129042,82.08301446408794,74.00398665630576,66.01983505777122,66.02565119986966,,60.77408830626992,,,,155.38827424956088,153.09943387836387,160.34676815758138,163.60552819743225,,53.748774530397405,49.887492300327615,57.11110774083304,57.39174824468196,67.15098529847955,,60.382508052935634,62.66319532694876,58.74124385883229,66.063372483056,,,,,,,45.74340343907702,37.219480902877194,37.245047988425235,25.220105558616588,,,,,,,27.954681837908574,20.929122375568443,19.775779705049278,-13.261734560452588,9.157386951565535,-13.134289732653574,-5.560164819708144,19.174150807582603,21.777680748146132,38.28355173439472,24.56436974450412,33.82805358721795,50.034879509919506,28.789939662210784,81.72490899200562,,79.66435237249718,73.52121494692236,73.55933292837678,73.50527695863126,48.92073691335663,26.427309993727885,51.590949048810856,,38.0975631805597,48.24523575712958,,,49.739393857961566,54.09894801888854,48.629458001148635,53.95822744854508,43.57534458396822,60.64094399749203,,,59.44853776428422,41.806329278841176,49.75085794460991,25.54373563648341,2.7127755358633503,28.285379268419977,17.0841026514977,15.182432150396817,16.195472528938108,7.487710779762814,,-20.384514197673532,14.86236914822921,30.99921944125579,
3,2000-06-07 22:18:48+00:00,148.64612197326437,149.48733223780397,152.47893473540148,154.5182933609649,155.8194377794939,158.4035417404774,152.7062836259489,155.88470496962293,156.03303007892214,149.8430734670797,150.99276037787968,155.40494440516446,154.54128932145827,162.57072566317007,151.16728968553963,159.2555810537349,166.76607963903925,,,,181.23448803584319,178.37430795693766,179.74205945388644,178.33767356460595,180.62980383392502,186.65850037017844,188.1197680730853,199.49320151870205,,,,75.49517704993892,70.1867353901728,70.87017382553897,,,,148.7885527372291,,,176.90203546952065,,161.73047863519866,,167.9209626939016,,,,,,,159.09840495881872,160.47955646841154,,,146.63159624458257,,129.72310297073335,,,,,147.2001223131266,,,151.86260387167093,163.11301463409757,163.2147038209219,164.0470891914543,155.61966908126092,167.17303119436303,,170.76957790737433,,,,,56.62570067802932,175.6258938463065,,162.61925236574814,85.59886643821477,185.34456508686233,,,,,,,,101.81847764997286,97.40045315363064,99.2318053664399,102.20727243417318,,,107.94422416755364,,,,,,,,,,,,,,,89.18964323678237,,,,,95.73891851554777,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.657214375978741,50.37631757552674,57.44786515997165,45.087291291114234,88.47069969209753,92.77953171928232,103.79353569036115,104.9806041790493,116.29677278266806,104.45343387795347,80.03670808146774,58.28410928087294,87.54010668713582,78.7916015654379,66.03753216947581,93.2238946752629,74.8995329214836,79.7073815706554,73.40978024687985,79.56722022372648,63.47472568294528,76.08860078321044,73.5486324502744,73.02392492434797,77.78692669444837,69.3902402807233,94.00849237075745,68.51540037789059,68.99608904540895,55.06434509693504,44.71408019051508,49.909835809323056,46.440848413770425,34.85453740103875,35.726129000976385,18.109403723854868,16.811092049672386,21.885456443874183,42.7532866095309,46.62312719663557,
4,2000-08-01 22:24:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.144944652548155,35.87720559122964,20.890341815042305,35.39346939655292,36.17174097714859,38.316298705739285,52.72164442042428,51.596034778478284,49.795486453409886,68.01330696244536,81.6296064918521,101.4470443628888,90.48614280145752,101.7874238987336,79.13865604063285,87.84927716075185,92.18390735555994,72.46534383226613,58.47797028946679,83.59570636225854,78.43674374763165,72.96651941520176,78.95524657607208,78.9620667013555,82.22122478967388,74.16543313759804,73.17927386334821,71.25270333593724,84.813476127943,70.12116259698243,91.45962236504712,88.00099875265428,69.32740908833567,86.46837839580596,65.56151742445289,71.53818457912335,63.73678113796806,42.19581339245177,61.94392785605039,40.51389975220378,41.28619744463116,34.79532727189734,28.43043383802816,34.67188769100914,25.409800553954337,43.85318630361623,60.74310464218787,
5,2000-08-10 22:18:02+00:00,139.70365065996157,139.36982881973458,141.81219086968582,142.88289535633453,144.7625679417292,144.24493330994977,141.7604348023403,146.1399215545315,149.53173756558363,141.83102032771976,143.39317143278578,148.9956093099438,143.65662585791927,144.3601765836621,154.3921109274924,149.0166365245655,151.73036033611365,145.16646225618862,135.17269936605513,,,175.25806319437334,178.45601806480775,172.00494160312402,164.206338317053,166.0978994965382,167.62139836096787,178.4375499673326,176.76372334404493,172.33007467232397,178.87218719039672,,,,165.88705437016458,164.02693063698322,158.49601129265346,158.6113329036025,155.34888773570495,150.2012004891284,154.6622518108667,,155.2140941514736,149.35709081405528,150.74375661037578,148.13469891092788,148.38131894671872,152.36605229019392,143.1913160610451,141.01161755012382,141.46529077821754,131.67313673322255,131.12514823795473,123.91612839302671,126.82799633222986,121.64603864189543,113.72792535000747,115.31662696759679,122.14787530229468,120.1043413527502,116.60959421166466,121.67211810929862,119.80702159284965,116.7591101743566,115.95392271100816,113.78090169579892,110.11154825828552,106.42451836291804,105.41600071415868,111.5738434025551,106.01893438226406,110.39698057600879,101.5975131855133,111.78509937858419,105.1967760021698,,,87.68905190285798,100.2437310142731,100.32798553424776,102.22556336022464,111.10241449067954,,112.9339711468258,122.62094128624129,,71.0621711486192,85.2300815867788,,87.88880933058097,98.83739726033289,99.48236905169543,98.00838471924716,92.76604536696165,91.15350255816767,85.11682929059712,85.40490230948214,82.58907247029467,77.25050986868469,83.0719185292048,84.94834646734564,92.43865862553373,126.8076070297807,142.32581085128754,150.5608229357268,147.42951261451446,147.41480159523292,136.32341676286507,71.2302568762999,70.42534379685755,79.49612817679201,76.88454286405448,80.33738588487893,,77.19744536565156,75.53256403845089,83.82756525813096,90.9280392552949,,,,,,76.4170203361376,71.55064441309347,65.64469097600137,56.496669708957775,,70.39185000890978,63.051986457276506,49.00271200105786,,,,42.4877898837231,39.331395348460944,34.88727417447433,36.89535457226795,22.401685755675345,33.102147018285905,24.155598863595767,51.7564022836069,38.171421096145394,43.04023615859562,40.642058901152964,65.345541387926,74.50205075995413,71.26026798301012,109.61500047607811,119.7461513504985,137.7639731872842,,,,,,,,,,,,,75.29511471751151,110.20276051947883,,,,,,,,,,,,,,,,,,,,
6,2000-09-27 22:17:24+00:00,134.4855100176965,134.27102251630512,131.33702043738427,134.8887363928347,136.89008777389003,135.19287193194498,139.47045337958986,134.2359240303278,136.53739002628149,133.60773110198147,141.53906646448468,139.82620026432912,,135.95761113654453,142.96972338505537,136.06206522441877,-20.93122293928294,,,,,146.05818228467638,176.74743373094606,187.16946940154645,173.1496994384553,172.78221102190264,182.1701772462671,184.8884954333175,183.06463481116313,180.7227752624483,172.77293586583835,168.5128419223701,167.01204112861734,164.9091568193151,163.0036490170706,161.5013130540842,160.03912298434648,157.85673403256928,156.60356275149735,156.16667387118508,152.91902756582368,151.38341369750637,156.07161530228518,154.15959855123384,154.22236811036197,155.03688211194986,150.66863401006873,153.18181948295958,149.9928615833585,148.95420683502383,145.89477057697496,140.8186667320082,137.32478484262714,129.79614643802103,131.1009574539059,123.07212767784598,116.8825696433835,120.01982651147146,126.65472992825815,123.33989598096885,126.8948224094096,125.03667346642146,126.23747660971756,124.67946073448341,124.82415588650966,122.19116827800713,121.2835884239314,120.09432307915796,115.347782975499,119.47623384596261,120.42901820361907,120.94536429680923,120.72277550112028,125.75449865367577,121.31307034416183,121.08319105442901,120.29327675606258,137.08902765135875,133.85486822415683,136.0823049988574,142.20948533538044,148.0009484049957,143.15913914485887,123.65353487342087,138.66958419660202,140.92385108645354,130.7867896835262,124.09525279885185,128.77889191891012,103.67158737316328,104.49987441714933,103.97951396762952,101.87630025983128,102.09957760590288,92.05404815911741,92.78832232665913,80.31542041531992,88.60015119298937,81.439531032341,98.97583389147123,109.6732545915159,99.72406974467083,93.296216294515,149.24695950758485,153.50964868485323,159.01976006601842,158.3072354268623,157.21993430654527,141.23063710036624,135.9799817109837,148.09438168038972,,,156.42451041701253,157.63136019072311,155.13626839915636,161.47864410800656,153.89075211599862,147.11933542897526,153.73955046258936,157.13819075059584,161.23767258959924,165.19880088881735,,,,,,,,,160.24987552570758,157.54941793199015,154.6745281791277,,,,,,,,109.44597875929063,,,,,,157.9402223579757,148.9227118390205,147.4887147094033,125.35693069245816,100.12316067571426,122.40018694391561,114.13894498207762,,87.0693620901908,98.53902737365866,96.06702228399936,96.59735616154151,98.86437090928743,99.25408976043741,98.14124276757137,91.17659886293134,95.727789246169,93.26026778606615,97.87000911073159,94.64151662352523,106.89431854972204,95.38636738178,87.54214223709654,100.12737533667723,69.64262770537181,75.97209007390099,76.58900884239382,65.9066219562505,67.6098472951116,56.5579627943521,55.77844135658524,52.15791074463904,46.3727093938718,,48.03973643476232,63.133021895803346,,150.67209030683387
7,2000-10-29 22:17:19+00:00,146.32952628875267,140.3069094638028,141.23202758250008,142.01092594480264,143.43604166562173,143.9511037124965,151.13135769900236,154.55932867554458,153.59622203515744,148.14246954891897,151.8669403043246,154.89227193212193,154.26057033546817,142.6945016976195,151.2389447382557,137.73427600410778,-11.051025110641058,,,,,,,,191.14467818702187,,250.96344613668919,199.9732700061283,186.3669391359105,190.7776079656157,198.38822669557314,204.21851583978287,200.26116902626495,193.05544299481176,184.43150274584553,183.09867601459098,176.20123378441536,176.7532011275576,172.15043132306818,168.87218681685334,166.76091579990236,168.9201751443769,165.5606578760931,170.79893777304133,169.2092917247578,167.93416291777564,168.82815469010137,167.2804497568552,162.13619803307782,160.70377550482436,158.07197425015744,150.35656576647884,151.95778574359807,145.53610522542,145.13516160904132,141.042651485709,135.7195977911744,135.44722425909484,140.32811319092727,139.73408302431207,142.28645733308235,140.69668611100826,144.10925296849757,139.49433538243358,139.1258868368261,137.84389805178506,138.8289345992614,136.9921138728129,138.70656735351767,136.4361363832408,137.61781158750864,139.2047367616131,141.00488495562885,141.75469506644393,142.94739700979204,142.74342391986391,139.8988611369999,140.24606361728945,143.90848745791882,150.74635828093508,157.23687042284723,162.43100671551184,157.08716088704136,153.84120777748862,159.2439616690769,158.29193530814013,153.6122076332727,152.30527002369848,149.93363910685352,,145.29172500153925,135.8232845040098,134.28117490065137,129.84293203868,131.67651578872128,126.4616869179594,132.364129101829,122.35944009232733,132.741245918044,135.17640167048285,143.88705698158952,139.28210122405176,,160.29145361718838,169.47133871224418,174.19588434366142,176.53300489230327,174.64503079298845,177.59708019888743,169.6088447083424,170.6036377085664,,,181.7939485441068,180.11060269232206,180.58560522065366,179.70443186494103,180.4020049834862,176.86570489551377,183.0254043953379,182.65260709888645,183.09273788850453,188.63495434380542,,,,,,,,,180.77956278776037,175.20059474675884,169.59550547923152,,,,,,,,139.62648010898823,,,,,,160.1225859436071,165.11212011722407,165.296226643985,,,160.97205264859764,,,,,,,136.1401774272637,111.76448341328249,112.46187717946728,107.8834680706901,110.57510587107468,111.24016463772679,116.66040379340636,137.29877652512562,130.19209060698836,136.4976855706625,,149.38349811617815,,,,,,,,,,,,,,170.73268859852007
8,2001-03-22 22:17:09+00:00,151.02415665107566,151.24914949237194,149.09399767998397,153.10615044228064,154.89034174382482,154.14164407261285,152.7495392906534,149.6730433540962,139.2824377892357,128.8580073610294,,105.47314441618175,,,,,-5.128510331789213,125.6576764784536,140.1249015222527,147.12957358326562,158.8467580761651,181.03735157964442,190.24638172474943,197.9546589111678,210.27070739462303,218.17204665409338,218.42475077210273,217.8271041112177,212.03584735917258,209.9692545301803,200.84661491479588,192.91541279137007,188.71862748930505,189.95639572186292,186.76199779807598,179.75531021055332,178.03384650760944,174.22109522268426,170.6182699017573,166.9013598583968,169.0290608064399,164.01429227351787,166.5894394592533,166.4629910983519,164.75096939280573,170.733693169528,166.63927320648367,163.06502937027216,159.74244818062698,156.3627557937021,155.21294153373725,153.01379786734975,148.3234392312413,144.6148926658865,138.86547247002267,140.9615683154974,136.6954497888031,135.9284680578209,135.82028066443752,137.94769257949417,134.47013753857038,135.2283435159243,138.76539896785872,144.7573425454517,138.4410465538317,141.6142721563605,138.32440675973953,143.17927704839187,139.19696711670204,142.75043827626047,138.2612108470712,143.2158170245326,139.98664171872085,140.29397866384588,139.4803394497112,143.57918581972734,145.8044228331106,147.91873858578504,147.41482530552435,155.95746068617356,155.43332723460213,163.11590952952457,159.74750786659075,141.84444213152506,157.21119041279923,151.03059522479938,150.6253562711669,142.13368276797064,139.57459251596535,135.75189746567034,112.17879229233131,126.8466561074567,112.6100369136945,107.17238101180729,108.07201968548999,102.80997475338211,103.8398945005591,92.306384692412,102.7741484870634,138.17492991376838,139.2250903573248,140.77028995132872,,150.77399536577065,170.4395112081788,172.18445478735015,171.1064621477966,174.1355925983072,172.0120497357632,164.6487911286908,170.58375692685814,,,165.82147252776565,175.41133006644662,179.68931453616415,179.31537907889572,170.82717737093643,170.16422120901686,175.30302312472193,174.41163118713814,178.63404611470526,183.14806465340803,,,,,,,,,178.36045194104798,176.9262654607035,164.74660682654144,,,,,,,,139.17492959380593,,,,,,163.16774143003295,170.64625380151892,164.96963242960481,162.44962742441788,,152.14586001845453,108.42599556502546,,122.45296486770845,116.25748481561743,105.25347009956319,99.84474395050796,107.45146769897065,98.77810088566382,106.59079190494074,99.27267035393108,100.85309452835529,95.10656538512005,105.70143847537278,105.1734362983958,114.09716943314959,106.66984197636923,99.30277217736011,117.2027099418701,83.9857896866036,88.95739525737378,88.7664282587789,74.46244908668763,81.11722869262236,60.71334170195642,67.9477693544403,59.84170175891518,55.92773888842952,62.01268780678152,54.12446637044896,,,154.0654607017497
9,2001-04-07 22:17:01+00:00,137.23162161819204,139.42051172357048,137.10793514656353,140.35082047999208,145.69958627067976,144.372795685327,140.4734861615051,132.03743033640197,,,,,,,,,-12.613077832940771,,,,125.82843406166644,142.57470860989093,,,190.0355896870923,198.51614374785203,202.02496554925196,200.20812196143712,201.68308486033925,192.5701165181629,191.08084709788665,183.69916899384904,179.86666399828022,182.0907555817133,176.57673635086542,169.7558025818116,169.81922890671476,163.6585767935661,161.73102046847754,156.7876127910582,155.74589848249184,152.43936950257097,155.1226954182331,156.99599471626502,158.0088509079894,157.65960501940953,159.16873072684672,153.09771762815706,150.6445133131805,151.84313104609504,148.9310215131691,147.58665850409434,140.96321308992992,135.8674316990693,133.33440739999432,132.33210085922468,123.80406092731978,126.71226991802854,129.63058797868553,132.291798287113,126.36455627164408,126.22216505011981,128.22910456921713,128.4676086316183,124.33786977038126,126.45352656562851,124.8905478182261,124.2632936703351,122.8104239505452,125.48911160575794,125.04428036148815,125.91795882298412,123.15727149412605,124.34119961539825,129.25670633390308,124.49673655032169,133.44680754984626,132.14262117827803,133.60497485950862,135.48183414756272,137.5882693061241,145.65439490707325,152.5136102684645,124.75626534650858,145.85178455415559,136.7910386637696,115.02669637967533,,,,105.53463268222859,102.13605084555522,104.21399171268095,102.43220276013295,94.50656050498537,87.46913898616062,84.04976413114647,78.25460038696224,81.07054644240472,79.73460584019739,,109.68392702604825,102.82493931185368,129.95863756784559,155.60645695275102,157.39571523674817,159.09674415727724,149.58675231836196,,,,76.53131056491651,91.54704022636437,,,,,,,,,,,80.17325357866693,79.9696739541631,70.17788915363991,71.14033202616531,,78.91290986833327,78.6945745698316,62.785739294708314,160.85234058003795,160.8368361348269,147.91366282678743,54.662767517118226,47.26971164595554,43.086751731486274,35.76725395825836,37.36494177908328,34.22348130860857,37.96089903938106,,48.69441846600323,54.446689424965854,53.43659459377931,55.52772276812107,69.03145349641231,147.91509698817595,154.5202540383284,,,85.27612947617031,91.28606685799195,94.60869946326542,,,75.44531591582844,75.80596187883329,74.61212070846165,83.1564992976189,78.63889347846708,84.76906403189153,75.38352591295912,76.01305701666585,79.34352187541174,73.99832455284175,73.46330675891912,86.922615802324,85.66784396994098,69.49244278036895,88.05405014961535,68.08707612481535,63.97398181437045,69.04507920299764,49.4848351488402,51.250630449635366,36.44266160116277,34.2309983686979,34.13411434345776,27.9759510077865,,26.578321880740074,51.911888040796065,56.65802443924977,147.489512172638
