,dates,per0207-0000,per0207-0001,per0207-0002,per0207-0003,per0207-0004,per0207-0005,per0207-0006,per0207-0007,per0207-0008,per0207-0009,per0207-0010,per0207-0011,per0207-0012,per0207-0013,per0207-0014,per0207-0015,per0207-0016,per0207-0017,per0207-0018,per0207-0019,per0207-0020,per0207-0021,per0207-0022,per0207-0023,per0207-0024,per0207-0025,per0207-0026,per0207-0027,per0207-0028,per0207-0029,per0207-0030,per0207-0031,per0207-0032,per0207-0033,per0207-0034,per0207-0035,per0207-0036,per0207-0037,per0207-0038,per0207-0039,per0207-0040,per0207-0041,per0207-0042,per0207-0043,per0207-0044,per0207-0045,per0207-0046,per0207-0047,per0207-0048,per0207-0049,per0207-0050,per0207-0051,per0207-0052,per0207-0053,per0207-0054,per0207-0055,per0207-0056,per0207-0057,per0207-0058,per0207-0059,per0207-0060,per0207-0061,per0207-0062,per0207-0063
0,1984-05-08 14:32:57+00:00,211.50963200783121,190.3645453564197,206.11359936074606,200.79287667732547,196.3436548621732,191.0971219770272,191.65526997171855,180.59516833059982,177.4298230307236,179.72277643870794,189.02418964395767,194.22898583949905,213.4041848434645,202.12775044428346,196.81740557413468,194.56279262268484,201.39948496810206,208.5981083303263,222.01951687891778,213.51170927023358,213.22549813490096,208.01527467792536,215.54852114417557,216.53925227766953,215.75527438656513,214.91014567292126,214.4882705717262,210.3164463635748,216.7820586997357,229.92598212471148,225.1488588893035,222.66738163837812,217.36159091155034,200.4720036416801,199.49503083579995,192.6613047181565,182.67560919606606,171.81789361753195,173.02862344229672,172.17031916016677,176.36380481841468,178.88723070213047,179.07514030265256,179.1937093950638,180.58769855503175,186.7332268676303,189.88189253341787,188.61521972754068,195.12927602024712,197.07623741786603,208.41544204531144,206.00097169258643,207.73895628469674,189.50273006341175,191.74939900280933,185.47753374037876,189.45176313705312,206.07648636505516,207.99909954460017,209.58820493519156,192.99975370283158,183.56837050806104,175.31529235016183,161.3859873034165
1,1985-03-24 14:36:22+00:00,204.7398207082531,205.22447570147244,209.70087957402447,208.1893172203291,201.21351763798373,200.36184592958833,196.97216778902973,180.56408102982124,180.58097778296852,185.10334574983975,193.67975469219968,206.24099674580236,216.64812883064795,207.87934113245223,202.14501001280738,204.71923631271952,209.28166199867016,216.87533995135428,223.73918431534867,216.49788209862965,207.51131505313336,204.71427233052881,208.26078008436795,216.59481164017296,219.7801869620524,215.4160726151534,214.2303411428525,215.4144583008446,215.82055006104142,222.870384621178,220.22780556858882,218.73711485651526,216.12618472148628,204.8158001311228,202.1365277956307,198.3096514589819,189.99591911122425,186.91852397564992,190.78593606734938,192.44835990565778,196.23498368947898,199.76797401061012,196.85415399232318,195.47194960928059,194.29023849208076,201.2817765058654,202.62033545838958,207.3951788132662,206.74980928210252,207.26841751675292,220.19354463513864,219.908555863091,218.65999810734576,197.95355662564575,193.20401536372034,191.198460511077,198.7917920951704,218.11029787330102,215.38320326637856,214.78802148038426,203.59146396360435,192.99146695990234,187.558828481191,189.96357832975636
2,1985-04-09 14:35:54+00:00,207.19577721558565,194.59247013719292,199.82432650772415,191.8323572704291,187.6568434447733,186.1572640941499,178.3673643969152,177.17312605428188,169.28895505878634,173.32862141515866,174.04560930932283,193.11343861640088,199.22494497564625,195.78063416440918,187.05608813408287,189.80206897329307,192.8168572056954,202.53764059405776,210.65019952096532,210.7382124184528,206.45241203100127,203.55629639526606,203.10600053146405,212.93824335987836,210.40319195167768,209.6047595207569,202.89189495945052,205.3464913868464,213.05028482666,218.02308131943207,215.06548884081099,220.7667296177196,214.4605119902624,198.20778542477464,196.90658302088903,190.72104325972333,185.03034689736094,174.73919504511076,177.70538696483263,189.1804020792101,192.72054467290155,198.8065307935074,192.6970939698796,193.80294186243466,192.09822942004365,192.91216758855782,196.7440878916571,194.60322270948544,202.60497450730625,202.3295083735868,210.509249971125,220.1900658242298,209.82053665340507,192.33341513677954,181.73128433152846,188.2667773907195,195.53764180089198,206.640607101245,208.4163166949567,204.69722162595502,191.30918352020709,181.24548071962016,178.2243706415386,176.12565400325937
3,1987-10-08 14:32:54+00:00,188.96085220933864,182.3367425827123,192.5458783399277,183.2060874465707,171.92811875100418,170.3621819198211,161.77428366486444,156.47807510135726,150.59588571655422,154.53661592653538,156.74325480530467,167.85875980016272,187.3160537979031,178.890312437621,171.11091142268148,180.32544696712264,187.27243246643104,194.70200302445667,202.810859135754,200.85851463213683,197.96527262542455,195.8528174172926,195.53919228283326,207.93604389644986,202.38800647802586,202.1120935255754,205.15573055682157,208.37115605621173,213.67892326435637,220.51038332419608,215.47982508315565,217.19831944053348,209.51194818881086,193.2506486762892,193.62422425565038,186.06852069631827,180.71678463267037,171.56054904744522,175.05146696509357,180.93439872118185,184.44140672880326,188.82043205844593,186.9771672589317,183.90419435618853,179.7240256723039,179.4110293101884,179.33478781931993,177.96530987801978,179.89141958440828,190.59610582178615,197.71163119322355,202.03310074954595,195.08220899560095,184.2257848557317,178.04772540979616,179.76416045246597,186.91281470891087,192.73264540578694,199.44297188433433,197.95424783760876,190.15071935791593,177.07340908510503,176.7392698266255,173.4859675372714
4,1987-11-09 14:33:31+00:00,202.20052873094767,194.28003313276284,204.98610578037616,194.01937035296677,200.17325277028084,197.0102110734715,183.65212398104077,179.71760542252306,174.3379310233826,172.85387314483543,180.14338625343868,193.72739094570497,211.0576103984781,200.775213335482,198.03690511262346,199.0508079803376,200.5406079015651,206.58450182297653,218.0296378926317,205.37951454736466,204.48924378647683,204.5305987756316,202.18617327245255,208.62233607756804,210.9524311430259,209.6348572609736,207.60193989026197,207.19646087535946,211.92134670500667,218.4975344833624,215.20827877785584,215.05859067318227,215.9956728587514,199.23779223072938,199.22965823961476,187.28794329066008,184.11885039768222,176.34209505637034,176.99804187028823,182.21582318285027,189.64334087413044,193.6933988189843,190.56923997005026,189.81980146432088,191.56871498413614,186.29985895529092,189.6643991372319,187.47094892182142,191.48975271225322,194.40332177777717,204.02536125194231,205.77725477578372,198.12626378023515,188.0433464503072,181.60059706195077,177.81661350717266,190.17857602090845,203.7691002467919,208.05721414248217,210.51302873469197,204.37776048240394,185.94197658462568,184.6727848446165,185.02487592907326
5,1988-03-16 14:35:30+00:00,202.60340074618688,202.54036947812648,208.94247118818782,191.28177913864252,188.68218202406737,188.75956128869348,181.41467732187843,176.31175529397984,175.781267789923,175.32375533098644,184.2797072159321,193.44418598383146,210.28186028248132,201.2758663692372,195.4750814370891,200.2430854077509,199.85947673267987,207.25580579609203,223.64512411010233,217.65734757785648,216.5934456307986,209.50836643928918,207.57851947463598,215.08534768825396,217.61810239528515,213.91970388975042,211.7010142910755,211.9302372534023,222.48908391953213,229.9076342030152,229.40341189072376,227.72848751022306,222.1258943162983,205.76120330706829,206.4739764459419,196.21400811531896,186.68593370561575,184.26132141681947,181.7212811540545,188.03343482081735,194.01065969939015,197.9947925630197,195.54989036051998,189.30090702925006,191.61386257428723,191.30803326058,189.2014284381913,190.34380118943616,193.86713547917805,196.73290184227287,212.00881631750613,215.7488490863198,207.876029185944,199.36688779034148,190.41990398600117,191.67229944987173,196.14200838061484,200.91668608402327,211.49413216401658,204.8664840784565,197.68076809407734,186.22298423126168,180.93558979212216,181.5432095649301
6,1988-04-17 14:35:41+00:00,205.22322489769297,202.95446647859427,208.06433468412226,202.58418856958468,198.38072668536435,201.58979944450434,195.94257161518158,191.82471574618464,182.08793931465678,182.7571893283626,192.79440663654464,200.5687300482718,216.9844956213693,208.50159529726974,203.7416191565989,202.93925229067943,209.12098457979542,217.59353270648745,224.7937922030073,214.6410957925058,211.91640926061527,207.68091118866045,208.08068729794982,219.42656925841186,220.46536167018357,221.0126778589307,217.0141887064985,216.95524436095252,220.8981373068644,230.27092753903747,227.78248674220757,227.908726814678,222.83921482199582,204.26491998919113,208.85670613283503,201.00009346703837,194.1724859994937,186.92787000383368,191.06807650264062,198.9852577564732,198.19522416255435,203.0717992964055,202.28698577657067,199.95966764431358,195.5388111010164,191.150172676802,192.64067193385102,192.30173769136752,196.79358580740714,204.3794870692503,216.4280501513629,220.83964550237206,219.56973747562662,189.46952659473783,191.2925928283617,191.12222987060238,196.02747646212504,204.4070721523592,208.64357036824148,208.77747118532054,200.02872116369468,186.6964080385784,181.22825531693283,168.4763605661623
7,1988-05-03 14:35:49+00:00,202.16136405675067,202.80454088088538,205.08777543092188,201.23425326322695,199.66766652014152,198.87019986629318,193.22472536648664,184.870480884357,187.96914234374975,187.49020186925304,195.6779874471125,207.27387916870694,220.35392331618618,210.01578415561607,207.75999495619087,207.67647365791248,213.19918292334103,217.16410789208942,227.80609006444203,219.97101388810597,220.3678287871175,211.55732015889785,210.2017391114642,214.57950054557486,220.3203926414977,221.6218108060535,216.87581764601956,215.51177185925226,222.79748656305784,229.10703198877638,224.31343717702927,223.87939536375464,217.24634489265952,202.02142329108975,202.9343430244989,197.43130617689243,191.13061950263346,187.4099150090986,188.2250107014505,191.23989589652936,193.56853751266925,199.3745917069496,195.88182547833355,192.99710817237977,190.302547619114,190.94133230444984,186.9569463245174,189.0937689984043,194.74874410195085,201.38415217702854,215.42637860991178,217.7300864025218,217.62281528974853,197.38836345140746,188.22399098599183,190.26128754840767,196.68505255244744,208.17694096352477,210.875667038779,204.17771906581945,198.06705185026178,188.95619284062664,185.21376356783728,163.62171944238213
8,1988-06-04 14:36:05+00:00,207.81243244314436,196.40696277183437,207.79518004143154,194.929670452058,190.51426955679082,192.854909060874,179.36518342782912,173.15036997486146,170.04488937785302,169.2726465368009,177.87091441167868,194.081448425943,205.5171270236781,199.4313384107292,196.2300672396642,192.52352931221594,191.79215536288623,199.27720470287153,208.56765089437735,199.80744228371705,201.85080006254532,200.41876741630892,203.26357854169208,208.44475505593502,207.22767785961884,209.13633445064445,208.01995214867893,210.271008912335,216.11408269508263,221.06530796508284,217.08166307774565,219.17212980327344,218.64823007521954,199.85405356828554,198.1840683233592,190.10527931170208,184.23946526896162,180.08857517227594,177.45285477795605,183.4575763014678,188.5456476964056,193.05396761957496,189.6798268309198,184.4737636070511,186.7976920292015,183.11349437626995,182.08803696529966,181.8452264464289,183.65723110919316,192.32818005693326,198.1978598261152,206.20344948943608,204.63529994587503,192.6182568542797,186.43872652927956,178.5363786919453,192.87158149674224,205.76566188205769,208.80335952111284,206.7832441238811,193.2554599016605,180.79790680991283,156.37675152011386,167.64048623818204
9,1988-07-22 14:36:16+00:00,194.53516266983866,188.26685955612385,199.07888671585903,195.62597609394902,185.43764735448855,185.27371346717854,180.19971141648864,171.1651889442529,167.07000724949427,170.85545534411352,179.11540344790265,187.88722221243827,211.45403551095927,201.8726017779364,199.00632567516328,195.99141342374367,200.82416187311253,206.1610879174898,213.8678876144242,208.24871073859157,204.0373413456797,202.1040877675063,202.07654964652892,208.46006835828712,210.61356544846254,204.28462294473783,205.4010310655603,207.47051536377987,213.76137028145445,219.39839160813892,,191.01713708729548,206.1662342475058,197.72375165093456,191.86612008062306,189.75849571969687,178.63510558638583,175.26032559023832,178.4881340537135,183.71803097489837,189.17363859191923,192.24357865281502,190.53309793415116,186.110911077117,181.88900450411944,188.09141180831125,186.71100089041758,184.2186218894703,187.71523338993768,190.9533830388001,197.66967673061828,208.6736793369718,205.19697905594367,199.61500931457,188.35257255123193,187.86012884604375,187.60396482896329,191.13091834556684,197.90393315750956,197.56832610865834,181.2670121233796,,,125.88341493959005
