,dates,chi0053-0000,chi0053-0001,chi0053-0002,chi0053-0003,chi0053-0004,chi0053-0005,chi0053-0006,chi0053-0007,chi0053-0008,chi0053-0009
0,1985-03-28 14:12:49+00:00,140.49269494970466,147.5468033678691,135.01418671766277,121.36081307379962,110.50561678284879,116.15829068871074,111.7149327889729,113.31003935595268,98.3616395480862,
1,1985-08-03 14:12:13+00:00,141.7756871490936,133.3283187198222,128.02684983219905,121.424146386399,105.41550927139194,124.02128827286673,111.7873545863563,104.07301774058904,101.66354601274787,
2,1986-07-21 14:04:59+00:00,151.534196092281,145.52540508207258,150.26417883238827,128.35057494516738,103.90244325957612,123.71435956422393,121.87240741528686,104.76222340787072,96.98902372326646,
3,1986-10-25 14:01:41+00:00,142.55028397180487,143.50947299003317,131.53234590797015,127.57597707182818,113.98928357834679,128.35992070192216,111.98207936215825,111.5237673854686,96.39116978442176,
4,1986-11-26 14:00:41+00:00,164.61225646320224,159.3052640940046,142.8670501653814,132.62469727637668,129.145111216773,133.17939329684128,112.66144686944679,113.47378880674219,111.9587170759933,166.83665530384414
5,1986-12-28 14:01:38+00:00,170.2765454542748,170.2016024300576,161.87889664565046,154.2540743484027,139.74609289045915,127.88482522404914,114.20271323498658,118.8465285116448,114.85595646374415,
6,1987-01-13 14:02:06+00:00,178.41821916163394,174.57430346095038,157.01748815289014,149.60215575102814,141.46690373609204,138.76108615680303,121.29618234523537,125.67583510812979,116.79080679937815,
7,1987-01-29 14:02:34+00:00,180.69730794666603,167.56995538918602,142.29124089668946,131.72662583292978,133.9135241241455,130.95096316251588,124.14129610803488,119.08550776308886,103.72547433099986,
8,1987-03-18 14:04:25+00:00,195.5643391461518,195.7413455869648,178.27044933587914,164.246209629787,142.99017702728943,145.957882099858,143.35128129930862,138.74614420152523,138.11357719287238,156.60662133647318
9,1987-11-29 14:10:45+00:00,153.31175144141037,157.61950332229065,144.21504193221185,129.92129058478207,109.14906871753574,122.71741677587714,112.15946517505532,109.66971669747109,88.57264253238294,
10,1987-12-15 14:10:59+00:00,163.05437201880915,164.4142245715475,150.1331340462347,140.87984785408227,122.98028246450225,126.27654879614006,115.02307069420334,110.7395535465857,100.65162481721966,149.40561129628847
11,1988-02-01 14:11:50+00:00,177.13793246022928,176.71702839189044,168.49404908853774,159.6599552887598,147.39193022639353,147.3362043599463,120.56468633149407,128.01073347989643,126.43185354629779,
12,1988-02-17 14:12:05+00:00,181.4124918517551,186.3033607845785,177.75764283968041,174.96424070168422,155.847770037597,144.40625289751546,123.48779768696929,138.25462775113175,135.13450258693865,
13,1988-03-04 14:12:15+00:00,189.98395967193267,188.7764739567711,179.97823508356493,171.22240864405128,160.4325460695882,144.5367337116557,132.73899416258217,147.20017549495117,151.73842895920043,158.2689335263633
14,1988-04-21 14:12:35+00:00,144.8520307882204,137.08974062461954,129.73183852703073,119.38106538393606,110.94818981709469,117.0035815560038,110.43691995192454,101.69938698903871,85.59057119711292,
15,1988-06-08 14:12:58+00:00,149.03113625412684,164.6766003923652,156.25406682984823,141.31481868671082,139.6927525677283,124.17712155339187,116.49346969865368,123.86014588416658,110.447894791679,
16,1988-07-10 14:13:07+00:00,,,,123.16796130541539,114.1354310349857,121.50242910723705,119.13291330386052,117.03473388279083,102.3799558428492,
17,1988-08-11 14:13:08+00:00,157.5723514077501,145.2736408503626,144.27091914116173,126.23493762011235,110.31315295688286,132.20847231869968,121.08362230336895,109.33970988328596,103.06703506233423,
18,1988-10-14 14:13:00+00:00,147.89268086448874,142.4360250095366,138.26648756431942,118.15790135874035,97.1857398674468,130.63459277044393,123.75977551350627,112.78657302748418,100.62711656175954,
19,1988-10-30 14:13:02+00:00,143.65767475393392,152.26251475183307,151.14000260120363,,87.51715211350047,134.74163097457838,130.2545014490287,125.02313818824659,,
20,1988-12-17 14:12:47+00:00,149.2114076189447,145.8718022963193,146.00726326257532,146.89326312802086,129.9899232567197,128.58595654645154,112.37195977804825,119.06425467244043,106.34867652552003,164.98482679153045
21,1989-03-07 14:12:02+00:00,148.48835534534734,152.30786497322904,150.81975141710708,133.79140443264467,120.9339356265519,132.61838905917963,123.4802756907343,117.20589995061447,109.52535244676326,155.6093333109743
22,1989-03-23 14:11:21+00:00,143.6574641161525,163.72034307986058,150.9575675619053,143.3382800540219,124.20074342641114,134.5342135919557,127.7661767819906,120.64446676577683,113.96749811741512,
23,1989-04-24 14:11:18+00:00,143.16579178382338,135.93234013030408,137.8527899086736,117.91199289421417,110.87622469086197,128.17643174160975,122.81632439454786,104.3925499870753,100.0427072195504,
24,1989-05-10 14:11:05+00:00,145.6709307431705,144.26638397161162,131.14830025711734,115.34914196837421,130.57428411421648,132.45693743965577,124.41222041784003,117.62458687574947,107.52346482814879,
25,1989-08-14 14:09:09+00:00,,,,,,,,,,
26,1989-09-15 14:08:15+00:00,155.96407886004536,169.12786313616212,161.12394166729945,131.96776945078412,107.14379165686104,132.88762095448996,124.5242950613169,115.38180274656274,107.3590913489845,
27,1989-12-04 14:06:13+00:00,169.52950725656547,158.80539144129804,147.26185841612434,138.0845795313673,129.669939297618,123.7546971273476,124.27138716714413,114.08612936853193,101.407417713013,
28,1989-12-20 14:05:45+00:00,171.9709444831497,167.54071972456944,153.95911963342664,144.62826845895384,136.19427635276233,137.59317820962488,128.4668311340772,127.07810472383287,112.19226517398096,163.13394892722837
29,1990-01-21 14:04:45+00:00,175.34516689235934,177.9861696037798,169.83862058425225,154.47979832430948,134.49770899204674,138.21610744733414,142.37550756773052,138.07279389316898,120.67950052459939,
30,1990-02-22 14:03:42+00:00,190.6001011447517,202.87060885060342,177.92157724554522,186.90592418359293,160.3712498929245,143.9071820782119,158.99024362575508,163.0020580671134,143.73476637119344,
31,1990-03-10 14:03:08+00:00,171.88005654307483,175.4842157315807,159.971500760844,161.85484978140067,137.77698183551558,138.4609755559243,140.5899831431983,136.66558954374065,127.35584572471035,
32,1990-04-11 14:02:37+00:00,139.80757860963666,136.88389185264057,134.8195647101942,120.85176628541551,115.41490054753334,120.41758067142582,110.03650241115116,106.24555526369448,102.43697729317667,
33,1990-04-27 14:02:36+00:00,164.91438435706314,161.63921319188282,152.2916031292063,137.2544751734339,133.10072515152146,143.3416239017026,129.64794504521257,125.99550365247924,116.12369861199949,
34,1990-05-13 14:02:42+00:00,153.16653357935672,145.57027379057766,141.814141989956,131.4586060493673,134.5838058258967,130.86170496032952,119.02586604467022,122.73008661024205,109.46388069544521,
35,1990-06-14 14:02:35+00:00,162.32911835228188,172.29273181686253,172.87096426534697,160.13265181963686,130.368328226677,133.93171677918718,128.85451637350675,132.72023829972932,123.22858830558243,
36,1990-09-02 14:02:17+00:00,159.15716277643335,163.93076504392656,152.01886892469284,127.19585841303424,123.70125063185988,136.7150309652492,128.20138213324574,124.49760142116877,112.3444734163034,
37,1990-09-18 14:02:14+00:00,143.12695826799438,155.72492116254324,140.14956140466762,126.73362552863813,112.6565472873309,116.16564238653417,124.73598936696193,111.48689503645389,,
38,1990-11-05 14:01:54+00:00,133.35405036835675,138.45460909070522,127.54961003209591,110.15104657132025,104.03110058206036,118.09208545202647,108.45039010756186,105.4121371631293,103.98097062763688,
39,1990-11-14 13:56:09+00:00,130.91348072923589,135.0942356743623,131.42295919850315,119.70265002152532,107.04266569013336,113.05998418797365,106.6617897205781,104.47910534279522,100.00805953099702,
40,1990-12-07 14:01:42+00:00,,,,,,,,,,
41,1991-01-08 14:02:28+00:00,155.10617789140687,153.40309148845,128.4140327645843,132.79381094000024,137.12033029140844,126.47643340283587,106.65820279244198,125.05886535444266,132.69754066047525,
42,1991-01-24 14:02:56+00:00,149.19082189661805,145.09654327854497,135.49094498897762,137.2093313254347,137.73721232408704,136.89687193386146,122.59574554764654,129.54293012830263,129.18395654013992,162.93122340702956
43,1991-02-09 14:03:06+00:00,155.9797864441402,149.4959439842564,138.76400631527065,143.22005857982825,148.26203647542914,147.44389005192912,122.84465502803188,134.06240543819027,139.59848365669373,
44,1991-03-29 14:04:00+00:00,172.76281555821836,178.96334833249236,169.54784810107597,163.67056621257095,140.27326074331648,146.37439736772143,150.23917662430202,154.86035073568002,156.6377570650797,154.38408904554544
45,1991-04-14 14:04:22+00:00,166.7750149573128,169.01739214228854,161.92536193334286,154.01488200483442,138.7120802049957,143.6221687594688,149.3722965841883,152.99528574199766,148.10496967114798,
46,1991-04-30 14:04:37+00:00,168.01347865744202,171.29154296894134,167.1460697763002,155.70882631460836,134.43208524809054,143.154081930217,143.2126976215906,143.24438450792425,144.57018578847652,161.91026083268486
47,1991-05-09 13:59:00+00:00,,,,,,,,,,
48,1991-05-25 13:59:16+00:00,162.9723273935593,162.93774636444635,144.41587502278193,140.16312551335605,127.2805049707757,128.2803525541246,130.73254441130993,130.65402467311984,123.8260219849159,148.02049259319372
