dates,sar2320-0000,sar2320-0001,sar2320-0002,satname
1984-04-13 09:26:43+00:00,106.24,197.50,139.88,L5
1984-05-06 09:33:03+00:00,108.10,197.94,125.42,L5
1984-07-18 09:28:46+00:00,108.10,197.95,128.79,L5
1984-08-03 09:29:20+00:00,108.10,200.19,128.79,L5
1984-08-19 09:29:51+00:00,107.61,200.02,130.38,L5
1984-09-11 09:35:50+00:00,107.61,199.75,131.44,L5
1984-09-20 09:30:04+00:00,108.62,199.64,127.67,L5
1984-10-22 09:30:00+00:00,109.42,200.98,125.23,L5
1984-11-07 09:29:53+00:00,113.06,199.66,128.79,L5
1984-12-09 09:29:34+00:00,113.06,198.49,128.79,L5
1985-01-17 09:36:05+00:00,113.06,199.34,126.55,L5
1985-02-02 09:36:09+00:00,113.06,198.48,129.72,L5
1985-04-23 09:35:59+00:00,120.87,197.83,122.27,L5
1985-05-02 09:30:07+00:00,123.94,200.18,122.27,L5
1985-06-03 09:29:40+00:00,127.00,203.87,113.98,L5
1985-07-05 09:29:33+00:00,108.12,205.25,119.74,L5
1985-08-22 09:29:32+00:00,107.42,204.47,121.89,L5
1985-10-09 09:28:35+00:00,107.42,204.03,121.89,L5
1985-11-10 09:28:33+00:00,100.64,200.52,132.48,L5
1985-12-03 09:33:55+00:00,100.64,199.46,144.18,L5
1986-01-04 09:33:20+00:00,106.33,200.95,147.76,L5
1986-01-13 09:27:22+00:00,106.33,202.72,147.76,L5
1986-03-25 09:31:37+00:00,97.88,204.14,125.82,L5
1986-05-12 09:30:29+00:00,101.06,207.10,120.36,L5
1986-05-21 09:24:27+00:00,101.06,205.82,116.47,L5
1986-06-22 09:23:04+00:00,101.06,206.36,114.07,L5
1986-07-08 09:22:57+00:00,101.06,206.70,110.84,L5
1986-07-24 09:22:23+00:00,101.06,207.24,108.50,L5
1986-08-16 09:27:20+00:00,102.40,205.66,108.50,L5
1986-09-17 09:26:13+00:00,102.40,205.63,107.79,L5
1986-10-12 09:19:14+00:00,109.04,205.86,108.42,L5
1986-12-31 09:18:50+00:00,105.08,204.75,99.41,L5
1987-01-16 09:19:18+00:00,105.08,204.76,100.16,L5
1987-03-21 09:21:38+00:00,106.83,202.51,138.15,L5
1987-04-06 09:22:12+00:00,99.44,201.74,137.41,L5
1987-05-08 09:23:11+00:00,101.80,200.10,138.28,L5
1987-06-09 09:24:23+00:00,101.80,201.34,129.22,L5
1987-06-25 09:24:20+00:00,102.79,200.89,130.40,L5
1987-07-11 09:24:39+00:00,100.22,202.40,126.06,L5
1987-07-27 09:25:01+00:00,100.22,201.71,123.06,L5
