dates,sar2320-0000,sar2320-0001,sar2320-0002,satname
1984-04-13 09:26:43+00:00,106.24,197.5,139.88,L5
1984-05-06 09:33:03+00:00,109.96,198.39,110.97,L5
1984-07-18 09:28:46+00:00,,197.95,135.53,L5
1984-08-03 09:29:20+00:00,,206.91,,L5
1984-08-19 09:29:51+00:00,106.62,199.37,135.15,L5
1984-09-11 09:35:50+00:00,,198.4,135.66,L5
1984-09-20 09:30:04+00:00,111.68,198.93,108.83,L5
1984-10-22 09:30:00+00:00,,206.88,,L5
1984-11-07 09:29:53+00:00,120.87,189.18,,L5
1984-12-09 09:29:34+00:00,,190.27,,L5
1985-01-17 09:36:05+00:00,,204.77,,L5
1985-02-02 09:36:09+00:00,,200.06,139.26,L5
1985-04-23 09:35:59+00:00,,204.86,105.28,L5
1985-05-02 09:30:07+00:00,127.0,211.91,,L5
1985-06-03 09:29:40+00:00,,211.32,97.41,L5
1985-07-05 09:29:33+00:00,89.24,198.57,137.0,L5
1985-08-22 09:29:32+00:00,106.01,195.67,147.88,L5
1985-10-09 09:28:35+00:00,,201.82,,L5
1985-11-10 09:28:33+00:00,106.66,195.2,147.65,L5
1985-12-03 09:33:55+00:00,,206.04,,L5
1986-01-04 09:33:20+00:00,,206.02,,L5
1986-01-13 09:27:22+00:00,,211.59,,L5
1986-03-25 09:31:37+00:00,89.11,204.18,103.99,L5
1986-05-12 09:30:29+00:00,113.01,207.68,136.72,L5
1986-05-21 09:24:27+00:00,,199.39,108.7,L5
1986-06-22 09:23:04+00:00,,209.28,106.86,L5
1986-07-08 09:22:57+00:00,,208.09,97.91,L5
1986-07-24 09:22:23+00:00,,214.8,96.83,L5
1986-08-16 09:27:20+00:00,105.08,196.19,,L5
1986-09-17 09:26:13+00:00,,205.46,103.49,L5
1986-10-12 09:19:14+00:00,,205.97,,L5
1986-12-31 09:18:50+00:00,,197.96,,L5
1987-01-16 09:19:18+00:00,,208.19,,L5
1987-03-21 09:21:38+00:00,106.83,197.94,138.15,L5
1987-04-06 09:22:12+00:00,92.04,198.66,136.67,L5
1987-05-08 09:23:11+00:00,106.53,197.76,140.01,L5
1987-06-09 09:24:23+00:00,,207.53,102.06,L5
1987-06-25 09:24:20+00:00,105.76,198.18,135.11,L5
1987-07-11 09:24:39+00:00,89.94,208.54,104.38,L5
1987-07-27 09:25:01+00:00,,203.34,105.04,L5
1987-08-03 09:31:25+00:00,,200.39,102.19,L5
1987-08-28 09:25:57+00:00,89.64,199.42,134.39,L5
1987-09-04 09:32:19+00:00,,201.02,140.67,L5
1987-09-13 09:26:45+00:00,85.85,205.1,108.25,L5
1987-09-20 09:32:42+00:00,,196.8,142.15,L5
1987-10-31 09:27:40+00:00,,208.16,,L5
1987-11-07 09:33:38+00:00,106.75,197.6,140.21,L5
1987-11-16 09:28:03+00:00,108.76,195.57,147.83,L5
1987-12-02 09:28:18+00:00,,221.94,,L5
1988-01-10 09:34:42+00:00,119.98,182.47,162.59,L5
1988-05-01 09:35:57+00:00,,207.09,104.41,L5
1988-05-17 09:36:08+00:00,81.17,205.58,105.72,L5
1988-06-02 09:36:14+00:00,,204.54,105.33,L5
1988-06-11 09:30:29+00:00,,201.23,100.21,L5
1988-07-13 09:30:39+00:00,,200.69,100.29,L5
1988-07-20 09:36:27+00:00,97.23,193.0,,L5
1988-07-29 09:30:42+00:00,,203.8,104.82,L5
1988-08-05 09:36:28+00:00,,202.5,97.57,L5
1988-08-14 09:30:40+00:00,,199.19,137.53,L5
1988-09-06 09:36:31+00:00,,200.93,107.52,L5
1988-09-22 09:36:26+00:00,120.0,182.88,162.44,L5
1988-12-11 09:36:09+00:00,107.51,196.04,148.06,L5
1988-12-27 09:36:03+00:00,,205.1,206.82,L5
1989-01-28 09:35:43+00:00,,207.16,213.36,L5
1989-02-06 09:29:59+00:00,,203.55,234.5,L5
1989-03-26 09:28:53+00:00,,201.62,,L5
1989-05-20 09:34:09+00:00,106.09,197.28,140.15,L5
1989-06-30 09:27:15+00:00,,204.51,132.99,L5
1989-07-16 09:27:19+00:00,,200.61,105.52,L5
1989-09-18 09:25:20+00:00,,197.78,143.1,L5
1989-09-25 09:31:28+00:00,105.33,196.17,148.12,L5
1989-10-11 09:31:06+00:00,121.29,187.55,155.5,L5
1989-10-20 09:24:27+00:00,138.86,174.84,177.28,L5
1989-10-27 09:30:27+00:00,,207.47,208.29,L5
1989-11-12 09:30:07+00:00,,192.38,215.32,L5
1989-11-28 09:29:40+00:00,119.88,182.27,,L5
1989-12-14 09:29:14+00:00,,206.21,218.75,L5
1989-12-23 09:22:46+00:00,,199.25,,L5
1990-01-31 09:27:43+00:00,,203.55,218.93,L5
1990-04-14 09:19:47+00:00,105.18,197.72,,L5
1990-04-21 09:25:58+00:00,,219.93,207.83,L5
1990-06-01 09:19:44+00:00,120.98,189.47,156.71,L5
1990-06-17 09:20:06+00:00,,215.68,95.63,L5
1990-07-10 09:25:52+00:00,88.03,207.34,105.73,L5
1990-08-11 09:25:43+00:00,89.32,199.75,116.02,L5
1990-08-20 09:19:54+00:00,106.42,194.87,147.59,L5
1990-09-28 09:25:26+00:00,,205.3,,L5
1990-10-30 09:25:11+00:00,,204.24,,L5
1990-12-26 09:19:37+00:00,,186.31,,L5
1991-01-02 09:25:37+00:00,90.28,198.55,,L5
1991-01-11 09:20:03+00:00,,189.35,,L5
1991-04-08 09:27:30+00:00,,208.47,,L5
1991-07-22 09:22:58+00:00,89.46,198.74,138.23,L5
1991-07-29 09:29:13+00:00,106.99,199.18,120.26,L5
1991-08-07 09:23:28+00:00,89.88,203.28,104.31,L5
1991-08-23 09:23:34+00:00,,211.43,99.19,L5
1991-09-08 09:23:24+00:00,,199.92,104.07,L5
1991-09-24 09:23:55+00:00,,206.33,,L5
1991-10-01 09:29:43+00:00,106.82,198.57,141.85,L5
1991-10-17 09:29:54+00:00,90.74,200.55,137.77,L5
1992-01-05 09:29:59+00:00,,208.22,227.44,L5
1992-01-14 09:23:49+00:00,,208.84,218.76,L5
