,dates,chi0295-0000,chi0295-0001,chi0295-0002,chi0295-0003,chi0295-0004,chi0295-0005,chi0295-0006,chi0295-0007,chi0295-0008,chi0295-0009,chi0295-0010,chi0295-0011,chi0295-0012,chi0295-0013,chi0295-0014,chi0295-0015,chi0295-0016,chi0295-0017,chi0295-0018,chi0295-0019,chi0295-0020
0,1985-07-27 14:09:17+00:00,214.67112799295725,174.88814815905846,,,219.0173595211801,229.4609648239468,224.79169016990568,235.35063855758065,214.74034828176363,209.53614257397606,201.32796341647014,202.1052851278893,208.49937966114933,200.9021867612273,209.8417129346123,216.86639144535917,196.4629960071923,194.58548087670118,203.73100604840468,208.38319577825473,235.60706720825493
1,1986-02-04 14:06:23+00:00,175.2984961945393,195.15370104932873,,,231.97700816934423,230.48540266793987,217.84227474483708,226.90565006565186,236.46502338035822,200.64277892707372,185.5492458219437,196.47560864287158,210.05696031252768,215.34046926656427,219.6484809643721,217.35044744404394,208.97905611878744,186.11287913512467,188.79405580895119,215.87409276737495,238.49615257676427
2,1986-07-30 14:01:40+00:00,190.43583482986836,175.64030651906768,190.38955590266718,190.0925974089961,202.8703987086731,209.81542111836882,203.04292379877916,218.46721588453738,214.96833052306886,214.61334273900906,175.8419168843161,167.4168831966133,170.38206507800004,173.23510317842693,191.24920131271568,199.02035696312004,189.52379507703375,174.19973424472437,,,
3,1986-08-31 14:00:29+00:00,227.19237536679637,214.56849215002904,214.0925094516329,210.47143995605535,214.47156832191268,217.36518458868136,224.36927574879167,233.92528000921328,238.34123704953168,232.99299563702914,205.55169690043456,187.73744189986206,182.41664946779417,193.02864456053607,207.59565373012174,232.37569670306186,211.40069290580348,198.88502145270718,203.93689376656178,228.2338077601976,238.8238191098476
4,1986-11-03 13:58:22+00:00,230.5996577247856,232.62161384119304,221.4325526925602,225.38708938764162,228.89019235929555,229.55530950321082,223.32528059121154,222.27134669133824,226.1971074220271,230.88830459890593,195.99519783751424,197.56557547309336,197.24213814074534,206.70663531951783,202.19091864173822,215.83514113363952,219.74654655990952,197.40401755437244,190.29451533149097,198.23711830887345,236.09630746825698
5,1987-02-07 13:59:57+00:00,227.8014845035138,231.92229199402652,221.4624380286245,230.83854972497895,227.74301783513457,226.49519561010638,235.41316813002788,244.60278191891723,217.2836822946959,220.11036844263816,258.3930443207238,222.75571775859427,182.82842555026778,186.53293259071756,222.3977548604414,219.5135924688126,222.0929886422274,211.7096300008958,192.89041947982412,209.0721560921647,244.88724367700695
6,1987-03-27 14:01:45+00:00,259.0675670937125,233.9835968888769,228.21913719662206,240.46166252947944,233.81395936989088,220.92188499767428,247.234979780689,273.64509113340796,235.74862179003122,226.703496776475,238.21572461842356,217.38786782870727,184.9135635593711,187.8083797469431,229.3267791251752,240.76678930779153,229.38522132303865,219.62237787792284,208.99865748255723,209.98498522157325,236.6230843263328
7,1987-11-06 14:07:20+00:00,229.8094767571732,217.68702368199467,222.85803393391518,224.80768711160067,223.505023987387,241.9936505362977,254.4858337921421,242.59101292722167,225.701065154763,207.03122210300415,200.28932818684476,211.42546732138834,190.86762000891707,168.24943030620508,200.6186043494182,,,,199.3113305277339,214.3228592288221,
8,1988-03-29 14:09:29+00:00,,320.31034798584693,305.94795804880266,310.5666903162681,325.59346670805826,316.05551344130254,309.2604371178363,311.55358353378904,302.6304005534273,294.8117178265977,278.3743307870729,247.3103870907505,216.58246366797042,210.44302225554145,218.0696458924202,240.3601729369365,247.6839545256801,247.93702671226433,247.31340318192107,215.40425432527093,
9,1988-04-30 14:09:40+00:00,270.85911313661666,285.9377303660938,289.8302324106106,285.1718779197509,310.4073570347093,303.8771950697827,298.86888559635054,303.71259190457454,293.777941630496,283.0280529859905,266.39436393387837,247.98160625665153,213.31410626340778,216.08406560754793,230.25344459981713,219.12463847231484,218.77032404098935,226.50561902939614,225.1100942840289,215.67708006549535,221.89560796027848
