,dates,chi0106-0000,chi0106-0001,chi0106-0002,chi0106-0003,chi0106-0004
0,1984-07-15 14:11:57+00:00,210.53776904512608,209.3562660513961,226.67584875780693,229.89898185459816,250.07097584310085
1,1985-03-05 14:07:29+00:00,213.88957415722237,218.98307068562107,234.71544190063804,234.58865941588684,241.32009419367503
2,1985-03-28 14:13:37+00:00,,216.1606195492483,223.5683146637609,223.652066163606,231.662051496501
3,1986-02-04 14:04:00+00:00,221.06473447488528,220.9593839591032,237.2977791319732,231.34532081730416,239.99296394255745
4,1986-07-30 13:59:17+00:00,200.05875094763897,202.93971502967932,195.51810849713138,199.00304816042566,208.05034025761873
5,1986-08-15 13:58:41+00:00,209.19193705672626,212.69051671678747,,,
6,1986-10-18 13:56:32+00:00,197.19001896602927,201.265202121121,214.2305015199969,221.88156126646356,234.11552356272387
7,1987-11-22 14:05:16+00:00,220.15917571925561,221.79714830899354,232.46657099853888,234.39801142226963,240.0762461530949
8,1987-11-29 14:11:33+00:00,195.44746834862283,202.03336240280845,210.84480273990303,222.78752097091018,225.88885918563113
9,1988-01-25 14:06:19+00:00,211.3768420741513,215.05260461469177,224.96238756389798,225.3000651511576,229.8807147171029
10,1988-02-01 14:12:38+00:00,215.0152933369807,219.92938976445615,232.34726668447286,235.2795219403231,242.6342556293771
11,1988-02-17 14:12:53+00:00,209.83818622592278,218.07216967118617,231.26176327806277,235.7472807276146,241.16808665728897
12,1988-02-26 14:06:49+00:00,222.526049910557,222.30683464996406,232.78291411434643,236.50613581518218,247.02236319429267
13,1988-03-04 14:13:03+00:00,222.72880979420424,219.70306403909478,233.78325620713443,233.29816004982385,240.59886458157786
14,1988-04-14 14:07:09+00:00,225.29737102447555,227.5052136573589,238.35177122257733,241.81896932738618,247.67789169468787
15,1988-05-16 14:07:27+00:00,211.0491340777465,216.0311541984384,234.6948480314506,237.93446556868815,241.17766123794536
16,1988-05-23 14:13:41+00:00,221.14866494679322,228.3064091689021,239.54845519862027,243.2887713254848,248.27983394435827
17,1988-06-17 14:07:39+00:00,218.94231217141868,215.5489631525902,231.6143393604449,236.79177930558456,246.595790598897
18,1988-06-24 14:13:51+00:00,,,,,
19,1988-09-28 14:13:52+00:00,211.79329792793175,212.8861202280284,228.76910332573283,234.86185247545916,253.73001918343206
20,1988-11-08 14:07:39+00:00,208.5447589183054,218.46985116190345,232.16047709243384,241.57456963296758,253.99893637076937
21,1988-11-15 14:13:49+00:00,203.76407278075135,198.58136537918733,213.88895860533475,221.59426953070866,231.78720621044988
22,1988-12-01 14:13:48+00:00,211.73917325848132,213.94071173260133,222.4842965236376,231.99343435823872,248.025462876738
23,1988-12-26 14:07:23+00:00,217.17405709739964,218.28058651959034,234.38558483712913,235.99492036570663,246.47820009818744
24,1989-01-27 14:07:02+00:00,226.850707897025,226.52598698848794,245.1931671314454,251.8519935145646,262.6557447480642
25,1989-03-07 14:12:50+00:00,219.5894498983175,223.55675127850674,229.1454924303039,234.77027597570947,244.72194183304714
26,1989-03-23 14:12:09+00:00,222.3777430984882,230.91409799377945,240.38887989632522,243.3014077717214,252.06922372640707
27,1989-04-24 14:12:06+00:00,219.2757791645414,220.04827871084876,233.55810196581132,237.61795801843002,255.5392334694713
28,1989-05-03 14:05:50+00:00,215.71516651887126,225.55456321066765,233.28713752651734,243.0437903659236,254.65645784150422
29,1989-08-07 14:03:57+00:00,204.0291637433986,208.2672464470554,219.16188419175663,228.8886779970519,243.4023923880019
30,1989-09-08 14:03:13+00:00,207.57937840934073,212.09045174346753,,,255.6264212486835
31,1989-09-15 14:09:03+00:00,209.89562771877442,218.0328847225341,235.75805709629958,245.63764827347006,258.64722190765593
32,1989-09-24 14:02:47+00:00,208.65095318493618,208.43135098376825,225.6668482408754,231.55917335845243,246.74160565854982
33,1989-11-27 14:01:00+00:00,217.76108361088518,219.63803063753772,234.46679079542858,236.86418530599528,255.48818299251766
34,1989-12-04 14:07:01+00:00,209.30098625284188,213.6816372282055,227.22230238150573,234.59676519719943,254.03905324323
35,1989-12-13 14:00:35+00:00,214.79659933454994,212.34475921631832,225.5521128827573,235.64828439743619,247.38206180407585
36,1990-01-30 13:59:04+00:00,193.53842153580186,182.25158026763668,216.13179140867862,222.05352606781932,227.17136538319855
37,1990-02-06 14:05:01+00:00,210.6177763782474,218.32636080326887,221.2426388137598,227.8915289376525,236.4962235437207
38,1990-02-15 13:58:32+00:00,230.1314313787348,228.58232097744593,243.99540014758637,247.24117181106047,248.28959470902373
39,1990-03-10 14:03:56+00:00,220.08159090902737,226.95700182416343,237.29595785544066,247.80162039447757,256.0530970537268
40,1990-04-04 13:57:05+00:00,218.71046172953092,219.99720476290932,229.4284177570643,237.2552747216467,251.24262659683106
41,1990-04-20 13:57:18+00:00,229.22563810805,222.84987470133547,232.51033156797158,236.62388431342038,265.21329890700434
42,1990-04-27 14:03:24+00:00,223.26721528612774,233.29509294253796,246.5543729230407,253.38162021467843,264.94619649161206
43,1990-05-06 13:57:14+00:00,214.27453495047553,219.5532750759259,236.59846905914796,241.2798477527342,247.76843100999395
44,1990-07-09 13:57:11+00:00,208.48070592977072,213.01297044681453,226.58160623592414,234.40831985926934,239.56479340181897
45,1990-09-18 14:03:02+00:00,199.158459592301,211.71519444859555,233.2346464815509,245.83476057149082,250.67038377847518
46,1990-11-14 13:56:33+00:00,200.92175036268958,,205.96095640385602,216.89220296722482,231.20109431790834
47,1991-01-01 13:56:55+00:00,208.5507670132948,214.97986809709215,230.76630683909877,236.7389709823968,253.00410690197586
48,1991-02-02 13:57:36+00:00,218.40095126302958,220.86313967882919,225.46321634067613,236.48552812952735,247.37080972570325
49,1991-02-09 14:03:54+00:00,211.6817952945892,221.2927913820921,231.1480612557138,245.0888479665875,256.55715927028166
50,1991-03-06 13:58:14+00:00,208.87315722276725,202.20023848431245,217.8107049965409,226.14492300637326,236.55434925612659
51,1991-03-22 13:58:37+00:00,225.2513255176729,225.94244624407673,236.23229141290085,240.59786565848614,247.42455001023848
52,1991-03-29 14:04:48+00:00,218.58801275936892,207.72151696273065,221.80580913410762,230.7856865554661,241.23483035685496
53,1991-05-25 13:59:40+00:00,215.07203207944963,219.64867148005595,216.3721533883922,219.01184104784988,230.26695600717696
54,1991-07-12 14:00:17+00:00,213.07012239022117,220.6544754720041,227.7284631878066,235.40531090087018,243.1036201891715
55,1991-08-29 14:00:43+00:00,208.70091162649652,213.20743186638757,230.31891932551545,236.8168774749319,254.23707977265187
56,1991-09-30 14:01:01+00:00,210.44670501985337,214.08406766607752,229.29676080572762,233.0211092098341,249.62546558953886
57,1991-10-16 14:01:12+00:00,214.33719413253453,218.89371628939136,230.45137498169623,232.75023331460895,245.35156131372753
58,1991-11-17 14:01:16+00:00,,,183.8232760414317,196.69681087542662,218.638106263162
