,dates,mex0207-0000,mex0207-0001,mex0207-0002,mex0207-0003,mex0207-0004,mex0207-0005,mex0207-0006,mex0207-0007,mex0207-0008,mex0207-0009,mex0207-0010,mex0207-0011,mex0207-0012,mex0207-0013,mex0207-0014,mex0207-0015,mex0207-0016,mex0207-0017,mex0207-0018,mex0207-0019,mex0207-0020,mex0207-0021,mex0207-0022,mex0207-0023,mex0207-0024,mex0207-0025,mex0207-0026
0,1985-09-26 16:41:31+00:00,211.14441721957266,211.85139065015022,205.13884037571114,,215.65698257601258,211.8181102522663,213.95431695303503,222.28294103925813,,,210.84964826827857,222.3395378631729,225.57355090045664,,223.50146197583103,214.83904684039237,,,217.53994840596388,225.98106418885118,219.8311319122131,216.20600015833023,216.12407241363397,,,,
1,1986-04-06 16:37:59+00:00,243.01319845562142,238.11471294273474,235.16124120060877,237.3828470117728,233.45841945288308,246.45293793963273,246.5290929238015,256.22561988176795,260.66869606754227,257.083602312916,246.7236731387643,255.04878869596496,261.51398565640307,265.58791636148766,251.96959570187312,246.00746819722866,259.82174349880336,255.48489165329795,252.62249527378557,244.12463526854012,253.74418826965154,242.03797866231488,241.24274052270965,260.109508835036,264.2904000439109,266.4566375302682,252.47612849117337
2,1986-04-22 16:38:01+00:00,239.210765576576,235.16694873015004,235.35125820290057,231.1582134911167,235.7537102966149,243.49591242948966,248.1317430289737,259.5907902753437,252.69577209817027,246.08706918950517,252.15954401484052,260.17904258736536,262.1910808606308,254.36272631801344,254.87032642047654,258.9073196027272,251.68844095531222,250.81861315721864,244.94447472028372,247.89144731781562,242.72671722113589,241.16058281913524,247.954190403632,255.00568422232513,247.64448554850506,246.6750824061118,251.9962300345231
3,1987-02-20 16:33:22+00:00,231.98877423826002,222.70790337257966,226.98673120058234,219.41130315520567,223.84240000435753,224.13188264539644,230.48940022448463,232.4867343432974,231.67707406195493,229.65716419634583,230.21617483457317,241.74655425552157,234.88752628823354,236.47570393470318,230.98691005675272,230.77283624290754,232.60287904806313,236.02393890386216,238.35278091992132,238.35213999908757,235.89722146231077,228.56228628018275,233.9564801917852,232.56376343945647,230.76082429581902,233.6008134237624,237.55291018848703
4,1987-09-16 16:39:15+00:00,234.79544100725673,,216.98525372628703,217.0776426892551,219.82242108279874,212.78364196349622,216.83906963828662,217.27272006570263,212.86365166951197,216.5723913105798,208.56276490270528,213.80347737558765,223.4636047701894,223.7894211288401,217.8927132014347,220.7381458241805,212.88146145081478,221.663721153248,219.76759519079442,,219.78100562032336,222.17244948442328,221.14592773525828,208.7818352383931,218.20002625623596,216.52311407908326,218.55938549302522
5,1990-01-27 16:34:27+00:00,233.40420945544128,245.00828645188903,246.694589162816,250.42711429178516,238.17596846485213,228.07300771169406,237.08273438142146,240.69211209085054,241.0318328978798,233.2634970839535,234.27600606694932,243.9020320664519,246.23284824021525,249.48713156008048,245.61469549019273,249.9838492084349,248.30797577571263,251.9434718596842,256.6995894407987,246.04469533401044,246.55321402523927,246.42915072883758,239.54964743021233,232.0749399033142,230.99100953440853,235.10482230673625,234.1124632270164
6,1990-02-12 16:33:57+00:00,256.3325862797443,260.5410710856519,252.9567894855723,250.64813957952762,247.9190593311844,239.54827986528994,253.70774763236426,257.8776267684801,245.15877938380584,242.35597426124534,251.84251707732733,258.850331341228,256.8854827265731,262.2270536474223,259.6244253887815,260.4492375841949,256.60228099846415,261.02446808782423,256.24804282157976,260.9466451051707,253.37808853742658,253.33130368624114,248.74295086099335,239.11306240527296,242.81924686414828,242.76555232484606,248.26427143656323
7,1990-03-16 16:33:16+00:00,254.38912530218394,248.9205204518715,263.1626509634341,256.8996362517482,254.29410710546685,248.43641163220508,248.4392331904226,252.18699608009135,249.52593891286605,250.60456323975805,251.81420343359846,257.67354243550653,259.9464391537895,254.4324532295049,250.15529635185075,255.78183550675718,256.37941217919274,250.29255916677113,258.1371687046261,265.32245246983655,255.5303547661109,252.87259878005696,249.10155312473051,243.4973658609998,252.03245919171462,251.28097790688707,252.66207991481295
8,1990-04-01 16:32:25+00:00,269.5402661705135,260.21636218946225,261.9941927834845,254.94732401974832,251.78844421625521,252.90432566227176,251.60854465415872,254.06264322046167,251.36713920225807,253.51511837390007,254.76917435733617,260.39801367433495,256.31521480566306,254.74581857054136,254.82301486642598,252.2198623579973,253.36565694705118,258.27512001781423,255.34410246365667,256.9062182910351,258.8538856144044,249.97643606648072,248.12429562611914,238.73564338912232,245.17190599119732,245.83962228564977,248.26919435434044
9,1990-05-03 16:32:29+00:00,255.87303043363502,263.3785222126896,257.04050845525313,248.86572901309236,247.61728275715754,255.7800562436403,260.3404254991415,260.23608908031747,260.6265110681505,255.41430329635705,264.5502713886192,268.35659964355904,266.94513186002996,263.5509663976131,265.60080617012113,265.1034342706015,254.6375131620418,254.30976655795627,253.72504503612595,261.1294441888103,261.610378949601,254.38787384849775,248.1289963262948,241.936016054515,248.15206983837126,260.28547769329043,265.62804669346747
10,1993-01-03 16:33:52+00:00,145.2073704304132,240.36304504419886,234.05264647884985,226.4289098855511,228.4238778682414,225.97886752511155,227.0980511513031,226.2297090197638,224.0093927149812,222.65346840477656,226.5747429193071,232.75950133511023,226.90199588263033,222.34092378054905,232.16554848183517,228.39813963223523,230.14265490460127,227.04147134515298,228.44631181364898,,222.44660264443627,226.98250840331843,224.13748649956668,219.04047539302266,221.50926015441868,225.73548130974777,225.16022024414178
11,1993-01-19 16:34:27+00:00,155.90301196131747,259.8898523872112,245.94809572596373,234.1833432709366,234.9013749235347,231.271765880127,234.01536243070134,221.8571364020157,234.95522096487682,233.82146925939128,234.39619396717086,245.28591900907153,237.4430323095422,228.94580273478508,234.92481046100502,236.48947509086727,236.74260991707413,240.29117363724296,236.98981808394177,230.2717387655584,239.5235910088808,234.0795472931986,227.27731273062764,222.32984395563525,223.27193807458855,229.07038482998288,226.45415567849776
12,1993-02-04 16:34:38+00:00,151.87381751268504,257.7991395322124,243.2812843981961,238.69323253229504,236.01021116819743,242.62849696917502,243.7726406976245,244.98542261883762,240.7524447816795,235.92345205839695,239.19613223882916,251.2160027824259,246.64344758605998,234.3420825693287,239.43330299700904,242.2740574264634,243.44264377192164,247.27153769038216,239.09921379810476,,246.89858530417655,237.8790268368906,233.0541873522963,234.12515225590985,236.57528871627312,243.85165272969894,241.54539477547507
13,1993-02-20 16:34:43+00:00,158.01926680868448,,248.78665520071934,239.13893906807056,234.0766869339692,232.14249989577198,234.92812519504625,232.53149379602377,231.93337750168166,240.1493088198925,239.97952744311857,244.15902831794887,242.7436690990902,241.762908248477,245.27335154706154,240.08978188635734,242.57347349869673,241.51689357222364,241.50891265220005,,245.07286286635636,239.2330382294291,230.30905458322874,228.43412787551557,230.67709588259663,231.5916335413006,232.28729353068238
14,1993-03-08 16:34:54+00:00,167.40652980850155,254.9232135246198,247.890381541441,238.4955404957486,240.2547660702981,239.62376884025431,235.54115944667834,240.59398073941276,232.23055586780023,241.23768022889504,241.11879086661799,242.77795372002777,238.36930410351147,241.42830764524297,241.26897025297558,237.0391250989772,237.66199974232305,252.20650039023715,244.8756982132176,,246.92548487679153,242.43289301700398,239.35881112285708,232.222299271743,237.34105218149043,239.43016419973642,237.52633259385243
