dates,nzd0023-0000,nzd0023-0001,nzd0023-0002,nzd0023-0003,nzd0023-0004,nzd0023-0005,nzd0023-0006,satname
1999-10-04 22:10:38+00:00,379.90,384.99,383.57,385.53,372.65,376.48,372.53,L7
2000-02-09 22:10:19+00:00,,,,,,387.77,387.89,L7
2000-03-28 22:10:07+00:00,379.29,378.07,385.94,380.45,379.72,378.33,377.70,L7
2000-04-29 22:09:53+00:00,379.45,378.42,386.15,387.41,379.04,378.27,375.33,L7
2000-05-15 22:09:42+00:00,364.52,371.38,368.59,375.81,370.87,372.78,370.94,L7
2000-09-20 22:08:03+00:00,364.42,371.37,370.85,374.81,370.13,367.76,369.87,L7
2000-10-06 22:07:59+00:00,377.65,373.79,379.65,372.88,372.40,373.88,377.27,L7
2000-11-07 22:07:53+00:00,,368.22,374.99,372.62,366.02,371.48,372.02,L7
2001-01-26 22:08:07+00:00,390.98,386.09,386.84,385.01,379.70,382.60,388.66,L7
2001-03-15 22:07:52+00:00,381.49,377.33,379.57,378.12,372.85,366.57,367.72,L7
2001-04-16 22:07:42+00:00,380.71,376.21,382.09,381.23,372.16,377.12,378.78,L7
2001-06-03 22:07:16+00:00,374.84,370.78,368.68,374.17,371.14,372.08,373.79,L7
2001-09-07 22:06:11+00:00,372.91,373.20,374.08,365.42,352.41,355.28,362.26,L7
2001-11-26 22:06:09+00:00,358.56,361.87,361.31,365.95,359.98,361.68,364.22,L7
2002-02-14 22:06:29+00:00,395.23,381.72,379.12,379.28,371.97,365.14,376.67,L7
2002-04-03 22:06:21+00:00,,,,,382.57,380.72,380.75,L7
2002-11-13 22:05:30+00:00,375.45,375.74,381.83,382.94,370.83,373.66,,L7
2003-01-16 22:06:02+00:00,380.14,378.89,377.37,376.70,378.72,374.56,375.46,L7
2003-05-24 22:06:17+00:00,360.05,377.93,372.32,379.54,367.59,369.92,371.61,L7
2004-01-19 22:06:35+00:00,383.93,,,394.11,384.86,382.10,379.87,L7
2004-04-16 21:57:19+00:00,374.83,373.89,374.97,380.38,378.58,,,L5
