,dates,aus0283-0000,aus0283-0001,aus0283-0002,aus0283-0003,aus0283-0004,aus0283-0005,aus0283-0006,aus0283-0007,aus0283-0008
0,1987-05-22 23:08:32+00:00,209.01407529870013,213.26000261701827,215.10808734280442,218.8228576795027,213.42942061989936,206.0094254535411,221.63944079683495,224.24709330227714,210.6097430656418
1,1987-05-29 23:14:53+00:00,202.33332454578033,219.53628667774788,213.8684921326394,218.24839566755503,217.42746337325408,207.28641691364942,218.21033991704283,220.73315941178436,206.77193344169467
2,1987-07-16 23:15:53+00:00,203.85294494347886,220.36647119585552,224.22191816806617,224.54933604403172,216.56100924314498,209.7169668184105,214.41001960987435,215.3042484007363,204.23604410967357
3,1987-09-02 23:17:14+00:00,219.9940610857753,223.20308269587187,219.69708626101283,223.77552695940003,221.03753712879424,217.81057751769023,216.61370934718155,219.53834997495449,206.1950365466125
4,1987-09-18 23:17:38+00:00,247.47358710166918,238.83243541708111,236.49482612570304,238.98888736702227,230.70219340908716,224.66137554628372,228.89040713643072,226.85918670877433,216.53447254353426
5,1987-09-27 23:11:39+00:00,243.95150438140834,238.15039932290387,240.10526164562935,240.0234380275945,237.4804704673713,230.45716383539576,233.01540254970536,229.17291994261632,215.3351540734427
6,1987-10-04 23:17:58+00:00,241.81982653577467,234.89493149601446,231.95497166426782,235.74426492589834,229.4567627853214,222.30148523241337,229.5814657046007,227.96841313075205,215.8167274064875
7,1987-10-20 23:18:15+00:00,211.09379045241621,213.7948722388308,209.25864005544398,219.1779284712452,205.7437818973573,210.71813099677968,204.80724001868057,211.03981161857143,203.92840970317266
8,1987-10-29 23:12:13+00:00,240.23546486454092,228.33135240807343,225.16181448441756,229.02414052840194,217.53424019850198,215.85490944859424,215.62865583835196,227.51771931148986,215.15266944534616
9,1987-11-14 23:12:35+00:00,230.93715356479228,219.6959673933363,213.23757880251875,220.57763298442546,210.21753034027927,210.63987850153453,217.03331228076246,222.62941316129712,206.14378164386574
