,dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075
0,1999-08-17 22:12:26+00:00,178.71429932435672,171.3590255251067,171.78485716801373,173.84110560854933,196.69755236386789,214.62965116682193,201.58170877828417,192.76272677728417,185.34268879970853,178.992192648617,173.19600931474994,177.567704099676,184.49532448346037,189.05529301725514,184.74755445438927,178.20828237105334,176.97606522023702,167.13040755771536,162.71384804995265,,,,133.22009690125722,128.46666146572107,128.6256295110323,128.34450907083018,133.9832930961259,137.87548319107887,138.03599996468992,139.73317783324939,143.346005233516,151.79957284566854,153.881514010061,160.61787580918488,164.83825798748185,168.09850023481687,168.8033545317845,172.9328398860043,170.3060401448725,173.37192880779062,168.0093467235169,164.72394309958463,164.57062748547415,164.28537229556522,165.93295527966492,164.12377257901963,165.73914304944623,168.22741145603013,163.93964164355296,171.6210447987362,171.78192913558053,173.52093559963342,172.98555244315673,171.71461398388206,162.4155949178445,164.44104737142538,159.3752492814659,157.02137443461046,154.05560189920163,146.9959536680122,140.03887628850055,132.16176278369775,129.12790931320038,131.58409506301396,125.16114587496841,123.44051859412393,122.80572831299463,120.62835418765741,118.20181565524962,122.60762277833115,125.08820139990033,128.97532458965281,,78.85218685936775,138.75043012171113,85.24845401040771
1,1999-08-26 22:06:44+00:00,188.47466524887744,178.25209076380474,180.22184495289721,185.99514083762617,206.0218956989115,227.3612421351809,231.88211591113816,224.86546270917384,213.51657288149323,203.31053727560655,200.98147594617032,194.96207373610775,196.69317627774825,189.0149559503322,178.57108047888192,172.37607911931627,168.7621877213034,161.8889372966988,156.96202776879653,,,,143.53134473486864,145.84007664115572,142.55744681616306,143.88354041303575,138.73779541653613,142.71258503678288,139.47547105748296,148.98361413057864,154.306351159478,157.5457791371749,161.4186733981955,169.55340593695266,173.51819452781115,178.60904313794404,178.6995519461923,178.05858729506562,177.63954206994964,177.36642021933878,173.45249892229162,170.82123757778905,167.92340921678382,167.71319886979543,168.92040798835822,164.96572849566735,170.19017624549537,167.55022926025222,169.06935224037966,172.68837993505204,178.1634930470248,177.91841106047778,177.52381742026847,171.1435430910029,171.62808409335247,169.2987243264371,162.56005149430763,158.37959327277014,155.69815968569353,151.53798280526428,146.83158857149874,142.92055434900388,138.59917365248407,139.39394819473364,136.67902399942778,137.66477818403342,133.611452078868,129.87616859384963,126.51369846898001,131.78153901354833,132.47776799776167,133.67750112774894,124.72619049880043,104.98721813208599,128.4982655355929,110.95133674508399
2,1999-09-18 22:12:27+00:00,171.3242290035613,164.62068069402818,165.57478765086609,164.8415458481299,179.29099059788882,198.40993705924498,192.72758980891507,198.22131180921372,193.90408084128376,191.44659867413213,189.4897320372214,191.90708454584453,185.0990057373366,178.6959610135056,176.5996617532513,174.05161762795757,174.16321338163903,164.3508095299878,149.2033811846351,,,138.1125438443166,134.7509454199947,131.93426859893424,130.63279461609045,127.42179738469933,133.09569840044327,135.14193853735213,138.1545836370553,143.11038784935832,149.18035809621665,154.61637655836836,155.70726667980634,159.4989412595698,163.7532877375834,174.84764303220342,170.40395094103644,172.0845262996086,172.41756302733597,172.61206688591128,172.62647403500512,167.9434554033615,170.61805996919574,166.26700164268277,163.8863955084292,164.39473807739301,163.21168622848296,166.93952778688242,166.3111012309617,170.8897275484495,175.48927136682272,171.86144802795587,172.04744227532885,167.74472761998433,168.05251503379583,166.66582644550564,160.3024894114978,155.76419855083884,148.09559890917353,144.18044063511337,143.98345522722397,139.43480788202137,132.07343376340052,131.4535002566032,123.83254733303444,127.92089905746835,122.84793297112607,117.3238103578274,120.33484969149926,129.16760631191906,133.24950300975638,129.6248279235361,131.06834887139357,119.32991577967553,138.39190775737282,124.0424600502823
3,1999-10-13 22:06:48+00:00,174.60036842742062,172.09324310193364,173.70163213409506,173.74083849537368,183.34764799365226,207.92647347155497,207.77673823640168,204.83028259310308,200.19954944437183,193.62471234317147,190.33270186974167,195.74508275407663,201.3352744834618,198.48053893724173,187.02810926799614,175.2409390703042,163.14628874928437,162.2080337855196,162.52139569867896,,,,149.39076313176224,141.92599088765886,139.379179031533,143.51725450166455,144.82874164426542,143.12688226619153,147.28264332584718,152.37397546480935,157.41237645955607,160.54751535528874,163.86945265080792,168.08309760396818,173.91682203300368,175.7206825545586,177.7412760162582,173.91648195744548,179.8657694079284,175.6292374388479,178.29611049370072,174.14484011313374,166.14865784318727,167.69525799542316,173.3462947928847,173.903918648022,172.5076272668703,174.85699809262098,175.33506397251674,177.59659317915808,179.20120772739378,177.92767266261362,175.88890301332253,179.44626715338777,174.69881871659902,168.2068327242551,162.3068632431502,158.23832782697463,158.66362672007688,150.41384228553358,145.96253702751858,141.85890081275664,137.9103049096626,135.16569719820777,131.5687646006339,132.31193047060208,126.4799650985345,129.585573017879,129.74337788863855,135.37133565991545,135.25745095370397,135.47244292633857,128.93554337575603,124.39485018022935,142.13576102100365,135.4811214843798
4,1999-11-05 22:12:28+00:00,165.47070318416885,165.24665220316183,170.59544896879987,175.8904581600653,183.66689090792926,209.40667227559604,210.762133066454,213.80341725066523,203.97071781848373,196.60234634578777,194.10201488036842,198.02705136469686,199.68799585053577,198.31339893521465,187.74538688197885,179.84203310923053,165.41324035488026,166.16497340896242,161.5756838503037,,,,137.31420710792838,139.81673761598296,138.88730723872374,136.90128933079606,142.5634142191505,142.80217595179715,143.63897969582843,145.02516789425508,152.51666342563294,163.17957708731987,163.35407884052816,171.09613151452453,173.83167975488453,179.42369422618077,178.8493881274316,172.4415315781254,177.0620322288954,173.7290201349613,176.3840980702968,171.01013314443912,168.52361527167756,170.93032143267763,173.2712804244761,177.7034129379797,173.07817315304004,177.10936136166382,174.241481356493,176.0928859036585,177.63105797915196,177.23557490457833,178.17551902973523,173.42644558391424,168.60645421412715,164.736136997079,161.75579144843627,161.90120994643692,160.67478295221642,156.5581244981802,152.15567015249013,147.16882135247326,144.88762035768417,140.02398423332656,131.7066754823175,133.08724272313296,136.85091159063268,128.47109758551676,129.9755068606322,134.31784004590446,140.94583031582752,135.92142622822155,134.78307594660396,135.731346502799,145.47813324078024,142.10424204287781
5,1999-12-07 22:12:29+00:00,162.5765966807295,167.68466304559658,174.42949885816563,180.0808938309888,187.43160942512776,199.8237502298194,201.00903277385584,197.4013754960712,192.86542610432596,191.71972913113248,186.13541328780164,192.78353872851534,202.4742574982907,199.77351185465213,196.07186952615345,191.3838959320033,172.38300516017577,157.60032906884382,154.106759137409,145.0539223936361,141.15855461821556,139.9751944855484,143.12166610157078,140.04920657407166,144.03988255422394,137.36800498568775,147.72478204520183,147.307938751986,149.49788637741105,151.84772265631955,155.94337883017582,161.28203160435265,162.55861403932218,165.92703617714548,172.20431850683465,176.05752921029665,176.4937640544785,175.67820692970707,174.42303073133033,179.19080079860413,184.68802116868824,180.18916778422167,176.24491798596802,175.34266722342434,170.66852828711728,169.00645442166027,170.21230765314814,171.17314649344638,170.72102840527955,179.22835512718106,177.43896762283444,180.42442458692298,178.96162302775943,176.64791811710606,176.56821558595112,173.435294646284,169.85543394152003,165.1836033249531,162.46141386360762,153.16957877696058,148.84068281768623,143.6787771691006,139.24205718147425,139.24843422143627,132.73650501448975,139.96472320290965,139.8940634352463,138.24266768853985,135.26410634392155,136.9759005074863,141.0570373589196,136.70080242750754,138.28593747230548,136.2220526770085,149.4361486523881,140.1935782009337
6,2000-01-17 22:06:35+00:00,151.08190784248322,150.09537662295372,152.89305683655584,173.62757798742834,197.26228026802295,220.69829965094112,213.18871298536362,201.64757245199834,196.22883838350015,192.79273515425427,195.7984831534142,204.78205168020466,207.04656642277854,203.84840484469655,197.01270671314956,181.51288817365386,182.99616534133474,175.05149581898598,173.83132596938822,167.90349475767067,159.85199717950184,155.19707657526473,151.62826602456067,151.49099551210816,151.03390189761328,148.21956842402702,147.23730970356297,148.96619632711256,148.28664082944178,154.23959549411168,154.47561566074717,161.64753427345912,164.5310904450157,170.65946218672883,174.74561412666847,178.85107169140682,180.76495283428864,179.44962311022476,182.92431605183978,180.68949695171852,183.5078389791577,179.74969011177515,179.81018240772656,180.04412209111987,176.90011589965707,174.63340182658797,175.96020470701006,179.55278196437308,180.91819890382172,183.37341102192863,182.57663758996483,184.7973782721261,179.22785706691002,182.46383182591396,176.42132340736742,176.69767065489398,172.14851752082657,165.43924932744352,159.19224474649783,154.4185758252379,152.3055571211999,144.4513156026927,143.8363889143163,145.84582101867343,140.69900167287966,139.90708467153073,137.870244821688,134.11442296227565,134.27570330590282,133.77138756551327,141.1037625476118,140.72758633960785,143.85008807549264,138.92246026632336,155.1179470349101,148.31936082455456
7,2000-01-24 22:12:23+00:00,158.6308370581123,149.57661245779636,147.57931000979332,159.65788493393356,181.89623725455374,212.23601088604045,219.21739207891295,206.25636209800012,198.9781250528953,197.22478735760484,198.83637111542123,204.18403769360293,208.72503774975567,213.61254534112018,209.58404820999326,206.94897508141,195.78951345817916,180.11980019103402,175.42887032451063,,,163.72905968336008,155.4281734238556,151.8168926010276,150.2457088113769,150.52000057803994,151.7380841952544,153.41121555673274,154.94265390787535,160.31777108725245,164.442412813459,166.12923226999624,167.27376732773757,170.4116208085716,174.541930580646,183.45050354982877,184.76044023133406,185.86809567757177,185.109054039896,186.03359905098773,183.3786697671618,182.2804166884765,178.7857795077649,176.43177497029635,174.48152865022152,168.7103119139327,168.28373467280878,171.66801888642436,171.19625196605497,176.22499939775594,179.92041239906342,188.33525058370296,183.5683784498244,182.29792593343402,183.42212745009346,176.2396174154363,169.55165279256565,165.64613141557734,158.40046842345984,153.97898085200887,148.4797197046693,137.2226155866255,138.4631306794033,134.16328751031233,129.60178474231128,129.76272954568356,124.28334409796857,125.30507961483846,127.43357107311037,131.47552611087875,131.32564901472412,135.77731813257844,135.1282150495937,128.3732753351042,140.57013860519987,133.38349495472372
8,2000-03-21 22:06:25+00:00,148.7115724352164,146.46993018879388,148.02837761983614,150.89642691841888,171.0495655082686,184.65688584324076,187.32918966167685,187.38794775998775,194.5822859274975,196.59871988078464,193.77368307126676,197.66154449939415,199.9403599490517,195.10742016025614,184.40862589741207,173.52787065270667,167.1172274266388,165.5483301043324,160.57989470879352,158.81284141454083,152.50795638686623,147.21509707057373,147.26100760875653,140.18453923919836,138.82774922780652,137.50369481064328,140.45825643474006,135.04858640918107,136.17667934787963,144.5979331934754,149.54843053568138,150.43880301770594,153.09352090328522,162.10069216863224,166.86762193777938,171.266323847321,174.18754557548465,173.07982929098972,173.394012318964,173.0507991170681,168.83880377944175,167.91601851685903,164.28869118313594,165.2373478316148,160.1935268945191,159.30322366480493,163.2730249298391,166.82647479703974,168.6881317253164,173.20281145382532,170.9495195522532,172.68067030478517,168.83842408639677,171.33993253930635,169.70537022418182,162.76199326221382,159.1840835806282,152.47032717685664,145.16432696529,139.50356081634564,134.9232657798998,128.51278827279856,122.58217122656397,119.93668407267596,121.49186885402189,124.43173210967238,128.415061708638,119.56331080524528,122.20728294797439,118.65232468973312,122.65751570844137,121.63998349472867,109.61404165709651,107.17772808885839,121.21988025569065,109.09014615377757
9,2000-04-13 22:11:54+00:00,155.44401217464227,150.96827460226947,147.5655392045313,152.65806061289345,166.78172893314766,182.50104444634525,182.08649972093966,182.46915083196652,190.88423705972096,200.07116015894962,204.1520308442379,207.03189159321656,211.7404967460804,209.7829421666854,195.28075972252068,182.72488834388196,175.02448407603507,170.60296838632848,164.20021586896388,164.8037104765795,165.12287027288463,163.3977900271901,160.9874369768407,153.79081912904508,154.37954530124773,150.6379082494396,149.73171402087925,145.84029794165673,148.13175284457662,149.3690937120493,154.13894411125574,151.80463789325356,157.70649202298713,163.14284332126854,174.1375569303648,179.2203848402288,178.25412959345928,177.98579002283788,178.72225646147686,182.7969156639043,182.94108056510882,174.52782115646994,171.91475077193303,170.42464709671228,169.11451274253616,165.86016432992048,167.11691318722637,174.18560727082703,176.0290172905978,180.25668278340814,179.24557860944236,180.6859416278023,180.48496779840846,180.85594407990678,174.86635621053153,173.49381641938078,167.09496248927135,159.62379403476282,152.86955715393478,145.32008784673235,146.6051730936928,141.3540088945451,137.918310604012,137.4288518169402,130.91741997672017,132.403407767303,129.7728113071356,124.50097882893104,124.72035294824529,123.94846010868426,133.20317248082918,135.28691753645708,134.47925339749077,100.85044228175545,141.31266555821497,108.63168608808606
