,dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075
0,1999-08-17 22:12:26+00:00,190.58930966899874,184.22362006513555,184.6494517080426,186.7057001485782,209.56214690389675,227.4942457068508,214.44630331831303,204.6377371219262,197.21769914435055,190.01898796864174,183.48768494677302,188.59449941970075,195.5221198034851,198.70373892227678,193.82844471793905,186.3332894489663,185.10107229814997,175.7068039177346,170.8388551278656,,,,141.34510397917018,136.18541818973839,136.3443862350496,135.36156063811865,141.33448997614238,145.59423991509618,144.46829723470435,145.24657549326176,149.06360280686215,157.73707801798955,160.05651938927485,166.79288118839872,170.77576315980286,174.81046260352758,174.7408597041055,179.36513715601873,176.73833741488693,179.54693418700447,174.7213090922276,170.66144827190564,170.2882250588203,170.00296986891138,171.4463529396773,170.06127775134064,171.2525407094586,173.7408091160425,169.26292214287525,176.76688261474774,176.92776695159208,179.0343332596458,177.96539549090983,177.03789448320435,167.56143273385604,169.42089041917848,164.355092329219,162.53477209462284,159.568999559214,152.71355124135835,145.7564738618467,138.09926795601876,135.0654144855214,137.7591004422278,131.33615125418225,130.15248096283463,130.15692519301112,127.64540575494587,125.92057237926693,129.6246743456196,132.1052529671888,137.10033166756577,,85.02719223858159,143.57465307422194,90.22829705816082
1,1999-08-26 22:06:44+00:00,171.66136983034963,160.03768739373297,162.00744158282544,167.7807374675544,187.80749232883971,209.14683876510912,213.66771254106638,208.05216729064603,196.70327746296542,187.69819152983072,186.4099532501129,179.34972799033193,181.08083053197242,175.35415342277835,165.71385457059597,160.8722454119025,157.25835401388963,149.74600171665094,145.45819406138276,,,,132.02751102745486,134.91143461911264,131.62880479412,133.9484113020875,128.32956491935226,131.7839430147398,130.36826937244706,141.17744125769073,146.21106077277943,149.139131427911,152.67575978056104,160.8104923193182,165.11154681854725,169.10587616225442,170.2929042369284,168.95138561002972,168.53234038491374,168.62350660170432,163.949331946602,162.41458986852516,159.82811883008526,159.61790848309687,161.1142351154703,156.55908078640346,162.38400337260745,159.7440563873643,161.53235774241892,165.4026185870233,170.87773169899606,170.11223818758987,170.47308063185358,163.60654859304216,164.34232274532374,162.24798753802222,155.50931470589273,150.57342039988222,147.8919868128056,143.4426924185657,138.73629818480018,134.51390663974,130.19252594322018,130.65103457709918,127.93611038179333,128.1616112083438,123.20322158168413,119.94103948290137,115.58505644693693,121.84640990260007,122.54263888681342,122.17366742033518,114.31796000161656,96.24430451445153,121.66786427181599,103.90059995666911
2,1999-09-18 22:12:27+00:00,178.21207189703995,172.08251049529673,173.03661745213464,172.30337564939845,186.75282039915737,205.87176686051353,200.18941961018362,205.10915470269236,200.7919237347624,197.84245278950516,195.45919587823622,198.30293866121755,191.49485985270962,184.29233336445702,181.8668357306173,178.76435223928507,178.87594799296653,169.3253627308335,153.9161157959626,,,142.3764465878986,139.4636800313222,136.41136647969537,135.1098924968516,131.49188636720945,137.35960114402528,139.61903641811327,141.88549853768959,146.30831490704483,152.49672689678044,158.06029800510768,159.28894498441522,163.08061956417868,167.19720918432273,178.7407716241696,173.84787238777577,175.81544120024287,176.14847792797025,176.19374519052016,176.5196026269713,171.38737685010082,173.93442876975953,169.58337044324657,167.0843225661157,167.83865952413234,166.40961328616947,170.13745484456894,169.39875494183144,173.87445946895693,178.47400328733013,175.0593750856424,174.93589252098118,170.83238133085408,171.03724695430324,169.55427669115798,163.19093965715012,158.96212560852535,151.29352596686005,147.49680943567716,147.29982402778776,142.8787293287607,135.51735521013984,135.0351785612121,127.41422563764334,131.81402764943454,127.11183571470809,121.39389934033751,124.81194757226038,133.23769529442916,137.31959199226648,134.3375625348636,135.33225161497558,122.91159408428443,141.19009393284853,126.93091029593464
3,1999-10-13 22:06:48+00:00,177.18379079615062,174.8919506680578,176.50033970021923,176.53954606149784,186.14635555977642,210.72518103767914,210.57544580252585,207.41370496183308,202.78297181310182,196.02360454270647,192.571667922641,198.14397495361163,203.7341666829968,200.57956961183487,189.00366754996614,177.00854384890894,164.91389352788912,164.07383882960238,164.2890004772837,,,,151.158367910367,143.60521542733335,141.0584035712075,145.04382226500502,146.4280031106221,144.80610680586602,148.68199710890926,153.57342156457685,158.6562464889446,161.83922653965374,165.2128322825475,169.42647723570778,175.20853321736868,177.18087780644947,179.0329872006232,175.31583574050757,181.2651231909905,176.9726170705875,179.7563057455916,175.43655129749874,167.39252787257578,168.93912802481168,174.5457408926522,175.195629832387,173.7070733666378,176.05644419238848,176.49314986194742,178.71607620560775,180.32069075384345,179.12711876238112,176.97227368408028,180.60435304281845,175.8183017430487,169.29020339501284,163.39023391390793,159.43777392674212,159.86307281984438,151.6577123149221,147.2064070569071,143.15061199712164,139.2020160940276,136.50907682994736,132.9121442323735,133.77212572249294,128.07922656489117,131.11214078121947,131.42260242831304,136.8979034232559,136.78401871704443,137.24004770494332,130.5348048421127,125.73822981196895,143.1852763583002,136.56449215513754
4,1999-11-05 22:12:28+00:00,149.48204050067844,147.92560096271387,153.27439772835191,158.56940691961734,166.3458396674813,192.08562103514808,193.44108182600604,197.81475456717482,187.98205513499332,181.75573099683237,180.24517388801004,183.18043601574146,184.84138050158037,185.3226105048787,175.51876247695677,168.90242179947393,154.47362904512366,154.61760591533044,150.6360725405471,,,,126.37459579817178,129.42410687171417,128.49467649445495,127.45344319964263,132.66567065318026,132.40954520752837,134.97845407560445,137.6018602197774,144.8184184298783,155.18524574557466,155.03997424511314,162.7820269191095,165.83734841313932,170.38662401377314,170.8550567856864,163.7810059579014,168.4015066086714,165.41491553954629,167.34702785788917,163.01580180269391,160.82537027592292,163.232076436923,165.8479727499984,169.70908159623448,165.65486547856236,169.68605368718613,167.07414980872144,169.16446540747933,170.7026374829728,169.81226723010064,171.47059596891665,166.25911403614268,161.67803371794798,158.03121393626043,155.0508683876177,154.47790227195924,153.25147527773873,148.85987950242557,144.4574251567355,139.17449001072805,136.89328901593896,131.70987963791154,123.39257088690249,124.05017251072533,126.95316802466242,119.02325145436333,119.58287611636344,124.86999391475103,131.4979841846741,124.98181491846495,124.8853323806337,127.41724190738398,138.98273902561226,135.39931898205924
5,1999-12-07 22:12:29+00:00,146.5586877692754,150.3319283915213,157.07676420409035,162.72815917691352,170.07887477105248,182.47101557574413,183.65629811978056,181.3834665846171,176.84751719287186,176.84595657049653,172.25322556454142,177.90976616787938,187.60048493765476,186.75896086409566,183.8228803585709,180.4242740452189,161.42338327339138,146.0318392994603,143.1471372506246,134.64228160119092,131.24270624445825,130.0593461117911,132.1620442147864,129.63756578162648,133.62824176177875,127.90287699255578,137.80893367144452,136.89629795954082,140.8215190503734,144.41083637600155,148.23105231725347,153.2730771486256,154.22930140536604,157.59772354318935,164.1953640511076,167.00392852121388,168.48480959875144,167.00183960266943,165.7466634042927,170.861488164648,175.63442047960547,172.1802133284946,168.53259147304567,167.630340710502,163.2316420067993,160.9974999659332,162.77542137283015,163.7362602131284,163.5405864794553,172.28726126555094,170.49787376120432,172.987538306605,172.24443541973028,169.4674761912818,169.627121724321,166.71810703825486,163.13824633349088,157.74671704463512,155.02452758328963,145.45725226403823,141.12835630476388,135.66982271337355,131.2331027257472,130.91912158748013,124.40719238053362,130.91112251382688,129.97821506148898,128.77753969540788,124.85246555147639,127.51077251435433,131.59190936578761,125.74118054072315,128.37008909854816,127.89274004305236,142.92887315710988,133.47639059290455
6,2000-01-17 22:06:35+00:00,143.60305096994048,141.9932816776991,144.7909618913012,165.5254830421737,189.1601853227683,212.5962047056865,205.086618040109,194.1687155794556,188.7499815109574,185.84808234403602,189.3168071972105,197.8373988699864,200.10191361256028,197.77183363575557,191.2935808694404,176.39577557665095,177.87905274433183,169.65009918881623,168.7142133723853,163.0422377905179,155.22222863935633,150.56730803511923,146.51115342755776,146.6297385449554,146.1726449304605,143.80024390843357,142.60754116341747,144.1049393599598,144.23559335681446,150.76726908900255,150.87468457396733,157.90810583718775,160.6420848712935,166.77045661300662,171.0061856903971,174.6238917199696,177.02552439801727,175.39857563759745,178.87326857921246,176.8004913779963,179.2806590077205,176.01026167550378,176.20925132094672,176.44319100434004,173.42778949454794,170.8939733903166,172.48787830190093,176.08045555926395,177.56560789199222,180.13257304382677,179.33579961186297,181.32505186701698,176.0915622493921,179.11124081408445,173.18048542926556,173.56137583737606,169.01222270330865,161.9669229223344,155.7199183413887,150.81764473845806,148.70462603442007,140.71188716642132,140.09696047804493,141.95681544495122,136.80999609915744,135.67990470009352,133.2404762815425,129.6950984466822,129.41444633875005,129.35206304991982,136.68443803201836,135.61047374260494,139.22031953534713,135.03345469260114,152.07966143043961,145.18306600703664
7,2000-01-24 22:12:23+00:00,164.5893215292155,156.03163730149151,154.03433485348847,166.11290977762872,188.3512620982489,218.6910357297356,225.6724169226081,212.21484656910334,204.93660952399853,202.75766579505782,204.00039099037735,209.7169161310559,214.25791618720865,218.45381397389153,214.14053633495453,211.02583287742797,199.86637125419713,184.4231500868308,179.5057281205286,,,167.41764530832873,159.5050312198736,155.6899075072447,154.11872371759398,154.04092322005548,155.42666982022305,157.28423046294984,158.17016632972292,163.08421030597896,167.31131274399016,169.10847450554783,170.37217925271125,173.51003273354527,177.5211728161976,186.8183425987132,187.73968246688565,189.09560809941934,188.33656646174356,189.1320109759614,186.74650881604623,185.2596589240281,181.65467943829606,179.30067490082752,177.24796786894802,171.6895541494843,171.05017389153528,174.43445810515087,173.8672967289633,178.807009335234,182.50242233654149,191.10168980242946,186.067097744158,184.96897069634235,186.00413738757152,178.7383367097699,172.05037208689924,168.41257063430385,161.16690764218635,156.84788078254005,151.34861963520046,140.2018578221771,141.4423729149549,137.261699435286,132.70019666728496,133.130568594568,127.97192972293722,128.826002256854,131.30658597932745,134.99644875289428,134.84657165673966,139.85417592859642,138.81680067456236,131.47168726007789,142.99077292158555,135.8822142490573
8,2000-03-21 22:06:25+00:00,139.37536846440622,136.3557092204162,137.91415665145846,140.7822059500412,160.93534453989093,174.54266487486308,177.21496869329917,178.05174378917758,185.24608195668733,187.9293876221752,185.6823062965646,188.9922122407847,191.27102769044225,187.5217544339729,177.26917580208664,167.13994162004707,160.7292983939792,158.80551612541393,154.19196567613392,152.74430883351422,146.72840154779328,141.4355422315008,140.87307857609693,134.11600665817176,132.75921664677992,131.98684700971,134.67870159566712,128.98005382815447,131.1195688636908,140.2632670641707,145.05322121640242,145.77070103230085,148.23869483846394,157.24586610381095,162.1995199523743,165.98933899425438,169.51944359007956,168.0227188068009,168.33690183477518,168.1959730522468,163.56181892637514,163.24791653145394,159.79348186385698,160.74213851233586,155.8588607652144,154.63512167939984,158.9383588005344,162.49180866773503,164.50293684184976,169.15712306647424,166.90383116490213,168.34600417548046,164.923241776057,167.1547376558397,165.65968183683074,158.84681095187406,155.26890127028844,148.13566104755193,140.8296608359853,135.00835149706668,130.42805646062084,123.84468628739347,117.91406924115888,115.08185800785468,116.6370427892006,119.15474725660577,122.63550686956505,114.046463004312,116.13875036694779,113.13547688879984,117.14066790750809,115.25205446206908,103.83448681802355,102.3229020240371,117.42704739254903,105.17496384343782
9,2000-04-13 22:11:54+00:00,153.9708405791324,149.3723387071338,145.9696033093956,151.06212471775777,165.18579303801198,180.90510855120957,180.49056382580397,180.99597923645666,189.4110654642111,198.70321510597617,202.87528212812936,205.6639465402431,210.37255169310694,208.58599024533362,194.15421673771903,181.7169288311647,174.0165245633178,169.5390111229047,163.19225635624662,163.8461489394981,164.21090690423566,162.48582665854113,159.97947746412345,152.83325759196367,153.42198376416633,149.76739776118376,148.81975065223028,144.88273640457533,147.33378489700877,148.6851211855626,153.4296392689732,151.06805209549862,156.940442793322,162.37679409160341,173.40097113260987,178.38772263407105,177.51754379570434,177.18782207527002,177.924288513909,182.03086643423916,182.10841835895107,173.791235358715,171.2054459296505,169.71534225442974,168.43054021604945,165.12357853216554,166.43294066073966,173.50163474434032,175.3686300236451,179.61830842535386,178.60720425138808,180.00196910131558,179.86718616158174,180.19555681295407,174.22798185247726,172.87603478255406,166.47718085244463,158.9398215082761,152.18558462744807,144.61078300444981,145.89586825141026,140.61742309679016,137.18172480625705,136.66280258727508,130.15137074705504,131.57074556114526,128.86084793848664,123.63046834067521,123.76279141116387,123.07794962042843,132.33266199257335,134.27895802373982,133.5672900288418,100.08439305209032,140.7141895975391,108.01390445125934
