,dates,mex0366-0000,mex0366-0001,mex0366-0002,mex0366-0003,mex0366-0004,mex0366-0005,mex0366-0006,mex0366-0007,mex0366-0008,mex0366-0009,mex0366-0010,mex0366-0011,mex0366-0012,mex0366-0013,mex0366-0014,mex0366-0015,mex0366-0016,mex0366-0017,mex0366-0018,mex0366-0019,mex0366-0020,mex0366-0021,mex0366-0022,mex0366-0023,mex0366-0024,mex0366-0025,mex0366-0026,mex0366-0027,mex0366-0028,mex0366-0029,mex0366-0030,mex0366-0031,mex0366-0032,mex0366-0033,mex0366-0034,mex0366-0035,mex0366-0036,mex0366-0037,mex0366-0038,mex0366-0039,mex0366-0040,mex0366-0041,mex0366-0042,mex0366-0043,mex0366-0044,mex0366-0045,mex0366-0046,mex0366-0047,mex0366-0048,mex0366-0049,mex0366-0050,mex0366-0051,mex0366-0052,mex0366-0053,mex0366-0054,mex0366-0055,mex0366-0056,mex0366-0057,mex0366-0058,mex0366-0059,mex0366-0060,mex0366-0061,mex0366-0062,mex0366-0063,mex0366-0064,mex0366-0065,mex0366-0066,mex0366-0067,mex0366-0068,mex0366-0069,mex0366-0070,mex0366-0071,mex0366-0072,mex0366-0073,mex0366-0074,mex0366-0075,mex0366-0076,mex0366-0077,mex0366-0078,mex0366-0079,mex0366-0080,mex0366-0081,mex0366-0082,mex0366-0083,mex0366-0084,mex0366-0085,mex0366-0086,mex0366-0087,mex0366-0088,mex0366-0089,mex0366-0090,mex0366-0091,mex0366-0092,mex0366-0093,mex0366-0094,mex0366-0095,mex0366-0096,mex0366-0097,mex0366-0098,mex0366-0099,mex0366-0100,mex0366-0101,mex0366-0102,mex0366-0103,mex0366-0104,mex0366-0105,mex0366-0106,mex0366-0107,mex0366-0108,mex0366-0109,mex0366-0110,mex0366-0111,mex0366-0112,mex0366-0113,mex0366-0114,mex0366-0115,mex0366-0116,mex0366-0117,mex0366-0118,mex0366-0119,mex0366-0120,mex0366-0121,mex0366-0122,mex0366-0123,mex0366-0124,mex0366-0125,mex0366-0126,mex0366-0127,mex0366-0128,mex0366-0129,mex0366-0130,mex0366-0131,mex0366-0132,mex0366-0133,mex0366-0134
0,1986-03-10 16:56:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.44755240436157,111.73939459962267,111.32969960604537,110.12550988297824,111.70141718973692,111.75681924355123,111.87720604695983,108.64482499470442,111.80189954722525,110.88933826226551,116.03098120562603,113.62440029607048,117.5371402560973,115.49134725066486,120.34885365346253,119.11422738017879,130.70132812138135,130.81012466064305,139.0869299739295,135.95886282993152,141.78206110223238,144.46594474246848,146.10310878479652,142.05151264359873,140.15457293167958,140.17704344645557,145.30325920219093,144.49534865671194,152.82386548226071,151.56548182503013,158.82621396119146,157.88275692190336,160.18239015197378,164.8169724801519,175.7204089690307,177.9831485061543,184.2802442508738,188.23551238883402,195.02394022069126,198.23003490229888,205.76555778381095,209.58345954583086,216.1099993660649,217.60786589948574,222.67789468319108,230.97715707117322,238.86208923712965,240.81046722083266,250.330133971281,264.9132592724387,272.16439439127197,282.3464699145925,287.8320902535238,297.0726399528969,299.06046674617676,304.1844638901347,312.00488710337083,323.58631798464154,329.05335147276526,337.9954539481502,348.2583248101856,356.06571737547773,360.707613010612,371.36429655296814,374.7887697711114,387.0619071339404,388.1054794022146,391.86886528358787,392.5643797669249,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-03-19 16:49:55+00:00,,113.32036852701577,108.86757671138223,106.01376539723421,97.73878319383587,90.1994119551035,80.0744385428015,73.38363135964451,77.8464301440851,80.18046451139406,88.04461479201632,135.50368274892656,133.81511125631076,122.01553667202111,117.46153523314138,114.56830419774424,117.57183622647659,123.13381542080114,123.17975366966272,118.331777356576,115.34244105353963,112.80400103986977,111.54129214390802,114.75221936089137,112.72487601341652,114.73578950184604,115.71299954476143,115.02979282512501,115.73326695708946,113.5277537956523,113.4887278249372,112.79927019257188,112.26391376913118,109.70208896629634,106.50304975558825,103.63271751538198,105.10641577833555,108.4664659134696,121.4134145406778,124.04958586034475,129.73301919336433,132.68305677580082,130.32821418195226,129.70339012413228,126.4286699882446,129.39405920917227,125.42882390677555,129.50135453439484,129.06216967281193,134.5066891394324,132.52938784380225,136.84488300105178,133.06712899332868,137.79731395439325,135.66678692836044,141.62620764715817,144.60759514282486,146.26736816186323,150.16336669818364,152.7769275876862,158.82605758578637,160.41452041774141,166.70497893101785,165.23660813863606,164.2111489287453,166.1201186179381,166.99749097097336,168.3397047465968,169.5051061596102,165.76742916199487,172.1784815361476,171.29167356637367,175.985258160602,176.5202159939936,189.3512847261643,197.19326621013212,205.6987337743683,202.36046306121813,213.2950686689502,217.40236930168075,224.4285395306398,229.02960704217872,232.60854654974935,239.96999420460708,246.36149727645176,253.23592269957084,253.17062961112444,261.3187691895008,267.9862086798238,277.76623303071744,294.3766317627999,303.18735081696775,308.2475068360209,317.2210226371913,318.43354266455697,328.77360146762317,336.3711230019578,347.3766628207227,349.56843485638245,360.92991618036604,364.82040708160275,372.086741907981,379.43036533679543,385.21139892687165,391.68388269828915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-03-26 16:55:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.27536391209065,134.55516667571175,140.5377162157681,138.23357592883679,142.64653145555613,150.23123538187042,152.56577325845862,162.1347102332416,169.86206793280016,176.18378602646163,177.51857185893377,181.53798531187175,188.67082624647378,195.90784772823153,199.062973057799,206.11546781647672,208.25301641748158,213.68503602262552,215.2746169671525,225.72595282760471,231.56914857629403,240.44716421557428,249.13780038233236,260.8012642348847,267.53450924191975,276.3789522700795,281.651872643952,286.44621041554194,293.4268756837117,303.15865601797213,308.81239101448523,318.174201554119,,328.9708584683398,,,355.9460754147009,360.4254465200361,367.5887168002547,375.9830649080277,374.0680475208578,381.40028979373085,385.1351686751963,392.7374965948818,,,,,,,,,,,367.9396737650205,350.734848949261,282.0713848752582,,,,,,393.325033143969,,,,,
3,1986-04-11 16:55:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7599014381178,276.1699833949196,285.6121336322585,293.82946389781625,301.8711680503751,307.55732686670694,317.65498482164355,320.51569584445167,331.82851150521515,337.7863697340342,339.65775166764206,357.16871010363707,359.3743751408128,374.589220295396,376.23818647542885,388.9779448327632,388.1020411646813,390.02079307527515,390.3839800705314,398.15563503230567,,,,,,,,,,,,,,,,,,,,,,,,233.1289857785764,
4,1986-04-20 16:49:14+00:00,,104.78932630463922,106.10827646522398,103.23709054448707,95.17665800697107,85.30136980519211,79.50851599263724,75.18604912165006,75.04637028091112,79.1752490313124,85.58224862547246,129.714292370607,127.00937977006737,127.07839690037588,120.9943844364972,119.89211094596092,117.93497424163999,118.13764276618133,113.94068623292492,113.4330474860735,105.18201945494334,105.85624517106638,108.2218005049057,110.71823152794846,107.59961915453721,104.53201654283191,105.77533385546474,104.83995401637975,108.31956526905535,107.27028785558383,109.00159591403478,106.86113693675398,105.51945100773622,111.45806492111134,110.33971492299031,108.19720518553684,108.69619068364682,108.88591004602071,109.51407380677051,117.56682630409131,123.43631269213788,130.0611620649131,126.77264520274687,125.64304016332352,127.01249765667339,126.9779760301946,126.17786365067838,123.99393793712099,126.16345574841176,126.55223405351086,131.32324922807294,130.3184827118902,133.85747281554762,130.67973543986568,135.68108418809942,135.81512459618526,142.12221088282266,144.73282550600481,154.36716410893325,155.04554496190164,158.5902920971384,158.07756870185116,159.98198733958895,159.57556348664548,160.06340466745547,163.26146056493891,160.59177917531304,165.4671112480092,166.03728975549444,172.30551777568343,171.843403083508,174.94275685562212,171.03708773572507,179.28257849366446,185.03395878452216,195.4129244676662,199.93089860783954,205.4513079869869,209.86333435502354,215.93555351885945,221.31380604710682,228.79184822215265,234.31550644024426,235.75210230768892,241.43486452751154,253.41578540799756,256.55662153709375,263.25186610448,271.0021333408008,275.9294877232319,285.42230436529667,291.84888095071557,300.2350681835633,311.9705185350951,318.48272604144233,323.32776282062696,331.65562074162625,337.989551203882,347.3905888965967,357.26696832625294,364.05632594301665,371.4591812638033,378.00296647963086,383.6758618604862,397.2401238278586,398.47423361279715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-09-14 16:50:46+00:00,,,,,,,,,,39.24755493097315,45.94437745192036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.17142944077332,,,,,,,,,125.10533347462365,124.91946442511133,124.96137787931619,126.36459689888974,129.36250844998887,,,,132.6469203653867,,,,165.7700705191104,171.12135580229523,180.0060434900908,181.94294168110147,186.88176084965392,,,,,,,,,,,,263.79999115597707,,,,,,,,,,,,,,353.2867423714686,352.2866118678372,359.7159474064599,360.4382270145262,360.9617416311075,,,376.67049279407655,,,,,299.87960980086814,275.8650973542612,,364.4962222393429,378.96967565219575,297.7741898194455,,,,,,,287.4070693447093,,,263.83704730152834,340.7689886551595
6,1990-03-05 16:50:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.13553055171366,342.82398528894805
7,1990-03-21 16:50:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.38096193026536,291.4218685562676,301.89543025352583,313.65605137749316,321.18668880003855,328.7124240287028,329.13962260526614,334.9121469429531,336.33267241135013,345.8484475578572,353.315404999344,354.5648056229503,365.9572981560085,384.5886422670001,390.2689042191757,391.27286489684684,396.3672303309894,,398.72042336571184,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1990-04-06 16:50:11+00:00,,,,,,,,,,,,,,,,,,,,,119.30748946359267,117.14027528115828,119.37568880055775,123.61895833861661,126.10682683256155,131.19242943553897,128.08270516136838,127.15649528002925,125.13337659968943,127.18245839811608,124.28048793447748,127.49299391367533,128.3653115475387,134.68416432342073,130.19323148905744,132.27330385127732,131.28993471106276,131.3074301062108,135.94883423159845,142.80539725897253,144.31647754072088,146.74470691639542,142.73813698863546,140.8350572245967,147.80456779563104,145.69829254051425,143.9977174221798,151.96103428722301,151.23439581233296,154.3144454152904,154.359497407194,154.4407510949901,153.89791666112706,157.2542498441036,157.14547656849953,157.96043543210283,165.94650578521552,175.42347613976983,174.53155975472762,174.93164006324844,174.60949468674895,175.9937443549566,174.21714951133782,178.07572905298363,175.73194704490436,181.2677896701717,182.77754074363656,183.77869833397358,183.75121129622792,185.20110138581862,187.4416931987073,187.90610535695637,192.08401161076992,191.50125352335215,204.4148245688715,211.18630685882243,221.65808537227946,221.56489632485818,227.50389811035177,229.93756825784035,237.55050744966616,238.02415746629703,242.11902177592867,244.14005223216782,246.82586728065735,255.61796575629523,258.52341631227404,259.8721856392784,264.4250122357853,279.2690351201983,284.5567566113464,295.29988191826374,307.31122185308925,317.0135799664675,323.3962157786003,332.05833588213574,333.68625929784594,337.8517992931082,343.1829030719744,352.38845179511725,358.0905532524314,365.13573903493545,369.2116953001106,377.5752298483071,381.55548559430497,386.9026043705871,387.56364237159346,,392.4190540954079,396.8806224740706,394.0899038027436,,,,,,,,,,,,,,,,,,,,,,,,
9,1990-04-15 16:44:09+00:00,,126.72802059033012,133.10074008872317,130.8085111552799,123.43204829986044,114.72239865414836,111.37941022106665,108.68375805845864,101.76790566389782,105.44807995655907,107.72406097159468,129.6208271795175,131.89853182286734,134.14669561513892,128.53385778139292,128.70919087966143,130.2267622270686,130.35986602956638,127.62998643571726,125.82756256880617,124.82880015078413,124.53167848464396,131.06237653693836,130.686650714122,133.55230728541588,130.8602910909563,130.65621710563687,132.58050618352829,132.81689837518923,128.0527759983577,125.96738198479574,129.96121207785504,129.51718022650167,134.0685332869766,134.8193324147902,136.96858961552306,133.09576140556265,136.2610830620664,137.5212979075357,141.3253463402519,144.85183391661337,150.46934903126467,149.98998377390882,149.24686061980844,151.6660736651852,151.94162164322591,154.09800920150977,156.31063337230643,155.85802741793498,157.79113280111739,159.36724217979625,157.96761473844174,159.20690860589988,159.53060939192864,163.43307298158402,161.64483160997918,170.72899603704198,169.63734319039875,173.04236946739962,173.2443847317546,177.03810446607844,175.70508284322722,175.8448557417687,174.6213196261658,176.31378528879551,176.84444013829915,182.2085789213976,181.86276923363255,184.43402113536672,186.44653733492353,194.2267422829031,191.9460667721086,194.54065224040107,194.5966266617118,205.48979009669114,213.20878058572885,222.10599818090668,226.33944838018746,229.60653268957577,237.23129179465593,239.00495840119646,245.6602643813307,242.79555161788554,245.9702663396584,253.99337866895615,255.41872109153232,255.39117257010116,259.0928645893264,268.8759505186951,278.61267563122374,285.6356952948212,298.43904566029767,301.6983686794773,316.79491363522527,319.67356026205965,329.9370801207082,330.3739089596964,337.31531021551234,345.7168462598173,356.0295087823665,364.0637682387197,367.0491241898098,376.2682227229042,385.56418328339754,386.62634571148254,393.18443310005665,395.4657115613551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
