,dates,chi0440-0000,chi0440-0001,chi0440-0002,chi0440-0003,chi0440-0004,chi0440-0005,chi0440-0006,chi0440-0007,chi0440-0008,chi0440-0009,chi0440-0010,chi0440-0011,chi0440-0012,chi0440-0013,chi0440-0014,chi0440-0015,chi0440-0016,chi0440-0017,chi0440-0018,chi0440-0019,chi0440-0020,chi0440-0021,chi0440-0022,chi0440-0023,chi0440-0024,chi0440-0025,chi0440-0026,chi0440-0027
0,1986-02-04 14:07:59+00:00,150.18119931095737,,,,170.39218294661305,159.15232936342315,165.95538505637887,183.01615995202772,201.44306861682088,188.29941647173297,189.8343546340875,,209.19679661725652,212.6845000202403,211.3137163007013,212.2579867354752,209.08755297201,,,,,,,,,,,153.72988507964564
1,1986-08-15 14:02:41+00:00,,,,134.27492199065082,148.06958111972168,126.18895663559103,140.28969870379132,153.9440043226606,173.08157162088435,156.0900849752468,161.60495941673216,173.2259179036795,180.70057695840302,189.0305507189538,180.18502085020177,187.70296918688507,177.72653861708696,168.964499458142,174.13668060442805,159.21467929731222,160.28938304688126,164.57126268223817,134.38408843984985,137.4464296987091,161.52535895376104,,49.4411155183887,131.60811581078994
2,1986-10-18 14:00:32+00:00,,192.58217684622824,,,,122.01520326057057,132.0240366812116,137.93562110769207,158.96842694213248,152.5257176333946,146.6704869002865,164.92880123807697,167.84452691250013,178.98794057880104,167.7374958478526,159.49767863259848,157.2331535373204,156.5033120835432,160.52193437685497,158.52379875673955,146.26051643695183,140.7316349502704,138.37434738198533,135.55729420856315,138.5319864881054,,87.42210907640028,140.77120159430436
3,1986-12-21 14:00:01+00:00,176.10570987119002,198.27400419306082,176.09255091511295,162.3714419968981,152.64616070773792,146.82659986400338,147.8412003890875,162.96467971174638,185.97716324496835,168.91180767928725,172.3879470133166,178.55368382744422,184.20535148928408,194.0939266124773,180.5862218137439,170.48770237151427,172.20523477759633,173.3376734179955,186.40472898559503,185.78215619256605,170.01859876946924,175.5581083306686,167.40269708816962,172.6899653917898,178.73428856563132,175.17391340433832,177.38134269859202,144.02446385227796
4,1987-01-06 14:00:30+00:00,147.9674367481444,182.22715172834302,173.2413720351977,162.4346900012884,162.74078977632422,151.26939955963118,148.81588520046208,166.46805327684604,185.2833674592654,168.78888410532562,167.60970281123682,174.3256042969245,176.49867654509526,185.46428114613195,185.59660165051946,175.82108421948922,179.6974572876404,178.1331764344275,182.6294802603017,179.1203346229704,178.60043456073862,169.8520211283456,173.28284855184762,171.91770296536217,179.704989621294,180.5150276116495,183.52957423551223,149.48929474989674
5,1987-01-22 14:00:58+00:00,130.09851528823194,181.5817316827365,181.26964526293628,170.95923205164806,169.57767387625032,160.0665652811435,158.06297750148886,176.3987655124908,193.18187219518373,178.67018557963462,172.08232062783793,189.01607089121606,190.44987023332496,199.01203563442297,188.7708253697042,177.76956498022736,181.69419080205478,184.51770342552,180.07952799948714,192.59407803357377,182.74267680646133,180.93837670104548,181.6162296441902,175.49360133411483,197.0715676697971,190.66579942422862,192.18201040490575,144.7205125268385
6,1987-02-07 14:01:33+00:00,133.2275786796104,191.02924033206494,191.28619066558176,184.25576999569023,176.72703027650584,164.99128683356656,169.22068811599266,184.84654563487254,204.9653183621045,189.78777788049197,188.1286475283149,199.35690796194635,203.87843611649194,203.74025455691108,201.3248325673927,192.65657992948945,194.1367412037286,198.80832752414594,202.09603597614034,199.20641053611388,193.50767694308948,192.34752798910222,188.9223818602284,189.9825737289491,197.67630667574,201.57451371802208,199.0851361487499,147.17514317209734
7,1998-03-09 14:17:33+00:00,,155.9237332748997,150.62566197268507,142.11973269869523,149.83608869535655,159.95049512354709,152.24679246734672,152.69635649324678,161.9836315131349,148.80529775535524,158.84520614455525,165.6969584809591,173.23841990556755,182.05475984991975,174.8344434262581,171.09614259383983,165.8890472748464,179.89609903364524,171.21721079223698,173.95222392624675,174.93759517923382,173.69242465502177,179.50766319030535,185.58809321281205,187.15905496752268,189.52105713544725,,145.42108513474238
8,1998-03-25 14:17:47+00:00,126.99845625133491,164.87368671087506,157.75670289891434,149.56621032370717,158.68398111432745,164.51580368741034,162.2340541155066,156.85408612932733,167.31095274090558,158.89607825926905,161.62299175749354,178.2372634309206,179.12037424976384,179.7680798036084,186.26441178011638,179.27482443311283,174.09640446908807,177.83015219095898,185.65560201940144,183.3307071792901,178.45683334338392,181.90839493173766,187.2810897370423,189.6273031705882,195.3400125435526,186.2759447193643,,133.60120131239862
9,1998-09-17 14:19:50+00:00,,129.5401403829127,156.61161814450767,153.36199095590078,146.8975315077922,151.8088972640994,163.50082149848686,157.09287498497977,172.6250383641906,171.9312153974335,177.73787569863958,187.32251897611363,193.86443593901308,195.26894430102274,189.48375186470403,188.12575800602616,177.07705996062967,179.6256694870053,187.8343150084428,179.55800375755237,174.65008925277573,182.71231148692556,175.19075813758417,163.45252176737688,184.27521068720267,194.56847901788322,,132.00055716548496
10,1998-12-22 14:20:06+00:00,,,173.06896870323337,160.60116522271076,144.88096407646475,171.26989432521432,165.99128573264153,159.86011120655837,175.94032298226793,171.84066493889694,161.75906665602767,182.47734355809513,191.9015640028486,199.2940779503411,197.20167184747243,194.06163185015888,199.08281794066457,203.157547805748,206.2235460263439,,,202.12256882729417,201.75752559304502,,,222.23699037954412,222.6122261359392,
11,1999-02-08 14:20:13+00:00,,,166.7637351744079,140.14551865658444,131.62041023497773,144.80301651732185,146.2395926867297,139.24672742916815,152.87221346683646,150.59792915215277,154.94775981573943,171.93429811211405,181.0418565945259,188.0365816836038,190.4935687440314,191.03742468159754,194.62963687741703,200.14942356285388,207.71963989475276,,,211.88194515808812,208.68370643057764,,,238.0218829860013,239.72288048669387,
12,1999-07-10 14:33:50+00:00,,116.1158380168806,143.63927484342142,,129.15168250729613,124.4152527872177,133.52415744240255,140.9574858991411,143.9086854824116,132.06920780164288,145.56300345566933,154.50614241734917,162.9238847606718,169.4876915615302,167.23831095630499,164.37089433913397,165.5822189817197,160.0445900029332,165.77260057460376,157.89277452065375,157.20819141981022,150.3541695122065,150.51814726839928,143.66193707287428,147.9523985457761,,,72.37285820141548
13,1999-09-20 14:17:38+00:00,,93.5066682155155,121.21284045789487,112.14728240845982,105.42280816465835,96.74682554144033,110.95908151767696,115.27313354007494,131.6610172366451,121.03571244947386,123.08291685847993,141.19558472638002,139.15505026774227,159.41601487717116,142.10221059179906,140.93333457176493,134.46722480737182,153.06517790616255,140.6644333260661,129.96668835104086,147.61793652930126,124.85814444665778,130.7411603435403,128.15874810079072,157.66586191220384,142.5277140969311,,108.44557110576068
14,1999-10-06 14:17:39+00:00,,118.57061945546646,135.36532968180737,124.03823627775542,117.86945931228581,119.7759822108855,137.6134580419908,139.40912401029922,152.9288518152174,144.84328108752675,149.9879699406653,165.38184980297527,163.6734513303734,170.77947248025262,162.92540581304524,162.05077546080886,,,,154.15717832816122,161.84057844272502,153.10574083896773,145.1962862336086,137.33663136363495,164.0406595325278,156.10021345082635,,148.5444488843601
15,1999-10-30 14:33:56+00:00,,,150.00092483994072,149.3805367919465,131.36621599890572,136.05668608997328,148.95088930040592,148.35963038691727,157.29281894426313,149.33081320966127,154.90587208611723,174.04615198313687,176.5769647357432,190.0250848832435,174.1105193713546,174.06246026347506,167.39785742140498,173.04424552288688,166.52776494804064,172.49324512943656,170.29230344200775,161.28890730194817,167.55149644066466,171.997066034475,177.00605592709093,178.4321304408935,187.99756197448042,154.0671359324792
16,1999-12-01 14:33:50+00:00,146.5459159619553,190.80825901919127,154.73983710476574,154.85994227210563,144.50021213835012,137.82875397444087,143.34418003970202,144.17966706488133,159.5948769495601,150.35148617403402,157.17845104081934,171.6769434419898,178.6302145053164,177.44421693392923,178.51527184125734,176.39765368695188,168.22741318139995,163.93788773814623,172.37013946384423,174.68821741035816,168.1087321731978,174.33257775014718,158.7631654998678,161.01802738233306,182.21045721743567,176.5555406318948,174.86819219395127,
17,1999-12-09 14:16:10+00:00,150.61982274715317,188.0982328470615,174.91849562529362,171.09614669086332,145.04335924613667,148.84529098130162,152.19733881407544,149.44170171267544,166.78595348960462,157.40401829430337,161.4534702000425,182.02495476617153,190.5537539645276,192.31527646031202,192.42892312518822,191.71994818406444,183.1206021533674,175.53828973181288,178.8253643970002,181.1555606521549,169.70062355600805,182.5753810814988,162.76079101420558,176.98468922720974,188.313452040441,184.8633850461305,200.43472495988615,157.90865588030388
18,1999-12-25 14:16:08+00:00,162.9100732798676,193.27289536381377,176.82572436920802,164.3175911808054,147.34771937510428,154.10529115977303,157.39680151348887,153.23293177976493,168.70138091275535,165.53150480756483,171.6921610984468,184.12447083137937,196.65085756537246,197.07322149148982,199.2508292831991,185.4104784465594,183.45420750677025,180.32935861629676,185.51363215542574,191.43172946366246,181.77828250886034,183.4434917754592,173.26412533990558,191.4560863310909,189.10776738554426,204.22227600138055,197.9022157820843,156.65164487414694
19,2000-01-18 14:33:49+00:00,135.2004541006076,199.62827776307805,196.81755591353883,176.87608162371745,158.18017783057348,157.1821056812203,161.2218846102535,157.56189554940278,177.1710532098062,172.66111841071225,174.97176380949875,193.2926780680015,197.3462910475064,203.82475925894673,205.3059332541761,200.32769571901522,197.51846900509946,195.14653840576975,195.62438848946388,194.74261558940822,190.23861697393266,179.41100511622594,178.99977678961463,184.91612512064273,194.66285334488776,208.37362960690956,204.46067295588588,173.38491252263074
20,2000-02-03 14:33:49+00:00,136.6965497930801,191.8589756269593,191.22447285319572,179.02370381076892,160.83906694807004,158.86219846112076,163.9145149226271,157.5314590367523,171.42181900821814,167.96782280098643,171.5976259707601,185.89777071855556,194.76636041607316,202.10888020372553,204.517814709615,210.90710230850397,204.54719078994933,207.55539966861437,206.09114260698848,210.82538501974275,206.2741744402043,196.83967187752208,200.31727564142116,199.65460545664396,201.6265489746821,216.97712803875532,211.1008469327348,169.36135021642212
21,2000-02-19 14:33:42+00:00,93.79640401426447,158.69448533839252,181.58538221600296,175.98516867352828,153.66224287843642,156.28934758670292,154.10949580428584,146.3232848828745,163.23496515367077,160.04882864180385,167.23333737050763,182.44350451273488,186.33397781058184,190.7178416964117,190.89669855465334,186.73274303837863,183.6789292183254,188.74167875549153,188.63621214017624,191.30967082389068,182.1220777549514,183.05183335388529,179.74700444622445,185.1154615801685,201.25091851984416,201.9909845484027,189.00869821449842,144.0871351291184
