,dates,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149
0,1999-08-12 21:52:44+00:00,182.2458618665328,170.57083799076517,165.95882548378137,169.94109702605124,168.5676503967068,176.2892717637452,164.06399654235528,164.7200432842575,163.06975084113168,164.93427032214808,173.8575389732394,,173.6338012455095,161.54521901048668,157.69717014663405,151.25886128173465,155.3560790569344,151.59372104989737,154.2640412214363,,153.77912410372394,147.3364276608287,145.50058103380871,149.26166992102404,,151.9419576739684,148.28206559898416,152.9868650169955,150.5255521830814,,,148.34958336879677,142.37490302547968,143.93561099091417,140.98399134793002,,140.05963747245104,135.5230327107059,145.56724921514635,,152.0569620305548,,136.8982821376952,134.70008992239812,136.63624934891027,148.97527351343496,,172.32657950472742,176.02797974278525,169.4084729321491,160.31101922811533,159.14811767080926,152.06122411788934,164.35335651985483,146.82699604047752,148.56737605277854,154.7428098217844,165.1948786510996,,184.5224148853657,188.22481231408025,192.83234860731753,185.60696069905345,168.94559088789651,166.04468244738686,157.87835989867733,162.13548653662377,161.19001361495987,164.5976153953976,157.72458530920892,153.77534973638853,154.13086652115345,151.66782192500906,139.618176135333,139.90071089402176,143.65230903760164,145.65264268869106,151.38869044369207,150.9279429773127,154.44310741027763,154.48925823628068,,159.92307610183622,155.43588652074763,160.46366720561124,149.00644545605903,159.71762028577294,150.69758790416512,146.68134353904307,150.13273811451995,144.07183288698513,149.26396618962153,146.967411640146,158.32276522687624,165.8143833945179,172.80514622434097,170.13847031442913,178.98206275147268,176.53778289896104,179.26360746444837,,,190.71478191531867,189.21874830500718,192.20162384024587,183.0640260789973,180.74682596413203,172.66529360866033,175.8128275320562,175.7360677863737,169.16823946543013,170.1709893787086,179.41351483190104,188.96587745385753,184.0262131026659,188.84492451067644,189.29524984373586,184.16820953270792,173.93561377704697,167.59311024598549,172.70466044946662,160.18828453642448,168.5147784718892,175.66658624168954,180.6886288653971,184.56206021204235,195.8205559185621,209.02359844569537,207.15630340905673,210.10436531048742,185.42340640836034,183.43424877722978,178.7473713523534,178.96679746850174,185.6981974677143,197.59316108947095,193.64885306785848,180.98371032290865,189.7332476099315,188.61180958178903,187.01779734658376,191.21717932114026,192.01680383924526,175.90085554609578,173.8768305276136,180.63296837515384,177.8733899680708,166.65016391920702,170.75827016936682,177.44358042471674
1,1999-09-29 21:52:52+00:00,206.09104373577466,202.13201210385546,181.8983795037287,180.6317237216057,183.00431818643352,187.97248464978765,185.15125788889907,179.1769944383468,175.5274710998145,171.42307342447398,178.5634463660862,181.08341876698404,191.41336549591833,183.80202711663466,189.23092846347532,173.2098487538069,167.0691227441594,169.7493701692996,173.1192161144479,166.63580977491188,169.16070967717957,172.75528837229285,166.214507613413,168.66635598012098,158.51227045828662,,157.16301390059309,161.93031147837107,165.3598932413096,172.9627121253609,166.4872464094521,167.83612141092823,164.47892924150364,153.76275270100666,155.89735516973954,,154.41811564987938,149.36748614140814,164.0172641482124,,179.46508052349617,156.73128839535298,155.62197104924985,138.57249798833854,148.96148568397126,161.94999010310897,,183.60104269745793,191.08386400699123,199.11249330220744,185.38289198895978,174.13582759788667,164.48965331433675,157.01584000309165,154.1679703890398,163.3379055358294,175.42635618891987,186.1538132065679,,201.76970456139688,200.18444524654086,194.05606275197204,206.96558194455193,198.49243342208035,196.61102411135744,188.76025261752946,193.33243553262471,184.35655826787297,188.61724946563302,191.45508686491266,183.25586314609654,171.39657262311144,165.95484301253137,155.5337307567408,154.47522403569718,162.2494869765158,152.5775033956224,157.06567499341614,154.08856107452038,,168.97777630777938,168.8912438842803,168.36921949198916,173.66939717417569,172.77754848722003,165.2610828448329,166.74538777551598,160.8849559338134,164.24808825018118,164.18394154959933,165.9438738870901,173.2874791180134,167.85792064543267,183.68843331825752,184.0699550197234,197.736161525728,201.7435763986895,204.96031857376363,200.1213238889008,195.09831845926527,189.24850917312358,183.87892579243123,200.94907874077398,195.07452126673567,201.78158784412443,199.22401606595642,196.49426931750963,189.66092850352868,180.74646601756635,193.75819840870338,185.9760710244188,199.30963118154756,198.1370275345246,204.2411088060134,199.92145604069464,211.86527227400387,204.83071275253445,199.53021070861547,190.08482340697452,178.2852259410737,186.817033564741,181.63844456496946,187.257181613304,188.57596878294004,202.1914684479545,204.41610089779033,209.67570919932123,221.2761327144807,216.21145947336618,215.41594308600816,214.43979740661246,214.16431240697972,200.55870302804385,203.63132839825545,209.85919572787952,215.75781652227388,212.84598001358194,,206.74218880058342,207.96472178416278,214.46848865456764,210.80744775689823,208.83423949442275,189.36027276506766,196.51462863041792,197.01042788277363,191.60902929823752,192.67125868990553,203.0758186643215,210.78221288033535
2,1999-10-15 21:52:49+00:00,184.94485341305653,178.62892741310347,178.1704393931945,174.6974915669854,175.6974146204636,168.12003185039268,169.9303812171374,168.43477813953427,170.0489356698147,163.82267689626258,171.34187293825306,,,172.36136653966048,154.2315534303144,156.9634518501968,160.8356058464349,162.5360062801587,161.0802128570571,163.18089457468827,162.8207584191001,165.91366548671652,156.9770850806553,,,,150.56849185374924,156.1038112485939,156.4892745677601,164.51521705395209,161.8796201539787,153.68858736637975,150.7881689463032,147.3047031944308,153.79276916350958,143.78779955183066,148.72886951171756,143.78624292758448,153.945003462493,,,140.64191979939702,139.6974584103458,137.25020947011598,139.68530383758133,152.0176400351029,163.6273727364681,184.9332302074568,181.2099170913953,182.7742158860942,170.11915913792834,167.18207466148633,156.35972693850147,152.1877666173671,144.34012396325238,153.57409651251507,,176.00603159196564,176.80749280426252,,195.94435044699605,185.4353103338519,198.1548261122774,184.42931148575929,193.53271099464726,176.08327003337737,162.66142543224882,164.01464017299875,160.8936078408177,164.600768510613,160.56060806461582,167.34133688525037,160.05635233309286,151.1127933087893,146.783849492671,153.28840820715294,147.90201937052828,131.46232816222133,141.52976883067214,,152.3736112799822,142.83346319609817,160.13523086934853,157.11665009091385,165.5291726032701,153.84556142816677,155.0956379349459,152.96048264593512,152.61243695115408,154.456148446882,151.60627899722095,164.7541516469295,159.4296898345256,175.47221181934273,176.2822099645128,186.29336701816712,193.80621981547378,187.2635602715298,181.89170133106143,178.41488482370013,186.36451113956574,179.16862422701513,186.31440617199684,189.56434079319726,194.85351935987214,191.69266737556558,186.11258301293964,187.69685148286297,176.5509531775296,184.800267527679,174.15244032755706,178.6619113220161,180.60041124695954,189.09246663171328,179.2567435034934,185.37723219337548,196.6674114152111,191.24536928013353,196.14425060195447,179.70766705127716,182.573055041063,176.9194758319883,182.83788568729787,181.30446912997036,188.74262940305252,196.06251955689567,198.82715602001502,215.35298259299316,210.63119351342198,212.01549346413177,204.7260986264397,205.46217778009046,193.902774544349,193.83667737046213,201.41814059825418,197.03217711673688,199.36319220970034,195.2597269548356,,,,,,204.66117660423862,196.14077888416065,196.56451845142882,186.62578427579493,185.63011106068964,194.49146600705507,191.24789136022903
3,2000-02-04 21:52:37+00:00,179.24819767189808,170.24102893215937,170.51698680681068,169.4926386409259,164.53175985909888,161.59588085991587,166.9593937959507,169.94013547604197,166.04851518814797,164.3163783743641,174.40833331755462,173.15034141736456,173.9993123785815,,160.53733726717797,160.7363856431626,178.90824319119034,174.6513158093159,172.3957818538887,168.03981859591065,165.05510121063256,161.92323771446823,155.09700876506807,,,166.54206436367758,165.79862568511425,173.68795042110855,169.81677722477994,169.90837657161342,158.83696951572873,157.95739354415088,159.43782588961008,158.76317542505598,,,149.96255972301344,163.79833420231984,164.69314094971222,,159.6843288210976,157.0804835284397,152.00840893138846,138.8879304687421,148.42138080173024,155.86735974107825,170.19584956274775,173.9997008034763,173.04218143317635,167.8747117167562,161.96960083699588,165.93818892788912,157.57726452622123,165.43712853214458,,146.73376518120386,149.3872921075806,156.07103198947945,163.73807209130013,171.26361551266828,,197.76151065813343,202.38625679490815,194.86853264351709,179.17480997427836,168.22810385240174,168.4569690344076,172.78863279525314,190.9237621660918,183.53846608353737,171.71429542614158,173.5469478009501,171.66387944668259,168.04868713937054,153.85051009636987,159.8897792522336,153.13726269734326,152.1985963574175,152.7883420047678,155.3166038924256,168.0319846831816,169.78834900270627,176.3749037358282,163.74348603647115,162.90673472497912,156.76114157149502,161.78441572062798,157.7664758660444,162.58757068264669,156.16729742515906,148.96617534561085,150.09627297346802,150.94970625116989,168.48620537834148,167.54945565661114,178.38684205920043,183.6340502053929,194.0614619960382,194.354359982381,183.8800190193912,174.66382288445084,175.06354179030978,189.46581263386395,196.21760073586168,206.28498872935592,195.48489079956028,195.59925748777715,184.93308779612838,,178.28876470216917,173.04398712669405,178.11316399292156,179.42937346193486,189.2964639583329,196.69881065330534,202.03426238820242,193.92656651814866,189.13316732139728,181.5386225985132,180.633888503195,184.3877687826107,176.92891444578478,181.4970656875363,186.32094143584447,203.32808988412765,198.10358207917415,194.75987054414503,207.21969163142387,206.32174565891663,208.0207892909527,202.30928424430266,207.18476887482078,210.28609649583592,220.74684703303902,224.4772999851136,226.20921494672825,209.99749467609604,201.46594953448619,192.54995150717613,193.0752353668105,192.0681478320338,192.64608056722048,199.26733790058503,199.98604352375062,206.01576245874065,209.60087801045822,208.2646536660457,200.6858925029561,223.0331744190496,
4,2000-04-24 21:52:10+00:00,176.52771348952027,172.18788731655803,179.68036934270032,177.00747840709687,172.18441711488214,160.9259650016603,163.75577107725456,157.36952910376442,164.99587142715575,,,168.3682542683403,159.92128473777342,158.639578567159,151.1294152902759,153.114707953141,157.25076687435723,164.05682711528112,163.4545946383172,,158.8237046062147,155.21861439848098,135.00832845069826,139.7069627119453,146.31727121516806,148.25686765215244,149.30145374733834,149.37036251787188,153.83717698984464,,154.54328374551173,148.24862263044315,147.19575911061767,131.62681071031284,125.83338082548372,121.33691963148185,,141.53639262705204,147.90436039960963,,,,135.9490826256935,141.01191988653466,137.55696583511886,144.66664917575986,,181.48912584890238,183.28822631689232,161.35451009248322,142.01546207379258,135.5740597766391,138.30834412863425,138.34384368810746,140.6051848223948,149.31613416654127,142.4395961600844,142.71996130023322,154.97152306406633,157.53473110686457,168.53093953924935,175.08723752869196,,176.0683490905832,169.7714220545371,174.37569683778156,177.84316731373067,181.1946333258308,184.78609257768332,189.75979161202324,171.3761672821481,169.7609330559237,159.255363912375,150.35399996332444,150.20432287728372,149.83224853141476,146.71245803055658,142.4003933757183,143.60976916845107,,164.34787227859977,152.22268288968172,148.30341953257127,139.04356797149538,130.1255534733087,134.20068230043313,137.75688541203,138.07519298378298,115.89003202981903,,121.51639227182108,136.27156379413077,131.71620334916378,144.97113354225027,165.23026751976636,177.40462272490726,178.1459507868542,175.59483454165922,170.94949816019846,161.27023266832447,167.43427989775756,160.60070575366953,165.7174157246972,177.80513512097113,185.91313943853942,194.52348487019222,189.31913284514357,189.00191734945489,178.62067847107744,170.2076674399537,169.22554053802776,175.50691496307851,176.9197925326533,181.29360164734743,178.19144439680673,186.83160096865217,186.87544166854514,191.0949882137835,189.2930750353664,179.62938457629826,176.49802076544643,173.0699847066435,179.6633101704462,188.03216848571822,193.80021403286588,191.73507997999997,196.56749036672107,199.87275297041944,198.89482906657597,189.97646795427923,189.48516909315398,188.64875286697102,191.86856394384307,202.84831148080866,198.421275351541,198.67959654823085,204.07953677299892,199.2834662868699,190.28223885993,177.32139397515402,183.3986778692151,189.35280842449404,190.4073934215693,197.19628450252262,200.18757190678684,205.9426457943657,189.3165339848605,180.57243293960525,174.0445410152237,169.19925250155922
5,2000-05-26 21:51:48+00:00,,213.75877275833625,196.8719423332596,197.47561522192754,196.0824396516683,197.18479711136064,192.31239823957017,187.3936858315167,182.04604716402295,185.99131340738393,192.4166935582859,191.75741587497558,187.11236019288526,177.5833214131143,176.54943136237083,174.59552304474195,178.49186889869276,172.76034574475432,182.9063609972581,,178.2290217769327,168.6586424097139,,165.9468137671419,167.9493294768646,168.2045597912194,166.69887345403254,164.62628956849207,,170.94904271775954,164.35550704017066,170.17173570365682,163.36796155772885,,,156.32028468420825,155.03616433561882,159.2715255875173,165.77191634593552,,165.92782243899245,153.46335933562477,159.10935218134844,148.1924741105658,,,183.74284287918516,199.04295548101018,199.696699257891,184.39317728086831,169.70424652455094,,153.26244512483026,160.08747502880723,153.06193712667584,146.07666545860226,150.88875363687842,150.836591445705,,182.88288186542903,189.2398232044371,195.8565368388545,198.99949398425736,193.4427035491736,193.32693275330226,193.66344860763368,193.78824952490749,197.00584416423882,212.0987761834062,207.27994636689738,202.0486103671688,186.36573648725675,176.9778641498997,175.88342082058358,168.17559786694358,172.71949971280895,167.90401010511488,173.76512502026645,174.86680299902372,179.8121884077013,174.7410866661546,169.3207747116003,164.64921818084315,160.461751354925,159.8151368216915,150.26788725420687,163.8562179798316,150.7507454231675,143.15346724647864,146.16900107311406,144.20218758018532,157.02131049762082,157.4506254060155,167.4136606769357,179.74647388082923,197.11963913460247,199.47404622534552,199.68110261855236,180.99385496768596,178.0160881154301,179.4057859408837,186.68797014855136,192.3328463893429,192.98653390769874,204.02653716375784,203.678993293964,203.91595609867136,199.11121152855569,192.45335067606504,187.81800809571521,184.6135373779747,191.36883822014062,186.5693176316807,186.3647857561545,193.23396059925054,201.3449564714498,206.69601585436325,210.04983902675914,206.53477952986958,204.10823489865206,201.68221524767668,196.52290334515982,199.79519315301073,201.3451065095858,203.7642606049773,206.6274426296021,210.37502901545992,213.18379021349867,210.91185876819443,212.3745673941437,215.29162827956984,215.31726960138224,215.3014365528176,215.72286617427017,222.5085125408121,215.25687694545505,218.79607805427761,207.51260803689556,202.2629369487495,198.7805329506835,200.67536573185606,213.20367866216583,212.86314559477168,210.92146750683418,,229.35074206689845,212.02779109723087,198.92932343920884,190.08230838194282,179.57779979608046
6,2000-07-13 21:51:19+00:00,191.30420480107753,191.63066442758628,186.18321447334318,180.91300416286603,183.64223085175757,189.7921204506932,182.23692520622004,189.07845916201035,184.85473525873914,183.12170208588452,178.6809511797034,179.0451555129713,177.44593276208226,182.07283064686897,176.89689323977916,180.50577300031577,176.10234480434912,173.47769952727177,171.56271033845655,,171.36656382830515,169.8450520691572,,,,163.0530089518095,167.99848191870953,161.32861184612725,160.55636930698313,160.15423927350182,154.43515402998818,162.06985914283456,159.95259876384762,,150.24010061322463,145.82627756913033,140.61437945852953,148.7645395592608,,,159.25171853938423,151.913497266015,149.9848849681947,134.8348098292826,141.16111336311027,168.23329469202721,189.16494222470277,185.5905052191037,184.19334574087972,167.63356576185691,175.2609293895824,161.36835980785403,157.39840590207973,,156.07718183224347,,160.02754490214073,175.36599493384722,183.65501439555123,167.39697482752018,,171.81613333025078,174.1362964144205,163.15914997872275,162.17990218884785,165.72190256684428,182.1935974078555,176.4108299224896,161.64345276086408,167.69974337978732,171.23543866366754,165.8307247607452,155.85459102060932,154.50691532961415,155.48278460538006,161.6533868938649,164.3393089546745,165.73162832746021,163.90771309086531,149.86852158453544,144.83389931613019,,161.709504000338,168.80135100754435,175.4466419056494,162.30790481083744,164.27941491313027,168.725945703442,154.51836709467523,162.0250522901306,160.3259182530009,162.30238862446356,,,,,,,,,,,,,,,,,,,,,,,,,217.29181816560705,216.64550712548612,193.68005377141805,193.54268446441324,194.57599830059831,199.0376803696672,203.22364749503566,192.3371554611791,181.21229623184377,178.25978386052344,191.7019568627994,200.59931912292674,215.78201167496746,221.57315961230628,220.86652468975137,208.05515435307348,206.34996935661297,198.42346559750132,189.94848849035355,185.48130240098305,185.51748545398073,188.6535385131894,188.32473703408914,189.8758586298981,189.29912676210213,197.594909658509,200.67084640307309,212.34419663396517,209.5506979415995,212.3419290624648,202.68735840647454,184.3484708469675,176.23599015970044,148.83222147773958
7,2000-08-14 21:50:56+00:00,183.27127462061935,,199.04264985800108,200.37782440875705,194.8839580793569,198.5526766797503,190.8097184621639,189.40632068001858,190.283505721797,186.77108936637893,186.29200003005386,187.3256268598877,,182.36627164156826,187.25594057944545,178.1228010479177,183.66737466003136,178.89668553529935,184.88375571998196,,182.80271545798698,183.38302261869745,,182.49089539463694,174.9168923703236,176.75915985555548,169.95222596047498,166.8807496518868,,,163.18783615367846,168.20343098960382,163.51158262563115,,,169.21356867059745,173.8188211271783,176.01255578369594,165.8932189830097,,160.6831369245031,155.09015628516863,164.8330371018469,164.47891990998392,192.2209376373863,190.36089796424602,196.57409439080698,185.87120893069573,173.97403118113505,176.65896202953283,,172.39379707850804,175.5033617350491,170.08532160334354,,177.71123236327168,191.09129904644783,205.60158411232806,201.3138697281276,191.79080515300882,,192.53611568185408,183.51031248477796,178.82272653199752,166.18072052307224,176.06337673687722,178.28974882069014,176.15843595373482,186.21533849864005,177.89500155888268,180.49769090552607,175.22418610753823,188.6460250943317,184.07228673568633,181.09571279585052,166.72172896720843,178.73384493596646,179.0308416400029,174.84415801997952,180.33877950523862,158.26637279094118,170.36403446326364,170.96888470311663,178.4512902554779,167.29054653569892,,155.71689454366194,,159.7208284535822,157.21761285514685,160.69095146340297,150.6194124740421,160.3450924248677,162.9586007050095,169.44346896756986,173.58094728025276,166.54828474314633,178.25878450036134,180.88759276246304,193.49145745911528,194.50871289867004,,201.1686901047462,196.28909875238415,207.9344918946188,202.21052020182074,208.37319279313587,214.031879709153,213.63874014118355,203.67250979524107,207.7030185202931,202.72623426822267,200.52186375600346,204.2342776537147,201.70064076625695,205.32095009530732,203.2044247458005,195.58310823625834,196.71607209497333,193.34954669066607,190.40555791510417,202.73916726694122,198.7884182088742,205.22795112203886,206.6565307440823,212.49629567784976,217.0334370912738,225.6075765144484,227.67559076371938,219.30189229229507,220.92063667199835,218.76234044378242,224.67499497457152,211.26075735699942,,207.45988299323884,206.8290811622549,203.10430210862137,197.0637564446707,210.46522803165198,221.79622983345809,219.76263755118748,211.41148180517044,214.3113166150469,219.34824821795527,225.71484024007316,217.91243308330343,205.73695441786214,206.40018680513856,187.21515837581794
8,2000-09-15 21:50:25+00:00,182.641550593449,187.78563095130593,191.32517036555186,189.45307273101628,189.4578752329114,182.71918202444257,176.8093517310476,176.52162904202152,162.28147276429897,163.68283376408198,169.41067398547878,,177.39237197686901,,170.84912795562352,168.0247703859708,170.91220943471544,168.80878841357125,164.74814608604692,,156.10166235308355,155.9937727661684,160.5143005596814,156.9991831402695,147.93275922085036,146.34681628487914,140.5126756379648,142.6254928809263,144.73817442040755,,,146.45028859873975,141.63885819537506,144.78471120884916,151.21258456484375,163.88544227121756,154.81852201416538,151.2090766265911,154.1997568275656,,149.79964561498886,,156.7553632595618,164.23332089911767,,168.04567536621676,,167.7560015158254,169.3944154926931,164.55357528144614,160.4643738028372,166.3543327550709,169.66529661238914,159.13526086897937,,180.16128169607836,194.15153046630476,201.44180223176164,195.903703859745,186.79516864924517,175.8923369371894,175.62702621720578,171.93751748194262,163.12152427384748,153.4582723545288,154.50672315435108,158.4888853156079,164.33053771102718,172.06916779880004,178.08785508424359,175.4729006812522,170.29329371929992,178.3505194962068,175.68985387027737,179.15037215656963,173.5904621897504,172.30111380266342,168.18420749346103,159.20216043116417,163.17876326349972,160.56315236282538,161.2425780598895,159.1753109824711,168.11627232636596,168.94883106270788,168.41741917488307,157.52981791098296,153.88606343366519,147.8917856579619,145.1647961268678,149.86344355035087,150.73588366431468,148.9021636595247,158.12642408072986,164.63888370200897,159.87136926140752,164.18280139186248,171.5842527983342,171.086350528422,179.5551235371254,181.98835618746344,194.48991761017788,190.33420526190332,194.17797193474,188.88253772765626,193.25586106375147,194.82533534396225,189.48458620756875,195.32871435808,190.38983665687348,190.0318951080711,185.43484691250504,190.36040064220606,186.86918989244165,195.24318987125184,192.03051746232208,186.74208057932938,179.54534350653634,182.1802237376267,189.16470307327293,184.93772858036206,186.59892386129323,193.51474747277308,198.27556712226433,195.305403803738,201.90070387826395,201.2599319018859,203.2269062227947,202.55419815242084,203.51702709634233,211.43252936357771,190.93574369400883,209.05560024544067,199.77660994214662,206.6161004732818,201.50431242038363,194.42738793924133,190.21576561072925,191.67045743663527,196.0630551682423,202.26555200180596,207.37809486450757,193.46079480150308,199.68064088614267,200.27716735707736,211.40129502032534,204.17480022775584,194.08605576694092,193.82693066654696,186.27045117858663
9,2000-11-02 21:50:13+00:00,174.370082397576,157.9615001025505,154.54570070096537,159.7111451120933,159.41388678715643,165.45701645686776,164.1347518949525,165.0677600375465,162.09626381135183,162.70264140419548,163.54369069254355,167.31558866181462,,,159.9061427819244,159.7751673848341,159.1334932303065,158.69840292401676,155.59497913588694,,154.14409889161809,147.60972619160168,149.1569319110237,150.16213151199443,,134.96192111362936,135.08091274256404,132.6894075330044,140.93556726703366,141.19454156097882,135.07367217985404,134.22185893993372,133.22772142044025,139.91970692572897,141.85731453738748,,144.07453139619562,137.443779138169,132.5201287127788,141.548532711631,,145.36452905234984,140.4547884472862,144.64989626613828,158.00497553049763,148.52868189682476,,,161.40743656055977,157.86601569869876,159.5886335125925,163.22418512262095,163.5143563544491,145.67800156190768,146.01699201642944,157.82920035869878,170.33745569697277,172.97603666571504,,177.81865221792086,171.7987289028945,166.69122265659144,159.3112856666646,156.06687549017,144.74838699219063,138.86150659016258,135.6402075243648,144.0590938659124,145.41197903797047,153.52944702692832,150.94695060051623,146.85615483967322,154.5581185287215,167.5644225044092,173.61750756987354,164.19221702348815,162.66311686467859,158.60713072929593,,149.6294143378819,143.55946927275903,144.1617386599065,140.31181669942984,154.62049311686124,149.1698443124048,141.73892236140867,138.06827956663003,132.61004564336181,128.91888050521996,138.51044701560627,137.91861392855745,142.38618284658142,136.18463286768267,146.42085972712133,149.26242102022354,146.91434856592954,154.41132807106564,153.0418353426614,156.3296600753068,160.75594863883774,167.08653798220146,168.99056145898456,177.42950720457785,176.63189272872992,173.6347819328504,186.1036340276641,185.360992236989,185.63679848626634,183.10167989437252,182.95466797396244,174.88321318709384,176.5106366229025,180.55006416085467,184.56293198158986,183.62884109075574,183.94248568636434,176.29975026655958,169.48840106244458,162.08048107499454,168.9658253601997,172.05889806828915,170.65690641975021,176.55407218133476,189.0956244784373,181.52510851086507,181.29082526882084,189.90771552610514,194.74310181429357,191.19545330596762,190.9369723509843,199.3909352231671,195.03863750326897,186.01972538576732,187.75783536808444,195.2298856433681,191.3959567460445,179.13360758893552,167.57569577767012,176.37774456282284,181.63350205920304,184.68264944253391,187.76420806678053,183.64715604296472,179.9339692114529,188.70055246003275,198.03886731886547,192.7602990820456,192.28674679865313,189.36333534024456,184.07474962633663
