,dates,jap0031-0000,jap0031-0001,jap0031-0002,jap0031-0003,jap0031-0004,jap0031-0005,jap0031-0006,jap0031-0007,jap0031-0008,jap0031-0009,jap0031-0010,jap0031-0011,jap0031-0012,jap0031-0013,jap0031-0014,jap0031-0015,jap0031-0016,jap0031-0017,jap0031-0018,jap0031-0019,jap0031-0020,jap0031-0021,jap0031-0022,jap0031-0023,jap0031-0024,jap0031-0030,jap0031-0031,jap0031-0032,jap0031-0033,jap0031-0034,jap0031-0035,jap0031-0036,jap0031-0037,jap0031-0038,jap0031-0039,jap0031-0040,jap0031-0041,jap0031-0042,jap0031-0043,jap0031-0044,jap0031-0045,jap0031-0046,jap0031-0047,jap0031-0048,jap0031-0049,jap0031-0050,jap0031-0051,jap0031-0052,jap0031-0053,jap0031-0054,jap0031-0055,jap0031-0056,jap0031-0057,jap0031-0058,jap0031-0059,jap0031-0060,jap0031-0061,jap0031-0062,jap0031-0063,jap0031-0064,jap0031-0065,jap0031-0066,jap0031-0067,jap0031-0068,jap0031-0069,jap0031-0070,jap0031-0071,jap0031-0072,jap0031-0073,jap0031-0074,jap0031-0075,jap0031-0076,jap0031-0077
0,1984-08-18 00:31:19+00:00,160.80819579829532,154.1558232069797,163.75376276066896,156.85997473700587,155.57670217565442,153.08082026524846,144.80851281471104,143.17858977059382,147.67073812570086,152.28759235162127,,160.25155546663783,155.55992760973737,156.90663841707206,,,163.8862926752069,164.6466577483271,,,189.7341413890052,165.7759674373114,164.56549594097862,156.1835082084359,151.94845927308512,160.3684272136908,167.4714408426692,171.7640770412993,,177.91051413298032,181.8135034184779,175.1732904931226,164.63758203687792,,161.29369444339466,,172.88240068586595,174.9974773996447,169.3785437001554,171.80647414109808,169.32706200229222,174.63281547396983,175.5580789111807,185.52871369806383,179.97940671728514,180.11859851451416,176.20050192103415,,177.74009245562306,183.95609923359987,185.08271661357014,182.78702113870847,183.6737570512836,182.80085625751522,184.3148647097355,192.6350140508441,194.55888280934144,195.9138547832984,196.86406973002636,207.35233651654383,205.17924391467602,209.25348939391574,210.19721431999136,214.817205918227,218.61346767764093,218.95143959810187,209.47770985944308,213.02404138217966,211.0046288947872,214.32854811559577,199.0984846866841,191.94239040987452,198.0218763540931
1,1984-10-05 00:31:35+00:00,147.1410373472268,148.2067199688012,147.9596792659989,138.73637194819912,139.89196553740805,129.80452168246796,130.96379692402994,126.03145654353983,135.34225132891265,143.01427564666787,154.2236841695456,,156.0678739082498,135.36756188173536,,143.32916751473397,139.78348156834446,,,,166.680174652572,,150.2522908717217,145.59185668189022,136.35633869662664,144.03052376387052,151.47004727354346,154.37222202809403,,,,163.99677285699084,157.71375805548814,162.61490923383292,154.77960984916115,156.62448457786937,151.62425917426208,148.46143200063128,,146.99990451091037,149.02168628674957,151.0376436606854,152.9790149601931,156.97634123022414,,160.46953136064408,169.3936050710427,169.52811729841065,170.71266450923997,165.074200927897,165.0649753649506,165.80926040623794,,159.7839025540364,170.45224338358764,174.63539006790148,175.65449319148865,176.86810372228527,186.1494890266407,187.1928829436672,187.48441279755716,187.09783943849015,187.08456950046832,192.90677475710083,200.658555055672,201.21480108225856,201.85376690008917,204.09418170729185,205.35772457384337,208.8900520233543,191.91703396397085,180.83738107561237,177.57628358601917
2,1984-11-22 00:31:21+00:00,132.8000203186863,137.71493358332378,142.59677034794294,139.31249143627088,133.3374885485934,129.47970761454908,132.42055614696528,115.58251241359172,133.756073088298,134.9191727714848,153.45549955979587,151.26292927834498,148.84170206405474,133.52127323612845,140.59903891141437,141.77739579930423,143.63606647670971,,,,,148.7062970656918,142.91271077823177,148.11774045204572,139.11217709562916,146.68794554407185,153.80349347634177,157.29631193373424,,,163.58585503556102,,155.32080228283633,153.2740930773648,148.20389381128024,159.3992464472198,156.58471654970464,,155.91270819897375,157.90339934329145,,160.1652982474697,160.69888212753963,163.72849576197262,,158.97523185255383,162.26006957771654,166.91836572408027,172.06680093576304,173.88217697308312,170.33358562413184,163.98102376429512,171.58363932483837,170.34206469353512,178.19318978977074,177.74777382563448,176.0793555221628,178.2669610711,186.83149126801635,188.55191692322026,197.26329454495368,194.66780714577382,197.190030136881,193.77937011876764,199.78903071599825,197.33019551356597,189.73292426032685,200.32593938259444,205.94677377435158,208.63513185767295,191.1989276914999,182.81561931050848,177.3959139143591
3,1984-12-08 00:31:29+00:00,144.96744607708575,149.60221167993714,150.3967642659245,149.46046303228152,145.1503541966893,135.51811418595565,142.0973502966104,132.2955953035356,137.4152169351026,141.11080138403392,,161.91262598051574,157.32049206971834,138.62087625933083,143.10368693346857,144.5536763495933,149.85142911337317,,,,,,142.3403990602979,148.2259358248285,139.6670403806411,151.17196941573948,158.71070911199942,160.8328746632989,,,164.53658790058512,,153.24058440676234,151.9006268843594,,152.96183870862444,155.4093723919584,,157.02777421074467,156.66613240980857,154.50726177518473,152.85992498284375,158.78436006643204,164.7093400688165,166.4995457707386,165.53615213247994,164.3240249397991,174.11440337814247,168.74521009389244,176.35591943322945,177.3530214288939,174.94187018587544,166.96923660939478,172.06460157145898,175.8770858065672,177.47997290956175,176.4976096608825,181.27428713056113,181.65685837468143,192.81234705942157,191.32532249195623,188.58953587962958,187.7665941191795,193.92354457767695,192.38674341933827,196.5686250236174,201.7821381627183,195.2931565602914,197.2942778414509,200.80255160051178,194.62411988178255,184.76134341345784,184.2919436829884
4,1984-12-24 00:31:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-01-09 00:31:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1985-05-17 00:31:35+00:00,137.16209610604872,140.74070261330704,127.20123567419674,139.91656573660836,129.8648023459704,131.869336427402,131.10812894865924,126.39082724230082,134.56408845277335,,146.70966199549957,,150.48796672379368,129.50126489115232,142.87311921740226,142.42610034520234,139.37542583868913,149.18739435133605,,,169.33149807634265,,142.13150086003435,145.36640810628793,138.57528817724918,148.6452205315281,152.83893931025582,166.13357791831373,,,162.76845338680332,,151.14607792314476,157.18181362347607,156.64552145141406,148.03462891989096,150.8486682022095,151.45365631598006,159.9906168259921,156.27663467508424,153.31442304372482,155.59622156116248,157.4254208497478,161.11694015709375,,158.7599137678296,161.09448006264046,168.28337726534662,167.58249199304268,168.23273923555553,170.14793658671113,165.46427820191968,154.05135741513217,166.6724796868925,173.09674350790644,,172.12679504549823,176.9871638225164,176.76772579433992,178.55563415051958,179.34676443693948,183.83647145123177,192.59352729763506,185.6788174192001,190.07880114945203,193.51103247928535,196.05069337689636,188.3080673751474,194.410695530893,204.23653555949303,195.61602610129958,186.8978171854727,194.5471915557808
7,1985-11-25 00:29:49+00:00,152.20051073296378,146.26454508131974,155.14705263474102,145.95303242755264,147.54098372243254,144.07009178794036,141.23182250654907,134.79661129116172,146.56875093051588,143.49703452415548,,159.61530498825132,169.35207641050272,159.87945323266163,152.8168271321492,151.5802275878981,158.35719240105257,156.13939309877074,,,,,148.5598941825936,142.89031356308942,138.57029471800686,148.30172719019998,158.90904183020064,163.05282252592474,,,,169.29221426778918,163.8944482211275,,,157.96976765832653,160.07591867376988,,160.8486006294468,160.07123162799274,155.48101916835788,161.5812162662912,157.58251611932113,162.45877333150096,168.96424159307895,171.7348316582918,,,181.97614862131434,182.11697576493452,183.2426797236499,163.4484771362816,169.0029767631281,174.7117777791453,173.94114469845894,178.1855795963553,175.5625079431757,178.29971076225075,185.51816345495456,188.6183013579317,190.9154376771562,187.7014340726622,185.6508096861844,189.51397122520868,196.56436867043504,196.18027619572123,196.99576164698416,198.27623355891072,192.43539319884175,,177.2354531671114,171.10055378928942,177.72635988041642
8,1985-12-11 00:29:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-09-09 00:22:13+00:00,148.4723418246208,142.30049561825132,146.14139243695544,144.34399575380013,143.8030095336792,136.67859037414047,140.38655805070525,129.4738239402831,137.6669602900758,148.93082301421248,153.01796523077067,,147.00058869645048,134.83889136485092,136.0313731734021,138.95135502584182,137.53812094449844,,,,,148.40000196312073,127.47554078858688,130.04097718697014,,132.28409231657574,141.92916911466781,143.0704265147183,148.50443414870298,155.73414298070418,,142.97979696121197,143.84896790776017,129.72504719964354,113.59731938974832,138.01390471050672,135.00485316682492,134.22680864014956,142.14575044881323,132.7413021299671,,136.5567059371072,,143.8077312239134,148.32075512817053,153.91118489977592,146.0648473641848,157.95210648993321,154.61295480557004,151.7751485928717,156.8070744136083,150.8852198362241,152.57887414777002,150.7500009177144,160.69694006321004,159.8072140294944,158.49522222637168,162.4748986957955,152.3650221276636,157.8982713235228,167.67341235694724,164.57495135575854,156.19703070248863,169.462406141175,174.4698661508648,175.26203732237948,174.56631579151005,174.24864602064417,172.28921729298278,179.80892899855158,170.55891201503832,162.28179755402965,167.28646762935418
